Gene stable ID	Oryza barthii gene stable ID	% identity	Oryza barthii % identity	Orthology confidence [0 low, 1 high]
OS01G0232400	OBART01G08310	99	99	1
OS01G0232500	OBART01G08320	100	91	1
OS01G0232700	OBART01G08330	100	100	1
OS01G0232800	OBART01G08340	94	81	0
OS01G0233000	OBART01G08350	86	100	1
OS01G0233400	OBART01G08370	89	82	0
OS01G0233500	OBART01G08360	97	51	0
OS01G0233800	OBART01G08380	86	87	1
OS01G0233900	OBART01G08390	78	100	1
OS01G0234100	OBART01G08400	81	89	0
OS01G0234200	OBART01G08410	76	88	0
OS01G0234200	OBART01G08430	83	84	0
OS01G0234300	OBART01G08440	21	27	1
OS01G0234499	OBART01G08440	77	65	1
OS01G0234800	OBART01G08470	98	53	1
OS01G0234850	OBART01G08490	97	78	1
OS01G0234900	OBART01G08500	52	100	1
OS01G0235300	OBART01G08540	100	100	1
OS01G0235350	OBART01G08550	95	98	1
OS01G0235400	OBART01G08560	89	52	1
OS01G0235500	OBART01G08570	91	91	0
OS01G0235700	OBART01G08590	99	100	1
OS01G0235800	OBART01G08600	98	65	1
OS01G0236000	OBART01G08620	47	100	1
OS01G0236300	OBART01G08640	91	100	1
OS01G0236400	OBART01G08650	38	94	0
OS01G0236700	OBART01G08660	92	99	0
OS01G0236800	OBART01G08670	70	99	1
OS01G0237000	OBART01G08680	94	100	1
OS01G0237100	OBART01G08690	80	94	0
OS01G0237366	OBART01G08720	69	39	0
OS01G0237500	OBART01G08730	71	23	0
OS01G0237750	OBART01G08730	98	39	0
OS01G0238200	OBART01G08740	100	100	1
OS01G0238500	OBART01G08750	98	80	1
OS01G0238600	OBART01G08760	80	80	0
OS01G0238700	OBART01G08770	78	100	1
OS01G0238800	OBART01G08780	48	60	1
OS01G0238900	OBART01G08790	97	59	1
OS01G0239000	OBART01G08800	63	77	0
OS01G0239100	OBART01G08810	100	100	1
OS01G0239200	OBART01G08820	81	93	0
OS01G0239300	OBART10G16050	65	39	1
OS01G0239700	OBART01G08830	99	99	1
OS01G0240600	OBART03G29810	1	2	0
OS01G0240700	OBART01G08900	64	43	0
OS01G0241000	OBART01G08930	45	97	0
OS01G0241100	OBART01G08940	100	100	1
OS01G0241400	OBART01G08950	70	98	1
OS01G0242200	OBART01G08960	69	62	0
OS01G0242300	OBART01G08970	99	99	0
OS01G0242400	OBART01G08980	100	100	1
OS01G0242500	OBART01G08990	98	99	1
OS01G0242600	OBART01G09000	99	99	1
OS01G0242900	OBART01G09010	98	99	1
OS01G0243000	OBART01G09020	100	100	1
OS01G0243100	OBART01G09030	99	54	0
OS01G0243200	OBART01G09040	99	85	1
OS01G0243600	OBART01G09060	98	100	1
OS01G0243700	OBART01G09070	93	98	0
OS01G0244000	OBART01G09090	53	16	0
OS01G0244150	OBART01G09120	62	13	0
OS01G0244400	OBART01G09120	52	17	0
OS01G0245600	OBART01G09160	68	90	1
OS01G0245901	OBART01G09180	95	82	1
OS01G0246100	OBART01G09200	98	100	0
OS01G0246200	OBART04G20360	34	86	1
OS01G0246400	OBART07G04970	50	59	0
OS01G0246500	OBART01G09250	98	100	1
OS01G0246700	OBART01G09260	94	71	1
OS01G0247500	OBART01G09270	100	88	1
OS01G0247700	OBART01G09290	84	78	0
OS01G0247900	OBART01G09300	99	99	1
OS01G0248000	OBART01G09310	81	81	0
OS01G0248300	OBART01G09320	85	99	1
OS01G0248400	OBART01G09330	100	96	1
OS01G0248500	OBART01G09340	95	82	0
OS01G0248600	OBART01G09350	90	76	0
OS01G0248701	OBART01G09360	89	99	1
OS01G0248800	OBART01G09370	85	45	1
OS01G0248900	OBART01G09380	100	100	1
OS01G0249100	OBART01G09390	94	81	0
OS01G0249200	OBART01G09400	99	99	0
OS01G0249300	OBART01G09410	100	100	1
OS01G0249700	OBART01G09430	73	97	0
OS01G0249800	OBART01G09450	81	91	0
OS01G0250900	OBART01G09500	99	90	0
OS01G0251000	OBART01G09510	91	99	1
OS01G0251100	OBART01G09520	99	99	1
OS01G0251200	OBART01G09530	84	89	1
OS01G0252100	OBART01G09540	100	96	0
OS01G0252200	OBART01G09550	99	99	1
OS01G0252300	OBART01G09560	100	100	1
OS01G0252600	OBART01G09570	99	99	1
OS01G0252900	OBART01G09590	66	47	0
OS01G0253200	OBART01G09620	99	99	1
OS01G0253300	OBART01G09630	100	100	1
OS01G0253400	OBART01G09640	99	99	1
OS01G0253600	OBART01G09650	100	100	1
OS01G0253800	OBART01G09660	99	99	1
OS01G0253900	OBART01G09670	90	88	0
OS01G0254000	OBART01G09680	100	100	1
OS01G0254100	OBART01G09690	100	100	1
OS01G0254200	OBART01G09700	100	100	1
OS01G0254300	OBART01G09710	59	97	0
OS01G0254800	OBART01G09720	84	54	1
OS01G0254850	OBART01G09730	77	79	1
OS01G0254900	OBART01G09740	100	100	1
OS01G0255000	OBART01G09750	100	39	1
OS01G0256300	OBART01G09830	81	85	0
OS01G0256400	OBART01G09840	98	98	1
OS01G0256500	OBART01G09850	48	96	1
OS01G0256600	OBART01G09860	99	99	0
OS01G0256800	OBART01G09870	95	99	1
OS01G0256900	OBART01G09880	90	99	1
OS01G0257100	OBART01G09890	92	88	0
OS01G0257300	OBART01G09910	100	100	1
OS01G0257400	OBART01G09920	94	100	1
OS01G0258700	OBART01G09970	92	92	0
OS01G0259200	OBART01G09980	96	92	0
OS01G0259400	OBART01G09990	81	99	1
OS01G0259600	OBART01G10000	97	30	0
OS01G0259900	OBART01G10030	90	99	1
OS01G0260500	OBART01G10090	99	60	1
OS01G0260700	OBART01G10110	93	93	1
OS01G0260800	OBART01G10120	96	96	1
OS01G0261100	OBART01G10130	100	100	1
OS01G0261200	OBART01G10140	100	100	1
OS01G0261500	OBART01G10150	86	43	0
OS01G0261700	OBART01G10160	22	13	0
OS01G0262500	OBART01G10170	100	94	1
OS01G0262600	OBART01G10180	99	99	0
OS01G0262700	OBART01G10190	78	71	0
OS01G0263500	OBART01G10230	70	95	0
OS01G0263600	OBART01G10240	75	72	1
OS01G0264000	OBART01G10260	89	84	1
OS01G0264100	OBART01G10280	66	26	0
OS01G0264400	OBART01G10310	100	99	1
OS01G0264500	OBART01G10320	30	48	0
OS01G0264600	OBART01G10330	59	97	1
OS01G0264700	OBART01G10350	76	93	1
OS01G0265100	OBART01G10370	99	77	1
OS01G0265200	OBART01G10380	68	82	0
OS01G0265400	OBART01G10390	2	2	1
OS01G0265700	OBART01G10420	100	100	1
OS01G0265800	OBART01G10430	91	91	1
OS01G0265900	OBART01G10440	100	80	1
OS01G0266000	OBART01G10450	100	100	1
OS01G0266100	OBART01G10460	55	100	1
OS01G0266400	OBART01G10470	98	96	1
OS01G0266500	OBART01G10480	59	84	1
OS01G0266600	OBART01G10490	97	97	1
OS01G0266800	OBART01G10500	85	91	0
OS01G0267100	OBART01G10520	100	100	1
OS01G0267200	OBART01G10530	100	100	1
OS01G0267300	OBART01G10540	80	99	1
OS01G0267400	OBART01G10550	86	45	1
OS01G0267600	OBART01G10560	70	99	1
OS01G0267800	OBART01G10570	39	96	0
OS01G0267900	OBART01G10580	100	100	1
OS01G0268000	OBART01G10590	96	38	1
OS01G0268100	OBART01G10600	88	99	1
OS01G0268300	OBART01G10610	99	99	1
OS01G0268600	OBART01G10620	57	97	1
OS01G0268800	OBART01G10630	100	100	1
OS01G0268900	OBART01G10640	99	98	1
OS01G0269000	OBART01G10650	99	99	1
OS01G0269000	OBART01G10660	99	99	1
OS01G0269100	OBART01G10670	19	20	1
OS01G0269500	OBART01G10700	40	10	0
OS01G0269800	OBART01G10720	95	56	1
OS01G0269900	OBART01G10730	99	97	0
OS01G0270100	OBART01G10740	93	99	1
OS01G0270300	OBART01G10750	94	94	1
OS01G0270700	OBART01G10780	87	78	1
OS01G0271000	OBART01G10800	98	96	1
OS01G0271200	OBART01G10810	98	98	0
OS01G0271400	OBART01G10820	96	97	1
OS01G0271500	OBART01G10830	95	96	1
OS01G0271700	OBART01G10840	91	56	1
OS01G0272600	OBART01G10870	93	99	1
OS01G0272800	OBART01G10880	98	47	1
OS01G0273000	OBART01G16790	99	99	0
OS01G0273100	OBART01G10910	71	100	1
OS01G0273200	OBART11G09680	51	89	0
OS01G0273300	OBART01G10930	80	88	0
OS01G0273500	OBART01G10940	86	29	1
OS01G0273800	OBART01G10950	99	99	1
OS01G0274100	OBART01G10960	71	98	1
OS01G0274800	OBART01G11000	46	95	1
OS01G0275600	OBART01G11010	98	90	0
OS01G0275900	OBART01G11040	84	60	0
OS01G0275950	OBART01G11040	88	31	0
OS01G0276000	OBART01G11050	98	80	0
OS01G0276100	OBART01G11060	100	100	1
OS01G0276200	OBART01G11070	62	74	1
OS01G0276400	OBART01G11080	83	88	1
OS01G0276500	OBART01G11090	99	99	1
OS01G0276700	OBART01G11110	97	92	0
OS01G0276800	OBART01G11120	99	99	1
OS01G0276900	OBART12G17500	95	100	1
OS01G0277500	OBART01G11140	87	99	1
OS01G0277600	OBART01G11150	94	97	1
OS01G0277700	OBART01G11160	99	95	0
OS01G0278000	OBART01G11190	49	96	1
OS01G0278200	OBART01G11200	95	5	1
OS01G0278600	OBART01G11210	93	94	1
OS01G0278900	OBART01G11260	100	100	1
OS01G0278950	OBART01G11270	62	100	1
OS01G0279000	OBART01G11280	96	95	1
OS01G0279100	OBART01G11290	100	92	1
OS01G0279200	OBART01G11300	100	86	1
OS01G0279300	OBART01G11310	99	89	1
OS01G0279400	OBART01G11320	78	90	0
OS01G0279700	OBART01G11360	100	100	1
OS01G0279800	OBART01G11370	100	100	1
OS01G0279900	OBART01G11380	93	90	1
OS01G0280000	OBART01G11390	94	99	1
OS01G0280400	OBART01G11420	97	76	1
OS01G0280500	OBART01G11430	96	100	1
OS01G0281000	OBART01G11440	66	100	1
OS01G0281100	OBART01G11450	99	98	1
OS01G0281200	OBART01G11460	97	97	1
OS01G0281400	OBART01G11470	100	100	1
OS01G0281600	OBART01G11480	67	75	0
OS01G0282800	OBART01G11540	100	100	1
OS01G0283000	OBART01G11550	99	99	1
OS01G0283100	OBART01G11560	95	75	1
OS01G0283300	OBART01G11570	97	99	1
OS01G0283400	OBART01G11580	97	97	1
OS01G0283500	OBART01G11590	76	71	0
OS01G0283600	OBART01G11600	98	98	1
OS01G0283700	OBART01G11850	97	97	1
OS01G0284500	OBART01G11870	100	100	1
OS01G0284700	OBART01G11890	93	64	1
OS01G0284900	OBART01G11900	62	96	0
OS01G0285300	OBART01G11910	100	100	1
OS01G0286000	OBART01G11940	81	99	1
OS01G0286100	OBART01G11950	87	99	1
OS01G0286600	OBART01G11970	76	91	1
OS01G0286900	OBART01G11990	36	24	0
OS01G0287600	OBART01G12020	98	99	1
OS01G0287700	OBART01G12030	54	28	1
OS01G0287700	OBART06G17970	54	29	1
OS01G0288200	OBART01G12060	100	100	1
OS01G0288800	OBART01G12070	93	90	0
OS01G0289100	OBART01G12090	98	98	1
OS01G0289600	OBART01G12100	71	62	1
OS01G0289900	OBART01G12110	84	72	0
OS01G0290000	OBART01G12120	100	100	1
OS01G0290100	OBART01G12130	99	92	1
OS01G0290600	OBART01G12140	84	97	1
OS01G0291500	OBART01G12200	71	95	1
OS01G0292200	OBART01G12220	100	100	1
OS01G0292700	OBART01G12240	76	62	1
OS01G0292900	OBART01G12250	100	100	1
OS01G0292900	OBART01G12270	100	100	1
OS01G0293000	OBART01G12260	100	100	1
OS01G0293000	OBART01G12280	100	100	1
OS01G0293100	OBART01G12290	98	96	1
OS01G0293200	OBART01G12300	97	73	1
OS01G0293900	OBART05G02390	19	46	0
OS01G0294500	OBART01G12330	86	44	0
OS01G0295600	OBART01G12350	100	69	1
OS01G0295700	OBART01G12360	99	99	1
OS01G0296000	OBART01G12380	98	63	0
OS01G0296100	OBART01G12390	95	96	1
OS01G0296200	OBART01G12400	98	100	1
OS01G0296700	OBART01G12420	94	62	1
OS01G0297200	OBART01G12440	99	99	0
OS01G0297700	OBART01G12470	92	93	1
OS01G0298400	OBART01G12500	97	98	1
OS01G0298500	OBART12G18840	26	46	0
OS01G0299100	OBART01G12560	81	67	1
OS01G0299150	OBART01G12570	30	94	1
OS01G0299200	OBART01G12580	90	85	1
OS01G0299300	OBART01G12590	88	98	1
OS01G0299400	OBART01G12600	100	100	1
OS01G0299500	OBART01G12610	97	76	0
OS01G0299700	OBART01G12620	73	87	1
OS01G0300000	OBART01G12630	99	99	1
OS01G0300200	OBART01G12650	97	100	0
OS01G0300400	OBART01G12660	89	80	1
OS01G0300600	OBART01G12670	100	35	1
OS01G0300900	OBART01G12680	81	99	1
OS01G0301000	OBART01G12690	96	72	0
OS01G0301100	OBART01G12700	95	89	1
OS01G0301700	OBART01G12720	99	93	1
OS01G0302250	OBART01G11620	43	68	1
OS01G0302500	OBART01G11630	86	100	1
OS01G0303000	OBART01G11650	98	98	1
OS01G0303100	OBART01G11660	94	79	1
OS01G0303200	OBART01G11670	97	98	0
OS01G0303300	OBART01G11680	99	65	1
OS01G0303600	OBART01G11690	99	99	1
OS01G0303800	OBART01G11700	99	99	1
OS01G0304000	OBART01G11720	100	100	1
OS01G0304100	OBART01G11730	96	80	0
OS01G0304300	OBART01G11750	100	100	1
OS01G0304400	OBART01G11760	98	98	1
OS01G0305200	OBART01G11780	82	100	1
OS01G0305900	OBART01G11800	43	52	0
OS01G0306100	OBART01G11810	99	100	1
OS01G0306200	OBART01G11820	79	79	0
OS01G0306400	OBART01G11840	57	82	1
OS01G0306800	OBART01G12760	99	97	1
OS01G0306900	OBART01G12770	92	87	1
OS01G0307500	OBART01G12790	98	98	0
OS01G0307750	OBART01G12820	77	77	1
OS01G0308300	OBART01G12840	97	100	1
OS01G0308600	OBART01G12850	46	100	0
OS01G0309100	OBART01G12860	97	99	1
OS01G0309800	OBART01G12880	80	99	1
OS01G0309900	OBART01G12890	86	96	0
OS01G0310500	OBART01G12930	74	43	0
OS01G0311400	OBART01G12940	87	68	1
OS01G0311500	OBART01G12950	100	100	1
OS01G0311600	OBART01G12960	99	99	1
OS01G0311700	OBART01G12980	98	86	1
OS01G0311800	OBART01G12990	100	100	1
OS01G0312500	OBART01G13010	98	72	1
OS01G0312800	OBART01G13040	99	98	1
OS01G0313050	OBART05G17060	39	41	1
OS01G0314000	OBART01G13080	33	72	0
OS01G0314100	OBART01G13090	77	40	0
OS01G0314300	OBART01G13110	93	99	1
OS01G0314800	OBART01G13140	100	100	1
OS01G0315600	OBART01G13170	66	26	1
OS01G0315700	OBART01G13170	100	32	1
OS01G0315800	OBART01G13180	94	97	1
OS01G0316100	OBART01G13200	20	100	1
OS01G0316500	OBART01G13210	100	90	1
OS01G0316600	OBART01G13220	44	15	0
OS01G0316900	OBART01G13250	86	40	0
OS01G0318400	OBART03G25720	4	6	0
OS01G0318700	OBART01G13270	88	35	1
OS01G0319000	OBART01G13290	93	89	1
OS01G0319200	OBART01G13310	89	76	0
OS01G0319400	OBART01G13340	77	91	1
OS01G0320400	OBART01G13390	99	99	1
OS01G0321300	OBART01G13450	83	40	0
OS01G0321500	OBART01G13460	81	30	1
OS01G0321700	OBART01G13470	98	92	1
OS01G0321800	OBART01G13480	100	100	1
OS01G0321900	OBART01G13500	98	80	1
OS01G0322300	OBART01G13510	99	99	1
OS01G0322800	OBART01G13530	100	100	1
OS01G0323000	OBART01G13550	96	95	0
OS01G0323100	OBART01G13560	99	99	1
OS01G0323300	OBART01G13580	67	100	1
OS01G0323500	OBART01G03540	42	31	0
OS01G0323600	OBART01G13590	84	100	1
OS01G0327500	OBART01G13700	98	96	0
OS01G0327600	OBART01G13710	96	99	0
OS01G0327900	OBART01G13730	90	87	0
OS01G0328300	OBART01G13800	81	49	0
OS01G0328400	OBART01G13810	100	100	0
OS01G0328500	OBART01G13820	97	97	0
OS01G0328600	OBART01G13830	81	54	0
OS01G0328700	OBART01G13840	100	100	0
OS01G0328900	OBART01G13860	87	96	1
OS01G0329000	OBART01G13870	85	56	1
OS01G0329300	OBART12G04180	87	98	1
OS01G0329800	OBART01G13880	92	93	0
OS01G0329900	OBART01G13890	95	99	0
OS01G0330200	OBART01G13920	87	93	0
OS01G0331100	OBART01G13980	73	82	0
OS01G0331900	OBART01G13990	99	99	1
OS01G0332100	OBART01G14010	99	99	1
OS01G0332200	OBART01G14020	70	81	0
OS01G0332500	OBART01G14030	76	96	0
OS01G0332800	OBART01G14050	95	92	0
OS01G0335600	OBART01G14080	76	24	0
OS01G0335700	OBART01G14070	96	96	0
OS01G0337100	OBART01G14090	76	62	0
OS01G0337500	OBART01G14100	89	100	1
OS01G0337600	OBART01G14110	82	84	0
OS01G0337700	OBART01G14120	84	88	1
OS01G0337900	OBART01G14130	79	95	1
OS01G0338000	OBART01G14140	99	99	1
OS01G0338100	OBART01G14150	99	100	1
OS01G0338200	OBART01G14160	71	98	1
OS01G0338600	OBART01G21820	100	99	1
OS01G0339400	OBART01G14180	97	97	1
OS01G0339500	OBART01G14190	85	69	0
OS01G0339900	OBART01G14220	100	100	1
OS01G0340100	OBART01G14240	98	98	1
OS01G0340400	OBART01G14260	97	97	1
OS01G0341000	OBART01G16270	81	76	1
OS01G0341200	OBART01G14280	21	80	1
OS01G0341300	OBART01G14290	93	92	0
OS01G0342500	OBART01G14320	83	98	1
OS01G0342800	OBART01G14340	98	98	1
OS01G0343100	OBART01G14360	79	87	0
OS01G0343200	OBART01G14370	91	96	1
OS01G0343300	OBART01G14380	97	99	1
OS01G0343400	OBART01G14440	36	14	0
OS01G0343500	OBART01G16650	92	41	0
OS01G0346250	OBART01G14490	76	80	0
OS01G0346600	OBART01G14500	79	39	1
OS01G0347000	OBART01G14520	96	99	1
OS01G0347100	OBART01G14530	89	60	0
OS01G0347200	OBART01G14540	80	82	1
OS01G0347300	OBART01G14550	86	97	0
OS01G0347500	OBART01G07370	76	43	0
OS01G0347600	OBART01G14580	97	97	0
OS01G0348000	OBART01G07370	76	43	0
OS01G0348600	OBART01G14610	99	99	1
OS01G0348700	OBART01G14620	100	100	1
OS01G0348800	OBART01G14630	82	57	0
OS01G0348900	OBART01G14640	99	99	0
OS01G0349400	OBART01G14670	100	100	1
OS01G0349800	OBART01G14710	99	98	1
OS01G0350000	OBART01G14720	100	100	1
OS01G0350300	OBART01G14740	98	43	1
OS01G0350900	OBART01G14770	95	56	1
OS01G0351200	OBART01G14780	90	47	0
OS01G0351300	OBART01G14800	77	100	1
OS01G0351500	OBART01G14810	84	92	1
OS01G0351800	OBART01G14830	98	98	0
OS01G0352100	OBART01G14850	71	95	0
OS01G0353400	OBART01G14890	98	82	1
OS01G0353600	OBART01G14900	69	60	0
OS01G0353633	OBART06G21450	81	45	0
OS01G0353900	OBART04G09980	48	56	1
OS01G0354200	OBART03G01100	99	87	0
OS01G0354450	OBART03G22680	37	47	1
OS01G0354700	OBART01G14930	92	94	0
OS01G0355100	OBART01G14950	98	98	0
OS01G0355250	OBART01G14960	97	93	0
OS01G0355400	OBART01G14970	42	18	0
OS01G0355500	OBART01G14980	86	90	1
OS01G0355600	OBART01G15000	97	63	0
OS01G0355700	OBART01G15010	91	54	0
OS01G0355900	OBART01G15030	68	99	1
OS01G0356400	OBART01G15040	83	98	1
OS01G0356500	OBART01G15060	100	71	1
OS01G0356800	OBART01G15070	94	93	1
OS01G0356900	OBART01G15080	84	92	1
OS01G0357100	OBART01G15110	74	98	1
OS01G0357200	OBART01G15130	97	56	0
OS01G0357500	OBART01G15150	60	65	1
OS01G0357800	OBART01G15170	99	99	1
OS01G0358100	OBART01G15190	99	99	1
OS01G0358300	OBART01G15200	100	100	1
OS01G0358400	OBART01G15210	100	100	1
OS01G0358700	OBART01G15220	90	38	1
OS01G0359800	OBART01G15240	62	72	0
OS01G0360200	OBART01G15250	100	99	1
OS01G0360600	OBART01G15270	100	100	0
OS01G0361000	OBART11G07850	67	29	0
OS01G0361500	OBART01G15300	90	31	0
OS01G0362000	OBART01G15310	92	59	0
OS01G0363300	OBART01G15370	99	99	1
OS01G0363600	OBART01G15380	74	49	1
OS01G0363900	OBART01G15390	94	99	1
OS01G0364100	OBART01G15400	99	99	1
OS01G0364400	OBART01G15410	74	80	0
OS01G0365300	OBART12G11870	24	19	0
OS01G0367100	OBART01G15430	95	96	0
OS01G0367300	OBART01G15440	42	61	0
OS01G0367400	OBART01G15470	93	87	0
OS01G0367500	OBART12G09300	21	42	0
OS01G0367700	OBART01G15480	88	90	1
OS01G0367900	OBART01G15490	100	98	1
OS01G0368500	OBART01G15510	95	87	1
OS01G0368700	OBART01G15520	91	73	1
OS01G0368900	OBART01G15540	89	100	0
OS01G0369000	OBART01G15550	100	100	1
OS01G0369200	OBART01G15560	99	99	1
OS01G0369300	OBART01G15570	98	77	0
OS01G0369500	OBART01G15580	94	92	1
OS01G0369700	OBART01G15600	93	99	1
OS01G0369900	OBART01G15610	53	10	0
OS01G0370000	OBART01G15610	45	20	0
OS01G0370200	OBART01G15620	99	99	1
OS01G0370900	OBART01G15650	65	67	1
OS01G0371200	OBART01G15670	100	100	1
OS01G0371400	OBART01G15680	87	93	1
OS01G0371500	OBART01G15690	100	100	1
OS01G0372400	OBART01G15710	99	99	1
OS01G0372500	OBART01G15720	84	96	1
OS01G0372700	OBART01G15740	100	100	1
OS01G0373200	OBART01G15770	64	46	1
OS01G0373500	OBART01G15780	99	99	0
OS01G0373700	OBART01G15790	95	95	1
OS01G0374000	OBART01G15810	99	99	1
OS01G0374200	OBART01G15820	99	99	1
OS01G0374501	OBART01G15840	71	39	0
OS01G0374600	OBART01G15850	94	88	1
OS01G0374900	OBART01G15860	42	91	0
OS01G0375000	OBART01G15870	100	81	1
OS01G0375100	OBART01G15880	100	100	0
OS01G0375200	OBART01G15900	88	99	0
OS01G0375500	OBART01G16560	69	59	1
OS01G0376600	OBART01G15930	53	90	1
OS01G0376700	OBART01G15940	96	99	1
OS01G0377500	OBART01G15970	94	90	0
OS01G0377700	OBART01G15980	100	100	1
OS01G0379400	OBART01G16040	96	92	1
OS01G0380800	OBART01G16100	96	96	1
OS01G0382200	OBART01G16160	82	85	0
OS01G0382400	OBART01G16170	93	93	0
OS01G0382700	OBART01G16200	90	97	1
OS01G0383100	OBART01G16250	99	99	1
OS01G0383700	OBART01G16300	100	25	0
OS01G0383900	OBART01G16310	66	77	1
OS01G0384300	OBART01G16330	87	99	0
OS01G0384800	OBART01G16350	98	98	1
OS01G0385000	OBART01G16360	45	100	1
OS01G0385400	OBART01G16380	100	100	1
OS01G0386600	OBART01G16420	44	69	0
OS01G0386600	OBART03G07460	94	94	0
OS01G0388500	OBART01G16470	66	7	0
OS01G0388700	OBART01G16480	100	100	1
OS01G0389200	OBART01G16490	97	100	1
OS01G0389700	OBART01G16500	99	99	1
OS01G0390600	OBART01G16510	97	52	0
OS01G0390900	OBART01G16530	69	99	0
OS01G0391500	OBART01G16540	97	97	1
OS01G0392100	OBART01G16580	98	76	0
OS01G0393000	OBART01G16610	92	97	1
OS01G0393400	OBART01G16630	69	94	0
OS01G0495900	OBART01G16720	94	89	1
OS01G0497400	OBART01G16770	98	76	1
OS01G0498200	OBART01G16810	90	31	0
OS01G0498300	OBART01G16820	76	100	1
OS01G0499300	OBART01G16830	96	100	1
OS01G0500100	OBART07G22950	53	29	0
OS01G0500500	OBART01G16860	71	99	1
OS01G0500900	OBART01G16880	99	90	1
OS01G0501000	OBART01G16890	45	86	0
OS01G0501700	OBART01G16910	100	100	1
OS01G0501800	OBART01G16920	100	100	1
OS01G0502300	OBART01G16940	98	67	1
OS01G0502400	OBART01G16950	99	96	1
OS01G0502700	OBART03G12610	61	100	1
OS01G0503400	OBART01G17030	62	100	0
OS01G0504100	OBART01G17100	74	100	1
OS01G0504500	OBART01G17130	94	95	0
OS01G0505400	OBART01G17140	92	80	1
OS01G0505500	OBART01G17150	100	100	1
OS01G0505600	OBART01G17160	93	72	0
OS01G0505700	OBART01G17180	90	55	0
OS01G0506100	OBART01G17210	92	90	1
OS01G0506200	OBART01G17220	100	100	1
OS01G0507300	OBART01G17270	85	99	1
OS01G0507500	OBART01G17280	100	100	1
OS01G0507700	OBART01G12550	100	100	1
OS01G0507900	OBART01G12530	92	91	1
OS01G0508000	OBART01G17300	99	99	1
OS01G0508100	OBART01G17310	95	97	1
OS01G0508500	OBART01G17340	99	99	1
OS01G0509400	OBART01G17370	60	100	1
OS01G0509700	OBART12G14360	68	42	1
OS01G0509800	OBART01G17390	92	44	1
OS01G0509900	OBART01G17400	98	96	1
OS01G0510100	OBART01G17420	99	99	1
OS01G0510200	OBART01G17430	99	99	0
OS01G0510600	OBART01G17450	100	100	1
OS01G0510800	OBART01G17460	84	100	0
OS01G0511000	OBART01G17510	63	35	0
OS01G0511100	OBART01G17520	99	99	1
OS01G0511200	OBART01G17530	99	99	1
OS01G0511300	OBART01G17540	99	96	0
OS01G0511600	OBART01G17550	87	36	0
OS01G0512100	OBART01G17560	100	100	1
OS01G0512200	OBART01G17570	93	90	1
OS01G0512400	OBART01G17580	96	24	1
OS01G0512700	OBART01G17610	43	80	0
OS01G0512800	OBART01G17620	91	94	1
OS01G0513100	OBART01G17630	100	41	0
OS01G0513400	OBART01G17650	71	99	1
OS01G0513700	OBART01G17660	90	99	0
OS01G0513800	OBART01G17670	100	100	1
OS01G0513900	OBART01G17680	100	100	1
OS01G0514000	OBART01G17690	100	81	1
OS01G0514300	OBART01G17700	97	98	1
OS01G0514450	OBART01G17710	91	71	1
OS01G0514600	OBART01G17720	100	100	1
OS01G0514700	OBART01G17730	100	100	1
OS01G0515300	OBART02G20280	18	38	0
OS01G0516600	OBART01G17760	96	93	0
OS01G0516700	OBART01G17770	35	63	0
OS01G0517500	OBART01G17810	97	97	1
OS01G0517800	OBART01G17820	84	61	0
OS01G0517900	OBART01G17830	89	48	1
OS01G0518000	OBART01G17850	96	96	1
OS01G0518300	OBART01G17870	42	46	1
OS01G0518500	OBART01G17880	100	100	1
OS01G0518651	OBART01G17890	84	67	1
OS01G0518800	OBART01G17910	92	94	1
OS01G0519100	OBART01G17930	84	90	1
OS01G0520600	OBART01G17990	67	33	0
OS01G0521400	OBART01G18030	95	62	0
OS01G0521500	OBART01G18040	100	100	1
OS01G0522100	OBART05G02760	36	48	0
OS01G0522800	OBART01G18080	57	25	0
OS01G0522950	OBART01G18080	91	33	0
OS01G0523100	OBART01G18100	97	94	1
OS01G0523800	OBART02G14860	18	79	0
OS01G0523800	OBART12G06430	31	97	0
OS01G0524700	OBART01G18130	99	97	1
OS01G0526100	OBART01G18160	98	98	0
OS01G0526200	OBART01G18170	96	96	0
OS01G0527400	OBART01G18210	78	93	0
OS01G0527600	OBART01G18220	100	42	1
OS01G0527700	OBART01G18230	79	93	0
OS01G0528000	OBART01G18240	86	26	0
OS01G0528800	OBART01G18290	99	52	0
OS01G0529800	OBART01G18300	80	99	1
OS01G0530300	OBART01G18310	90	45	1
OS01G0530366	OBART01G18320	90	37	0
OS01G0530400	OBART01G04830	54	81	0
OS01G0530400	OBART01G18330	54	49	0
OS01G0530500	OBART01G18340	90	86	1
OS01G0531000	OBART01G18360	98	81	1
OS01G0531200	OBART01G18410	51	50	0
OS01G0532100	OBART01G18460	94	99	1
OS01G0532200	OBART01G18470	100	49	1
OS01G0532300	OBART01G18480	99	100	1
OS01G0532600	OBART01G18510	81	95	1
OS01G0532700	OBART01G18520	90	45	1
OS01G0532800	OBART01G18530	100	53	0
OS01G0533000	OBART01G18540	100	38	1
OS01G0533100	OBART01G18540	81	22	1
OS01G0533400	OBART01G18560	99	100	0
OS01G0533500	OBART01G18570	83	26	1
OS01G0534700	OBART01G18640	100	89	1
OS01G0534800	OBART01G18650	97	97	1
OS01G0534900	OBART01G18660	100	90	1
OS01G0535100	OBART01G18670	100	100	1
OS01G0535300	OBART01G18680	82	98	1
