Gene stable ID	Brachypodium distachyon gene stable ID	% identity	Brachypodium distachyon % identity	Orthology confidence [0 low, 1 high]
OS01G0205300	BRADI2G06460	58	59	1
OS01G0205500	BRADI2G06467	92	93	0
OS01G0205500	BRADI2G32640	92	93	0
OS01G0205600	BRADI2G06480	77	78	1
OS01G0205700	BRADI2G06490	94	55	0
OS01G0205900	BRADI2G06497	69	69	1
OS01G0206300	BRADI2G06530	73	71	1
OS01G0206600	BRADI2G06540	71	61	1
OS01G0206700	BRADI2G06550	87	87	1
OS01G0207200	BRADI2G06580	77	80	1
OS01G0207300	BRADI2G12150	91	38	0
OS01G0207300	BRADI2G12160	93	39	0
OS01G0207400	BRADI2G06590	65	28	1
OS01G0207700	BRADI2G39640	14	40	1
OS01G0207700	BRADI2G39677	51	35	1
OS01G0207900	BRADI2G39640	9	35	1
OS01G0207900	BRADI2G39677	54	54	1
OS01G0208000	BRADI2G39640	4	8	1
OS01G0208000	BRADI2G39677	3	1	1
OS01G0208400	BRADI2G06600	60	65	1
OS01G0208600	BRADI2G06610	65	65	1
OS01G0208700	BRADI2G06620	81	82	1
OS01G0209000	BRADI2G06627	88	82	1
OS01G0209400	BRADI2G06650	85	85	1
OS01G0209500	BRADI2G06660	15	2	0
OS01G0209700	BRADI2G06670	75	70	1
OS01G0209800	BRADI4G37460	75	75	1
OS01G0210300	BRADI2G06710	64	67	1
OS01G0210400	BRADI2G06720	73	77	1
OS01G0210500	BRADI2G06730	85	84	1
OS01G0210600	BRADI2G06740	74	75	1
OS01G0210700	BRADI2G06750	73	60	1
OS01G0210800	BRADI2G06760	38	14	1
OS01G0210900	BRADI2G06770	76	76	1
OS01G0211000	BRADI2G06770	75	76	1
OS01G0211200	BRADI2G06770	79	78	1
OS01G0211600	BRADI2G06770	85	64	1
OS01G0211800	BRADI2G06790	50	62	0
OS01G0212100	BRADI2G06800	92	92	1
OS01G0212400	BRADI2G06830	83	83	1
OS01G0212700	BRADI2G06840	43	63	1
OS01G0213100	BRADI2G06860	18	33	1
OS01G0213300	BRADI1G57410	18	28	1
OS01G0213300	BRADI1G57420	17	27	1
OS01G0213300	BRADI1G57870	17	28	1
OS01G0213300	BRADI1G58100	10	34	1
OS01G0213400	BRADI2G06870	40	45	1
OS01G0213400	BRADI2G06880	39	20	1
OS01G0213800	BRADI2G06890	54	48	1
OS01G0214200	BRADI2G06900	83	83	1
OS01G0214300	BRADI2G06910	73	25	1
OS01G0214400	BRADI2G06920	76	52	1
OS01G0214500	BRADI2G06930	86	76	1
OS01G0214600	BRADI2G06940	61	58	1
OS01G0214800	BRADI2G06950	87	80	1
OS01G0214800	BRADI2G06970	58	74	1
OS01G0215000	BRADI2G07320	5	6	0
OS01G0215100	BRADI2G15340	71	19	0
OS01G0215700	BRADI2G06980	79	80	1
OS01G0216000	BRADI2G06990	65	68	1
OS01G0216300	BRADI2G06990	67	68	1
OS01G0216400	BRADI2G06990	69	69	1
OS01G0216500	BRADI2G06990	70	70	1
OS01G0216900	BRADI2G06990	60	65	1
OS01G0217000	BRADI2G07000	71	74	1
OS01G0217400	BRADI2G07020	35	15	1
OS01G0217800	BRADI3G15800	43	23	1
OS01G0218100	BRADI2G07050	56	58	1
OS01G0218200	BRADI2G07060	74	75	0
OS01G0218500	BRADI2G07070	58	92	0
OS01G0218700	BRADI2G07076	74	75	1
OS01G0218800	BRADI2G07082	77	76	1
OS01G0219000	BRADI2G07100	83	85	1
OS01G0219100	BRADI2G07120	84	84	1
OS01G0219200	BRADI2G07125	38	59	1
OS01G0219300	BRADI2G07130	42	57	1
OS01G0219500	BRADI2G07140	61	61	1
OS01G0219600	BRADI2G07150	64	65	1
OS01G0220100	BRADI2G07150	68	70	1
OS01G0220200	BRADI2G07160	71	24	0
OS01G0220300	BRADI2G07170	81	81	1
OS01G0220500	BRADI2G07190	29	34	0
OS01G0221100	BRADI2G07227	72	56	1
OS01G0221300	BRADI2G07237	48	55	1
OS01G0221400	BRADI2G07250	66	61	1
OS01G0221700	BRADI2G07266	59	56	0
OS01G0221900	BRADI2G07272	57	18	1
OS01G0222300	BRADI2G07280	71	68	1
OS01G0222500	BRADI2G07290	81	82	1
OS01G0222700	BRADI2G07297	84	84	1
OS01G0222800	BRADI5G09857	21	21	0
OS01G0223300	BRADI1G48930	13	35	0
OS01G0223600	BRADI2G07330	79	61	1
OS01G0223800	BRADI2G07337	61	65	1
OS01G0223900	BRADI2G07347	69	71	1
OS01G0224000	BRADI2G07347	71	73	1
OS01G0224100	BRADI2G07357	59	63	1
OS01G0224200	BRADI2G07370	66	64	1
OS01G0224300	BRADI2G07380	73	44	1
OS01G0224400	BRADI2G07390	65	18	1
OS01G0224500	BRADI2G07400	75	75	1
OS01G0224700	BRADI2G07407	71	70	1
OS01G0225000	BRADI2G07420	85	88	1
OS01G0225100	BRADI2G07430	52	25	1
OS01G0225200	BRADI2G07437	71	26	1
OS01G0225300	BRADI2G07450	81	45	1
OS01G0225400	BRADI2G07470	91	36	1
OS01G0225600	BRADI2G07480	79	78	1
OS01G0226200	BRADI2G07497	64	63	1
OS01G0226300	BRADI2G07510	91	57	1
OS01G0226400	BRADI2G07520	87	87	1
OS01G0226400	BRADI2G07900	11	77	1
OS01G0226500	BRADI2G07530	77	77	1
OS01G0226600	BRADI2G07540	62	59	1
OS01G0226700	BRADI2G07543	79	51	1
OS01G0227100	BRADI2G07550	90	92	1
OS01G0227200	BRADI2G07560	60	64	1
OS01G0227300	BRADI2G07570	98	98	1
OS01G0227500	BRADI2G07577	64	67	1
OS01G0227700	BRADI2G07590	61	67	0
OS01G0227700	BRADI2G07597	64	71	0
OS01G0227800	BRADI2G07590	58	63	0
OS01G0227800	BRADI2G07597	60	66	0
OS01G0228300	BRADI2G07620	85	87	1
OS01G0228400	BRADI2G07630	65	72	1
OS01G0228500	BRADI2G07640	61	62	1
OS01G0228600	BRADI2G07650	58	39	0
OS01G0228800	BRADI2G07660	61	59	1
OS01G0229100	BRADI2G07690	87	87	1
OS01G0229200	BRADI2G07700	76	76	1
OS01G0229300	BRADI2G07710	40	40	1
OS01G0229400	BRADI2G07720	41	52	1
OS01G0229500	BRADI2G07740	69	69	1
OS01G0229700	BRADI2G07750	62	21	1
OS01G0229800	BRADI2G07760	72	30	1
OS01G0231000	BRADI2G07770	70	76	1
OS01G0231500	BRADI2G07790	78	81	1
OS01G0231700	BRADI1G34200	85	84	1
OS01G0231800	BRADI2G07800	56	15	1
OS01G0231900	BRADI2G07800	69	38	1
OS01G0232000	BRADI2G07810	79	78	1
OS01G0232100	BRADI2G07830	73	74	1
OS01G0232200	BRADI2G07840	82	83	1
OS01G0232300	BRADI2G07850	53	36	1
OS01G0232400	BRADI2G07860	81	82	1
OS01G0232500	BRADI2G07870	65	71	1
OS01G0232500	BRADI5G07210	66	71	1
OS01G0232700	BRADI1G17340	87	84	1
OS01G0232700	BRADI5G09040	68	77	1
OS01G0232800	BRADI2G07890	85	72	1
OS01G0233000	BRADI2G07940	75	79	1
OS01G0233100	BRADI2G07946	73	73	1
OS01G0233100	BRADI2G07952	66	68	1
OS01G0233400	BRADI3G52820	93	92	0
OS01G0233500	BRADI2G07946	72	74	1
OS01G0233500	BRADI2G07952	64	68	1
OS01G0233800	BRADI2G07960	65	59	0
OS01G0234100	BRADI2G07980	53	48	1
OS01G0234200	BRADI3G38850	0	0	0
OS01G0234200	BRADI3G38860	1	1	0
OS01G0234700	BRADI2G08000	60	39	1
OS01G0234800	BRADI2G08010	95	63	0
OS01G0234900	BRADI2G08020	81	88	1
OS01G0235100	BRADI2G08030	54	57	1
OS01G0235200	BRADI2G08040	63	63	0
OS01G0235300	BRADI2G08050	84	84	1
OS01G0235350	BRADI2G08060	57	60	1
OS01G0235400	BRADI2G08070	80	47	1
OS01G0235700	BRADI2G08080	75	75	1
OS01G0235800	BRADI2G08087	76	49	1
OS01G0235900	BRADI2G08100	71	69	1
OS01G0236000	BRADI2G08110	78	79	1
OS01G0236300	BRADI2G08120	71	71	1
OS01G0236400	BRADI2G08170	81	80	1
OS01G0236700	BRADI2G08177	83	84	1
OS01G0236800	BRADI2G08187	76	78	1
OS01G0237000	BRADI2G08200	57	59	1
OS01G0237500	BRADI2G08230	57	17	1
OS01G0237500	BRADI2G08240	54	17	1
OS01G0237750	BRADI2G08230	59	22	1
OS01G0237750	BRADI2G08240	43	17	1
OS01G0238200	BRADI1G37337	53	47	0
OS01G0238500	BRADI2G08250	84	85	1
OS01G0238700	BRADI2G08267	65	65	1
OS01G0238900	BRADI2G08280	60	42	1
OS01G0238900	BRADI5G21640	91	56	1
OS01G0239000	BRADI2G08287	46	46	1
OS01G0239100	BRADI2G08330	71	69	1
OS01G0239200	BRADI2G08340	86	87	1
OS01G0239700	BRADI2G08350	82	83	1
OS01G0241000	BRADI2G08370	52	49	1
OS01G0241100	BRADI2G08380	71	76	1
OS01G0241400	BRADI2G08400	70	73	1
OS01G0242200	BRADI2G08460	54	49	1
OS01G0242300	BRADI2G08470	86	86	1
OS01G0242400	BRADI2G08480	49	52	0
OS01G0242500	BRADI2G08490	88	88	1
OS01G0242600	BRADI2G08500	77	77	1
OS01G0243000	BRADI2G08510	75	75	0
OS01G0243100	BRADI2G08517	74	72	1
OS01G0243200	BRADI2G08527	85	73	1
OS01G0243600	BRADI2G08570	61	64	1
OS01G0243700	BRADI2G08580	76	76	1
OS01G0244000	BRADI1G32270	53	55	1
OS01G0244000	BRADI2G08360	53	34	1
OS01G0244150	BRADI2G08420	45	32	1
OS01G0244150	BRADI2G08430	43	23	1
OS01G0244150	BRADI2G08440	44	32	1
OS01G0244400	BRADI2G08420	38	43	1
OS01G0244400	BRADI2G08430	39	32	1
OS01G0244400	BRADI2G08440	38	44	1
OS01G0245000	BRADI2G13030	27	15	1
OS01G0245532	BRADI2G08420	45	43	1
OS01G0245532	BRADI2G08430	49	35	1
OS01G0245532	BRADI2G08440	48	47	1
OS01G0245600	BRADI2G08590	46	39	1
OS01G0246100	BRADI1G23570	62	65	1
OS01G0246400	BRADI1G55560	54	59	1
OS01G0246400	BRADI1G55570	50	59	1
OS01G0246400	BRADI1G55580	47	55	1
OS01G0246400	BRADI1G55600	50	60	1
OS01G0246400	BRADI1G55610	50	59	1
OS01G0246400	BRADI1G55620	57	60	1
OS01G0246500	BRADI2G08600	67	77	1
OS01G0246601	BRADI2G08610	53	50	1
OS01G0246700	BRADI2G08620	78	51	1
OS01G0247500	BRADI2G08660	86	84	1
OS01G0247700	BRADI2G08670	69	61	1
OS01G0247900	BRADI2G08680	75	76	1
OS01G0248000	BRADI2G08690	53	51	1
OS01G0248300	BRADI2G08707	80	82	1
OS01G0248400	BRADI2G08700	93	93	1
OS01G0248500	BRADI2G08707	80	83	1
OS01G0248600	BRADI2G62300	95	95	0
OS01G0248701	BRADI2G08730	60	65	1
OS01G0248800	BRADI2G08737	53	26	1
OS01G0248900	BRADI2G08760	78	77	1
OS01G0249100	BRADI2G08780	69	59	0
OS01G0249200	BRADI2G08790	81	81	1
OS01G0249300	BRADI2G08560	83	84	1
OS01G0249800	BRADI2G08800	46	53	1
OS01G0249900	BRADI2G08810	48	38	1
OS01G0250600	BRADI2G08820	86	86	1
OS01G0250900	BRADI2G08826	81	76	1
OS01G0251000	BRADI2G08832	84	85	1
OS01G0251100	BRADI2G08840	71	72	0
OS01G0251200	BRADI2G08860	54	58	1
OS01G0252100	BRADI2G08890	95	95	1
OS01G0252200	BRADI2G08905	74	75	1
OS01G0252600	BRADI2G08910	69	70	1
OS01G0252900	BRADI2G08920	81	48	1
OS01G0253000	BRADI2G08930	74	37	1
OS01G0253100	BRADI2G08937	81	77	1
OS01G0253200	BRADI2G08950	61	61	1
OS01G0253200	BRADI4G38250	59	59	1
OS01G0253300	BRADI2G08960	88	89	1
OS01G0253400	BRADI2G08970	68	69	1
OS01G0253500	BRADI2G09020	54	57	1
OS01G0253600	BRADI2G09030	76	76	1
OS01G0253600	BRADI2G09627	66	61	1
OS01G0253900	BRADI2G09060	70	72	1
OS01G0254000	BRADI2G09070	95	95	0
OS01G0254100	BRADI2G09080	88	87	1
OS01G0254200	BRADI2G09085	71	73	0
OS01G0254300	BRADI2G09090	70	73	1
OS01G0254900	BRADI2G09120	86	86	0
OS01G0255000	BRADI2G09130	79	79	0
OS01G0255100	BRADI2G09130	79	80	0
OS01G0256300	BRADI4G40010	24	24	0
OS01G0256400	BRADI2G09140	84	73	0
OS01G0256500	BRADI2G09150	60	68	1
OS01G0256600	BRADI2G09160	90	90	0
OS01G0256800	BRADI2G09177	81	81	1
OS01G0256900	BRADI2G09290	93	96	1
OS01G0257100	BRADI2G09300	79	79	1
OS01G0257300	BRADI2G09310	76	78	1
OS01G0257300	BRADI2G09320	75	77	1
OS01G0257400	BRADI2G09340	72	71	1
OS01G0258600	BRADI1G47340	87	87	1
OS01G0258700	BRADI2G09350	79	86	1
OS01G0259200	BRADI2G09360	71	71	1
OS01G0259400	BRADI2G09370	86	86	1
OS01G0259600	BRADI2G09380	85	24	1
OS01G0259900	BRADI2G09420	69	72	1
OS01G0260500	BRADI2G09480	74	44	1
OS01G0260700	BRADI2G09470	91	91	1
OS01G0260800	BRADI2G09500	56	55	1
OS01G0260950	BRADI2G09510	29	8	1
OS01G0261100	BRADI2G09520	81	81	1
OS01G0261200	BRADI2G09530	60	60	1
OS01G0261500	BRADI2G09550	53	29	1
OS01G0262500	BRADI2G09580	76	71	1
OS01G0262500	BRADI2G09607	76	61	1
OS01G0262600	BRADI2G09620	77	79	1
OS01G0262700	BRADI2G09637	56	47	1
OS01G0263000	BRADI2G09650	78	78	1
OS01G0263300	BRADI2G09660	89	89	1
OS01G0263300	BRADI2G09680	90	90	1
OS01G0263300	BRADI2G09690	90	90	1
OS01G0263400	BRADI2G09700	70	70	1
OS01G0263500	BRADI2G09707	81	82	1
OS01G0263600	BRADI3G29980	83	64	1
OS01G0264000	BRADI2G09720	67	61	1
OS01G0264100	BRADI4G37350	49	33	1
OS01G0264500	BRADI2G09737	78	79	0
OS01G0264600	BRADI2G09750	48	51	1
OS01G0264600	BRADI2G49970	13	49	1
OS01G0264700	BRADI2G09760	71	74	1
OS01G0265000	BRADI2G09777	83	86	1
OS01G0265200	BRADI2G09790	76	73	1
OS01G0265700	BRADI2G09800	68	78	1
OS01G0265800	BRADI2G09820	58	59	1
OS01G0265900	BRADI2G09830	89	73	1
OS01G0266000	BRADI2G09860	72	69	1
OS01G0266100	BRADI2G09870	49	46	1
OS01G0266500	BRADI2G09880	74	76	1
OS01G0266500	BRADI2G09890	46	66	1
OS01G0266500	BRADI2G09900	74	77	1
OS01G0266600	BRADI2G09910	87	89	1
OS01G0266800	BRADI2G09940	75	75	1
OS01G0267100	BRADI1G75210	73	65	1
OS01G0267300	BRADI4G23040	41	48	1
OS01G0267300	BRADI4G23050	45	62	1
OS01G0267300	BRADI4G23060	35	57	1
OS01G0267300	BRADI4G23070	48	48	1
OS01G0267400	BRADI2G09980	73	59	0
OS01G0267600	BRADI2G09990	68	70	1
OS01G0267800	BRADI2G10000	60	63	1
OS01G0267900	BRADI2G10010	100	100	1
OS01G0268100	BRADI2G10017	71	79	1
OS01G0268100	BRADI2G10027	80	79	1
OS01G0268300	BRADI2G10040	85	85	1
OS01G0268600	BRADI2G10060	70	76	1
OS01G0268700	BRADI2G10070	43	60	1
OS01G0268800	BRADI2G10080	87	87	1
OS01G0268900	BRADI2G10090	75	80	1
OS01G0269000	BRADI2G10100	74	77	1
OS01G0269100	BRADI2G10117	74	43	1
OS01G0269900	BRADI2G10130	87	86	1
OS01G0270300	BRADI2G10150	73	69	0
OS01G0270700	BRADI2G10160	45	65	1
OS01G0271000	BRADI2G10170	76	74	1
OS01G0271200	BRADI2G10180	88	88	1
OS01G0271200	BRADI3G13397	78	84	1
OS01G0271400	BRADI2G10278	69	54	1
OS01G0271500	BRADI2G10270	88	87	1
OS01G0271700	BRADI2G10260	77	47	1
OS01G0272600	BRADI2G10250	85	83	1
OS01G0272700	BRADI2G10245	48	54	1
OS01G0272800	BRADI2G10240	82	40	1
OS01G0273100	BRADI2G10220	75	80	1
OS01G0273300	BRADI2G10200	64	57	1
OS01G0273500	BRADI2G10286	60	16	1
OS01G0273800	BRADI2G10302	74	74	1
OS01G0273900	BRADI3G21430	2	4	1
OS01G0274100	BRADI2G10302	58	60	1
OS01G0274500	BRADI2G10320	78	74	1
OS01G0274800	BRADI2G10340	49	42	0
OS01G0275200	BRADI2G10360	37	27	1
OS01G0275900	BRADI2G10377	71	51	1
OS01G0275950	BRADI2G10377	72	26	1
OS01G0276000	BRADI2G10400	90	88	0
OS01G0276100	BRADI3G43300	96	96	1
OS01G0276200	BRADI2G10420	49	62	1
OS01G0276300	BRADI2G10450	60	35	1
OS01G0276400	BRADI2G10480	77	62	1
OS01G0276500	BRADI2G10490	76	79	1
OS01G0276600	BRADI2G10520	38	36	1
OS01G0276700	BRADI2G10530	90	90	1
OS01G0276800	BRADI2G10540	78	78	1
OS01G0276900	BRADI2G10610	43	58	1
OS01G0276900	BRADI2G10630	48	44	1
OS01G0277500	BRADI2G10640	54	61	1
OS01G0277600	BRADI2G10650	83	84	1
OS01G0277700	BRADI2G10670	91	94	1
OS01G0278000	BRADI2G10700	43	39	1
OS01G0278200	BRADI1G34100	75	4	0
OS01G0278200	BRADI2G10710	71	4	0
OS01G0278600	BRADI4G03140	52	52	1
OS01G0278900	BRADI2G10740	61	46	1
OS01G0278950	BRADI2G10727	73	72	1
OS01G0279000	BRADI2G10750	62	62	1
OS01G0279100	BRADI2G10770	87	86	1
OS01G0279200	BRADI2G10780	97	97	1
OS01G0279300	BRADI2G10790	99	99	1
OS01G0279400	BRADI2G10800	86	86	1
OS01G0279700	BRADI2G10810	83	85	1
OS01G0279800	BRADI2G10820	83	82	1
OS01G0279900	BRADI2G10830	91	91	1
OS01G0280000	BRADI2G10840	69	70	1
OS01G0280400	BRADI2G10850	75	75	1
OS01G0280500	BRADI2G10857	82	82	1
OS01G0281000	BRADI2G10870	80	81	1
OS01G0281100	BRADI2G10880	50	48	1
OS01G0281200	BRADI2G10890	65	67	1
OS01G0281400	BRADI2G10910	93	93	1
OS01G0281400	BRADI2G10950	95	95	1
OS01G0281600	BRADI2G10960	55	59	1
OS01G0283000	BRADI2G10980	79	78	1
OS01G0283100	BRADI2G11000	87	88	1
OS01G0283500	BRADI2G11020	46	53	1
OS01G0283500	BRADI2G11030	48	42	1
OS01G0283500	BRADI2G11040	79	80	1
OS01G0284300	BRADI2G43140	40	43	0
OS01G0284500	BRADI2G11050	86	86	1
OS01G0284700	BRADI2G11060	75	50	1
OS01G0284900	BRADI2G11070	59	62	1
OS01G0285300	BRADI2G11080	81	81	1
OS01G0286000	BRADI2G11090	71	71	1
OS01G0286100	BRADI2G11100	40	54	1
OS01G0286600	BRADI2G11107	87	89	1
OS01G0286900	BRADI2G11120	69	41	1
OS01G0287600	BRADI2G11140	73	72	1
OS01G0288200	BRADI2G11160	65	62	1
OS01G0289600	BRADI2G11170	50	40	1
OS01G0290000	BRADI2G11190	82	80	1
OS01G0290100	BRADI2G11200	83	86	1
OS01G0292200	BRADI2G11220	89	89	1
OS01G0292900	BRADI2G11240	58	66	1
OS01G0293000	BRADI2G11250	95	95	1
OS01G0293100	BRADI2G11260	68	71	1
OS01G0293200	BRADI2G11270	77	81	1
OS01G0294700	BRADI2G11320	76	76	1
OS01G0295600	BRADI2G11330	40	61	1
OS01G0295700	BRADI2G11350	83	81	1
OS01G0296100	BRADI2G11370	90	90	1
OS01G0296200	BRADI2G11380	87	46	1
OS01G0296700	BRADI2G11410	79	50	1
OS01G0297200	BRADI1G54760	54	53	0
OS01G0297200	BRADI2G23910	46	52	0
OS01G0297700	BRADI2G11420	71	68	1
OS01G0297700	BRADI3G36040	53	61	1
OS01G0297700	BRADI3G36057	56	58	1
OS01G0298400	BRADI2G11430	52	53	1
OS01G0299200	BRADI2G11440	72	53	1
OS01G0299300	BRADI2G11450	53	64	1
OS01G0299400	BRADI2G11457	88	88	0
OS01G0299700	BRADI1G72550	48	57	1
OS01G0300000	BRADI1G72550	65	65	1
OS01G0300200	BRADI2G11480	97	97	0
OS01G0300600	BRADI2G11490	87	30	1
OS01G0300900	BRADI2G11500	87	79	1
OS01G0301000	BRADI2G11510	75	72	1
OS01G0301500	BRADI2G11510	52	46	1
OS01G0301700	BRADI3G41640	60	55	1
OS01G0302500	BRADI2G11540	77	80	1
OS01G0303000	BRADI2G11550	70	69	1
OS01G0303100	BRADI2G43755	69	76	1
OS01G0303200	BRADI2G11560	84	80	1
OS01G0303300	BRADI2G11567	84	83	1
OS01G0303600	BRADI2G11577	78	74	1
OS01G0303800	BRADI2G11610	73	81	1
OS01G0304000	BRADI2G28170	93	93	1
OS01G0304000	BRADI4G24635	92	92	1
OS01G0304100	BRADI2G11652	81	79	1
OS01G0304300	BRADI2G19580	81	82	1
OS01G0305200	BRADI2G11664	70	70	1
OS01G0305900	BRADI2G11676	44	35	1
OS01G0306100	BRADI2G11690	49	46	1
OS01G0306200	BRADI2G11700	55	61	1
OS01G0306400	BRADI2G11707	66	76	0
OS01G0306800	BRADI3G18120	72	71	1
OS01G0306900	BRADI2G11720	71	71	1
OS01G0307500	BRADI1G45940	64	70	0
OS01G0307686	BRADI2G11740	26	28	0
OS01G0308600	BRADI2G11750	64	70	1
OS01G0308600	BRADI2G11760	42	37	1
OS01G0308700	BRADI1G03475	44	15	1
OS01G0308700	BRADI1G56422	59	41	1
OS01G0308700	BRADI1G69950	58	33	1
OS01G0309900	BRADI2G11800	89	89	0
OS01G0310500	BRADI2G38370	37	45	0
OS01G0310800	BRADI4G13630	5	11	0
OS01G0311100	BRADI2G11820	40	41	1
OS01G0311500	BRADI2G11830	83	83	1
OS01G0311600	BRADI3G50760	58	60	1
OS01G0311700	BRADI2G11840	55	55	1
OS01G0311800	BRADI2G11850	80	79	1
OS01G0312500	BRADI2G11860	76	58	1
OS01G0312800	BRADI2G11870	85	86	1
OS01G0313300	BRADI2G11890	66	70	1
OS01G0314000	BRADI2G56430	35	35	1
OS01G0314100	BRADI2G11900	80	80	1
OS01G0314300	BRADI2G11910	94	94	1
OS01G0314800	BRADI2G11940	60	63	1
OS01G0315600	BRADI2G11950	60	27	1
OS01G0315700	BRADI2G11950	70	26	1
OS01G0315800	BRADI2G11960	88	87	1
OS01G0316100	BRADI2G11970	66	76	1
OS01G0316500	BRADI2G11980	83	78	0
OS01G0316600	BRADI2G11990	37	18	1
OS01G0316900	BRADI2G12010	49	22	1
OS01G0317800	BRADI2G12020	85	86	1
OS01G0318000	BRADI2G12020	62	32	1
OS01G0318400	BRADI2G12030	40	13	1
OS01G0318700	BRADI2G12037	80	32	0
OS01G0319000	BRADI2G12047	71	70	1
OS01G0321300	BRADI2G12067	79	38	0
OS01G0321700	BRADI2G12090	85	81	1
OS01G0321800	BRADI2G12100	78	76	1
OS01G0322300	BRADI5G27030	69	24	0
OS01G0322800	BRADI2G12110	93	93	1
OS01G0323000	BRADI2G12120	88	88	1
OS01G0323100	BRADI2G12130	82	83	1
OS01G0323300	BRADI2G12140	75	75	1
OS01G0323600	BRADI2G12150	93	93	0
OS01G0323600	BRADI2G12160	95	95	0
OS01G0326000	BRADI2G12170	68	68	1
OS01G0327100	BRADI2G12204	72	71	1
OS01G0327100	BRADI2G12216	71	70	1
OS01G0327400	BRADI2G12228	69	68	0
OS01G0327500	BRADI2G12240	63	69	1
OS01G0327600	BRADI2G12247	79	77	1
OS01G0327900	BRADI2G06690	40	51	1
OS01G0328300	BRADI2G06690	40	52	1
OS01G0328400	BRADI2G12280	98	98	0
OS01G0328400	BRADI2G34750	99	99	0
OS01G0328500	BRADI2G12290	76	75	1
OS01G0328600	BRADI2G12300	58	39	0
OS01G0328700	BRADI2G12310	92	92	0
OS01G0328900	BRADI2G12320	80	80	1
OS01G0329000	BRADI1G02803	32	69	1
OS01G0329300	BRADI2G12400	54	66	1
OS01G0329400	BRADI2G12390	91	91	1
OS01G0329800	BRADI2G12380	53	54	1
OS01G0329900	BRADI2G12370	68	70	1
OS01G0330200	BRADI2G07010	51	50	0
OS01G0330200	BRADI3G13850	52	51	0
OS01G0331100	BRADI2G12330	52	58	1
OS01G0331900	BRADI2G12420	85	84	1
OS01G0332100	BRADI2G12427	86	88	1
OS01G0332200	BRADI2G12440	62	67	1
OS01G0332500	BRADI2G12450	75	80	1
OS01G0332800	BRADI2G12460	78	78	1
OS01G0332900	BRADI2G12470	64	32	1
OS01G0333600	BRADI2G09960	54	50	1
OS01G0335600	BRADI2G09960	56	17	1
OS01G0335700	BRADI2G12497	56	57	0
OS01G0337100	BRADI3G15956	53	38	0
OS01G0337500	BRADI2G12540	87	87	1
OS01G0337600	BRADI1G51420	7	43	1
OS01G0337600	BRADI2G12530	80	81	1
OS01G0337900	BRADI2G12520	88	89	1
OS01G0338100	BRADI1G31307	79	62	1
OS01G0338200	BRADI2G12550	75	75	1
OS01G0338600	BRADI1G35370	73	73	1
OS01G0339600	BRADI3G26670	71	45	1
OS01G0339900	BRADI2G12560	85	86	1
OS01G0342800	BRADI1G28560	86	86	1
OS01G0342900	BRADI3G01740	68	69	1
OS01G0343100	BRADI1G74730	34	40	0
OS01G0343300	BRADI2G12590	78	78	1
OS01G0343400	BRADI4G43410	21	7	1
OS01G0343400	BRADI4G43450	23	8	1
OS01G0343400	BRADI4G43470	29	8	1
OS01G0343500	BRADI2G12600	50	26	1
OS01G0346250	BRADI4G43420	27	27	1
OS01G0346250	BRADI4G43460	33	28	1
OS01G0346600	BRADI4G43410	21	9	1
OS01G0346600	BRADI4G43450	20	8	1
OS01G0346600	BRADI4G43470	21	7	1
OS01G0346700	BRADI2G12610	74	74	1
OS01G0347000	BRADI2G12627	81	82	1
OS01G0347100	BRADI2G12637	70	47	1
OS01G0347600	BRADI2G07010	54	51	0
OS01G0347600	BRADI3G13850	54	51	0
OS01G0348600	BRADI4G28310	90	90	1
OS01G0349400	BRADI2G12650	93	93	1
OS01G0349800	BRADI3G40687	42	42	0
OS01G0349800	BRADI3G40710	41	41	0
OS01G0349800	BRADI4G36680	45	46	0
OS01G0350500	BRADI3G54440	36	32	0
OS01G0351100	BRADI2G12700	80	40	1
OS01G0351200	BRADI2G12700	78	69	1
OS01G0351300	BRADI2G12680	92	92	0
OS01G0351800	BRADI1G78520	74	73	1
OS01G0352100	BRADI1G78520	64	64	1
OS01G0353400	BRADI2G13010	59	57	1
OS01G0353400	BRADI2G13020	60	58	1
OS01G0353600	BRADI1G69080	86	86	1
OS01G0354200	BRADI4G38370	84	73	1
OS01G0354450	BRADI1G77710	43	20	0
OS01G0354700	BRADI3G47450	72	69	1
OS01G0355100	BRADI3G47510	82	82	1
OS01G0355600	BRADI2G27230	81	53	0
OS01G0355700	BRADI3G45550	48	30	0
OS01G0355800	BRADI2G41070	38	44	0
OS01G0355900	BRADI2G12720	68	71	1
OS01G0356400	BRADI2G12727	77	77	1
OS01G0356500	BRADI2G12740	85	80	1
OS01G0356800	BRADI2G35587	6	22	1
OS01G0356900	BRADI2G12760	70	70	1
OS01G0357100	BRADI3G57990	79	83	0
OS01G0357200	BRADI3G58000	78	57	1
OS01G0357900	BRADI2G12770	66	68	1
OS01G0358100	BRADI2G12770	69	70	1
OS01G0358300	BRADI2G12780	87	87	1
OS01G0358700	BRADI5G00440	45	69	1
OS01G0358800	BRADI1G05690	23	23	0
OS01G0359400	BRADI5G00440	46	68	1
OS01G0360200	BRADI2G12790	86	87	1
OS01G0360600	BRADI1G22630	83	85	1
OS01G0360600	BRADI2G12800	35	74	1
OS01G0360600	BRADI3G06370	83	83	1
OS01G0361500	BRADI2G12880	69	69	1
OS01G0361700	BRADI2G12870	53	5	0
