Gene stable ID	Brassica rapa gene stable ID	% identity	Brassica rapa % identity	Orthology confidence [0 low, 1 high]
OS01G0175000	Bra020082	66	24	0
OS01G0175000	Bra021124	65	65	0
OS01G0175000	Bra027221	65	67	0
OS01G0175000	Bra030370	62	61	0
OS01G0175000	Bra030973	63	64	0
OS01G0175100	Bra001600	26	32	1
OS01G0175100	Bra030367	26	37	1
OS01G0175600	Bra008167	62	61	0
OS01G0175600	Bra009840	62	63	0
OS01G0175600	Bra037053	63	64	0
OS01G0175700	Bra008167	63	61	0
OS01G0175700	Bra009840	61	62	0
OS01G0175700	Bra037053	63	64	0
OS01G0176300	Bra021146	37	38	1
OS01G0176400	Bra001599	41	18	1
OS01G0176400	Bra018987	37	16	1
OS01G0176400	Bra027228	41	23	1
OS01G0176500	Bra021121	36	45	0
OS01G0176500	Bra027229	36	44	0
OS01G0176700	Bra025115	33	37	1
OS01G0176700	Bra026548	32	37	1
OS01G0176800	Bra018988	39	41	0
OS01G0177100	Bra011355	52	58	0
OS01G0177100	Bra037051	55	53	0
OS01G0177100	Bra040085	60	58	0
OS01G0177200	Bra001797	70	68	0
OS01G0177200	Bra035762	70	70	0
OS01G0177400	Bra008480	36	38	1
OS01G0177400	Bra008481	34	36	1
OS01G0177400	Bra020909	34	36	1
OS01G0177400	Bra026122	38	39	1
OS01G0177400	Bra026757	37	39	1
OS01G0177900	Bra034314	70	18	1
OS01G0178000	Bra003562	68	68	0
OS01G0178000	Bra008478	68	65	0
OS01G0178000	Bra035187	65	65	0
OS01G0178100	Bra002277	38	43	1
OS01G0178200	Bra002275	52	60	1
OS01G0178400	Bra009846	53	22	1
OS01G0178400	Bra020504	54	23	1
OS01G0178700	Bra008475	42	45	1
OS01G0178700	Bra011359	44	45	1
OS01G0178700	Bra040087	46	46	1
OS01G0179200	Bra001945	60	56	1
OS01G0179200	Bra015036	59	59	1
OS01G0179200	Bra028370	47	54	1
OS01G0179300	Bra007782	47	51	1
OS01G0179300	Bra011361	45	49	1
OS01G0179300	Bra037050	42	50	1
OS01G0179300	Bra040088	45	48	1
OS01G0179400	Bra034267	67	33	0
OS01G0179500	Bra011364	27	23	0
OS01G0179600	Bra012780	35	29	1
OS01G0179600	Bra015435	18	38	1
OS01G0179600	Bra017882	31	32	1
OS01G0179600	Bra031483	31	32	1
OS01G0179600	Bra033494	40	40	1
OS01G0179600	Bra038079	35	37	1
OS01G0179600	Bra038080	38	39	1
OS01G0179600	Bra038445	32	35	1
OS01G0179700	Bra012658	88	89	0
OS01G0179700	Bra017497	89	90	0
OS01G0179700	Bra022113	89	90	0
OS01G0179700	Bra024956	89	90	0
OS01G0179700	Bra040162	88	65	0
OS01G0179800	Bra001949	51	52	1
OS01G0179800	Bra015042	51	53	1
OS01G0179800	Bra015111	8	36	1
OS01G0179800	Bra034880	49	50	1
OS01G0180000	Bra016796	52	35	1
OS01G0180000	Bra019737	48	36	1
OS01G0180000	Bra026996	48	42	1
OS01G0180000	Bra027044	53	37	1
OS01G0180300	Bra001618	31	33	0
OS01G0180300	Bra019290	17	36	0
OS01G0180300	Bra021153	14	27	0
OS01G0180300	Bra027196	34	36	0
OS01G0180400	Bra000551	32	24	1
OS01G0180400	Bra003541	23	16	1
OS01G0180400	Bra007780	31	20	1
OS01G0180400	Bra008960	34	23	1
OS01G0180400	Bra023326	23	19	1
OS01G0180600	Bra028373	44	49	1
OS01G0180700	Bra009852	27	33	1
OS01G0180800	Bra014713	70	72	1
OS01G0180800	Bra039679	69	72	1
OS01G0182200	Bra002151	48	49	1
OS01G0182200	Bra031946	50	52	1
OS01G0182200	Bra040150	52	50	1
OS01G0182400	Bra010686	18	17	1
OS01G0182600	Bra024536	69	68	1
OS01G0182700	Bra010683	37	35	0
OS01G0182700	Bra011861	36	34	0
OS01G0182700	Bra033616	37	35	0
OS01G0182832	Bra011860	11	2	0
OS01G0182900	Bra011860	70	7	0
OS01G0183000	Bra015921	55	58	1
OS01G0183100	Bra029849	57	61	1
OS01G0183100	Bra034124	60	60	1
OS01G0183300	Bra000691	45	46	1
OS01G0183300	Bra003916	47	44	1
OS01G0183300	Bra007969	45	39	1
OS01G0183300	Bra016124	46	42	1
OS01G0183300	Bra034444	42	47	1
OS01G0183400	Bra033668	24	43	1
OS01G0183500	Bra008199	35	14	0
OS01G0183500	Bra010675	38	14	0
OS01G0183500	Bra010676	37	14	0
OS01G0183500	Bra010678	37	13	0
OS01G0183500	Bra010679	36	13	0
OS01G0183500	Bra010680	2	1	0
OS01G0183500	Bra011859	34	13	0
OS01G0183500	Bra013505	37	14	0
OS01G0183500	Bra020345	18	34	0
OS01G0183500	Bra025289	35	13	0
OS01G0183500	Bra027897	34	13	0
OS01G0183500	Bra027898	35	13	0
OS01G0183500	Bra027899	35	14	0
OS01G0183500	Bra027902	32	13	0
OS01G0183500	Bra027904	34	13	0
OS01G0183500	Bra027906	33	14	0
OS01G0183500	Bra027907	20	10	0
OS01G0183500	Bra028207	37	13	0
OS01G0183500	Bra028210	32	14	0
OS01G0183500	Bra029120	34	13	0
OS01G0183500	Bra031222	37	14	0
OS01G0183500	Bra033621	35	14	0
OS01G0183500	Bra033622	37	14	0
OS01G0183500	Bra033623	37	14	0
OS01G0183500	Bra033624	35	14	0
OS01G0183500	Bra033625	33	13	0
OS01G0183500	Bra033626	35	13	0
OS01G0183500	Bra035502	33	14	0
OS01G0183500	Bra038413	35	14	0
OS01G0183500	Bra039187	37	14	0
OS01G0183600	Bra008199	35	38	0
OS01G0183600	Bra010675	36	36	0
OS01G0183600	Bra010676	34	35	0
OS01G0183600	Bra010678	36	35	0
OS01G0183600	Bra010679	36	35	0
OS01G0183600	Bra010680	18	31	0
OS01G0183600	Bra011859	38	38	0
OS01G0183600	Bra013505	38	37	0
OS01G0183600	Bra020345	9	47	0
OS01G0183600	Bra025289	37	38	0
OS01G0183600	Bra027897	38	39	0
OS01G0183600	Bra027898	38	39	0
OS01G0183600	Bra027899	38	39	0
OS01G0183600	Bra027902	35	39	0
OS01G0183600	Bra027904	39	39	0
OS01G0183600	Bra027906	36	40	0
OS01G0183600	Bra027907	32	41	0
OS01G0183600	Bra028207	37	36	0
OS01G0183600	Bra028210	34	38	0
OS01G0183600	Bra029120	40	40	0
OS01G0183600	Bra031222	39	39	0
OS01G0183600	Bra033621	36	38	0
OS01G0183600	Bra033622	42	41	0
OS01G0183600	Bra033623	40	39	0
OS01G0183600	Bra033624	36	39	0
OS01G0183600	Bra033625	36	38	0
OS01G0183600	Bra033626	37	36	0
OS01G0183600	Bra035502	37	40	0
OS01G0183600	Bra038413	40	42	0
OS01G0183600	Bra039187	41	40	0
OS01G0183633	Bra002765	36	28	1
OS01G0183633	Bra010442	42	33	1
OS01G0183633	Bra014366	44	48	1
OS01G0183633	Bra019124	38	33	1
OS01G0183633	Bra030895	47	50	1
OS01G0184000	Bra008997	47	48	1
OS01G0184100	Bra006137	58	69	1
OS01G0184100	Bra008920	60	65	1
OS01G0184100	Bra023360	61	66	1
OS01G0184500	Bra000690	60	60	0
OS01G0184500	Bra038370	42	73	0
OS01G0184800	Bra006245	67	66	1
OS01G0184800	Bra008770	69	67	1
OS01G0184800	Bra023452	34	55	1
OS01G0184900	Bra025350	67	65	1
OS01G0184900	Bra033055	65	66	1
OS01G0185100	Bra016302	40	26	1
OS01G0185100	Bra024669	31	21	1
OS01G0185100	Bra024810	31	23	1
OS01G0185200	Bra024759	64	70	1
OS01G0185500	Bra006280	43	40	1
OS01G0185500	Bra008720	44	40	1
OS01G0185500	Bra025636	45	45	1
OS01G0185900	Bra006283	36	34	1
OS01G0185900	Bra007884	24	32	1
OS01G0185900	Bra008719	35	32	1
OS01G0185900	Bra016535	31	33	1
OS01G0185900	Bra023505	34	34	1
OS01G0185900	Bra025692	9	20	1
OS01G0185900	Bra025693	22	39	1
OS01G0185900	Bra031053	31	33	1
OS01G0185900	Bra040505	35	33	1
OS01G0186000	Bra024328	32	30	1
OS01G0186000	Bra031900	30	29	1
OS01G0186000	Bra037796	32	36	1
OS01G0186200	Bra024812	47	48	1
OS01G0186700	Bra011411	70	74	1
OS01G0186700	Bra036723	60	69	1
OS01G0186700	Bra038998	64	66	1
OS01G0186900	Bra023359	49	56	1
OS01G0187400	Bra006110	63	62	0
OS01G0187400	Bra008943	64	63	0
OS01G0187400	Bra011396	59	59	0
OS01G0187400	Bra037035	59	60	0
OS01G0187600	Bra002777	29	19	1
OS01G0187600	Bra024135	41	18	1
OS01G0187600	Bra035640	41	19	1
OS01G0187600	Bra036719	39	19	1
OS01G0187600	Bra040677	38	18	1
OS01G0187900	Bra027170	47	46	1
OS01G0188100	Bra014274	14	57	1
OS01G0188100	Bra014312	55	57	1
OS01G0188100	Bra019485	61	60	1
OS01G0188100	Bra033822	34	31	1
OS01G0188100	Bra034425	45	52	1
OS01G0188200	Bra013443	28	7	1
OS01G0188400	Bra003738	69	70	0
OS01G0188400	Bra006107	69	75	0
OS01G0188400	Bra009866	69	76	0
OS01G0188400	Bra023336	69	76	0
OS01G0188400	Bra039029	69	76	0
OS01G0190000	Bra031279	68	60	1
OS01G0190000	Bra039000	47	36	1
OS01G0190300	Bra001634	38	33	1
OS01G0190300	Bra014303	40	36	1
OS01G0190300	Bra018938	42	39	1
OS01G0190300	Bra021184	41	36	1
OS01G0190300	Bra022164	41	34	1
OS01G0190400	Bra031105	14	50	0
OS01G0190500	Bra001633	32	40	0
OS01G0190500	Bra014304	24	39	0
OS01G0190500	Bra021181	32	39	0
OS01G0190500	Bra022163	31	38	0
OS01G0190500	Bra024161	29	34	0
OS01G0190500	Bra030407	25	35	0
OS01G0191000	Bra029486	62	61	1
OS01G0191100	Bra000501	64	64	1
OS01G0191100	Bra012004	67	67	1
OS01G0191100	Bra025339	55	56	1
OS01G0191100	Bra033049	54	54	1
OS01G0191100	Bra034363	63	64	1
OS01G0191100	Bra039054	56	57	1
OS01G0191150	Bra002804	52	23	0
OS01G0191150	Bra006865	47	20	0
OS01G0191150	Bra011099	45	20	0
OS01G0191150	Bra014545	36	10	0
OS01G0191150	Bra031097	48	21	0
OS01G0191150	Bra036707	48	21	0
OS01G0191150	Bra039018	48	21	0
OS01G0191200	Bra020470	33	37	1
OS01G0191300	Bra002802	37	49	1
OS01G0191300	Bra011090	48	57	1
OS01G0191300	Bra024152	54	52	1
OS01G0191500	Bra014305	57	58	1
OS01G0191500	Bra018939	57	57	1
OS01G0191500	Bra022162	51	52	1
OS01G0191500	Bra030405	57	57	1
OS01G0191700	Bra002801	69	75	0
OS01G0191700	Bra006864	66	72	0
OS01G0191700	Bra011089	69	68	0
OS01G0191700	Bra011387	68	78	0
OS01G0191700	Bra026452	69	75	0
OS01G0191700	Bra033014	13	46	0
OS01G0191800	Bra011386	86	86	1
OS01G0191800	Bra034536	85	86	1
OS01G0192000	Bra010334	45	49	1
OS01G0192000	Bra011087	49	52	1
OS01G0192000	Bra024157	46	51	1
OS01G0192000	Bra039022	49	53	1
OS01G0192300	Bra002790	27	42	1
OS01G0192300	Bra006853	33	48	1
OS01G0192300	Bra012936	31	30	1
OS01G0192300	Bra029320	33	34	1
OS01G0192600	Bra002794	62	73	1
OS01G0192600	Bra006118	74	75	1
OS01G0192600	Bra006858	63	75	1
OS01G0192600	Bra023343	74	75	1
OS01G0192600	Bra031092	18	60	1
OS01G0192900	Bra019117	56	67	1
OS01G0192900	Bra026456	57	68	1
OS01G0193500	Bra011107	33	34	1
OS01G0193600	Bra008455	12	55	1
OS01G0193600	Bra009808	11	48	1
OS01G0193600	Bra019367	12	55	1
OS01G0193600	Bra031272	64	64	1
OS01G0193900	Bra009950	28	19	0
OS01G0193900	Bra020584	25	23	0
OS01G0193900	Bra031282	29	21	0
OS01G0193900	Bra039443	28	23	0
OS01G0193900	Bra040649	26	21	0
OS01G0194000	Bra007798	32	29	1
OS01G0194200	Bra016042	37	40	1
OS01G0194200	Bra025971	29	34	1
OS01G0194200	Bra034294	45	50	1
OS01G0194300	Bra010439	41	25	1
OS01G0194300	Bra013950	41	41	1
OS01G0194300	Bra013952	41	40	1
OS01G0194300	Bra027690	43	44	1
OS01G0194600	Bra006132	33	58	1
OS01G0194600	Bra008925	42	37	1
OS01G0194600	Bra011408	41	36	1
OS01G0194600	Bra034545	39	34	1
OS01G0194600	Bra037028	41	36	1
OS01G0195000	Bra001523	39	38	0
OS01G0195000	Bra021510	41	39	0
OS01G0195000	Bra027394	41	39	0
OS01G0195000	Bra030886	39	43	0
OS01G0195200	Bra002786	63	26	1
OS01G0195200	Bra035635	62	29	1
OS01G0195400	Bra006125	27	28	1
OS01G0195400	Bra008929	29	28	1
OS01G0195400	Bra023348	27	18	1
OS01G0195400	Bra034291	24	25	1
OS01G0195500	Bra006126	74	75	1
OS01G0195500	Bra008928	73	74	1
OS01G0195801	Bra035639	25	17	1
OS01G0196300	Bra035639	19	21	1
OS01G0196500	Bra011125	27	31	1
OS01G0196500	Bra014355	40	43	1
OS01G0196500	Bra021502	27	25	1
OS01G0196500	Bra021503	28	27	1
OS01G0196500	Bra021504	39	43	1
OS01G0196500	Bra025954	35	39	1
OS01G0196500	Bra027406	43	48	1
OS01G0196500	Bra031001	37	41	1
OS01G0196500	Bra037983	29	41	1
OS01G0196600	Bra010321	53	61	1
OS01G0196600	Bra011128	61	58	1
OS01G0196600	Bra024138	60	61	1
OS01G0197100	Bra021505	54	54	1
OS01G0197100	Bra027405	52	54	1
OS01G0197200	Bra030884	82	81	1
OS01G0197400	Bra025957	35	26	1
OS01G0197450	Bra025960	38	33	1
OS01G0197500	Bra008932	38	23	1
OS01G0197700	Bra002777	29	44	1
OS01G0197700	Bra024135	42	46	1
OS01G0197700	Bra035640	42	46	1
OS01G0197700	Bra036719	40	45	1
OS01G0197700	Bra040677	40	45	1
OS01G0197900	Bra002514	43	17	1
OS01G0197900	Bra031107	43	17	1
OS01G0197900	Bra039030	45	18	1
OS01G0198000	Bra002514	40	24	1
OS01G0198000	Bra031107	40	24	1
OS01G0198000	Bra039030	41	25	1
OS01G0198100	Bra009075	5	6	0
OS01G0198100	Bra039393	2	6	0
OS01G0198200	Bra007778	73	78	0
OS01G0198500	Bra001628	28	33	1
OS01G0198500	Bra024163	24	27	1
OS01G0198500	Bra027172	29	33	1
OS01G0198500	Bra030397	27	31	1
OS01G0198500	Bra041079	27	32	1
OS01G0198900	Bra007777	20	26	1
OS01G0198900	Bra011391	26	34	1
OS01G0198900	Bra034538	26	35	1
OS01G0198900	Bra037039	26	35	1
OS01G0199300	Bra007777	23	27	1
OS01G0199300	Bra011391	27	31	1
OS01G0199300	Bra034538	26	31	1
OS01G0199300	Bra037039	26	30	1
OS01G0199400	Bra008947	60	61	1
OS01G0199700	Bra003529	25	34	0
OS01G0199700	Bra009865	22	29	0
OS01G0199700	Bra036556	22	30	0
OS01G0199900	Bra000013	62	58	0
OS01G0199900	Bra005171	7	68	0
OS01G0199900	Bra017161	62	56	0
OS01G0200000	Bra012950	73	75	1
OS01G0200000	Bra028689	71	74	1
OS01G0200300	Bra011392	53	27	1
OS01G0200300	Bra014315	56	29	1
OS01G0200300	Bra018948	57	29	1
OS01G0200300	Bra030088	1	3	1
OS01G0200300	Bra034539	52	27	1
OS01G0200400	Bra008948	46	47	1
OS01G0200400	Bra023335	45	46	1
OS01G0200500	Bra027174	42	41	1
OS01G0200600	Bra008952	36	34	1
OS01G0200600	Bra009862	36	37	1
OS01G0200600	Bra023332	35	34	1
OS01G0200600	Bra036552	36	38	1
OS01G0200700	Bra027254	56	52	0
OS01G0201100	Bra010402	46	53	1
OS01G0201100	Bra019015	38	63	1
OS01G0201100	Bra019047	45	53	1
OS01G0201100	Bra021099	48	54	1
OS01G0201100	Bra026345	18	52	1
OS01G0201100	Bra027260	49	56	1
OS01G0201100	Bra030961	38	50	1
OS01G0201200	Bra002606	40	45	1
OS01G0201200	Bra006738	42	47	1
OS01G0201200	Bra018183	33	38	1
OS01G0201200	Bra020343	41	45	1
OS01G0201250	Bra003032	36	33	1
OS01G0201250	Bra005472	25	29	1
OS01G0201250	Bra010885	29	38	1
OS01G0201250	Bra021096	37	37	1
OS01G0201250	Bra022675	40	35	1
OS01G0201250	Bra027262	38	36	1
OS01G0201250	Bra030082	36	31	1
OS01G0201400	Bra001636	32	35	0
OS01G0201400	Bra012764	31	41	0
OS01G0201400	Bra022168	31	35	0
OS01G0201600	Bra004715	33	24	1
OS01G0201600	Bra016855	29	32	1
OS01G0201700	Bra003356	55	32	1
OS01G0201700	Bra004716	57	37	1
OS01G0201700	Bra007419	56	36	1
OS01G0201700	Bra012564	56	35	1
OS01G0201700	Bra013364	58	37	1
OS01G0201700	Bra014552	56	36	1
OS01G0202500	Bra003640	34	42	1
OS01G0202500	Bra008371	35	43	1
OS01G0202500	Bra035051	36	43	1
OS01G0202700	Bra004117	54	54	0
OS01G0202700	Bra015710	47	53	0
OS01G0202700	Bra022475	56	56	0
OS01G0202800	Bra005428	45	42	0
OS01G0202800	Bra005430	46	43	0
OS01G0202800	Bra012567	56	50	0
OS01G0202800	Bra013361	56	50	0
OS01G0202800	Bra025435	34	55	0
OS01G0202800	Bra025436	43	59	0
OS01G0202800	Bra025437	53	51	0
OS01G0202800	Bra028151	54	51	0
OS01G0202800	Bra033867	43	34	0
OS01G0202800	Bra035520	45	37	0
OS01G0203000	Bra008378	50	62	1
OS01G0203000	Bra010093	19	31	1
OS01G0203000	Bra020986	20	48	1
OS01G0203000	Bra035060	50	59	1
OS01G0203300	Bra030935	27	23	1
OS01G0203300	Bra030944	26	22	1
OS01G0203800	Bra001571	33	39	1
OS01G0203800	Bra010837	31	38	1
OS01G0203800	Bra027298	33	40	1
OS01G0203800	Bra030937	25	42	1
OS01G0203800	Bra032302	32	37	1
OS01G0203800	Bra039667	34	39	1
OS01G0204000	Bra035055	31	33	1
OS01G0205100	Bra017592	52	25	1
OS01G0205200	Bra013344	54	42	1
OS01G0205600	Bra022473	38	40	1
OS01G0205600	Bra033483	37	39	1
OS01G0205600	Bra036189	39	34	1
OS01G0205600	Bra039860	40	42	1
OS01G0205700	Bra012581	87	54	0
OS01G0205700	Bra013341	87	54	0
OS01G0205700	Bra018285	69	45	0
OS01G0205700	Bra020994	86	53	0
OS01G0205700	Bra021685	88	50	0
OS01G0206300	Bra005446	50	52	0
OS01G0206300	Bra005447	50	51	0
OS01G0206300	Bra010841	51	50	0
OS01G0206300	Bra013340	55	56	0
OS01G0206300	Bra020996	54	57	0
OS01G0206300	Bra021897	51	51	0
OS01G0206300	Bra025052	52	55	0
OS01G0206700	Bra021992	61	65	1
OS01G0206700	Bra025051	43	57	1
OS01G0206800	Bra013336	44	45	0
OS01G0206800	Bra021993	44	44	0
OS01G0206800	Bra025049	42	44	0
OS01G0207200	Bra001573	44	46	0
OS01G0207200	Bra021582	43	45	0
OS01G0207400	Bra001573	33	14	0
OS01G0207400	Bra021582	33	14	0
OS01G0207600	Bra001573	35	36	0
OS01G0207600	Bra021582	37	38	0
OS01G0208400	Bra001573	39	39	0
OS01G0208400	Bra021582	38	39	0
OS01G0208600	Bra005450	16	25	1
OS01G0208600	Bra010847	19	26	1
OS01G0208600	Bra013329	17	10	1
OS01G0209000	Bra016625	67	68	1
OS01G0209000	Bra026017	67	67	1
OS01G0209400	Bra001554	56	53	1
OS01G0209400	Bra021559	56	50	1
OS01G0209400	Bra027334	55	51	1
OS01G0209400	Bra038139	54	53	1
OS01G0209400	Bra041017	51	54	1
OS01G0209500	Bra006677	51	5	0
OS01G0209500	Bra006679	33	3	0
OS01G0209500	Bra011940	49	5	0
OS01G0209500	Bra035692	48	5	0
OS01G0209500	Bra038282	47	5	0
OS01G0209500	Bra038407	7	1	0
OS01G0210400	Bra022025	45	55	1
OS01G0210400	Bra025030	52	56	1
OS01G0210500	Bra026004	59	55	1
OS01G0210500	Bra035039	58	54	1
OS01G0210500	Bra035040	39	39	1
OS01G0210600	Bra010803	29	50	1
OS01G0210600	Bra017568	40	47	1
OS01G0210600	Bra022026	41	49	1
OS01G0210600	Bra025029	42	49	1
OS01G0210700	Bra013296	55	46	1
OS01G0210700	Bra017567	56	49	1
OS01G0210700	Bra021012	52	41	1
OS01G0210700	Bra025028	53	45	1
OS01G0210800	Bra012606	10	4	0
OS01G0210900	Bra005420	58	59	1
OS01G0210900	Bra021916	55	56	1
OS01G0210900	Bra021917	15	59	1
OS01G0211000	Bra005420	57	60	1
OS01G0211000	Bra021916	56	58	1
OS01G0211000	Bra021917	15	59	1
OS01G0211200	Bra005420	61	61	1
OS01G0211200	Bra021916	59	59	1
OS01G0211200	Bra021917	15	58	1
OS01G0211600	Bra005420	67	51	1
OS01G0211600	Bra021916	62	48	1
OS01G0211600	Bra021917	22	63	1
OS01G0211800	Bra000256	39	36	1
OS01G0211800	Bra003320	40	43	1
OS01G0211800	Bra004689	40	43	1
OS01G0211800	Bra007380	40	41	1
OS01G0212100	Bra013313	73	74	1
OS01G0212400	Bra030953	59	60	0
OS01G0212400	Bra038111	59	59	0
OS01G0212400	Bra039661	59	60	0
OS01G0213100	Bra005461	12	15	1
OS01G0213100	Bra021889	11	29	1
OS01G0213800	Bra001579	27	39	1
OS01G0213800	Bra021586	22	36	1
OS01G0213800	Bra027284	27	39	1
OS01G0214200	Bra034319	61	46	1
OS01G0214300	Bra008074	27	11	0
OS01G0214300	Bra015485	36	8	0
OS01G0214300	Bra016586	33	13	0
OS01G0214300	Bra025948	36	14	0
OS01G0214300	Bra030643	36	8	0
OS01G0214300	Bra031004	19	9	0
OS01G0214300	Bra032431	37	9	0
OS01G0214400	Bra030644	53	35	1
OS01G0214500	Bra021698	68	69	1
OS01G0215100	Bra026171	54	15	0
OS01G0215100	Bra026787	49	12	0
OS01G0215700	Bra034320	48	47	0
OS01G0217000	Bra001569	44	49	1
OS01G0217000	Bra003639	31	33	1
OS01G0217000	Bra004708	40	43	1
OS01G0217000	Bra005317	35	38	1
OS01G0217000	Bra005455	28	43	1
OS01G0217000	Bra005457	44	46	1
OS01G0217000	Bra016867	41	41	1
OS01G0217000	Bra021580	43	48	1
OS01G0217000	Bra021892	43	45	1
OS01G0217000	Bra022827	41	44	1
OS01G0217000	Bra022965	44	45	1
OS01G0217000	Bra027301	42	48	1
OS01G0217000	Bra027304	33	40	1
OS01G0217000	Bra030116	46	48	1
OS01G0217000	Bra040774	46	48	1
OS01G0218200	Bra000267	49	49	1
OS01G0218200	Bra004709	46	47	1
OS01G0218200	Bra007405	47	47	1
OS01G0218200	Bra021583	41	37	1
OS01G0218200	Bra023793	18	29	1
OS01G0218200	Bra023794	14	29	1
OS01G0218200	Bra023795	5	35	1
OS01G0218200	Bra027292	41	38	1
OS01G0218200	Bra030946	51	51	1
OS01G0218200	Bra038116	51	52	1
OS01G0218700	Bra033548	56	63	0
OS01G0218800	Bra003056	34	47	1
OS01G0218800	Bra003467	41	40	1
OS01G0218800	Bra040838	45	48	1
OS01G0218900	Bra003056	21	12	1
OS01G0218900	Bra003467	30	12	1
OS01G0218900	Bra040838	31	14	1
OS01G0219000	Bra026521	34	31	1
OS01G0219100	Bra009740	66	67	1
OS01G0219200	Bra014423	31	36	1
OS01G0219600	Bra027699	56	57	0
OS01G0219600	Bra027735	56	57	0
OS01G0220100	Bra027699	59	60	0
OS01G0220100	Bra027735	59	61	0
OS01G0220200	Bra003465	49	16	1
OS01G0220200	Bra004538	47	16	1
OS01G0220300	Bra001720	46	50	1
OS01G0220300	Bra022352	47	51	1
OS01G0220500	Bra013733	18	20	1
OS01G0220700	Bra003075	32	22	1
OS01G0220700	Bra022636	37	19	1
OS01G0221300	Bra029087	22	24	1
OS01G0221400	Bra002886	37	29	0
OS01G0221400	Bra014734	48	42	0
OS01G0221400	Bra028968	38	30	0
OS01G0221400	Bra029808	43	48	0
OS01G0221700	Bra027754	46	45	0
OS01G0222300	Bra003094	31	22	1
OS01G0222300	Bra040934	33	12	1
OS01G0223500	Bra010857	39	17	1
OS01G0223500	Bra010858	40	18	1
OS01G0223500	Bra030106	36	18	1
OS01G0223500	Bra030107	41	18	1
OS01G0223500	Bra030108	40	17	1
OS01G0223500	Bra030111	40	18	1
OS01G0223500	Bra032915	40	17	1
OS01G0223500	Bra032917	39	17	1
OS01G0223600	Bra013728	53	28	1
OS01G0223600	Bra019271	43	65	1
OS01G0223600	Bra026468	43	34	1
OS01G0223600	Bra027686	34	50	1
OS01G0223600	Bra027751	47	40	1
OS01G0223600	Bra028502	19	25	1
OS01G0223600	Bra029075	47	38	1
OS01G0223800	Bra038566	37	37	0
OS01G0223900	Bra038566	36	36	0
OS01G0224000	Bra038566	37	37	0
OS01G0224200	Bra003069	30	33	1
OS01G0224200	Bra029084	38	37	1
OS01G0224300	Bra019267	39	30	1
OS01G0224500	Bra004871	32	36	1
OS01G0224500	Bra005538	30	35	1
OS01G0224700	Bra009856	53	54	1
OS01G0224700	Bra020509	53	53	1
OS01G0224700	Bra036547	54	54	1
OS01G0225000	Bra035205	63	65	1
OS01G0225100	Bra006747	20	11	1
OS01G0225100	Bra020357	21	11	1
OS01G0225200	Bra025629	43	15	1
OS01G0225200	Bra029180	11	8	1
OS01G0225300	Bra010109	52	29	1
OS01G0225400	Bra003453	75	30	1
OS01G0225400	Bra007612	75	29	1
OS01G0225500	Bra003453	56	65	1
OS01G0225500	Bra007612	56	63	1
OS01G0225600	Bra000414	54	49	1
OS01G0225600	Bra004565	54	49	1
OS01G0225600	Bra030494	54	54	1
OS01G0225600	Bra039288	52	48	1
OS01G0226200	Bra003106	17	24	1
OS01G0226200	Bra022615	17	29	1
OS01G0226200	Bra027759	30	29	1
OS01G0226200	Bra029105	18	26	1
OS01G0226300	Bra000739	65	43	1
OS01G0226300	Bra003455	59	41	1
OS01G0226300	Bra004562	58	41	1
OS01G0226300	Bra010539	61	41	1
OS01G0226300	Bra013717	62	40	1
OS01G0226300	Bra019285	64	43	1
OS01G0226300	Bra027678	62	44	1
OS01G0226300	Bra027757	61	44	1
OS01G0226300	Bra035242	34	31	1
OS01G0226300	Bra037369	47	34	1
OS01G0226400	Bra003102	65	66	1
OS01G0226400	Bra010387	16	69	1
OS01G0226400	Bra024235	65	66	1
OS01G0226400	Bra026293	65	66	1
OS01G0226400	Bra027756	68	69	1
OS01G0226400	Bra029104	65	66	1
OS01G0226500	Bra004561	38	44	1
OS01G0227100	Bra032697	64	61	1
OS01G0227100	Bra034882	63	63	1
OS01G0227200	Bra014321	42	49	1
OS01G0227200	Bra015053	56	52	1
OS01G0227200	Bra021250	37	24	1
OS01G0227200	Bra028371	44	40	1
OS01G0227300	Bra014320	88	88	1
OS01G0227300	Bra018959	89	89	1
OS01G0227300	Bra030395	88	89	1
OS01G0227500	Bra012514	23	35	0
OS01G0227500	Bra012518	23	36	0
OS01G0227500	Bra013449	34	38	0
OS01G0227500	Bra019538	37	43	0
OS01G0227500	Bra020467	33	37	0
OS01G0227500	Bra022813	35	42	0
OS01G0227500	Bra029893	37	44	0
OS01G0227500	Bra029897	33	42	0
OS01G0227500	Bra029898	34	43	0
OS01G0227500	Bra033509	35	39	0
OS01G0227500	Bra036897	33	39	0
OS01G0227700	Bra012514	23	35	0
OS01G0227700	Bra012518	25	37	0
OS01G0227700	Bra013449	35	38	0
OS01G0227700	Bra019538	39	43	0
OS01G0227700	Bra020467	35	38	0
OS01G0227700	Bra022813	37	43	0
OS01G0227700	Bra029893	37	43	0
OS01G0227700	Bra029897	35	42	0
OS01G0227700	Bra029898	35	43	0
OS01G0227700	Bra033509	37	39	0
OS01G0227700	Bra036897	35	39	0
OS01G0227800	Bra012514	24	36	0
OS01G0227800	Bra012518	25	38	0
OS01G0227800	Bra013449	36	39	0
OS01G0227800	Bra019538	39	44	0
OS01G0227800	Bra020467	36	40	0
