Gene stable ID	Zea mays gene stable ID	% identity	Zea mays % identity	Orthology confidence [0 low, 1 high]
OS01G0164500	Zm00001d024719	40.4946	81.875	1
OS01G0164500	Zm00001d027279	35.3941	80.3509	1
OS01G0164500	Zm00001d039746	82.8439	73.931	1
OS01G0164500	Zm00001d041799	30.2937	74.2424	1
OS01G0164600	Zm00001d039745	69.4864	69.9088	1
OS01G0164700	Zm00001d008662	44.6154	42.963	1
OS01G0164700	Zm00001d039740	53.0769	20.2941	1
OS01G0164800	Zm00001d024953	71.9368	11.7952	1
OS01G0164900	Zm00001d024953	48.6486	15.1653	1
OS01G0165000	Zm00001d008665	65.3285	68.5824	1
OS01G0165200	Zm00001d008666	49.7143	51.8629	1
OS01G0165600	Zm00001d039735	65.8824	62.5698	1
OS01G0166100	Zm00001d039732	44.1088	70.8738	0
OS01G0166300	Zm00001d039728	23.4234	46.4286	0
OS01G0166400	Zm00001d039727	58.0808	60.8466	1
OS01G0166500	Zm00001d008676	41.8699	41.3655	1
OS01G0166500	Zm00001d039726	49.5935	46.5649	1
OS01G0166700	Zm00001d039719	48.2301	49.7717	1
OS01G0166800	Zm00001d039718	82.5796	82.8571	1
OS01G0167400	Zm00001d004581	26.2963	22.4684	0
OS01G0167400	Zm00001d005289	14.8148	22.9885	0
OS01G0167400	Zm00001d010371	30.7407	27.5748	0
OS01G0167400	Zm00001d022032	28.8889	26.1745	0
OS01G0167500	Zm00001d008679	92.9775	92.7171	1
OS01G0167500	Zm00001d016280	21.0674	36.0577	1
OS01G0167500	Zm00001d039717	93.2584	92.9972	1
OS01G0167600	Zm00001d008680	24.2938	28.9562	1
OS01G0167600	Zm00001d039716	29.096	48.3568	1
OS01G0167700	Zm00001d000382	50.9497	49.5652	1
OS01G0167750	Zm00001d039714	79.9363	79.8092	1
OS01G0167900	Zm00001d039712	72.2222	76.6585	1
OS01G0168100	Zm00001d039711	66.4418	67.4658	1
OS01G0168200	Zm00001d039710	79.3893	72.2222	1
OS01G0168300	Zm00001d008689	78.4211	78.836	1
OS01G0168300	Zm00001d039709	79.4737	79.0576	1
OS01G0168400	Zm00001d001792	56.6745	65.2291	0
OS01G0168400	Zm00001d008510	20.1405	51.497	0
OS01G0168400	Zm00001d008690	81.4988	82.2695	0
OS01G0168400	Zm00001d039706	78.6885	67.2	0
OS01G0168400	Zm00001d053519	57.1429	74.1641	0
OS01G0168500	Zm00001d008691	85.1319	81.6092	1
OS01G0168500	Zm00001d039703	88.4892	88.4892	1
OS01G0168600	Zm00001d008692	85.6164	49.9002	1
OS01G0168600	Zm00001d039702	82.1918	50.9554	1
OS01G0168800	Zm00001d008693	66.369	68.4049	1
OS01G0168800	Zm00001d039701	56.5476	39.749	1
OS01G0169400	Zm00001d039694	83.6653	80.4598	1
OS01G0169500	Zm00001d039693	72.2584	72.772	1
OS01G0169800	Zm00001d008700	78.0374	31.5094	1
OS01G0169800	Zm00001d039691	78.972	31.5299	1
OS01G0169900	Zm00001d008708	67.069	69.0941	1
OS01G0169900	Zm00001d039686	65.6897	67.0775	1
OS01G0170000	Zm00001d039685	81.0651	34.6835	1
OS01G0170100	Zm00001d039683	69.8529	42.8894	1
OS01G0170300	Zm00001d008715	83.5273	83.6021	1
OS01G0170500	Zm00001d008716	76.3466	72.1239	1
OS01G0170500	Zm00001d039682	77.5176	63.6538	1
OS01G0170600	Zm00001d008720	0.367647	0.387597	1
OS01G0170800	Zm00001d039679	69.2506	51.6378	1
OS01G0170800	Zm00001d039680	69.2506	46.2069	1
OS01G0170900	Zm00001d008722	42.8571	39.6694	1
OS01G0171000	Zm00001d008724	89.4904	89.2064	1
OS01G0171000	Zm00001d039678	90.4459	85.8006	1
OS01G0171800	Zm00001d030645	22.7811	66.9565	1
OS01G0171800	Zm00001d039677	53.5503	52.3121	1
OS01G0172000	Zm00001d039675	79.2593	23.2609	1
OS01G0172100	Zm00001d039674	75.3181	71.3253	1
OS01G0172200	Zm00001d008725	70.751	77.4892	1
OS01G0172200	Zm00001d039673	71.6733	77.6034	1
OS01G0172300	Zm00001d008726	50.5376	39.6624	1
OS01G0172400	Zm00001d008727	89.4089	89.4089	0
OS01G0172400	Zm00001d039670	90.3941	90.3941	0
OS01G0172800	Zm00001d008730	55.4974	53	1
OS01G0172900	Zm00001d039668	52.8814	35.6979	1
OS01G0173000	Zm00001d039667	59.0164	57.1429	1
OS01G0173100	Zm00001d008731	51.9737	32.7801	1
OS01G0173100	Zm00001d039663	72.3684	55.2764	1
OS01G0173600	Zm00001d039661	24.6512	37.3239	1
OS01G0173900	Zm00001d008733	84.2525	84.6462	1
OS01G0173900	Zm00001d048329	77.6744	76.9585	1
OS01G0174000	Zm00001d008734	31.1239	57.754	1
OS01G0174000	Zm00001d025589	23.6311	31.0606	1
OS01G0174000	Zm00001d039658	34.0058	48.5597	1
OS01G0174100	Zm00001d039657	63.0631	59.322	0
OS01G0174300	Zm00001d039656	90.6752	90.6752	1
OS01G0174600	Zm00001d008735	29.7491	32.2957	1
OS01G0174700	Zm00001d039654	79.3103	78.5141	1
OS01G0174900	Zm00001d025657	69.7297	66.8394	1
OS01G0175000	Zm00001d008737	40.0778	49.0476	1
OS01G0175000	Zm00001d039653	83.2685	61.8497	1
OS01G0175100	Zm00001d039648	52.8986	61.3445	1
OS01G0175600	Zm00001d039647	79.7619	80	1
OS01G0175700	Zm00001d039647	80.3571	80.597	1
OS01G0175850	Zm00001d039644	49.8258	53.7594	1
OS01G0176000	Zm00001d039642	70.0803	68.9723	1
OS01G0176100	Zm00001d039642	63.8723	63.2411	1
OS01G0176200	Zm00001d039642	72.6358	71.3439	1
OS01G0176300	Zm00001d008738	42.1053	64.6651	1
OS01G0176400	Zm00001d014738	0.515464	0.520833	1
OS01G0176500	Zm00001d020107	12.7404	72.6027	1
OS01G0176500	Zm00001d039638	73.0769	74.7847	1
OS01G0176700	Zm00001d039637	42.1384	37.5	0
OS01G0176800	Zm00001d039636	73.1016	72.835	1
OS01G0176900	Zm00001d039635	32.2368	57.3099	1
OS01G0177100	Zm00001d008742	70.6956	72.9412	1
OS01G0177200	Zm00001d008743	87.2796	87.1698	1
OS01G0177400	Zm00001d039634	78.6487	76.178	1
OS01G0177900	Zm00001d004505	0	0	1
OS01G0178000	Zm00001d008744	88.0711	88.0711	1
OS01G0178000	Zm00001d039628	45.4315	86.0577	1
OS01G0178000	Zm00001d039629	32.9949	83.3333	1
OS01G0178100	Zm00001d008748	71.934	68.8488	1
OS01G0178200	Zm00001d009419	28.5285	67.3759	1
OS01G0178200	Zm00001d010542	30.6306	68.9189	1
OS01G0178200	Zm00001d015176	26.7267	61.3793	1
OS01G0178200	Zm00001d039626	80.4805	87.013	1
OS01G0178200	Zm00001d048216	31.5315	60.6936	1
OS01G0178400	Zm00001d039625	85.8537	35.4125	1
OS01G0178700	Zm00001d039623	67.3709	70	1
OS01G0178850	Zm00001d009961	54.4304	46.2366	0
OS01G0178850	Zm00001d037623	54.4304	47.2527	0
OS01G0179000	Zm00001d008756	81.2357	80.1354	1
OS01G0179000	Zm00001d039615	82.3799	78.9474	1
OS01G0179200	Zm00001d008758	85.4651	85.4651	1
OS01G0179200	Zm00001d039614	83.7209	83.965	1
OS01G0179300	Zm00001d008759	67.6737	61.0354	1
OS01G0179300	Zm00001d039613	70.6949	72.2222	1
OS01G0179400	Zm00001d004411	9.32945	83.4783	1
OS01G0179400	Zm00001d039612	91.448	44.3241	1
OS01G0179500	Zm00001d002634	12.7087	42.4149	1
OS01G0179500	Zm00001d008763	59.6475	41.7532	1
OS01G0179500	Zm00001d030136	8.62709	65.493	1
OS01G0179500	Zm00001d039608	57.885	40.4932	1
OS01G0179600	Zm00001d008764	67.5565	65.8	0
OS01G0179600	Zm00001d039607	69.1992	69.0574	0
OS01G0179700	Zm00001d017456	96.5517	48.8778	1
OS01G0179700	Zm00001d051336	95.0739	70.9559	1
OS01G0179800	Zm00001d008769	61.7577	51.7928	0
OS01G0179800	Zm00001d008772	61.0451	57.8829	0
OS01G0179800	Zm00001d039606	68.4086	68.4086	0
OS01G0180050	Zm00001d033722	55.7823	41.8367	1
OS01G0180050	Zm00001d038722	34.0136	24.6914	1
OS01G0180300	Zm00001d039598	65.1436	64.1388	1
OS01G0180400	Zm00001d008782	54.7872	29.1785	0
OS01G0180400	Zm00001d039597	58.5106	30.9859	0
OS01G0180600	Zm00001d039596	71.4052	70.5408	1
OS01G0180700	Zm00001d039595	60.728	62.7723	1
OS01G0181000	Zm00001d039594	56.3025	52.4257	1
OS01G0182200	Zm00001d010325	82.5203	83.5391	1
OS01G0182200	Zm00001d017903	49.187	28.6052	1
OS01G0182200	Zm00001d032015	45.122	44.4	1
OS01G0182200	Zm00001d044543	45.935	44.664	1
OS01G0182200	Zm00001d048959	73.9837	77.4468	1
OS01G0182300	Zm00001d008825	40.3509	48.5915	1
OS01G0182300	Zm00001d039591	58.4795	62.5	1
OS01G0182400	Zm00001d039590	50.3968	56.8233	1
OS01G0182600	Zm00001d008826	91.8103	90.1015	1
OS01G0182600	Zm00001d039589	90.431	88.9737	1
OS01G0182700	Zm00001d039584	61.7857	59.0444	1
OS01G0182900	Zm00001d034624	94.4615	9.90323	1
OS01G0183000	Zm00001d008827	74.6594	66.8293	1
OS01G0183100	Zm00001d036359	74.9064	78.5855	1
OS01G0183300	Zm00001d039582	68.4124	60.492	1
OS01G0183400	Zm00001d039581	53.3613	62.5616	1
OS01G0183500	Zm00001d008836	29.3194	53.3333	1
OS01G0183500	Zm00001d011586	21.9895	15.5556	1
OS01G0183500	Zm00001d019611	18.8482	11.215	1
OS01G0183500	Zm00001d029574	21.9895	15.5556	1
OS01G0183600	Zm00001d008836	0	0	1
OS01G0183600	Zm00001d011586	0.39604	0.740741	1
OS01G0183600	Zm00001d019611	0.594059	0.934579	1
OS01G0183600	Zm00001d029574	0.39604	0.740741	1
OS01G0183633	Zm00001d008839	84.4037	84.4037	1
OS01G0183633	Zm00001d039580	69.7248	75.2475	1
OS01G0183800	Zm00001d039576	58.0822	57.4526	1
OS01G0183850	Zm00001d039569	37.9518	32.9843	1
OS01G0183850	Zm00001d039571	37.9518	32.9843	1
OS01G0183850	Zm00001d039572	40.9639	36.9565	1
OS01G0183850	Zm00001d039573	40.9639	37.5691	1
OS01G0183850	Zm00001d039574	40.9639	36.1702	1
OS01G0184000	Zm00001d039568	71.7678	68.5139	1
OS01G0184100	Zm00001d008841	78.9157	79.8781	1
OS01G0184100	Zm00001d039566	83.1325	83.6364	1
OS01G0184100	Zm00001d047542	77.1084	80	1
OS01G0184100	Zm00001d047548	75.9036	81.8182	1
OS01G0184100	Zm00001d047553	75.9036	81.8182	1
OS01G0184800	Zm00001d036057	90.8367	91.2	1
OS01G0184800	Zm00001d039560	91.6335	92	1
OS01G0184900	Zm00001d008847	89.5476	89.8279	1
OS01G0184900	Zm00001d039551	10.4524	84.8101	1
OS01G0185100	Zm00001d039549	49.7462	33.677	1
OS01G0185200	Zm00001d008846	89.9497	86.8932	1
OS01G0185200	Zm00001d039547	90.0754	90.0754	1
OS01G0185300	Zm00001d039535	88.5442	88.9688	0
OS01G0185400	Zm00001d022454	19.8113	64.6154	1
OS01G0185400	Zm00001d039534	68.8679	60.0823	1
OS01G0185400	Zm00001d045882	27.3585	69.4611	1
OS01G0185500	Zm00001d039533	69.6429	69.8925	1
OS01G0185900	Zm00001d008794	64.8915	60.9259	1
OS01G0185900	Zm00001d039532	64.6943	59.9634	1
OS01G0186000	Zm00001d008793	56.4767	47.5983	1
OS01G0186000	Zm00001d039531	58.0311	41.0256	1
OS01G0186200	Zm00001d039530	76.7089	75.3731	1
OS01G0186600	Zm00001d008792	42.7885	39.5556	1
OS01G0186600	Zm00001d039527	38.9423	36.4865	1
OS01G0186700	Zm00001d008791	91.5441	88.1416	1
OS01G0186700	Zm00001d039526	83.4559	78.2759	1
OS01G0186900	Zm00001d039524	64.0177	61.4407	1
OS01G0187000	Zm00001d010146	35.7143	19.5312	1
OS01G0187000	Zm00001d010149	36.0714	19.7266	1
OS01G0187400	Zm00001d004397	12.2991	77.533	1
OS01G0187400	Zm00001d008789	87.2117	83.3667	1
OS01G0187400	Zm00001d032106	12.0894	40.9953	1
OS01G0187400	Zm00001d039522	87.1419	87.2638	1
OS01G0187400	Zm00001d039736	9.2942	76	1
OS01G0187500	Zm00001d004407	16.4894	16.1458	1
OS01G0187500	Zm00001d039521	35.6383	16.3814	1
OS01G0187600	Zm00001d039520	71.6102	31.7073	1
OS01G0187900	Zm00001d008198	56.0109	68.7919	1
OS01G0187900	Zm00001d024628	4.64481	9.77011	1
OS01G0188100	Zm00001d008820	87.4251	87.4251	1
OS01G0188200	Zm00001d040193	49.1525	11.6	1
OS01G0188400	Zm00001d000316	77.9343	82.5871	0
OS01G0188400	Zm00001d037961	86.2285	85.559	0
OS01G0188400	Zm00001d037962	85.9155	85.2484	0
OS01G0190000	Zm00001d039514	84.5614	74.1538	1
OS01G0190000	Zm00001d039517	80.3509	64.507	1
OS01G0190300	Zm00001d039513	56.7227	58.952	1
OS01G0190400	Zm00001d039512	83.4061	75.9443	1
OS01G0190500	Zm00001d008819	64.7312	64.5923	1
OS01G0190500	Zm00001d039510	72.6882	70.2703	1
OS01G0191150	Zm00001d036213	18.9655	6.8323	0
OS01G0191300	Zm00001d008817	72.6316	78.2313	1
OS01G0191300	Zm00001d039506	80.6316	73.7958	1
OS01G0191500	Zm00001d039505	82.9703	82.9703	1
OS01G0191700	Zm00001d008816	92.0904	92.0904	1
OS01G0191700	Zm00001d039499	89.6422	90.1515	1
OS01G0191800	Zm00001d008815	90.411	79.0419	1
OS01G0191800	Zm00001d039498	92.8082	83.1288	1
OS01G0191900	Zm00001d039496	42.803	45.2	1
OS01G0192000	Zm00001d008812	77.4611	79.1005	0
OS01G0192000	Zm00001d039495	74.3523	77.5676	0
OS01G0192300	Zm00001d008808	65.8064	58.7896	1
OS01G0192300	Zm00001d039492	68.0645	63.3634	1
OS01G0192500	Zm00001d026298	38.9105	37.037	1
OS01G0192600	Zm00001d008805	87.6081	87.6081	1
OS01G0192600	Zm00001d039488	89.3372	89.3372	1
OS01G0192900	Zm00001d039487	71.8574	82.9004	0
OS01G0193400	Zm00001d008803	44.504	42.8941	1
OS01G0193400	Zm00001d039480	44.504	40	1
OS01G0193500	Zm00001d039481	55.8499	56.8539	1
OS01G0193600	Zm00001d039477	80.9695	80.8244	1
OS01G0193900	Zm00001d008800	47.6868	45.6818	1
OS01G0193900	Zm00001d039475	49.3476	42.1053	1
OS01G0194000	Zm00001d008799	49.6894	52.2876	1
OS01G0194000	Zm00001d039472	49.8965	50.9514	1
OS01G0194200	Zm00001d039471	84.3891	82.8889	1
OS01G0194300	Zm00001d039469	72.1649	72.0412	1
OS01G0194600	Zm00001d008843	80	83.3333	1
OS01G0194600	Zm00001d039468	81.6	85	1
OS01G0195000	Zm00001d008842	69.8152	72.8051	1
OS01G0195000	Zm00001d039467	74.538	73.0382	1
OS01G0195200	Zm00001d039465	44.1964	24.75	1
OS01G0195300	Zm00001d039464	58.5526	52.6627	1
OS01G0195400	Zm00001d008850	69.0972	70.5674	1
OS01G0195400	Zm00001d039461	69.0972	59.2262	1
OS01G0195500	Zm00001d008851	83.4171	54.4262	1
OS01G0195500	Zm00001d039460	90.9548	80.8036	1
OS01G0195801	Zm00001d008853	51.9031	30.6122	1
OS01G0195801	Zm00001d039459	46.0208	29.8206	1
OS01G0196300	Zm00001d008853	48.0638	43.0612	1
OS01G0196300	Zm00001d039459	44.8747	44.1704	1
OS01G0196500	Zm00001d039455	79.1045	82.3834	1
OS01G0196600	Zm00001d039454	74.9478	76.7094	1
OS01G0196600	Zm00001d044311	58.8727	73.4375	1
OS01G0196600	Zm00001d047948	59.9165	74.9347	1
OS01G0197100	Zm00001d039453	81.2245	78.9683	1
OS01G0197200	Zm00001d039452	95.749	85.5335	1
OS01G0197400	Zm00001d008858	42.7386	33.119	1
OS01G0197450	Zm00001d039449	67.5039	74.1379	1
OS01G0197500	Zm00001d024431	55.414	69.6	1
OS01G0197700	Zm00001d008862	64.9557	63.0584	1
OS01G0197900	Zm00001d004416	21.7054	11.1258	1
OS01G0198000	Zm00001d004416	27.8246	21.8543	1
OS01G0198100	Zm00001d004416	26.9737	16.2914	1
OS01G0198200	Zm00001d008863	66.0377	83.3333	1
OS01G0198200	Zm00001d039409	82.7044	86.0884	1
OS01G0198500	Zm00001d008866	44.3038	42	1
OS01G0198500	Zm00001d039412	47.2574	40.2878	1
OS01G0198900	Zm00001d039414	56.0185	62.3711	1
OS01G0199400	Zm00001d039416	78.2279	77.25	1
OS01G0199700	Zm00001d037819	40	55.2941	1
OS01G0199700	Zm00001d039419	40.4255	55.2326	1
OS01G0199700	Zm00001d039420	48.9362	55.2885	1
OS01G0199900	Zm00001d037818	78.9223	74.8872	1
OS01G0199900	Zm00001d039422	79.2393	75.188	1
OS01G0200000	Zm00001d000178	89.557	83.2353	1
OS01G0200000	Zm00001d003156	48.1013	89.9408	1
OS01G0200000	Zm00001d011914	47.7848	89.3491	1
OS01G0200000	Zm00001d013458	41.7722	65.0246	1
OS01G0200000	Zm00001d027651	48.1013	89.9408	1
OS01G0200200	Zm00001d039423	66.4706	61.0811	1
OS01G0200300	Zm00001d008869	76.1021	38.2284	1
OS01G0200400	Zm00001d008589	22.9008	47.619	1
OS01G0200400	Zm00001d008870	80.1527	76.6423	1
OS01G0200400	Zm00001d029348	21.7557	55.3398	1
OS01G0200500	Zm00001d008871	80.7339	81.9876	1
OS01G0200600	Zm00001d008872	61.8421	55.2941	1
OS01G0201100	Zm00001d039426	68.75	71.2743	1
OS01G0201200	Zm00001d008875	72.2913	72.549	1
OS01G0201200	Zm00001d039427	72.8242	71.4286	1
OS01G0201250	Zm00001d008878	71.6981	71.6981	1
OS01G0201250	Zm00001d039428	75	73.9535	1
OS01G0201400	Zm00001d037738	47.9452	54.2636	1
OS01G0201600	Zm00001d037094	50.1661	41.8283	1
OS01G0201600	Zm00001d039432	47.5083	44	1
OS01G0201700	Zm00001d008882	67.2956	32.5228	1
OS01G0201700	Zm00001d039434	76.7296	46.5649	1
OS01G0201800	Zm00001d039435	40.4372	36.4084	1
OS01G0201900	Zm00001d039435	43.6817	34.4403	1
OS01G0203000	Zm00001d039439	79.1781	83.7681	1
OS01G0203300	Zm00001d039441	68.7783	71.3615	1
OS01G0203800	Zm00001d039444	81.3462	82.7789	1
OS01G0204000	Zm00001d005854	25.3906	54.8523	1
OS01G0204000	Zm00001d008890	69.7266	69.186	1
OS01G0204000	Zm00001d009575	16.2109	52.5316	1
OS01G0204000	Zm00001d012722	25.3906	54.8523	1
OS01G0204000	Zm00001d020034	16.0156	43.617	1
OS01G0204000	Zm00001d020997	12.5	60.3774	1
OS01G0204000	Zm00001d021234	14.0625	64.8649	1
OS01G0204000	Zm00001d023705	39.2578	48.7864	1
OS01G0204000	Zm00001d027476	23.4375	57.4163	1
OS01G0204000	Zm00001d030017	14.6484	63.0252	1
OS01G0204000	Zm00001d039446	69.3359	69.4716	1
OS01G0204000	Zm00001d041196	23.0469	59.2965	1
OS01G0204000	Zm00001d041666	17.9688	53.8012	1
OS01G0204000	Zm00001d045626	15.0391	67.5439	1
OS01G0204000	Zm00001d047405	16.4062	56	1
OS01G0204000	Zm00001d047406	16.4062	56	1
OS01G0204000	Zm00001d047408	16.4062	56	1
OS01G0204000	Zm00001d050611	16.0156	54.6667	1
OS01G0204000	Zm00001d051613	25.3906	54.8523	1
OS01G0205100	Zm00001d039448	77.1654	50.6897	0
OS01G0205500	Zm00001d004475	26.3736	56.4706	0
OS01G0205500	Zm00001d030198	57.6923	76.087	0
OS01G0205600	Zm00001d008892	72.8745	74.3802	1
OS01G0205600	Zm00001d039408	68.8259	70.8333	1
OS01G0205600	Zm00001d039741	31.5789	48.4472	1
OS01G0205700	Zm00001d008893	93.133	53.4483	1
OS01G0205700	Zm00001d039407	91.4163	49.6503	1
OS01G0205900	Zm00001d008898	74.0061	70.7602	1
OS01G0206300	Zm00001d008899	78.0822	77.4757	1
OS01G0206600	Zm00001d008900	73.8462	70.5882	1
OS01G0206700	Zm00001d008901	80.9111	82.34	1
OS01G0206800	Zm00001d039406	67.9356	68.5377	1
OS01G0207200	Zm00001d008903	72.8732	74.6711	1
OS01G0207300	Zm00001d009146	93.9024	36.0656	1
OS01G0207300	Zm00001d040697	93.9024	39.0863	1
OS01G0207400	Zm00001d008905	77.2549	33.5605	1
OS01G0207700	Zm00001d035713	55.2124	37.931	1
OS01G0207900	Zm00001d035713	59.5745	59.4164	1
OS01G0208000	Zm00001d035713	47.8788	20.9549	1
OS01G0208400	Zm00001d013995	57.3052	54.644	0
OS01G0208600	Zm00001d008906	53.7481	51.3979	1
OS01G0209000	Zm00001d039403	91.4336	87.0216	1
OS01G0209400	Zm00001d008907	77.5974	79.1391	1
OS01G0209400	Zm00001d039401	78.5714	80.9365	1
OS01G0209500	Zm00001d039400	51.5789	5.38462	1
OS01G0209700	Zm00001d008909	76.7164	76.4881	1
OS01G0209700	Zm00001d039394	73.4328	74.3202	1
OS01G0209800	Zm00001d039392	84.9026	84.3548	1
OS01G0209800	Zm00001d039393	69.4805	78.9668	1
OS01G0210300	Zm00001d039391	66.782	67.0139	1
OS01G0210400	Zm00001d039390	65.9319	72.1491	1
OS01G0210500	Zm00001d039387	83.0275	83.0275	1
OS01G0210600	Zm00001d008910	51.497	68.254	1
OS01G0210700	Zm00001d039386	69.8944	61.2654	1
OS01G0210800	Zm00001d039385	38.4615	13.4831	1
OS01G0210900	Zm00001d039384	76.3209	75.5814	1
OS01G0211000	Zm00001d039384	76.0536	76.938	1
OS01G0211200	Zm00001d039384	78.9683	77.1318	1
OS01G0211600	Zm00001d039384	86.3874	63.9535	1
OS01G0211800	Zm00001d039383	61.2121	70.1389	1
OS01G0212100	Zm00001d039380	78	57.6558	1
OS01G0212500	Zm00001d008912	31.4815	38.7833	1
OS01G0212500	Zm00001d039378	27.1605	45.8333	1
OS01G0213100	Zm00001d008914	14.7959	31.3514	1
OS01G0213300	Zm00001d011323	17.5497	22.6496	1
OS01G0213300	Zm00001d018750	13.4106	21.6578	1
OS01G0213300	Zm00001d021783	6.29139	24.2038	1
OS01G0213300	Zm00001d045301	8.27815	20.4082	1
OS01G0213400	Zm00001d039374	45.1477	21.4	1
OS01G0213800	Zm00001d008919	56.1313	76.4706	1
OS01G0213800	Zm00001d039371	75.1295	76.9911	1
OS01G0214200	Zm00001d012495	39.916	36.5385	1
OS01G0214200	Zm00001d030438	39.916	32.4232	1
OS01G0214200	Zm00001d038183	39.916	36.5385	1
OS01G0214200	Zm00001d039370	73.1092	61.4841	1
OS01G0214300	Zm00001d008922	74.6988	25.3061	1
OS01G0214300	Zm00001d039369	57.2289	10.1387	1
OS01G0214500	Zm00001d008923	49.3507	32.7586	1
OS01G0214600	Zm00001d039368	75.3582	58.8367	1
OS01G0215100	Zm00001d039146	69.9187	18.9845	1
OS01G0215100	Zm00001d050012	33.3333	20.098	1
OS01G0215500	Zm00001d008630	50	45.9215	1
OS01G0215500	Zm00001d008925	49.6711	26.0345	1
OS01G0215500	Zm00001d008927	43.0921	50.9728	1
OS01G0215500	Zm00001d008928	52.6316	54.2373	1
OS01G0215700	Zm00001d008929	68.7831	65.9898	1
OS01G0217000	Zm00001d039366	71.6456	73.3161	1
OS01G0217400	Zm00001d008933	35.0877	18.5759	1
OS01G0217800	Zm00001d039363	79.2056	79.2056	1
OS01G0218032	Zm00001d010127	57.1429	37.3832	0
OS01G0218200	Zm00001d004494	24.4048	73.8739	1
OS01G0218200	Zm00001d008930	83.631	83.2593	1
OS01G0218200	Zm00001d039362	80.3571	80.597	1
OS01G0218500	Zm00001d008939	58.6957	93.6416	0
OS01G0218700	Zm00001d008940	76.9131	77.8215	1
OS01G0218800	Zm00001d008941	74.9748	75.4315	1
OS01G0219000	Zm00001d039354	78.9474	81.9328	1
OS01G0219200	Zm00001d008945	15.1079	42	1
OS01G0219200	Zm00001d039352	47.7218	49.1358	1
OS01G0219300	Zm00001d008946	47.3684	52.3256	1
OS01G0219300	Zm00001d010449	31.5789	35.503	1
OS01G0219300	Zm00001d039351	48.9474	54.7059	1
OS01G0219500	Zm00001d008950	62.9921	63.4921	1
OS01G0219600	Zm00001d008952	71.0938	70.5426	1
OS01G0220100	Zm00001d008952	75	74.4186	1
OS01G0220200	Zm00001d008954	66.9421	20.5063	1
OS01G0220200	Zm00001d039349	67.7686	22.5895	1
OS01G0220300	Zm00001d039348	71.9178	64.0244	1
OS01G0220500	Zm00001d008956	29.4643	34.375	1
OS01G0221100	Zm00001d008957	72.0779	52.1127	1
OS01G0221300	Zm00001d039343	48.062	37.9786	1
OS01G0221400	Zm00001d008961	59.4937	54.023	1
OS01G0221400	Zm00001d039339	65.8228	58.427	1
OS01G0221700	Zm00001d008963	55.6548	45.3883	1
OS01G0221900	Zm00001d039337	64.5455	19.346	1
OS01G0222001	Zm00001d039335	68.75	36.2637	1
OS01G0222300	Zm00001d039331	66.4756	24.4211	1
OS01G0222500	Zm00001d017087	27.7056	64	1
OS01G0222500	Zm00001d039330	80.0866	80.4348	1
OS01G0222700	Zm00001d039328	79.4798	74.224	1
OS01G0222900	Zm00001d026149	5.36398	6.25	1
OS01G0222900	Zm00001d048025	4.21456	5.26316	1
OS01G0223000	Zm00001d039326	56.25	55.3846	0
OS01G0223200	Zm00001d039326	58.3113	56.6667	0
OS01G0223600	Zm00001d008965	79.4715	58.1845	1
OS01G0223600	Zm00001d024022	32.1138	61.4786	1
OS01G0223600	Zm00001d039325	77.439	57.9909	1
OS01G0223700	Zm00001d026149	17.3913	21.4286	1
OS01G0223700	Zm00001d048025	15.942	21.0526	1
OS01G0223900	Zm00001d006471	60.5166	60.7407	1
OS01G0223900	Zm00001d008966	63.7146	64.6692	1
OS01G0224000	Zm00001d006471	62.4845	62.0988	1
OS01G0224000	Zm00001d008966	66.3354	66.6667	1
OS01G0224100	Zm00001d008968	55.7895	65.2308	1
OS01G0224100	Zm00001d039324	61.3158	65.8192	1
OS01G0224200	Zm00001d008970	58.4314	60.3239	1
OS01G0224300	Zm00001d026671	62.8571	61.1111	1
OS01G0224400	Zm00001d026670	65.2174	18.6916	1
OS01G0224500	Zm00001d008971	26.6055	49.1525	1
OS01G0224500	Zm00001d014172	45.4128	54.6961	1
OS01G0224500	Zm00001d024684	26.1468	65.5172	1
OS01G0224500	Zm00001d036908	44.9541	70	1
OS01G0224500	Zm00001d037458	42.6605	49.7326	1
OS01G0224500	Zm00001d052074	74.7706	54.3333	1
OS01G0224700	Zm00001d030871	60.5923	54.3967	1
OS01G0224700	Zm00001d030975	43.508	56.6766	1
OS01G0224700	Zm00001d039323	67.8815	69.953	1
OS01G0224700	Zm00001d041402	61.0478	58.9011	1
OS01G0225000	Zm00001d008974	77.9503	74.9254	1
OS01G0225100	Zm00001d017254	2.83688	5.16129	1
OS01G0225100	Zm00001d039321	53.1915	22.9358	1
OS01G0225200	Zm00001d039319	75.576	26.6234	0
OS01G0225300	Zm00001d017228	17.0648	81.9672	1
OS01G0225300	Zm00001d017229	17.0648	81.9672	1
OS01G0225400	Zm00001d008976	84.7826	33.0508	1
OS01G0225600	Zm00001d009382	80.1325	79.6053	1
OS01G0226200	Zm00001d008980	50.2415	59.7701	1
OS01G0226200	Zm00001d039318	51.9324	56.5789	1
OS01G0226300	Zm00001d008982	92.6966	59.1398	1
OS01G0226300	Zm00001d039316	92.6966	53.9216	1
OS01G0226400	Zm00001d008983	85.7143	85.1064	1
OS01G0226400	Zm00001d039315	84.7619	84.6611	1
OS01G0226500	Zm00001d008984	68.7356	26.6488	1
OS01G0226500	Zm00001d053053	28.9655	71.5909	1
