Gene stable ID	Oryza punctata gene stable ID	%id. target Oryza punctata gene identical to query gene	%id. query gene identical to target Oryza punctata gene
Os01g0198000	OPUNC01G06060	72.1754	32.5723
Os01g0198100	OPUNC01G06060	62.9386	21.8417
Os01g0198200	OPUNC01G06080	94.1824	97.557
Os01g0198500	OPUNC01G06090	83.9662	82.2314
Os01g0198900	OPUNC01G06100	70.3704	76
Os01g0199300	OPUNC01G06110	78.6458	79.4737
Os01g0199400	OPUNC01G06120	56.2025	98.6667
Os01g0199700	OPUNC01G06140	63.4043	73.399
Os01g0199900	OPUNC01G06160	92.8685	94.5161
Os01g0200200	OPUNC01G06170	85.8824	83.4286
Os01g0200300	OPUNC01G06180	93.7355	45.7531
Os01g0200400	OPUNC01G06190	87.0229	83.5165
Os01g0200500	OPUNC01G06200	94.8012	93.6556
Os01g0200600	OPUNC01G06210	87.7193	80.9717
Os01g0201100	OPUNC01G06240	91.875	91.4938
Os01g0201200	OPUNC01G06250	97.1581	96.6431
Os01g0201250	OPUNC01G06260	33.0189	97.2222
Os01g0201400	OPUNC01G06270	84.9315	83.2215
Os01g0201600	OPUNC01G06290	74.0864	74.3333
Os01g0201700	OPUNC01G06300	42.029	99.1453
Os01g0201800	OPUNC01G06320	91.5301	78.6385
Os01g0201900	OPUNC01G06320	93.6037	70.4225
Os01g0202500	OPUNC01G06330	85.3107	43.7681
Os01g0202700	OPUNC01G06350	93.75	84.1837
Os01g0203000	OPUNC01G06370	69.0411	96.5517
Os01g0203300	OPUNC01G06380	81.448	82.9493
Os01g0203400	OPUNC01G06390	73.1481	85.8696
Os01g0203800	OPUNC01G06420	73.4615	95.7393
Os01g0204000	OPUNC01G06440	91.2109	62.0186
Os01g0204000	OPUNC01G06460	93.75	91.0816
Os01g0205100	OPUNC01G06500	87.664	90.5149
Os01g0205200	OPUNC01G06510	97.1514	59.8891
Os01g0205300	OPUNC01G06520	88.8235	90.9639
Os01g0205600	OPUNC08G06060	25.5061	50.4
Os01g0205700	OPUNC01G06540	98.7124	56.6502
Os01g0206200	OPUNC01G06560	79.3427	77.8802
Os01g0206300	OPUNC01G06570	81.409	96.0739
Os01g0206650	OPUNC01G06580	92.6407	86.2903
Os01g0206700	OPUNC01G06590	98.0477	98.0477
Os01g0206800	OPUNC01G06600	95.3148	96.1595
Os01g0207200	OPUNC01G06610	86.8379	44.637
Os01g0207300	OPUNC01G13300	95.7317	39.8477
Os01g0207400	OPUNC01G06620	91.3726	40.0344
Os01g0207600	OPUNC01G06630	73.2026	73.5632
Os01g0207700	OPUNC01G06660	77.6062	54.4715
Os01g0208000	OPUNC01G06670	87.8788	14.2296
Os01g0209200	OPUNC01G06680	87.1595	87.8431
Os01g0209400	OPUNC01G06690	85.7143	91.0345
Os01g0209700	OPUNC01G06710	74.6269	88.968
Os01g0209800	OPUNC01G06720	97.0779	97.2358
Os01g0210200	OPUNC01G06730	84.6154	85.4922
Os01g0210300	OPUNC01G06740	91.6955	93.9716
Os01g0210400	OPUNC01G06750	89.7796	91.0569
Os01g0210500	OPUNC01G06760	95.8716	95.4338
Os01g0210600	OPUNC01G06770	93.4132	98.1132
Os01g0210700	OPUNC01G06780	84.6922	93.5662
Os01g0210800	OPUNC01G06790	78.2051	22.7188
Os01g0211200	OPUNC01G06800	96.2302	94.9119
Os01g0211600	OPUNC01G06830	98.4293	74.0157
Os01g0211800	OPUNC01G06850	80.6061	83.3856
Os01g0212100	OPUNC01G06860	98	98
Os01g0212400	OPUNC01G06870	94.0069	94.1681
Os01g0212500	OPUNC01G06880	87.037	77.4725
Os01g0213300	OPUNC01G06920	82.2848	83.8111
Os01g0213400	OPUNC01G06930	88.6076	91.7031
Os01g0213800	OPUNC01G06940	95.3368	94.0375
Os01g0214200	OPUNC01G06950	97.8992	98.3122
Os01g0214300	OPUNC01G06960	91.5663	15.0644
Os01g0214600	OPUNC01G06980	93.4097	89.3151
Os01g0214800	OPUNC01G06990	97.3118	94.026
Os01g0215000	OPUNC01G07000	89.8701	92.0213
Os01g0215100	OPUNC05G24780	88.6179	24.4944
Os01g0215700	OPUNC01G07020	96.2963	91.4573
Os01g0216000	OPUNC01G07040	88.665	87.3449
Os01g0216300	OPUNC01G07030	90.4145	67.5048
Os01g0216400	OPUNC01G07050	93.1937	92.7083
Os01g0216900	OPUNC01G07060	82.1256	48.2955
Os01g0217000	OPUNC01G07070	90.1266	80.543
Os01g0217400	OPUNC01G07100	67.8363	33.7209
Os01g0217800	OPUNC01G07110	90.1869	45.8432
Os01g0218032	OPUNC01G07120	91.3934	91.8168
Os01g0218100	OPUNC01G07130	88.015	88.015
Os01g0218200	OPUNC01G07140	98.3631	98.3631
Os01g0218500	OPUNC01G07150	77.1739	81.9231
Os01g0218700	OPUNC01G07160	86.9001	88.5073
Os01g0218800	OPUNC01G07170	89.4046	94.6581
Os01g0218900	OPUNC01G07180	82.2222	94.0678
Os01g0219100	OPUNC01G07190	43.9759	89.0244
Os01g0219200	OPUNC01G07200	92.8058	85.6195
Os01g0219300	OPUNC01G07210	85.2632	90
Os01g0219500	OPUNC01G07220	86.6142	88.7097
Os01g0219600	OPUNC01G07230	88.9062	90.3175
Os01g0220100	OPUNC01G07240	89.5312	92.7184
Os01g0220200	OPUNC01G07250	86.7769	41.502
Os01g0220500	OPUNC01G07280	31.25	36.8421
Os01g0221100	OPUNC01G07310	85.0649	62.6794
Os01g0221300	OPUNC01G07320	79.845	82.7309
Os01g0221400	OPUNC01G07330	91.1392	91.1392
Os01g0221600	OPUNC01G07360	97.9008	97.9008
Os01g0221700	OPUNC01G07370	89.2857	84.0336
Os01g0221900	OPUNC01G07380	89.0909	26.4865
Os01g0222300	OPUNC01G07410	88.8252	49.7592
Os01g0222300	OPUNC01G07420	79.3696	31.9124
Os01g0222500	OPUNC01G07430	95.2381	96.9163
Os01g0222600	OPUNC01G07440	88.5057	85.5556
Os01g0222800	OPUNC01G07460	40.8805	8.34403
Os01g0222900	OPUNC01G07460	31.4176	10.5263
Os01g0223000	OPUNC01G07500	85.4167	43.3289
Os01g0223300	OPUNC01G07510	40.1786	52.0231
Os01g0223300	OPUNC01G07790	25.2232	47.2803
Os01g0223600	OPUNC01G07530	97.561	75.1174
Os01g0223700	OPUNC01G07540	65.2174	24.0642
Os01g0223800	OPUNC01G07540	74.4526	81.8182
Os01g0223900	OPUNC01G07570	92.6199	94.9559
Os01g0224000	OPUNC01G07580	86.2112	88.0711
Os01g0224100	OPUNC01G07600	92.6316	94.8787
Os01g0224200	OPUNC01G07610	92.1569	90.7336
Os01g0224300	OPUNC01G07620	91.4286	92.7536
Os01g0224400	OPUNC01G07630	69.5652	19.4529
Os01g0224500	OPUNC01G07640	95.8716	70.3704
Os01g0224700	OPUNC01G07650	92.9385	92.9385
Os01g0225000	OPUNC01G07660	98.1366	98.1366
Os01g0225100	OPUNC01G07670	73.4043	35.8131
Os01g0225300	OPUNC01G07690	94.8805	50
Os01g0225400	OPUNC01G07710	0	0
Os01g0225500	OPUNC01G07710	80.7018	83.4197
Os01g0225600	OPUNC01G07730	98.0132	98.0132
Os01g0226200	OPUNC01G07740	68.8406	70.3704
Os01g0226300	OPUNC01G07750	98.8764	62.6335
Os01g0226400	OPUNC01G07760	98.0952	97.9786
Os01g0226500	OPUNC01G07770	85.977	92.5743
Os01g0226600	OPUNC01G07780	91.4634	92.4499
Os01g0226700	OPUNC01G07800	92.4	61.1111
Os01g0227100	OPUNC01G07810	96.4286	95.6693
Os01g0227200	OPUNC01G07820	91.7923	94.974
Os01g0227700	OPUNC01G07860	86.6419	42.6484
Os01g0228300	OPUNC01G07890	98.1982	98.1982
Os01g0228300	OPUNC01G07930	98.1982	98.1982
Os01g0228400	OPUNC01G07900	93.5535	92.535
Os01g0228400	OPUNC01G07940	93.5535	92.535
Os01g0228500	OPUNC01G07910	92.1212	94.704
Os01g0228500	OPUNC01G07950	92.1212	94.704
Os01g0228600	OPUNC01G07960	94.9367	62.8931
Os01g0228800	OPUNC01G07970	95.0509	95.0509
Os01g0229100	OPUNC01G07990	95.9693	96.8992
Os01g0229100	OPUNC01G08010	95.9693	96.8992
Os01g0229200	OPUNC01G08020	96.9058	96.0948
Os01g0229300	OPUNC01G08030	90.7285	92.2115
Os01g0229500	OPUNC01G08050	85.0299	55.6863
Os01g0229700	OPUNC01G08060	71.519	27.561
Os01g0229800	OPUNC01G08070	82.4675	35.9773
Os01g0230200	OPUNC01G08080	81.5271	90.6849
Os01g0231500	OPUNC01G08110	96.9767	96.9767
Os01g0231700	OPUNC01G08130	98.3193	98.3193
Os01g0231900	OPUNC01G08120	91.9918	40.543
Os01g0232000	OPUNC01G08140	93.6255	83.9286
Os01g0232100	OPUNC01G08150	95.3125	95.3125
Os01g0232200	OPUNC01G08160	83.0476	95.8242
Os01g0232300	OPUNC01G08170	95.7386	34.7423
Os01g0232400	OPUNC01G08180	96.6811	96.6811
Os01g0232500	OPUNC01G08190	94.8454	86.9565
Os01g0232700	OPUNC01G08210	97.6744	97.6744
Os01g0232800	OPUNC01G08220	96.087	82.6168
Os01g0233000	OPUNC01G08240	89.7059	82.8054
Os01g0233100	OPUNC01G08250	91.446	91.82
Os01g0233500	OPUNC01G08250	92.5197	96.1145
Os01g0233800	OPUNC01G08260	88.9098	85.8439
Os01g0233900	OPUNC01G08270	72.4731	93.6111
Os01g0234100	OPUNC01G08290	85.6566	85.6566
Os01g0234200	OPUNC01G08300	76.7221	88.7363
Os01g0234300	OPUNC01G08310	88.8601	55.7724
Os01g0234700	OPUNC01G08320	78.3784	46.0317
Os01g0234800	OPUNC01G08330	94.5205	64.486
Os01g0234850	OPUNC01G08350	92.0879	74.0283
Os01g0234900	OPUNC01G08360	69.7406	96.8
Os01g0235100	OPUNC01G08370	88.764	91.3295
Os01g0235300	OPUNC01G08390	98.1308	98.5916
Os01g0235350	OPUNC01G08400	83.5714	74.0506
Os01g0235400	OPUNC01G08410	98.3395	54.3323
Os01g0235500	OPUNC04G03180	75.1592	74.6835
Os01g0235700	OPUNC01G08460	96.4344	74.4681
Os01g0235800	OPUNC01G08470	93.5897	30.8451
Os01g0235900	OPUNC01G08480	89.2583	89.7172
Os01g0236000	OPUNC01G08490	47.5248	97.9592
Os01g0236300	OPUNC01G08500	88.8412	97.4882
Os01g0236400	OPUNC01G08510	70.347	81.3869
Os01g0236700	OPUNC01G08520	96.3753	95.3587
Os01g0236800	OPUNC01G08530	67.6678	95.99
Os01g0237000	OPUNC01G08540	87.037	87.037
Os01g0237100	OPUNC01G08550	80.5281	91.7293
Os01g0237366	OPUNC01G08560	60.8187	23.3708
Os01g0238200	OPUNC01G08630	93.4426	94.2149
Os01g0238500	OPUNC01G08640	97.2892	97.2892
Os01g0238700	OPUNC01G08650	49.8588	89.3671
Os01g0238800	OPUNC01G08660	88.4211	92.3077
Os01g0238900	OPUNC01G08670	96.7509	59.292
Os01g0239000	OPUNC01G08680	69.2022	86.1432
Os01g0239100	OPUNC01G08690	88.8252	98.1013
Os01g0239200	OPUNC01G08700	95.6835	96.6102
Os01g0239300	OPUNC12G14450	0	0
Os01g0239700	OPUNC01G08730	96.4072	96.3111
Os01g0240700	OPUNC01G08780	90.7543	88.8095
Os01g0241000	OPUNC01G08800	89.295	73.7069
Os01g0241000	OPUNC05G14170	17.4935	34.0102
Os01g0241100	OPUNC01G08810	79.5309	88.5986
Os01g0241400	OPUNC01G08820	58.8235	82.4742
Os01g0242200	OPUNC01G08840	86.506	79.6009
Os01g0242300	OPUNC01G08850	94.7059	94.7059
Os01g0242400	OPUNC01G08860	86.747	82.7586
Os01g0242600	OPUNC01G08870	64.095	59.2593
Os01g0242900	OPUNC01G08880	80.7692	72
Os01g0243000	OPUNC01G08890	94.9861	95.2514
Os01g0243100	OPUNC01G08900	96.8288	51.9274
Os01g0243200	OPUNC01G08910	96.9767	79.8851
Os01g0243600	OPUNC01G08940	84.9785	84.9785
Os01g0243700	OPUNC01G08950	98.3471	51.9651
Os01g0244000	OPUNC01G08970	59.4828	41.6918
Os01g0244150	OPUNC01G08970	0.346021	0.151057
Os01g0244400	OPUNC01G08970	29.8441	20.2417
Os01g0245000	OPUNC01G08970	24.8	9.36556
Os01g0245532	OPUNC01G09010	77.4869	25
Os01g0245600	OPUNC01G09030	88.7324	85.4237
Os01g0246100	OPUNC01G09040	96.5517	91.5305
Os01g0246400	OPUNC07G04800	85.1485	88.6598
Os01g0246500	OPUNC01G09100	90.7936	94.702
Os01g0246601	OPUNC01G09110	87.2807	89.2377
Os01g0246700	OPUNC01G09130	96.1259	67.7474
Os01g0247500	OPUNC01G09160	94.5714	95.942
Os01g0247700	OPUNC01G09170	80.9798	73.9474
Os01g0247900	OPUNC01G09180	89.4737	91.0714
Os01g0248000	OPUNC01G09190	82.963	85.4962
Os01g0248300	OPUNC01G09200	90.8333	95.1965
Os01g0248400	OPUNC01G09210	98.5507	94.4444
Os01g0248500	OPUNC01G09220	77.9167	89.0476
Os01g0248600	OPUNC01G09230	98.1043	94.5205
Os01g0248701	OPUNC01G09240	80.2885	91.7582
Os01g0248800	OPUNC01G09250	82.8829	41.2556
Os01g0248900	OPUNC01G09260	94.4223	94.8
Os01g0249100	OPUNC01G09270	92.2018	76.1364
Os01g0249200	OPUNC01G09280	92.511	92.511
Os01g0249300	OPUNC01G09300	96.0317	61.4213
Os01g0249700	OPUNC01G09320	78.2609	82.3529
Os01g0249800	OPUNC01G09330	71.8593	85.119
Os01g0249900	OPUNC01G09340	84.2949	65.586
Os01g0250900	OPUNC01G09360	89.81	89.5009
Os01g0251000	OPUNC01G09370	95.4644	93.8429
Os01g0251100	OPUNC01G09380	97.1787	98.4127
Os01g0251200	OPUNC01G09390	71.3704	91.6376
Os01g0252100	OPUNC01G09410	99.5098	97.1292
Os01g0252300	OPUNC01G09420	67.5	36
Os01g0252600	OPUNC01G09430	86.4662	78.7671
Os01g0252900	OPUNC01G09450	91.6364	53.9615
Os01g0253000	OPUNC01G09470	95.1945	47.3265
Os01g0253100	OPUNC01G09480	97.4576	93.2432
Os01g0253200	OPUNC01G09490	92.0904	91.0615
Os01g0253300	OPUNC01G09500	98.4791	93.5018
Os01g0253400	OPUNC01G09510	89.5623	91.4089
Os01g0253500	OPUNC01G09520	85.8491	84.2593
Os01g0253600	OPUNC01G09530	99.0566	99.0566
Os01g0253800	OPUNC01G09550	85.1429	82.3204
Os01g0253900	OPUNC01G09560	93.6351	93.7677
Os01g0254000	OPUNC01G09570	100	100
Os01g0254100	OPUNC01G09580	98.9371	98.9371
Os01g0254200	OPUNC01G09590	100	100
Os01g0254300	OPUNC01G09600	87.5614	86.4297
Os01g0254850	OPUNC01G09610	75	76.5625
Os01g0254900	OPUNC01G09620	99.2857	99.6416
Os01g0255000	OPUNC01G09640	94.4099	47.7237
Os01g0256400	OPUNC01G09670	96.1538	98.4252
Os01g0256500	OPUNC01G09680	81.1321	82.6923
Os01g0256600	OPUNC01G09690	99.1228	99.1228
Os01g0256800	OPUNC01G09710	89.9702	91.0553
Os01g0256800	OPUNC01G09720	91.2612	74.9592
Os01g0256900	OPUNC01G09730	81.6327	78.9474
Os01g0257100	OPUNC01G09740	84.7328	79.8561
Os01g0257300	OPUNC01G09760	99.0826	99.0826
Os01g0257400	OPUNC01G09770	96.3519	76.7521
Os01g0258700	OPUNC01G09820	97.2689	98.0932
Os01g0259200	OPUNC01G09850	94.9451	94.9451
Os01g0259400	OPUNC01G09860	83.8782	98.5166
Os01g0259600	OPUNC01G09870	65.493	22.5182
Os01g0259900	OPUNC01G09890	87.1901	60.6322
Os01g0260100	OPUNC01G09910	96.4286	23.2472
Os01g0260500	OPUNC01G09950	61.054	45.2812
Os01g0260700	OPUNC01G09990	96.1039	97.3684
Os01g0260800	OPUNC01G10000	94.6809	95.6989
Os01g0261100	OPUNC01G10010	88.1671	37.8863
Os01g0261200	OPUNC01G10020	87.1166	68.599
Os01g0261500	OPUNC01G10050	83.4286	41.4773
Os01g0261600	OPUNC01G10070	55.8442	53.8622
Os01g0261700	OPUNC01G10070	76.8041	31.1065
Os01g0262000	OPUNC01G10070	55.8442	53.8622
Os01g0262500	OPUNC01G10090	93.2127	81.1024
Os01g0262600	OPUNC01G10100	92.1162	91.5464
Os01g0262700	OPUNC01G10110	65.4206	38.817
Os01g0263400	OPUNC01G10160	91.1927	91.2764
Os01g0263500	OPUNC01G10170	92.1241	97.9695
Os01g0263600	OPUNC01G10190	62.8223	66.4275
Os01g0264000	OPUNC01G10200	84.879	76.6849
Os01g0264100	OPUNC01G10210	38.75	17.3913
Os01g0264400	OPUNC01G10230	89	84.7619
Os01g0264500	OPUNC01G10240	26.8116	26.8116
Os01g0264600	OPUNC01G10250	79.619	78.7194
Os01g0264700	OPUNC01G10260	73.955	90.1961
Os01g0265000	OPUNC01G10280	77.8993	93.4383
Os01g0265100	OPUNC01G10290	99.4475	91.3706
Os01g0265200	OPUNC01G10300	92.9134	94.4
Os01g0265700	OPUNC01G10310	93.361	96.1538
Os01g0265800	OPUNC01G10320	83.4694	97.1496
Os01g0265900	OPUNC01G10330	97.2868	77.709
Os01g0266000	OPUNC01G10340	89.1775	95.3704
Os01g0266100	OPUNC01G10350	84.8039	84.3902
Os01g0266200	OPUNC12G08310	16	9.55631
Os01g0266400	OPUNC01G10360	90.3614	87.2093
Os01g0266500	OPUNC01G10370	88.9968	90.7591
Os01g0266600	OPUNC01G10380	95.9596	93.5961
Os01g0266800	OPUNC01G10390	93.0952	77.7336
Os01g0267100	OPUNC01G10400	89.267	94.1989
Os01g0267300	OPUNC01G10410	83.5564	86.7064
Os01g0267400	OPUNC01G10420	87.0748	70.7182
Os01g0267600	OPUNC01G10430	76.2637	76.7699
Os01g0267800	OPUNC01G10460	67.1717	83.6478
Os01g0267900	OPUNC01G10470	100	98.0263
Os01g0268100	OPUNC01G10480	87.6543	92.6087
Os01g0268300	OPUNC01G10490	96.0219	95.7592
Os01g0268600	OPUNC01G10500	87.6609	90.5765
Os01g0268700	OPUNC01G10520	70.0748	93.6667
Os01g0268800	OPUNC01G10530	96.9178	96.9178
Os01g0268900	OPUNC01G10540	92.3345	93.3099
Os01g0269000	OPUNC01G10550	49.4553	93.0328
Os01g0269100	OPUNC01G10560	91.3313	51.7544
Os01g0269500	OPUNC01G10620	28.866	9.00322
Os01g0269800	OPUNC01G10640	89.5623	56.2368
Os01g0269900	OPUNC01G10630	97.2028	93.0804
Os01g0270100	OPUNC01G10650	82.4	83.7398
Os01g0270300	OPUNC01G10660	95.9877	92.5595
Os01g0270700	OPUNC01G10670	84.5982	73.166
Os01g0271000	OPUNC01G10680	93.2735	91.63
Os01g0271200	OPUNC01G10690	97.0629	97.0629
Os01g0271400	OPUNC01G10700	93.9597	95.5631
Os01g0271500	OPUNC01G10710	97.3392	97.3392
Os01g0271700	OPUNC01G10720	88.6792	54.6512
Os01g0272600	OPUNC01G10750	74.1936	94.8454
Os01g0272700	OPUNC01G10760	83.0357	86.1111
Os01g0272800	OPUNC01G10770	97.1292	45.8239
Os01g0273000	OPUNC01G10780	97.3684	97.3684
Os01g0273100	OPUNC01G10790	91.0995	89.6907
Os01g0273300	OPUNC01G10810	81.7505	82.8302
Os01g0273500	OPUNC01G10820	82.6241	22.2966
Os01g0274100	OPUNC01G10830	81.5085	50
Os01g0274100	OPUNC01G10840	53.7713	88.0478
Os01g0274500	OPUNC01G10850	96.1538	89.2857
Os01g0274800	OPUNC01G10870	84.5283	67.6737
Os01g0275500	OPUNC01G10930	50	89.3805
Os01g0275600	OPUNC01G10940	97.0133	48.1604
Os01g0275900	OPUNC01G10950	80.6259	57.9229
Os01g0275950	OPUNC01G10950	86.2805	30.2998
Os01g0276000	OPUNC01G10970	100	100
Os01g0276100	OPUNC01G10980	98.0663	98.338
Os01g0276200	OPUNC01G10990	60.3865	74.8503
Os01g0276400	OPUNC01G11010	94.4712	90.553
Os01g0276500	OPUNC01G11020	91.1765	90.5844
Os01g0276600	OPUNC01G11030	89.6657	90.2141
Os01g0276700	OPUNC01G11040	97.8431	97.8431
Os01g0276800	OPUNC01G11050	92.671	93.5855
Os01g0276900	OPUNC01G11060	71.3115	58.3893
Os01g0277500	OPUNC01G11080	80.3249	91.1885
Os01g0277700	OPUNC01G11100	90.8714	65.3731
Os01g0278200	OPUNC01G11140	76.3636	3.72671
Os01g0278600	OPUNC01G11150	81.7021	76.3419
Os01g0278900	OPUNC01G11170	77.6224	76.0274
Os01g0278950	OPUNC01G11180	77.6101	95.0693
Os01g0279000	OPUNC01G11190	87.8345	88.0488
Os01g0279100	OPUNC01G11200	98.0392	96.3855
Os01g0279200	OPUNC01G11210	99.7722	99.7722
Os01g0279300	OPUNC01G11220	99.3289	91.9255
Os01g0279400	OPUNC01G11230	93.3602	82.2695
Os01g0279700	OPUNC01G11250	98.8658	97.757
Os01g0279800	OPUNC01G11260	95.7944	94.47
Os01g0279900	OPUNC01G11270	97.5684	98.7692
Os01g0280000	OPUNC01G11280	92.6267	89.9329
Os01g0280400	OPUNC01G11290	85.9247	91.623
Os01g0280500	OPUNC01G11300	92.2764	96.1864
Os01g0281000	OPUNC01G11320	90.1205	70.9677
Os01g0281200	OPUNC01G11330	94.7991	54.9315
Os01g0281301	OPUNC01G11340	89.0688	91.6667
Os01g0281400	OPUNC01G11350	98.6316	98.6316
Os01g0281600	OPUNC01G11370	72.1116	72.4
Os01g0282800	OPUNC01G11440	99.7763	86.7704
Os01g0283000	OPUNC01G11450	89.491	83.461
Os01g0283100	OPUNC01G11460	92.3954	96.4286
Os01g0283300	OPUNC01G11480	92.674	92.674
Os01g0283400	OPUNC01G11490	85.4545	77.0492
Os01g0283500	OPUNC01G11500	79.1429	77.591
Os01g0283700	OPUNC01G11510	73.7805	70.5539
Os01g0284300	OPUNC01G11520	81.1989	83.7079
Os01g0284500	OPUNC01G11530	97.2222	97.2222
Os01g0284700	OPUNC01G11550	86.875	59.4017
Os01g0284700	OPUNC01G11570	48.125	47.8261
Os01g0284900	OPUNC01G11560	83.5017	73.5905
Os01g0284900	OPUNC01G11580	85.1852	84.3333
Os01g0285300	OPUNC01G11600	97.4299	97.4299
Os01g0286000	OPUNC01G11620	94.5107	94.0618
Os01g0286100	OPUNC01G11630	83.6735	96.036
Os01g0286600	OPUNC01G11640	96.2687	90.8451
Os01g0286900	OPUNC01G11650	94.7826	53.4314
Os01g0287600	OPUNC01G11680	90	92.8826
Os01g0288200	OPUNC01G11740	98.75	98.75
Os01g0288800	OPUNC01G11750	68.75	44.2953
Os01g0289100	OPUNC01G11760	78.5714	77.7778
Os01g0289600	OPUNC04G26480	13.8686	21.5094
Os01g0289900	OPUNC01G11780	76.1905	75.8621
Os01g0290000	OPUNC01G11820	95.5556	95.5556
Os01g0290100	OPUNC01G11830	91.4938	84.8077
Os01g0290600	OPUNC01G11840	94.7479	94.5493
Os01g0291500	OPUNC01G11880	91.7995	88.9625
Os01g0292200	OPUNC01G11930	97.18	97.18
Os01g0292700	OPUNC01G11950	90.4255	63.6704
Os01g0292900	OPUNC01G11960	95.0116	95.0116
Os01g0293000	OPUNC01G11970	98.7374	98.7374
Os01g0293100	OPUNC01G11990	82.8496	84.1823
Os01g0293200	OPUNC01G12000	97.3558	90.604
Os01g0293900	OPUNC01G12060	75.1351	78.0899
Os01g0294500	OPUNC01G12090	38.5507	86.3636
Os01g0294500	OPUNC01G12110	34.4928	89.4737
Os01g0294700	OPUNC01G12130	49.8559	92.5134
Os01g0295600	OPUNC01G12160	76.7974	77.3026
Os01g0295700	OPUNC01G12170	96.5789	96.3255
Os01g0295900	OPUNC01G12180	35.533	20.649
Os01g0296000	OPUNC01G12190	95.1768	27.5862
Os01g0296100	OPUNC01G12200	96.5686	71.1191
Os01g0296200	OPUNC01G12210	97.7444	62.5
Os01g0296700	OPUNC01G12220	93.8697	60.1966
Os01g0297200	OPUNC01G12230	94.6869	32.6785
Os01g0297700	OPUNC01G12240	96.2963	97.5871
Os01g0298400	OPUNC01G12250	88.3959	88.6986
Os01g0298500	OPUNC02G09720	21.7143	65.5172
Os01g0299100	OPUNC01G12270	70.8333	31.1927
Os01g0299200	OPUNC01G12280	90.7317	63.3731
Os01g0299300	OPUNC01G12290	86.1842	96.3235
Os01g0299400	OPUNC01G12300	99.0385	99.0385
Os01g0299500	OPUNC01G12310	90.9604	43.0481
Os01g0300000	OPUNC01G12320	94.0299	94.0299
Os01g0300200	OPUNC01G12340	94.2434	84.2647
Os01g0300600	OPUNC01G12350	97.5728	33.7531
Os01g0300900	OPUNC01G12360	95.5128	94.0063
Os01g0301000	OPUNC01G12370	93.1034	92.0455
Os01g0301700	OPUNC01G12420	91.8651	91.502
Os01g0301900	OPUNC01G12440	91.3979	17
Os01g0302000	OPUNC01G12450	86.4407	77.2727
Os01g0302100	OPUNC03G38930	8.66667	13.6842
Os01g0302500	OPUNC01G12460	96.3455	97.973
Os01g0303000	OPUNC01G12470	91.9355	90.4762
Os01g0303100	OPUNC01G12490	87.4627	93.9103
Os01g0303200	OPUNC01G12500	79.2141	86.1642
Os01g0303300	OPUNC01G12510	95.9302	95.3757
Os01g0303600	OPUNC01G12520	96.8182	96.8182
Os01g0303800	OPUNC01G12530	93.956	96.0674
Os01g0304000	OPUNC01G12540	100	100
Os01g0304100	OPUNC01G12550	94.832	76.3788
Os01g0304300	OPUNC01G12560	84.6281	92.2523
Os01g0304400	OPUNC01G12570	78.6585	72.4719
Os01g0304400	OPUNC02G26290	78.6585	72.4719
Os01g0304500	OPUNC03G27530	22.439	31.9444
Os01g0304500	OPUNC03G32770	24.878	38.0597
Os01g0305200	OPUNC01G12590	80	97.2973
Os01g0306100	OPUNC01G12620	81.893	84.322
Os01g0306200	OPUNC01G12630	84.1463	50
Os01g0306400	OPUNC01G12650	66.0305	92.5134
Os01g0306800	OPUNC08G09620	93.4831	81.409
Os01g0306900	OPUNC01G12670	91.8767	90.8587
Os01g0307500	OPUNC01G12680	77.9783	82.6004
Os01g0308600	OPUNC01G12730	42.3529	90
Os01g0309100	OPUNC01G12740	90.625	91.0995
Os01g0309800	OPUNC01G12750	87.9032	77.8571
Os01g0309900	OPUNC01G12760	98.5827	98.2732
Os01g0311500	OPUNC01G12810	95.4644	95.0538
Os01g0311600	OPUNC01G12820	89.8844	89.8844
Os01g0311700	OPUNC01G12830	88.2653	88.2653
Os01g0311800	OPUNC01G12840	97.6661	98.018
Os01g0312500	OPUNC01G12860	98.3645	72.7116
Os01g0312800	OPUNC01G12870	97.7956	96.2525
Os01g0313300	OPUNC01G12900	96.1353	96.1353
Os01g0314000	OPUNC01G12910	31.8868	55.5921
Os01g0314100	OPUNC01G12920	79.9235	42.5229
Os01g0314300	OPUNC01G12940	29.8343	83.0769
Os01g0314800	OPUNC01G12980	90.3226	89.3617
Os01g0315600	OPUNC01G13000	71.519	31.831
Os01g0315700	OPUNC01G13000	94.5312	34.0845
Os01g0315800	OPUNC01G13010	90.3529	95.0495
Os01g0316100	OPUNC01G13030	79.3991	39.0708
Os01g0316500	OPUNC01G13050	95.1219	96.2963
Os01g0316600	OPUNC01G13060	40.3226	19.3798
Os01g0316900	OPUNC01G13080	85.6688	38.705
Os01g0317800	OPUNC01G13120	98.4802	98.1818
Os01g0318000	OPUNC01G13130	50.5882	64.1791
Os01g0318400	OPUNC01G13140	77.3006	24.3714
Os01g0318700	OPUNC01G13150	76.0956	31.6225
Os01g0319000	OPUNC01G13160	92.1053	93.674
Os01g0319400	OPUNC01G13170	86.017	87.3118
Os01g0321300	OPUNC01G13200	81.6667	39.636
Os01g0321700	OPUNC01G13210	96.0445	90.5594
Os01g0321800	OPUNC01G13240	96.6667	89.4273
Os01g0321900	OPUNC01G13250	78.5124	83.3333
Os01g0322800	OPUNC01G13260	99.2263	99.2263
