Gene stable ID	Oryza longistaminata gene stable ID	%id. target Oryza longistaminata gene identical to query gene	%id. query gene identical to target Oryza longistaminata gene
Os01g0201800	KN538747.1_FG041	72.1311	94.7935
Os01g0201900	AMDW01030732.1_FG001	17.1607	98.2143
Os01g0201900	KN538747.1_FG028	97.6599	73.4742
Os01g0202700	KN538747.1_FG039	31.8182	90.3226
Os01g0202800	AMDW01017384.1_FG001	24.3446	90.2778
Os01g0203000	KN538747.1_FG036	74.5205	95.7747
Os01g0203800	KN538747.1_FG027	45.5769	80.8874
Os01g0204000	KN538747.1_FG042	88.4766	80.7487
Os01g0205100	KN539836.1_FG002	90.0262	91.2234
Os01g0205200	AMDW01040940.1_FG001	87.7061	63.0388
Os01g0205200	KN539836.1_FG012	87.7061	63.0388
Os01g0205300	AMDW01040940.1_FG002	92.3529	98.125
Os01g0205300	KN539836.1_FG005	92.3529	98.125
Os01g0205500	KN539836.1_FG009	100	100
Os01g0205700	KN539836.1_FG004	99.5708	68.4366
Os01g0206200	KN539836.1_FG014	72.3005	59.0038
Os01g0206700	KN539836.1_FG003	96.3124	99.3289
Os01g0206800	KN539836.1_FG006	91.508	97.6562
Os01g0207200	KN539836.1_FG011	74.4783	38.0328
Os01g0207600	KN539673.1_FG002	44.9346	77.0308
Os01g0207700	KN539673.1_FG010	50.9653	53.012
Os01g0207900	KN539673.1_FG005	42.0213	68.6957
Os01g0208000	KN539673.1_FG007	60	43.6123
Os01g0208400	KN539673.1_FG001	71.4286	87.6494
Os01g0208600	KN539673.1_FG011	99.1004	98.0712
Os01g0208700	KN539673.1_FG008	78.7968	59.1852
Os01g0209200	KN539673.1_FG006	91.0506	80.137
Os01g0209400	KN539673.1_FG009	74.3506	80.9187
Os01g0209500	KN539561.1_FG012	37.8947	4.80641
Os01g0209700	KN539561.1_FG007	26.8657	98.9011
Os01g0209800	KN539561.1_FG002	39.9351	98.4
Os01g0210300	KN539561.1_FG005	53.2872	100
Os01g0210500	KN539561.1_FG004	55.0459	100
Os01g0210600	KN539561.1_FG001	98.8024	99.3976
Os01g0210700	KN539561.1_FG013	98.3361	98.3361
Os01g0210800	KN539561.1_FG009	48.0769	17.8998
Os01g0210900	KN539561.1_FG003	52.2505	95.6989
Os01g0211000	KN539561.1_FG006	93.1034	97.7867
Os01g0211200	KN539144.1_FG012	62.8968	98.7539
Os01g0211200	KN539561.1_FG010	27.9762	93.3775
Os01g0211600	KN539144.1_FG007	54.4503	97.6526
Os01g0211800	KN539144.1_FG002	82.4242	72.5333
Os01g0212100	KN539144.1_FG005	57	93.2243
Os01g0212400	KN539144.1_FG001	72.4315	99.0632
Os01g0212500	KN539144.1_FG013	62.6543	82.1862
Os01g0213300	KN539144.1_FG006	92.053	96.8641
Os01g0213800	KN538824.1_FG054	12.0898	31.5315
Os01g0214300	KN540424.1_FG004	88.5542	35.8537
Os01g0214400	KN540424.1_FG003	50.3937	50.5929
Os01g0214500	KN540424.1_FG006	100	100
Os01g0214600	KN540424.1_FG001	77.937	83.4356
Os01g0214800	KN541745.1_FG004	86.828	99.6914
Os01g0215000	KN542149.1_FG002	70.9091	98.2014
Os01g0215500	KN542149.1_FG001	95.3947	76.7196
Os01g0215700	KN542373.1_FG001	86.2434	97.8979
Os01g0216300	KN541135.1_FG003	77.2021	93.4169
Os01g0216500	KN541135.1_FG001	79.6296	94.0625
Os01g0217000	KN544700.1_FG001	44.8101	94.6524
Os01g0217400	AMDW01022810.1_FG001	25.1462	60.5634
Os01g0217500	AMDW01026245.1_FG001	11.6456	97.8723
Os01g0217800	KN538689.1_FG126	77.3364	66.2
Os01g0218032	KN538689.1_FG117	96.4652	97.7167
Os01g0218200	KN538689.1_FG123	70.9821	99.7908
Os01g0218700	KN538689.1_FG119	86.2516	34.8715
Os01g0219200	KN538689.1_FG125	58.9928	63.4021
Os01g0219300	KN538689.1_FG109	52.6316	80.6452
Os01g0220100	KN538689.1_FG116	60.4688	96.9925
Os01g0220200	KN538689.1_FG007	85.9504	31.4199
Os01g0220300	KN538689.1_FG004	45.8904	51.5385
Os01g0220500	KN538689.1_FG012	31.25	36.8421
Os01g0221100	KN538689.1_FG022	69.9134	61.4068
Os01g0221300	KN538689.1_FG011	78.6822	90.0222
Os01g0221600	KN538689.1_FG018	99.2366	99.2366
Os01g0221700	KN538689.1_FG013	36.0119	79.085
Os01g0221900	KN538689.1_FG020	18.1818	7.24638
Os01g0222300	KN538689.1_FG014	30.086	14.8096
Os01g0222600	KN538689.1_FG009	89.6552	92.8571
Os01g0222700	KN538689.1_FG017	69.9422	96.2227
Os01g0222800	KN538689.1_FG015	35.8491	7.35484
Os01g0222900	KN538689.1_FG015	38.3142	12.9032
Os01g0223000	KN538689.1_FG005	78.9062	91.2651
Os01g0223200	KN538689.1_FG008	64.9077	88.172
Os01g0223300	KN538689.1_FG021	72.3214	88.2834
Os01g0223600	KN538689.1_FG016	78.4553	34.2199
Os01g0223700	KN538689.1_FG002	65.5797	23.7533
Os01g0223800	KN538689.1_FG002	89.6594	96.7192
Os01g0223900	AMDW01040101.1_FG001	33.2103	97.4729
Os01g0223900	KN538689.1_FG006	80.8118	96.1933
Os01g0224000	KN538689.1_FG092	83.8509	91.9619
Os01g0224100	AMDW01033884.1_FG001	34.7368	97.0588
Os01g0224100	KN538689.1_FG077	52.1053	97.5369
Os01g0224200	KN538689.1_FG080	84.3137	95.9821
Os01g0224400	KN538689.1_FG086	69.5652	22.7758
Os01g0224500	KN538689.1_FG081	98.6239	98.6239
Os01g0224700	KN538689.1_FG089	93.6219	100
Os01g0225100	KN538689.1_FG078	51.0638	33.9623
Os01g0225400	KN538689.1_FG047	98.5507	50.9363
Os01g0225400	KN538689.1_FG055	0	0
Os01g0225500	KN538689.1_FG047	0	0
Os01g0225500	KN538689.1_FG055	74.4361	99.3311
Os01g0225600	KN538689.1_FG060	99.3377	99.3377
Os01g0226300	KN538689.1_FG054	76.4045	80.4734
Os01g0226400	KN538689.1_FG049	88.3333	97.3753
Os01g0226500	KN538689.1_FG057	76.5517	74
Os01g0226600	KN538689.1_FG046	39.6341	45.6942
Os01g0227100	KN538689.1_FG053	77.5794	63.0645
Os01g0227200	KN538689.1_FG052	77.0519	95.4357
Os01g0227300	KN538689.1_FG058	100	100
Os01g0227400	AMDW01012734.1_FG001	32.6733	88
Os01g0227800	KN540875.1_FG003	63.3333	96.0674
Os01g0228300	KN540875.1_FG005	39.1892	73.7288
Os01g0228400	KN538989.1_FG006	80.9748	96.4419
Os01g0228500	KN538989.1_FG004	86.0606	46.8647
Os01g0228800	KN538989.1_FG007	85.0073	95.8949
Os01g0229100	KN538989.1_FG013	74.0883	99.4845
Os01g0229200	KN538989.1_FG008	95.6399	97.2818
Os01g0229300	KN538989.1_FG012	88.9309	98.5325
Os01g0229400	KN538989.1_FG001	96.2617	82.7309
Os01g0229500	KN538989.1_FG017	23.9521	59.7015
Os01g0229700	KN538989.1_FG011	29.3249	15.1416
Os01g0229800	KN538989.1_FG015	87.6623	42.0561
Os01g0229900	KN539177.1_FG008	71.6912	61.5142
Os01g0230200	KN538989.1_FG009	50.9852	84.4898
Os01g0230700	KN538989.1_FG010	27.1523	18.4685
Os01g0231500	KN538989.1_FG005	82.093	51.1594
Os01g0231900	KN542424.1_FG001	56.8788	48.1739
Os01g0232300	AMDW01040676.1_FG001	50.8523	67.2932
Os01g0232300	KN540512.1_FG001	64.7727	26.4501
Os01g0232500	KN540512.1_FG003	92.9897	38.779
Os01g0232700	KN541025.1_FG002	76.1099	95.4907
Os01g0232800	KN541025.1_FG003	98.0435	93.1818
Os01g0233000	KN541025.1_FG004	51.9608	80.916
Os01g0233400	KN540090.1_FG005	70.8333	86.8613
Os01g0233900	KN540090.1_FG003	68.3871	83.0287
Os01g0234100	KN540090.1_FG004	91.7172	97.4249
Os01g0234200	KN540090.1_FG006	43.4679	32.5623
Os01g0234300	KN540090.1_FG002	39.3782	54.8736
Os01g0234499	KN539352.1_FG008	50.9804	45.2962
Os01g0234850	KN539047.1_FG014	96.2637	77.2487
Os01g0234900	KN539047.1_FG008	71.4697	99.5984
Os01g0235200	KN539047.1_FG009	72.2488	91.7933
Os01g0235300	KN539047.1_FG006	99.5327	86.2348
Os01g0235350	KN539047.1_FG002	87	88.0058
Os01g0235400	KN539047.1_FG013	98.893	56.1257
Os01g0235500	AMDW01030712.1_FG001	59.2357	98.9362
Os01g0235500	KN539047.1_FG005	98.7261	98.7261
Os01g0235700	KN539047.1_FG010	98.8655	99.5106
Os01g0235800	KN539047.1_FG004	89.9573	56.7385
Os01g0236300	KN539047.1_FG011	93.4192	89.8212
Os01g0236400	KN539047.1_FG003	38.4858	94.5736
Os01g0236700	KN539047.1_FG007	88.5928	98.6936
Os01g0236800	KN539047.1_FG012	68.0212	95.5335
Os01g0237000	KN540431.1_FG005	79.0123	97.7099
Os01g0237100	KN540431.1_FG002	59.0759	89.0547
Os01g0238500	KN538946.1_FG006	100	100
Os01g0238700	KN538946.1_FG007	46.6102	92.6966
Os01g0238900	KN538946.1_FG014	90.2527	57.6037
Os01g0239000	KN538946.1_FG013	43.5993	80.2048
Os01g0239100	KN538946.1_FG008	98.2808	98.5632
Os01g0239700	KN538946.1_FG001	86.6267	99.0868
Os01g0240600	KN538946.1_FG017	58.1882	44.6524
Os01g0240700	KN538946.1_FG015	70.5596	60.6695
Os01g0241000	KN538946.1_FG009	38.1201	89.0244
Os01g0241100	KN538946.1_FG018	89.7655	96.7816
Os01g0242500	KN538946.1_FG005	97.7401	97.7401
Os01g0242600	KN542509.1_FG001	81.3056	99.4555
Os01g0243000	AMDW01040353.1_FG001	88.5794	99.375
Os01g0243100	KN539515.1_FG009	87.7378	46.0599
Os01g0243200	KN539515.1_FG006	98.1395	79.1745
Os01g0243700	KN539515.1_FG003	94.2149	99.1304
Os01g0244000	KN538830.1_FG042	12.7155	12.9386
Os01g0244150	KN538830.1_FG042	4.49827	2.85088
Os01g0244400	KN538830.1_FG042	11.3586	11.1842
Os01g0245000	KN538830.1_FG042	2	1.09649
Os01g0245700	KN539478.1_FG006	63.7813	72.7273
Os01g0245901	KN539478.1_FG006	64.0272	73.5065
Os01g0246100	KN539478.1_FG003	76.3323	89.1941
Os01g0246500	KN539478.1_FG001	77.7778	63.8021
Os01g0246700	KN539478.1_FG004	52.7845	52.5301
Os01g0247500	KN539478.1_FG007	98	99.1329
Os01g0247700	KN539478.1_FG005	76.3689	77.9412
Os01g0247900	KN539478.1_FG010	97.076	97.076
Os01g0248000	KN539478.1_FG002	81.4815	94.8276
Os01g0248300	AMDW01033359.1_FG001	33.3333	98.7654
Os01g0248400	KN539901.1_FG010	77.0531	90.113
Os01g0248500	KN539901.1_FG005	77.9167	95.8974
Os01g0248600	KN539901.1_FG007	96.6825	84.6473
Os01g0248900	KN539901.1_FG004	92.0319	96.6527
Os01g0249100	KN539901.1_FG001	84.4037	83.2579
Os01g0249200	KN539901.1_FG011	99.5595	99.5595
Os01g0249300	KN539901.1_FG008	100	100
Os01g0249700	KN539901.1_FG003	91.9255	96.732
Os01g0249800	KN539901.1_FG006	86.4322	97.1751
Os01g0249900	KN539901.1_FG009	47.1154	94.2308
Os01g0250600	KN539993.1_FG005	100	100
Os01g0250900	KN539993.1_FG002	89.1192	52.7607
Os01g0251200	KN539993.1_FG003	80.8684	70.868
Os01g0252100	KN539993.1_FG001	95.098	63.0894
Os01g0252900	KN540287.1_FG001	92.7273	50.8982
Os01g0253000	KN540287.1_FG004	51.9451	39.6853
Os01g0253100	KN540287.1_FG003	83.6158	79.5699
Os01g0253300	KN540287.1_FG002	87.2624	78.7307
Os01g0253600	KN540287.1_FG005	100	100
Os01g0253600	KN541894.1_FG001	100	100
Os01g0253900	KN541894.1_FG002	59.2645	99.5249
Os01g0254000	KN539352.1_FG009	83.9378	62.3077
Os01g0254100	KN539352.1_FG006	97.7857	99.1914
Os01g0254200	KN539352.1_FG003	100	100
Os01g0254850	KN539352.1_FG001	44.3878	98.8636
Os01g0254850	KN539352.1_FG011	35.7143	72.9167
Os01g0254900	KN539352.1_FG004	74.6429	96.7593
Os01g0255100	KN539352.1_FG007	94.7531	60.1961
Os01g0256300	KN539352.1_FG010	37.8072	58.9971
Os01g0256600	KN541569.1_FG001	99.1228	99.1228
Os01g0256800	KN541569.1_FG004	96.0278	94.897
Os01g0256900	KN541569.1_FG002	96.5986	75.1323
Os01g0257300	KN538708.1_FG093	100	100
Os01g0257400	KN538708.1_FG092	73.8197	98.5673
Os01g0258700	KN538708.1_FG091	82.563	96.5602
Os01g0259200	KN538708.1_FG086	98.2418	98.2418
Os01g0259400	KN538708.1_FG097	81.3522	70.1923
Os01g0259900	KN538708.1_FG089	63.6364	52.7397
Os01g0260100	KN538708.1_FG055	78.5714	19.3711
Os01g0260500	AMDW01039391.1_FG001	31.3625	99.187
Os01g0260500	KN538708.1_FG034	44.3445	44.8635
Os01g0260700	KN538708.1_FG052	78.2467	97.9675
Os01g0260800	KN538708.1_FG057	100	98.9474
Os01g0261100	KN538708.1_FG041	99.536	99.7674
Os01g0261200	KN538708.1_FG038	94.274	87.6426
Os01g0261500	KN538708.1_FG043	80.5714	39.1667
Os01g0261600	KN538708.1_FG042	46.9697	76.9504
Os01g0262000	KN538708.1_FG042	46.9697	76.9504
Os01g0262500	KN538708.1_FG049	70.5882	100
Os01g0262600	KN538708.1_FG033	60.166	96.99
Os01g0262700	KN538708.1_FG056	69.1589	76.2887
Os01g0263000	KN538708.1_FG048	99.1354	99.1354
Os01g0263300	KN538708.1_FG035	80.597	98.1818
Os01g0263400	KN538708.1_FG046	83.945	97.0308
Os01g0263500	KN538708.1_FG014	69.9284	84.6821
Os01g0263600	KN538708.1_FG008	90.2307	71.6595
Os01g0264000	KN538708.1_FG009	88.7097	86.2745
Os01g0264100	KN538708.1_FG015	28.75	18.93
Os01g0264400	KN538708.1_FG013	50	74.6269
Os01g0264500	KN538708.1_FG005	69.5652	96.9697
Os01g0264700	KN538708.1_FG010	96.7846	89.0533
Os01g0265100	KN538708.1_FG001	100	99.4505
Os01g0265200	KN538708.1_FG016	71.3911	86.3492
Os01g0265400	KN542979.1_FG001	14.8148	4.31267
Os01g0265700	KN538708.1_FG011	57.6763	98.5816
Os01g0265800	KN538708.1_FG003	74.2857	65.8228
Os01g0265900	AMDW01039141.1_FG001	61.2403	84.0426
Os01g0266000	KN538708.1_FG007	83.8745	99.359
Os01g0266200	KN541189.1_FG001	30.8571	32.3353
Os01g0266500	KN538708.1_FG012	76.699	34.9043
Os01g0267100	KN540850.1_FG002	91.4921	97.7622
Os01g0267200	KN540850.1_FG005	95.4397	99.322
Os01g0267400	KN540850.1_FG003	63.2653	46.2687
Os01g0267600	KN540850.1_FG006	63.2967	96
Os01g0268100	KN541645.1_FG001	88.4774	78.3242
Os01g0268300	KN539339.1_FG001	26.749	99.4898
Os01g0268300	KN541645.1_FG002	65.2949	92.607
Os01g0268600	KN539339.1_FG006	37.9828	40.5963
Os01g0269100	KN539339.1_FG003	87.6161	31.4444
Os01g0269800	KN539339.1_FG005	92.2559	66.1037
Os01g0269900	AMDW01039279.1_FG001	53.6131	99.5671
Os01g0269900	KN539339.1_FG002	96.5035	78.1132
Os01g0270300	KN541677.1_FG001	79.321	86.532
Os01g0271000	AMDW01032596.1_FG001	39.0135	89.6907
Os01g0271000	KN542083.1_FG003	59.1928	82.5
Os01g0271200	KN541275.1_FG001	84.8951	98.8599
Os01g0271400	KN541275.1_FG004	73.1544	97.3214
Os01g0271500	KN541275.1_FG003	94.4568	99.0698
Os01g0272600	KN538971.1_FG010	67.4731	92.963
Os01g0272800	KN538971.1_FG006	99.0431	53.0769
Os01g0273100	KN538971.1_FG003	70.1571	99.2593
Os01g0273300	KN538971.1_FG009	61.0801	88.172
Os01g0273500	KN538971.1_FG013	75.5319	24.9123
Os01g0273800	KN538971.1_FG004	43.2161	98.2857
Os01g0273900	KN541518.1_FG001	10.1961	10.6776
Os01g0274800	KN538971.1_FG005	24.9057	42.5806
Os01g0275200	KN538971.1_FG011	82.8694	51.2583
Os01g0275500	AMDW01033584.1_FG001	24.2574	94.2308
Os01g0275600	KN538971.1_FG002	86.2832	98.7342
Os01g0275900	KN538971.1_FG007	83.3085	59.4681
Os01g0275950	KN538971.1_FG007	89.0244	31.0638
Os01g0276000	KN538971.1_FG012	100	68.0982
Os01g0276100	KN541148.1_FG004	100	100
Os01g0276200	KN541148.1_FG003	60.628	84.5118
Os01g0276400	KN541148.1_FG002	67.7885	97.2414
Os01g0276500	KN541148.1_FG005	83.3333	91.0714
Os01g0276700	KN541078.1_FG002	83.7255	97.4886
Os01g0276800	KN541078.1_FG001	98.6971	92.9448
Os01g0277500	KN538801.1_FG005	85.5596	97.3306
Os01g0278200	KN538801.1_FG007	92.7273	7.88253
Os01g0278600	KN538801.1_FG003	72.9787	86.398
Os01g0278900	KN538801.1_FG006	94.4056	76.2712
Os01g0279000	KN538801.1_FG002	87.8345	42.7219
Os01g0279100	KN538801.1_FG027	81.1274	99.6988
Os01g0279200	KN538801.1_FG022	92.9385	75.4159
Os01g0279300	KN538801.1_FG026	99.3289	86.5497
Os01g0279400	KN538801.1_FG015	92.9577	94.0937
Os01g0279700	KN538801.1_FG031	63.7051	99.41
Os01g0279800	KN538801.1_FG025	70.0935	81.9672
Os01g0279900	KN538801.1_FG029	98.1763	92.8161
Os01g0280000	KN538801.1_FG016	30.8756	66.0098
Os01g0280000	KN538801.1_FG032	57.1429	98.4127
Os01g0280500	AMDW01028522.1_FG001	34.9594	100
Os01g0280500	KN538801.1_FG024	86.9919	100
Os01g0281000	KN538801.1_FG017	44.0964	85.9155
Os01g0281100	KN538801.1_FG019	48.2085	77.8947
Os01g0281200	AMDW01040881.1_FG001	91.9622	98.2323
Os01g0281400	KN542183.1_FG001	99.1579	99.1579
Os01g0282800	KN539171.1_FG008	100	93.3194
Os01g0283000	KN539171.1_FG009	96.0591	97.3378
Os01g0283100	KN539171.1_FG015	94.6768	87.3684
Os01g0283300	KN539171.1_FG006	48.3517	93.617
Os01g0283500	AMDW01040658.1_FG001	74.2857	95.941
Os01g0283600	KN539171.1_FG013	83.1288	86.5815
Os01g0283700	KN539171.1_FG010	95.1219	95.4128
Os01g0284500	KN539171.1_FG001	99.537	99.537
Os01g0284700	KN539171.1_FG016	65.625	61.7647
Os01g0284900	KN539171.1_FG011	51.1785	82.1622
Os01g0285300	KN539171.1_FG007	99.0654	99.0654
Os01g0286000	KN538954.1_FG009	95.7041	94.5755
Os01g0286100	KN538954.1_FG008	53.0612	84.9246
Os01g0286600	KN538954.1_FG014	68.6567	92.6952
Os01g0286900	KN538954.1_FG007	93.0435	51.9417
Os01g0287600	KN538954.1_FG005	51.0345	91.358
Os01g0288200	KN538954.1_FG001	100	100
Os01g0288800	KN538954.1_FG015	95.8333	92
Os01g0289100	KN538954.1_FG003	85.7143	82.3529
Os01g0289100	KN538954.1_FG006	88.7755	86.1386
Os01g0289900	KN539387.1_FG014	6.70996	31
Os01g0289900	KN542481.1_FG001	11.6883	26.7327
Os01g0290000	KN538961.1_FG007	83.2323	95.1501
Os01g0290000	KN542465.1_FG001	82.8283	94.6882
Os01g0290100	KN538961.1_FG002	81.7427	84.5494
Os01g0290600	KN538961.1_FG011	53.5714	98.8372
Os01g0291500	KN538961.1_FG004	39.4077	98.8571
Os01g0292200	AMDW01038310.1_FG001	31.4534	100
Os01g0292200	KN538961.1_FG013	99.3492	94.433
Os01g0292700	KN538961.1_FG009	87.766	62.0301
Os01g0292900	KN538961.1_FG003	83.1787	90.6448
Os01g0293000	AMDW01037516.1_FG001	54.2929	98.1735
Os01g0293000	KN538961.1_FG006	99.7475	99.7475
Os01g0293200	KN538961.1_FG010	56.25	85.4015
Os01g0293900	KN540398.1_FG003	64.8649	72.2892
Os01g0294500	KN540398.1_FG004	32.4638	77.7778
Os01g0294700	AMDW01028503.1_FG001	25.072	93.5484
Os01g0294700	KN540398.1_FG001	56.196	94.2029
Os01g0295700	KN540774.1_FG005	100	100
Os01g0295900	AMDW01074903.1_FG001	15.2284	93.75
Os01g0296000	KN540774.1_FG003	36.3344	39.1003
Os01g0296100	KN540774.1_FG006	99.5098	95.5294
Os01g0296200	KN540774.1_FG001	97.3684	98.855
Os01g0296700	KN541469.1_FG003	76.4368	74.8593
Os01g0296900	AMDW01013093.1_FG001	88.2353	96.7742
Os01g0297200	KN541074.1_FG001	82.3529	98.19
Os01g0297700	KN539950.1_FG002	91.7989	100
Os01g0298301	KN539528.1_FG009	43.2	50.2326
Os01g0299200	KN539950.1_FG003	94.3902	84.4978
Os01g0299300	KN539950.1_FG007	73.6842	93.9203
Os01g0299400	KN539950.1_FG001	74.0385	97.4684
Os01g0299500	KN539950.1_FG005	81.9209	72.1393
Os01g0300000	KN538863.1_FG034	60.6965	86.5248
Os01g0300200	KN538863.1_FG025	99.6711	99.6711
Os01g0300400	KN542298.1_FG003	46.9194	52.1053
Os01g0300600	KN538863.1_FG033	99.0291	34.1995
Os01g0300900	KN538863.1_FG037	89.7436	96.8858
Os01g0301000	KN538863.1_FG023	83.5249	89.5277
Os01g0301500	KN538863.1_FG026	49.3802	92.9961
Os01g0301700	KN538863.1_FG032	99.6032	99.6032
Os01g0301900	KN538863.1_FG035	91.3979	22.4868
Os01g0302500	KN538863.1_FG003	49.8339	92.0245
Os01g0303000	KN538863.1_FG011	99.1936	99.1936
Os01g0303200	KN538863.1_FG001	87.3837	83.7463
Os01g0303300	KN538863.1_FG004	99.4186	99.4186
Os01g0303600	KN538863.1_FG007	99.0909	99.0909
Os01g0303800	KN538863.1_FG005	57.1429	99.0476
Os01g0304000	KN538863.1_FG010	100	100
Os01g0304100	KN538863.1_FG002	95.7364	75.9221
Os01g0304300	KN541329.1_FG002	87.9339	95.3405
Os01g0304500	KN540010.1_FG001	80	72.8889
Os01g0305200	KN541329.1_FG001	80	33.6449
Os01g0306800	KN539050.1_FG008	89.4382	87.4725
Os01g0306900	KN539050.1_FG010	79.5518	84.5238
Os01g0307500	KN539050.1_FG001	25.9928	90.566
Os01g0309100	KN539797.1_FG001	30.7292	96.7213
Os01g0309900	KN539797.1_FG003	86.2992	90.2801
Os01g0310500	KN538776.1_FG046	77.3994	69.541
Os01g0311500	KN538776.1_FG041	89.8488	92.7536
Os01g0311700	KN538776.1_FG036	65.8163	86.5772
Os01g0311800	KN538776.1_FG045	87.4327	99.1853
Os01g0312500	KN538776.1_FG039	99.2991	73.0241
Os01g0312800	KN538776.1_FG038	99.1984	97.2495
Os01g0314100	KN538776.1_FG013	72.2753	92.1951
Os01g0314300	KN538776.1_FG012	90.6077	82.8283
Os01g0315600	KN538776.1_FG010	66.4557	37.5
Os01g0315700	KN538776.1_FG010	21.875	10
Os01g0315800	KN538776.1_FG014	50.8235	100
Os01g0316100	KN538776.1_FG002	15.8798	97.3684
Os01g0316500	KN538776.1_FG008	50.4065	100
Os01g0316600	KN538776.1_FG017	43.5484	18.43
Os01g0316900	KN538776.1_FG003	43.3121	19.1549
Os01g0317500	AMDW01014936.1_FG001	77.6596	92.4051
Os01g0317500	KN542557.1_FG001	86.1702	64.2857
Os01g0318000	KN538776.1_FG005	49.4118	34.4262
Os01g0318700	KN541110.1_FG004	73.3068	42.0091
Os01g0319000	KN541110.1_FG003	97.6077	97.8417
Os01g0319400	KN541110.1_FG002	71.822	96.5812
Os01g0320400	KN543460.1_FG001	96.1905	94.3925
Os01g0321300	KN540030.1_FG007	63.5417	31.1861
Os01g0321700	KN540030.1_FG003	79.7281	83.8752
Os01g0321800	KN540030.1_FG004	85.7143	90.4523
Os01g0322300	KN539532.1_FG010	93.2432	93.2432
Os01g0322800	KN540030.1_FG002	100	97.1805
Os01g0323000	KN541701.1_FG002	100	100
Os01g0323100	KN541701.1_FG001	99.4609	93.8931
Os01g0323300	KN540654.1_FG002	51.4003	97.5
Os01g0323600	KN540654.1_FG001	100	100
Os01g0324400	KN541198.1_FG001	97.3568	87.0079
Os01g0326100	KN539593.1_FG012	36.5591	33.3333
Os01g0326300	KN540029.1_FG001	36.7857	79.2308
Os01g0327000	KN539593.1_FG012	38.9474	36.2745
Os01g0327600	KN540029.1_FG005	89.4379	75.4167
Os01g0327900	KN540029.1_FG002	89.4988	87.6168
Os01g0328300	KN541690.1_FG003	91.0798	70.4174
Os01g0328500	AMDW01037176.1_FG001	45.8333	99.1803
Os01g0328600	AMDW01075951.1_FG001	0	0
Os01g0328700	AMDW01075951.1_FG002	82.7038	100
Os01g0328900	AMDW01024939.1_FG001	9.68281	98.3051
Os01g0328900	KN540978.1_FG003	66.4441	98.0296
Os01g0329000	KN542456.1_FG001	23.5398	78.6982
Os01g0329400	KN540700.1_FG003	99.696	99.696
Os01g0329800	KN540700.1_FG004	95.7627	95.7627
Os01g0329900	KN540700.1_FG001	69.7248	99.3464
Os01g0331100	KN540432.1_FG001	66.4269	80.0578
Os01g0331900	KN541371.1_FG001	89.071	83.5897
Os01g0331900	KN543762.1_FG001	61.2022	86.1538
Os01g0332100	KN541371.1_FG002	67.3567	97.9167
Os01g0332500	KN539330.1_FG004	75.8	98.4416
Os01g0332800	KN539330.1_FG006	96.875	90.6433
Os01g0335600	KN539035.1_FG002	86.1472	28.3073
Os01g0335700	AMDW01040841.1_FG001	71.5152	98.1697
Os01g0337100	KN539035.1_FG008	82.3077	63.8171
Os01g0337500	KN539035.1_FG004	84.4761	92.2316
Os01g0337600	KN539035.1_FG001	92.6049	93.4298
Os01g0337900	KN539035.1_FG012	62.3886	95.6284
Os01g0338000	KN539035.1_FG009	99.4819	99.4819
Os01g0338100	KN539035.1_FG003	58.8957	84.9557
Os01g0338200	KN539035.1_FG006	90.7157	96.3039
Os01g0338600	KN539035.1_FG010	97.1731	94.5017
Os01g0339500	AMDW01027306.1_FG001	16.5217	98.7013
Os01g0339900	KN541013.1_FG004	88.9488	46.0894
Os01g0340100	KN541013.1_FG003	59.4595	94.902
Os01g0341300	KN541821.1_FG001	36.9478	96.8421
Os01g0342750	KN540192.1_FG002	85.8773	44.5596
Os01g0343100	KN541352.1_FG001	92.5373	94.069
Os01g0343200	KN543657.1_FG001	55.4965	75.6039
Os01g0343400	AMDW01081211.1_FG001	25.6098	15.2174
Os01g0343400	KN543335.1_FG001	6.70732	7.23684
Os01g0343500	KN541157.1_FG002	23.4783	14.6739
Os01g0346250	KN539336.1_FG008	48.9157	73.8182
Os01g0346600	KN539336.1_FG004	77.8895	50.9868
Os01g0347000	KN539336.1_FG009	97.7038	90.8218
Os01g0347100	KN539336.1_FG003	77.1717	62.5205
Os01g0347200	KN539336.1_FG006	72.2672	85.8173
Os01g0347300	KN542897.1_FG001	85.9813	97.3545
Os01g0347500	KN540432.1_FG002	46.9388	49.4624
Os01g0347600	KN542823.1_FG001	86.8805	99.0033
Os01g0348000	KN540432.1_FG002	46.9388	49.4624
Os01g0348600	KN540759.1_FG004	99.3122	99.3122
Os01g0348700	KN540759.1_FG003	100	100
Os01g0348800	KN540759.1_FG006	82	67.2131
Os01g0348900	KN540759.1_FG001	95.8621	54.2969
Os01g0349400	KN540664.1_FG003	95.6923	95.3988
Os01g0349800	KN540664.1_FG001	99.6176	99.6176
Os01g0350000	KN543869.1_FG001	82.8571	93.5484
Os01g0350300	KN539731.1_FG007	83.0549	38.7528
Os01g0350500	KN539731.1_FG005	88.806	54.5872
Os01g0350900	KN539731.1_FG006	83.5165	93.8272
Os01g0351100	KN539731.1_FG001	95.3804	62.7907
Os01g0351200	KN543329.1_FG001	88.7692	92.4679
Os01g0351300	KN539690.1_FG001	87.75	99.0127
Os01g0351500	KN542353.1_FG001	41.4474	33.871
Os01g0351800	KN539690.1_FG006	89.2442	95.6386
Os01g0352100	KN539690.1_FG002	93.7143	93.7143
