Gene stable ID	Helianthus annuus gene stable ID	%id. target Helianthus annuus gene identical to query gene	%id. query gene identical to target Helianthus annuus gene
CAA33969	HannXRQ_Chr11g0326871	74.2424	74.2424
CAA33969	HannXRQ_Chr11g0331601	60.6061	43.956
CAA33969	HannXRQ_Chr11g0345191	74.2424	74.2424
CAA33969	HannXRQ_Chr16g0529021	57.5758	52.7778
CAA33969	HannXRQ_CPg0580081	74.2424	74.2424
CAA33970	HannXRQ_Chr00c0314g0573531	28.8344	68.1159
CAA33970	HannXRQ_Chr01g0004801	38.6503	62.3762
CAA33970	HannXRQ_Chr01g0020301	38.6503	62.3762
CAA33970	HannXRQ_Chr02g0041611	38.6503	62.3762
CAA33970	HannXRQ_Chr02g0044851	38.6503	62.3762
CAA33970	HannXRQ_Chr02g0052581	28.8344	68.1159
CAA33970	HannXRQ_Chr04g0094281	38.0368	61.3861
CAA33970	HannXRQ_Chr04g0095121	38.6503	62.3762
CAA33970	HannXRQ_Chr10g0283601	38.6503	62.3762
CAA33970	HannXRQ_Chr10g0284291	38.6503	62.3762
CAA33970	HannXRQ_Chr10g0289311	38.6503	62.3762
CAA33970	HannXRQ_Chr10g0318151	38.6503	62.3762
CAA33970	HannXRQ_Chr11g0326881	38.6503	62.3762
CAA33970	HannXRQ_Chr11g0345201	23.3129	64.4068
CAA33970	HannXRQ_CPg0580091	38.6503	62.3762
CAA33971	HannXRQ_Chr01g0020291	63.8655	60.3175
CAA33971	HannXRQ_Chr02g0052571	63.0252	56.8182
CAA33971	HannXRQ_Chr04g0094291	63.8655	60.3175
CAA33971	HannXRQ_Chr04g0095111	63.0252	59.5238
CAA33971	HannXRQ_Chr10g0283611	63.8655	60.3175
CAA33971	HannXRQ_Chr10g0284301	63.8655	60.3175
CAA33971	HannXRQ_Chr10g0318141	63.8655	60.3175
CAA33971	HannXRQ_Chr11g0326891	63.8655	60.3175
CAA33971	HannXRQ_CPg0580101	63.8655	60.3175
CAA33972	HannXRQ_Chr00c0314g0573521	54.1667	59.6939
CAA33972	HannXRQ_Chr01g0020281	54.1667	59.6939
CAA33972	HannXRQ_Chr02g0052561	36.1111	65.5462
CAA33972	HannXRQ_Chr04g0094301	53.2407	59.2784
CAA33972	HannXRQ_Chr04g0095101	43.9815	60.8974
CAA33972	HannXRQ_Chr04g0127541	31.9444	49.2857
CAA33972	HannXRQ_Chr06g0177591	35.6481	54.6099
CAA33972	HannXRQ_Chr10g0283621	49.0741	61.2717
CAA33972	HannXRQ_Chr10g0284311	49.0741	61.2717
CAA33972	HannXRQ_Chr10g0289321	53.7037	65.1685
CAA33972	HannXRQ_Chr10g0318131	49.0741	61.2717
CAA33972	HannXRQ_Chr11g0326901	55.0926	47.2222
CAA33972	HannXRQ_Chr11g0345211	48.1481	60.1156
CAA33972	HannXRQ_Chr16g0529031	23.6111	46.3636
CAA33972	HannXRQ_CPg0580111	49.0741	61.2717
CAA33976	HannXRQ_Chr02g0038651	86.3014	79.7468
CAA33976	HannXRQ_Chr02g0052691	87.6712	81.0127
CAA33976	HannXRQ_Chr04g0094321	84.9315	78.481
CAA33976	HannXRQ_Chr05g0139711	89.0411	82.2785
CAA33976	HannXRQ_Chr05g0152611	89.0411	82.2785
CAA33976	HannXRQ_Chr07g0193501	58.9041	58.9041
CAA33976	HannXRQ_Chr08g0223961	89.0411	82.2785
CAA33976	HannXRQ_Chr10g0283641	89.0411	82.2785
CAA33976	HannXRQ_Chr10g0284331	89.0411	82.2785
CAA33976	HannXRQ_Chr10g0318111	89.0411	82.2785
CAA33976	HannXRQ_Chr11g0341921	89.0411	82.2785
CAA33976	HannXRQ_Chr11g0345231	82.1918	75.9494
CAA33976	HannXRQ_Chr14g0459311	89.0411	82.2785
CAA33976	HannXRQ_CPg0580131	89.0411	82.2785
CAA33977	HannXRQ_Chr00c0314g0573491	68.8372	98.0132
CAA33977	HannXRQ_Chr00c0394g0574581	85.1163	89.7059
CAA33977	HannXRQ_Chr00c0557g0575761	32.5581	75.2688
CAA33977	HannXRQ_Chr01g0020261	96.7442	74.2857
CAA33977	HannXRQ_Chr02g0052541	95.814	67.7632
CAA33977	HannXRQ_Chr02g0052681	71.6279	95.0617
CAA33977	HannXRQ_Chr03g0073061	38.6047	77.5701
CAA33977	HannXRQ_Chr04g0094331	70.6977	43.804
CAA33977	HannXRQ_Chr04g0127521	96.7442	46.3252
CAA33977	HannXRQ_Chr05g0152601	44.186	87.963
CAA33977	HannXRQ_Chr10g0278931	73.9535	98.1481
CAA33977	HannXRQ_Chr10g0283651	73.9535	98.1481
CAA33977	HannXRQ_Chr10g0284341	73.9535	98.1481
CAA33977	HannXRQ_Chr10g0299321	71.6279	61.6
CAA33977	HannXRQ_Chr10g0318101	73.9535	98.1481
CAA33977	HannXRQ_Chr11g0321051	73.9535	98.1481
CAA33977	HannXRQ_Chr11g0326921	96.7442	68.4211
CAA33977	HannXRQ_Chr11g0345241	93.4884	88.938
CAA33977	HannXRQ_Chr13g0413451	73.9535	98.1481
CAA33977	HannXRQ_Chr17g0565661	40.9302	83.8095
CAA33977	HannXRQ_CPg0580141	97.6744	88.2353
CAA33979	HannXRQ_Chr00c0593g0576341	61.4243	65.0943
CAA33979	HannXRQ_Chr01g0020241	64.6884	65.0746
CAA33979	HannXRQ_Chr03g0068101	31.1573	48.8372
CAA33979	HannXRQ_Chr04g0127511	64.6884	65.0746
CAA33979	HannXRQ_Chr10g0284361	64.6884	65.0746
CAA33979	HannXRQ_Chr10g0303891	39.7626	66.6667
CAA33979	HannXRQ_Chr10g0318081	64.6884	65.0746
CAA33979	HannXRQ_Chr11g0321081	33.2344	62.9213
CAA33979	HannXRQ_Chr11g0326941	64.6884	65.0746
CAA33979	HannXRQ_Chr15g0486541	45.9941	62.753
CAA33979	HannXRQ_CPg0580161	64.6884	65.0746
CAA33980	HannXRQ_Chr00c0557g0575741	60.8392	63.9706
CAA33980	HannXRQ_Chr00c0593g0576351	53.1469	56.2963
CAA33980	HannXRQ_Chr01g0020231	60.8392	63.9706
CAA33980	HannXRQ_Chr04g0127501	60.8392	63.9706
CAA33980	HannXRQ_Chr06g0173571	44.7552	58.7156
CAA33980	HannXRQ_Chr06g0180681	59.4406	62.5
CAA33980	HannXRQ_Chr10g0284371	60.8392	63.9706
CAA33980	HannXRQ_Chr10g0303901	55.2448	61.7188
CAA33980	HannXRQ_Chr10g0310861	38.4615	39.5683
CAA33980	HannXRQ_Chr10g0318071	60.8392	63.9706
CAA33980	HannXRQ_Chr11g0326951	60.8392	63.9706
CAA33980	HannXRQ_Chr11g0345271	58.042	61.0294
CAA33980	HannXRQ_Chr17g0544651	31.4685	50
CAA33980	HannXRQ_CPg0580171	60.8392	63.9706
CAA33980	HannXRQ_MTg0579351	38.4615	39.5683
CAA33986	HannXRQ_Chr05g0139691	9.95349	72.2973
CAA33986	HannXRQ_Chr05g0139701	21.7674	65.5462
CAA33986	HannXRQ_Chr11g0326601	47.0698	73.1214
CAA33986	HannXRQ_CPg0579801	71.814	24.5313
CAA33987	HannXRQ_Chr00c0767g0577291	7.18475	53.8462
CAA33987	HannXRQ_Chr00c0823g0577611	36.0704	63.8961
CAA33987	HannXRQ_Chr00c0994g0578181	46.1877	66.1765
CAA33987	HannXRQ_Chr00c0994g0578191	8.94428	77.2152
CAA33987	HannXRQ_Chr07g0188331	33.7243	54.5024
CAA33987	HannXRQ_Chr10g0282561	15.1026	78.626
CAA33987	HannXRQ_Chr11g0326611	72.8739	24.604
CAA33987	HannXRQ_Chr15g0488301	34.7507	73.1481
CAA33988	HannXRQ_Chr00c0125g0571741	4.82485	87.9518
CAA33988	HannXRQ_Chr00c0300g0573181	10.575	36.5297
CAA33988	HannXRQ_Chr00c0313g0573461	8.79048	84.1772
CAA33988	HannXRQ_Chr00c0601g0576531	15.0033	61.5176
CAA33988	HannXRQ_Chr07g0188311	4.82485	89.0244
CAA33988	HannXRQ_Chr07g0188321	3.70126	64.3678
CAA33988	HannXRQ_Chr09g0238301	4.03172	79.2208
CAA33988	HannXRQ_Chr10g0282521	5.28751	70.7965
CAA33988	HannXRQ_Chr11g0322741	3.70126	44.4444
CAA33988	HannXRQ_Chr12g0386341	3.50297	67.0886
CAA33988	HannXRQ_Chr12g0386351	3.70126	63.6364
CAA33988	HannXRQ_Chr12g0386361	3.63516	62.5
CAA33988	HannXRQ_Chr14g0454991	9.38533	78.022
CAA33988	HannXRQ_Chr15g0470971	4.69266	79.7753
CAA33989	HannXRQ_Chr00c0313g0573451	68.2203	75.9434
CAA33989	HannXRQ_Chr00c0601g0576521	78.3898	77.4059
CAA33989	HannXRQ_Chr05g0134331	51.2712	65.0538
CAA33989	HannXRQ_Chr08g0210191	78.3898	78.3898
CAA33989	HannXRQ_Chr10g0282511	67.7966	78.0488
CAA33989	HannXRQ_Chr11g0326621	78.3898	78.3898
CAA33989	HannXRQ_Chr13g0414271	23.7288	70.8861
CAA33989	HannXRQ_Chr13g0414281	29.661	85.3659
CAA33989	HannXRQ_Chr13g0415481	72.4576	78.8018
CAA33989	HannXRQ_Chr14g0428001	41.1017	72.9323
CAA33989	HannXRQ_Chr14g0428021	31.3559	76.2887
CAA33989	HannXRQ_Chr14g0447531	30.5085	48
CAA33989	HannXRQ_Chr14g0454981	29.2373	81.1765
CAA33989	HannXRQ_CPg0579811	78.3898	78.3898
CAA33990	HannXRQ_Chr00c0165g0572141	57.4899	96.5986
CAA33990	HannXRQ_Chr00c0300g0573211	46.5587	74.1936
CAA33990	HannXRQ_Chr00c0492g0575101	40.4858	69.4444
CAA33990	HannXRQ_Chr00c0601g0576511	72.4696	83.2558
CAA33990	HannXRQ_Chr00c0988g0578151	6.07287	17.2414
CAA33990	HannXRQ_Chr07g0188301	22.6721	58.9474
CAA33990	HannXRQ_Chr08g0210201	90.6883	90.6883
CAA33990	HannXRQ_Chr10g0282501	90.6883	90.6883
CAA33990	HannXRQ_Chr11g0326631	90.6883	90.6883
CAA33990	HannXRQ_Chr12g0380621	66.3968	87.234
CAA33990	HannXRQ_Chr13g0415501	75.3036	86.9159
CAA33990	HannXRQ_Chr13g0425721	41.7004	82.4
CAA33990	HannXRQ_Chr13g0425811	65.587	80.198
CAA33990	HannXRQ_Chr14g0427991	52.6316	87.2483
CAA33990	HannXRQ_Chr14g0428011	38.0567	74.6032
CAA33990	HannXRQ_CPg0579821	90.6883	90.6883
CAA33991	HannXRQ_Chr08g0210211	98.7654	98.7654
CAA33991	HannXRQ_CPg0579831	98.7654	98.7654
CAA33992	HannXRQ_Chr00c0272g0573041	43.8889	56.8345
CAA33992	HannXRQ_Chr00c0300g0573221	42.7778	74.0385
CAA33992	HannXRQ_Chr00c0746g0577131	33.8889	62.2449
CAA33992	HannXRQ_Chr04g0099301	36.6667	59.4595
CAA33993	HannXRQ_Chr00c0272g0573031	15.5819	69.9115
CAA33993	HannXRQ_Chr00c0300g0573231	11.6371	72.8395
CAA33993	HannXRQ_Chr03g0076781	11.4398	63.0435
CAA33994	HannXRQ_Chr00c0272g0573001	81.5534	84
CAA33994	HannXRQ_Chr00c0345g0573851	51.4563	88.3333
CAA33994	HannXRQ_Chr00c0439g0574751	81.5534	84
CAA33994	HannXRQ_Chr02g0041691	81.5534	84
CAA33994	HannXRQ_Chr04g0099341	81.5534	84
CAA33994	HannXRQ_Chr05g0151391	81.5534	84
CAA33994	HannXRQ_Chr07g0201051	81.5534	84
CAA33994	HannXRQ_Chr08g0210251	81.5534	84
CAA33994	HannXRQ_Chr10g0282451	81.5534	84
CAA33994	HannXRQ_Chr11g0326691	81.5534	84
CAA33994	HannXRQ_Chr16g0506261	40.7767	60.8696
CAA33994	HannXRQ_CPg0579911	81.5534	84
CAA33996	HannXRQ_Chr00c0439g0574771	58.6667	46.8085
CAA33996	HannXRQ_Chr01g0003481	30.8	91.6667
CAA33996	HannXRQ_Chr01g0013371	25.6	76.494
CAA33996	HannXRQ_Chr01g0029711	14.5333	83.2061
CAA33996	HannXRQ_Chr02g0044801	80.5333	44.0876
CAA33996	HannXRQ_Chr02g0051001	18.2667	66.1836
CAA33996	HannXRQ_Chr02g0051011	22.1333	85.1282
CAA33996	HannXRQ_Chr03g0087131	24.4	90.5941
CAA33996	HannXRQ_Chr04g0099351	78.9333	42.7128
CAA33996	HannXRQ_Chr04g0109091	25.0667	92.1569
CAA33996	HannXRQ_Chr05g0130081	94.9333	94.8069
CAA33996	HannXRQ_Chr07g0201041	76.2667	41.5094
CAA33996	HannXRQ_Chr08g0210271	63.4667	93.1507
CAA33996	HannXRQ_Chr08g0236001	43.0667	92.8161
CAA33996	HannXRQ_Chr10g0289181	72.8	90.2479
CAA33996	HannXRQ_Chr11g0326701	95.2	48.6376
CAA33996	HannXRQ_Chr13g0413891	64.2667	92.3372
CAA33996	HannXRQ_Chr14g0430901	53.4667	93.4732
CAA33996	HannXRQ_Chr14g0434341	40.9333	87.9656
CAA33996	HannXRQ_Chr15g0491781	32	86.6426
CAA33996	HannXRQ_CPg0579921	94.9333	43.681
CAA33996	HannXRQ_MTg0579561	40.9333	87.9656
CAA33997	HannXRQ_Chr00c0268g0572931	44.3787	54.7445
CAA33997	HannXRQ_Chr02g0044971	84.6154	95.3333
CAA33997	HannXRQ_Chr04g0099361	72.1893	69.7143
CAA33997	HannXRQ_Chr07g0201031	84.6154	95.3333
CAA33997	HannXRQ_Chr08g0210281	89.9408	94.4099
CAA33997	HannXRQ_Chr10g0289191	84.6154	95.3333
CAA33997	HannXRQ_Chr11g0326711	89.9408	94.4099
CAA33997	HannXRQ_Chr11g0332831	66.2722	91.8033
CAA33997	HannXRQ_Chr14g0430581	66.8639	92.6229
CAA33997	HannXRQ_Chr14g0460931	89.9408	94.4099
CAA33998	HannXRQ_Chr00c0345g0573881	27.3632	73.3333
CAA33998	HannXRQ_Chr02g0041471	79.1045	79.1045
CAA33998	HannXRQ_Chr02g0044961	79.1045	79.1045
CAA33998	HannXRQ_Chr07g0201021	79.1045	79.1045
CAA33998	HannXRQ_Chr08g0210291	79.1045	79.1045
CAA33998	HannXRQ_Chr10g0289201	79.1045	79.1045
CAA33998	HannXRQ_Chr11g0326731	79.1045	79.1045
CAA33998	HannXRQ_Chr13g0413641	42.7861	76.1062
CAA33998	HannXRQ_Chr13g0413681	19.403	39
CAA33998	HannXRQ_Chr13g0413711	42.7861	76.1062
CAA33998	HannXRQ_Chr13g0413751	19.403	39
CAA33998	HannXRQ_Chr13g0413781	42.7861	76.1062
CAA33998	HannXRQ_Chr13g0413831	19.403	39
CAA33998	HannXRQ_Chr13g0413861	42.7861	76.1062
CAA33998	HannXRQ_Chr13g0413901	19.403	39
CAA33998	HannXRQ_Chr13g0413931	42.7861	76.1062
CAA33998	HannXRQ_CPg0579941	79.1045	79.1045
CAA33999	HannXRQ_Chr00c0345g0573891	77.3585	77.8481
CAA33999	HannXRQ_Chr00c0702g0576871	77.3585	77.8481
CAA33999	HannXRQ_Chr02g0041501	76.7296	77.2152
CAA33999	HannXRQ_Chr02g0044951	77.3585	77.8481
CAA33999	HannXRQ_Chr07g0201011	77.3585	77.8481
CAA33999	HannXRQ_Chr08g0210301	77.3585	77.8481
CAA33999	HannXRQ_Chr09g0274591	33.3333	81.5385
CAA33999	HannXRQ_Chr10g0283491	77.3585	77.8481
CAA33999	HannXRQ_Chr10g0285321	77.3585	77.8481
CAA33999	HannXRQ_Chr10g0289211	77.3585	77.8481
CAA33999	HannXRQ_Chr10g0303781	77.3585	77.8481
CAA33999	HannXRQ_Chr11g0326761	77.3585	77.8481
CAA33999	HannXRQ_Chr15g0480701	72.956	66.6667
CAA33999	HannXRQ_Chr17g0559251	33.9623	48.6486
CAA33999	HannXRQ_CPg0579971	77.3585	77.8481
CAA34000	HannXRQ_Chr00c0345g0573901	31.3008	70.6422
CAA34000	HannXRQ_Chr10g0300281	57.3171	76.6304
CAA34001	HannXRQ_Chr14g0454411	37.5	39.4737
CAA34002	HannXRQ_Chr00c0339g0573791	70.8029	72.9323
CAA34002	HannXRQ_Chr03g0073741	47.4453	60.7477
CAA34002	HannXRQ_Chr04g0112031	37.2263	60
CAA34002	HannXRQ_Chr07g0194941	56.2044	65.2542
CAA34002	HannXRQ_Chr09g0238261	27.0073	49.3333
CAA34002	HannXRQ_Chr10g0277991	41.6058	78.0822
CAA34002	HannXRQ_Chr10g0284201	70.8029	72.9323
CAA34002	HannXRQ_Chr10g0295261	34.3066	63.5135
CAA34002	HannXRQ_Chr13g0406821	27.7372	58.4615
CAA34002	HannXRQ_Chr13g0413461	61.3139	71.7949
CAA34003	HannXRQ_Chr01g0009281	53.2129	77.9412
CAA34003	HannXRQ_Chr13g0412351	24.498	69.7143
CAA34007	HannXRQ_Chr00c0165g0572191	84.9858	97.4026
CAA34007	HannXRQ_Chr00c0368g0574171	98.5836	98.5836
CAA34007	HannXRQ_Chr00c0572g0575941	91.2181	96.4072
CAA34007	HannXRQ_Chr11g0326571	98.5836	98.5836
CAA34007	HannXRQ_Chr16g0503941	98.5836	98.5836
CAA34007	HannXRQ_CPg0579731	98.5836	98.5836
CAA34008	HannXRQ_Chr00c0165g0572171	7.74908	36.8421
CAA34008	HannXRQ_Chr00c0165g0572181	12.5461	53.125
CAA34009	HannXRQ_Chr00c0496g0575161	56.4516	55.5556
CAA34010	HannXRQ_Chr00c0126g0571841	77.0492	67.1429
CAA34010	HannXRQ_Chr01g0011841	78.6885	68.5714
CAA34010	HannXRQ_Chr17g0546761	75.4098	74.1936
CAA34010	HannXRQ_CPg0579761	77.0492	67.1429
CAA34013	HannXRQ_Chr00c0560g0575821	11.898	34.4262
CAA34013	HannXRQ_Chr01g0016061	46.7422	67.3469
CAA34013	HannXRQ_Chr02g0041631	51.2748	93.7824
CAA34013	HannXRQ_Chr07g0188281	15.864	51.8519
CAA34013	HannXRQ_Chr10g0295921	45.8924	69.8276
CAA34013	HannXRQ_Chr17g0549121	82.7195	56.9201
CAA34014	HannXRQ_Chr00c0300g0573251	16.0677	97.4359
CAA34014	HannXRQ_Chr02g0041641	57.2939	72.6542
CAA34014	HannXRQ_Chr11g0326671	91.3319	54.4767
CAA34014	HannXRQ_Chr12g0356001	70.1903	94.3182
CAA34014	HannXRQ_Chr17g0548931	15.4334	86.9048
CAA34015	HannXRQ_Chr00c0272g0573011	87.0968	87.0968
CAA34015	HannXRQ_Chr00c0300g0573261	87.0968	87.0968
CAA34015	HannXRQ_Chr00c0313g0573411	87.0968	87.0968
CAA34015	HannXRQ_Chr00c0920g0577881	87.0968	87.0968
CAA34015	HannXRQ_Chr02g0041661	87.0968	87.0968
CAA34015	HannXRQ_Chr02g0044811	87.0968	87.0968
CAA34015	HannXRQ_Chr04g0099331	87.0968	87.0968
CAA34015	HannXRQ_Chr05g0151401	85.4839	85.4839
CAA34015	HannXRQ_Chr07g0201081	87.0968	87.0968
CAA34015	HannXRQ_Chr08g0210241	87.0968	87.0968
CAA34015	HannXRQ_Chr10g0282461	87.0968	87.0968
CAA34015	HannXRQ_Chr11g0326681	87.0968	87.0968
CAA34015	HannXRQ_Chr11g0330571	83.871	83.871
CAA34015	HannXRQ_CPg0579881	87.0968	87.0968
Os01g0100100	HannXRQ_Chr03g0089131	50.5698	54.9536
Os01g0100400	HannXRQ_Chr01g0014221	65.7673	66.4395
Os01g0100400	HannXRQ_Chr03g0087881	62.5632	31.1765
Os01g0100400	HannXRQ_Chr07g0205881	60.0337	59.9327
Os01g0100400	HannXRQ_Chr13g0395011	61.8887	62.0981
Os01g0100400	HannXRQ_Chr16g0512611	59.0219	59.2217
Os01g0100500	HannXRQ_Chr05g0156961	43.3206	37.8965
Os01g0100500	HannXRQ_Chr11g0323931	42.9389	38.0068
Os01g0100600	HannXRQ_Chr07g0190091	30.4225	40.9091
Os01g0100700	HannXRQ_Chr02g0054411	54.5	90.8333
Os01g0100800	HannXRQ_Chr05g0128771	31.7416	32.7536
Os01g0100800	HannXRQ_Chr06g0174761	31.4607	33.6336
Os01g0100800	HannXRQ_Chr12g0361331	32.0225	34.2342
Os01g0100900	HannXRQ_Chr08g0209781	69.9443	69.8148
Os01g0100900	HannXRQ_Chr08g0209891	38.59	78.7879
Os01g0101150	HannXRQ_Chr09g0256551	48.0247	47.7887
Os01g0101300	HannXRQ_Chr10g0289761	23.8329	50
Os01g0101300	HannXRQ_Chr10g0289791	7.37101	34.4828
Os01g0101300	HannXRQ_Chr16g0498211	62.6536	60.8592
Os01g0101600	HannXRQ_Chr01g0022201	43.2515	47.4747
Os01g0101700	HannXRQ_Chr01g0015381	35.1064	33.5025
Os01g0101700	HannXRQ_Chr06g0172241	38.8298	35.0962
Os01g0101700	HannXRQ_Chr06g0172251	34.5745	33.3333
Os01g0101700	HannXRQ_Chr14g0435821	35.6383	34.0102
Os01g0101800	HannXRQ_Chr02g0058451	18.0473	17.0153
Os01g0102300	HannXRQ_Chr02g0034681	35.7977	39.8268
Os01g0102500	HannXRQ_Chr17g0568911	61.1446	61.7021
Os01g0102600	HannXRQ_Chr14g0451291	34.2007	31.3993
Os01g0102700	HannXRQ_Chr15g0475771	37.561	39.0863
Os01g0102700	HannXRQ_Chr17g0550841	37.561	39.0863
Os01g0102800	HannXRQ_Chr10g0280821	68.9204	53.0201
Os01g0102900	HannXRQ_Chr16g0499601	41.4062	39.2593
Os01g0103000	HannXRQ_Chr02g0053561	71.1207	69.9153
Os01g0103000	HannXRQ_Chr05g0146171	69.8276	68.6441
Os01g0103000	HannXRQ_Chr05g0162021	71.9828	70.7627
Os01g0103100	HannXRQ_Chr17g0568731	64.8515	62.9808
Os01g0103600	HannXRQ_Chr04g0124971	54.7945	53.3333
Os01g0103700	HannXRQ_Chr04g0121291	25	4.06583
Os01g0103700	HannXRQ_Chr12g0366411	24.4048	3.77185
Os01g0103800	HannXRQ_Chr07g0204331	40.8644	48.5981
Os01g0103800	HannXRQ_Chr08g0217031	40.8644	48.037
Os01g0103900	HannXRQ_Chr08g0229021	2.09205	7.19424
Os01g0103900	HannXRQ_Chr08g0229031	45.8159	42.7734
Os01g0104000	HannXRQ_Chr10g0299551	63.2432	64.8799
Os01g0104100	HannXRQ_Chr13g0390471	51.4354	58.1081
Os01g0104400	HannXRQ_Chr13g0416121	7.46269	33.8983
Os01g0104400	HannXRQ_Chr13g0416381	16.0448	34.127
Os01g0104500	HannXRQ_Chr01g0024891	41.5625	36.5385
Os01g0104500	HannXRQ_Chr02g0054381	41.875	33.2506
Os01g0104500	HannXRQ_Chr13g0397761	39.0625	32.4675
Os01g0104600	HannXRQ_Chr10g0309251	64.9706	61.9403
Os01g0104800	HannXRQ_Chr14g0439801	38.2946	38.8365
Os01g0104900	HannXRQ_Chr03g0069661	27.7778	40.4984
Os01g0104900	HannXRQ_Chr05g0151281	44.8718	46.9799
Os01g0105700	HannXRQ_Chr04g0104021	22.4227	24.9284
Os01g0105700	HannXRQ_Chr05g0151721	22.9381	21.1401
Os01g0105700	HannXRQ_Chr09g0242971	22.4227	23.3871
Os01g0105700	HannXRQ_Chr15g0469991	4.38144	8.54271
Os01g0105700	HannXRQ_Chr16g0501481	26.5464	24.8193
Os01g0105800	HannXRQ_Chr08g0217241	67.3913	66.4286
Os01g0105800	HannXRQ_Chr12g0368091	36.9565	61.4458
Os01g0105900	HannXRQ_Chr05g0151741	62.2691	63.9566
Os01g0106200	HannXRQ_Chr03g0074631	69.898	70.6186
Os01g0106200	HannXRQ_Chr09g0269021	68.8775	69.2308
Os01g0106200	HannXRQ_Chr16g0501541	69.898	70.2564
Os01g0106700	HannXRQ_Chr02g0036361	51.3491	41.5619
Os01g0106900	HannXRQ_Chr05g0153451	79.0698	79.2373
Os01g0106900	HannXRQ_Chr05g0156211	61.5222	84.3478
Os01g0106900	HannXRQ_Chr09g0272201	78.2241	78.0591
Os01g0106900	HannXRQ_Chr16g0517311	64.482	64.7558
Os01g0107700	HannXRQ_Chr03g0088841	47.2727	48.7805
Os01g0107900	HannXRQ_Chr02g0037381	46.252	45.8861
Os01g0108000	HannXRQ_Chr10g0307771	26.5172	41.2731
Os01g0108000	HannXRQ_Chr10g0307791	14.7757	37.2093
Os01g0108000	HannXRQ_Chr12g0357861	27.9683	44.6316
Os01g0108200	HannXRQ_Chr05g0146341	69.0411	63.5561
Os01g0108200	HannXRQ_Chr12g0366621	61.7808	61.7808
Os01g0108400	HannXRQ_Chr02g0037321	21.8341	25.3807
Os01g0108600	HannXRQ_Chr02g0037321	26.3393	29.9492
Os01g0108800	HannXRQ_Chr08g0208801	54.9784	22.8417
Os01g0108800	HannXRQ_Chr17g0569811	2.5974	2.53165
Os01g0109700	HannXRQ_Chr09g0265741	46.3047	49.0415
Os01g0109700	HannXRQ_Chr12g0385641	46.6818	49.2834
Os01g0109700	HannXRQ_Chr14g0448871	48.7934	47.1918
Os01g0109700	HannXRQ_Chr15g0474281	49.3213	52.0286
Os01g0109700	HannXRQ_Chr17g0547271	47.2851	54.2857
Os01g0110100	HannXRQ_Chr16g0528331	59.5745	60.7143
Os01g0110100	HannXRQ_Chr17g0568541	58.5732	59.6939
Os01g0110400	HannXRQ_Chr03g0060191	46.875	61.5142
Os01g0110400	HannXRQ_Chr11g0329391	73.3173	66.4488
Os01g0110500	HannXRQ_Chr15g0475961	47.7077	39.976
Os01g0110500	HannXRQ_Chr17g0551431	49.2837	47.7778
Os01g0110700	HannXRQ_Chr08g0214471	71.2077	70.3916
Os01g0110700	HannXRQ_Chr17g0568111	69.5652	69.9708
Os01g0110800	HannXRQ_Chr08g0214451	45.3333	43.4968
Os01g0110800	HannXRQ_Chr16g0528811	42.6667	44.8598
Os01g0110800	HannXRQ_Chr17g0568131	43.5556	46.0094
Os01g0111100	HannXRQ_Chr16g0502051	46.2585	31.1927
Os01g0111200	HannXRQ_Chr15g0476031	42.4194	47.2172
Os01g0111200	HannXRQ_Chr16g0528831	42.2581	39.7572
Os01g0111200	HannXRQ_Chr17g0551331	41.6129	47.0803
Os01g0111400	HannXRQ_Chr05g0157751	47.7889	48.1322
Os01g0111500	HannXRQ_Chr12g0375631	34.9153	33.2258
Os01g0111700	HannXRQ_Chr14g0439951	28.5714	32.8947
Os01g0112100	HannXRQ_Chr06g0178031	30.0532	29.8153
Os01g0112400	HannXRQ_Chr09g0247761	25.5245	21.5976
Os01g0112500	HannXRQ_Chr09g0262231	56.1798	55.0964
Os01g0112500	HannXRQ_Chr11g0324271	56.1798	53.7634
Os01g0112500	HannXRQ_Chr12g0375861	41.0112	48.0263
Os01g0113350	HannXRQ_Chr07g0205831	35.5828	28.5363
Os01g0113350	HannXRQ_Chr08g0223421	28.0675	33.6397
Os01g0113350	HannXRQ_Chr12g0366461	37.4233	29.1866
Os01g0113350	HannXRQ_Chr12g0369611	35.8896	27.9904
Os01g0113350	HannXRQ_Chr12g0369621	37.1166	28.707
Os01g0113350	HannXRQ_Chr12g0369641	36.3497	28.9731
Os01g0113350	HannXRQ_Chr12g0369661	34.0491	33.1343
Os01g0113350	HannXRQ_Chr12g0369711	28.8344	43.5185
Os01g0113350	HannXRQ_Chr13g0386821	34.816	21.0185
Os01g0113350	HannXRQ_Chr13g0386851	29.6012	51.3298
Os01g0113350	HannXRQ_Chr13g0387341	28.8344	57.6687
Os01g0113350	HannXRQ_Chr13g0387361	29.4479	55.1724
Os01g0113350	HannXRQ_Chr13g0387371	37.2699	33.9385
Os01g0113350	HannXRQ_Chr13g0387401	15.7975	39.313
Os01g0113350	HannXRQ_Chr13g0387461	36.8098	28.777
Os01g0113350	HannXRQ_Chr13g0387631	29.4479	43.2432
Os01g0113350	HannXRQ_Chr13g0387671	36.1963	29.2804
Os01g0113350	HannXRQ_Chr13g0387701	30.8282	36.8807
Os01g0113350	HannXRQ_Chr13g0392211	20.092	28.2937
