Gene stable ID	Oryza glumaepatula gene stable ID	%id. target Oryza glumaepatula gene identical to query gene	%id. query gene identical to target Oryza glumaepatula gene
Os01g0196500	OGLUM01G06750	99.005	100
Os01g0196600	OGLUM01G06760	99.5825	99.5825
Os01g0197100	OGLUM01G06780	99.3878	99.3878
Os01g0197150	OGLUM01G06770	38.2075	74.3119
Os01g0197200	OGLUM01G06790	93.3198	96.2422
Os01g0197400	OGLUM01G06800	91.7012	54.703
Os01g0197450	OGLUM01G06810	99.2151	73.7456
Os01g0197700	OGLUM01G06820	99.115	99.2908
Os01g0197900	OGLUM01G06830	93.2817	31.2554
Os01g0198000	OGLUM01G06830	70.6577	36.2771
Os01g0198100	OGLUM01G06830	63.5965	25.1082
Os01g0198200	OGLUM01G06850	93.5535	99.8322
Os01g0198500	OGLUM01G06860	100	100
Os01g0198900	OGLUM01G07310	43.9815	95
Os01g0199300	OGLUM01G07320	90.1042	88.2653
Os01g0199400	OGLUM01G07330	98.7342	98.7342
Os01g0199700	OGLUM01G07340	70.6383	81.3726
Os01g0199900	OGLUM01G07360	94.4532	84.7795
Os01g0200300	OGLUM01G07380	97.2158	46.7113
Os01g0200400	OGLUM01G07390	82.4427	88.8889
Os01g0200500	OGLUM01G07400	98.4709	99.3827
Os01g0200600	OGLUM01G07430	99.5614	99.5614
Os01g0200700	OGLUM01G07440	100	100
Os01g0201100	OGLUM01G07450	99.375	99.1684
Os01g0201200	OGLUM01G07460	99.4671	99.4671
Os01g0201400	OGLUM01G07470	97.2603	97.2603
Os01g0201600	OGLUM01G07500	69.103	76.4706
Os01g0201700	OGLUM01G07510	86.5942	84.1549
Os01g0201800	OGLUM01G07490	34.0164	74.5509
Os01g0201800	OGLUM01G07520	63.5246	69.2996
Os01g0202500	OGLUM01G07550	96.3277	97.9885
Os01g0202700	OGLUM01G07560	98.2955	96.1111
Os01g0202800	OGLUM01G07570	89.8876	66.482
Os01g0203000	OGLUM01G07580	57.8082	98.5981
Os01g0203300	OGLUM01G07590	97.7376	97.2973
Os01g0203400	OGLUM01G07610	99.0741	99.0741
Os01g0203800	OGLUM01G07630	98.8462	99.8058
Os01g0204000	OGLUM01G07650	99.6094	99.6094
Os01g0205100	OGLUM01G07690	89.2388	85
Os01g0205200	OGLUM01G07700	98.2009	60.592
Os01g0205300	OGLUM01G07720	99.4118	99.4118
Os01g0205600	OGLUM01G07730	92.7125	96.2185
Os01g0205700	OGLUM01G07740	99.1416	55.9322
Os01g0206200	OGLUM01G07770	96.2441	80.3922
Os01g0206300	OGLUM01G07780	99.8043	99.8043
Os01g0206650	OGLUM01G07790	82.684	57.3574
Os01g0206700	OGLUM01G07800	99.5662	99.5662
Os01g0206800	OGLUM01G07810	98.8287	99.7046
Os01g0207200	OGLUM01G07820	80.5779	56.1521
Os01g0207300	OGLUM01G07830	89.0244	93.5897
Os01g0207300	OGLUM05G13870	82.3171	88.2353
Os01g0207600	OGLUM01G07840	78.7582	39.7035
Os01g0207900	OGLUM01G07850	98.4043	32.9475
Os01g0208400	OGLUM01G07870	99.1883	99.1883
Os01g0208600	OGLUM01G07880	85.2324	99.4751
Os01g0209000	OGLUM01G07890	95.2797	94.4541
Os01g0209200	OGLUM01G07920	95.7198	99.5951
Os01g0209400	OGLUM01G07930	92.2078	100
Os01g0209500	OGLUM01G07940	34.7368	3.63837
Os01g0209700	OGLUM01G07950	99.403	99.403
Os01g0209800	OGLUM01G07970	100	100
Os01g0210300	OGLUM10G16640	97.9239	98.6063
Os01g0210400	OGLUM10G16630	98.5972	98.5972
Os01g0210500	OGLUM10G16620	99.5413	99.5413
Os01g0210600	OGLUM10G16610	98.8024	99.3976
Os01g0210700	OGLUM10G16590	99.3344	99.3344
Os01g0210750	OGLUM10G16600	26.087	47.619
Os01g0210800	OGLUM10G16580	98.7179	29.6154
Os01g0210900	OGLUM10G16570	98.4344	97.1042
Os01g0211000	OGLUM01G07980	91.954	98.1595
Os01g0211200	OGLUM01G08000	98.4127	72.3032
Os01g0211600	OGLUM01G08010	84.0314	100
Os01g0211800	OGLUM01G08020	83.0303	85.0932
Os01g0212100	OGLUM01G08040	75.8571	95.1613
Os01g0212400	OGLUM01G08060	99.8288	99.8288
Os01g0212500	OGLUM01G08070	89.1975	87.0482
Os01g0212700	OGLUM01G08090	70.1149	99.4565
Os01g0213100	OGLUM01G08110	53.8265	92.9515
Os01g0213300	OGLUM01G08130	99.5033	99.5033
Os01g0213400	OGLUM01G08140	99.1561	99.1561
Os01g0213800	OGLUM01G08160	98.4456	98.6159
Os01g0214300	OGLUM01G08180	100	32.613
Os01g0214600	OGLUM01G08210	99.1404	86.7168
Os01g0214800	OGLUM01G08220	97.043	50
Os01g0215100	OGLUM01G08230	82.1138	24.4552
Os01g0215500	OGLUM01G08250	97.3684	78.7234
Os01g0215700	OGLUM01G08260	100	100
Os01g0216400	OGLUM01G08280	89.5288	25.6372
Os01g0216900	OGLUM01G08350	64.4928	78.2991
Os01g0217000	OGLUM01G08360	89.1139	84.8193
Os01g0217100	OGLUM01G08370	76.5027	92.7152
Os01g0217400	OGLUM01G08400	76.0234	38.5757
Os01g0217500	OGLUM01G08410	99.2405	99.2405
Os01g0217800	OGLUM01G08430	100	100
Os01g0218032	OGLUM01G08440	99.2828	99.2828
Os01g0218100	OGLUM01G08450	99.2509	99.2509
Os01g0218200	OGLUM01G08460	100	100
Os01g0218500	OGLUM01G08470	98.5507	98.5507
Os01g0218800	OGLUM01G08480	94.2482	57.4063
Os01g0218900	OGLUM01G08490	95.0617	99.2268
Os01g0219000	OGLUM01G08510	99.1903	99.1903
Os01g0219200	OGLUM01G08520	95.6835	63.535
Os01g0219300	OGLUM01G08530	97.3684	97.3684
Os01g0219600	OGLUM01G08580	99.375	99.375
Os01g0220100	OGLUM01G08600	99.375	99.375
Os01g0220200	OGLUM01G08610	87.6033	37.193
Os01g0220300	OGLUM01G08620	99.3151	70.3884
Os01g0220500	OGLUM01G08650	31.25	36.8421
Os01g0221100	OGLUM01G08700	91.1255	71.2352
Os01g0221300	OGLUM01G08710	93.9922	97.5855
Os01g0221400	OGLUM01G08720	98.7342	98.7342
Os01g0221600	OGLUM01G08740	99.8092	99.8092
Os01g0221900	OGLUM01G08750	87.2727	25.5319
Os01g0222300	OGLUM01G08770	99.1404	92.7614
Os01g0222300	OGLUM01G08780	1.14613	1.04987
Os01g0222500	OGLUM01G08790	94.3723	94.7826
Os01g0222600	OGLUM01G08800	98.8506	98.8506
Os01g0222800	OGLUM01G08820	42.7673	5.41833
Os01g0222900	OGLUM01G08820	29.1188	6.05578
Os01g0223000	OGLUM01G08830	83.3333	91.6905
Os01g0223200	OGLUM01G08840	98.4169	98.6772
Os01g0223300	OGLUM01G08860	74.7768	88.3905
Os01g0223600	OGLUM01G08880	100	76.7551
Os01g0223900	OGLUM01G08900	99.754	99.754
Os01g0224000	OGLUM01G08890	97.2671	44.8454
Os01g0224100	OGLUM01G08910	97.8947	99.2
Os01g0224200	OGLUM01G08920	99.2157	99.2157
Os01g0224300	OGLUM01G08930	100	100
Os01g0224400	OGLUM01G08940	68.4783	17.8977
Os01g0224500	OGLUM01G08950	99.0826	70.5882
Os01g0224700	OGLUM01G08960	99.7722	99.7722
Os01g0225000	OGLUM01G08980	99.6894	99.6894
Os01g0225100	OGLUM01G09000	86.5248	41.8525
Os01g0225400	OGLUM01G09030	0	0
Os01g0225500	OGLUM01G09030	100	100
Os01g0225600	OGLUM01G09040	100	100
Os01g0226200	OGLUM01G09050	83.8164	84.2233
Os01g0226300	OGLUM01G09060	98.8764	63.0824
Os01g0226400	OGLUM01G09070	100	99.8811
Os01g0226500	OGLUM01G09080	94.023	76.4486
Os01g0226600	OGLUM01G09090	99.3902	90.9344
Os01g0226700	OGLUM01G09100	97.6	62.7249
Os01g0227100	OGLUM01G09120	99.4048	87.8947
Os01g0227200	OGLUM01G09130	99.4975	99.4975
Os01g0227300	OGLUM01G09140	84.5411	86.2069
Os01g0227400	OGLUM01G09180	49.505	51.0204
Os01g0227700	OGLUM01G09160	88.3117	97.541
Os01g0228300	OGLUM01G09230	98.1982	99.0909
Os01g0228400	OGLUM01G09240	96.8553	94.9153
Os01g0228500	OGLUM01G09250	97.2727	98.7692
Os01g0228600	OGLUM01G09260	98.7342	64.1975
Os01g0228800	OGLUM01G09270	98.1077	97.1182
Os01g0229100	OGLUM01G09300	98.0806	96.5974
Os01g0229200	OGLUM01G09310	99.4374	99.0196
Os01g0229300	OGLUM01G09320	99.1485	99.1485
Os01g0229400	OGLUM01G09330	94.8598	88.6463
Os01g0229700	OGLUM01G09350	81.6456	31.1594
Os01g0229800	OGLUM01G09360	46.7532	23.1511
Os01g0229900	OGLUM01G09370	84.1912	91.9679
Os01g0230200	OGLUM01G09410	97.7832	99.25
Os01g0230700	OGLUM01G09430	88.7417	55.6017
Os01g0230800	OGLUM09G03360	31.0976	48.5714
Os01g0230800	OGLUM09G07570	15.2439	24.0385
Os01g0231000	OGLUM01G09440	100	96.6912
Os01g0231500	OGLUM01G09460	97.6744	70
Os01g0231700	OGLUM01G09480	99.1597	99.1597
Os01g0231900	OGLUM01G09470	95.4825	49.7326
Os01g0232100	OGLUM01G09510	99.6094	99.6094
Os01g0232200	OGLUM01G09530	99.8095	91.7688
Os01g0232300	OGLUM01G09540	98.2955	35.1626
Os01g0232400	OGLUM01G09550	99.4228	99.4228
Os01g0232500	OGLUM01G09560	99.5876	86.8705
Os01g0232700	OGLUM01G09580	100	100
Os01g0232800	OGLUM01G09590	96.3043	82.4953
Os01g0233000	OGLUM01G09610	100	94.8837
Os01g0233100	OGLUM01G09620	86.7617	91.0256
Os01g0233400	OGLUM01G09630	88.0952	81.3187
Os01g0233500	OGLUM01G09620	81.2992	88.2479
Os01g0233800	OGLUM01G09650	98.6842	99.2439
Os01g0233900	OGLUM01G09660	78.2796	99.726
Os01g0234200	OGLUM01G09680	74.3468	82.3684
Os01g0234300	OGLUM01G09690	95.8549	53.8573
Os01g0234499	OGLUM09G19020	15.2941	34.8214
Os01g0234700	OGLUM01G09710	99.2278	99.2278
Os01g0234800	OGLUM01G09720	98.6301	53.1365
Os01g0234850	OGLUM01G09740	96.044	77.0723
Os01g0234900	OGLUM01G09750	51.8732	100
Os01g0235100	OGLUM01G09770	96.0674	96.0674
Os01g0235300	OGLUM01G09790	100	100
Os01g0235350	OGLUM01G09800	95	98.6647
Os01g0235400	OGLUM01G09810	99.4465	54.5547
Os01g0235500	OGLUM01G09820	96.1783	96.1783
Os01g0235700	OGLUM01G09830	99.3517	78.0892
Os01g0235800	OGLUM01G09840	99.1453	62.0321
Os01g0236000	OGLUM01G09850	46.5347	100
Os01g0236300	OGLUM01G09880	99.5708	99.5708
Os01g0236400	OGLUM01G09890	59.6215	64.9485
Os01g0236700	OGLUM01G09910	99.5736	99.1507
Os01g0236800	OGLUM01G09920	68.9046	98.2368
Os01g0237000	OGLUM01G09930	100	100
Os01g0237100	OGLUM01G09940	81.8482	96.875
Os01g0237366	OGLUM01G09950	70.7602	31.1856
Os01g0238200	OGLUM01G10020	98.3607	98.3607
Os01g0238600	OGLUM01G10090	99.2908	99.2908
Os01g0238700	OGLUM01G10100	99.435	99.435
Os01g0238800	OGLUM01G10120	90.5263	88.6598
Os01g0238900	OGLUM01G10110	96.7509	59.292
Os01g0239000	OGLUM01G10130	99.2579	99.6276
Os01g0239100	OGLUM01G10140	100	100
Os01g0239200	OGLUM01G10150	99.7602	94.7608
Os01g0239700	OGLUM01G10170	99.4012	99.4012
Os01g0240600	OGLUM01G10220	95.1219	71.0938
Os01g0240700	OGLUM01G10180	83.2117	32.5095
Os01g0241000	OGLUM01G10250	96.3447	73.9479
Os01g0241100	OGLUM01G10260	99.3603	99.3603
Os01g0241400	OGLUM01G10270	89.7059	96.063
Os01g0242200	OGLUM01G10280	89.8795	81.2636
Os01g0242300	OGLUM01G10290	98.8235	98.2456
Os01g0242400	OGLUM01G10300	99.5984	99.5984
Os01g0242500	OGLUM01G10310	88.1356	100
Os01g0242600	OGLUM01G10320	98.6647	99.2537
Os01g0242900	OGLUM01G10340	96.7949	97.4194
Os01g0243000	OGLUM01G10350	99.7215	99.7215
Os01g0243100	OGLUM01G10370	99.1543	56.9866
Os01g0243200	OGLUM01G10380	87.4419	87.239
Os01g0243600	OGLUM01G10420	97.4249	99.1266
Os01g0243700	OGLUM01G10430	94.2149	99.1304
Os01g0244000	OGLUM01G10440	95.6897	52.3585
Os01g0244150	OGLUM01G10440	5.19031	1.76887
Os01g0244400	OGLUM01G10440	32.0713	16.9811
Os01g0245000	OGLUM01G10440	23.6	6.95755
Os01g0245600	OGLUM01G10510	91.9014	97.026
Os01g0245700	OGLUM01G10520	96.8109	79.4393
Os01g0245700	OGLUM01G10540	42.8246	52.9577
Os01g0245901	OGLUM01G10520	94.5701	78.1308
Os01g0245901	OGLUM01G10540	42.9864	53.5211
Os01g0246100	OGLUM01G10570	98.1975	87.7451
Os01g0246400	OGLUM01G10610	58.4158	100
Os01g0246500	OGLUM01G10590	98.4127	99.6785
Os01g0246700	OGLUM01G10620	99.5157	69.0756
Os01g0247500	OGLUM01G10640	98	99.1329
Os01g0247600	OGLUM01G10650	36.4286	59.3023
Os01g0247700	OGLUM01G10660	84.7262	78.6096
Os01g0247900	OGLUM01G10670	91.8129	92.8994
Os01g0248000	OGLUM01G10680	100	100
Os01g0248300	OGLUM01G10690	85.8333	99.5169
Os01g0248400	OGLUM01G10700	97.343	92.4312
Os01g0248500	OGLUM01G10710	80	83.4783
Os01g0248600	OGLUM01G10720	72.9858	98.7179
Os01g0248701	OGLUM01G10730	85.0962	96.4578
Os01g0248800	OGLUM01G10740	100	52.3585
Os01g0249100	OGLUM01G10750	97.7064	81.6092
Os01g0249200	OGLUM01G10760	99.1189	99.1189
Os01g0249300	OGLUM01G10770	96.0317	62.6943
Os01g0249700	OGLUM01G10790	70.1863	76.8708
Os01g0249800	OGLUM01G10800	81.9095	91.573
Os01g0250200	OGLUM01G10820	95.0617	30.4348
Os01g0250600	OGLUM01G10830	99	99
Os01g0250900	OGLUM01G10850	94.9914	86.3422
Os01g0251100	OGLUM01G10860	98.1191	98.4277
Os01g0251200	OGLUM01G10870	94.4369	99.7135
Os01g0252100	OGLUM01G10890	99.7549	64.297
Os01g0252300	OGLUM01G10900	98.75	98.75
Os01g0252600	OGLUM01G10920	99.6241	99.2509
Os01g0252900	OGLUM01G10950	84	41.8478
Os01g0253000	OGLUM01G10960	100	28.2665
Os01g0253200	OGLUM01G10970	99.435	99.435
Os01g0253300	OGLUM01G10980	99.6198	99.6198
Os01g0253400	OGLUM01G10990	97.9798	98.6441
Os01g0253500	OGLUM01G11000	94.6541	95.8599
Os01g0253600	OGLUM01G11010	100	100
Os01g0253800	OGLUM01G11020	100	100
Os01g0253900	OGLUM01G11030	99.1513	99.7155
Os01g0254000	OGLUM01G11040	100	100
Os01g0254100	OGLUM01G11050	100	100
Os01g0254200	OGLUM01G11060	100	100
Os01g0254300	OGLUM01G11070	92.635	97.2509
Os01g0254400	OGLUM11G16220	36.7257	40.4878
Os01g0254800	OGLUM01G11090	58.4158	67.8161
Os01g0254850	OGLUM11G16220	43.8776	41.9512
Os01g0254900	OGLUM01G11100	87.1429	55.079
Os01g0255100	OGLUM01G11120	99.3827	45.6091
Os01g0256300	OGLUM01G11190	86.5785	90.6931
Os01g0256300	OGLUM01G11200	89.414	94.0358
Os01g0256300	OGLUM01G11230	79.7732	92.7473
Os01g0256400	OGLUM01G11260	95.3846	98.4127
Os01g0256500	OGLUM01G11270	94.3396	97.0874
Os01g0256600	OGLUM01G11280	99.1228	99.1228
Os01g0256800	OGLUM01G11290	98.9076	97.9351
Os01g0256900	OGLUM01G11300	89.7959	99.2481
Os01g0257100	OGLUM01G11310	99.2366	99.2366
Os01g0257300	OGLUM01G11330	100	100
Os01g0257400	OGLUM01G11340	100	99.1489
Os01g0258000	OGLUM01G11350	54.902	32.1839
Os01g0258600	OGLUM01G11380	100	100
Os01g0258700	OGLUM01G11390	100	100
Os01g0259200	OGLUM01G11400	99.7802	99.7802
Os01g0259400	OGLUM01G11410	81.4264	99.3654
Os01g0259600	OGLUM01G11420	97.1831	29.9349
Os01g0260100	OGLUM01G11470	94.3878	23.3291
Os01g0260500	OGLUM01G11490	99.4859	59.447
Os01g0260700	OGLUM01G11520	99.6753	99.6753
Os01g0260800	OGLUM01G11530	100	100
Os01g0261100	OGLUM01G11540	99.768	100
Os01g0261200	OGLUM01G11550	99.7955	99.7955
Os01g0261500	OGLUM01G11560	86.8571	43.4286
Os01g0261600	OGLUM01G11580	59.9567	57.8288
Os01g0262000	OGLUM01G11580	59.9567	57.8288
Os01g0262500	OGLUM01G11600	100	94.0426
Os01g0262600	OGLUM01G11610	98.9627	98.9627
Os01g0262700	OGLUM01G11620	43.6137	56.9106
Os01g0263400	OGLUM01G11650	99.3578	80.5204
Os01g0263500	OGLUM01G11670	92.3628	98.2234
Os01g0263600	OGLUM01G11680	95.251	69.1626
Os01g0264000	OGLUM01G11690	88.9113	80.3279
Os01g0264100	OGLUM01G11710	62.5	32.5733
Os01g0264400	OGLUM01G11840	96	96
Os01g0264500	OGLUM01G11850	48.5507	47.1831
Os01g0264600	OGLUM01G11860	97.7143	96.0674
Os01g0264700	OGLUM01G11870	98.7138	96.5409
Os01g0265000	OGLUM01G11890	88.8403	93.9815
Os01g0265100	OGLUM01G11900	100	100
Os01g0265200	OGLUM01G11910	99.4751	100
Os01g0265400	OGLUM01G11920	7.40741	2.35988
Os01g0265700	OGLUM01G11940	100	100
Os01g0265800	OGLUM01G11950	95.102	99.3603
Os01g0265900	OGLUM01G11960	99.6124	79.321
Os01g0266000	OGLUM01G11970	99.5671	99.4595
Os01g0266100	OGLUM01G11980	98.5294	98.5294
Os01g0266400	OGLUM01G12000	98.7952	98.7952
Os01g0266500	OGLUM01G12010	96.7638	53.6804
Os01g0266800	OGLUM01G12020	85.4762	98.8981
Os01g0267100	OGLUM01G12040	99.7382	99.7382
Os01g0267200	OGLUM01G12060	100	100
Os01g0267300	OGLUM01G12070	80.3059	99.2908
Os01g0267400	OGLUM01G12080	88.4354	67.0103
Os01g0267600	OGLUM01G12100	69.2308	98.4375
Os01g0267800	OGLUM01G12110	94.9495	96.1637
Os01g0268000	OGLUM06G16770	93.75	47.2973
Os01g0268100	OGLUM01G12130	91.9753	99.3333
Os01g0268300	OGLUM01G12140	99.5885	99.5885
Os01g0268600	OGLUM01G12150	96.6738	99.4481
Os01g0268700	OGLUM01G12160	64.3391	89.5833
Os01g0268800	OGLUM01G12180	99.6575	99.6575
Os01g0268900	OGLUM01G12190	98.2578	97.9167
Os01g0269000	OGLUM01G12200	95.6427	96.0613
Os01g0269100	OGLUM01G12210	93.1889	50.3344
Os01g0269500	OGLUM01G12240	31.9588	31
Os01g0269800	OGLUM01G12260	98.4848	57.8635
Os01g0269900	OGLUM01G12270	99.5338	99.5338
Os01g0270100	OGLUM01G12280	99.2	99.2
Os01g0270300	OGLUM01G12290	99.6914	99.6914
Os01g0270700	OGLUM01G12310	87.7232	79.716
Os01g0271200	OGLUM01G12330	98.1818	98.1818
Os01g0271400	OGLUM01G12340	95.302	92.8105
Os01g0271500	OGLUM01G12350	94.9002	92.043
Os01g0271700	OGLUM01G12360	90.566	55.814
Os01g0272600	OGLUM01G12380	98.9247	98.9247
Os01g0272700	OGLUM01G12390	96.875	98.19
Os01g0272800	OGLUM01G12400	97.6077	47.4419
Os01g0273000	OGLUM01G12430	98.6842	60
Os01g0273100	OGLUM01G12440	100	100
Os01g0273200	OGLUM05G15380	18.1518	35.7143
Os01g0273200	OGLUM05G21180	22.1122	34.5361
Os01g0273300	OGLUM01G12450	99.6276	99.6276
Os01g0273500	OGLUM01G12460	84.7518	22.8271
Os01g0273800	OGLUM01G12480	60.5528	99.5868
Os01g0274100	OGLUM01G12490	98.2968	98.2968
Os01g0274500	OGLUM01G12500	100	100
Os01g0274800	OGLUM01G12520	90.9434	75.7862
Os01g0275200	OGLUM01G12540	86.9379	53.7037
Os01g0275500	OGLUM01G12560	48.0198	97
Os01g0275600	OGLUM01G12570	97.4557	83.1917
Os01g0275900	OGLUM01G12600	83.4575	59.5745
Os01g0275950	OGLUM01G12600	89.939	31.383
Os01g0276000	OGLUM01G12610	98.1982	80.1471
Os01g0276100	OGLUM01G12620	100	87.0192
Os01g0276200	OGLUM01G12630	61.5942	73.913
Os01g0276400	OGLUM01G12650	98.0769	93.578
Os01g0276500	OGLUM01G12660	100	100
Os01g0276600	OGLUM01G12670	96.0486	99.0596
Os01g0276700	OGLUM01G12680	97.0588	91.8367
Os01g0276800	OGLUM01G12690	98.5342	98.374
Os01g0276900	OGLUM01G12700	95.9016	77.4834
Os01g0277500	OGLUM01G12710	87.7256	98.9817
Os01g0277700	OGLUM01G12740	100	99.177
Os01g0278000	OGLUM01G12770	99.5652	96.2185
Os01g0278200	OGLUM01G12780	92.7273	5.13078
Os01g0278600	OGLUM01G12800	98.9362	96.2733
Os01g0278900	OGLUM01G12850	100	100
Os01g0278950	OGLUM01G12860	99.3711	98.3811
Os01g0279000	OGLUM01G12870	96.1071	95.4106
Os01g0279100	OGLUM01G12880	99.7549	99.7549
Os01g0279200	OGLUM01G12890	100	89.4094
Os01g0279300	OGLUM01G12900	99.3289	86.5497
Os01g0279400	OGLUM01G12910	96.7807	92.3225
Os01g0279700	OGLUM01G12930	99.0548	94.0754
Os01g0279800	OGLUM01G12940	84.1122	99.4475
Os01g0279900	OGLUM01G12950	98.1763	92.8161
Os01g0280000	OGLUM01G12960	48.8479	80
Os01g0280200	OGLUM01G42370	45.3488	18.4834
Os01g0280400	OGLUM01G12970	88.0524	99.262
Os01g0280500	OGLUM01G12980	95.5285	99.5763
Os01g0281000	OGLUM01G13000	99.759	98.8067
Os01g0281100	OGLUM01G13010	84.3648	32.8264
Os01g0281200	OGLUM02G25220	74.9409	86.376
Os01g0281301	OGLUM01G13020	99.5951	98.7952
Os01g0281400	OGLUM01G13030	99.5789	99.5789
Os01g0281600	OGLUM01G13110	100	100
Os01g0282800	OGLUM01G13070	100	100
Os01g0283000	OGLUM01G13120	99.0148	99.0148
Os01g0283100	OGLUM01G13130	95.4373	76.0606
Os01g0283300	OGLUM01G13150	97.4359	98.155
Os01g0283400	OGLUM01G13160	98.1818	98.1818
Os01g0283500	OGLUM01G13140	76	62.2951
Os01g0283600	OGLUM01G13180	87.4233	59.0062
Os01g0284300	OGLUM01G13210	99.7275	99.7275
Os01g0284500	OGLUM01G13190	100	100
Os01g0284700	OGLUM01G13220	94.375	64.2553
Os01g0284900	OGLUM01G13230	100	98.0198
Os01g0285300	OGLUM01G13340	99.7664	99.7664
Os01g0286000	OGLUM01G13360	99.284	99.284
Os01g0286100	OGLUM01G13370	99.0581	97.0769
Os01g0286600	OGLUM01G13390	76.1194	92.7273
Os01g0286900	OGLUM01G13410	93.913	52.9412
Os01g0287600	OGLUM01G13460	98.2759	99.6504
Os01g0287700	OGLUM01G13470	54.4643	27.4775
Os01g0288200	OGLUM01G13500	100	100
Os01g0288800	OGLUM01G13520	97.9167	98.9474
Os01g0289100	OGLUM01G13530	98.9796	98.9796
Os01g0289600	OGLUM01G13560	54.0146	99.5516
Os01g0289900	OGLUM01G13570	85.9307	68.4483
Os01g0290000	OGLUM01G13580	99.798	90.8088
Os01g0290100	OGLUM01G13590	95.6432	90.0391
Os01g0290600	OGLUM01G13600	99.1597	98.5386
Os01g0291733	OGLUM03G30750	16.7315	39.8148
Os01g0292200	OGLUM01G13700	99.1323	86.7173
Os01g0292700	OGLUM01G13720	95.2128	66.791
Os01g0292900	OGLUM01G13730	99.652	99.652
Os01g0293000	OGLUM01G13740	99.7475	99.7475
Os01g0293100	OGLUM01G13750	96.0422	88.5645
Os01g0293200	OGLUM01G13760	99.7596	79.1985
Os01g0293900	OGLUM01G13780	90.2703	100
Os01g0295600	OGLUM01G13860	99.6732	85.6742
Os01g0295700	OGLUM01G13870	99.4737	98.1818
Os01g0295900	OGLUM01G13880	36.5482	37.5
Os01g0296000	OGLUM01G13890	98.3923	56.6667
Os01g0296100	OGLUM01G13900	94.8529	95.3202
Os01g0296200	OGLUM01G13910	99.2481	52.4851
Os01g0296700	OGLUM01G13920	98.0843	62.8221
Os01g0297200	OGLUM01G13940	98.6717	98.6717
Os01g0297700	OGLUM01G13960	99.2064	100
Os01g0298400	OGLUM01G13990	98.6348	98.6348
Os01g0299100	OGLUM01G14010	79.1667	65.5172
Os01g0299200	OGLUM01G14020	86.3415	47.6447
Os01g0299300	OGLUM01G14030	89.6382	100
Os01g0299500	OGLUM01G14050	77.9661	63.3028
Os01g0300000	OGLUM01G14060	90.5473	94.3005
Os01g0300200	OGLUM01G14090	96.5461	99.6604
Os01g0300400	OGLUM10G04790	53.0806	70
Os01g0300600	OGLUM01G14110	99.5146	34.3671
Os01g0300900	OGLUM01G14120	99.359	98.1013
Os01g0301000	OGLUM01G14130	99.8084	99.6176
Os01g0301100	OGLUM01G14140	96	89.7196
Os01g0301500	OGLUM01G14150	65.4959	87.5691
Os01g0301700	OGLUM01G14160	99.0079	93.271
Os01g0301900	OGLUM01G14200	4.30108	0.856531
Os01g0302100	OGLUM01G14190	85.3333	38.7879
Os01g0302250	OGLUM01G14180	56.0209	46.7249
Os01g0302500	OGLUM01G14210	99.6678	99.6678
Os01g0303000	OGLUM01G14230	100	100
Os01g0303100	OGLUM01G14240	93.7313	99.0536
Os01g0303200	OGLUM01G14250	97.001	99.1543
Os01g0303300	OGLUM01G14260	76.1628	54.3568
Os01g0303600	OGLUM01G14270	99.5455	99.5455
Os01g0303800	OGLUM01G14280	99.4505	99.4505
Os01g0304000	OGLUM01G14300	100	100
Os01g0304100	OGLUM01G14320	96.3824	80.0429
Os01g0304300	OGLUM01G14330	99.8347	99.8347
Os01g0304400	OGLUM01G14350	100	100
Os01g0305900	OGLUM01G14390	99.0536	98.125
Os01g0306100	OGLUM01G14400	98.7654	100
Os01g0306200	OGLUM01G14410	98.7805	98.7805
Os01g0306400	OGLUM01G14430	72.5191	99.4764
Os01g0306800	OGLUM01G14450	99.3258	92.0833
Os01g0306900	OGLUM01G14460	98.8796	95.9239
Os01g0307500	OGLUM01G14480	58.3032	93.0836
Os01g0308300	OGLUM01G14530	74.0741	83.9454
Os01g0308600	OGLUM01G14550	46.4706	100
Os01g0309800	OGLUM01G14580	95.9677	94.8207
Os01g0309900	OGLUM01G14600	85.3543	99.8158
Os01g0310500	OGLUM01G14630	53.2508	34.7826
Os01g0310800	OGLUM11G16390	19.385	15.9516
Os01g0311100	OGLUM01G14640	97.992	97.992
Os01g0311400	OGLUM01G14640	2.52525	2.00803
Os01g0311500	OGLUM01G14660	98.4881	98.5946
Os01g0311600	OGLUM01G14670	93.9306	47.3071
Os01g0311700	OGLUM01G14680	98.9796	86.2222
Os01g0311800	OGLUM01G14690	99.8205	100
Os01g0312500	OGLUM01G14700	99.2991	72.6496
Os01g0312800	OGLUM01G14730	99.5992	93.0712
Os01g0314000	OGLUM01G14790	97.7358	57.8125
Os01g0314300	OGLUM01G14800	95.5801	62.0072
Os01g0314600	OGLUM01G14820	95.5128	54.1818
Os01g0314800	OGLUM01G14840	100	100
Os01g0315600	OGLUM01G14870	72.1519	32.6648
Os01g0315700	OGLUM01G14870	100	36.6762
Os01g0315800	OGLUM01G14880	96.9412	99.7579
Os01g0316100	OGLUM01G14900	88.6266	99.7585
Os01g0316500	OGLUM01G14910	100	90.4412
Os01g0316600	OGLUM01G14920	47.5806	16.9054
Os01g0316900	OGLUM01G14940	94.9045	37.6738
Os01g0317800	OGLUM08G10530	100	100
Os01g0318000	OGLUM08G10510	88.2353	45.5927
