Gene stable ID	Hordeum vulgare gene stable ID	%id. target Hordeum vulgare gene identical to query gene	%id. query gene identical to target Hordeum vulgare gene
CAA33987	HORVU3Hr1G023450	43.9883	94.3396
CAA33987	HORVU3Hr1G023530	43.9883	95.2381
CAA33988	HORVU1Hr1G046880	7.13814	93.1034
CAA33989	HORVU0Hr1G028540	97.0339	97.0339
CAA33989	HORVU0Hr1G032730	97.0339	97.0339
CAA33989	HORVU4Hr1G045360	97.0339	97.0339
CAA33989	HORVU6Hr1G040880	29.2373	93.2432
CAA33989	HORVU6Hr1G049140	97.0339	97.0339
CAA33990	HORVU0Hr1G024810	70.4453	93.5484
CAA33990	HORVU0Hr1G028530	62.3482	77
CAA33990	HORVU0Hr1G032740	62.3482	77
CAA33990	HORVU0Hr1G033900	62.3482	77
CAA33990	HORVU0Hr1G036790	62.3482	77
CAA33990	HORVU4Hr1G045350	27.1255	33.5
CAA33990	HORVU6Hr1G049150	98.7854	98.7854
CAA33991	HORVU0Hr1G037590	100	100
CAA33992	HORVU1Hr1G003520	72.7778	72.7778
CAA33992	HORVU2Hr1G075200	37.2222	79.7619
CAA33993	HORVU1Hr1G037870	15.1874	96.25
CAA33994	HORVU0Hr1G028080	61.165	92.6471
CAA33994	HORVU0Hr1G033660	62.1359	94.1176
CAA33994	HORVU0Hr1G036820	62.1359	94.1176
CAA33994	HORVU4Hr1G045320	62.1359	94.1176
CAA33994	HORVU4Hr1G045330	93.2039	93.2039
CAA33994	HORVU5Hr1G004560	88.3495	91
CAA33994	HORVU6Hr1G049180	93.2039	93.2039
CAA33994	HORVU7Hr1G020150	93.2039	93.2039
CAA33995	HORVU1Hr1G038010	50.1362	84.5977
CAA33995	HORVU3Hr1G004700	54.2234	87.8587
CAA33995	HORVU4Hr1G045300	30.5177	39.9287
CAA33995	HORVU5Hr1G064630	56.5395	89.2473
CAA33995	HORVU6Hr1G049190	97.6839	97.6839
CAA33996	HORVU3Hr1G004680	57.3333	97.0655
CAA33996	HORVU4Hr1G045310	34.1333	70.3297
CAA33996	HORVU5Hr1G064640	97.0667	97.0667
CAA33996	HORVU6Hr1G049200	97.7333	97.7333
CAA33997	HORVU0Hr1G029750	96.4497	96.4497
CAA33997	HORVU4Hr1G013280	30.7692	77.6119
CAA33997	HORVU4Hr1G045250	95.858	95.858
CAA33997	HORVU5Hr1G049320	18.9349	84.2105
CAA33997	HORVU5Hr1G064650	95.858	95.858
CAA33997	HORVU6Hr1G049210	96.4497	96.4497
CAA33998	HORVU0Hr1G034470	95.0249	95.0249
CAA33998	HORVU0Hr1G036380	95.0249	95.0249
CAA33998	HORVU4Hr1G045240	71.6418	68.5714
CAA33998	HORVU5Hr1G064660	93.5323	94.4724
CAA33998	HORVU6Hr1G049220	95.0249	95.0249
CAA33999	HORVU0Hr1G024980	91.195	89.5062
CAA33999	HORVU1Hr1G089640	34.5912	72.3684
CAA33999	HORVU2Hr1G030340	38.3648	62.8866
CAA33999	HORVU5Hr1G064670	91.195	89.5062
CAA34000	HORVU0Hr1G032810	33.7398	97.6471
CAA34000	HORVU0Hr1G036360	87.3984	95.5556
CAA34000	HORVU0Hr1G036850	65.8537	91.0112
CAA34000	HORVU4Hr1G045220	87.3984	95.5556
CAA34000	HORVU5Hr1G064680	86.1789	94.2222
CAA34000	HORVU6Hr1G049240	87.3984	95.5556
CAA34000	HORVU7Hr1G051200	82.9268	90.2655
CAA34001	HORVU0Hr1G028480	94.1667	94.1667
CAA34001	HORVU0Hr1G030770	95	95
CAA34001	HORVU0Hr1G032820	94.1667	94.1667
CAA34001	HORVU0Hr1G033070	94.1667	94.1667
CAA34001	HORVU0Hr1G033810	94.1667	94.1667
CAA34001	HORVU2Hr1G073250	77.5	83.7838
CAA34001	HORVU6Hr1G018010	27.5	75
CAA34001	HORVU6Hr1G086090	33.3333	66.6667
CAA34001	HORVU7Hr1G065860	87.5	86.0656
CAA34002	HORVU0Hr1G027510	56.9343	100
CAA34002	HORVU0Hr1G028470	56.9343	100
CAA34002	HORVU0Hr1G033060	56.9343	100
CAA34002	HORVU0Hr1G033800	56.9343	100
CAA34003	HORVU6Hr1G049250	97.3896	97.3896
CAA34007	HORVU0Hr1G024720	55.2408	94.6602
CAA34008	HORVU0Hr1G028600	49.0775	84.7134
CAA34008	HORVU0Hr1G034430	15.4982	78.5047
CAA34008	HORVU0Hr1G037330	49.0775	84.7134
CAA34008	HORVU2Hr1G069650	81.5498	86.4971
CAA34008	HORVU2Hr1G070580	24.3542	70.2128
CAA34008	HORVU2Hr1G121510	35.7934	80.4979
CAA34008	HORVU5Hr1G004620	35.2399	78.2787
CAA34008	HORVU5Hr1G005550	48.7085	84.0764
CAA34008	HORVU6Hr1G042860	51.107	78.0282
CAA34008	HORVU6Hr1G046830	25.4613	77.9661
CAA34009	HORVU0Hr1G028670	82.2581	83.6066
CAA34009	HORVU0Hr1G029590	79.0323	80.3279
CAA34009	HORVU0Hr1G037320	80.6452	80.6452
CAA34009	HORVU2Hr1G017330	79.0323	80.3279
CAA34009	HORVU2Hr1G069640	82.2581	83.6066
CAA34009	HORVU2Hr1G121500	82.2581	83.6066
CAA34009	HORVU5Hr1G004610	82.2581	83.6066
CAA34009	HORVU6Hr1G046840	77.4194	78.6885
CAA34010	HORVU0Hr1G028660	93.4426	93.4426
CAA34010	HORVU0Hr1G029660	93.4426	93.4426
CAA34010	HORVU0Hr1G033850	93.4426	93.4426
CAA34010	HORVU0Hr1G036730	93.4426	93.4426
CAA34010	HORVU0Hr1G037310	93.4426	93.4426
CAA34010	HORVU1Hr1G042540	68.8525	76.3636
CAA34010	HORVU2Hr1G070600	91.8033	91.8033
CAA34010	HORVU2Hr1G121800	91.8033	91.8033
CAA34010	HORVU2Hr1G121930	91.8033	91.8033
CAA34010	HORVU4Hr1G066700	85.2459	86.6667
CAA34010	HORVU5Hr1G005430	91.8033	91.8033
CAA34010	HORVU7Hr1G091640	93.4426	93.4426
CAA34011	HORVU0Hr1G034290	97.2222	43.75
CAA34013	HORVU5Hr1G004580	72.8045	97.3485
CAA34014	HORVU5Hr1G082910	15.0106	89.8734
CAA34015	HORVU0Hr1G024440	98.3871	87.1429
CAA34015	HORVU0Hr1G024750	98.3871	87.1429
CAA34015	HORVU0Hr1G028590	98.3871	87.1429
CAA34015	HORVU0Hr1G029680	98.3871	87.1429
CAA34015	HORVU0Hr1G033860	98.3871	87.1429
CAA34015	HORVU0Hr1G034660	98.3871	87.1429
CAA34015	HORVU0Hr1G036740	98.3871	87.1429
CAA34015	HORVU0Hr1G037300	98.3871	87.1429
CAA34015	HORVU2Hr1G062000	96.7742	85.7143
CAA34015	HORVU2Hr1G121780	96.7742	85.7143
CAA34015	HORVU4Hr1G066670	95.1613	84.2857
CAA34015	HORVU5Hr1G004570	98.3871	87.1429
Os01g0100100	HORVU3Hr1G015620	79.4872	70.5436
Os01g0100400	HORVU3Hr1G015510	47.5548	78.9916
Os01g0100600	HORVU3Hr1G015540	52.6761	56.6667
Os01g0100700	HORVU3Hr1G015190	88	78.5714
Os01g0100800	HORVU3Hr1G015180	56.1798	48.0769
Os01g0100900	HORVU3Hr1G015150	79.2208	79.2208
Os01g0101200	HORVU3Hr1G015050	55.6634	50.7375
Os01g0101300	HORVU3Hr1G015060	84.2752	75.3846
Os01g0101600	HORVU3Hr1G014950	64.0082	70.6546
Os01g0101800	HORVU3Hr1G014850	50.7396	35.9916
Os01g0101900	HORVU3Hr1G014860	65.2778	65.2778
Os01g0102000	HORVU3Hr1G014970	37.5	80.4878
Os01g0102300	HORVU3Hr1G014790	47.0817	53.0702
Os01g0102500	HORVU0Hr1G006250	57.8313	71.3755
Os01g0102600	HORVU3Hr1G014780	68.0297	59.4156
Os01g0102700	HORVU3Hr1G014730	62.9268	58.9041
Os01g0102800	HORVU3Hr1G014630	21.5921	65.3465
Os01g0102800	HORVU3Hr1G014660	81.2432	61.0656
Os01g0103000	HORVU3Hr1G014580	84.9138	79.4355
Os01g0103100	HORVU3Hr1G014510	75.0825	69.7853
Os01g0103700	HORVU3Hr1G014240	55.9524	7.88591
Os01g0103800	HORVU5Hr1G001780	73.0845	72.5146
Os01g0104000	HORVU3Hr1G014230	82.8829	74.9186
Os01g0104100	HORVU3Hr1G014190	71.2919	62.8692
Os01g0104200	HORVU0Hr1G026330	33.3333	27.1635
Os01g0104200	HORVU2Hr1G017460	33.6283	27.1429
Os01g0104200	HORVU3Hr1G014140	44.5428	43.2665
Os01g0104400	HORVU0Hr1G006240	50	68.0203
Os01g0104400	HORVU3Hr1G014120	57.8358	42.9363
Os01g0104500	HORVU3Hr1G014090	38.4375	56.682
Os01g0104500	HORVU3Hr1G014100	41.5625	35.2785
Os01g0104500	HORVU4Hr1G089450	39.375	36
Os01g0104500	HORVU7Hr1G031260	43.75	39.548
Os01g0104500	HORVU7Hr1G039700	40.3125	37.2832
Os01g0104500	HORVU7Hr1G122680	42.8125	37.027
Os01g0104600	HORVU3Hr1G044640	83.5616	88.5892
Os01g0104800	HORVU7Hr1G092560	57.6744	56.621
Os01g0104900	HORVU3Hr1G014080	59.4017	57.2016
Os01g0105700	HORVU3Hr1G014060	54.8969	49.5349
Os01g0105800	HORVU4Hr1G009050	79.7101	79.7101
Os01g0105900	HORVU4Hr1G009140	72.5594	55.332
Os01g0106200	HORVU3Hr1G000490	76.5306	75.3769
Os01g0106300	HORVU1Hr1G075160	62.8931	63.6943
Os01g0106400	HORVU1Hr1G075160	71.9745	71.9745
Os01g0106600	HORVU3Hr1G001540	35.274	30.5638
Os01g0106600	HORVU4Hr1G070900	31.8493	29.9035
Os01g0106700	HORVU3Hr1G000420	73.6713	60.7757
Os01g0106800	HORVU3Hr1G000400	84.127	83.4646
Os01g0106900	HORVU3Hr1G000390	88.1607	74.8653
Os01g0107700	HORVU3Hr1G000220	74.3636	68.1667
Os01g0107700	HORVU3Hr1G000360	74.3636	68.3946
Os01g0107900	HORVU3Hr1G000230	79.2663	73.0882
Os01g0108000	HORVU3Hr1G000260	62.9288	64.3725
Os01g0108200	HORVU6Hr1G018520	86.9863	81.202
Os01g0108400	HORVU3Hr1G000170	42.3581	38.3399
Os01g0108400	HORVU3Hr1G000180	34.4978	35.1111
Os01g0108400	HORVU3Hr1G000280	38.4279	31.8841
Os01g0108400	HORVU4Hr1G087580	38.8646	30.3754
Os01g0108600	HORVU3Hr1G000150	50	37.2093
Os01g0108600	HORVU3Hr1G000160	54.9107	49.3976
Os01g0108800	HORVU3Hr1G000140	74.8918	27.6358
Os01g0109300	HORVU3Hr1G000580	73.3871	72.9459
Os01g0109700	HORVU3Hr1G000540	79.4118	68.3323
Os01g0109750	HORVU0Hr1G005960	56.2044	39.4872
Os01g0110200	HORVU3Hr1G000720	50.8333	53.7445
Os01g0110200	HORVU5Hr1G026890	42.9167	54.2105
Os01g0110200	HORVU6Hr1G007500	48.3333	58.8832
Os01g0110200	HORVU6Hr1G090770	20.4167	49.4949
Os01g0110400	HORVU3Hr1G000760	69.7115	67.5991
Os01g0110500	HORVU3Hr1G000770	73.4957	74.8905
Os01g0110700	HORVU3Hr1G000940	84.058	83.0153
Os01g0110800	HORVU1Hr1G008420	12	40
Os01g0110800	HORVU3Hr1G013160	68.4444	63.3745
Os01g0111000	HORVU3Hr1G000910	41.4966	33.7017
Os01g0111000	HORVU3Hr1G000930	33.3333	27.2222
Os01g0111000	HORVU3Hr1G010280	35.3741	28.2609
Os01g0111100	HORVU3Hr1G000900	74.8299	75.3425
Os01g0111200	HORVU3Hr1G000880	76.4516	71.8182
Os01g0111600	HORVU3Hr1G001000	74.1379	66.8394
Os01g0111700	HORVU3Hr1G001060	50.2857	40
Os01g0112100	HORVU3Hr1G001360	32.1809	67.9775
Os01g0112400	HORVU3Hr1G001320	48.2517	49.8195
Os01g0112400	HORVU3Hr1G001420	24.4755	32.1101
Os01g0112500	HORVU3Hr1G001450	87.6404	86.9081
Os01g0113200	HORVU3Hr1G002080	57.7889	35.2221
Os01g0113300	HORVU3Hr1G002070	60.091	59.2814
Os01g0113350	HORVU3Hr1G002210	43.865	58.9691
Os01g0113350	HORVU3Hr1G002220	63.3436	65.6598
Os01g0113350	HORVU3Hr1G002240	28.681	76.0163
Os01g0113350	HORVU3Hr1G012050	34.9693	55.2058
Os01g0113350	HORVU3Hr1G012080	44.3252	57.1146
Os01g0113350	HORVU3Hr1G012100	61.1963	62.1495
Os01g0113500	HORVU0Hr1G006070	60.3774	62.2366
Os01g0113500	HORVU1Hr1G001670	63.8365	64.0379
Os01g0113500	HORVU1Hr1G002470	56.2893	61.9377
Os01g0113500	HORVU1Hr1G002600	64.3082	64.0063
Os01g0113500	HORVU3Hr1G002270	61.0063	62.08
Os01g0113500	HORVU3Hr1G002330	58.805	62.963
Os01g0113500	HORVU3Hr1G002400	42.4528	78.2609
Os01g0113500	HORVU3Hr1G002470	42.4528	78.2609
Os01g0113500	HORVU3Hr1G002520	59.9057	61.8507
Os01g0113500	HORVU3Hr1G002550	60.8491	59.084
Os01g0113500	HORVU3Hr1G012000	60.0629	61.12
Os01g0113650	HORVU3Hr1G002210	43.4451	58.7629
Os01g0113650	HORVU3Hr1G002220	64.0244	66.7727
Os01g0113650	HORVU3Hr1G002240	27.5915	73.5772
Os01g0113650	HORVU3Hr1G012050	37.3476	59.322
Os01g0113650	HORVU3Hr1G012080	44.2073	57.3123
Os01g0113650	HORVU3Hr1G012100	63.2622	64.6417
Os01g0113800	HORVU0Hr1G006070	60.3175	61.5883
Os01g0113800	HORVU1Hr1G001670	65.0794	64.6688
Os01g0113800	HORVU1Hr1G002470	57.4603	62.6298
Os01g0113800	HORVU1Hr1G002600	64.9206	64.0063
Os01g0113800	HORVU3Hr1G002270	60.1587	60.64
Os01g0113800	HORVU3Hr1G002330	58.0952	61.6162
Os01g0113800	HORVU3Hr1G002400	43.1746	78.8406
Os01g0113800	HORVU3Hr1G002470	43.1746	78.8406
Os01g0113800	HORVU3Hr1G002520	60	61.3636
Os01g0113800	HORVU3Hr1G002550	62.381	60
Os01g0113800	HORVU3Hr1G012000	59.3651	59.84
Os01g0113900	HORVU3Hr1G002390	2.35294	9.09091
Os01g0113900	HORVU3Hr1G002440	9.64706	45.0549
Os01g0114000	HORVU0Hr1G015300	51.8519	17.4274
Os01g0114000	HORVU2Hr1G122960	52.4691	17.7824
Os01g0114000	HORVU6Hr1G025150	34.5679	15.0538
Os01g0114700	HORVU5Hr1G094870	59.0112	48.5564
Os01g0114800	HORVU0Hr1G003880	34.6667	28.5714
Os01g0114800	HORVU1Hr1G040260	32.6667	27.2222
Os01g0114800	HORVU1Hr1G040330	33.3333	33.1126
Os01g0114800	HORVU1Hr1G041950	21.3333	38.0952
Os01g0114800	HORVU1Hr1G043320	36	42.8571
Os01g0114800	HORVU2Hr1G048780	24.6667	46.25
Os01g0114800	HORVU2Hr1G049810	18	47.3684
Os01g0114800	HORVU2Hr1G050830	20.6667	43.662
Os01g0114800	HORVU2Hr1G055880	24	22.5
Os01g0114800	HORVU2Hr1G056850	30	29.4118
Os01g0114800	HORVU2Hr1G057230	31.3333	30.9211
Os01g0114800	HORVU2Hr1G073620	20	26.5487
Os01g0114800	HORVU2Hr1G078940	33.3333	32.8947
Os01g0114800	HORVU2Hr1G082290	30	45
Os01g0114800	HORVU3Hr1G014040	38	24.1525
Os01g0114800	HORVU3Hr1G058490	32	28.4024
Os01g0114800	HORVU3Hr1G061320	32	39.3443
Os01g0114800	HORVU3Hr1G109080	30	43.6893
Os01g0114800	HORVU4Hr1G015130	20.6667	43.662
Os01g0114800	HORVU4Hr1G017960	32.6667	40.1639
Os01g0114800	HORVU4Hr1G034980	27.3333	29.2857
Os01g0114800	HORVU4Hr1G037730	28	21.3198
Os01g0114800	HORVU4Hr1G039210	30	42.4528
Os01g0114800	HORVU4Hr1G044280	32	36.9231
Os01g0114800	HORVU5Hr1G013300	34	42.8571
Os01g0114800	HORVU5Hr1G020620	32.6667	41.5254
Os01g0114800	HORVU5Hr1G060280	16	40
Os01g0114800	HORVU6Hr1G020430	34.6667	43.6975
Os01g0114800	HORVU6Hr1G026420	34.6667	42.623
Os01g0114800	HORVU6Hr1G029900	28	41.5842
Os01g0114800	HORVU7Hr1G051770	33.3333	21.4592
Os01g0114800	HORVU7Hr1G072810	34	40.4762
Os01g0114900	HORVU0Hr1G006070	79.2763	39.06
Os01g0114900	HORVU1Hr1G001670	80.5921	38.6435
Os01g0114900	HORVU1Hr1G002470	66.4474	34.9481
Os01g0114900	HORVU1Hr1G002600	81.25	38.6541
Os01g0114900	HORVU3Hr1G002270	79.6053	38.72
Os01g0114900	HORVU3Hr1G002330	79.2763	40.5724
Os01g0114900	HORVU3Hr1G002400	79.2763	69.8551
Os01g0114900	HORVU3Hr1G002470	79.2763	69.8551
Os01g0114900	HORVU3Hr1G002520	80.9211	39.9351
Os01g0114900	HORVU3Hr1G002550	79.9342	37.0992
Os01g0114900	HORVU3Hr1G012000	79.2763	38.56
Os01g0115200	HORVU2Hr1G004020	0	0
Os01g0115566	HORVU3Hr1G002390	0.796813	1.81818
Os01g0115566	HORVU3Hr1G002440	15.9363	43.956
Os01g0115600	HORVU0Hr1G006070	70.8535	71.3128
Os01g0115600	HORVU1Hr1G001670	64.8953	63.5647
Os01g0115600	HORVU1Hr1G002470	56.8438	61.0727
Os01g0115600	HORVU1Hr1G002600	64.7343	62.9108
Os01g0115600	HORVU3Hr1G002270	71.8196	71.36
Os01g0115600	HORVU3Hr1G002330	66.6667	69.697
Os01g0115600	HORVU3Hr1G002400	45.8937	82.6087
Os01g0115600	HORVU3Hr1G002470	45.8937	82.6087
Os01g0115600	HORVU3Hr1G002520	70.5314	71.1039
Os01g0115600	HORVU3Hr1G002550	71.8196	68.0916
Os01g0115600	HORVU3Hr1G012000	70.8535	70.4
Os01g0115800	HORVU3Hr1G002390	1.33779	3.63636
Os01g0115800	HORVU3Hr1G002440	14.3813	47.2527
Os01g0116600	HORVU2Hr1G102800	80.3053	69.6689
Os01g0116900	HORVU0Hr1G006070	69.3204	57.8606
Os01g0116900	HORVU1Hr1G001670	70.2913	57.0978
Os01g0116900	HORVU1Hr1G002470	61.3592	54.6713
Os01g0116900	HORVU1Hr1G002600	70.0971	56.4945
Os01g0116900	HORVU3Hr1G002270	68.3495	56.32
Os01g0116900	HORVU3Hr1G002330	66.7961	57.9125
Os01g0116900	HORVU3Hr1G002400	55.1456	82.3188
Os01g0116900	HORVU3Hr1G002470	55.1456	82.3188
Os01g0116900	HORVU3Hr1G002520	68.3495	57.1429
Os01g0116900	HORVU3Hr1G002550	70.6796	55.5725
Os01g0116900	HORVU3Hr1G012000	68.932	56.8
Os01g0117100	HORVU0Hr1G006070	78.2967	46.1912
Os01g0117100	HORVU1Hr1G001670	81.8681	47.0032
Os01g0117100	HORVU1Hr1G002470	69.7802	43.9446
Os01g0117100	HORVU1Hr1G002600	82.4176	46.9484
Os01g0117100	HORVU3Hr1G002270	78.5714	45.76
Os01g0117100	HORVU3Hr1G002330	78.2967	47.9798
Os01g0117100	HORVU3Hr1G002400	75.8242	80
Os01g0117100	HORVU3Hr1G002470	75.8242	80
Os01g0117100	HORVU3Hr1G002520	78.2967	46.2662
Os01g0117100	HORVU3Hr1G002550	80.2198	44.5802
Os01g0117100	HORVU3Hr1G012000	77.7473	45.28
Os01g0117266	HORVU0Hr1G039890	36	16.9811
Os01g0117300	HORVU0Hr1G006070	74.8111	48.1361
Os01g0117300	HORVU1Hr1G001670	78.3375	49.0536
Os01g0117300	HORVU1Hr1G002470	65.7431	45.1557
Os01g0117300	HORVU1Hr1G002600	78.8413	48.9828
Os01g0117300	HORVU3Hr1G002270	74.8111	47.52
Os01g0117300	HORVU3Hr1G002330	74.8111	50
Os01g0117300	HORVU3Hr1G002400	71.7884	82.6087
Os01g0117300	HORVU3Hr1G002470	71.7884	82.6087
Os01g0117300	HORVU3Hr1G002520	74.8111	48.2143
Os01g0117300	HORVU3Hr1G002550	73.8035	44.7328
Os01g0117300	HORVU3Hr1G012000	73.0479	46.4
Os01g0117500	HORVU0Hr1G006070	65.2542	49.919
Os01g0117500	HORVU1Hr1G001670	68.8559	51.2618
Os01g0117500	HORVU1Hr1G002470	58.4746	47.7509
Os01g0117500	HORVU1Hr1G002600	69.4915	51.3302
Os01g0117500	HORVU3Hr1G002270	65.678	49.6
Os01g0117500	HORVU3Hr1G002330	63.1356	50.1684
Os01g0117500	HORVU3Hr1G002400	59.1102	80.8696
Os01g0117500	HORVU3Hr1G002470	59.1102	80.8696
Os01g0117500	HORVU3Hr1G002520	63.9831	49.026
Os01g0117500	HORVU3Hr1G002550	66.5254	47.9389
Os01g0117500	HORVU3Hr1G012000	64.8305	48.96
Os01g0117700	HORVU0Hr1G006070	59.098	61.5883
Os01g0117700	HORVU1Hr1G001670	63.6081	64.511
Os01g0117700	HORVU1Hr1G002470	55.6765	61.9377
Os01g0117700	HORVU1Hr1G002600	63.6081	64.0063
Os01g0117700	HORVU3Hr1G002270	59.409	61.12
Os01g0117700	HORVU3Hr1G002330	58.0093	62.7946
Os01g0117700	HORVU3Hr1G002400	44.0124	82.029
Os01g0117700	HORVU3Hr1G002470	44.0124	82.029
Os01g0117700	HORVU3Hr1G002520	58.1649	60.7143
Os01g0117700	HORVU3Hr1G002550	60.0311	58.9313
Os01g0117700	HORVU3Hr1G012000	58.7869	60.48
Os01g0117900	HORVU3Hr1G002710	83.4225	77.2277
Os01g0118000	HORVU3Hr1G002780	82.2165	74.186
Os01g0118100	HORVU3Hr1G002800	92.4205	60.6255
Os01g0118300	HORVU3Hr1G002790	92	81.7992
Os01g0118400	HORVU3Hr1G002840	53.5836	47.8659
Os01g0118700	HORVU3Hr1G002920	72.2008	71.2381
Os01g0119000	HORVU3Hr1G003040	57.2614	52.1739
Os01g0119100	HORVU3Hr1G003140	66.9535	51.7287
Os01g0120300	HORVU3Hr1G006320	87.4055	76.3476
Os01g0120400	HORVU3Hr1G006290	71.9697	57.5758
Os01g0120600	HORVU3Hr1G006200	68.7943	64.6667
Os01g0120700	HORVU3Hr1G006250	63.8596	70.2703
Os01g0120800	HORVU3Hr1G006000	79.2089	70.551
Os01g0120800	HORVU7Hr1G016130	76.2677	70.6767
Os01g0121000	HORVU3Hr1G005990	52.7363	53.8071
Os01g0121100	HORVU3Hr1G005950	58.4795	79.0514
Os01g0121100	HORVU3Hr1G005980	26.9006	41.2556
Os01g0121100	HORVU7Hr1G073470	30.7018	50.4808
Os01g0121300	HORVU0Hr1G019670	15.9259	77.4775
Os01g0121300	HORVU4Hr1G055250	17.963	74.6154
Os01g0121300	HORVU7Hr1G067460	23.8889	72.067
Os01g0121600	HORVU3Hr1G005800	49.6599	32.3009
Os01g0121700	HORVU3Hr1G005770	41.6168	72.7749
Os01g0121700	HORVU3Hr1G005830	50.8982	89.9471
Os01g0121800	HORVU3Hr1G005780	89.0547	70.0587
Os01g0121950	HORVU3Hr1G005430	28.0654	40.873
Os01g0121950	HORVU7Hr1G101970	33.7875	39.3651
Os01g0123700	HORVU7Hr1G021160	47.6821	50.5263
Os01g0123800	HORVU2Hr1G118560	26.1658	36.0714
Os01g0123800	HORVU2Hr1G118840	34.1969	35.5795
Os01g0123900	HORVU3Hr1G003980	20.2073	19.697
Os01g0123900	HORVU3Hr1G004060	11.399	18.0328
Os01g0123900	HORVU3Hr1G004070	35.2332	26.4591
Os01g0123900	HORVU3Hr1G004140	19.171	20.6704
Os01g0123900	HORVU3Hr1G004190	9.32642	12.2449
Os01g0123900	HORVU3Hr1G004250	18.6528	15.0628
Os01g0123900	HORVU3Hr1G004280	18.6528	13.2353
Os01g0123900	HORVU3Hr1G004300	13.9896	8.68167
Os01g0124000	HORVU3Hr1G003980	19.3548	18.1818
Os01g0124000	HORVU3Hr1G004060	9.13978	13.9344
Os01g0124000	HORVU3Hr1G004070	33.871	24.5136
Os01g0124000	HORVU3Hr1G004140	18.2796	18.9944
Os01g0124000	HORVU3Hr1G004190	6.98925	8.84354
Os01g0124000	HORVU3Hr1G004250	19.3548	15.0628
Os01g0124000	HORVU3Hr1G004280	19.3548	13.2353
Os01g0124000	HORVU3Hr1G004300	16.6667	9.96785
Os01g0124100	HORVU3Hr1G003980	13.8996	18.1818
Os01g0124100	HORVU3Hr1G004060	5.79151	12.2951
Os01g0124100	HORVU3Hr1G004070	24.7104	24.9027
Os01g0124100	HORVU3Hr1G004140	13.1274	18.9944
Os01g0124100	HORVU3Hr1G004190	5.79151	10.2041
Os01g0124100	HORVU3Hr1G004250	15.0579	16.318
Os01g0124100	HORVU3Hr1G004280	15.0579	14.3382
Os01g0124100	HORVU3Hr1G004300	15.8301	13.1833
Os01g0124200	HORVU3Hr1G003980	16.7331	21.2121
Os01g0124200	HORVU3Hr1G004060	6.77291	13.9344
Os01g0124200	HORVU3Hr1G004070	25.0996	24.5136
Os01g0124200	HORVU3Hr1G004140	15.5378	21.7877
Os01g0124200	HORVU3Hr1G004190	6.77291	11.5646
Os01g0124200	HORVU3Hr1G004250	17.9283	18.8285
Os01g0124200	HORVU3Hr1G004280	17.9283	16.5441
Os01g0124200	HORVU3Hr1G004300	17.9283	14.4695
Os01g0124401	HORVU3Hr1G003980	15.3543	19.697
Os01g0124401	HORVU3Hr1G004060	6.29921	13.1148
Os01g0124401	HORVU3Hr1G004070	25.5906	25.2918
Os01g0124401	HORVU3Hr1G004140	14.9606	21.229
Os01g0124401	HORVU3Hr1G004190	6.29921	10.8844
Os01g0124401	HORVU3Hr1G004250	17.3228	18.41
Os01g0124401	HORVU3Hr1G004280	17.3228	16.1765
Os01g0124401	HORVU3Hr1G004300	16.9291	13.8264
Os01g0124600	HORVU3Hr1G003980	19.4737	18.6869
Os01g0124600	HORVU3Hr1G004060	7.36842	11.4754
Os01g0124600	HORVU3Hr1G004070	34.7368	25.6809
Os01g0124600	HORVU3Hr1G004140	19.4737	20.6704
Os01g0124600	HORVU3Hr1G004190	7.36842	9.52381
Os01g0124600	HORVU3Hr1G004250	23.1579	18.41
Os01g0124600	HORVU3Hr1G004280	23.1579	16.1765
Os01g0124600	HORVU3Hr1G004300	18.9474	11.5756
Os01g0124650	HORVU3Hr1G003980	23.2432	21.7172
Os01g0124650	HORVU3Hr1G004060	6.48649	9.83607
Os01g0124650	HORVU3Hr1G004070	35.6757	25.6809
Os01g0124650	HORVU3Hr1G004140	22.1622	22.905
Os01g0124650	HORVU3Hr1G004190	9.72973	12.2449
Os01g0124650	HORVU3Hr1G004250	22.1622	17.1548
Os01g0124650	HORVU3Hr1G004280	22.1622	15.0735
Os01g0124650	HORVU3Hr1G004300	15.6757	9.32476
Os01g0125000	HORVU0Hr1G006120	30.9735	37.5
Os01g0125000	HORVU0Hr1G006130	29.7935	30.6061
Os01g0125000	HORVU3Hr1G005320	40.118	51.3208
Os01g0125500	HORVU3Hr1G004860	29.5374	32.9365
Os01g0125600	HORVU3Hr1G004420	67.619	66.3551
Os01g0125700	HORVU3Hr1G004440	86.0317	86.859
Os01g0125800	HORVU3Hr1G004510	88.3607	88.216
Os01g0125900	HORVU3Hr1G004520	79.9624	77.1325
Os01g0126200	HORVU3Hr1G004360	71.9064	67.7165
Os01g0127300	HORVU3Hr1G004330	71.3693	67.8501
Os01g0127400	HORVU3Hr1G004320	80.6604	84.4444
Os01g0127450	HORVU3Hr1G004310	25.7895	26.6304
Os01g0127500	HORVU3Hr1G004270	49.5549	69.5833
Os01g0127600	HORVU3Hr1G003980	9.49721	8.58586
Os01g0127600	HORVU3Hr1G004060	6.14525	9.01639
Os01g0127600	HORVU3Hr1G004070	10.6145	7.393
Os01g0127600	HORVU3Hr1G004140	10.6145	10.6145
Os01g0127600	HORVU3Hr1G004190	7.82123	9.52381
