Gene stable ID	Brachypodium distachyon gene stable ID	%id. target Brachypodium distachyon gene identical to query gene	%id. query gene identical to target Brachypodium distachyon gene
Os01g0176000	BRADI2G04760	69.2771	69.8381
Os01g0176100	BRADI2G04720	71.4571	71.8876
Os01g0176100	BRADI2G04747	62.0758	70.362
Os01g0176100	BRADI2G04760	70.2595	71.2551
Os01g0176200	BRADI2G04720	75.0503	74.8996
Os01g0176200	BRADI2G04747	65.1911	73.3032
Os01g0176200	BRADI2G04760	73.4406	73.8866
Os01g0176300	BRADI2G04737	63.0075	75.9058
Os01g0176400	BRADI2G04767	43.8144	19.0157
Os01g0176500	BRADI2G04780	73.5577	75.092
Os01g0176700	BRADI2G04810	60.7966	58.7045
Os01g0176800	BRADI2G04800	75.2059	74.3219
Os01g0176900	BRADI2G04790	32.8947	76.9231
Os01g0177100	BRADI2G04820	77.6511	77.4744
Os01g0177200	BRADI2G04830	90.1763	90.0629
Os01g0177400	BRADI2G04840	72.1622	69.3506
Os01g0177400	BRADI4G23540	23.2432	61.8705
Os01g0177400	BRADI4G23570	54.5946	61.9632
Os01g0177900	BRADI2G04847	92.3562	91.6493
Os01g0178000	BRADI2G04860	86.5482	86.5482
Os01g0178100	BRADI2G04870	74.7642	76.0192
Os01g0178200	BRADI2G04890	77.7778	86.3333
Os01g0178400	BRADI2G04900	83.4146	35.3306
Os01g0178500	BRADI2G04910	86.4322	86
Os01g0178700	BRADI2G04970	66.6667	72.449
Os01g0179000	BRADI2G04980	81.0069	81.0069
Os01g0179000	BRADI2G04990	81.4645	81.2785
Os01g0179200	BRADI2G05000	86.3372	85.5908
Os01g0179300	BRADI2G05010	69.4864	71.875
Os01g0179400	BRADI2G05017	86.8852	85.3266
Os01g0179500	BRADI2G05030	64.8423	48.0743
Os01g0179600	BRADI2G05042	64.0657	62.1514
Os01g0179600	BRADI2G05050	67.9671	66.8687
Os01g0179700	BRADI1G27157	92.6108	92.6108
Os01g0179800	BRADI2G05070	77.6722	77.1226
Os01g0180000	BRADI2G05080	74.2308	70.438
Os01g0180300	BRADI2G05090	22.846	71.7213
Os01g0180300	BRADI2G05130	69.5822	69.2208
Os01g0180400	BRADI2G05140	66.4894	34.9162
Os01g0180600	BRADI2G05160	74.9183	74.6135
Os01g0180700	BRADI2G05167	39.272	59.9415
Os01g0180900	BRADI2G05177	38.9549	46.1972
Os01g0181000	BRADI2G05190	66.2185	64.8026
Os01g0182200	BRADI4G26870	83.7398	83.7398
Os01g0182300	BRADI2G05200	59.0643	67.7852
Os01g0182400	BRADI2G05218	56.746	63.9821
Os01g0182600	BRADI2G05226	90.1724	90.5628
Os01g0182700	BRADI2G05234	55	68.1416
Os01g0182832	BRADI2G05242	0	0
Os01g0182900	BRADI2G05242	91.6923	12.4791
Os01g0183000	BRADI2G05250	80.3815	83.3333
Os01g0183100	BRADI1G04226	80.7116	81.1676
Os01g0183100	BRADI1G14400	79.7753	80.226
Os01g0183300	BRADI2G05260	50.9002	62.4498
Os01g0183300	BRADI2G05270	61.5385	62.6667
Os01g0183400	BRADI2G05280	50	54.0909
Os01g0183500	BRADI2G05290	84.2932	31.5068
Os01g0183633	BRADI2G05310	87.156	87.156
Os01g0183800	BRADI2G05330	66.8493	67.033
Os01g0183850	BRADI2G05340	27.1084	26.1628
Os01g0183850	BRADI2G05350	39.759	36.8715
Os01g0184000	BRADI2G05357	72.0317	62.6147
Os01g0184100	BRADI2G05380	83.7349	84.2424
Os01g0184500	BRADI2G05390	74.08	74.08
Os01g0184800	BRADI2G05420	91.2351	91.2351
Os01g0184900	BRADI2G05430	75.351	75.351
Os01g0185200	BRADI2G05460	89.8241	89.9371
Os01g0185300	BRADI2G05480	91.6468	86.2921
Os01g0185400	BRADI2G05487	68.3962	59.1837
Os01g0185900	BRADI2G05500	53.4517	50.9398
Os01g0186000	BRADI2G05510	38.342	35.0711
Os01g0186200	BRADI2G05520	84.0506	82.5871
Os01g0186700	BRADI2G05530	88.4191	90.0749
Os01g0187000	BRADI2G09220	24.6429	25.2747
Os01g0187000	BRADI2G09270	32.8571	27.1386
Os01g0187000	BRADI2G39300	27.1429	23.8245
Os01g0187400	BRADI2G05560	89.5178	89.2683
Os01g0187500	BRADI2G05567	31.383	12.5265
Os01g0187600	BRADI2G05580	67.3729	30.5182
Os01g0187900	BRADI2G05590	78.9617	78.5326
Os01g0188100	BRADI2G05600	86.5269	86.5269
Os01g0188200	BRADI2G03497	3.05085	1.02389
Os01g0188400	BRADI2G05620	89.6714	85.7784
Os01g0190000	BRADI2G05640	85.614	73.494
Os01g0190300	BRADI2G05650	61.7647	61.5063
Os01g0190400	BRADI2G05670	86.0262	85.8388
Os01g0190500	BRADI2G05680	71.1828	67.14
Os01g0191100	BRADI3G07550	76.3158	76.9911
Os01g0191100	BRADI5G09217	84.2105	84.9557
Os01g0191150	BRADI2G05690	65.5172	29.0076
Os01g0191300	BRADI2G05700	84.9884	82.8829
Os01g0191500	BRADI2G05710	86.1386	86.1386
Os01g0191700	BRADI2G05720	91.9021	90.0369
Os01g0191800	BRADI2G05730	93.8356	94.1581
Os01g0191900	BRADI2G05740	62.1212	68.6192
Os01g0192000	BRADI2G05750	77.9793	78.1818
Os01g0192300	BRADI2G05760	59.3548	65.9498
Os01g0192600	BRADI2G05770	91.9308	91.9308
Os01g0192900	BRADI2G05790	68.6679	78.2051
Os01g0193500	BRADI2G05800	17.4393	51.2987
Os01g0193500	BRADI2G05808	68.8742	69.6429
Os01g0193600	BRADI2G05816	83.4829	75.6098
Os01g0193900	BRADI2G05824	49.1103	54.8344
Os01g0194000	BRADI2G05832	71.0145	53.5101
Os01g0194200	BRADI2G05840	83.7104	84.2825
Os01g0194300	BRADI2G05870	82.1306	81.9897
Os01g0194600	BRADI2G05880	74.4	76.8595
Os01g0195000	BRADI2G05900	63.8604	67.316
Os01g0195200	BRADI2G05907	91.9643	38.7218
Os01g0195300	BRADI2G05920	51.9737	49.0683
Os01g0195400	BRADI2G05927	70.8333	67.7741
Os01g0195500	BRADI2G05940	85.4271	85.4271
Os01g0195801	BRADI2G05950	40.8304	29.2079
Os01g0196300	BRADI2G05950	36.4465	39.604
Os01g0196500	BRADI2G05960	82.0896	85.0515
Os01g0196600	BRADI2G05970	78.0793	79.0698
Os01g0197100	BRADI2G05980	81.8367	79.5635
Os01g0197200	BRADI2G05990	95.5466	95.1613
Os01g0197400	BRADI2G06010	43.9834	39.1144
Os01g0197500	BRADI2G06020	69.4268	39.0681
Os01g0197700	BRADI2G06030	66.5487	66.6667
Os01g0197900	BRADI2G06040	19.1214	48.366
Os01g0198000	BRADI2G06040	12.4789	48.366
Os01g0198100	BRADI2G06040	0	0
Os01g0198200	BRADI2G06060	81.9182	85.6908
Os01g0198500	BRADI2G06090	45.9916	46.383
Os01g0198900	BRADI2G06110	55.5556	34.384
Os01g0199400	BRADI2G06120	82.0253	81
Os01g0199700	BRADI2G06150	40.4255	49.2228
Os01g0199900	BRADI2G06160	83.8352	83.7025
Os01g0200000	BRADI3G33350	92.0886	92.0886
Os01g0200200	BRADI2G06170	61.7647	51.4706
Os01g0200300	BRADI2G06210	77.9582	40.3361
Os01g0200400	BRADI2G06200	85.4962	81.7518
Os01g0200500	BRADI2G06190	78.8991	80.3738
Os01g0200600	BRADI2G06180	64.0351	58.1673
Os01g0200700	BRADI2G06220	67.7419	66.6667
Os01g0201100	BRADI2G06240	72.5	72.0497
Os01g0201200	BRADI2G06260	75.1332	75.4011
Os01g0201275	BRADI2G06270	66.1765	49.8155
Os01g0201400	BRADI2G06280	52.0548	54.2857
Os01g0201400	BRADI2G32940	41.0959	46.1538
Os01g0201600	BRADI2G06300	47.5083	44.9686
Os01g0201700	BRADI2G06330	81.8841	84.0149
Os01g0201800	BRADI2G06340	44.1257	38.4982
Os01g0201800	BRADI2G06360	43.9891	37.3984
Os01g0201900	BRADI2G06340	47.1139	35.9952
Os01g0201900	BRADI2G06360	46.0218	34.2625
Os01g0202500	BRADI2G06370	68.3616	68.75
Os01g0203000	BRADI2G06400	83.0137	85.3521
Os01g0203300	BRADI2G06410	72.3982	73.3945
Os01g0203800	BRADI2G06420	79.8077	80.7393
Os01g0204000	BRADI2G06430	79.1016	75
Os01g0205100	BRADI2G06440	83.727	83.5079
Os01g0205200	BRADI2G06450	86.2069	53.1423
Os01g0205300	BRADI2G06460	57.6471	58.3333
Os01g0205600	BRADI2G06480	77.3279	79.2531
Os01g0205700	BRADI2G06490	93.5622	54.6366
Os01g0205900	BRADI2G06497	71.5596	71.5596
Os01g0206300	BRADI2G06530	78.865	76.7619
Os01g0206600	BRADI2G06540	70.7692	61.3333
Os01g0206700	BRADI2G06550	88.0694	88.2609
Os01g0207200	BRADI2G06580	73.5153	76.0797
Os01g0207300	BRADI2G12150	91.4634	37.9747
Os01g0207300	BRADI2G12160	93.2927	38.8325
Os01g0207400	BRADI2G06590	65.098	28.3276
Os01g0207700	BRADI2G39677	48.2625	33.1565
Os01g0207900	BRADI2G39677	53.4574	53.3157
Os01g0208000	BRADI2G39677	50.303	22.0159
Os01g0208400	BRADI2G06600	59.2532	64.3739
Os01g0208600	BRADI2G06610	66.4918	66.4918
Os01g0208700	BRADI2G06620	84.714	85.3877
Os01g0209000	BRADI2G06627	87.7622	82.1604
Os01g0209400	BRADI2G06650	85.3896	84.8387
Os01g0209500	BRADI2G06660	12.6316	1.3245
Os01g0209700	BRADI2G06670	76.4179	71.5084
Os01g0209800	BRADI2G06700	85.8766	85.1852
Os01g0210300	BRADI2G06710	67.8201	71.2727
Os01g0210400	BRADI2G06720	72.3447	76
Os01g0210500	BRADI2G06730	85.3211	84.5455
Os01g0210600	BRADI2G06740	82.0359	83.5366
Os01g0210700	BRADI2G06750	74.5424	65.0218
Os01g0210800	BRADI2G06760	39.1026	14.4893
Os01g0210900	BRADI2G06770	75.5382	75.835
Os01g0211000	BRADI2G06770	73.7548	75.6385
Os01g0211200	BRADI2G06770	77.381	76.6208
Os01g0211600	BRADI2G06770	85.3403	64.0471
Os01g0211800	BRADI2G06790	53.3333	66.1654
Os01g0212100	BRADI2G06800	92.4286	92.4286
Os01g0212400	BRADI2G06830	84.4178	84.7079
Os01g0212700	BRADI2G06840	48.2759	70.7865
Os01g0213100	BRADI2G06850	38.0102	72.6829
Os01g0213300	BRADI1G57410	16.2252	26.2735
Os01g0213300	BRADI1G57420	16.5563	27.3224
Os01g0213300	BRADI1G57870	17.053	28.6908
Os01g0213300	BRADI1G58100	10.4305	34.4262
Os01g0213400	BRADI2G06870	48.1013	54.2857
Os01g0213400	BRADI2G06880	45.5696	23.9468
Os01g0213800	BRADI2G06890	78.9292	71.0731
Os01g0214200	BRADI2G06900	83.1933	82.8452
Os01g0214300	BRADI2G06910	66.2651	22.2672
Os01g0214400	BRADI2G06920	76.378	52.861
Os01g0214500	BRADI2G06930	87.013	77.0115
Os01g0214600	BRADI2G06940	72.2063	68.6648
Os01g0214800	BRADI2G06950	87.0968	80.397
Os01g0215700	BRADI2G06980	83.5979	84.7185
Os01g0216000	BRADI2G06990	60.2015	62.8947
Os01g0216300	BRADI2G06990	62.4352	63.4211
Os01g0216400	BRADI2G06990	69.8953	70.2632
Os01g0216500	BRADI2G06990	70.8995	70.5263
Os01g0216900	BRADI2G06990	59.6618	65
Os01g0217000	BRADI2G07000	72.9114	76.3926
Os01g0217400	BRADI2G07020	37.4269	15.6098
Os01g0217800	BRADI3G15800	51.8692	28.6082
Os01g0218032	BRADI4G08870	66.8545	66.1094
Os01g0218100	BRADI2G07050	58.427	60
Os01g0218200	BRADI2G07060	76.7857	78.0635
Os01g0218500	BRADI2G07070	57.971	92.4855
Os01g0218700	BRADI2G07076	77.6913	79.443
Os01g0218800	BRADI2G07082	77.4975	76.0396
Os01g0218900	BRADI2G07082	69.1358	27.7228
Os01g0219000	BRADI2G07100	86.2348	88.75
Os01g0219100	BRADI2G07120	83.7349	84.2424
Os01g0219200	BRADI2G07125	37.6499	57.9336
Os01g0219300	BRADI2G07130	42.6316	58.6957
Os01g0219500	BRADI2G07140	66.1417	65.625
Os01g0219600	BRADI2G07150	70.625	71.9745
Os01g0220100	BRADI2G07150	73.75	75.1592
Os01g0220200	BRADI2G07160	71.9008	24.234
Os01g0220300	BRADI2G07170	80.8219	80.8219
Os01g0220500	BRADI2G07190	31.25	36.4583
Os01g0221100	BRADI2G07227	73.8095	57.6988
Os01g0221300	BRADI2G07237	43.9922	51.1261
Os01g0221400	BRADI2G07250	64.557	60
Os01g0221700	BRADI2G07266	75.5952	71.1485
Os01g0221900	BRADI2G07272	59.0909	18.1564
Os01g0222300	BRADI2G07280	68.4814	66.205
Os01g0222500	BRADI2G07290	81.3853	81.7391
Os01g0222700	BRADI2G07297	84.3931	83.7877
Os01g0222800	BRADI2G07310	34.5912	7.20839
Os01g0222900	BRADI2G07310	37.1647	12.713
Os01g0223000	BRADI2G07320	58.8542	61.0811
Os01g0223200	BRADI2G07320	59.1029	60.5405
Os01g0223300	BRADI1G48930	13.6161	35.2601
Os01g0223600	BRADI2G07330	85.5691	66.091
Os01g0223700	BRADI2G07337	52.1739	18.8482
Os01g0223800	BRADI2G07337	59.0024	63.4817
Os01g0223900	BRADI2G07347	69.1267	71.3198
Os01g0224000	BRADI2G07347	70.4348	71.9543
Os01g0224100	BRADI2G07357	58.4211	62.3596
Os01g0224200	BRADI2G07370	65.8824	63.8783
Os01g0224300	BRADI2G07380	71.4286	43.4783
Os01g0224400	BRADI2G07390	67.3913	18.1818
Os01g0224500	BRADI2G07400	75.2294	75.2294
Os01g0224700	BRADI2G07407	70.615	69.5067
Os01g0225000	BRADI2G07420	85.4037	88.141
Os01g0225100	BRADI2G07430	58.5106	28.0136
Os01g0225300	BRADI2G07450	79.8635	44.4023
Os01g0225600	BRADI2G07480	78.8079	78.2895
Os01g0226200	BRADI2G07497	60.8696	60.1432
Os01g0226300	BRADI2G07510	92.6966	57.6923
Os01g0226400	BRADI2G07520	87.2619	87.3659
Os01g0226400	BRADI2G07900	11.4286	76.8
Os01g0226500	BRADI2G07530	77.7011	78.6047
Os01g0226600	BRADI2G07540	59.9085	57.6246
Os01g0226700	BRADI2G07543	79.2	51.4286
Os01g0227100	BRADI2G07550	90.2778	91.7339
Os01g0227200	BRADI2G07560	69.3467	73.2743
Os01g0227300	BRADI2G07570	97.5845	97.5845
Os01g0227500	BRADI2G07577	63.9929	66.2362
Os01g0227700	BRADI2G07590	61.039	66.5992
Os01g0227700	BRADI2G07597	64.7495	71.2245
Os01g0227800	BRADI2G07590	58.1481	63.5628
Os01g0227800	BRADI2G07597	60.5556	66.7347
Os01g0228300	BRADI2G07620	85.1351	86.6973
Os01g0228400	BRADI2G07630	66.6667	73.2297
Os01g0228500	BRADI2G07640	66.9697	67.7914
Os01g0228600	BRADI2G07650	82.9114	55.8635
Os01g0228800	BRADI2G07660	60.262	58.4746
Os01g0229100	BRADI2G07690	87.7159	87.7159
Os01g0229200	BRADI2G07700	78.1997	77.7622
Os01g0229300	BRADI1G74010	5.01419	37.3239
Os01g0229300	BRADI2G07710	41.5326	45.1182
Os01g0229500	BRADI2G07740	72.4551	72.4551
Os01g0229700	BRADI2G07750	60.1266	20.0987
Os01g0229800	BRADI2G07760	72.0779	30.2452
Os01g0231000	BRADI2G07770	76.4259	83.4025
Os01g0231500	BRADI2G07790	76.7442	80.4878
Os01g0231700	BRADI1G34200	84.0336	83.3333
Os01g0231800	BRADI2G07800	55.6017	15.2273
Os01g0231900	BRADI2G07800	68.3778	37.8409
Os01g0232000	BRADI2G07810	79.2829	78.3465
Os01g0232100	BRADI2G07830	73.0469	74.2064
Os01g0232200	BRADI2G07840	81.3333	81.8008
Os01g0232300	BRADI2G07850	51.4205	35.7002
Os01g0232400	BRADI2G07860	80.8081	81.2772
Os01g0232500	BRADI2G07870	63.9175	69.9774
Os01g0232500	BRADI5G07210	65.567	70.8241
Os01g0232700	BRADI1G17340	86.8922	83.7067
Os01g0232700	BRADI5G09040	67.6533	77.1084
Os01g0232800	BRADI2G07890	87.1739	74.5353
Os01g0233000	BRADI2G07940	70.098	73.7113
Os01g0233100	BRADI2G07946	79.6334	79.6334
Os01g0233100	BRADI2G07952	72.9124	74.8954
Os01g0233400	BRADI3G52820	92.2619	91.716
Os01g0233500	BRADI2G07946	79.5276	82.2811
Os01g0233500	BRADI2G07952	70.4724	74.8954
Os01g0233800	BRADI2G07960	73.3083	66.6667
Os01g0233900	BRADI2G07970	59.3548	75.6164
Os01g0234100	BRADI2G07980	59.3939	54.4444
Os01g0234200	BRADI3G52470	52.4941	14.7925
Os01g0234499	BRADI1G46720	18.4314	30.9211
Os01g0234700	BRADI2G08000	61.39	40.1515
Os01g0234800	BRADI2G08010	94.5205	63.3028
Os01g0234900	BRADI2G08020	83.2853	90.5956
Os01g0235100	BRADI2G08030	60.1124	64.0719
Os01g0235200	BRADI2G08040	61.9617	62.2596
Os01g0235300	BRADI2G08050	82.243	82.243
Os01g0235350	BRADI2G08060	57	60
Os01g0235400	BRADI2G08070	89.8524	52.5351
Os01g0235700	BRADI2G08080	82.4959	82.4959
Os01g0235800	BRADI2G08087	76.0684	48.834
Os01g0235900	BRADI2G08100	69.5652	67.3267
Os01g0236000	BRADI2G08110	78.2178	79.397
Os01g0236300	BRADI2G08120	71.2446	71.0414
Os01g0236400	BRADI2G08170	85.489	84.6875
Os01g0236700	BRADI2G08177	82.8358	84
Os01g0236800	BRADI2G08187	81.9788	83.4532
Os01g0237000	BRADI2G08200	56.1728	57.9618
Os01g0238500	BRADI2G08250	84.0361	85.061
Os01g0238600	BRADI2G08260	83.6879	81.9444
Os01g0238700	BRADI2G08267	65.2542	65.2542
Os01g0238900	BRADI2G08280	60.2888	42.4936
Os01g0238900	BRADI5G21640	90.9747	55.7522
Os01g0239000	BRADI2G08287	53.9889	53.0055
Os01g0239100	BRADI2G08330	79.0831	76.8802
Os01g0239200	BRADI2G08340	86.5707	87.8345
Os01g0239300	BRADI5G10340	16.5049	19.4286
Os01g0239300	BRADI5G11050	0	0
Os01g0239700	BRADI2G08350	83.4331	83.6
Os01g0241000	BRADI2G08370	57.7024	54.4335
Os01g0241100	BRADI2G08380	69.7228	74.6575
Os01g0241400	BRADI2G08400	72.0588	75.3846
Os01g0242200	BRADI2G08460	50.8434	46.0699
Os01g0242300	BRADI2G08470	86.4706	86.4706
Os01g0242400	BRADI2G08480	65.4618	69.6581
Os01g0242500	BRADI2G08490	87.5706	87.5706
Os01g0242600	BRADI2G08500	77.1513	77.4963
Os01g0243000	BRADI2G08510	83.5655	83.5655
Os01g0243100	BRADI2G08517	74.2072	72.3711
Os01g0243200	BRADI2G08527	84.6512	72.51
Os01g0243600	BRADI2G08570	63.0901	65.9193
Os01g0243700	BRADI2G08580	76.0331	76.0331
Os01g0244000	BRADI1G32270	49.7845	51.2195
Os01g0244000	BRADI2G08360	50.8621	32.9149
Os01g0244150	BRADI1G32270	0.346021	0.221729
Os01g0244150	BRADI2G08360	0.346021	0.13947
Os01g0244400	BRADI1G32270	29.8441	29.7118
Os01g0244400	BRADI2G08360	29.1759	18.2706
Os01g0245000	BRADI1G32270	28	15.5211
Os01g0245000	BRADI2G08360	25.6	8.92608
Os01g0245532	BRADI2G08420	45.8115	43.75
Os01g0245532	BRADI2G08430	48.9529	34.5656
Os01g0245532	BRADI2G08440	47.644	46.5473
Os01g0245600	BRADI2G08590	44.7183	38.253
Os01g0246100	BRADI1G23570	57.7586	60.1142
Os01g0246400	BRADI1G55560	58.9109	63.2979
Os01g0246400	BRADI1G55570	49.505	58.4795
Os01g0246400	BRADI1G55580	47.0297	55.2326
Os01g0246400	BRADI1G55600	48.5149	58.6826
Os01g0246400	BRADI1G55610	49.0099	57.5581
Os01g0246400	BRADI1G55620	61.3861	64.2487
Os01g0246500	BRADI2G08600	66.0317	75.0903
Os01g0246601	BRADI2G08610	63.5965	60.6695
Os01g0246700	BRADI2G08620	76.2712	49.763
Os01g0247500	BRADI2G08660	87.4286	85.7143
Os01g0247700	BRADI2G08670	70.8934	62.1212
Os01g0247900	BRADI2G08680	74.8538	76.1905
Os01g0248000	BRADI2G08690	56.2963	54.2857
Os01g0248300	BRADI2G08707	79.1667	81.8966
Os01g0248400	BRADI2G08700	92.9952	92.9952
Os01g0248500	BRADI2G08707	80	82.7586
Os01g0248600	BRADI2G62300	96.2085	95.7547
Os01g0248701	BRADI2G08730	59.375	64.4909
Os01g0248800	BRADI2G08737	54.955	26.9911
Os01g0248900	BRADI2G08760	80.0797	79.1339
Os01g0249100	BRADI2G08780	71.1009	60.7843
Os01g0249200	BRADI2G08790	81.0573	81.7778
Os01g0249300	BRADI2G08560	80.9524	81.6
Os01g0249800	BRADI2G08800	42.7136	49.1329
Os01g0249900	BRADI2G08810	62.1795	48.2587
Os01g0250600	BRADI2G08820	85	85
Os01g0250900	BRADI2G08826	79.9655	74.7981
Os01g0251000	BRADI2G08832	84.2333	84.5987
Os01g0251100	BRADI2G08840	73.6677	74.8408
Os01g0251200	BRADI2G08860	54.1384	58.2482
Os01g0252100	BRADI2G08890	95.3431	95.3431
Os01g0252200	BRADI2G08905	74.2515	75.1515
Os01g0252600	BRADI2G08910	68.0451	69.6154
Os01g0252900	BRADI2G08920	80.3636	48.2533
Os01g0253000	BRADI2G08930	78.2609	38.8195
Os01g0253100	BRADI2G08937	85.452	81.0992
Os01g0253200	BRADI2G08950	62.7119	63.0682
Os01g0253200	BRADI4G38250	61.5819	61.236
Os01g0253300	BRADI2G08960	88.0228	88.6973
Os01g0253400	BRADI2G08970	67.3401	68.9655
Os01g0253500	BRADI2G09020	55.6604	57.8431
Os01g0253600	BRADI2G09030	76.4151	75.7009
Os01g0253600	BRADI2G09627	65.0943	60.5263
Os01g0253900	BRADI2G09060	69.4484	71.6788
Os01g0254000	BRADI2G09070	94.8186	94.8186
Os01g0254100	BRADI2G09080	89.194	88.9576
Os01g0254200	BRADI2G09085	72.5806	75
Os01g0254300	BRADI2G09090	70.3764	73.5043
Os01g0254900	BRADI2G09120	88.9286	89.5683
Os01g0255000	BRADI2G09130	80.1242	80.1242
Os01g0255100	BRADI2G09130	78.3951	78.882
Os01g0256300	BRADI4G40010	30.8129	31.1663
Os01g0256400	BRADI2G09140	81.5385	70.6667
Os01g0256500	BRADI2G09150	61.3208	69.1489
Os01g0256600	BRADI2G09160	90.3509	90.3509
Os01g0256800	BRADI2G09177	80.8342	80.8342
Os01g0256900	BRADI2G09290	93.8775	97.1831
Os01g0257100	BRADI2G09300	75.5725	76.1538
Os01g0257300	BRADI2G09310	77.0642	78.5047
Os01g0257300	BRADI2G09320	76.1468	78.3019
Os01g0257400	BRADI2G09340	72.7468	71.9745
Os01g0258600	BRADI1G47340	88.2979	88.2979
Os01g0258700	BRADI2G09350	79.2017	85.6818
Os01g0259200	BRADI2G09360	75.1648	74.8359
Os01g0259400	BRADI2G09370	87.5929	87.3981
Os01g0259600	BRADI2G09380	85.9155	24.0631
Os01g0259900	BRADI2G09420	68.1818	71.7391
Os01g0260100	BRADI2G09450	78.5714	19.3467
Os01g0260500	BRADI2G09480	73.5219	44
Os01g0260700	BRADI2G09470	90.5844	90
Os01g0260800	BRADI2G09500	57.4468	55.6701
Os01g0261100	BRADI2G09520	81.9025	82.2844
Os01g0261200	BRADI2G09530	59.7137	58.9899
Os01g0261500	BRADI2G09550	60.5714	33.2288
Os01g0262500	BRADI2G09580	76.0181	71.1864
Os01g0262500	BRADI2G09607	76.0181	60.8696
Os01g0262600	BRADI2G09620	80.7054	82.766
Os01g0262700	BRADI2G09637	55.4517	46.2338
Os01g0263000	BRADI2G09650	82.9971	82.7586
Os01g0263300	BRADI2G09660	89.2537	88.724
Os01g0263300	BRADI2G09680	90.1493	89.6142
Os01g0263300	BRADI2G09690	89.8507	90.1198
Os01g0263400	BRADI2G09700	72.1101	72.2426
Os01g0263500	BRADI2G09707	81.1456	82.1256
Os01g0263600	BRADI3G29980	83.5821	64.1667
Os01g0264000	BRADI2G09720	67.3387	61.0603
Os01g0264500	BRADI2G09737	76.8116	78.5185
Os01g0264600	BRADI2G09750	44.5714	47.3684
Os01g0264600	BRADI2G49970	9.14286	34.0426
Os01g0264700	BRADI2G09760	77.1704	80.2676
Os01g0265000	BRADI2G09777	82.0569	84.8416
Os01g0265200	BRADI2G09790	85.3018	82.6972
Os01g0265700	BRADI2G09800	69.2946	78.7736
Os01g0265800	BRADI2G09820	69.5918	71.3389
Os01g0265900	BRADI2G09830	89.5349	73.5669
Os01g0266000	BRADI2G09860	75.6494	72.8125
Os01g0266100	BRADI2G09870	48.0392	45.1613
Os01g0266500	BRADI2G09900	72.8155	76.2712
Os01g0266500	BRADI2G36050	28.1553	34.1176
Os01g0266600	BRADI2G09910	84.3434	86.0825
Os01g0266800	BRADI2G09940	72.381	72.7273
Os01g0267100	BRADI1G75210	75.5236	67.2494
Os01g0267200	BRADI2G09950	97.7199	97.7199
Os01g0267300	BRADI4G23040	40.3442	47.4157
Os01g0267300	BRADI4G23050	45.1243	61.7801
Os01g0267300	BRADI4G23060	34.4168	57.1429
Os01g0267300	BRADI4G23070	48.1836	47.7273
Os01g0267400	BRADI2G09980	80.9524	64.6739
Os01g0267600	BRADI2G09990	64.3956	66.5909
Os01g0267800	BRADI2G10000	60.6061	63.4921
Os01g0267900	BRADI1G17236	100	100
Os01g0268100	BRADI2G10017	71.3992	79.0433
Os01g0268100	BRADI2G10027	80.4527	79.6334
Os01g0268300	BRADI2G10040	85.048	85.7538
Os01g0268600	BRADI2G10060	71.7811	78.2456
Os01g0268700	BRADI2G10070	51.8703	72.9825
Os01g0268800	BRADI2G10080	86.9863	86.6894
Os01g0268900	BRADI2G10090	72.8223	77.4074
Os01g0269000	BRADI2G10100	71.8954	74.4921
Os01g0269100	BRADI2G10117	78.9474	46.1957
Os01g0269100	BRADI4G00510	52.9412	36.3057
Os01g0269100	BRADI5G12702	59.1331	49.1003
Os01g0269900	BRADI2G10130	87.1795	86.5741
Os01g0270100	BRADI2G10140	47.2	69.4118
Os01g0270300	BRADI2G10150	78.0864	73.3333
Os01g0270700	BRADI2G10160	44.8661	64.8387
Os01g0271000	BRADI2G10170	76.6816	75.3304
Os01g0271200	BRADI2G10180	88.6713	88.0556
Os01g0271200	BRADI3G13397	78.042	84.4175
Os01g0271400	BRADI2G10278	78.5235	61.4173
Os01g0271500	BRADI2G10270	87.8049	87.033
Os01g0271700	BRADI2G10260	77.3585	47.1264
Os01g0272600	BRADI2G10250	83.871	81.039
Os01g0272700	BRADI2G10245	55.8036	63.1313
Os01g0272800	BRADI2G10240	82.7751	40.5152
Os01g0273100	BRADI2G10220	78.534	82.8729
Os01g0273300	BRADI2G10200	60.8939	54.5
Os01g0273500	BRADI2G10286	57.4468	15.7129
Os01g0273800	BRADI2G10302	74.3719	74.7475
Os01g0274100	BRADI2G10302	68.6131	71.2121
Os01g0274500	BRADI2G10320	79.0598	75.2033
Os01g0274800	BRADI2G10340	49.0566	41.8006
Os01g0275200	BRADI2G10360	36.1884	26.489
Os01g0275600	BRADI2G10370	85.6195	83.7662
Os01g0275900	BRADI2G10377	70.1937	50.6997
Os01g0275950	BRADI2G10377	71.0366	25.0807
Os01g0276000	BRADI2G10400	90.0901	88.4956
Os01g0276100	BRADI3G43300	95.5801	95.5801
Os01g0276200	BRADI2G10420	47.5845	60.2446
Os01g0276300	BRADI2G10450	58.0913	33.7349
Os01g0276400	BRADI2G10480	80.2885	64.6035
Os01g0276500	BRADI2G10490	75.4902	77.7778
Os01g0276600	BRADI2G10520	49.848	46.8571
Os01g0276700	BRADI2G10530	90.3922	89.6887
Os01g0276800	BRADI2G10540	77.8502	77.5974
Os01g0276900	BRADI2G10610	40.9836	56.1798
