Gene stable ID	Solanum lycopersicum gene stable ID	%id. target Solanum lycopersicum gene identical to query gene	%id. query gene identical to target Solanum lycopersicum gene
Os01g0132100	Solyc09g005080.1	34.0619	32.8358
Os01g0132100	Solyc09g005090.1	33.4244	34.8528
Os01g0132100	Solyc10g076500.1	25.4098	33.1354
Os01g0132100	Solyc12g009520.1	27.7778	32.1391
Os01g0132100	Solyc12g009730.1	27.4135	34.0883
Os01g0132100	Solyc12g009750.1	27.4135	34.0883
Os01g0132100	Solyc12g009770.1	28.2332	29.7505
Os01g0132100	Solyc12g009780.1	28.5975	24.3978
Os01g0132100	Solyc12g013680.1	27.5046	31.7895
Os01g0132100	Solyc12g040740.1	12.3862	29.1845
Os01g0132100	Solyc12g099950.1	26.0474	31.8841
Os01g0132100	Solyc12g100010.1	27.2313	28.2342
Os01g0132100	Solyc12g100020.1	22.3133	30.9735
Os01g0132100	Solyc12g100030.1	27.2313	32.0472
Os01g0132500	Solyc08g078310.2	20.7547	20.0913
Os01g0132500	Solyc10g039360.1	19.3396	10.1485
Os01g0132700	Solyc03g083300.2	64.1892	60.5096
Os01g0132766	Solyc05g009170.1	36.7041	46.2264
Os01g0132766	Solyc05g009180.1	37.4532	46.5116
Os01g0132800	Solyc02g086150.2	35.1351	68.9394
Os01g0133100	Solyc02g086130.2	16.944	11.6424
Os01g0133400	Solyc02g086160.2	72.8782	72.6103
Os01g0133500	Solyc05g009140.2	46.9582	50.823
Os01g0134500	Solyc02g063240.2	70.8029	71.5867
Os01g0134500	Solyc02g086180.2	69.3431	70.1107
Os01g0134500	Solyc02g086190.1	53.6496	57.1984
Os01g0134700	Solyc03g119250.2	41.3242	41.2301
Os01g0134700	Solyc12g036390.1	42.0091	40.708
Os01g0135700	Solyc03g118810.1	40.884	45.122
Os01g0135700	Solyc06g068960.1	39.779	46.7532
Os01g0136400	Solyc02g086270.2	40.7186	35.0968
Os01g0136400	Solyc03g119240.2	42.0659	41.7533
Os01g0136400	Solyc04g007390.2	30.988	61.791
Os01g0136400	Solyc05g008930.2	38.3234	34.3164
Os01g0136400	Solyc05g008940.2	39.3713	40.0304
Os01g0136400	Solyc05g008950.2	36.0778	38.4984
Os01g0136400	Solyc05g008960.2	37.4251	37.594
Os01g0136400	Solyc05g008970.1	30.3892	44.3231
Os01g0136400	Solyc05g008980.2	37.5749	39.7781
Os01g0136400	Solyc05g008990.2	37.8743	38.2175
Os01g0136400	Solyc05g009010.1	26.7964	59.2715
Os01g0136400	Solyc05g010530.2	24.1018	42.3684
Os01g0136400	Solyc12g036330.1	40.8683	41.9355
Os01g0136800	Solyc02g086270.2	39.3393	33.8064
Os01g0136800	Solyc03g119240.2	39.6396	39.2273
Os01g0136800	Solyc04g007390.2	27.7778	55.2239
Os01g0136800	Solyc05g008930.2	37.3874	33.378
Os01g0136800	Solyc05g008940.2	36.036	36.5297
Os01g0136800	Solyc05g008950.2	32.2823	34.345
Os01g0136800	Solyc05g008960.2	36.1862	36.2406
Os01g0136800	Solyc05g008970.1	28.2282	41.048
Os01g0136800	Solyc05g008980.2	34.6847	36.6086
Os01g0136800	Solyc05g008990.2	34.985	35.1964
Os01g0136800	Solyc05g009010.1	24.6246	54.3046
Os01g0136800	Solyc05g010530.2	23.1231	40.5263
Os01g0136800	Solyc12g036330.1	39.4895	40.3994
Os01g0136900	Solyc02g086210.2	38.7405	30.898
Os01g0136900	Solyc04g007380.1	27.0992	38.587
Os01g0136900	Solyc05g009040.2	32.2519	30.2867
Os01g0136900	Solyc05g009050.2	34.3511	33.0275
Os01g0136900	Solyc05g009090.1	35.8779	29.9363
Os01g0137250	Solyc02g086210.2	51.436	29.9848
Os01g0137250	Solyc04g007380.1	46.2141	48.0978
Os01g0137250	Solyc05g009040.2	48.564	33.3333
Os01g0137250	Solyc05g009050.2	47.7807	33.578
Os01g0137250	Solyc05g009090.1	50.1305	30.5732
Os01g0137400	Solyc02g086210.2	37.3626	36.2253
Os01g0137400	Solyc04g007380.1	29.8273	51.6304
Os01g0137400	Solyc05g009040.2	32.3391	36.9176
Os01g0137400	Solyc05g009050.2	33.595	39.2661
Os01g0137400	Solyc05g009090.1	35.0079	35.5096
Os01g0137500	Solyc02g086210.2	51.9288	26.6362
Os01g0137500	Solyc04g007380.1	48.0712	44.0217
Os01g0137500	Solyc05g009040.2	51.632	31.1828
Os01g0137500	Solyc05g009050.2	51.0386	31.5596
Os01g0137500	Solyc05g009090.1	53.7092	28.8217
Os01g0137950	Solyc11g007400.1	16.6667	26.3566
Os01g0137950	Solyc11g007420.1	17.1569	27.1318
Os01g0138300	Solyc02g086210.2	35.3116	36.2253
Os01g0138300	Solyc04g007380.1	28.1899	51.6304
Os01g0138300	Solyc05g009040.2	33.0861	39.9642
Os01g0138300	Solyc05g009050.2	33.8279	41.8349
Os01g0138300	Solyc05g009090.1	34.5697	37.1019
Os01g0138400	Solyc02g086210.2	35.2855	36.6819
Os01g0138400	Solyc04g007380.1	25.9151	48.0978
Os01g0138400	Solyc05g009040.2	31.3324	38.3513
Os01g0138400	Solyc05g009050.2	32.2108	40.367
Os01g0138400	Solyc05g009090.1	33.675	36.6242
Os01g0138600	Solyc02g086250.2	23.2143	12.8289
Os01g0138800	Solyc02g086300.2	66.5893	67.2131
Os01g0138800	Solyc03g034320.2	64.0371	65.0943
Os01g0138800	Solyc05g008910.2	65.6613	51.2681
Os01g0138900	Solyc03g119200.2	61.435	61.0245
Os01g0138900	Solyc08g045760.1	9.19283	47.6744
Os01g0139000	Solyc03g119190.2	38.0282	36.9863
Os01g0139000	Solyc05g008890.2	37.0892	35.7466
Os01g0139200	Solyc02g086360.2	24.4411	29.4434
Os01g0139200	Solyc03g118870.2	30.2534	31.8681
Os01g0139600	Solyc02g086370.2	57.1885	46.2532
Os01g0139600	Solyc05g008810.2	57.8275	56.2112
Os01g0139600	Solyc05g008820.2	56.869	55.2795
Os01g0140100	Solyc03g119690.1	51.5873	48.6891
Os01g0140100	Solyc05g009680.1	52.381	54.7718
Os01g0140100	Solyc06g069220.1	46.4286	47.2727
Os01g0140400	Solyc05g009800.2	52.3511	52.8481
Os01g0140500	Solyc02g064670.1	48.8372	43.1507
Os01g0140500	Solyc02g092430.1	48.8372	43.1507
Os01g0140500	Solyc03g044000.1	51.938	45.8904
Os01g0140700	Solyc05g009790.1	52.6814	42.2785
Os01g0141000	Solyc05g009790.1	49.863	46.076
Os01g0141100	Solyc11g007170.1	87.1287	65.3465
Os01g0141100	Solyc11g067230.1	89.4389	62.7315
Os01g0141100	Solyc11g067240.1	89.4389	62.7315
Os01g0141300	Solyc11g007170.1	59.8326	70.7921
Os01g0141300	Solyc11g067230.1	65.6904	72.6852
Os01g0141300	Solyc11g067240.1	66.1088	73.1481
Os01g0141600	Solyc09g005230.2	62.5387	40.5622
Os01g0141700	Solyc09g031610.2	53.5163	53.1516
Os01g0141900	Solyc03g096090.2	43.3993	54.1152
Os01g0141900	Solyc09g014490.2	38.9439	44.1121
Os01g0142100	Solyc06g019200.2	53.1136	61.9658
Os01g0142200	Solyc01g108260.2	65.6977	73.8562
Os01g0142300	Solyc09g014300.2	75.2294	64.8221
Os01g0142300	Solyc10g085100.1	73.8532	63.8889
Os01g0143300	Solyc03g079930.2	50	51.1628
Os01g0143300	Solyc09g011250.2	36.7424	38.6454
Os01g0143700	Solyc03g079930.2	38.61	38.7597
Os01g0143700	Solyc09g011250.2	33.5907	34.6614
Os01g0143800	Solyc03g079930.2	33.4545	35.6589
Os01g0143800	Solyc09g011250.2	29.0909	31.8725
Os01g0144000	Solyc01g106580.2	49.8516	51.5337
Os01g0144000	Solyc02g092000.2	48.0712	62.7907
Os01g0144000	Solyc04g077420.2	45.9941	59.1603
Os01g0144000	Solyc10g047960.1	48.0712	62.7907
Os01g0144100	Solyc06g076480.2	72.7273	63.1579
Os01g0144200	Solyc10g084850.1	70.1835	71.1628
Os01g0144340	Solyc06g043170.2	61.4846	61.3129
Os01g0144600	Solyc06g005600.2	36.5	39.4595
Os01g0144700	Solyc07g042450.2	37.3626	35.4167
Os01g0147200	Solyc06g066320.2	61.9137	63.0975
Os01g0147300	Solyc06g005580.2	59.3137	31.2661
Os01g0147300	Solyc09g010880.2	60.7843	32.376
Os01g0147400	Solyc01g060210.2	5	6.34921
Os01g0147700	Solyc01g060210.2	8	29.6296
Os01g0147800	Solyc06g008560.1	37.6596	34.3023
Os01g0147900	Solyc04g011510.2	79.0514	77.2201
Os01g0148000	Solyc09g010830.2	40.1997	16.3203
Os01g0148000	Solyc10g084760.1	44.6941	17.5233
Os01g0148050	Solyc09g010830.2	42.5287	20.6285
Os01g0148050	Solyc10g084760.1	42.2153	19.7748
Os01g0148400	Solyc04g016380.2	10.0639	20.1923
Os01g0149350	Solyc02g084890.1	21.7172	25.2941
Os01g0149350	Solyc07g053010.1	20	22.5256
Os01g0149350	Solyc07g053020.1	20	23.2394
Os01g0149500	Solyc02g084890.1	22.7503	26.4706
Os01g0149500	Solyc07g053010.1	20.728	23.322
Os01g0149500	Solyc07g053020.1	20.1213	23.3568
Os01g0149600	Solyc02g038690.1	70.5882	80.597
Os01g0149600	Solyc03g071620.1	78.4314	85.1064
Os01g0149600	Solyc05g055440.1	78.4314	81.6327
Os01g0149600	Solyc06g005390.1	79.085	82.3129
Os01g0149600	Solyc06g074780.1	74.5098	79.7203
Os01g0149600	Solyc06g074790.1	76.4706	82.3944
Os01g0149600	Solyc06g075800.1	82.3529	86.3014
Os01g0149600	Solyc10g044580.1	55.5556	62.963
Os01g0149600	Solyc11g007920.1	77.1242	81.9444
Os01g0149600	Solyc11g007930.1	74.5098	82.6087
Os01g0149600	Solyc11g066430.1	74.5098	81.4286
Os01g0149600	Solyc12g013510.1	73.2026	80.5755
Os01g0149800	Solyc09g010800.2	58.5366	58.5366
Os01g0149900	Solyc06g076130.2	14.2857	14.8459
Os01g0149900	Solyc09g010790.1	15.7682	15.9836
Os01g0149900	Solyc10g084750.1	18.0593	16.1252
Os01g0150000	Solyc05g054490.2	82.2581	82.2581
Os01g0150100	Solyc05g054520.2	50	20.3804
Os01g0150200	Solyc04g014370.2	74.6606	74.6606
Os01g0150200	Solyc11g010590.1	27.6018	38.8535
Os01g0150400	Solyc04g014370.2	37.9147	36.1991
Os01g0150400	Solyc11g010590.1	15.6398	21.0191
Os01g0150500	Solyc04g014370.2	36.6516	36.6516
Os01g0150500	Solyc11g010590.1	22.6244	31.8471
Os01g0150800	Solyc04g014370.2	56	57.0136
Os01g0150800	Solyc11g010590.1	24.8889	35.6688
Os01g0151100	Solyc04g011460.1	55.7587	60.0394
Os01g0151100	Solyc09g010640.2	52.1024	61.0278
Os01g0151100	Solyc10g086420.1	58.3181	63.8
Os01g0151100	Solyc11g066090.1	54.1133	57.9256
Os01g0151200	Solyc11g066110.1	67.9739	69.7987
Os01g0151400	Solyc12g008640.1	60.4762	20.1587
Os01g0151500	Solyc12g008640.1	51.0909	44.6032
Os01g0151600	Solyc11g073300.1	68.7151	68.9076
Os01g0151700	Solyc09g010510.2	69.1589	69.375
Os01g0151700	Solyc10g086390.1	71.6511	71.2074
Os01g0151900	Solyc03g093170.1	20.7865	46.25
Os01g0151900	Solyc12g014000.1	40.824	47.807
Os01g0152000	Solyc03g019980.1	39.7183	39.6067
Os01g0152000	Solyc03g096190.1	38.9671	39.8273
Os01g0152000	Solyc03g098400.1	39.4366	40.6977
Os01g0152000	Solyc04g009040.2	38.8732	40.4297
Os01g0152000	Solyc06g076910.1	40.1878	41.1143
Os01g0152300	Solyc02g038690.1	70.5882	80.597
Os01g0152300	Solyc03g071620.1	77.7778	84.3972
Os01g0152300	Solyc05g055440.1	77.7778	80.9524
Os01g0152300	Solyc06g005390.1	78.4314	81.6327
Os01g0152300	Solyc06g074780.1	73.8562	79.021
Os01g0152300	Solyc06g074790.1	75.817	81.6901
Os01g0152300	Solyc06g075800.1	81.6993	85.6164
Os01g0152300	Solyc10g044580.1	55.5556	62.963
Os01g0152300	Solyc11g007920.1	76.4706	81.25
Os01g0152300	Solyc11g007930.1	73.8562	81.8841
Os01g0152300	Solyc11g066430.1	74.5098	81.4286
Os01g0152300	Solyc12g013510.1	72.549	79.8561
Os01g0152600	Solyc03g019980.1	40.2857	39.6067
Os01g0152600	Solyc03g096190.1	41.5238	41.8426
Os01g0152600	Solyc03g098400.1	40.2857	40.9884
Os01g0152600	Solyc04g009040.2	39.3333	40.332
Os01g0152600	Solyc06g076910.1	40.2857	40.634
Os01g0152687	Solyc10g085110.1	27.7228	5.4902
Os01g0152700	Solyc07g065560.1	46.3415	16.2393
Os01g0152800	Solyc03g019980.1	39.8668	39.2322
Os01g0152800	Solyc03g096190.1	40.7231	41.0749
Os01g0152800	Solyc03g098400.1	39.5814	40.3101
Os01g0152800	Solyc04g009040.2	39.4862	40.5273
Os01g0152800	Solyc06g076910.1	40.3425	40.7301
Os01g0152900	Solyc02g038690.1	70.5882	80.597
Os01g0152900	Solyc03g071620.1	78.4314	85.1064
Os01g0152900	Solyc05g055440.1	78.4314	81.6327
Os01g0152900	Solyc06g005390.1	79.085	82.3129
Os01g0152900	Solyc06g074780.1	73.8562	79.021
Os01g0152900	Solyc06g074790.1	76.4706	82.3944
Os01g0152900	Solyc06g075800.1	81.6993	85.6164
Os01g0152900	Solyc10g044580.1	55.5556	62.963
Os01g0152900	Solyc11g007920.1	77.1242	81.9444
Os01g0152900	Solyc11g007930.1	74.5098	82.6087
Os01g0152900	Solyc11g066430.1	74.5098	81.4286
Os01g0152900	Solyc12g013510.1	73.2026	80.5755
Os01g0153000	Solyc03g019980.1	39.1555	38.2022
Os01g0153000	Solyc03g096190.1	38.9635	38.9635
Os01g0153000	Solyc03g098400.1	39.3474	39.7287
Os01g0153000	Solyc04g009040.2	38.7716	39.4531
Os01g0153000	Solyc06g076910.1	39.1555	39.1931
Os01g0153100	Solyc02g038690.1	71.2418	81.3433
Os01g0153100	Solyc03g071620.1	79.085	85.8156
Os01g0153100	Solyc05g055440.1	79.085	82.3129
Os01g0153100	Solyc06g005390.1	79.7386	82.9932
Os01g0153100	Solyc06g074780.1	75.1634	80.4196
Os01g0153100	Solyc06g074790.1	76.4706	82.3944
Os01g0153100	Solyc06g075800.1	82.3529	86.3014
Os01g0153100	Solyc10g044580.1	56.8627	64.4444
Os01g0153100	Solyc11g007920.1	79.085	84.0278
Os01g0153100	Solyc11g007930.1	75.1634	83.3333
Os01g0153100	Solyc11g066430.1	75.1634	82.1429
Os01g0153100	Solyc12g013510.1	73.8562	81.295
Os01g0153250	Solyc11g073270.1	40.044	40.853
Os01g0153300	Solyc02g038690.1	69.0323	79.8507
Os01g0153300	Solyc03g071620.1	76.7742	84.3972
Os01g0153300	Solyc05g055440.1	76.7742	80.9524
Os01g0153300	Solyc06g005390.1	77.4194	81.6327
Os01g0153300	Solyc06g074780.1	74.1936	80.4196
Os01g0153300	Solyc06g074790.1	74.8387	81.6901
Os01g0153300	Solyc06g075800.1	80.6452	85.6164
Os01g0153300	Solyc10g044580.1	54.8387	62.963
Os01g0153300	Solyc11g007920.1	76.7742	82.6389
Os01g0153300	Solyc11g007930.1	72.9032	81.8841
Os01g0153300	Solyc11g066430.1	72.9032	80.7143
Os01g0153300	Solyc12g013510.1	71.6129	79.8561
Os01g0153400	Solyc01g106740.2	73.1771	42.003
Os01g0153500	Solyc06g069800.1	41.9753	44.5415
Os01g0153500	Solyc06g069810.1	41.5638	41.3934
Os01g0153500	Solyc06g069820.2	43.6214	44.3515
Os01g0153500	Solyc06g072410.1	33.3333	45
Os01g0153600	Solyc06g069800.1	14.2857	19.214
Os01g0153600	Solyc06g069810.1	12.987	16.3934
Os01g0153600	Solyc06g069820.2	14.9351	19.2469
Os01g0153600	Solyc06g072410.1	5.84416	10
Os01g0153800	Solyc11g045460.1	24.7956	36.8421
Os01g0153800	Solyc11g071720.1	39.5095	45.0311
Os01g0153900	Solyc06g069800.1	34.5098	38.4279
Os01g0153900	Solyc06g069810.1	31.7647	33.1967
Os01g0153900	Solyc06g069820.2	33.3333	35.5649
Os01g0153900	Solyc06g072410.1	30.1961	42.7778
Os01g0153950	Solyc06g069800.1	0	0
Os01g0153950	Solyc06g069810.1	0	0
Os01g0153950	Solyc06g069820.2	0	0
Os01g0153950	Solyc06g072410.1	0	0
Os01g0154100	Solyc06g069800.1	32.5843	37.9913
Os01g0154100	Solyc06g069810.1	34.0824	37.2951
Os01g0154100	Solyc06g069820.2	33.7079	37.6569
Os01g0154100	Solyc06g072410.1	27.3408	40.5556
Os01g0154200	Solyc06g069800.1	32.4324	36.6812
Os01g0154200	Solyc06g069810.1	33.5907	35.6557
Os01g0154200	Solyc06g069820.2	34.749	37.6569
Os01g0154200	Solyc06g072410.1	25.0965	36.1111
Os01g0154500	Solyc06g069800.1	33.6134	34.9345
Os01g0154500	Solyc06g069810.1	36.1345	35.2459
Os01g0154500	Solyc06g069820.2	34.874	34.728
Os01g0154500	Solyc06g072410.1	24.7899	32.7778
Os01g0154600	Solyc06g069800.1	35.6846	37.5546
Os01g0154600	Solyc06g069810.1	35.6846	35.2459
Os01g0154600	Solyc06g069820.2	36.5145	36.8201
Os01g0154600	Solyc06g072410.1	25.7261	34.4444
Os01g0155000	Solyc11g045460.1	29.6736	40.4858
Os01g0155000	Solyc11g071720.1	40.6528	42.5466
Os01g0155200	Solyc07g053220.1	44.8857	45.4878
Os01g0155300	Solyc06g075630.2	42.0588	43.5976
Os01g0155300	Solyc11g073030.1	20.8824	55.4688
Os01g0155400	Solyc04g010220.2	48.764	30.3496
Os01g0155400	Solyc06g036570.1	1.79775	10.6667
Os01g0155400	Solyc09g005890.2	18.427	28.4722
Os01g0155400	Solyc09g005900.2	19.5506	20.8134
Os01g0155500	Solyc05g054860.1	35.2564	40.6905
Os01g0155500	Solyc06g005230.1	23.1838	58.0214
Os01g0155500	Solyc11g072910.1	39.3162	44.1247
Os01g0155600	Solyc05g054920.2	62.3457	59.9407
Os01g0157700	Solyc09g007420.2	35.7759	22.4324
Os01g0157800	Solyc09g007390.2	77.6786	77.6786
Os01g0157800	Solyc10g086040.1	76.7857	76.7857
Os01g0157900	Solyc09g007490.2	53.617	52.2822
Os01g0157900	Solyc10g084260.1	53.1915	50.4032
Os01g0158000	Solyc10g084270.1	59.4697	60.3846
Os01g0158400	Solyc02g069020.2	40.5738	37.7863
Os01g0158400	Solyc02g069030.2	31.9672	30.1158
Os01g0158400	Solyc02g069040.2	22.541	25.9434
Os01g0158500	Solyc12g008570.1	65.8863	60.7088
Os01g0158600	Solyc01g005720.2	18.3154	26.7908
Os01g0158600	Solyc01g005730.2	25.5632	31.5217
Os01g0158600	Solyc01g005760.2	26.5426	31.7702
Os01g0158600	Solyc01g005780.1	24.094	32.0312
Os01g0158600	Solyc01g005870.1	24.8776	31.9095
Os01g0158600	Solyc01g006550.2	26.3467	31.7591
Os01g0158600	Solyc01g008390.1	25.0735	30.9553
Os01g0158600	Solyc01g008410.1	21.9393	31.1111
Os01g0158600	Solyc01g009690.1	26.4447	31.2139
Os01g0158600	Solyc01g009700.1	21.1557	32
Os01g0158600	Solyc01g009930.1	18.6092	32.4786
Os01g0158600	Solyc01g014160.1	14.9853	32.3467
Os01g0158600	Solyc01g016370.1	20.8619	30.6475
Os01g0158600	Solyc01g098370.1	28.0118	30.5229
Os01g0158600	Solyc01g098680.2	28.8932	32.8142
Os01g0158600	Solyc01g098690.2	31.6357	34.6567
Os01g0158600	Solyc03g082780.1	21.6454	28.2971
Os01g0158600	Solyc04g054450.1	25.9549	31.0304
Os01g0158600	Solyc06g033920.1	28.4035	30.0207
Os01g0158600	Solyc07g005150.1	34.2801	33.8164
Os01g0158600	Solyc08g077740.1	27.3262	29.0625
Os01g0158600	Solyc09g005080.1	36.6308	32.8358
Os01g0158600	Solyc09g005090.1	37.2184	36.0874
Os01g0158600	Solyc10g076500.1	26.3467	31.9477
Os01g0158600	Solyc12g009520.1	29.5788	31.823
Os01g0158600	Solyc12g009730.1	28.2076	32.6161
Os01g0158600	Solyc12g009750.1	28.2076	32.6161
Os01g0158600	Solyc12g009770.1	28.9912	28.4069
Os01g0158600	Solyc12g009780.1	30.3624	24.087
Os01g0158600	Solyc12g013680.1	28.7953	30.9474
Os01g0158600	Solyc12g040740.1	12.3408	27.0386
Os01g0158600	Solyc12g099950.1	28.1097	31.9955
Os01g0158600	Solyc12g100010.1	29.285	28.2342
Os01g0158600	Solyc12g100020.1	24.3879	31.4791
Os01g0158600	Solyc12g100030.1	30.4603	33.3333
Os01g0158900	Solyc06g051570.2	51.3751	53.9261
Os01g0159000	Solyc05g056410.1	41.4365	27.4725
Os01g0159200	Solyc06g075220.1	51.5957	38.9558
Os01g0159200	Solyc09g007650.1	37.766	28.7449
Os01g0159200	Solyc09g007660.1	39.3617	30.9623
Os01g0159200	Solyc11g069250.1	48.4043	37.6033
Os01g0159300	Solyc09g007530.2	21.5569	19.9262
Os01g0159400	Solyc10g076600.1	75.9815	74.9431
Os01g0159400	Solyc10g085200.1	72.9792	75.7794
Os01g0159800	Solyc03g095980.2	21.1679	13.8756
Os01g0159800	Solyc06g051260.2	23.3577	14.2222
Os01g0160100	Solyc06g082130.2	76.5494	74.6732
Os01g0160100	Solyc09g005110.2	78.5595	78.1667
Os01g0160100	Solyc10g076510.1	80.2345	79.4361
Os01g0160200	Solyc01g005720.2	17.909	26.5043
Os01g0160200	Solyc01g005730.2	24.879	31.0386
Os01g0160200	Solyc01g005760.2	25.1694	30.4807
Os01g0160200	Solyc01g005780.1	23.8141	32.0312
Os01g0160200	Solyc01g005870.1	23.9109	31.0302
Os01g0160200	Solyc01g006550.2	25.5566	31.1688
Os01g0160200	Solyc01g008390.1	25.1694	31.4389
Os01g0160200	Solyc01g008410.1	23.0397	33.0556
Os01g0160200	Solyc01g009690.1	26.4279	31.5607
Os01g0160200	Solyc01g009700.1	21.394	32.7407
Os01g0160200	Solyc01g009930.1	19.2643	34.0171
Os01g0160200	Solyc01g014160.1	15.0048	32.7696
Os01g0160200	Solyc01g016370.1	20.7164	30.7914
Os01g0160200	Solyc01g098370.1	28.2672	31.1633
Os01g0160200	Solyc01g098680.2	27.7832	31.9244
Os01g0160200	Solyc01g098690.2	30.2033	33.4764
Os01g0160200	Solyc03g082780.1	20.8132	27.5288
Os01g0160200	Solyc04g054450.1	25.6534	31.0304
Os01g0160200	Solyc06g033920.1	28.2672	30.2277
Os01g0160200	Solyc07g005150.1	33.7851	33.7198
Os01g0160200	Solyc08g077740.1	28.0736	30.2083
Os01g0160200	Solyc09g005080.1	35.7212	32.3968
Os01g0160200	Solyc09g005090.1	35.9148	35.2327
Os01g0160200	Solyc10g076500.1	23.3301	28.6223
Os01g0160200	Solyc12g009520.1	29.9129	32.5606
Os01g0160200	Solyc12g009730.1	27.9768	32.7293
Os01g0160200	Solyc12g009750.1	27.9768	32.7293
Os01g0160200	Solyc12g009770.1	28.7512	28.5029
Os01g0160200	Solyc12g009780.1	30.5905	24.5532
Os01g0160200	Solyc12g013680.1	28.6544	31.1579
Os01g0160200	Solyc12g040740.1	13.0687	28.97
Os01g0160200	Solyc12g099950.1	28.0736	32.33
Os01g0160200	Solyc12g100010.1	29.4288	28.7063
Os01g0160200	Solyc12g100020.1	24.4918	31.9848
Os01g0160200	Solyc12g100030.1	30.7841	34.0836
Os01g0160700	Solyc01g005720.2	17.7104	25.9312
Os01g0160700	Solyc01g005730.2	24.9511	30.7971
Os01g0160700	Solyc01g005760.2	26.1252	31.3013
Os01g0160700	Solyc01g005780.1	23.7769	31.6406
Os01g0160700	Solyc01g005870.1	24.6575	31.6583
Os01g0160700	Solyc01g006550.2	25.4403	30.6966
Os01g0160700	Solyc01g008390.1	24.8532	30.7134
Os01g0160700	Solyc01g008410.1	21.82	30.9722
Os01g0160700	Solyc01g009690.1	26.3209	31.0983
Os01g0160700	Solyc01g009700.1	20.6458	31.2593
Os01g0160700	Solyc01g009930.1	17.8082	31.1111
Os01g0160700	Solyc01g014160.1	14.2857	30.8668
Os01g0160700	Solyc01g016370.1	20.7436	30.5036
Os01g0160700	Solyc01g098370.1	29.4521	32.1238
Os01g0160700	Solyc01g098680.2	27.8865	31.7019
Os01g0160700	Solyc01g098690.2	30.6262	33.5837
Os01g0160700	Solyc03g082780.1	21.2329	27.7849
Os01g0160700	Solyc04g054450.1	26.4188	31.6159
Os01g0160700	Solyc06g033920.1	29.7456	31.47
Os01g0160700	Solyc07g005150.1	34.638	34.2029
Os01g0160700	Solyc08g077740.1	29.6477	31.5625
Os01g0160700	Solyc09g005080.1	36.8885	33.0992
Os01g0160700	Solyc09g005090.1	36.4971	35.4226
Os01g0160700	Solyc10g076500.1	25.0489	30.4038
Os01g0160700	Solyc12g009520.1	31.1155	33.509
Os01g0160700	Solyc12g009730.1	28.865	33.4088
Os01g0160700	Solyc12g009750.1	28.865	33.4088
Os01g0160700	Solyc12g009770.1	29.8434	29.2706
Os01g0160700	Solyc12g009780.1	31.0176	24.6309
Os01g0160700	Solyc12g013680.1	30.6262	32.9474
Os01g0160700	Solyc12g040740.1	12.7202	27.897
Os01g0160700	Solyc12g099950.1	28.18	32.107
Os01g0160700	Solyc12g100010.1	29.1585	28.1398
Os01g0160700	Solyc12g100020.1	24.5597	31.732
Os01g0160700	Solyc12g100030.1	29.2564	32.0472
Os01g0161000	Solyc01g005720.2	22.9042	21.9198
Os01g0161000	Solyc01g005730.2	31.1377	25.1208
Os01g0161000	Solyc01g005760.2	30.988	24.2673
Os01g0161000	Solyc01g005780.1	29.6407	25.7812
Os01g0161000	Solyc01g005870.1	28.7425	24.1206
Os01g0161000	Solyc01g006550.2	29.9401	23.6128
Os01g0161000	Solyc01g008390.1	29.6407	23.942
Os01g0161000	Solyc01g008410.1	25.4491	23.6111
Os01g0161000	Solyc01g009690.1	30.8383	23.815
Os01g0161000	Solyc01g009700.1	27.0958	26.8148
Os01g0161000	Solyc01g009930.1	26.9461	30.7692
Os01g0161000	Solyc01g014160.1	18.1138	25.5814
Os01g0161000	Solyc01g016370.1	23.0539	22.1583
Os01g0161000	Solyc01g098370.1	31.4371	22.412
Os01g0161000	Solyc01g098680.2	32.1856	23.9155
Os01g0161000	Solyc01g098690.2	35.0299	25.1073
Os01g0161000	Solyc03g082780.1	23.503	20.1024
Os01g0161000	Solyc04g054450.1	30.8383	24.1218
Os01g0161000	Solyc06g033920.1	31.8862	22.0497
Os01g0161000	Solyc07g005150.1	35.0299	22.6087
Os01g0161000	Solyc08g077740.1	31.7365	22.0833
Os01g0161000	Solyc09g005080.1	37.7246	22.1247
Os01g0161000	Solyc09g005090.1	38.024	24.1216
Os01g0161000	Solyc10g076500.1	29.1916	23.1591
Os01g0161000	Solyc12g009520.1	34.1317	24.0253
Os01g0161000	Solyc12g009730.1	30.2395	22.8766
Os01g0161000	Solyc12g009750.1	30.2395	22.8766
Os01g0161000	Solyc12g009770.1	31.2874	20.0576
Os01g0161000	Solyc12g009780.1	33.982	17.6379
Os01g0161000	Solyc12g013680.1	33.5329	23.5789
Os01g0161000	Solyc12g040740.1	10.1796	14.5923
Os01g0161000	Solyc12g099950.1	29.0419	21.6276
Os01g0161000	Solyc12g100010.1	31.8862	20.1133
Os01g0161000	Solyc12g100020.1	24.7006	20.8597
Os01g0161000	Solyc12g100030.1	32.3353	23.1511
Os01g0161300	Solyc01g005720.2	19.9211	28.9398
Os01g0161300	Solyc01g005730.2	24.5562	30.0725
Os01g0161300	Solyc01g005760.2	24.0631	28.6049
Os01g0161300	Solyc01g005780.1	20.5128	27.0833
Os01g0161300	Solyc01g005870.1	23.6686	30.1508
Os01g0161300	Solyc01g006550.2	24.359	29.1617
Os01g0161300	Solyc01g008390.1	22.8797	28.0532
