Gene stable ID	Oryza glaberrima gene stable ID	%id. target Oryza glaberrima gene identical to query gene	%id. query gene identical to target Oryza glaberrima gene
Os01g0127200	ORGLA01G0015800	97.6452	97.7987
Os01g0127300	ORGLA01G0015900	98.7552	98.7552
Os01g0127400	ORGLA01G0016000	89.3868	94.75
Os01g0127500	ORGLA01G0016100	98.8131	99.1071
Os01g0127600	ORGLA01G0016200	98.8827	98.8827
Os01g0127900	ORGLA01G0016400	99.5327	99.5327
Os01g0128000	ORGLA01G0016500	99.7143	99.7143
Os01g0129600	ORGLA01G0016600	75.5162	83.1169
Os01g0129800	ORGLA01G0016700	98.9691	96
Os01g0130000	ORGLA01G0016800	100	100
Os01g0130200	ORGLA01G0016900	62.2047	61.7188
Os01g0130400	ORGLA01G0017000	99.7854	99.7854
Os01g0130900	ORGLA01G0017200	98.8506	98.8506
Os01g0131300	ORGLA01G0017400	99.4286	98.8636
Os01g0131600	ORGLA01G0017500	100	91.4201
Os01g0131800	ORGLA01G0017600	98.2143	98.2143
Os01g0132000	ORGLA01G0017700	57	81.4286
Os01g0132200	ORGLA01G0018000	94.6058	95
Os01g0132400	ORGLA01G0018100	15.0376	85.7143
Os01g0132766	ORGLA01G0018200	99.6255	99.6255
Os01g0132800	ORGLA01G0018300	100	100
Os01g0133100	ORGLA01G0018400	89.2587	66.6667
Os01g0133200	ORGLA01G0018500	100	99.4872
Os01g0133400	ORGLA01G0018600	99.0775	95.8929
Os01g0133500	ORGLA01G0018700	99.8099	99.8099
Os01g0133600	ORGLA01G0018800	97.8469	99.5134
Os01g0133700	ORGLA01G0018900	99.095	53.6765
Os01g0134200	ORGLA11G0119200	6.69643	9.00901
Os01g0134500	ORGLA01G0019100	100	98.917
Os01g0134700	ORGLA01G0019200	98.6301	98.6301
Os01g0134800	ORGLA01G0019300	98.6413	63.2404
Os01g0134900	ORGLA01G0019400	100	100
Os01g0135700	ORGLA01G0019600	99.4475	99.4475
Os01g0135800	ORGLA01G0019700	100	100
Os01g0135900	ORGLA01G0019800	99.3976	99.3976
Os01g0136000	ORGLA01G0019900	98.6577	98.6577
Os01g0136200	ORGLA01G0020100	99.3333	99.3333
Os01g0136300	ORGLA01G0020200	100	100
Os01g0136500	ORGLA01G0020500	53.8462	50.9579
Os01g0138300	ORGLA01G0020600	34.5697	89.9614
Os01g0138400	ORGLA01G0020900	98.3895	98.8235
Os01g0138500	ORGLA01G0021000	98.209	98.209
Os01g0138600	ORGLA01G0021100	99.4048	61.8519
Os01g0138800	ORGLA01G0021300	99.768	100
Os01g0138900	ORGLA01G0021400	99.5516	99.5516
Os01g0139000	ORGLA01G0021500	99.061	99.061
Os01g0139200	ORGLA01G0021600	99.7019	99.7019
Os01g0139600	ORGLA01G0021700	99.6805	99.6805
Os01g0139700	ORGLA01G0021800	99	100
Os01g0139900	ORGLA01G0021900	98.8235	98.8235
Os01g0140100	ORGLA01G0022100	99.4048	99.6024
Os01g0140400	ORGLA01G0022200	99.8433	99.8433
Os01g0140700	ORGLA01G0022400	99.6845	96.9325
Os01g0141000	ORGLA01G0022600	98.0822	96.2366
Os01g0141100	ORGLA01G0022700	99.67	69.746
Os01g0141300	ORGLA01G0022800	81.7992	87.472
Os01g0141600	ORGLA01G0022900	98.7616	64.8374
Os01g0141700	ORGLA01G0023000	99.3139	99.4845
Os01g0141900	ORGLA01G0023100	98.5149	98.6777
Os01g0142100	ORGLA01G0023200	90.1099	99.1936
Os01g0142200	ORGLA01G0023300	98.2558	98.2558
Os01g0142300	ORGLA01G0023400	99.7706	99.7706
Os01g0142500	ORGLA01G0023500	99.6599	99.6599
Os01g0143100	ORGLA01G0023700	100	100
Os01g0143300	ORGLA01G0023800	99.2424	99.2424
Os01g0143400	ORGLA01G0023900	96.4232	96.4232
Os01g0143800	ORGLA01G0024000	97.8182	97.1119
Os01g0143900	ORGLA01G0024100	100	100
Os01g0144000	ORGLA01G0024200	76.5579	100
Os01g0144100	ORGLA01G0024300	96.4646	94.5545
Os01g0144200	ORGLA01G0024400	99.5413	99.5413
Os01g0144300	ORGLA01G0024500	99.4065	99.4065
Os01g0144340	ORGLA01G0024600	83.0532	99.6639
Os01g0144500	ORGLA01G0024700	91.8033	80.2867
Os01g0144600	ORGLA01G0024800	98	98.4925
Os01g0144700	ORGLA01G0024900	100	100
Os01g0144800	ORGLA01G0025000	98.2143	98.2143
Os01g0145000	ORGLA01G0025100	97.2973	97.2973
Os01g0145200	ORGLA01G0025200	100	100
Os01g0146200	ORGLA01G0025300	90.9091	90.9091
Os01g0147200	ORGLA01G0025700	99.8124	99.4393
Os01g0147300	ORGLA01G0025800	100	100
Os01g0147400	ORGLA01G0025900	97.9167	57.1776
Os01g0147600	ORGLA01G0026100	49.4208	68.0851
Os01g0147700	ORGLA01G0026200	99.2857	99.2857
Os01g0147800	ORGLA01G0026300	97.0213	87.3563
Os01g0147900	ORGLA01G0026400	99.6047	99.6047
Os01g0148000	ORGLA01G0026500	99.6255	38.6067
Os01g0148050	ORGLA01G0026500	99.4775	46.0571
Os01g0148100	ORGLA01G0026600	93.1937	86.1985
Os01g0148200	ORGLA01G0026700	98.1132	98.1132
Os01g0148500	ORGLA01G0026800	98.9975	98.9975
Os01g0148700	ORGLA01G0027000	98.1818	99.7361
Os01g0149350	ORGLA01G0027400	82.9293	99.5152
Os01g0149800	ORGLA01G0027300	68.2927	87.5
Os01g0149900	ORGLA01G0027600	99.4609	99.4609
Os01g0150000	ORGLA01G0027700	100	100
Os01g0150100	ORGLA01G0027800	97.3333	42.0749
Os01g0150200	ORGLA01G0027900	98.6425	98.6425
Os01g0150400	ORGLA01G0028000	33.1754	40
Os01g0150500	ORGLA01G0028100	65.6109	61.9658
Os01g0150800	ORGLA01G0028200	97.3333	97.3333
Os01g0150950	ORGLA06G0169200	66.3912	85.159
Os01g0151100	ORGLA01G0028500	99.0859	99.0859
Os01g0151200	ORGLA01G0028600	99.7821	99.5652
Os01g0151400	ORGLA01G0028700	97.619	32.3344
Os01g0151500	ORGLA01G0028800	91.2727	80.1917
Os01g0151600	ORGLA01G0028900	100	100
Os01g0151700	ORGLA01G0029000	99.6885	99.6885
Os01g0151900	ORGLA01G0029200	96.4419	96.4419
Os01g0152000	ORGLA01G0029300	99.5305	99.5305
Os01g0152100	ORGLA01G0029400	50.9804	89.6552
Os01g0152300	ORGLA01G0029500	98.6928	97.4194
Os01g0152500	ORGLA04G0274900	6.41361	9.62672
Os01g0152800	ORGLA01G0029700	93.4348	93.5238
Os01g0152950	ORGLA01G0029900	93.5035	93.5035
Os01g0153000	ORGLA01G0030000	93.5701	98.8844
Os01g0153100	ORGLA01G0030100	98.6928	98.6928
Os01g0153250	ORGLA01G0030200	96.2596	76.8218
Os01g0153300	ORGLA01G0030300	99.3548	99.3548
Os01g0153400	ORGLA01G0030400	99.7396	56.0761
Os01g0153600	ORGLA01G0030500	99.6753	99.6753
Os01g0153700	ORGLA03G0146000	92.7948	92.7948
Os01g0153800	ORGLA01G0030600	97.2752	98.892
Os01g0153900	ORGLA01G0030700	87.8431	88.8889
Os01g0153950	ORGLA01G0030700	0	0
Os01g0154100	ORGLA01G0030700	40.824	43.254
Os01g0154200	ORGLA01G0031000	100	100
Os01g0154500	ORGLA01G0031200	100	100
Os01g0154600	ORGLA01G0031300	99.1701	99.1701
Os01g0155000	ORGLA01G0031500	99.4065	99.4065
Os01g0155200	ORGLA01G0031700	99.8797	99.8797
Os01g0155300	ORGLA01G0031800	86.4706	85.9649
Os01g0155400	ORGLA01G0031900	98.427	65.5689
Os01g0155500	ORGLA01G0032000	93.0556	96.9933
Os01g0155600	ORGLA01G0032100	99.0741	99.0741
Os01g0155800	ORGLA01G0032200	91.9355	97.4359
Os01g0156000	ORGLA01G0032300	95.4248	96.0526
Os01g0156300	ORGLA01G0032400	100	100
Os01g0157400	ORGLA01G0033100	99.0476	99.0476
Os01g0157500	ORGLA01G0033200	83.8298	98.995
Os01g0157600	ORGLA01G0033300	96.6102	97.6027
Os01g0157800	ORGLA01G0033400	97.3214	97.3214
Os01g0157900	ORGLA01G0033500	99.5745	98.7342
Os01g0158000	ORGLA01G0033600	99.2424	99.2424
Os01g0158100	ORGLA06G0108400	34.0824	66.4234
Os01g0158100	ORGLA06G0296800	34.0824	66.4234
Os01g0158200	ORGLA01G0033800	98.5138	97.8903
Os01g0158400	ORGLA01G0033900	97.9508	97.9508
Os01g0158600	ORGLA01G0034000	98.237	98.237
Os01g0158800	ORGLA01G0034100	39.4958	62.6667
Os01g0158900	ORGLA01G0034200	97.4697	98.6637
Os01g0159000	ORGLA01G0034300	94.4751	63.806
Os01g0159300	ORGLA01G0034400	100	100
Os01g0159400	ORGLA01G0034500	99.7691	99.0826
Os01g0159600	ORGLA01G0034600	98.9247	98.9247
Os01g0159800	ORGLA01G0034700	64.2336	36.8201
Os01g0160100	ORGLA01G0034800	92.2948	99.1007
Os01g0160700	ORGLA01G0035000	96.3796	96.1914
Os01g0160800	ORGLA01G0035100	98.227	96.8531
Os01g0162200	ORGLA01G0035500	98.3796	83.9921
Os01g0162300	ORGLA01G0035600	64.5062	94.5701
Os01g0162500	ORGLA12G0058900	19.7531	33.5664
Os01g0162800	ORGLA01G0035800	92.0543	92.233
Os01g0162900	ORGLA01G0035700	92.8144	92.8144
Os01g0164075	ORGLA01G0036700	98.3146	91.623
Os01g0164300	ORGLA01G0037100	93.8144	94.7917
Os01g0164400	ORGLA01G0037200	97.9167	98.4293
Os01g0164500	ORGLA01G0037300	98.1453	97.9938
Os01g0164600	ORGLA01G0037400	98.7915	98.7915
Os01g0164700	ORGLA01G0037500	66.9231	26.3636
Os01g0164800	ORGLA01G0037600	98.419	16.5119
Os01g0164900	ORGLA01G0037600	89.8129	28.6472
Os01g0165000	ORGLA01G0037700	94.8905	92.5267
Os01g0165100	ORGLA01G0037800	98.8048	98.8048
Os01g0165200	ORGLA01G0037900	97.5714	96.6054
Os01g0165600	ORGLA01G0038100	100	100
Os01g0166100	ORGLA01G0038400	96.9789	96.3964
Os01g0166500	ORGLA01G0038600	100	100
Os01g0166700	ORGLA01G0038700	99.5575	99.5575
Os01g0166800	ORGLA01G0038800	99.665	99.665
Os01g0167500	ORGLA01G0039100	100	100
Os01g0167600	ORGLA01G0039200	57.0621	99.0196
Os01g0167700	ORGLA01G0039300	96.2011	91.5957
Os01g0167750	ORGLA01G0039500	99.5223	99.5223
Os01g0167900	ORGLA01G0039700	99.7685	99.7685
Os01g0168000	ORGLA01G0039800	98.5714	98.5714
Os01g0168100	ORGLA01G0039900	99.1568	99.1568
Os01g0168200	ORGLA01G0040000	100	100
Os01g0168300	ORGLA01G0040100	91.3158	96.1219
Os01g0168400	ORGLA01G0040200	99.5316	100
Os01g0168500	ORGLA01G0040300	100	100
Os01g0168600	ORGLA01G0040400	97.9452	58.8477
Os01g0168800	ORGLA01G0040500	99.4048	99.4048
Os01g0169400	ORGLA01G0040900	100	99.6032
Os01g0169500	ORGLA01G0041000	99.5657	99.6739
Os01g0169800	ORGLA01G0041100	100	100
Os01g0169900	ORGLA01G0041300	99.4828	99.1409
Os01g0170000	ORGLA01G0041400	99.4083	42.9119
Os01g0170000	ORGLA11G0211000	99.4083	42.9119
Os01g0170100	ORGLA01G0041500	100	60.4444
Os01g0170100	ORGLA11G0210900	100	74.1144
Os01g0170300	ORGLA01G0041600	99.1943	99.1943
Os01g0170300	ORGLA11G0210800	99.1943	99.1943
Os01g0170500	ORGLA01G0041700	99.5316	99.5316
Os01g0170500	ORGLA11G0210600	99.5316	99.5316
Os01g0170600	ORGLA01G0041800	99.2647	58.952
Os01g0170600	ORGLA11G0210500	99.2647	58.952
Os01g0170700	ORGLA01G0041900	81.6832	99.0991
Os01g0170700	ORGLA11G0210400	81.6832	99.0991
Os01g0170800	ORGLA01G0042000	88.6305	98.5632
Os01g0170800	ORGLA11G0210100	88.6305	98.5632
Os01g0170900	ORGLA01G0042100	100	96.5517
Os01g0170900	ORGLA11G0210000	100	96.5517
Os01g0171000	ORGLA11G0209900	99.5223	99.5223
Os01g0171100	ORGLA01G0042200	80.829	58.3178
Os01g0171100	ORGLA11G0209800	80.829	58.3178
Os01g0171200	ORGLA01G0042300	66.8874	66.7401
Os01g0171200	ORGLA11G0209700	66.8874	66.7401
Os01g0171800	ORGLA01G0042600	99.4083	99.4083
Os01g0171800	ORGLA11G0209500	99.4083	99.4083
Os01g0172000	ORGLA01G0042800	94.8148	30.7692
Os01g0172000	ORGLA11G0209300	94.8148	30.7692
Os01g0172100	ORGLA01G0042900	99.4911	99.4911
Os01g0172100	ORGLA11G0209200	51.145	91.3636
Os01g0172200	ORGLA01G0043000	99.2095	99.3404
Os01g0172300	ORGLA01G0043100	97.3118	96.2766
Os01g0172400	ORGLA01G0043200	100	100
Os01g0172600	ORGLA01G0043300	36.1233	44.3243
Os01g0172900	ORGLA01G0043400	77.9661	50.3282
Os01g0173000	ORGLA01G0043500	81.9672	78.125
Os01g0173100	ORGLA01G0043600	100	100
Os01g0173600	ORGLA01G0043700	94.4186	94.8598
Os01g0173900	ORGLA01G0043800	99.0033	99.0691
Os01g0174000	ORGLA01G0043900	43.2277	73.5294
Os01g0174100	ORGLA01G0044000	97.2973	97.2973
Os01g0174300	ORGLA01G0044100	97.4277	97.4277
Os01g0174500	ORGLA01G0044200	87.7888	88.0795
Os01g0174500	ORGLA01G0044300	0.660066	0.70922
Os01g0174600	ORGLA01G0044200	5.37634	4.96689
Os01g0174600	ORGLA01G0044300	97.1326	96.0993
Os01g0174700	ORGLA01G0044400	97.5659	97.1717
Os01g0174900	ORGLA01G0044500	96.7568	96.7568
Os01g0175000	ORGLA01G0044600	99.6109	99.6109
Os01g0175100	ORGLA01G0044800	100	100
Os01g0175700	ORGLA01G0045000	96.2798	94.0407
Os01g0175850	ORGLA01G0045100	58.885	58.6806
Os01g0176000	ORGLA01G0045200	98.3936	97.8044
Os01g0176100	ORGLA01G0045300	99.8004	99.8004
Os01g0176200	ORGLA01G0045400	99.1952	99.1952
Os01g0176300	ORGLA01G0045500	99.2481	98.9505
Os01g0176500	ORGLA01G0045800	98.9183	98.9183
Os01g0176700	ORGLA01G0045900	98.5325	92.1569
Os01g0176800	ORGLA01G0046000	99.7255	99.7255
Os01g0177100	ORGLA01G0046100	99.6579	99.7717
Os01g0177200	ORGLA01G0046200	99.7481	99.7481
Os01g0177400	ORGLA01G0046300	85.6757	97.5385
Os01g0177900	ORGLA01G0046500	99.7195	99.7195
Os01g0178000	ORGLA01G0046600	100	100
Os01g0178100	ORGLA01G0046700	97.6415	98.1043
Os01g0178200	ORGLA01G0046800	100	100
Os01g0178300	ORGLA01G0046900	100	100
Os01g0178400	ORGLA01G0047000	81.9512	100
Os01g0178500	ORGLA01G0047100	99.4975	99.4975
Os01g0178700	ORGLA01G0047300	95.0704	100
Os01g0179000	ORGLA01G0047500	99.3135	98.6364
Os01g0179200	ORGLA01G0047600	100	100
Os01g0179300	ORGLA01G0047700	99.0937	99.696
Os01g0179400	ORGLA01G0047800	99.6253	99.3461
Os01g0179500	ORGLA01G0047900	99.7217	70.0782
Os01g0179600	ORGLA01G0048000	98.9733	98.9733
Os01g0179700	ORGLA01G0048100	100	100
Os01g0179800	ORGLA01G0048200	76.0095	70.6402
Os01g0180000	ORGLA01G0048300	98.0769	98.646
Os01g0180300	ORGLA01G0048400	99.3473	99.3473
Os01g0180400	ORGLA01G0048500	88.8298	42.711
Os01g0180600	ORGLA01G0048600	99.3464	99.5905
Os01g0180700	ORGLA01G0048700	99.4253	99.4253
Os01g0180800	ORGLA01G0048800	99.8817	99.8817
Os01g0180900	ORGLA01G0048900	93.1116	96.7901
Os01g0181000	ORGLA01G0049000	94.7899	94.6309
Os01g0182100	ORGLA01G0049600	99.7802	99.7802
Os01g0182200	ORGLA01G0049700	100	100
Os01g0182832	ORGLA01G0049800	6.57492	1.8447
Os01g0182900	ORGLA01G0049800	8.30769	1.1583
Os01g0183000	ORGLA01G0049900	95.0954	99.7143
Os01g0183100	ORGLA01G0050000	99.4382	99.4382
Os01g0183300	ORGLA01G0050100	99.3453	99.3453
Os01g0183400	ORGLA01G0050200	95.3782	95.3782
Os01g0183500	ORGLA01G0050300	100	37.451
Os01g0183600	ORGLA01G0050400	100	100
Os01g0183633	ORGLA01G0050500	97.2477	81.5385
Os01g0183800	ORGLA01G0050700	99.726	99.726
Os01g0184000	ORGLA01G0050900	99.4723	99.4723
Os01g0184100	ORGLA01G0051000	100	100
Os01g0184500	ORGLA01G0051100	94.08	94.382
Os01g0184800	ORGLA01G0051400	98.8048	98.8048
Os01g0184900	ORGLA01G0051500	99.844	99.844
Os01g0185000	ORGLA05G0217100	92.4658	68.8775
Os01g0185100	ORGLA01G0051600	75.6345	56.4394
Os01g0185200	ORGLA01G0051700	99.3719	99.3719
Os01g0185300	ORGLA01G0051800	95.2267	93.4426
Os01g0185400	ORGLA01G0051900	96.934	80.2734
Os01g0185500	ORGLA01G0052100	43.9286	93.1818
Os01g0185900	ORGLA01G0052200	98.2249	98.2249
Os01g0186000	ORGLA01G0052400	98.4456	86.758
Os01g0186200	ORGLA01G0052500	99.4937	99.4937
Os01g0186400	ORGLA01G0052600	97.992	97.992
Os01g0186700	ORGLA01G0052900	84.375	99.3506
Os01g0186900	ORGLA01G0053000	80.1325	99.7253
Os01g0187000	ORGLA01G0053100	97.5	97.8495
Os01g0187500	ORGLA01G0053200	97.3404	94.8186
Os01g0187500	ORGLA01G0053300	3.19149	2.28137
Os01g0187600	ORGLA01G0053400	98.7288	43.797
Os01g0187900	ORGLA01G0053500	99.4536	99.4536
Os01g0188100	ORGLA01G0053600	99.1018	91.6898
Os01g0188200	ORGLA01G0053800	98.6441	98.6441
Os01g0188400	ORGLA01G0053900	99.8435	100
Os01g0190000	ORGLA01G0054200	97.193	82.6866
Os01g0190300	ORGLA01G0054300	97.0588	97.4684
Os01g0190400	ORGLA01G0054400	98.0349	98.0349
Os01g0190500	ORGLA01G0054500	100	99.359
Os01g0191000	ORGLA01G0054700	88.0682	96.875
Os01g0191100	ORGLA01G0054800	100	100
Os01g0191200	ORGLA01G0054900	97.3597	98.6622
Os01g0191300	ORGLA01G0055000	100	89.0947
Os01g0191400	ORGLA01G0055100	100	100
Os01g0191500	ORGLA01G0055200	99.2079	99.2079
Os01g0191700	ORGLA01G0055300	100	100
Os01g0191800	ORGLA01G0055400	95.8904	94.9153
Os01g0191900	ORGLA01G0055500	98.8636	99.2395
Os01g0192000	ORGLA01G0055600	99.4819	97.7099
Os01g0192300	ORGLA01G0055800	98.0645	99.3464
Os01g0192500	ORGLA01G0056000	98.8327	98.8327
Os01g0192550	ORGLA01G0056100	99.375	99.375
Os01g0192600	ORGLA01G0056200	99.7118	99.7118
Os01g0192900	ORGLA01G0056400	85.3659	98.6985
Os01g0193400	ORGLA01G0056700	97.319	98.1081
Os01g0193500	ORGLA01G0056800	83.223	99.4723
Os01g0193600	ORGLA01G0056900	99.1023	98.9247
Os01g0193900	ORGLA01G0057000	98.9324	95.8621
Os01g0194000	ORGLA01G0057100	93.7888	78.9199
Os01g0194200	ORGLA01G0057200	99.095	99.7722
Os01g0194300	ORGLA01G0057300	98.9691	99.3103
Os01g0194600	ORGLA01G0057500	100	100
Os01g0195000	ORGLA01G0057600	98.9733	99.5868
Os01g0195200	ORGLA01G0057700	99.7768	41.8539
Os01g0195300	ORGLA01G0057800	100	98.7013
Os01g0195400	ORGLA01G0057900	96.875	97.2125
Os01g0195500	ORGLA01G0058000	100	100
Os01g0195801	ORGLA01G0397100	92.3875	77.8426
Os01g0196133	ORGLA01G0058100	87.5	60.6299
Os01g0196133	ORGLA08G0199600	87.5	60.6299
Os01g0196300	ORGLA01G0058200	97.9499	97.9499
Os01g0196300	ORGLA08G0199700	97.9499	97.9499
Os01g0196500	ORGLA08G0199900	98.0099	100
Os01g0196600	ORGLA01G0058500	99.1649	99.3724
Os01g0196600	ORGLA08G0200000	99.1649	99.3724
Os01g0196800	ORGLA08G0200100	92.4528	92.4528
Os01g0197100	ORGLA01G0058700	99.5918	99.5918
Os01g0197100	ORGLA08G0200200	99.5918	99.5918
Os01g0197200	ORGLA01G0058800	100	99.5968
Os01g0197200	ORGLA08G0200300	100	99.5968
Os01g0197350	ORGLA01G0058900	94.964	79.5181
Os01g0197350	ORGLA08G0200500	94.964	79.5181
Os01g0197400	ORGLA01G0059000	99.1701	99.1701
Os01g0197400	ORGLA08G0200600	99.1701	99.1701
Os01g0197450	ORGLA01G0059100	88.54	99.1213
Os01g0197450	ORGLA08G0200700	88.54	99.1213
Os01g0197500	ORGLA01G0059200	0	0
Os01g0197500	ORGLA08G0200800	0	0
Os01g0197700	ORGLA01G0059300	98.938	98.2425
Os01g0197700	ORGLA08G0200900	99.469	98.7698
Os01g0197900	ORGLA01G0059400	99.4832	88.3027
Os01g0197900	ORGLA08G0201000	99.4832	88.3027
Os01g0198000	ORGLA01G0059400	55.312	75.2294
Os01g0198000	ORGLA08G0201000	55.312	75.2294
Os01g0198100	ORGLA01G0059400	0	0
Os01g0198100	ORGLA08G0201000	0	0
Os01g0198200	ORGLA01G0059600	99.8428	99.8428
Os01g0198500	ORGLA01G0059700	100	100
Os01g0198900	ORGLA01G0059900	97.2222	97.2222
Os01g0199300	ORGLA01G0060000	86.4583	87.8307
Os01g0199400	ORGLA01G0060100	99.4937	99.4937
Os01g0199700	ORGLA01G0060200	69.7872	79.6116
Os01g0199900	ORGLA01G0060400	99.3661	99.682
Os01g0200000	ORGLA01G0060500	99.3671	99.0536
Os01g0200200	ORGLA01G0060600	100	59.6491
Os01g0200300	ORGLA01G0060700	98.6079	66.9291
Os01g0200400	ORGLA01G0060800	100	98.4962
Os01g0200500	ORGLA01G0060900	98.7768	99.3846
Os01g0200600	ORGLA01G0061000	99.5614	99.1266
Os01g0201100	ORGLA01G0061400	99.5833	99.3763
Os01g0201200	ORGLA01G0061500	99.2895	99.2895
Os01g0201400	ORGLA01G0061600	97.2603	97.2603
Os01g0201600	ORGLA01G0061800	98.0066	97.3597
Os01g0201700	ORGLA01G0061900	85.5072	98.3333
Os01g0201800	ORGLA01G0062000	97.6776	92.6166
Os01g0201900	ORGLA01G0062100	99.532	74.6199
Os01g0207300	ORGLA11G0023200	95.1219	95.1219
Os01g0213400	ORGLA01G0062200	100	100
Os01g0213800	ORGLA01G0062300	98.6183	98.2788
Os01g0214200	ORGLA01G0062400	99.1597	99.1597
Os01g0214300	ORGLA01G0062500	98.1928	33.1301
Os01g0214400	ORGLA01G0062600	99.6063	99.6063
Os01g0214500	ORGLA01G0062700	100	100
Os01g0214600	ORGLA01G0062800	68.4814	86.5942
Os01g0214800	ORGLA01G0062900	84.1398	84.5946
Os01g0215000	ORGLA01G0063000	85.1948	98.4985
Os01g0215100	ORGLA01G0063100	93.4959	26.9321
Os01g0215500	ORGLA01G0063300	97.6974	78.9894
Os01g0215700	ORGLA01G0063400	99.7355	99.7355
Os01g0216000	ORGLA01G0063600	99.7481	99.7481
Os01g0216400	ORGLA01G0063800	98.6911	98.4334
Os01g0216500	ORGLA01G0063900	97.8836	89.372
Os01g0216900	ORGLA01G0064200	81.8841	88.9764
Os01g0217000	ORGLA01G0064300	99.7468	90.9931
Os01g0217100	ORGLA01G0064400	97.2678	98.3425
Os01g0217400	ORGLA01G0064600	74.269	40.1899
Os01g0217500	ORGLA01G0064700	98.9873	98.9873
Os01g0217800	ORGLA01G0064900	100	100
Os01g0218032	ORGLA01G0065000	99.1803	99.2312
Os01g0218100	ORGLA01G0065100	99.2509	98.8806
Os01g0218200	ORGLA01G0065200	99.8512	99.8512
Os01g0218500	ORGLA01G0065300	89.1304	87.234
Os01g0218700	ORGLA01G0065400	96.4981	96.4981
Os01g0218800	ORGLA01G0065500	96.8718	99.1736
Os01g0218900	ORGLA01G0065600	99.5062	99.5062
Os01g0219000	ORGLA01G0065700	99.1903	99.1903
Os01g0219100	ORGLA01G0065800	100	100
Os01g0219200	ORGLA01G0065900	99.7602	99.7602
Os01g0219300	ORGLA01G0066000	97.8947	97.8947
Os01g0219500	ORGLA01G0066200	96.8504	96.8504
Os01g0219600	ORGLA01G0066300	97.8125	98.1191
Os01g0220100	ORGLA01G0066400	99.2188	99.2188
Os01g0220200	ORGLA01G0066500	87.6033	28.8828
Os01g0220300	ORGLA01G0066600	45.8904	53.1746
Os01g0220500	ORGLA01G0066700	31.25	36.0825
Os01g0221100	ORGLA01G0067000	91.1255	71.2352
Os01g0221300	ORGLA01G0067100	94.7674	98.7879
Os01g0221400	ORGLA01G0067200	100	100
Os01g0221600	ORGLA01G0067400	99.8092	99.8092
Os01g0221700	ORGLA01G0067500	72.619	91.7293
Os01g0221900	ORGLA01G0067600	66.3636	23.7785
Os01g0222300	ORGLA01G0067800	81.3754	81.1429
Os01g0222500	ORGLA01G0067900	99.1342	99.1342
Os01g0222600	ORGLA01G0068000	98.8506	98.8506
Os01g0222700	ORGLA01G0068100	99.8555	99.8555
Os01g0222800	ORGLA01G0068200	40.2516	8.25806
Os01g0222900	ORGLA01G0068200	37.931	12.7742
Os01g0223200	ORGLA01G0068300	81.2665	98.7179
Os01g0223300	ORGLA01G0068700	73.2143	97.0414
Os01g0223500	ORGLA01G0068800	87.931	58.6207
Os01g0223600	ORGLA01G0068900	99.3902	76.287
Os01g0223700	ORGLA01G0069000	69.5652	25.6342
Os01g0223800	ORGLA01G0069000	86.4964	94.9266
Os01g0223900	ORGLA01G0069200	99.877	99.877
Os01g0224000	ORGLA01G0069300	99.5031	99.5031
Os01g0224100	ORGLA01G0069400	99.2105	98.6911
Os01g0224200	ORGLA01G0069500	98.0392	98.0392
Os01g0224300	ORGLA01G0069600	100	100
Os01g0224400	ORGLA01G0069700	69.5652	17.7285
Os01g0224500	ORGLA01G0069800	99.5413	99.5413
Os01g0224700	ORGLA01G0069900	100	100
Os01g0225000	ORGLA01G0070100	100	100
Os01g0225100	ORGLA01G0070200	87.5887	42.2945
Os01g0225300	ORGLA01G0070400	96.9283	53.484
Os01g0225400	ORGLA01G0070600	0	0
Os01g0225500	ORGLA01G0070600	100	100
Os01g0225600	ORGLA01G0070700	100	100
Os01g0226200	ORGLA01G0071000	71.4976	71.8447
Os01g0226300	ORGLA01G0071100	99.4382	63.4409
Os01g0226400	ORGLA01G0071200	99.881	99.7622
Os01g0226500	ORGLA01G0071300	99.0805	98.8532
Os01g0226600	ORGLA01G0071400	98.6281	92.9598
Os01g0226700	ORGLA01G0071500	99.6	62.8788
Os01g0227100	ORGLA01G0071700	99.8016	99.8016
Os01g0227200	ORGLA01G0071800	99.1625	99.4958
Os01g0227300	ORGLA01G0071900	100	100
Os01g0227500	ORGLA01G0072100	98.9305	98.4043
Os01g0227700	ORGLA01G0072200	99.0724	99.0724
Os01g0228300	ORGLA01G0072600	98.1982	99.0909
Os01g0228400	ORGLA01G0072700	99.5283	98.5981
Os01g0228500	ORGLA01G0072800	99.3939	99.696
Os01g0228600	ORGLA01G0072900	98.1013	66.0981
Os01g0228800	ORGLA01G0073000	98.8355	98.8355
Os01g0229100	ORGLA01G0073300	99.2322	99.2322
Os01g0229200	ORGLA01G0073400	99.8594	99.4398
Os01g0229300	ORGLA01G0073500	99.6216	99.6216
Os01g0229400	ORGLA01G0073600	100	92.6407
Os01g0229500	ORGLA01G0073700	100	100
Os01g0229700	ORGLA01G0073900	82.0675	30.4144
Os01g0229800	ORGLA01G0074000	87.6623	39.5894
Os01g0230800	ORGLA04G0159200	94.5122	83.7838
Os01g0230800	ORGLA05G0126800	85.9756	75.8064
Os01g0231500	ORGLA01G0074400	99.0698	99.0698
Os01g0231600	ORGLA01G0074500	92.3077	19.3995
Os01g0231700	ORGLA01G0074600	97.479	97.479
