Gene stable ID	Arabidopsis thaliana gene stable ID	%id. target Arabidopsis thaliana gene identical to query gene	%id. query gene identical to target Arabidopsis thaliana gene	Arabidopsis thaliana orthology confidence [0 low, 1 high]
Os01g0153300	AT5G59910	80	82.6667	
Os01g0153400	AT4G33760	72.3958	41.8675	
Os01g0153800	AT5G06570	38.1471	40.6977	
Os01g0155000	AT5G06570	42.73	41.8605	
Os01g0155200	AT2G19130	44.1637	44.3237	
Os01g0155300	AT1G07730	40	34.9614	
Os01g0155300	AT2G28670	39.1176	30.5046	
Os01g0155400	AT2G37370	40.4494	26.9058	
Os01g0155400	AT5G13560	48.0899	31.5169	
Os01g0155500	AT2G39360	32.1581	36.9325	
Os01g0155500	AT3G46290	39.7436	44.8193	
Os01g0155500	AT5G59700	39.1026	44.1496	
Os01g0157700	AT2G37090	31.8966	21.0826	
Os01g0157800	AT2G35795	76.7857	76.7857	
Os01g0157800	AT3G09700	75	75	
Os01g0157800	AT5G03030	74.1071	54.6053	
Os01g0157900	AT2G37110	57.8723	56.1983	
Os01g0158000	AT5G03070	60.9848	62.0424	
Os01g0158200	AT2G35770	49.6815	50.6493	
Os01g0158400	AT1G33920	25.4098	37.5758	
Os01g0158400	AT4G19840	37.7049	37.3984	
Os01g0158400	AT4G19850	26.2295	29.0909	
Os01g0158500	AT1G66530	65.7191	66.6102	
Os01g0158500	AT4G26300	65.8863	60.3369	
Os01g0158600	AT1G45616	30.3624	31.1871	
Os01g0158600	AT1G47890	29.8727	29.9313	
Os01g0158600	AT2G15080	27.8159	28.8911	
Os01g0158600	AT3G05650	24.094	28.341	
Os01g0158600	AT3G05660	26.1508	30.5143	
Os01g0158600	AT3G11010	27.8159	29.6761	
Os01g0158600	AT3G11080	28.0118	30.3287	
Os01g0158600	AT3G28890	22.5269	32.3488	
Os01g0158600	AT4G13920	26.4447	30.303	
Os01g0158600	AT5G27060	26.9344	28.7056	
Os01g0158900	AT5G05660	51.7052	53.2276	
Os01g0159200	AT5G03170	51.5957	39.4309	
Os01g0159200	AT5G60490	43.0851	32.5301	
Os01g0159300	AT2G37150	20.9581	17.5292	
Os01g0159400	AT3G51840	76.4434	75.9174	
Os01g0159800	AT2G40200	21.8978	11.811	
Os01g0160100	AT4G33070	77.8895	76.6063	
Os01g0160100	AT5G01320	77.3869	76.6169	
Os01g0160100	AT5G01330	75.8794	76.5203	
Os01g0160100	AT5G54960	79.062	77.7595	
Os01g0160200	AT1G45616	31.0745	32.2938	
Os01g0160200	AT1G47890	31.1713	31.5996	
Os01g0160200	AT2G15080	27.3959	28.7894	
Os01g0160200	AT3G05650	24.9758	29.7235	
Os01g0160200	AT3G05660	26.1375	30.8571	
Os01g0160200	AT3G11010	27.2991	29.4671	
Os01g0160200	AT3G11080	28.0736	30.7529	
Os01g0160200	AT3G28890	23.1365	33.6146	
Os01g0160200	AT4G13920	25.6534	29.7419	
Os01g0160200	AT5G27060	27.1055	29.2276	
Os01g0160700	AT1G45616	30.2348	31.0865	
Os01g0160700	AT1G47890	30.4305	30.5201	
Os01g0160700	AT2G15080	28.6693	29.8067	
Os01g0160700	AT3G05650	24.2661	28.5714	
Os01g0160700	AT3G05660	26.2231	30.6286	
Os01g0160700	AT3G11010	28.0822	29.9896	
Os01g0160700	AT3G11080	28.18	30.5408	
Os01g0160700	AT3G28890	22.9941	33.052	
Os01g0160700	AT4G13920	25.7339	29.5174	
Os01g0160700	AT5G27060	28.18	30.0626	
Os01g0161000	AT1G45616	32.1856	21.6298	
Os01g0161000	AT1G47890	32.485	21.2954	
Os01g0161000	AT2G15080	30.0898	20.4476	
Os01g0161000	AT3G05650	26.7964	20.6221	
Os01g0161000	AT3G05660	29.3413	22.4	
Os01g0161000	AT3G11010	29.3413	20.4807	
Os01g0161000	AT3G11080	30.988	21.9512	
Os01g0161000	AT3G28890	29.491	27.7075	
Os01g0161000	AT4G13920	30.2395	22.6712	
Os01g0161000	AT5G27060	30.3892	21.19	
Os01g0161300	AT1G45616	24.0631	24.5473	
Os01g0161300	AT1G47890	25.2465	25.1227	
Os01g0161300	AT2G15080	22.5838	23.296	
Os01g0161300	AT3G05650	20.8087	24.3088	
Os01g0161300	AT3G05660	23.1755	26.8571	
Os01g0161300	AT3G11010	24.1617	25.6008	
Os01g0161300	AT3G11080	23.0769	24.8144	
Os01g0161300	AT3G28890	19.0335	27.1449	
Os01g0161300	AT4G13920	23.0769	26.2626	
Os01g0161300	AT5G27060	23.7673	25.1566	
Os01g0162300	AT2G25440	36.1111	17.4367	
Os01g0162300	AT2G32660	35.1852	14.786	
Os01g0162300	AT2G32680	36.1111	13.1461	
Os01g0162300	AT2G33020	36.4198	13.6574	
Os01g0162300	AT2G33030	22.2222	33.0275	
Os01g0162300	AT2G33050	37.037	15	
Os01g0162300	AT2G33060	35.4938	14.2327	
Os01g0162300	AT2G33080	31.4815	13.7838	
Os01g0162300	AT3G24900	35.4938	12.5683	
Os01g0162300	AT3G24982	34.8765	12.3497	
Os01g0162300	AT3G25010	35.4938	12.6096	
Os01g0162300	AT3G25020	35.8025	13.0337	
Os01g0162300	AT5G40170	36.1111	14.7727	
Os01g0162800	AT1G45616	27.3256	28.3702	
Os01g0162800	AT1G47890	28.1977	28.5574	
Os01g0162800	AT2G15080	28.4884	29.9084	
Os01g0162800	AT3G05650	25.2907	30.0691	
Os01g0162800	AT3G05660	26.3566	31.0857	
Os01g0162800	AT3G11010	27.3256	29.4671	
Os01g0162800	AT3G11080	26.8411	29.3743	
Os01g0162800	AT3G28890	21.4147	31.083	
Os01g0162800	AT4G13920	25.0969	29.0685	
Os01g0162800	AT5G27060	27.8101	29.9582	
Os01g0163000	AT1G45616	32.8189	32.0926	
Os01g0163000	AT1G47890	33.5391	31.9921	
Os01g0163000	AT2G15080	30.2469	29.9084	
Os01g0163000	AT3G05650	27.3663	30.6452	
Os01g0163000	AT3G05660	27.572	30.6286	
Os01g0163000	AT3G11010	29.6296	30.094	
Os01g0163000	AT3G11080	30.7613	31.7073	
Os01g0163000	AT3G28890	24.177	33.052	
Os01g0163000	AT4G13920	28.0864	30.6397	
Os01g0163000	AT5G27060	29.6296	30.0626	
Os01g0164075	AT5G05500	31.4607	30.6011	
Os01g0164300	AT5G05500	34.5361	36.612	
Os01g0164400	AT5G58470	70.8333	32.2275	
Os01g0164500	AT1G71280	39.8764	55.4839	
Os01g0164500	AT1G71370	49.6136	57.5269	
Os01g0164500	AT5G05450	56.8779	62.0573	
Os01g0164600	AT2G30170	51.0574	56.7114	
Os01g0164700	AT5G63220	35.3846	14.1975	
Os01g0164800	AT4G00020	41.502	8.84583	
Os01g0164800	AT5G01630	41.502	9.09091	
Os01g0164900	AT4G00020	9.77131	3.95956	
Os01g0164900	AT5G01630	9.14761	3.80952	
Os01g0165100	AT2G40390	49.6016	50.2016	
Os01g0165100	AT5G64190	50.7968	50.6958	
Os01g0165200	AT5G01660	31.1429	33.2317	
Os01g0165600	AT1G06980	41.7647	42.0118	
Os01g0165600	AT2G30230	42.3529	40.678	
Os01g0166100	AT2G40410	57.0997	56.9277	
Os01g0166100	AT3G56170	57.4018	58.8235	
Os01g0166300	AT2G40410	50.9009	34.0361	
Os01g0166300	AT3G56170	52.2523	35.9133	
Os01g0166400	AT4G35530	34.8485	35.3846	
Os01g0166700	AT3G51730	38.4956	40.8451	
Os01g0166700	AT5G01800	30.531	31.7972	
Os01g0166800	AT2G40550	49.4137	50.0849	
Os01g0167500	AT1G06890	81.1798	80.9524	
Os01g0167500	AT2G30460	80.0562	80.7365	
Os01g0167750	AT5G66631	42.6752	40.5446	
Os01g0167900	AT2G30500	31.25	26.1122	
Os01g0167900	AT5G58320	34.0278	26.3441	
Os01g0168100	AT2G30500	31.0287	35.5899	
Os01g0168100	AT5G58320	30.3541	32.2581	
Os01g0168200	AT3G08710	64.1221	60	
Os01g0168300	AT2G40800	51.5789	51.9894	
Os01g0168300	AT3G56430	56.0526	49.0783	
Os01g0168400	AT5G01960	63.9344	64.0845	
Os01g0168500	AT2G40810	64.7482	68.7023	
Os01g0168500	AT3G56440	63.3094	67.5192	
Os01g0168800	AT4G33180	32.1429	35.1792	
Os01g0168800	AT5G21950	34.2262	31.9444	
Os01g0169400	AT3G27650	36.255	57.2327	
Os01g0169400	AT5G63090	43.8247	59.1398	
Os01g0169500	AT3G27670	35.9392	35.9587	
Os01g0169800	AT1G23320	36.8836	48.1959	
Os01g0169800	AT1G70560	36.8836	47.8261	
Os01g0169800	AT4G24670	41.8146	48.1818	
Os01g0169900	AT3G01560	36.3793	41.2916	
Os01g0169900	AT5G14540	36.7241	38.9397	
Os01g0170000	AT5G40390	63.0177	27.2031	
Os01g0170100	AT4G34140	43.75	22.4528	
Os01g0170500	AT5G50150	63.2318	64.2857	
Os01g0170600	AT3G17020	0	0	
Os01g0170800	AT1G66345	34.3669	24.4485	
Os01g0171000	AT1G60800	67.9936	67.5633	
Os01g0171800	AT3G27770	38.4615	41.2698	
Os01g0171800	AT5G62960	49.1124	47.8386	
Os01g0172000	AT2G47760	65.1852	20.0913	
Os01g0172100	AT3G01550	48.3461	49.6084	
Os01g0172200	AT3G01540	52.3057	64.1357	
Os01g0172200	AT5G14610	53.3597	56.882	
Os01g0172300	AT1G15350	30.6452	37.013	
Os01g0172300	AT3G15770	32.2581	37.037	
Os01g0172300	AT4G32342	32.7957	30.6533	
Os01g0172300	AT5G25360	36.5591	31.4815	
Os01g0172600	AT2G41480	70.9251	49.0854	
Os01g0172800	AT2G41475	37.1728	39.6648	
Os01g0172900	AT5G39910	23.3898	18.4987	
Os01g0173000	AT1G52590	46.4481	49.4186	
Os01g0173100	AT1G29250	69.0789	80.7692	
Os01g0173100	AT2G34160	65.7895	76.9231	
Os01g0173600	AT1G15380	43.2558	53.4483	
Os01g0173600	AT1G80160	43.2558	44.7115	
Os01g0173900	AT1G71330	14.0864	65.4321	
Os01g0173900	AT3G13080	62.1262	61.7569	
Os01g0174000	AT3G17609	17.2911	40.2685	
Os01g0174100	AT1G15400	32.4324	24.3243	
Os01g0174100	AT1G80180	32.4324	26.087	
Os01g0174100	AT5G20100	29.7297	29.2035	
Os01g0174300	AT5G20080	69.4534	65.8537	
Os01g0174500	AT4G25600	37.9538	39.5189	
Os01g0174600	AT4G25600	2.50896	2.4055	
Os01g0174700	AT2G26700	55.9838	52.5714	
Os01g0174900	AT3G15660	42.1622	46.1538	
Os01g0175000	AT1G47780	21.0117	41.8605	
Os01g0175000	AT1G47786	26.4591	36.5591	
Os01g0175000	AT1G51300	38.1323	35	
Os01g0175000	AT1G52440	27.2374	35	
Os01g0175000	AT1G52460	33.463	37.3913	
Os01g0175000	AT1G52470	30.7393	33.617	
Os01g0175000	AT1G52695	36.1868	40.2597	
Os01g0175000	AT1G52700	62.6459	63.1373	
Os01g0175000	AT3G15650	64.9805	60.9489	
Os01g0175000	AT5G20060	66.1479	67.4603	
Os01g0175100	AT1G52720	29.7101	35.0427	
Os01g0175100	AT3G15630	27.5362	35.514	
Os01g0175600	AT1G15460	64.881	63.836	
Os01g0175600	AT1G74810	62.2024	61.2006	
Os01g0175600	AT4G32510	62.6488	62.3704	
Os01g0175600	AT5G25430	60.7143	60.8048	
Os01g0175700	AT1G15460	65.0298	63.9824	
Os01g0175700	AT1G74810	61.9048	60.9078	
Os01g0175700	AT4G32510	63.0952	62.8148	
Os01g0175700	AT5G25430	60.7143	60.8048	
Os01g0176000	AT2G36750	42.5703	43.1772	
Os01g0176000	AT2G36760	41.9679	42.1371	
Os01g0176000	AT2G36770	42.9719	43.1452	
Os01g0176000	AT2G36780	42.7711	42.9436	
Os01g0176000	AT2G36790	43.7751	44.0404	
Os01g0176000	AT2G36800	42.9719	43.2323	
Os01g0176000	AT3G53150	42.1687	40.6977	
Os01g0176000	AT3G53160	40.3614	41.0204	
Os01g0176100	AT2G36750	40.9182	41.7515	
Os01g0176100	AT2G36760	40.1198	40.5242	
Os01g0176100	AT2G36770	40.7186	41.129	
Os01g0176100	AT2G36780	41.9162	42.3387	
Os01g0176100	AT2G36790	42.1158	42.6263	
Os01g0176100	AT2G36800	41.7166	42.2222	
Os01g0176100	AT3G53150	42.3154	41.0853	
Os01g0176100	AT3G53160	40.9182	41.8367	
Os01g0176200	AT2G36750	42.8571	43.3809	
Os01g0176200	AT2G36760	40.8451	40.9274	
Os01g0176200	AT2G36770	43.2596	43.3468	
Os01g0176200	AT2G36780	43.8632	43.9516	
Os01g0176200	AT2G36790	43.4608	43.6364	
Os01g0176200	AT2G36800	42.6559	42.8283	
Os01g0176200	AT3G53150	44.2656	42.6357	
Os01g0176200	AT3G53160	41.4487	42.0408	
Os01g0176300	AT3G15930	41.8045	40.4658	
Os01g0176400	AT1G52770	41.2371	17.6211	
Os01g0176400	AT3G15570	41.2371	17.6991	
Os01g0176500	AT3G15550	37.3798	42.6612	
Os01g0176700	AT2G03500	35.4298	39.1204	
Os01g0176800	AT1G52780	41.8115	43.1539	
Os01g0177200	AT3G20630	70.1511	69.8871	
Os01g0177400	AT1G15550	35.6757	36.8715	
Os01g0177400	AT1G80330	33.2432	34.6479	
Os01g0177400	AT1G80340	35.1351	37.464	
Os01g0177400	AT4G21690	33.2432	35.2436	
Os01g0177900	AT2G26910	71.0379	71.338	
Os01g0178000	AT1G80360	66.4975	66.4975	
Os01g0178100	AT5G19950	42.4528	40.6321	
Os01g0178200	AT5G19930	52.8529	61.1111	
Os01g0178700	AT1G80400	43.4272	45.4545	
Os01g0178700	AT4G32600	48.8263	45.9161	
Os01g0178850	AT4G13395	31.6456	45.4545	
Os01g0179200	AT3G24350	60.7558	57.8947	
Os01g0179300	AT2G25670	45.9215	47.7987	
Os01g0179300	AT4G32610	46.8278	49.2063	
Os01g0179400	AT2G25660	58.0796	57.2484	
Os01g0179500	AT4G32620	28.4787	19.9351	
Os01g0179600	AT1G05530	33.0595	35.3846	
Os01g0179600	AT1G05560	35.5236	33.3333	
Os01g0179600	AT4G14090	34.0862	36.4035	
Os01g0179600	AT4G15550	36.961	37.9747	
Os01g0179700	AT1G02130	89.6552	89.6552	
Os01g0179800	AT3G24460	53.4442	55.0122	
Os01g0179800	AT4G13345	52.019	55.0251	
Os01g0180000	AT3G24480	47.6923	50.2024	
Os01g0180000	AT4G13340	55.1923	37.7632	
Os01g0180000	AT4G18670	54.2308	32.9055	
Os01g0180000	AT5G25550	39.2308	47.1132	
Os01g0180300	AT3G16000	31.9843	33.7466	
Os01g0180400	AT1G79970	23.9362	18.75	
Os01g0180400	AT2G25690	28.1915	16.358	
Os01g0180400	AT5G11460	32.9787	18.0233	
Os01g0180600	AT3G24495	46.2418	51.037	
Os01g0180700	AT5G25580	25.8621	33.3333	
Os01g0180800	AT1G79920	59.8817	68.75	
Os01g0180800	AT1G79930	72.6627	73.8869	
Os01g0182200	AT3G04090	49.5935	50.8333	
Os01g0182200	AT5G18290	46.748	47.3251	
Os01g0182400	AT4G39380	21.8254	20.5993	
Os01g0182500	AT4G09830	22.2772	23.5602	
Os01g0182500	AT5G64780	21.2871	24.5714	
Os01g0182600	AT1G22770	68.5345	67.7749	
Os01g0182700	AT2G44745	29.2857	37.6147	
Os01g0182700	AT4G39410	39.2857	36.1842	
Os01g0182832	AT4G39420	27.0642	5.55905	
Os01g0182900	AT4G39420	69.2308	7.06658	
Os01g0183000	AT1G71697	57.7657	61.2717	
Os01g0183000	AT1G74320	55.8583	58.5714	
Os01g0183000	AT4G09760	53.1335	56.3584	
Os01g0183100	AT3G10530	60.1124	59.8881	
Os01g0183300	AT1G34120	44.0262	45.5932	
Os01g0183300	AT1G71710	47.1358	43.3735	
Os01g0183400	AT5G43250	20.5882	37.6923	
Os01g0183500	AT1G47620	43.9791	16.1538	
Os01g0183500	AT1G57750	42.4084	16.2978	
Os01g0183500	AT1G65340	43.4555	16.501	
Os01g0183500	AT1G66030	0	0	
Os01g0183500	AT2G21910	45.0262	16.8627	
Os01g0183500	AT2G23180	43.4555	16.0853	
Os01g0183500	AT4G32170	39.7906	15.0198	
Os01g0183500	AT4G39480	46.0733	17.0543	
Os01g0183500	AT4G39490	46.0733	16.9557	
Os01g0183500	AT4G39500	40.3141	14.8362	
Os01g0183500	AT4G39510	40.3141	15.1575	
Os01g0183500	AT5G02900	39.7906	15.8333	
Os01g0183500	AT5G51900	17.801	14.0496	
Os01g0183500	AT5G52320	41.3613	15.7371	
Os01g0183633	AT1G54217	46.789	49.5146	
Os01g0183633	AT4G26060	42.2018	34.5865	
Os01g0183633	AT5G57060	42.2018	31.5068	
Os01g0184000	AT5G11010	48.8127	50.2717	
Os01g0184100	AT5G12020	59.6386	63.871	
Os01g0184100	AT5G12030	56.0241	59.6154	
Os01g0184500	AT4G09730	58.88	59.2593	
Os01g0184800	AT5G14240	68.1275	66.7969	
Os01g0184900	AT3G28730	68.1747	67.6471	
Os01g0185100	AT1G27000	38.0711	24.6711	
Os01g0185100	AT2G02730	36.0406	25.7246	
Os01g0185200	AT1G25350	70.9799	70.625	
Os01g0185200	AT1G68325	6.78392	56.25	
Os01g0185200	AT5G19720	13.3166	62.3529	
Os01g0185500	AT5G15120	44.6429	42.6621	
Os01g0185500	AT5G39890	44.6429	45.2899	
Os01g0185900	AT1G18860	32.7416	31.4394	
Os01g0185900	AT5G15130	35.8974	33.2117	
Os01g0186000	AT2G21900	23.3161	22.2772	
Os01g0186000	AT5G26170	31.0881	34.6821	
Os01g0186000	AT5G64810	29.5337	29.3814	
Os01g0186200	AT2G02710	45.5696	45.1128	
Os01g0186700	AT2G19400	64.8897	66.9829	
Os01g0186700	AT4G33080	70.7721	74.1811	
Os01g0186900	AT4G29780	51.4349	43.1481	
Os01g0186900	AT5G12010	53.6424	48.4064	
Os01g0187400	AT4G32920	60.2376	60.1955	
Os01g0187400	AT5G11700	63.6618	62.6979	
Os01g0187500	AT4G25440	23.4043	10.2326	
Os01g0187500	AT5G40880	22.8723	9.11017	
Os01g0187500	AT5G49200	21.2766	9.54654	
Os01g0187500	AT5G51980	25	10.7551	
Os01g0187600	AT2G19500	38.9831	18.3633	
Os01g0187600	AT4G29740	40.678	18.3206	
Os01g0187600	AT5G56970	39.8305	17.9732	
Os01g0187900	AT3G16350	48.6339	45.9948	
Os01g0188100	AT1G35190	64.3713	65.3495	
Os01g0188100	AT3G46480	52.3952	61.1888	
Os01g0188100	AT3G46490	57.7844	58.4848	
Os01g0188100	AT3G46500	55.988	57.5385	
Os01g0188200	AT4G20060	27.1186	7.05467	
Os01g0188400	AT1G79750	72.6135	71.8266	
Os01g0188400	AT2G19900	69.1706	76.0757	
Os01g0188400	AT5G11670	68.5446	74.4898	
Os01g0188400	AT5G25880	68.3881	74.3197	
Os01g0190000	AT3G21360	64.9123	56.0606	
Os01g0190400	AT2G19860	61.7904	56.3745	
Os01g0190400	AT4G29130	64.1921	59.2742	
Os01g0190500	AT1G51960	33.5484	44.4444	
Os01g0190500	AT3G16490	38.4946	46.0154	
Os01g0191000	AT4G04190	61.9318	59.2391	
Os01g0191100	AT3G28500	50.8772	50.4348	
Os01g0191100	AT5G40040	50	50	
Os01g0191200	AT5G24770	32.3432	36.9811	
Os01g0191200	AT5G24780	32.3432	36.2963	
Os01g0191300	AT4G29230	60.0462	52.2088	
Os01g0191500	AT1G51980	54.6535	54.8708	
Os01g0191500	AT3G16480	55.2475	55.9118	
Os01g0191800	AT2G25880	84.2466	70.4871	
Os01g0191800	AT4G32830	85.274	84.6939	
Os01g0192000	AT2G19810	47.4093	50.9749	
Os01g0192000	AT2G25900	36.7876	45.0794	
Os01g0192000	AT4G29190	46.6321	50.5618	
Os01g0192300	AT5G56840	33.2258	44.206	
Os01g0192600	AT2G19620	67.4352	67.4352	
Os01g0192600	AT5G11790	74.0634	74.7093	
Os01g0192600	AT5G56750	73.1988	73.4104	
Os01g0192900	AT4G26200	56.0976	66.8904	
Os01g0193500	AT4G29420	30.6843	31.1659	
Os01g0193600	AT3G21300	63.3752	63.7184	
Os01g0193900	AT3G05380	27.9953	22.4335	
Os01g0193900	AT3G21430	29.3001	21.8198	
Os01g0193900	AT5G27610	25.9786	22.5541	
Os01g0194000	AT2G25460	34.3685	30.4029	
Os01g0194300	AT1G64280	45.5326	44.688	
Os01g0194300	AT4G26120	44.3299	42.9285	
Os01g0194600	AT4G33040	38.4	33.3333	
Os01g0194600	AT5G11930	42.4	35.8108	
Os01g0195200	AT5G56890	62.2768	25.0674	
Os01g0195400	AT1G17620	33.3333	36.3636	
Os01g0195400	AT5G11890	28.8194	28.9199	
Os01g0195500	AT5G11900	73.3668	73.7374	
Os01g0195801	AT5G56960	28.3737	15.619	
Os01g0196300	AT5G56960	23.918	20	
Os01g0196500	AT1G17700	36.8159	41.1111	
Os01g0196500	AT1G55190	42.7861	45.5026	
Os01g0196500	AT3G13710	41.791	44.6809	
Os01g0196500	AT3G13720	46.7662	50	
Os01g0196500	AT4G29658	30.3483	32.1053	
Os01g0196600	AT4G29680	64.7182	62.5	
Os01g0197100	AT3G13730	54.2857	54.1752	
Os01g0197200	AT1G55150	79.3522	74.5247	
Os01g0197400	AT1G17665	31.9502	22.7811	
Os01g0197450	AT1G17630	37.6766	32.8317	
Os01g0197500	AT5G11870	39.4904	22.963	
Os01g0197700	AT2G19500	40.885	46.1078	
Os01g0197700	AT4G29740	41.4159	44.6565	
Os01g0197700	AT5G56970	43.7168	47.2275	
Os01g0197900	AT2G19910	45.2196	17.6411	
Os01g0197900	AT2G19920	36.6925	15.1064	
Os01g0197900	AT2G19930	43.6693	17.2978	
Os01g0198000	AT2G19910	42.4958	25.4032	
Os01g0198000	AT2G19920	36.5936	23.0851	
Os01g0198000	AT2G19930	41.9899	25.4862	
Os01g0198100	AT2G19910	21.0526	9.67742	
Os01g0198100	AT2G19920	19.7368	9.57447	
Os01g0198100	AT2G19930	19.0789	8.90481	
Os01g0198200	AT2G25760	74.0566	69.6746	
Os01g0198500	AT1G52140	22.3629	25.4808	
Os01g0198500	AT3G16330	21.519	24.878	
Os01g0198500	AT4G29110	22.3629	26.5	
Os01g0198900	AT2G25770	19.9074	25.7485	
Os01g0198900	AT4G32870	23.1481	31.8471	
Os01g0199300	AT2G25770	22.3958	25.7485	
Os01g0199300	AT4G32870	22.3958	27.3885	
Os01g0199400	AT5G11650	61.0127	61.7949	
Os01g0199700	AT5G25840	23.4043	31.7919	
Os01g0199900	AT2G05140	16.0063	62.3457	
Os01g0199900	AT2G37690	62.7575	61.6822	
Os01g0200000	AT5G61500	73.4177	74.1214	
Os01g0200200	AT2G25780	28.8235	32.0261	
Os01g0200300	AT1G52150	59.3968	30.5854	
Os01g0200300	AT4G32880	54.9884	28.4514	
Os01g0200400	AT5G11640	46.9466	48.6166	
Os01g0200500	AT3G16310	44.3425	44.0729	
Os01g0200600	AT1G77200	33.7719	31.5574	
Os01g0200600	AT2G25820	36.4035	36.8889	
Os01g0200600	AT4G32800	33.7719	34.8416	
Os01g0200600	AT5G11590	36.4035	35.1695	
Os01g0200600	AT5G25810	37.2807	38.9908	
Os01g0200700	AT3G15353	59.6774	53.6232	
Os01g0201100	AT1G53100	45.625	51.773	
Os01g0201100	AT3G15350	48.5417	54.9528	
Os01g0201100	AT4G27480	46.25	52.7316	
Os01g0201200	AT3G46930	36.2345	39.6117	
Os01g0201200	AT5G58950	42.2735	45.3333	
Os01g0201250	AT1G28280	37.2642	31.9838	
Os01g0201250	AT2G33780	27.8302	28.9216	
Os01g0201250	AT3G15300	35.8491	34.7032	
Os01g0201250	AT5G53830	37.2642	32.5103	
Os01g0201400	AT1G02900	27.3973	33.3333	
Os01g0201400	AT3G05490	29.4521	36.1345	
Os01g0201400	AT3G16570	30.8219	32.6087	
Os01g0201400	AT4G15800	30.8219	38.7931	
Os01g0201600	AT2G42840	26.5781	26.1438	
Os01g0201700	AT4G09960	52.5362	44.0729	
Os01g0202700	AT1G65480	55.1136	44.2922	
Os01g0202700	AT4G20370	55.1136	55.4286	
Os01g0202800	AT2G29870	23.97	46.0432	
Os01g0202800	AT2G34390	43.8202	40.625	
Os01g0202800	AT4G18910	55.4307	50.3401	
Os01g0202800	AT4G19030	51.6854	46.6216	
Os01g0203000	AT4G18890	49.589	63.7324	
Os01g0203300	AT1G53460	33.4842	23.5669	
Os01g0203800	AT1G29300	31.7308	35.9477	
Os01g0203800	AT1G53380	36.5385	41.9426	
Os01g0203800	AT2G32130	9.42308	31.2102	
Os01g0203800	AT3G14870	35.7692	39.1579	
Os01g0204000	AT1G78650	35.1562	35.3635	
Os01g0205100	AT5G45760	54.0682	57.2222	
Os01g0205200	AT4G18750	54.5727	41.791	
Os01g0205600	AT1G65520	38.4615	39.5833	
Os01g0205600	AT4G14430	42.1053	43.3333	
Os01g0205600	AT4G14440	40.4858	42.0168	
Os01g0205700	AT1G06390	87.1245	49.8772	
Os01g0205700	AT2G30980	86.6953	49.0291	
Os01g0205700	AT4G18710	86.2661	52.8947	
Os01g0206300	AT1G29230	52.4462	51.5385	
Os01g0206300	AT2G34180	49.5108	50.3984	
Os01g0206300	AT4G18700	54.7945	57.2597	
Os01g0206300	AT5G45810	52.6419	55.6936	
Os01g0206700	AT5G45820	61.8221	64.9203	
Os01g0206800	AT4G18640	45.2416	45.5752	
Os01g0206800	AT5G45840	43.9239	42.4929	
Os01g0207200	AT3G14920	44.7833	45.8128	
Os01g0207400	AT3G14920	32.9412	13.7931	
Os01g0207600	AT3G14920	38.3987	38.5878	
Os01g0207700	AT5G64700	34.749	25.0696	
Os01g0207900	AT5G64700	41.2234	43.1755	
Os01g0208000	AT5G64700	35.7576	16.4345	
Os01g0208400	AT3G14920	39.7727	40.2299	
Os01g0208600	AT1G29170	20.4648	26.7647	
Os01g0208600	AT2G34150	18.066	29.3544	
Os01g0208600	AT4G18600	18.6657	12.2781	
Os01g0209000	AT1G16900	67.4825	67.7193	
Os01g0209200	AT1G78220	38.5214	40.4082	
Os01g0209400	AT1G53650	55.5195	54.4586	
Os01g0209400	AT3G14450	58.4416	55.0459	
Os01g0209700	AT1G30040	44.1791	43.4018	
Os01g0209700	AT1G78440	44.7761	45.5927	
Os01g0209700	AT2G34555	42.3881	42.3881	
Os01g0209800	AT2G34960	65.0974	70.4745	
Os01g0210400	AT5G46220	51.9038	56.0606	
Os01g0210500	AT1G17100	59.633	56.0345	
Os01g0210500	AT1G78450	45.8716	44.4444	
Os01g0210500	AT1G78460	36.6972	36.5297	
Os01g0210600	AT1G30020	37.1257	39.4904	
Os01g0210600	AT5G46230	41.3174	48.2517	
Os01g0210700	AT4G18290	54.9085	46.6102	
Os01g0210700	AT5G46240	55.0749	48.8922	
Os01g0210800	AT4G18270	10.8974	3.54167	
Os01g0210900	AT2G28850	51.8591	53.7525	
Os01g0210900	AT2G28860	49.9022	51.7241	
Os01g0210900	AT2G34490	55.773	57.1142	
Os01g0210900	AT2G34500	57.3386	59.1919	
Os01g0211000	AT2G28850	51.5326	54.5639	
Os01g0211000	AT2G28860	49.6169	52.5355	
Os01g0211000	AT2G34490	54.9808	57.515	
Os01g0211000	AT2G34500	57.2797	60.404	
Os01g0211200	AT2G28850	54.9603	56.1866	
Os01g0211200	AT2G28860	53.9683	55.1724	
Os01g0211200	AT2G34490	58.1349	58.7174	
Os01g0211200	AT2G34500	59.7222	60.8081	
Os01g0211600	AT2G28850	58.9005	45.6389	
Os01g0211600	AT2G28860	56.5445	43.8134	
Os01g0211600	AT2G34490	63.089	48.2966	
Os01g0211600	AT2G34500	65.7068	50.7071	
Os01g0211800	AT2G42380	43.0303	44.2368	
Os01g0211800	AT3G58120	47.2727	47.4164	
Os01g0212100	AT4G18465	74.2857	74.8201	
Os01g0213100	AT2G34000	9.69388	25.1656	
Os01g0214200	AT5G45920	59.6639	58.9212	
