Gene stable ID	Gossypium raimondii gene stable ID	%id. target Gossypium raimondii gene identical to query gene	%id. query gene identical to target Gossypium raimondii gene
Os01g0132500	B456_007G086800	21.6981	15.5932
Os01g0132500	B456_008G233300	19.3396	19.6172
Os01g0132700	B456_005G075400	62.1622	62.1622
Os01g0132766	B456_001G241300	28.4644	37.2549
Os01g0132766	B456_005G192400	40.0749	44.958
Os01g0132800	B456_001G202300	58.3012	57.6336
Os01g0133100	B456_007G181900	18.7595	12.7572
Os01g0133400	B456_001G081100	73.0627	72.3949
Os01g0133400	B456_007G182200	70.6642	70.0183
Os01g0133500	B456_005G192200	48.8593	48.3992
Os01g0134500	B456_001G081200	71.5328	71.2727
Os01g0134700	B456_006G059900	41.7808	38.9362
Os01g0134700	B456_008G2008001	19.6347	14.9306
Os01g0134700	B456_008G201000	24.4292	12.5587
Os01g0134700	B456_008G287500	40.6393	39.4678
Os01g0135700	B456_005G131800	35.3591	39.2638
Os01g0135700	B456_007G004000	34.8066	43.1507
Os01g0135700	B456_008G289600	36.4641	42.8571
Os01g0135800	B456_006G036600	47.3333	51.4493
Os01g0136400	B456_005G193100	41.018	40.3535
Os01g0136400	B456_006G059400	41.1677	41.9207
Os01g0136400	B456_006G194000	38.1737	38.1166
Os01g0136400	B456_007G1836001	34.4311	45.5446
Os01g0136400	B456_008G056600	38.4731	38.5307
Os01g0136800	B456_005G193100	40.0901	39.3225
Os01g0136800	B456_006G059400	39.9399	40.5488
Os01g0136800	B456_006G194000	37.8378	37.6682
Os01g0136800	B456_007G1836001	31.5315	41.5842
Os01g0136800	B456_008G056600	38.1381	38.081
Os01g0136900	B456_001G081700	36.0687	29.0323
Os01g0136900	B456_002G052200	38.1679	29.985
Os01g0136900	B456_002G052300	33.3969	26.9231
Os01g0136900	B456_006G059500	26.5267	39.7143
Os01g0136900	B456_006G059700	37.4046	31.0618
Os01g0136900	B456_006G194100	36.6412	31.1688
Os01g0136900	B456_007G182500	30.5344	35.6347
Os01g0136900	B456_007G182700	37.2137	30.7087
Os01g0136900	B456_007G182900	35.687	24.0979
Os01g0136900	B456_007G183100	36.6412	29.2237
Os01g0136900	B456_007G183200	33.3969	29.7619
Os01g0136900	B456_007G183300	32.8244	31.5596
Os01g0136900	B456_007G1839002	29.3893	40.6332
Os01g0136900	B456_013G013500	38.1679	33.2779
Os01g0137250	B456_001G081700	49.3473	29.0323
Os01g0137250	B456_002G052200	48.0418	27.5862
Os01g0137250	B456_002G052300	41.7755	24.6154
Os01g0137250	B456_006G059500	46.7363	51.1429
Os01g0137250	B456_006G059700	51.6971	31.3788
Os01g0137250	B456_006G194100	51.9582	32.3052
Os01g0137250	B456_007G182500	48.0418	40.98
Os01g0137250	B456_007G182700	50.6527	30.5512
Os01g0137250	B456_007G182900	36.5535	18.0412
Os01g0137250	B456_007G183100	49.0862	28.6149
Os01g0137250	B456_007G183200	49.0862	31.9728
Os01g0137250	B456_007G183300	49.0862	34.4954
Os01g0137250	B456_007G1839002	48.8251	49.3404
Os01g0137250	B456_013G013500	52.2193	33.2779
Os01g0137400	B456_001G081700	35.7928	35.023
Os01g0137400	B456_002G052200	35.7928	34.1829
Os01g0137400	B456_002G052300	32.4961	31.8462
Os01g0137400	B456_006G059500	28.1005	51.1429
Os01g0137400	B456_006G059700	36.2637	36.6086
Os01g0137400	B456_006G194100	35.6358	36.8507
Os01g0137400	B456_007G182500	30.6122	43.4298
Os01g0137400	B456_007G182700	35.7928	35.9055
Os01g0137400	B456_007G182900	29.1994	23.9691
Os01g0137400	B456_007G183100	36.7347	35.6164
Os01g0137400	B456_007G183200	35.0079	37.9252
Os01g0137400	B456_007G183300	32.0251	37.4312
Os01g0137400	B456_007G1839002	30.7692	51.715
Os01g0137400	B456_013G013500	37.8336	40.0998
Os01g0137500	B456_001G081700	52.819	27.3426
Os01g0137500	B456_002G052200	52.2255	26.3868
Os01g0137500	B456_002G052300	43.6202	22.6154
Os01g0137500	B456_006G059500	52.2255	50.2857
Os01g0137500	B456_006G059700	55.7864	29.794
Os01g0137500	B456_006G194100	54.0059	29.5455
Os01g0137500	B456_007G182500	51.632	38.7528
Os01g0137500	B456_007G182700	51.9288	27.5591
Os01g0137500	B456_007G182900	40.3561	17.5258
Os01g0137500	B456_007G183100	54.0059	27.7017
Os01g0137500	B456_007G183200	53.1157	30.4422
Os01g0137500	B456_007G183300	53.1157	32.844
Os01g0137500	B456_007G1839002	51.3353	45.6464
Os01g0137500	B456_013G013500	54.0059	30.2829
Os01g0138300	B456_001G081700	33.5312	34.7158
Os01g0138300	B456_002G052200	34.5697	34.9325
Os01g0138300	B456_002G052300	31.6024	32.7692
Os01g0138300	B456_006G059500	26.7062	51.4286
Os01g0138300	B456_006G059700	34.8665	37.2425
Os01g0138300	B456_006G194100	32.4926	35.5519
Os01g0138300	B456_007G182500	28.9318	43.4298
Os01g0138300	B456_007G182700	34.5697	36.6929
Os01g0138300	B456_007G182900	27.5964	23.9691
Os01g0138300	B456_007G183100	33.8279	34.7032
Os01g0138300	B456_007G183200	31.8991	36.5646
Os01g0138300	B456_007G183300	31.8991	39.4495
Os01g0138300	B456_007G1839002	28.9318	51.4512
Os01g0138300	B456_013G013500	37.3887	41.9301
Os01g0138400	B456_001G081700	31.7716	33.3333
Os01g0138400	B456_002G052200	35.5783	36.4318
Os01g0138400	B456_002G052300	32.7965	34.4615
Os01g0138400	B456_006G059500	26.7936	52.2857
Os01g0138400	B456_006G059700	33.0893	35.8162
Os01g0138400	B456_006G194100	31.6252	35.0649
Os01g0138400	B456_007G182500	28.2577	42.9844
Os01g0138400	B456_007G182700	34.1142	36.6929
Os01g0138400	B456_007G182900	27.9649	24.6134
Os01g0138400	B456_007G183100	33.9678	35.312
Os01g0138400	B456_007G183200	32.5037	37.7551
Os01g0138400	B456_007G183300	31.1859	39.0826
Os01g0138400	B456_007G1839002	27.9649	50.3958
Os01g0138400	B456_013G013500	36.164	41.0982
Os01g0138600	B456_006G125800	26.7857	12.931
Os01g0138600	B456_009G074300	25	13.6808
Os01g0138800	B456_008G056500	68.6775	68.8372
Os01g0138900	B456_001G075300	54.4843	51.2658
Os01g0138900	B456_007G184100	48.8789	50.463
Os01g0139000	B456_001G075400	38.0282	36.4865
Os01g0139000	B456_003G021200	16.4319	11.1821
Os01g0139000	B456_006G059000	36.6197	35.7798
Os01g0139200	B456_001G068000	34.1282	34.6445
Os01g0139200	B456_007G184900	21.0134	29.4979
Os01g0139600	B456_001G084000	58.4665	52.2857
Os01g0139600	B456_009G338900	53.9936	47.6056
Os01g0140100	B456_004G112400	43.4524	42.278
Os01g0140100	B456_006G195400	50.9921	53.3195
Os01g0140100	B456_008G185200	53.9683	54.9495
Os01g0140100	B456_008G285900	53.1746	54.4715
Os01g0140400	B456_005G138000	55.0157	56.25
Os01g0140500	B456_003G030000	48.062	42.4658
Os01g0140500	B456_004G263100	47.2868	41.7808
Os01g0140500	B456_007G056500	49.6124	43.8356
Os01g0140500	B456_007G223100	49.6124	34.7826
Os01g0140500	B456_011G108100	48.8372	43.1507
Os01g0140700	B456_005G138100	50.1577	45.9538
Os01g0140700	B456_008G185900	52.6814	46.7787
Os01g0140700	B456_013G080000	51.735	47.5362
Os01g0141000	B456_005G138100	47.9452	50.578
Os01g0141000	B456_008G185900	51.5069	52.6611
Os01g0141000	B456_013G080000	50.6849	53.6232
Os01g0141100	B456_001G121400	92.4092	64.0732
Os01g0141100	B456_004G009400	91.4191	63.242
Os01g0141100	B456_006G111300	92.7393	64.5977
Os01g0141100	B456_009G086700	91.7492	63.6156
Os01g0141300	B456_001G121400	66.9456	73.2265
Os01g0141300	B456_004G009400	65.6904	71.6895
Os01g0141300	B456_006G111300	66.5272	73.1034
Os01g0141300	B456_009G086700	67.364	73.6842
Os01g0141600	B456_012G113400	60.6811	39.5161
Os01g0141700	B456_013G260300	56.7753	60.7339
Os01g0141900	B456_011G285700	54.9505	57.1184
Os01g0141900	B456_012G076400	55.4455	58.6387
Os01g0141900	B456_012G113200	48.6799	51.7544
Os01g0142100	B456_012G076200	58.9744	61.1006
Os01g0142200	B456_002G008000	73.2558	73.6842
Os01g0142200	B456_005G238200	38.9535	51.145
Os01g0142300	B456_002G261700	75.2294	63.5659
Os01g0142300	B456_012G112200	69.2661	74.938
Os01g0142500	B456_011G279700	25.8503	40.8602
Os01g0143300	B456_011G269600	42.803	44.3137
Os01g0143300	B456_012G073000	49.2424	50.7812
Os01g0143700	B456_011G269600	37.8378	38.4314
Os01g0143700	B456_012G073000	42.0849	42.5781
Os01g0143800	B456_011G269600	32.7273	35.2941
Os01g0143800	B456_012G073000	33.4545	35.9375
Os01g0144000	B456_002G212400	49.8516	58.7413
Os01g0144000	B456_003G032800	50.4451	65.3846
Os01g0144000	B456_003G032900	50.1484	65
Os01g0144000	B456_007G227300	49.2582	63.8462
Os01g0144000	B456_009G222600	48.0712	62.3077
Os01g0144100	B456_011G267900	72.7273	64.8649
Os01g0144200	B456_012G105600	73.3945	73.3945
Os01g0144340	B456_009G319700	64.4258	63.5359
Os01g0144340	B456_011G266400	63.0252	62.1547
Os01g0144500	B456_006G265900	29.0984	20.1705
Os01g0144600	B456_003G130300	36	45.8599
Os01g0144600	B456_009G098000	36	46.1538
Os01g0144700	B456_004G285500	34.0659	30.6931
Os01g0147200	B456_003G185800	58.349	63.0832
Os01g0147200	B456_008G223500	57.4109	62.5767
Os01g0147200	B456_011G218800	25.1407	50.1873
Os01g0147200	B456_011G219100	22.3265	38.141
Os01g0147200	B456_011G219400	25.5159	42.1053
Os01g0147200	B456_011G219500	27.955	44.0828
Os01g0147300	B456_003G130900	63.7255	31.25
Os01g0147300	B456_006G172200	59.8039	31.8538
Os01g0147300	B456_009G098700	61.2745	29.9043
Os01g0147800	B456_010G201500	43.617	38.6792
Os01g0147900	B456_011G261700	81.4229	81.1024
Os01g0148000	B456_001G249500	42.8215	16.6343
Os01g0148000	B456_002G257600	40.0749	15.9384
Os01g0148000	B456_006G172700	42.9463	16.9542
Os01g0148050	B456_001G249500	42.3197	19.6411
Os01g0148050	B456_002G257600	41.1703	19.5631
Os01g0148050	B456_006G172700	43.1557	20.3549
Os01g0148400	B456_007G319600	10.5431	20
Os01g0149350	B456_002G079700	21.4141	25
Os01g0149350	B456_008G065600	22.9293	20.4689
Os01g0149500	B456_002G079700	21.9414	25.5896
Os01g0149500	B456_008G065600	23.2558	20.7394
Os01g0149600	B456_001G108300	81.0458	82.1192
Os01g0149600	B456_001G250000	73.2026	84.2105
Os01g0149600	B456_002G253900	76.4706	53.917
Os01g0149600	B456_003G135400	80.3922	83.6735
Os01g0149600	B456_003G136000	80.3922	83.6735
Os01g0149600	B456_004G003900	79.7386	82.9932
Os01g0149600	B456_006G104400	79.7386	86.5248
Os01g0149600	B456_006G104500	79.085	85.8156
Os01g0149600	B456_006G104600	79.085	85.8156
Os01g0149600	B456_009G089900	78.4314	85.1064
Os01g0149600	B456_009G424400	75.1634	82.7338
Os01g0149600	B456_013G264700	74.5098	80.2817
Os01g0149600	B456_013G264900	79.085	82.3129
Os01g0149800	B456_002G257700	67.0732	70.5128
Os01g0149800	B456_007G376000	53.6585	57.1429
Os01g0149800	B456_012G103800	67.0732	70.5128
Os01g0149800	B456_013G260000	39.0244	42.6667
Os01g0149900	B456_003G132000	10.6469	15.1923
Os01g0149900	B456_007G375900	15.4987	14.1451
Os01g0149900	B456_009G099300	14.8248	14.1753
Os01g0150000	B456_011G260500	80.6452	80.6452
Os01g0150000	B456_012G070200	78.7097	78.7097
Os01g0150100	B456_011G256900	55.3333	21.8421
Os01g0150200	B456_007G233000	71.0407	62.8
Os01g0150400	B456_007G233000	39.8104	33.6
Os01g0150500	B456_007G233000	40.2715	35.6
Os01g0150800	B456_007G233000	57.3333	51.6
Os01g0151100	B456_002G258300	56.4899	64.375
Os01g0151100	B456_002G258400	56.8556	63.0832
Os01g0151100	B456_009G100300	59.5978	64.9402
Os01g0151100	B456_009G319000	57.2212	61.9802
Os01g0151100	B456_012G103100	57.5868	62.5
Os01g0151200	B456_003G134000	66.6667	67.4009
Os01g0151400	B456_010G079400	61.9048	20.934
Os01g0151500	B456_010G079400	48.5455	42.9952
Os01g0151600	B456_003G135100	65.3631	65
Os01g0151600	B456_004G004400	63.6871	63.1579
Os01g0151700	B456_006G174600	66.3551	65.9443
Os01g0151700	B456_012G101900	67.6012	67.1827
Os01g0151900	B456_013G169200	42.8839	42.0183
Os01g0152000	B456_002G260200	36.2441	40.6316
Os01g0152000	B456_004G027800	40.6573	41.3168
Os01g0152000	B456_008G290200	38.7793	42.7979
Os01g0152000	B456_009G313800	39.3427	41.4441
Os01g0152000	B456_009G435400	39.4366	40.856
Os01g0152000	B456_009G436200	37.3709	41.3721
Os01g0152000	B456_011G258500	41.4085	41.3308
Os01g0152000	B456_011G258600	38.1221	41.0931
Os01g0152000	B456_011G258700	38.8732	43.5331
Os01g0152000	B456_011G259100	36.7136	35.3846
Os01g0152000	B456_011G259200	40.2817	40.1685
Os01g0152000	B456_011G259300	39.9061	39.8687
Os01g0152000	B456_011G259500	37.9343	40.9736
Os01g0152000	B456_011G259800	40.6573	42.8289
Os01g0152000	B456_011G260200	41.4085	42.6087
Os01g0152000	B456_011G260300	41.5023	43.7191
Os01g0152000	B456_011G284100	37.1831	40.6154
Os01g0152000	B456_011G284300	37.9343	42.1272
Os01g0152000	B456_011G284400	40.4695	42.5469
Os01g0152000	B456_011G284600	40.1878	39.7032
Os01g0152000	B456_011G2849001	35.2113	43.054
Os01g0152000	B456_011G2849002	39.6244	40.7336
Os01g0152000	B456_011G285100	40.3756	41.4258
Os01g0152000	B456_011G285300	39.5305	40.8341
Os01g0152000	B456_011G285500	41.9718	42.8983
Os01g0152300	B456_001G108300	80.3922	81.457
Os01g0152300	B456_001G250000	72.549	83.4586
Os01g0152300	B456_002G253900	75.817	53.4562
Os01g0152300	B456_003G135400	79.7386	82.9932
Os01g0152300	B456_003G136000	79.7386	82.9932
Os01g0152300	B456_004G003900	79.085	82.3129
Os01g0152300	B456_006G104400	79.085	85.8156
Os01g0152300	B456_006G104500	78.4314	85.1064
Os01g0152300	B456_006G104600	78.4314	85.1064
Os01g0152300	B456_009G089900	77.7778	84.3972
Os01g0152300	B456_009G424400	74.5098	82.0144
Os01g0152300	B456_013G264700	73.8562	79.5775
Os01g0152300	B456_013G264900	78.4314	81.6327
Os01g0152600	B456_002G260200	36.7619	40.6316
Os01g0152600	B456_004G027800	40.381	40.458
Os01g0152600	B456_008G290200	38.8571	42.2798
Os01g0152600	B456_009G313800	39.1429	40.6528
Os01g0152600	B456_009G435400	39.3333	40.1751
Os01g0152600	B456_009G436200	37.4286	40.8524
Os01g0152600	B456_011G258500	40.6667	40.0187
Os01g0152600	B456_011G258600	39.1429	41.5992
Os01g0152600	B456_011G258700	38.2857	42.2713
Os01g0152600	B456_011G259100	36.9524	35.1131
Os01g0152600	B456_011G259200	40	39.3258
Os01g0152600	B456_011G259300	40.4762	39.8687
Os01g0152600	B456_011G259500	36.381	38.7424
Os01g0152600	B456_011G259800	38.5714	40.0593
Os01g0152600	B456_011G260200	40.2857	40.8696
Os01g0152600	B456_011G260300	39.8095	41.3452
Os01g0152600	B456_011G284100	37.3333	40.2051
Os01g0152600	B456_011G284300	38.8571	42.5443
Os01g0152600	B456_011G284400	39.5238	40.9674
Os01g0152600	B456_011G284600	39.8095	38.7755
Os01g0152600	B456_011G2849001	34.4762	41.5614
Os01g0152600	B456_011G2849002	40.7619	41.3127
Os01g0152600	B456_011G285100	39.619	40.0771
Os01g0152600	B456_011G285300	39.7143	40.4462
Os01g0152600	B456_011G285500	41.2381	41.5547
Os01g0152687	B456_006G062800	44.5545	10.2975
Os01g0152800	B456_002G260200	36.8221	40.7368
Os01g0152800	B456_004G027800	40.4377	40.5534
Os01g0152800	B456_008G290200	37.5833	40.9326
Os01g0152800	B456_009G313800	38.9153	40.455
Os01g0152800	B456_009G435400	39.5814	40.4669
Os01g0152800	B456_009G436200	37.6784	41.1642
Os01g0152800	B456_011G258500	40.8183	40.2062
Os01g0152800	B456_011G258600	38.9153	41.3968
Os01g0152800	B456_011G258700	38.4396	42.4816
Os01g0152800	B456_011G259100	37.393	35.5656
Os01g0152800	B456_011G259200	40.5328	39.8876
Os01g0152800	B456_011G259300	40.8183	40.2439
Os01g0152800	B456_011G259500	36.4415	38.8438
Os01g0152800	B456_011G259800	39.4862	41.0485
Os01g0152800	B456_011G260200	40.7231	41.3527
Os01g0152800	B456_011G260300	40.628	42.2354
Os01g0152800	B456_011G284100	37.6784	40.6154
Os01g0152800	B456_011G284300	38.725	42.44
Os01g0152800	B456_011G284400	39.9619	41.461
Os01g0152800	B456_011G284600	39.4862	38.4972
Os01g0152800	B456_011G2849001	35.2997	42.5947
Os01g0152800	B456_011G2849002	39.9619	40.5405
Os01g0152800	B456_011G285100	39.4862	39.9807
Os01g0152800	B456_011G285300	40.5328	41.3191
Os01g0152800	B456_011G285500	41.294	41.6507
Os01g0152900	B456_001G108300	80.3922	81.457
Os01g0152900	B456_001G250000	73.2026	84.2105
Os01g0152900	B456_002G253900	76.4706	53.917
Os01g0152900	B456_003G135400	79.7386	82.9932
Os01g0152900	B456_003G136000	80.3922	83.6735
Os01g0152900	B456_004G003900	79.7386	82.9932
Os01g0152900	B456_006G104400	79.7386	86.5248
Os01g0152900	B456_006G104500	79.085	85.8156
Os01g0152900	B456_006G104600	79.085	85.8156
Os01g0152900	B456_009G089900	78.4314	85.1064
Os01g0152900	B456_009G424400	75.1634	82.7338
Os01g0152900	B456_013G264700	73.8562	79.5775
Os01g0152900	B456_013G264900	79.085	82.3129
Os01g0153000	B456_002G260200	35.9885	39.4737
Os01g0153000	B456_004G027800	39.7313	39.5038
Os01g0153000	B456_008G290200	37.2361	40.2073
Os01g0153000	B456_009G313800	39.1555	40.3561
Os01g0153000	B456_009G435400	39.5393	40.0778
Os01g0153000	B456_009G436200	37.7159	40.8524
Os01g0153000	B456_011G258500	39.3474	38.4255
Os01g0153000	B456_011G258600	37.0441	39.0688
Os01g0153000	B456_011G258700	36.9482	40.4837
Os01g0153000	B456_011G259100	36.5643	34.4796
Os01g0153000	B456_011G259200	38.7716	37.8277
Os01g0153000	B456_011G259300	38.4837	37.6173
Os01g0153000	B456_011G259500	34.9328	36.9168
Os01g0153000	B456_011G259800	37.2361	38.3778
Os01g0153000	B456_011G260200	38.9635	39.2271
Os01g0153000	B456_011G260300	38.5797	39.7626
Os01g0153000	B456_011G284100	36.4683	38.9744
Os01g0153000	B456_011G284300	37.1401	40.3545
Os01g0153000	B456_011G284400	38.8676	39.9803
Os01g0153000	B456_011G284600	37.7159	36.4564
Os01g0153000	B456_011G2849001	34.0691	40.7578
Os01g0153000	B456_011G2849002	38.0998	38.3205
Os01g0153000	B456_011G285100	37.62	37.7649
Os01g0153000	B456_011G285300	38.6756	39.0883
Os01g0153000	B456_011G285500	39.5393	39.5393
Os01g0153100	B456_001G108300	81.0458	82.1192
Os01g0153100	B456_001G250000	75.1634	86.4662
Os01g0153100	B456_002G253900	78.4314	55.2995
Os01g0153100	B456_003G135400	81.6993	85.034
Os01g0153100	B456_003G136000	82.3529	85.7143
Os01g0153100	B456_004G003900	80.3922	83.6735
Os01g0153100	B456_006G104400	80.3922	87.234
Os01g0153100	B456_006G104500	79.7386	86.5248
Os01g0153100	B456_006G104600	79.7386	86.5248
Os01g0153100	B456_009G089900	80.3922	87.234
Os01g0153100	B456_009G424400	75.817	83.4532
Os01g0153100	B456_013G264700	75.1634	80.9859
Os01g0153100	B456_013G264900	81.0458	84.3537
Os01g0153200	B456_001G108200	30.7018	20.1149
Os01g0153200	B456_001G274900	21.0526	26.6667
Os01g0153200	B456_002G145700	27.193	37.8049
Os01g0153200	B456_N020900	29.8246	32.381
Os01g0153250	B456_003G135500	42.3542	42.3077
Os01g0153300	B456_001G108300	79.3548	81.457
Os01g0153300	B456_001G250000	72.9032	84.9624
Os01g0153300	B456_002G253900	76.129	54.3779
Os01g0153300	B456_003G135400	80	84.3537
Os01g0153300	B456_003G136000	80	84.3537
Os01g0153300	B456_004G003900	78.0645	82.3129
Os01g0153300	B456_006G104400	78.0645	85.8156
Os01g0153300	B456_006G104500	77.4194	85.1064
Os01g0153300	B456_006G104600	77.4194	85.1064
Os01g0153300	B456_009G089900	78.0645	85.8156
Os01g0153300	B456_009G424400	73.5484	82.0144
Os01g0153300	B456_013G264700	74.1936	80.9859
Os01g0153300	B456_013G264900	78.7097	82.9932
Os01g0153400	B456_002G213600	72.9167	42.1687
Os01g0153500	B456_005G133800	17.284	40
Os01g0153500	B456_011G243900	16.8724	30.3704
Os01g0153500	B456_011G244300	22.6337	36.1842
Os01g0153500	B456_011G244500	21.3992	37.4101
Os01g0153500	B456_011G246900	37.4486	38.0753
Os01g0153500	B456_011G247000	43.2099	42.1687
Os01g0153500	B456_011G247100	32.0988	39.5939
Os01g0153500	B456_011G247200	41.9753	41.2955
Os01g0153500	B456_011G247300	36.6255	39.2071
Os01g0153500	B456_011G247400	23.0453	33.5329
Os01g0153500	B456_011G247600	44.856	43.7751
Os01g0153500	B456_011G247700	39.0947	45.6731
Os01g0153500	B456_011G247800	44.856	43.6
Os01g0153500	B456_011G247900	44.4444	43.3735
Os01g0153500	B456_011G248000	30.0412	35.0962
Os01g0153500	B456_011G248100	45.2675	45.082
Os01g0153500	B456_011G248200	20.1646	33.1081
Os01g0153500	B456_011G248300	44.856	44.3089
Os01g0153500	B456_011G248600	39.9177	42.9204
Os01g0153500	B456_011G248700	34.5679	42
Os01g0153500	B456_011G248900	39.0947	44.8113
Os01g0153500	B456_N027200	38.2716	41.1504
Os01g0153600	B456_005G133800	12.987	38.0952
Os01g0153600	B456_011G243900	9.74026	22.2222
Os01g0153600	B456_011G244300	12.3377	25
Os01g0153600	B456_011G244500	12.6623	28.0576
Os01g0153600	B456_011G246900	12.987	16.7364
Os01g0153600	B456_011G247000	14.2857	17.6707
Os01g0153600	B456_011G247100	13.961	21.8274
Os01g0153600	B456_011G247200	12.6623	15.7895
Os01g0153600	B456_011G247300	12.013	16.2996
Os01g0153600	B456_011G247400	13.3117	24.5509
Os01g0153600	B456_011G247600	13.961	17.2691
Os01g0153600	B456_011G247700	14.9351	22.1154
Os01g0153600	B456_011G247800	13.6364	16.8
Os01g0153600	B456_011G247900	13.3117	16.4659
Os01g0153600	B456_011G248000	7.79221	11.5385
Os01g0153600	B456_011G248100	14.6104	18.4426
Os01g0153600	B456_011G248200	14.6104	30.4054
Os01g0153600	B456_011G248300	14.6104	18.2927
Os01g0153600	B456_011G248600	11.6883	15.9292
Os01g0153600	B456_011G248700	6.16883	9.5
Os01g0153600	B456_011G248900	10.3896	15.0943
Os01g0153600	B456_N027200	13.6364	18.5841
Os01g0153800	B456_006G117200	40.327	40.884
Os01g0153800	B456_006G146700	39.782	44.1088
Os01g0153800	B456_007G301300	38.4196	43.2515
Os01g0153900	B456_005G133800	14.902	36.1905
Os01g0153900	B456_011G243900	12.9412	24.4444
Os01g0153900	B456_011G244300	18.8235	31.5789
Os01g0153900	B456_011G244500	17.2549	31.6547
Os01g0153900	B456_011G246900	29.8039	31.7992
Os01g0153900	B456_011G247000	33.3333	34.1365
Os01g0153900	B456_011G247100	24.3137	31.4721
Os01g0153900	B456_011G247200	34.1176	35.2227
Os01g0153900	B456_011G247300	28.2353	31.7181
Os01g0153900	B456_011G247400	18.4314	28.1437
Os01g0153900	B456_011G247600	34.1176	34.9398
Os01g0153900	B456_011G247700	33.7255	41.3462
Os01g0153900	B456_011G247800	34.5098	35.2
Os01g0153900	B456_011G247900	33.7255	34.5382
Os01g0153900	B456_011G248000	30.1961	37.0192
Os01g0153900	B456_011G248100	38.8235	40.5738
Os01g0153900	B456_011G248200	14.1176	24.3243
Os01g0153900	B456_011G248300	37.6471	39.0244
Os01g0153900	B456_011G248600	33.3333	37.6106
Os01g0153900	B456_011G248700	34.1176	43.5
Os01g0153900	B456_011G248900	31.7647	38.2075
Os01g0153900	B456_N027200	30.9804	34.9558
Os01g0153950	B456_005G133800	0	0
Os01g0153950	B456_011G243900	0	0
