Gene stable ID	Populus trichocarpa gene stable ID	%id. target Populus trichocarpa gene identical to query gene	%id. query gene identical to target Populus trichocarpa gene
Os01g0137500	POPTR_0160s00230	47.4777	31.1284
Os01g0137500	POPTR_0160s00270	46.5875	50.1597
Os01g0137500	POPTR_0188s00220	50.1484	56.3333
Os01g0137500	POPTR_0309s00200	39.1691	50.7692
Os01g0137500	POPTR_0418s00210	49.5549	46.1326
Os01g0137500	POPTR_0463s00200	54.8961	27.8614
Os01g0137950	POPTR_0015s02050	27.451	25.9259
Os01g0137950	POPTR_0017s06270	21.5686	34.375
Os01g0138300	POPTR_0004s07450	24.184	60.8209
Os01g0138300	POPTR_0004s07470	35.6083	40.4722
Os01g0138300	POPTR_0004s09600	20.0297	59.4714
Os01g0138300	POPTR_0004s09630	28.3383	48.9744
Os01g0138300	POPTR_0005s15310	27.4481	55.5556
Os01g0138300	POPTR_0005s15340	27.2997	55.2553
Os01g0138300	POPTR_0005s15370	35.4599	36.1573
Os01g0138300	POPTR_0005s15390	23.1454	51.1475
Os01g0138300	POPTR_0005s15410	34.5697	38.1967
Os01g0138300	POPTR_0010s13100	29.3769	59.8187
Os01g0138300	POPTR_0012s05080	26.1128	57.1429
Os01g0138300	POPTR_0015s03870	34.4214	37.1795
Os01g0138300	POPTR_0160s00230	32.3442	42.4125
Os01g0138300	POPTR_0160s00270	24.9258	53.6741
Os01g0138300	POPTR_0188s00220	27.4481	61.6667
Os01g0138300	POPTR_0309s00200	22.2552	57.6923
Os01g0138300	POPTR_0418s00210	27.5964	51.3812
Os01g0138300	POPTR_0463s00200	35.3116	35.8434
Os01g0138400	POPTR_0004s07450	23.4261	59.7015
Os01g0138400	POPTR_0004s07470	34.8463	40.1349
Os01g0138400	POPTR_0004s09600	19.3265	58.1498
Os01g0138400	POPTR_0004s09630	27.5256	48.2051
Os01g0138400	POPTR_0005s15310	26.5007	54.3544
Os01g0138400	POPTR_0005s15340	26.5007	54.3544
Os01g0138400	POPTR_0005s15370	34.8463	36.0061
Os01g0138400	POPTR_0005s15390	22.4012	50.1639
Os01g0138400	POPTR_0005s15410	33.0893	37.0492
Os01g0138400	POPTR_0010s13100	28.4041	58.6103
Os01g0138400	POPTR_0012s05080	25.4758	56.4935
Os01g0138400	POPTR_0015s03870	32.7965	35.8974
Os01g0138400	POPTR_0160s00230	30.4539	40.4669
Os01g0138400	POPTR_0160s00270	22.8404	49.8403
Os01g0138400	POPTR_0188s00220	26.6471	60.6667
Os01g0138400	POPTR_0309s00200	21.6691	56.9231
Os01g0138400	POPTR_0418s00210	27.3792	51.6575
Os01g0138400	POPTR_0463s00200	33.8214	34.7892
Os01g0138600	POPTR_0009s05410	23.2143	12.5806
Os01g0138800	POPTR_0005s15220	66.3573	67.1361
Os01g0138800	POPTR_0010s13050	67.2854	67.4419
Os01g0138900	POPTR_0012s05040	57.3991	60.8076
Os01g0138900	POPTR_0015s03920	18.8341	55.2632
Os01g0139000	POPTR_0008s12330	27.6995	26.6968
Os01g0139000	POPTR_0012s05030	37.5587	36.1991
Os01g0139000	POPTR_0015s03930	38.4977	37.1041
Os01g0139200	POPTR_0004s09470	19.5231	25.144
Os01g0139200	POPTR_0005s15170	18.6289	24.4618
Os01g0139200	POPTR_0012s04970	32.9359	34.1049
Os01g0139600	POPTR_0004s09450	58.147	57.0533
Os01g0139600	POPTR_0005s15140	60.3834	58.1538
Os01g0139600	POPTR_0008s12380	49.5208	55.1601
Os01g0139600	POPTR_0010s12940	59.7444	56.3253
Os01g0140100	POPTR_0010s13830	53.7698	55.9917
Os01g0140100	POPTR_0015s02540	53.1746	53.7074
Os01g0140400	POPTR_0008s11580	38.558	52.5641
Os01g0140400	POPTR_0010s13950	37.4608	53.7079
Os01g0140500	POPTR_0005s08430	45.7364	40.411
Os01g0140500	POPTR_0007s06220	47.2868	41.7808
Os01g0140500	POPTR_0007s09770	47.2868	41.7808
Os01g0140700	POPTR_0008s11600	52.3659	44.9865
Os01g0140700	POPTR_0010s13930	52.3659	41.3965
Os01g0141000	POPTR_0008s11600	52.0548	51.4905
Os01g0141000	POPTR_0010s13930	51.7808	47.1322
Os01g0141100	POPTR_0004s19520	10.5611	19.0476
Os01g0141100	POPTR_0004s19530	82.5082	84.7458
Os01g0141100	POPTR_0008s02300	77.2277	57.2127
Os01g0141100	POPTR_0009s14640	3.9604	16
Os01g0141100	POPTR_0009s14650	12.5413	18.8119
Os01g0141100	POPTR_0009s14670	66.0066	86.9565
Os01g0141100	POPTR_0010s24370	84.4884	59.3968
Os01g0141100	POPTR_0475s00210	74.9175	59.2689
Os01g0141300	POPTR_0004s19520	22.1757	63.0952
Os01g0141300	POPTR_0004s19530	44.7699	72.5424
Os01g0141300	POPTR_0008s02300	57.113	66.7482
Os01g0141300	POPTR_0009s14640	10.0418	64
Os01g0141300	POPTR_0009s14650	24.477	57.9208
Os01g0141300	POPTR_0009s14670	35.1464	73.0435
Os01g0141300	POPTR_0010s24370	60.0418	66.5893
Os01g0141300	POPTR_0475s00210	55.2301	68.9295
Os01g0141600	POPTR_0006s10060	61.9195	40
Os01g0141700	POPTR_0001s25810	60.3774	62.4113
Os01g0141900	POPTR_0008s06680	55.2805	59.292
Os01g0141900	POPTR_0010s19760	55.1155	58.9065
Os01g0141900	POPTR_0016s12230	48.6799	56.8401
Os01g0142100	POPTR_0008s06640	58.4249	58.9649
Os01g0142100	POPTR_0010s19810	22.1612	66.8508
Os01g0142200	POPTR_0004s14860	72.093	72.093
Os01g0142200	POPTR_0009s10500	50	57.3333
Os01g0142300	POPTR_0006s09880	76.3761	64.0385
Os01g0142300	POPTR_0016s12010	66.055	72.9114
Os01g0143300	POPTR_0006s09170	43.9394	47.3469
Os01g0143300	POPTR_0010s20600	43.9394	44.9612
Os01g0143300	POPTR_0016s10380	42.4242	46.0905
Os01g0143300	POPTR_1740s00200	26.1364	54.7619
Os01g0143700	POPTR_0006s09170	38.2239	40.4082
Os01g0143700	POPTR_0010s20600	35.9073	36.0465
Os01g0143700	POPTR_0016s10380	36.2934	38.6831
Os01g0143700	POPTR_1740s00200	21.6216	44.4444
Os01g0143800	POPTR_0006s09170	30.9091	34.6939
Os01g0143800	POPTR_0010s20600	31.2727	33.3333
Os01g0143800	POPTR_0016s10380	29.8182	33.7449
Os01g0143800	POPTR_1740s00200	20	43.6508
Os01g0144000	POPTR_0001s29510	50.1484	64.5038
Os01g0144000	POPTR_0002s11470	46.5875	59.4697
Os01g0144000	POPTR_0009s08600	51.9288	66.7939
Os01g0144100	POPTR_0008s05900	70.202	63.7615
Os01g0144100	POPTR_0010s20770	70.7071	63.9269
Os01g0144200	POPTR_0016s10540	69.7248	67.5556
Os01g0144340	POPTR_0010s20950	61.2045	56.901
Os01g0144500	POPTR_0006s20880	25.4098	27.3128
Os01g0144600	POPTR_0009s03860	40	42.328
Os01g0144700	POPTR_0006s13960	36.2637	35.1064
Os01g0147200	POPTR_0001s01830	49.7186	77.2595
Os01g0147200	POPTR_0003s09640	60.9756	63.2296
Os01g0147300	POPTR_0001s24800	64.2157	35.0267
Os01g0147300	POPTR_0006s08650	65.6863	34.8052
Os01g0147300	POPTR_0009s03720	63.2353	34.127
Os01g0147800	POPTR_0010s21040	43.8298	35.5172
Os01g0147900	POPTR_0008s05640	81.8182	81.4961
Os01g0147900	POPTR_0010s21100	83.3992	83.0709
Os01g0148000	POPTR_0006s08580	15.7303	7.81638
Os01g0148000	POPTR_0006s08590	25.593	50.995
Os01g0148050	POPTR_0006s08580	41.5883	24.6898
Os01g0148050	POPTR_0006s08590	0.31348	0.746269
Os01g0148400	POPTR_0001s40750	3.35463	18.1034
Os01g0148400	POPTR_0001s41350	9.90415	19.5584
Os01g0148400	POPTR_0011s12280	10.0639	19.8738
Os01g0149350	POPTR_0005s12170	21.1111	24.6172
Os01g0149350	POPTR_0006s01550	19.1919	22.3267
Os01g0149350	POPTR_0011s13340	17.2727	23.783
Os01g0149350	POPTR_0016s09570	18.7879	21.7544
Os01g0149500	POPTR_0005s12170	21.8402	25.4417
Os01g0149500	POPTR_0006s01550	19.6158	22.7967
Os01g0149500	POPTR_0011s13340	17.4924	24.0612
Os01g0149500	POPTR_0016s09570	19.1102	22.1053
Os01g0149600	POPTR_0004s09030	80.3922	83.6735
Os01g0149600	POPTR_0004s09050	79.085	82.3129
Os01g0149600	POPTR_0005s14680	79.085	81.7568
Os01g0149600	POPTR_0008s02990	78.4314	86.3309
Os01g0149600	POPTR_0008s03040	77.7778	82.069
Os01g0149600	POPTR_0008s03050	79.085	84.6154
Os01g0149600	POPTR_0008s03060	80.3922	88.4892
Os01g0149600	POPTR_0009s03310	79.7386	82.4324
Os01g0149600	POPTR_0010s23720	77.1242	84.2857
Os01g0149600	POPTR_0010s23730	77.1242	78.1457
Os01g0149600	POPTR_0010s23770	80.3922	88.4892
Os01g0149800	POPTR_0001s03260	41.4634	45.3333
Os01g0149800	POPTR_0001s07670	41.4634	45.3333
Os01g0149800	POPTR_0001s24660	47.561	50
Os01g0149800	POPTR_0006s08530	63.4146	41.9355
Os01g0149800	POPTR_0009s03610	47.561	51.3158
Os01g0149800	POPTR_0013s13480	43.9024	49.3151
Os01g0149800	POPTR_0019s13150	43.9024	24.6575
Os01g0149900	POPTR_0001s24630	16.0377	13.6625
Os01g0149900	POPTR_0009s03600	16.8464	12.6775
Os01g0149900	POPTR_0016s11080	17.655	15.127
Os01g0150000	POPTR_0008s05550	80.9677	80.9677
Os01g0150000	POPTR_0010s21190	80	80
Os01g0150100	POPTR_0008s05460	56	22.5806
Os01g0150100	POPTR_0010s21300	30.6667	21.1009
Os01g0150200	POPTR_0007s14290	75.5656	75.5656
Os01g0150400	POPTR_0007s14290	38.3886	36.6516
Os01g0150500	POPTR_0007s14290	37.5566	37.5566
Os01g0150800	POPTR_0007s14290	56	57.0136
Os01g0151100	POPTR_0008s05420	56.8556	64.2562
Os01g0151100	POPTR_0010s21340	56.6728	64.0496
Os01g0151200	POPTR_0001s24450	22.658	61.1765
Os01g0151200	POPTR_0001s24460	41.1765	64.2857
Os01g0151200	POPTR_0009s03440	22.658	62.2754
Os01g0151200	POPTR_0009s03450	39.2157	69.7674
Os01g0151400	POPTR_0006s15360	10.4762	22.449
Os01g0151400	POPTR_0018s06710	59.0476	20.4959
Os01g0151500	POPTR_0006s15360	9.27273	52.0408
Os01g0151500	POPTR_0018s06710	49.0909	44.6281
Os01g0151600	POPTR_0001s24360	68.1564	66.6667
Os01g0151600	POPTR_0009s03380	62.5698	65.6891
Os01g0151700	POPTR_0006s08410	62.3053	69.6864
Os01g0151900	POPTR_0011s11610	39.3258	48.4988
Os01g0152000	POPTR_0005s08180	41.2207	43.4224
Os01g0152000	POPTR_0005s15520	42.1596	43.9335
Os01g0152000	POPTR_0006s10000	40.8451	42.0696
Os01g0152000	POPTR_0006s28780	38.6854	42.6501
Os01g0152000	POPTR_0008s03370	41.5962	43.1353
Os01g0152000	POPTR_0008s03390	40.8451	42.3977
Os01g0152000	POPTR_0008s03400	40.8451	42.439
Os01g0152000	POPTR_0010s23490	40.939	42.787
Os01g0152000	POPTR_0010s23500	39.061	38.9878
Os01g0152000	POPTR_0011s10410	40.2817	44.0904
Os01g0152000	POPTR_0011s10420	40.1878	44.4906
Os01g0152000	POPTR_0011s10430	40.6573	42.999
Os01g0152000	POPTR_0011s14430	38.8732	42.8128
Os01g0152000	POPTR_0012s04160	41.8779	43.5122
Os01g0152000	POPTR_0013s13660	36.9014	42.9978
Os01g0152000	POPTR_0015s04680	41.3146	41.8251
Os01g0152000	POPTR_0017s01340	40.4695	43.2297
Os01g0152000	POPTR_0017s03350	40.3756	42.6165
Os01g0152000	POPTR_0018s02450	40.5634	42.1053
Os01g0152000	POPTR_0141s00210	40.4695	42.8004
Os01g0152300	POPTR_0004s09030	79.7386	82.9932
Os01g0152300	POPTR_0004s09050	78.4314	81.6327
Os01g0152300	POPTR_0005s14680	78.4314	81.0811
Os01g0152300	POPTR_0008s02990	77.7778	85.6115
Os01g0152300	POPTR_0008s03040	77.1242	81.3793
Os01g0152300	POPTR_0008s03050	78.4314	83.9161
Os01g0152300	POPTR_0008s03060	79.7386	87.7698
Os01g0152300	POPTR_0009s03310	79.085	81.7568
Os01g0152300	POPTR_0010s23720	76.4706	83.5714
Os01g0152300	POPTR_0010s23730	76.4706	77.4834
Os01g0152300	POPTR_0010s23770	79.7386	87.7698
Os01g0152600	POPTR_0005s08180	41.9048	43.5213
Os01g0152600	POPTR_0005s15520	41.619	42.7593
Os01g0152600	POPTR_0006s10000	40	40.619
Os01g0152600	POPTR_0006s28780	38.8571	42.236
Os01g0152600	POPTR_0008s03370	42.8571	43.8169
Os01g0152600	POPTR_0008s03390	41.9048	42.885
Os01g0152600	POPTR_0008s03400	41.9048	42.9268
Os01g0152600	POPTR_0010s23490	41.8095	43.0815
Os01g0152600	POPTR_0010s23500	39.3333	38.7067
Os01g0152600	POPTR_0011s10410	40.2857	43.4738
Os01g0152600	POPTR_0011s10420	41.619	45.4262
Os01g0152600	POPTR_0011s10430	42.1905	43.9921
Os01g0152600	POPTR_0011s14430	39.3333	42.7094
Os01g0152600	POPTR_0012s04160	40	40.9756
Os01g0152600	POPTR_0013s13660	36.2857	41.6849
Os01g0152600	POPTR_0015s04680	41.5238	41.4449
Os01g0152600	POPTR_0017s01340	40.4762	42.6279
Os01g0152600	POPTR_0017s03350	40.5714	42.22
Os01g0152600	POPTR_0018s02450	40.8571	41.8129
Os01g0152600	POPTR_0141s00210	41.9048	43.6941
Os01g0152687	POPTR_0010s23530	41.5842	13.5922
Os01g0152800	POPTR_0005s08180	42.6261	44.3126
Os01g0152800	POPTR_0005s15520	41.1989	42.3679
Os01g0152800	POPTR_0006s10000	40.1522	40.8124
Os01g0152800	POPTR_0006s28780	38.4396	41.8219
Os01g0152800	POPTR_0008s03370	42.4358	43.4275
Os01g0152800	POPTR_0008s03390	42.5309	43.5673
Os01g0152800	POPTR_0008s03400	41.6746	42.7317
Os01g0152800	POPTR_0010s23490	41.3892	42.6889
Os01g0152800	POPTR_0010s23500	39.9619	39.3627
Os01g0152800	POPTR_0011s10410	40.3425	43.5766
Os01g0152800	POPTR_0011s10420	40.7231	44.4906
Os01g0152800	POPTR_0011s10430	40.8183	42.6018
Os01g0152800	POPTR_0011s14430	39.8668	43.3299
Os01g0152800	POPTR_0012s04160	39.6765	40.6829
Os01g0152800	POPTR_0013s13660	36.0609	41.4661
Os01g0152800	POPTR_0015s04680	41.3892	41.3498
Os01g0152800	POPTR_0017s01340	41.6746	43.9318
Os01g0152800	POPTR_0017s03350	41.3892	43.112
Os01g0152800	POPTR_0018s02450	40.3425	41.3255
Os01g0152800	POPTR_0141s00210	40.7231	42.5025
Os01g0152900	POPTR_0004s09030	80.3922	83.6735
Os01g0152900	POPTR_0004s09050	79.085	82.3129
Os01g0152900	POPTR_0005s14680	79.085	81.7568
Os01g0152900	POPTR_0008s02990	78.4314	86.3309
Os01g0152900	POPTR_0008s03040	77.1242	81.3793
Os01g0152900	POPTR_0008s03050	78.4314	83.9161
Os01g0152900	POPTR_0008s03060	79.7386	87.7698
Os01g0152900	POPTR_0009s03310	79.7386	82.4324
Os01g0152900	POPTR_0010s23720	77.1242	84.2857
Os01g0152900	POPTR_0010s23730	76.4706	77.4834
Os01g0152900	POPTR_0010s23770	79.7386	87.7698
Os01g0153000	POPTR_0005s08180	41.1708	42.4332
Os01g0153000	POPTR_0005s15520	39.5393	40.3131
Os01g0153000	POPTR_0006s10000	39.2514	39.5551
Os01g0153000	POPTR_0006s28780	37.2361	40.1656
Os01g0153000	POPTR_0008s03370	41.3628	41.9669
Os01g0153000	POPTR_0008s03390	41.1708	41.8129
Os01g0153000	POPTR_0008s03400	40.691	41.3659
Os01g0153000	POPTR_0010s23490	40.595	41.5113
Os01g0153000	POPTR_0010s23500	38.2917	37.3946
Os01g0153000	POPTR_0011s10410	40.8829	43.7821
Os01g0153000	POPTR_0011s10420	41.0749	44.4906
Os01g0153000	POPTR_0011s10430	41.2668	42.7011
Os01g0153000	POPTR_0011s14430	40.1152	43.2265
Os01g0153000	POPTR_0012s04160	40.8829	41.561
Os01g0153000	POPTR_0013s13660	35.6046	40.5908
Os01g0153000	POPTR_0015s04680	41.8426	41.4449
Os01g0153000	POPTR_0017s01340	39.5393	41.324
Os01g0153000	POPTR_0017s03350	40.0192	41.328
Os01g0153000	POPTR_0018s02450	40.595	41.2281
Os01g0153000	POPTR_0141s00210	41.1708	42.6018
Os01g0153100	POPTR_0004s09030	81.0458	84.3537
Os01g0153100	POPTR_0004s09050	79.7386	82.9932
Os01g0153100	POPTR_0005s14680	79.7386	82.4324
Os01g0153100	POPTR_0008s02990	79.085	87.0504
Os01g0153100	POPTR_0008s03040	79.085	83.4483
Os01g0153100	POPTR_0008s03050	80.3922	86.014
Os01g0153100	POPTR_0008s03060	80.3922	88.4892
Os01g0153100	POPTR_0009s03310	80.3922	83.1081
Os01g0153100	POPTR_0010s23720	77.7778	85
Os01g0153100	POPTR_0010s23730	78.4314	79.4702
Os01g0153100	POPTR_0010s23770	80.3922	88.4892
Os01g0153250	POPTR_0001s24340	36.9637	45.283
Os01g0153300	POPTR_0004s09030	78.7097	82.9932
Os01g0153300	POPTR_0004s09050	77.4194	81.6327
Os01g0153300	POPTR_0005s14680	77.4194	81.0811
Os01g0153300	POPTR_0008s02990	76.7742	85.6115
Os01g0153300	POPTR_0008s03040	77.4194	82.7586
Os01g0153300	POPTR_0008s03050	78.7097	85.3147
Os01g0153300	POPTR_0008s03060	78.7097	87.7698
Os01g0153300	POPTR_0009s03310	78.0645	81.7568
Os01g0153300	POPTR_0010s23720	75.4839	83.5714
Os01g0153300	POPTR_0010s23730	76.7742	78.8079
Os01g0153300	POPTR_0010s23770	78.7097	87.7698
Os01g0153400	POPTR_0001s29600	75.2604	43.3934
Os01g0153400	POPTR_0009s08760	73.9583	42.9003
Os01g0153500	POPTR_0008s04980	38.6831	40.5172
Os01g0153500	POPTR_0008s04990	39.0947	38.3064
Os01g0153500	POPTR_0010s21750	35.3909	27.7419
Os01g0153500	POPTR_0010s21760	39.5062	40.5063
Os01g0153500	POPTR_0010s21770	34.5679	38.1818
Os01g0153500	POPTR_0607s00200	38.2716	39.4068
Os01g0153500	POPTR_0607s00210	33.3333	33.3333
Os01g0153500	POPTR_0607s00220	28.3951	38.9831
Os01g0153500	POPTR_0607s00230	27.1605	35.4839
Os01g0153600	POPTR_0008s04980	10.0649	13.3621
Os01g0153600	POPTR_0008s04990	12.3377	15.3226
Os01g0153600	POPTR_0010s21750	8.44156	8.3871
Os01g0153600	POPTR_0010s21760	12.013	15.6118
Os01g0153600	POPTR_0010s21770	8.44156	11.8182
Os01g0153600	POPTR_0607s00200	12.987	16.9492
Os01g0153600	POPTR_0607s00210	10.3896	13.1687
Os01g0153600	POPTR_0607s00220	8.44156	14.6893
Os01g0153600	POPTR_0607s00230	11.6883	19.3548
Os01g0153800	POPTR_0006s21320	24.2507	38.8646
Os01g0153800	POPTR_0009s15770	38.4196	42.7273
Os01g0153800	POPTR_0016s06500	24.7956	36.5462
Os01g0153900	POPTR_0008s04980	31.7647	34.9138
Os01g0153900	POPTR_0008s04990	31.3725	32.2581
Os01g0153900	POPTR_0010s21750	32.549	26.7742
Os01g0153900	POPTR_0010s21760	32.9412	35.443
Os01g0153900	POPTR_0010s21770	31.7647	36.8182
Os01g0153900	POPTR_0607s00200	30.9804	33.4746
Os01g0153900	POPTR_0607s00210	27.8431	29.2181
Os01g0153900	POPTR_0607s00220	27.451	39.548
Os01g0153900	POPTR_0607s00230	20.3922	27.957
Os01g0153950	POPTR_0008s04980	0	0
Os01g0153950	POPTR_0008s04990	0	0
Os01g0153950	POPTR_0010s21750	0	0
Os01g0153950	POPTR_0010s21760	0	0
Os01g0153950	POPTR_0010s21770	0	0
Os01g0153950	POPTR_0607s00200	0	0
Os01g0153950	POPTR_0607s00210	0	0
Os01g0153950	POPTR_0607s00220	0	0
Os01g0153950	POPTR_0607s00230	0	0
Os01g0154100	POPTR_0008s04980	29.588	34.0517
Os01g0154100	POPTR_0008s04990	31.4607	33.871
Os01g0154100	POPTR_0010s21750	30.7116	26.4516
Os01g0154100	POPTR_0010s21760	33.7079	37.9747
Os01g0154100	POPTR_0010s21770	31.8352	38.6364
Os01g0154100	POPTR_0607s00200	32.9588	37.2881
Os01g0154100	POPTR_0607s00210	27.3408	30.0412
Os01g0154100	POPTR_0607s00220	25.8427	38.9831
Os01g0154100	POPTR_0607s00230	20.5993	29.5699
Os01g0154200	POPTR_0008s04980	30.888	34.4828
Os01g0154200	POPTR_0008s04990	32.4324	33.871
Os01g0154200	POPTR_0010s21750	30.1158	25.1613
Os01g0154200	POPTR_0010s21760	35.5212	38.8186
Os01g0154200	POPTR_0010s21770	31.2741	36.8182
Os01g0154200	POPTR_0607s00200	37.4517	41.1017
Os01g0154200	POPTR_0607s00210	28.5714	30.4527
Os01g0154200	POPTR_0607s00220	25.4826	37.2881
Os01g0154200	POPTR_0607s00230	25.4826	35.4839
Os01g0154500	POPTR_0008s04980	31.9328	32.7586
Os01g0154500	POPTR_0008s04990	31.5126	30.2419
Os01g0154500	POPTR_0010s21750	31.0924	23.871
Os01g0154500	POPTR_0010s21760	35.2941	35.443
Os01g0154500	POPTR_0010s21770	32.3529	35
Os01g0154500	POPTR_0607s00200	36.5546	36.8644
Os01g0154500	POPTR_0607s00210	29.4118	28.8066
Os01g0154500	POPTR_0607s00220	23.9496	32.2034
Os01g0154500	POPTR_0607s00230	21.8487	27.957
Os01g0154600	POPTR_0008s04980	31.5353	32.7586
Os01g0154600	POPTR_0008s04990	31.1203	30.2419
Os01g0154600	POPTR_0010s21750	30.7054	23.871
Os01g0154600	POPTR_0010s21760	35.6846	36.2869
Os01g0154600	POPTR_0010s21770	33.61	36.8182
Os01g0154600	POPTR_0607s00200	37.7593	38.5593
Os01g0154600	POPTR_0607s00210	29.4606	29.2181
Os01g0154600	POPTR_0607s00220	25.3112	34.4633
Os01g0154600	POPTR_0607s00230	24.0664	31.1828
Os01g0155000	POPTR_0006s21320	30.2671	44.5415
Os01g0155000	POPTR_0009s15770	39.4659	40.303
Os01g0155000	POPTR_0016s06500	30.5638	41.3655
Os01g0155200	POPTR_0013s14590	41.1552	46.0916
Os01g0155200	POPTR_0019s14170	44.8857	46.4508
Os01g0155200	POPTR_0151s00200	44.284	44.4982
Os01g0155300	POPTR_0008s04910	37.6471	52.8926
Os01g0155300	POPTR_0010s21860	39.4118	48.3755
Os01g0155400	POPTR_0008s04800	50.1124	31.5864
Os01g0155400	POPTR_0010s21970	44.2697	33.3898
Os01g0155400	POPTR_0016s08170	42.9213	28.2963
Os01g0155500	POPTR_0001s24080	40.1709	45.1381
Os01g0155500	POPTR_0009s03170	41.2393	46.3385
Os01g0155500	POPTR_0010s22010	36.6453	41.8803
Os01g0157700	POPTR_0006s13320	37.069	23.9554
Os01g0157700	POPTR_0016s08770	37.069	24.0896
Os01g0157800	POPTR_0006s13340	77.6786	77.6786
Os01g0157800	POPTR_0008s04310	75.8929	75.8929
Os01g0157900	POPTR_0006s13240	56.1702	53.2258
Os01g0158000	POPTR_0006s13290	18.3712	66.8966
Os01g0158000	POPTR_0016s08790	65.9091	66.6667
Os01g0158200	POPTR_0008s04130	56.9002	57.5107
Os01g0158200	POPTR_0010s22700	55.8386	56.0768
Os01g0158400	POPTR_0012s12110	43.4426	37.8571
Os01g0158400	POPTR_0012s15250	26.6393	31.25
Os01g0158400	POPTR_0015s15490	19.2623	39.1667
Os01g0158500	POPTR_0002s19960	67.2241	68.1356
Os01g0158600	POPTR_0001s01060	37.6102	36.3292
Os01g0158600	POPTR_0001s39970	32.6151	36.1564
Os01g0158600	POPTR_0001s41110	30.0686	34.3017
Os01g0158600	POPTR_0001s42850	33.2027	38.5227
Os01g0158600	POPTR_0001s42860	28.2076	36.2264
Os01g0158600	POPTR_0009s11510	33.3986	32.9151
Os01g0158600	POPTR_0011s00920	30.1665	31.8182
Os01g0158600	POPTR_0011s00940	26.6405	30.4591
Os01g0158600	POPTR_0011s07850	28.8932	32.489
Os01g0158600	POPTR_0011s07880	28.2076	31.3725
Os01g0158600	POPTR_0011s07890	27.7179	29.1753
Os01g0158600	POPTR_0011s07920	30.4603	32.7024
Os01g0158600	POPTR_0011s10610	31.3418	33.9703
Os01g0158600	POPTR_0011s10640	29.1871	33.2219
Os01g0158600	POPTR_0012s00240	25.9549	30.0113
Os01g0158600	POPTR_0012s00250	26.6405	34.4304
Os01g0158600	POPTR_0012s00500	23.1146	32.5967
Os01g0158600	POPTR_0012s00530	23.3105	30.3185
Os01g0158600	POPTR_0012s00560	23.8002	32.8823
Os01g0158600	POPTR_0012s00570	21.5475	31.339
Os01g0158600	POPTR_0012s00800	28.2076	31.3043
Os01g0158600	POPTR_0012s00820	23.6043	34.7262
Os01g0158600	POPTR_0012s02740	22.9187	31.8801
Os01g0158600	POPTR_0012s02750	22.1352	34.8228
Os01g0158600	POPTR_0012s03210	30.6562	32.5026
Os01g0158600	POPTR_0012s03230	24.8776	33.3333
Os01g0158600	POPTR_0012s03280	23.1146	37.0487
Os01g0158600	POPTR_0016s12800	31.9295	40.8521
Os01g0158600	POPTR_0016s12810	33.0069	35.7749
Os01g0158600	POPTR_0016s13460	32.5171	33.434
Os01g0158600	POPTR_0016s13470	30.8521	36.2486
Os01g0158600	POPTR_0016s13480	32.4192	34.8421
Os01g0158600	POPTR_0039s00200	20.5681	36.9718
Os01g0158600	POPTR_0039s00260	26.5426	32.533
Os01g0158600	POPTR_0039s00300	24.7796	33.2457
Os01g0158600	POPTR_0039s00320	11.9491	38.9776
Os01g0158600	POPTR_0039s00330	23.8981	32.4037
Os01g0158600	POPTR_0039s00350	18.3154	40.3017
Os01g0158600	POPTR_0039s00360	26.7385	35.8268
Os01g0158600	POPTR_0039s00380	24.6817	28.8
Os01g0158600	POPTR_0046s00290	25.2693	34.8649
Os01g0158600	POPTR_0046s00340	20.4701	34.4316
Os01g0158600	POPTR_0046s00360	24.9755	34.1365
Os01g0158600	POPTR_0064s00220	30.3624	34.6369
Os01g0158600	POPTR_0064s00240	28.8932	34.104
Os01g0158600	POPTR_0064s00270	28.1097	33.7647
Os01g0158600	POPTR_0081s00210	25.7591	31.9175
Os01g0158600	POPTR_0580s00200	33.1048	31.9169
Os01g0158600	POPTR_1137s00200	19.5886	30.4414
Os01g0158600	POPTR_2303s00200	24.5837	37.8012
Os01g0158800	POPTR_0006s10180	29.8319	29.8319
Os01g0158800	POPTR_0016s12420	30.2521	30.3797
Os01g0158900	POPTR_0008s06850	21.6722	34.9911
Os01g0158900	POPTR_0010s19600	52.5853	53.7079
Os01g0159000	POPTR_0007s04840	48.0663	31.4079
Os01g0159200	POPTR_0001s32800	39.8936	30.8642
Os01g0159200	POPTR_0004s22030	38.8298	27.2388
Os01g0159200	POPTR_0006s13120	45.7447	37.8855
Os01g0159200	POPTR_0009s01730	34.5745	24.7148
Os01g0159200	POPTR_0009s01740	39.8936	27.881
Os01g0159200	POPTR_0012s02210	39.8936	27.881
Os01g0159200	POPTR_0012s02220	37.766	26.3941
Os01g0159200	POPTR_0012s14510	44.1489	34.5833
Os01g0159200	POPTR_0013s01570	40.4255	28.5714
Os01g0159200	POPTR_0013s14760	39.3617	27.5093
Os01g0159200	POPTR_0013s14770	40.4255	28.0443
Os01g0159200	POPTR_0013s14780	36.1702	26.7717
Os01g0159200	POPTR_0013s14790	40.4255	28.7879
Os01g0159200	POPTR_0015s01560	38.2979	28.125
Os01g0159200	POPTR_0015s14570	45.2128	35.4167
Os01g0159200	POPTR_0016s09010	49.4681	38.9121
