Gene stable ID	Setaria italica gene stable ID	%id. target Setaria italica gene identical to query gene	%id. query gene identical to target Setaria italica gene
Os01g0160700	Si004994m.g	50.4892	58.9041
Os01g0160700	Si027359m.g	53.9139	55.3213
Os01g0160800	Si010881m.g	32.6241	35.6589
Os01g0161000	Si004994m.g	54.491	41.5525
Os01g0161000	Si027359m.g	59.1317	39.6586
Os01g0161300	Si028774m.g	45.9566	43.5107
Os01g0161300	Si028781m.g	42.8994	41.1153
Os01g0161300	Si029470m.g	25.1479	48.2042
Os01g0161300	Si033352m.g	44.4773	43.1992
Os01g0162200	Si032735m.g	41.4352	46.6146
Os01g0162300	Si004686m.g	35.8025	29.5918
Os01g0162500	Si004750m.g	29.2181	10.5498
Os01g0164075	Si004283m.g	44.9438	42.7808
Os01g0164300	Si004283m.g	58.2474	60.4278
Os01g0164500	Si000633m.g	83.4621	83.8509
Os01g0164600	Si002723m.g	56.1934	76.8595
Os01g0164700	Si001297m.g	54.6154	15.0424
Os01g0164800	Si000038m.g	77.0751	13.0435
Os01g0164900	Si000038m.g	49.896	16.0535
Os01g0165000	Si002067m.g	67.1533	53.1792
Os01g0165100	Si001144m.g	81.6733	81.8363
Os01g0165200	Si000495m.g	54	53.617
Os01g0165600	Si003114m.g	67.0588	66.2791
Os01g0166100	Si002145m.g	84.8943	83.631
Os01g0166400	Si004416m.g	53.5354	24.9412
Os01g0166500	Si002763m.g	45.935	48.2906
Os01g0166700	Si002807m.g	67.2566	66.9604
Os01g0166800	Si000763m.g	83.4171	83.557
Os01g0167400	Si010881m.g	34.0741	35.6589
Os01g0167500	Si002015m.g	92.6966	92.6966
Os01g0167600	Si002873m.g	27.6836	45.3704
Os01g0167700	Si000559m.g	40.4469	53.4712
Os01g0167750	Si004376m.g	80.7325	71.5092
Os01g0167800	Si004840m.g	54.1126	70.6215
Os01g0167900	Si001604m.g	75.9259	78.2816
Os01g0168100	Si000964m.g	66.7791	73.743
Os01g0168200	Si003271m.g	80.1527	72.9167
Os01g0168300	Si002689m.g	58.6842	90.2834
Os01g0168400	Si001010m.g	80.5621	65.6489
Os01g0168500	Si001613m.g	89.6882	89.6882
Os01g0168600	Si001178m.g	88.3562	52.3327
Os01g0168800	Si002163m.g	68.75	69.1617
Os01g0168800	Si002206m.g	69.0476	70.7317
Os01g0169400	Si002632m.g	82.0717	80.4688
Os01g0169500	Si000020m.g	73.6699	74.1936
Os01g0169800	Si001052m.g	71.7949	70.4062
Os01g0169900	Si000836m.g	74.4828	75.7895
Os01g0170000	Si000380m.g	81.6568	35.2941
Os01g0170100	Si001520m.g	63.6029	39.9538
Os01g0170300	Si000114m.g	83.5273	83.2293
Os01g0170500	Si001549m.g	78.2201	78.4038
Os01g0170600	Si003193m.g	0	0
Os01g0170800	Si000827m.g	70.0258	47.2949
Os01g0170900	Si004702m.g	47.3214	44.5378
Os01g0171000	Si000658m.g	93.3121	92.575
Os01g0171200	Si011828m.g	28.9183	40.3077
Os01g0171800	Si002139m.g	78.9941	79.4643
Os01g0172000	Si001564m.g	80.7407	25.7075
Os01g0172100	Si005351m.g	32.57	84.2105
Os01g0172200	Si000577m.g	70.6192	80.2395
Os01g0172300	Si003034m.g	61.828	61.1702
Os01g0172400	Si000337m.g	90.1478	90.2589
Os01g0172600	Si002216m.g	86.3436	59.9388
Os01g0172800	Si002950m.g	55.4974	51.4563
Os01g0173000	Si002990m.g	63.9344	59.6939
Os01g0173100	Si003222m.g	82.8947	82.8947
Os01g0173600	Si002812m.g	66.0465	62.5551
Os01g0173900	Si000037m.g	85.7807	85.9521
Os01g0174000	Si002989m.g	37.7522	66.8367
Os01g0174300	Si002330m.g	92.926	92.926
Os01g0174500	Si003969m.g	46.2046	72.9167
Os01g0174600	Si003969m.g	0	0
Os01g0174700	Si001204m.g	80.5274	81.0204
Os01g0174900	Si001781m.g	72.973	34.4388
Os01g0175000	Si004020m.g	87.1595	49.8886
Os01g0175500	Si027398m.g	21.9665	45.4545
Os01g0175600	Si000570m.g	83.1845	83.0609
Os01g0175700	Si000570m.g	84.0774	83.9525
Os01g0176000	Si001162m.g	70.0803	70.2213
Os01g0176100	Si001162m.g	69.0619	69.6177
Os01g0176200	Si001162m.g	74.0443	74.0443
Os01g0176300	Si004775m.g	71.4286	76.244
Os01g0176400	Si001254m.g	71.6495	28.8382
Os01g0176500	Si000320m.g	76.6827	77.5213
Os01g0176700	Si001230m.g	67.2956	66.0494
Os01g0176800	Si000127m.g	79.8719	80.0183
Os01g0177100	Si000268m.g	72.862	73.6175
Os01g0177200	Si000310m.g	86.398	82.6506
Os01g0177200	Si000361m.g	89.2947	89.2947
Os01g0177400	Si001832m.g	81.0811	78.534
Os01g0177900	Si000049m.g	92.9874	93.578
Os01g0178000	Si001761m.g	87.3096	87.3096
Os01g0178100	Si001537m.g	73.1132	72.2611
Os01g0178200	Si002431m.g	77.4775	88.0546
Os01g0178400	Si001179m.g	86.8293	36.1055
Os01g0178500	Si004034m.g	76.3819	44.5748
Os01g0178700	Si001667m.g	70.6573	73.9558
Os01g0178850	Si002819m.g	53.1646	18.6667
Os01g0179000	Si004884m.g	79.1762	82.9736
Os01g0179200	Si002038m.g	88.6628	87.1429
Os01g0179300	Si002204m.g	67.9758	68.5976
Os01g0179400	Si000007m.g	85.7143	84.8007
Os01g0179500	Si000034m.g	66.6976	47.055
Os01g0179600	Si004704m.g	68.3778	68.3778
Os01g0179700	Si017922m.g	97.5369	66
Os01g0179800	Si001569m.g	80.0475	79.4811
Os01g0180050	Si036172m.g	51.3605	39.8417
Os01g0180300	Si000389m.g	67.1018	66.1519
Os01g0180400	Si002166m.g	70.7447	39.8204
Os01g0180600	Si004212m.g	43.6275	65.7635
Os01g0180700	Si001212m.g	61.8774	66.1885
Os01g0181000	Si000765m.g	64.5378	64.4295
Os01g0182100	Si012690m.g	39.1209	43.9506
Os01g0182200	Si023083m.g	82.5203	83.5391
Os01g0182200	Si027934m.g	59.3496	73
Os01g0182300	Si003735m.g	56.1404	56.4706
Os01g0182400	Si001415m.g	54.7619	61.1973
Os01g0182500	Si004818m.g	38.1188	16.886
Os01g0182600	Si000107m.g	92.3276	92.3276
Os01g0182832	Si020963m.g	0	0
Os01g0182832	Si020967m.g	64.2202	27.5229
Os01g0182900	Si020963m.g	94.4615	19.5168
Os01g0182900	Si020967m.g	0	0
Os01g0183000	Si001306m.g	85.2861	66.4544
Os01g0183100	Si000998m.g	79.2135	80.5714
Os01g0183100	Si016892m.g	79.4007	80.6084
Os01g0183300	Si000717m.g	70.5401	70.31
Os01g0183400	Si004603m.g	52.1008	59.6154
Os01g0183500	Si003772m.g	86.3874	32.3529
Os01g0183600	Si005145m.g	79.0099	78.8538
Os01g0183633	Si003426m.g	87.156	87.156
Os01g0183800	Si002062m.g	64.6575	68.0115
Os01g0184000	Si001583m.g	74.1425	66.5877
Os01g0184100	Si004066m.g	81.3253	66.8317
Os01g0184100	Si005062m.g	81.3253	83.3333
Os01g0184500	Si000707m.g	73.6	74.5543
Os01g0184800	Si002671m.g	92.4303	92.8
Os01g0184900	Si000646m.g	90.1716	90.4538
Os01g0185200	Si000357m.g	91.0804	91.0804
Os01g0185300	Si001616m.g	91.8854	92.3261
Os01g0185400	Si001046m.g	68.6321	56.1776
Os01g0185500	Si005068m.g	71.4286	71.4286
Os01g0185900	Si001109m.g	59.1716	59.0551
Os01g0186000	Si002621m.g	45.0777	33.8521
Os01g0186200	Si001684m.g	80.5063	78.5185
Os01g0186400	Si018186m.g	33.7349	33.7349
Os01g0186400	Si019221m.g	18.8755	33.3333
Os01g0186600	Si002872m.g	45.6731	43.7788
Os01g0186700	Si000935m.g	91.3603	91.6974
Os01g0187000	Si020030m.g	34.2857	30.4762
Os01g0187000	Si020052m.g	34.6429	28.869
Os01g0187000	Si024830m.g	36.0714	24.8768
Os01g0187000	Si025185m.g	41.4286	28.5714
Os01g0187000	Si032566m.g	25.7143	21.1765
Os01g0187000	Si038948m.g	26.7857	22.6586
Os01g0187400	Si000048m.g	89.9371	89.8116
Os01g0187500	Si004706m.g	33.5106	14.7541
Os01g0187600	Si001019m.g	73.7288	33.3333
Os01g0187900	Si001941m.g	77.0492	77.0492
Os01g0188100	Si002049m.g	87.4251	83.908
Os01g0188200	Si000090m.g	51.8644	12.7182
Os01g0188400	Si000645m.g	82.1596	82.1596
Os01g0188400	Si006948m.g	39.7496	82.2006
Os01g0188400	Si012203m.g	20.1878	69.7297
Os01g0188400	Si024907m.g	21.1268	63.3803
Os01g0188900	Si013820m.g	62.585	22.0096
Os01g0188900	Si024652m.g	2.04082	1.32743
Os01g0188900	Si039684m.g	47.619	17.5439
Os01g0189100	Si013820m.g	44.0678	55.9809
Os01g0189100	Si024652m.g	20.904	49.115
Os01g0189100	Si039684m.g	33.8983	45.1128
Os01g0189800	Si027398m.g	21.2851	45.8874
Os01g0190000	Si002202m.g	87.0175	75.6098
Os01g0190300	Si002618m.g	62.1849	57.3643
Os01g0190300	Si015942m.g	23.9496	64.0449
Os01g0190400	Si001323m.g	85.8079	83.9744
Os01g0191000	Si011153m.g	78.4091	76.6667
Os01g0191100	Si031570m.g	82.4561	83.9286
Os01g0191150	Si003325m.g	63.7931	28.0303
Os01g0191300	Si001527m.g	85.6813	85.8796
Os01g0191500	Si001127m.g	86.1386	86.1386
Os01g0191700	Si000952m.g	92.467	91.0946
Os01g0191800	Si002441m.g	94.863	94.863
Os01g0191900	Si002629m.g	63.6364	65.625
Os01g0192000	Si004757m.g	59.5855	83.3333
Os01g0192300	Si002353m.g	63.2258	63.8436
Os01g0192550	Si008681m.g	26.25	56
Os01g0192600	Si002059m.g	91.3545	91.3545
Os01g0192900	Si001369m.g	70.9193	82.3529
Os01g0193400	Si005063m.g	49.0617	38.6076
Os01g0193500	Si003887m.g	66.8874	68.0899
Os01g0193600	Si001575m.g	60.5027	79.669
Os01g0193900	Si000260m.g	53.3808	51.1364
Os01g0193900	Si034207m.g	48.5172	47.1742
Os01g0194000	Si000782m.g	74.5342	60.9137
Os01g0194200	Si001470m.g	85.5204	85.5204
Os01g0194300	Si000814m.g	81.2715	81.8339
Os01g0194600	Si003362m.g	72	74.3802
Os01g0195000	Si001334m.g	70.0205	73.3333
Os01g0195200	Si000132m.g	91.2946	38.0112
Os01g0195400	Si004758m.g	71.875	69.9324
Os01g0195500	Si002969m.g	89.4472	88.1188
Os01g0195801	Si001328m.g	49.827	30.7692
Os01g0196133	Si015488m.g	41.4773	34.1121
Os01g0196133	Si019702m.g	60.2273	39.4052
Os01g0196133	Si019961m.g	53.9773	23.399
Os01g0196133	Si025062m.g	28.9773	16.0883
Os01g0196133	Si028227m.g	56.25	39.9194
Os01g0196300	Si001328m.g	45.7859	42.9487
Os01g0196500	Si003017m.g	81.0945	84.8958
Os01g0196600	Si001304m.g	77.0355	78.3439
Os01g0197100	Si001130m.g	80.8163	78.5714
Os01g0197150	Si023296m.g	32.5472	34.5
Os01g0197200	Si001187m.g	96.7611	97.1545
Os01g0197400	Si002373m.g	42.3237	33.6634
Os01g0197500	Si002483m.g	73.8854	40.8451
Os01g0197700	Si001500m.g	55.5752	72.0183
Os01g0197900	Si010985m.g	0.775194	1.31004
Os01g0197900	Si011006m.g	28.6822	49.5536
Os01g0198000	Si010985m.g	0.674536	1.74672
Os01g0198000	Si011006m.g	18.5497	49.1071
Os01g0198100	Si010985m.g	21.4912	42.7948
Os01g0198100	Si011006m.g	0	0
Os01g0198200	Si001239m.g	68.239	89.4845
Os01g0198500	Si002685m.g	52.3207	50
Os01g0198900	Si004671m.g	59.2593	55.4113
Os01g0199400	Si001729m.g	84.0506	83.208
Os01g0199900	Si003171m.g	21.0777	82.6087
Os01g0199900	Si005011m.g	59.4295	82.5991
Os01g0200000	Si036690m.g	91.1392	91.1392
Os01g0200200	Si004198m.g	68.8235	62.5668
Os01g0200300	Si000283m.g	79.3503	40
Os01g0200400	Si002541m.g	87.7863	84.8708
Os01g0200500	Si002246m.g	81.3456	82.3529
Os01g0200600	Si002749m.g	67.9825	65.1261
Os01g0200700	Si003564m.g	58.0645	43.3735
Os01g0201100	Si001156m.g	70.625	68.0723
Os01g0201200	Si000760m.g	77.4423	73.0318
Os01g0201250	Si004264m.g	75.4717	68.6695
Os01g0201400	Si024873m.g	40.411	45.3846
Os01g0201600	Si001923m.g	52.4917	42.8184
Os01g0201700	Si003375m.g	36.2319	85.4701
Os01g0201800	Si000858m.g	30.8743	40.1421
Os01g0201900	Si000858m.g	42.2777	48.135
Os01g0202500	Si001636m.g	61.8644	53.0266
Os01g0202700	Si003984m.g	31.8182	65.8824
Os01g0202700	Si004536m.g	35.7955	76.8293
Os01g0203000	Si000892m.g	83.0137	54.6931
Os01g0203300	Si002784m.g	68.3258	65.6522
Os01g0203800	Si001090m.g	84.6154	86.1057
Os01g0204000	Si001051m.g	73.2422	72.5339
Os01g0205100	Si002469m.g	64.3045	85.3659
Os01g0205200	Si013161m.g	82.1589	50.3676
Os01g0205300	Si003117m.g	57.0588	56.3953
Os01g0205300	Si003515m.g	32.9412	60.8696
Os01g0205500	Si003072m.g	98.3516	98.895
Os01g0205500	Si011152m.g	97.2527	98.3333
Os01g0205600	Si002710m.g	72.0648	72.9508
Os01g0205600	Si002756m.g	52.6316	81.761
Os01g0205700	Si001682m.g	94.8498	54.4335
Os01g0205900	Si002252m.g	74.6177	76.0125
Os01g0206300	Si001041m.g	80.8219	79.7297
Os01g0206600	Si003250m.g	78.4615	34.9315
Os01g0206700	Si001420m.g	84.8156	86.8889
Os01g0206800	Si000557m.g	70.1318	70.5449
Os01g0207300	Si001467m.g	93.9024	34.8416
Os01g0207400	Si005184m.g	74.1176	32.9268
Os01g0207600	Si000909m.g	51.634	57.5592
Os01g0207700	Si022284m.g	53.2819	35.2941
Os01g0207900	Si022284m.g	60.1064	57.8005
Os01g0208000	Si022284m.g	49.697	20.9719
Os01g0208400	Si000795m.g	65.0974	68.547
Os01g0208600	Si000056m.g	63.6432	61.2996
Os01g0208700	Si000160m.g	87.4753	87.3892
Os01g0209000	Si000820m.g	91.7832	91.3043
Os01g0209400	Si002337m.g	84.7403	83.9228
Os01g0209500	Si000360m.g	30.5263	3.6478
Os01g0209700	Si002030m.g	76.7164	72.5989
Os01g0209800	Si000719m.g	86.8506	87.2757
Os01g0209800	Si034804m.g	80.6818	83.67
Os01g0210200	Si020066m.g	44.1026	58.5034
Os01g0210300	Si002479m.g	70.5882	71.831
Os01g0210300	Si027526m.g	23.5294	34
Os01g0210400	Si003923m.g	71.3427	76.7241
Os01g0210500	Si002843m.g	83.0275	81.9005
Os01g0210600	Si003112m.g	79.6407	77.3256
Os01g0210700	Si004674m.g	72.213	64.6796
Os01g0210800	Si004428m.g	46.1538	15.6863
Os01g0210900	Si001098m.g	75.7339	75.8824
Os01g0211000	Si001098m.g	74.9042	76.6667
Os01g0211200	Si001098m.g	81.3492	80.3922
Os01g0211600	Si001098m.g	88.2199	66.0784
Os01g0211800	Si002311m.g	70	73.5669
Os01g0212100	Si000508m.g	93.5714	93.5714
Os01g0212400	Si000723m.g	83.5616	79.7386
Os01g0212500	Si002023m.g	63.8889	58.3099
Os01g0213300	Si003866m.g	15.7285	23.9899
Os01g0213300	Si003888m.g	9.27152	33.3333
Os01g0213300	Si032862m.g	14.5695	23.4667
Os01g0213400	Si002803m.g	50.211	52.193
Os01g0213800	Si004564m.g	78.5838	80.531
Os01g0214200	Si002752m.g	77.7311	78.0591
Os01g0214300	Si001167m.g	68.6747	23.0303
Os01g0214400	Si001918m.g	79.5276	54.7425
Os01g0214500	Si003590m.g	89.6104	88.4615
Os01g0214600	Si004709m.g	73.639	70.7989
Os01g0214600	Si004931m.g	76.2178	73.4807
Os01g0214800	Si001862m.g	87.3656	85.9788
Os01g0214800	Si001915m.g	81.9893	82.4324
Os01g0215000	Si004937m.g	67.013	71.4681
Os01g0215500	Si001451m.g	63.1579	43.1461
Os01g0215500	Si004367m.g	58.5526	50.1408
Os01g0215700	Si001889m.g	84.6561	85.5615
Os01g0216000	Si001891m.g	45.5919	48.5255
Os01g0216000	Si003731m.g	52.3929	55.0265
Os01g0216300	Si001891m.g	45.3368	46.9169
Os01g0216300	Si003731m.g	50.7772	51.8519
Os01g0216400	Si001891m.g	52.8796	54.1555
Os01g0216400	Si003731m.g	60.733	61.3757
Os01g0216500	Si001891m.g	52.381	53.0831
Os01g0216500	Si003731m.g	62.6984	62.6984
Os01g0216900	Si001891m.g	43.4783	48.2574
Os01g0216900	Si003731m.g	50.7246	55.5556
Os01g0217000	Si001861m.g	75.443	78.836
Os01g0217400	Si004559m.g	36.2573	20.6667
Os01g0217500	Si001005m.g	69.8734	52.6718
Os01g0217800	Si001550m.g	81.3084	81.6901
Os01g0218032	Si028642m.g	63.5758	64.3339
Os01g0218100	Si002517m.g	62.5468	60.5072
Os01g0218200	Si000561m.g	88.5417	87.8877
Os01g0218700	Si000416m.g	77.1725	79.0173
Os01g0218800	Si000220m.g	72.8557	77.718
Os01g0218900	Si000220m.g	60.4938	26.3724
Os01g0219100	Si003154m.g	83.7349	84.2424
Os01g0219200	Si001759m.g	51.7986	54.8223
Os01g0219200	Si039640m.g	14.1487	37.1069
Os01g0219300	Si004158m.g	50.5263	55.4913
Os01g0219300	Si024191m.g	34.2105	38.2353
Os01g0219500	Si004838m.g	68.5039	65.9091
Os01g0219600	Si000642m.g	73.75	73.6349
Os01g0220100	Si000642m.g	76.4062	76.287
Os01g0220200	Si004092m.g	78.5124	26.2431
Os01g0220200	Si036563m.g	55.3719	20.2417
Os01g0220300	Si003186m.g	78.0822	71.6981
Os01g0220500	Si003494m.g	29.4643	34.7368
Os01g0221100	Si000531m.g	74.4589	49.8551
Os01g0221300	Si001143m.g	49.6124	51.0978
Os01g0221300	Si004095m.g	47.2868	49.3927
Os01g0221600	Si004268m.g	81.1069	82.3643
Os01g0221700	Si003120m.g	41.369	81.7647
Os01g0221900	Si001976m.g	63.6364	19.3906
Os01g0222300	Si000194m.g	67.3352	24.5303
Os01g0222500	Si002781m.g	79.6537	80
Os01g0222600	Si005115m.g	64.3678	63.6364
Os01g0222800	Si005463m.g	33.9623	45.7627
Os01g0222900	Si005463m.g	1.14943	2.54237
Os01g0223200	Si010319m.g	66.7546	65.544
Os01g0223300	Si002060m.g	24.7768	31.9885
Os01g0223300	Si004139m.g	24.5536	31.8841
Os01g0223300	Si004953m.g	15.1786	33.8308
Os01g0223300	Si039315m.g	20.9821	29.2835
Os01g0223500	Si001679m.g	54.023	23.1527
Os01g0223600	Si000615m.g	83.5366	63.3282
Os01g0223900	Si004221m.g	35.0554	62.0915
Os01g0223900	Si004761m.g	28.0443	60.9626
Os01g0224000	Si004221m.g	36.2733	63.6166
Os01g0224000	Si004761m.g	29.3168	63.1016
Os01g0224100	Si002247m.g	59.2105	69.8758
Os01g0224200	Si002584m.g	63.1373	60.9848
Os01g0224300	Si003620m.g	65.7143	63.8889
Os01g0224400	Si002581m.g	66.3043	23.1061
Os01g0224500	Si002898m.g	81.6514	83.9623
Os01g0224700	Si003925m.g	69.9317	70.2517
Os01g0225000	Si002259m.g	89.1304	89.6875
Os01g0225100	Si000801m.g	57.8014	27.9588
Os01g0225300	Si001606m.g	75.4266	52.7446
Os01g0225600	Si003233m.g	85.4305	85.4305
Os01g0226200	Si001633m.g	56.7633	56.9007
Os01g0226300	Si002511m.g	94.9438	60.7914
Os01g0226300	Si012622m.g	56.1798	58.4795
Os01g0226400	Si000285m.g	88.5714	87.4266
Os01g0226400	Si000524m.g	72.1429	87.3199
Os01g0226400	Si000844m.g	59.2857	87.8307
Os01g0226500	Si001563m.g	72.8736	74.7642
Os01g0226600	Si000594m.g	67.9878	67.5758
Os01g0226700	Si004923m.g	77.2	36.9732
Os01g0227100	Si001132m.g	89.4841	89.4841
Os01g0227200	Si000676m.g	73.5343	69.9045
Os01g0227300	Si002943m.g	96.6184	96.6184
Os01g0227350	Si003363m.g	22.5564	49.5868
Os01g0227500	Si001073m.g	62.0321	67.7043
Os01g0227500	Si001101m.g	62.9234	69.2157
Os01g0227700	Si004014m.g	54.3599	58.483
Os01g0227700	Si004115m.g	64.9351	66.2879
Os01g0227800	Si004014m.g	54.2593	58.483
Os01g0227800	Si004115m.g	64.0741	65.5303
Os01g0228300	Si005094m.g	77.027	85.9296
Os01g0228400	Si006059m.g	69.0252	69.7933
Os01g0228500	Si002283m.g	69.697	72.327
Os01g0228600	Si002265m.g	46.8354	46.25
Os01g0228800	Si000680m.g	50.0728	54.9521
Os01g0229100	Si001033m.g	87.7159	87.8846
Os01g0229200	Si000478m.g	75.1055	74.477
Os01g0229300	Si000149m.g	44.4655	44.9761
Os01g0229400	Si023210m.g	88.3178	87.5
Os01g0229500	Si003161m.g	76.6467	79.0123
Os01g0229700	Si000162m.g	61.8143	28.924
Os01g0229800	Si003754m.g	69.4805	33.2298
Os01g0230200	Si001931m.g	51.9704	57.4932
Os01g0231000	Si023069m.g	79.4677	84.6154
Os01g0231500	Si001531m.g	81.3953	81.3953
Os01g0231600	Si001648m.g	76.9231	17.0732
Os01g0231700	Si007534m.g	84.0336	83.3333
Os01g0231800	Si001696m.g	58.5062	34.901
Os01g0231900	Si001696m.g	56.8788	68.5644
Os01g0232000	Si002674m.g	79.2829	79.6
Os01g0232100	Si002696m.g	67.9688	70.7317
Os01g0232100	Si003768m.g	68.75	71.5447
Os01g0232200	Si004844m.g	77.9048	81.1508
Os01g0232300	Si000227m.g	75	28.6645
Os01g0232400	Si000525m.g	79.9423	79.9423
Os01g0232500	Si001425m.g	64.5361	69.7105
Os01g0232700	Si035006m.g	89.0063	76.2681
Os01g0232800	Si000927m.g	88.0435	74.5856
Os01g0233000	Si002658m.g	67.6471	54.7619
Os01g0233100	Si001119m.g	80.0407	77.668
Os01g0233100	Si021794m.g	65.9878	63.4051
Os01g0233400	Si018515m.g	91.0714	90.5325
Os01g0233500	Si001119m.g	80.1181	80.4348
Os01g0233500	Si021794m.g	66.7323	66.3405
Os01g0233900	Si001904m.g	58.9247	73.8544
Os01g0234100	Si005087m.g	54.7475	59.6916
Os01g0234499	Si015000m.g	54.1176	56.3265
Os01g0234700	Si005591m.g	59.0734	48.265
Os01g0234800	Si002858m.g	93.8356	62.844
Os01g0234900	Si002315m.g	80.6916	89.4569
Os01g0235100	Si003183m.g	61.7978	68.75
Os01g0235200	Si001689m.g	65.311	67.4074
Os01g0235300	Si002928m.g	83.6449	85.6459
Os01g0235350	Si004772m.g	50.7143	56.891
Os01g0235400	Si034084m.g	89.6679	49.4908
Os01g0235700	Si003963m.g	83.4684	83.1987
Os01g0235800	Si000418m.g	72.8633	45.3457
Os01g0235900	Si001819m.g	70.844	71.9481
Os01g0236300	Si000540m.g	79.2561	80.6405
Os01g0236400	Si002303m.g	84.2271	84.7619
Os01g0236700	Si000216m.g	82.516	82.7807
Os01g0236800	Si000924m.g	78.4452	81.6176
Os01g0237100	Si002410m.g	75.2475	76.7677
Os01g0237366	Si003740m.g	26.3158	18.9873
Os01g0237500	Si002006m.g	38.1443	10.3641
Os01g0237500	Si002335m.g	36.0825	11.254
Os01g0237500	Si002347m.g	42.268	13.2686
Os01g0237500	Si002414m.g	37.1134	12.1212
Os01g0237500	Si004389m.g	43.299	19.9052
Os01g0237500	Si004534m.g	42.268	13.2686
Os01g0237750	Si002006m.g	47.9339	16.2465
Os01g0237750	Si002335m.g	47.1074	18.328
Os01g0237750	Si002347m.g	46.281	18.123
Os01g0237750	Si002414m.g	48.7603	19.8653
Os01g0237750	Si004389m.g	3.30579	1.89573
Os01g0237750	Si004534m.g	46.281	18.123
Os01g0238200	Si002940m.g	74.5902	43.9614
Os01g0238500	Si002147m.g	78.6145	77.9104
Os01g0238600	Si003260m.g	88.6525	86.2069
Os01g0238700	Si004447m.g	62.0056	64.464
Os01g0238800	Si003504m.g	82.1053	83.871
Os01g0238900	Si001410m.g	89.5307	54.8673
Os01g0239000	Si001336m.g	44.3414	51.3979
Os01g0239100	Si002113m.g	81.6619	84.0708
Os01g0239200	Si001693m.g	82.2542	84.6914
Os01g0239300	Si026287m.g	33.0097	14.0206
Os01g0239300	Si026364m.g	34.9515	16.1074
Os01g0239300	Si026610m.g	10.1942	6.28743
Os01g0239300	Si026611m.g	10.1942	6.30631
Os01g0239300	Si027494m.g	10.1942	6.3253
Os01g0239300	Si027635m.g	34.9515	16.1074
Os01g0239300	Si027925m.g	30.0971	13.7168
Os01g0239700	Si000173m.g	82.0359	82.1179
Os01g0240600	Si038558m.g	53.3101	39.7403
Os01g0240700	Si038558m.g	50.8516	54.2857
Os01g0241000	Si002243m.g	37.5979	44.582
Os01g0241100	Si001310m.g	69.2964	69.0021
Os01g0241100	Si039265m.g	62.2601	65.1786
Os01g0242200	Si005031m.g	66.2651	68.408
Os01g0242300	Si003121m.g	88.2353	88.2353
Os01g0242400	Si005134m.g	51.004	70.9497
Os01g0242500	Si003091m.g	89.8305	89.8305
Os01g0242600	Si000435m.g	78.1899	71.4092
Os01g0242900	Si003283m.g	60.8974	67.3759
Os01g0243100	Si004136m.g	47.3573	27.8954
Os01g0243200	Si001168m.g	80.6977	70.101
Os01g0243600	Si011656m.g	53.6481	56.0538
Os01g0243700	Si003126m.g	68.595	49.1124
Os01g0243700	Si012108m.g	52.0661	66.3158
Os01g0246100	Si000142m.g	50	60.1887
Os01g0246100	Si028724m.g	58.3856	60.0806
Os01g0246400	Si031233m.g	60.8911	67.9558
Os01g0246400	Si031943m.g	54.9505	60.6557
Os01g0246400	Si032777m.g	52.4752	57.9235
Os01g0246400	Si032863m.g	58.9109	56.6667
Os01g0246500	Si002505m.g	63.1746	71.3262
Os01g0246500	Si036653m.g	63.8095	62.6168
Os01g0246601	Si004061m.g	53.5088	61.3065
Os01g0247500	Si001901m.g	77.1429	72.5806
Os01g0247700	Si002109m.g	67.147	68.5294
Os01g0247900	Si003134m.g	78.3626	79.7619
Os01g0248000	Si004978m.g	60	52.9412
Os01g0248300	Si002734m.g	77.5	77.5
Os01g0248300	Si002735m.g	77.9167	77.9167
Os01g0248500	Si002734m.g	79.1667	79.1667
Os01g0248500	Si002735m.g	80.8333	80.8333
Os01g0248600	Si031162m.g	89.0995	94.9495
Os01g0248701	Si004002m.g	62.0192	70.6849
Os01g0248800	Si004391m.g	54.0541	27.6498
Os01g0248900	Si002656m.g	82.0717	81.4229
Os01g0249100	Si004866m.g	74.7706	65.2
Os01g0249200	Si004012m.g	66.9604	71.6981
Os01g0249300	Si003255m.g	60.3175	52.0548
Os01g0249700	Si004109m.g	46.5839	56.391
Os01g0249800	Si004253m.g	40.201	47.9042
Os01g0249800	Si004297m.g	41.7085	46.6292
Os01g0249900	Si005179m.g	67.3077	51.7241
Os01g0250200	Si018186m.g	27.1605	8.83534
Os01g0250200	Si019221m.g	6.17284	3.5461
Os01g0250600	Si003465m.g	85	85
Os01g0250600	Si015146m.g	84	84
Os01g0250900	Si000654m.g	82.3834	75.2366
Os01g0251000	Si001342m.g	83.5853	83.4052
Os01g0251100	Si002275m.g	86.2069	86.2069
Os01g0251200	Si021208m.g	50.882	44.3262
Os01g0252100	Si001664m.g	94.3627	94.3627
Os01g0252200	Si003156m.g	73.0539	74.3902
Os01g0252300	Si003808m.g	46.25	45.679
Os01g0252600	Si005041m.g	48.1203	61.244
Os01g0252900	Si001265m.g	80.3636	46.1378
Os01g0253000	Si004853m.g	77.1167	38.2086
Os01g0253100	Si000430m.g	82.4859	78.9189
Os01g0253200	Si003961m.g	62.7119	61.6667
Os01g0253200	Si004946m.g	53.1073	51.087
Os01g0253200	Si027892m.g	36.7232	54.1667
Os01g0253300	Si001016m.g	91.0646	91.587
Os01g0253400	Si002430m.g	71.7172	72.449
