Gene stable ID	Selaginella moellendorffii gene stable ID	%id. target Selaginella moellendorffii gene identical to query gene	%id. query gene identical to target Selaginella moellendorffii gene
Os01g0141300	SELMODRAFT_426754	66.7364	72.5
Os01g0141600	SELMODRAFT_75120	42.1053	35.6955
Os01g0141600	SELMODRAFT_86604	43.3437	33.9806
Os01g0141700	SELMODRAFT_21554	48.3705	52.3191
Os01g0141700	SELMODRAFT_31884	48.7136	52.6902
Os01g0141900	SELMODRAFT_446681	25.2475	29.3103
Os01g0142100	SELMODRAFT_133892	36.8132	50.8861
Os01g0142100	SELMODRAFT_95889	36.63	50.6329
Os01g0142200	SELMODRAFT_431319	59.3023	59.6491
Os01g0142200	SELMODRAFT_439257	60.4651	60.8187
Os01g0142300	SELMODRAFT_170091	62.6147	53.1128
Os01g0142500	SELMODRAFT_117555	30.2721	45.4082
Os01g0142500	SELMODRAFT_84280	29.932	44.898
Os01g0143100	SELMODRAFT_408131	30.1242	33.6806
Os01g0143100	SELMODRAFT_6879	26.7081	66.1538
Os01g0143300	SELMODRAFT_113356	24.6212	39.3939
Os01g0143300	SELMODRAFT_129665	24.6212	39.3939
Os01g0143700	SELMODRAFT_113356	24.3243	38.1818
Os01g0143700	SELMODRAFT_129665	24.3243	38.1818
Os01g0143800	SELMODRAFT_113356	21.4545	35.7576
Os01g0143800	SELMODRAFT_129665	21.4545	35.7576
Os01g0144000	SELMODRAFT_402173	28.1899	31.457
Os01g0144000	SELMODRAFT_423129	28.1899	31.457
Os01g0144100	SELMODRAFT_178497	59.596	65.5556
Os01g0144100	SELMODRAFT_76876	59.596	65.5556
Os01g0144200	SELMODRAFT_166701	59.1743	65.4822
Os01g0144200	SELMODRAFT_186552	59.1743	65.4822
Os01g0144340	SELMODRAFT_131582	52.8011	53.0239
Os01g0144500	SELMODRAFT_119522	42.623	33.121
Os01g0144500	SELMODRAFT_74563	43.0328	33.9806
Os01g0147200	SELMODRAFT_5826	11.8199	48.0916
Os01g0147200	SELMODRAFT_5827	11.6323	47.3282
Os01g0147300	SELMODRAFT_172130	50	26.9129
Os01g0147300	SELMODRAFT_84059	49.5098	30.1493
Os01g0147900	SELMODRAFT_73442	71.9368	71.6535
Os01g0147900	SELMODRAFT_87313	71.9368	71.6535
Os01g0148000	SELMODRAFT_438209	32.0849	12.4818
Os01g0148000	SELMODRAFT_79007	31.5855	12.5996
Os01g0148050	SELMODRAFT_438209	35.7367	16.61
Os01g0148050	SELMODRAFT_79007	35.5277	16.9323
Os01g0148400	SELMODRAFT_46780	8.6262	18.43
Os01g0148400	SELMODRAFT_66840	8.78594	18.7713
Os01g0149600	SELMODRAFT_159683	69.9346	75.8865
Os01g0149600	SELMODRAFT_182308	69.9346	75.8865
Os01g0149600	SELMODRAFT_18569	52.9412	77.8846
Os01g0149600	SELMODRAFT_73644	69.281	72.6027
Os01g0149600	SELMODRAFT_87493	68.6274	71.9178
Os01g0150000	SELMODRAFT_186154	68.3871	68.3871
Os01g0150000	SELMODRAFT_270920	68.7097	68.7097
Os01g0150100	SELMODRAFT_114230	39.3333	17.1014
Os01g0150100	SELMODRAFT_92343	38.6667	16.8116
Os01g0150200	SELMODRAFT_122503	52.9412	58.209
Os01g0150200	SELMODRAFT_125223	58.371	54.2017
Os01g0150400	SELMODRAFT_122503	30.8057	32.3383
Os01g0150400	SELMODRAFT_125223	30.8057	27.3109
Os01g0150500	SELMODRAFT_122503	29.4118	32.3383
Os01g0150500	SELMODRAFT_125223	31.6742	29.4118
Os01g0150800	SELMODRAFT_122503	41.3333	46.2687
Os01g0150800	SELMODRAFT_125223	45.3333	42.8571
Os01g0151100	SELMODRAFT_174831	47.7148	50.4836
Os01g0151100	SELMODRAFT_187227	47.7148	50.4836
Os01g0151200	SELMODRAFT_12954	47.4946	69.6486
Os01g0151200	SELMODRAFT_12955	48.1481	72.2222
Os01g0151400	SELMODRAFT_17098	0	0
Os01g0151400	SELMODRAFT_419937	47.1429	15.6398
Os01g0151400	SELMODRAFT_438309	47.619	15.949
Os01g0151500	SELMODRAFT_17098	10.9091	58.2524
Os01g0151500	SELMODRAFT_419937	47.4545	41.2322
Os01g0151500	SELMODRAFT_438309	46.3636	40.6699
Os01g0151600	SELMODRAFT_48578	18.1564	45.4545
Os01g0151600	SELMODRAFT_90906	51.1173	48.6702
Os01g0151700	SELMODRAFT_106485	54.8287	56.051
Os01g0151700	SELMODRAFT_116561	64.1745	63.9752
Os01g0151700	SELMODRAFT_420551	64.1745	63.9752
Os01g0151700	SELMODRAFT_439201	55.1402	56.3694
Os01g0152300	SELMODRAFT_159683	70.5882	76.5957
Os01g0152300	SELMODRAFT_182308	70.5882	76.5957
Os01g0152300	SELMODRAFT_18569	52.9412	77.8846
Os01g0152300	SELMODRAFT_73644	68.6274	71.9178
Os01g0152300	SELMODRAFT_87493	67.9739	71.2329
Os01g0152700	SELMODRAFT_426757	90.2439	30.3279
Os01g0152900	SELMODRAFT_159683	69.281	75.1773
Os01g0152900	SELMODRAFT_182308	69.281	75.1773
Os01g0152900	SELMODRAFT_18569	52.2876	76.9231
Os01g0152900	SELMODRAFT_73644	69.281	72.6027
Os01g0152900	SELMODRAFT_87493	68.6274	71.9178
Os01g0153100	SELMODRAFT_159683	71.2418	77.305
Os01g0153100	SELMODRAFT_182308	71.2418	77.305
Os01g0153100	SELMODRAFT_18569	53.5948	78.8462
Os01g0153100	SELMODRAFT_73644	69.9346	73.2877
Os01g0153100	SELMODRAFT_87493	69.281	72.6027
Os01g0153200	SELMODRAFT_228163	30.7018	26.9231
Os01g0153200	SELMODRAFT_268868	30.7018	26.9231
Os01g0153300	SELMODRAFT_159683	69.0323	75.8865
Os01g0153300	SELMODRAFT_182308	69.0323	75.8865
Os01g0153300	SELMODRAFT_18569	52.9032	78.8462
Os01g0153300	SELMODRAFT_73644	69.0323	73.2877
Os01g0153300	SELMODRAFT_87493	68.3871	72.6027
Os01g0153400	SELMODRAFT_140340	65.1042	45.045
Os01g0153400	SELMODRAFT_154078	64.8438	44.8649
Os01g0153500	SELMODRAFT_404874	27.9835	21.5873
Os01g0153500	SELMODRAFT_409866	23.0453	25.6881
Os01g0153500	SELMODRAFT_413214	27.572	30.5936
Os01g0153500	SELMODRAFT_413217	27.9835	30.6306
Os01g0153500	SELMODRAFT_417209	30.0412	29.5547
Os01g0153500	SELMODRAFT_421026	27.9835	21.519
Os01g0153500	SELMODRAFT_426809	28.3951	30
Os01g0153500	SELMODRAFT_426812	28.3951	31.3636
Os01g0153500	SELMODRAFT_430394	30.0412	29.5547
Os01g0153500	SELMODRAFT_431031	24.6914	15.3061
Os01g0153500	SELMODRAFT_431033	29.2181	28.629
Os01g0153600	SELMODRAFT_404874	10.3896	10.1587
Os01g0153600	SELMODRAFT_409866	8.76623	12.3853
Os01g0153600	SELMODRAFT_413214	9.74026	13.6986
Os01g0153600	SELMODRAFT_413217	10.0649	13.964
Os01g0153600	SELMODRAFT_417209	10.7143	13.3603
Os01g0153600	SELMODRAFT_421026	10.3896	10.1266
Os01g0153600	SELMODRAFT_426809	10.7143	14.3478
Os01g0153600	SELMODRAFT_426812	9.74026	13.6364
Os01g0153600	SELMODRAFT_430394	10.7143	13.3603
Os01g0153600	SELMODRAFT_431031	8.44156	6.63265
Os01g0153600	SELMODRAFT_431033	9.09091	11.2903
Os01g0153800	SELMODRAFT_103821	26.4305	31.4935
Os01g0153800	SELMODRAFT_109557	26.703	31.8182
Os01g0153900	SELMODRAFT_404874	22.3529	18.0952
Os01g0153900	SELMODRAFT_409866	18.0392	21.1009
Os01g0153900	SELMODRAFT_413214	21.9608	25.5708
Os01g0153900	SELMODRAFT_413217	21.9608	25.2252
Os01g0153900	SELMODRAFT_417209	25.4902	26.3158
Os01g0153900	SELMODRAFT_421026	22.3529	18.038
Os01g0153900	SELMODRAFT_426809	22.3529	24.7826
Os01g0153900	SELMODRAFT_426812	22.3529	25.9091
Os01g0153900	SELMODRAFT_430394	25.4902	26.3158
Os01g0153900	SELMODRAFT_431031	18.4314	11.9898
Os01g0153900	SELMODRAFT_431033	21.1765	21.7742
Os01g0153950	SELMODRAFT_404874	0	0
Os01g0153950	SELMODRAFT_409866	0	0
Os01g0153950	SELMODRAFT_413214	0	0
Os01g0153950	SELMODRAFT_413217	0	0
Os01g0153950	SELMODRAFT_417209	0	0
Os01g0153950	SELMODRAFT_421026	0	0
Os01g0153950	SELMODRAFT_426809	0	0
Os01g0153950	SELMODRAFT_426812	0	0
Os01g0153950	SELMODRAFT_430394	0	0
Os01g0153950	SELMODRAFT_431031	0	0
Os01g0153950	SELMODRAFT_431033	0	0
Os01g0154100	SELMODRAFT_404874	22.0974	18.7302
Os01g0154100	SELMODRAFT_409866	18.7266	22.9358
Os01g0154100	SELMODRAFT_413214	21.3483	26.0274
Os01g0154100	SELMODRAFT_413217	21.3483	25.6757
Os01g0154100	SELMODRAFT_417209	23.5955	25.5061
Os01g0154100	SELMODRAFT_421026	22.4719	18.9873
Os01g0154100	SELMODRAFT_426809	21.3483	24.7826
Os01g0154100	SELMODRAFT_426812	21.7228	26.3636
Os01g0154100	SELMODRAFT_430394	23.5955	25.5061
Os01g0154100	SELMODRAFT_431031	19.8502	13.5204
Os01g0154100	SELMODRAFT_431033	22.8464	24.5968
Os01g0154200	SELMODRAFT_404874	25.0965	20.6349
Os01g0154200	SELMODRAFT_409866	20.4633	24.3119
Os01g0154200	SELMODRAFT_413214	23.9382	28.3105
Os01g0154200	SELMODRAFT_413217	23.5521	27.4775
Os01g0154200	SELMODRAFT_417209	25.4826	26.7206
Os01g0154200	SELMODRAFT_421026	25.0965	20.5696
Os01g0154200	SELMODRAFT_426809	23.9382	26.9565
Os01g0154200	SELMODRAFT_426812	23.5521	27.7273
Os01g0154200	SELMODRAFT_430394	25.4826	26.7206
Os01g0154200	SELMODRAFT_431031	22.0077	14.5408
Os01g0154200	SELMODRAFT_431033	24.7104	25.8065
Os01g0154500	SELMODRAFT_404874	24.7899	18.7302
Os01g0154500	SELMODRAFT_409866	18.4874	20.1835
Os01g0154500	SELMODRAFT_413214	22.6891	24.6575
Os01g0154500	SELMODRAFT_413217	22.6891	24.3243
Os01g0154500	SELMODRAFT_417209	20.1681	19.4332
Os01g0154500	SELMODRAFT_421026	24.3697	18.3544
Os01g0154500	SELMODRAFT_426809	23.1092	23.913
Os01g0154500	SELMODRAFT_426812	22.2689	24.0909
Os01g0154500	SELMODRAFT_430394	20.1681	19.4332
Os01g0154500	SELMODRAFT_431031	18.9076	11.4796
Os01g0154500	SELMODRAFT_431033	23.1092	22.1774
Os01g0154600	SELMODRAFT_404874	25.7261	19.6825
Os01g0154600	SELMODRAFT_409866	18.6722	20.6422
Os01g0154600	SELMODRAFT_413214	22.4066	24.6575
Os01g0154600	SELMODRAFT_413217	22.8216	24.7748
Os01g0154600	SELMODRAFT_417209	20.332	19.8381
Os01g0154600	SELMODRAFT_421026	25.3112	19.3038
Os01g0154600	SELMODRAFT_426809	23.6515	24.7826
Os01g0154600	SELMODRAFT_426812	22.8216	25
Os01g0154600	SELMODRAFT_430394	20.332	19.8381
Os01g0154600	SELMODRAFT_431031	19.5021	11.9898
Os01g0154600	SELMODRAFT_431033	20.7469	20.1613
Os01g0155000	SELMODRAFT_103821	28.1899	30.8442
Os01g0155000	SELMODRAFT_109557	28.1899	30.8442
Os01g0155400	SELMODRAFT_417438	24.0449	20.7364
Os01g0155400	SELMODRAFT_442712	24.0449	18.2283
Os01g0155500	SELMODRAFT_120216	34.5085	37.9108
Os01g0155500	SELMODRAFT_135346	34.6154	37.156
Os01g0155500	SELMODRAFT_40963	31.7308	39.4422
Os01g0155500	SELMODRAFT_76106	33.6538	35.7548
Os01g0155500	SELMODRAFT_83548	33.7607	35.8683
Os01g0155600	SELMODRAFT_409589	34.2593	28.7565
Os01g0155600	SELMODRAFT_415978	34.2593	28.7565
Os01g0157800	SELMODRAFT_420475	72.3214	71.0526
Os01g0157800	SELMODRAFT_427951	72.3214	64.8
Os01g0158000	SELMODRAFT_105015	45.8333	45.4887
Os01g0158000	SELMODRAFT_123107	44.8864	46.2891
Os01g0158200	SELMODRAFT_78639	50.5308	49.4803
Os01g0158200	SELMODRAFT_79313	50.5308	49.4803
Os01g0158500	SELMODRAFT_140217	62.8763	63.1933
Os01g0158500	SELMODRAFT_155706	59.5318	66.4179
Os01g0158500	SELMODRAFT_421269	36.1204	25.2632
Os01g0158500	SELMODRAFT_76727	51.0033	52.7682
Os01g0158500	SELMODRAFT_83543	51.0033	52.7682
Os01g0158800	SELMODRAFT_187338	24.7899	24.4813
Os01g0158800	SELMODRAFT_432139	24.7899	24.4813
Os01g0158900	SELMODRAFT_509	40.484	51.5406
Os01g0158900	SELMODRAFT_510	40.5941	51.6807
Os01g0159000	SELMODRAFT_123200	29.2818	21.6327
Os01g0159000	SELMODRAFT_181239	28.7293	21.2245
Os01g0159300	SELMODRAFT_447294	16.1677	11.522
Os01g0159300	SELMODRAFT_448412	16.1677	15.8824
Os01g0159400	SELMODRAFT_100571	71.3626	74.4578
Os01g0159400	SELMODRAFT_90623	71.3626	74.4578
Os01g0159800	SELMODRAFT_412681	18.2482	13.2979
Os01g0159800	SELMODRAFT_417246	18.2482	13.2979
Os01g0160100	SELMODRAFT_28600	8.20771	69.0141
Os01g0164400	SELMODRAFT_405186	62.5	35.3982
Os01g0164500	SELMODRAFT_103968	42.1947	50.369
Os01g0164500	SELMODRAFT_123861	51.0046	55.6492
Os01g0164500	SELMODRAFT_128612	50.541	55.0505
Os01g0164500	SELMODRAFT_99934	42.3493	50.8349
Os01g0164600	SELMODRAFT_57169	41.994	54.9407
Os01g0164600	SELMODRAFT_85661	44.4109	50
Os01g0164700	SELMODRAFT_420863	34.6154	14.4231
Os01g0164700	SELMODRAFT_92949	33.8462	14.5215
Os01g0165200	SELMODRAFT_99292	14.7143	30.9309
Os01g0165800	SELMODRAFT_46070	4.49173	8.7156
Os01g0165800	SELMODRAFT_66149	4.49173	8.7156
Os01g0166100	SELMODRAFT_168869	45.0151	42.9395
Os01g0166100	SELMODRAFT_74165	45.6193	43.5159
Os01g0166300	SELMODRAFT_168869	44.5946	28.5303
Os01g0166300	SELMODRAFT_74165	44.5946	28.5303
Os01g0166800	SELMODRAFT_421740	38.3585	40.8929
Os01g0166800	SELMODRAFT_85461	38.0234	42.115
Os01g0166800	SELMODRAFT_86324	36.3484	40.7129
Os01g0167500	SELMODRAFT_268189	70.7865	70.195
Os01g0167500	SELMODRAFT_268896	71.0674	70.4735
Os01g0167750	SELMODRAFT_451140	21.6561	18.255
Os01g0167750	SELMODRAFT_76818	7.80255	21.875
Os01g0167900	SELMODRAFT_126235	12.2685	9.58409
Os01g0167900	SELMODRAFT_183345	20.3704	15.971
Os01g0168100	SELMODRAFT_126235	14.3339	15.3707
Os01g0168100	SELMODRAFT_183345	21.2479	22.8675
Os01g0168200	SELMODRAFT_77169	35.1145	42.5926
Os01g0168200	SELMODRAFT_7910	27.4809	36.3636
Os01g0168200	SELMODRAFT_7911	26.7176	35.3535
Os01g0168200	SELMODRAFT_83608	34.3511	41.6667
Os01g0168300	SELMODRAFT_112658	41.0526	57.5646
Os01g0168300	SELMODRAFT_139073	41.3158	58.1481
Os01g0168300	SELMODRAFT_78719	41.3158	58.1481
Os01g0168400	SELMODRAFT_115010	36.534	62.1514
Os01g0168400	SELMODRAFT_269003	51.9906	53.753
Os01g0168400	SELMODRAFT_271403	51.9906	53.753
Os01g0168400	SELMODRAFT_88350	36.534	62.1514
Os01g0168500	SELMODRAFT_171378	54.4365	56.1881
Os01g0168500	SELMODRAFT_177006	54.6763	56.4356
Os01g0169400	SELMODRAFT_59324	36.255	81.982
Os01g0169400	SELMODRAFT_68988	36.255	81.982
Os01g0169500	SELMODRAFT_404660	23.0185	24.723
Os01g0169500	SELMODRAFT_444477	23.3442	24.8125
Os01g0169800	SELMODRAFT_171289	37.2781	52.6462
Os01g0169800	SELMODRAFT_176918	37.2781	52.5
Os01g0169900	SELMODRAFT_425866	32.069	33.9416
Os01g0169900	SELMODRAFT_446314	31.7241	34.2007
Os01g0170300	SELMODRAFT_136102	41.7189	42.5571
Os01g0170300	SELMODRAFT_30332	39.7493	44.0476
Os01g0170300	SELMODRAFT_30363	39.7493	44.0914
Os01g0170300	SELMODRAFT_78200	41.7189	43.2282
Os01g0170300	SELMODRAFT_78663	41.8084	43.321
Os01g0170300	SELMODRAFT_90370	41.8979	42.7397
Os01g0170500	SELMODRAFT_114462	26.2295	44.0945
Os01g0170500	SELMODRAFT_92536	26.2295	44.0945
Os01g0170600	SELMODRAFT_155902	0	0
Os01g0170600	SELMODRAFT_267677	0	0
Os01g0171000	SELMODRAFT_167872	57.0064	55.3323
Os01g0171000	SELMODRAFT_172211	56.8471	55.1777
Os01g0171800	SELMODRAFT_126260	28.1065	35.316
Os01g0171800	SELMODRAFT_418757	27.5148	32.8622
Os01g0171800	SELMODRAFT_425415	27.2189	32.5088
Os01g0171800	SELMODRAFT_430988	28.4024	27.2727
Os01g0172000	SELMODRAFT_96090	50.3704	15.7773
Os01g0172100	SELMODRAFT_162759	49.3639	63.1922
Os01g0172100	SELMODRAFT_172535	49.3639	63.1922
Os01g0172200	SELMODRAFT_441099	45.8498	29.0484
Os01g0172200	SELMODRAFT_59367	8.43215	68.8172
Os01g0172300	SELMODRAFT_156204	27.4194	27.4194
Os01g0172400	SELMODRAFT_165923	63.67	64.3035
Os01g0172400	SELMODRAFT_186850	65.0246	65.9176
Os01g0172400	SELMODRAFT_231070	58.6207	58.7654
Os01g0172400	SELMODRAFT_267774	63.5468	64.1791
Os01g0172400	SELMODRAFT_441825	65.1478	66.0424
Os01g0172400	SELMODRAFT_82084	58.6207	58.7654
Os01g0172600	SELMODRAFT_234501	60.7929	43.6709
Os01g0172600	SELMODRAFT_97402	60.3524	43.3544
Os01g0172900	SELMODRAFT_12908	27.7966	21.8085
Os01g0172900	SELMODRAFT_12909	27.4576	21.5426
Os01g0173000	SELMODRAFT_122411	35.5191	42.4837
Os01g0173000	SELMODRAFT_49067	34.9727	51.6129
Os01g0173100	SELMODRAFT_129805	59.8684	66.4234
Os01g0173100	SELMODRAFT_141130	59.8684	66.4234
Os01g0173100	SELMODRAFT_176795	53.9474	64.0625
Os01g0173100	SELMODRAFT_86023	53.9474	64.0625
Os01g0173600	SELMODRAFT_133006	39.5349	50.8982
Os01g0173600	SELMODRAFT_439738	36.7442	45.4023
Os01g0173600	SELMODRAFT_94230	39.5349	50.8982
Os01g0173900	SELMODRAFT_29814	2.65781	65.5738
Os01g0173900	SELMODRAFT_408542	5.78073	48.6034
Os01g0173900	SELMODRAFT_73482	3.25581	59.0361
Os01g0173900	SELMODRAFT_75043	2.92359	65.6716
Os01g0174000	SELMODRAFT_173274	20.4611	46.4052
Os01g0174000	SELMODRAFT_440988	21.6138	29.8805
Os01g0174000	SELMODRAFT_451326	21.6138	29.8805
Os01g0174000	SELMODRAFT_451330	20.4611	46.4052
Os01g0174500	SELMODRAFT_106693	37.9538	38.8514
Os01g0174500	SELMODRAFT_174666	37.9538	40.636
Os01g0174600	SELMODRAFT_106693	0.716846	0.675676
Os01g0174600	SELMODRAFT_174666	0.358423	0.353357
Os01g0174700	SELMODRAFT_42784	39.1481	49.2347
Os01g0174700	SELMODRAFT_62746	38.7424	48.7245
Os01g0174700	SELMODRAFT_89681	45.2333	51.8605
Os01g0174700	SELMODRAFT_93137	45.2333	51.6204
Os01g0174900	SELMODRAFT_107942	25.9459	48.4848
Os01g0174900	SELMODRAFT_135669	29.7297	56.1224
Os01g0174900	SELMODRAFT_85254	25.9459	48.4848
Os01g0174900	SELMODRAFT_88036	33.5135	50.8197
Os01g0175000	SELMODRAFT_152462	45.5253	46.6135
Os01g0175000	SELMODRAFT_85852	45.1362	48.9451
Os01g0176500	SELMODRAFT_234547	12.6202	51.4706
Os01g0176500	SELMODRAFT_98470	12.6202	51.4706
Os01g0176700	SELMODRAFT_66160	22.6415	40.4494
Os01g0176800	SELMODRAFT_409003	32.2964	18.7966
Os01g0176800	SELMODRAFT_430582	32.3879	20.5217
Os01g0176900	SELMODRAFT_429765	24.6711	22.6586
Os01g0177100	SELMODRAFT_112245	55.7583	53.5597
Os01g0177100	SELMODRAFT_410492	48.6887	51.1377
Os01g0177100	SELMODRAFT_71494	14.7092	62.6214
Os01g0177100	SELMODRAFT_71495	14.8233	63.1068
Os01g0177100	SELMODRAFT_79275	55.7583	53.8546
Os01g0177100	SELMODRAFT_94317	48.9168	49.8837
Os01g0177200	SELMODRAFT_108210	60.0756	61.2323
Os01g0177200	SELMODRAFT_86216	59.9496	61.104
Os01g0177400	SELMODRAFT_450789	33.2432	33.0645
Os01g0177400	SELMODRAFT_450793	32.973	32.7957
Os01g0178000	SELMODRAFT_154248	63.7056	61.3692
Os01g0178000	SELMODRAFT_268593	63.9594	62.069
Os01g0178200	SELMODRAFT_145251	40.2402	46.8531
Os01g0178200	SELMODRAFT_186736	39.9399	46.5035
Os01g0178400	SELMODRAFT_149261	45.3659	19.4969
Os01g0178500	SELMODRAFT_167506	37.1859	18.0929
Os01g0178500	SELMODRAFT_168183	34.6734	16.0093
Os01g0178500	SELMODRAFT_172524	36.6834	21.1594
Os01g0178500	SELMODRAFT_179441	34.6734	16.0093
Os01g0178500	SELMODRAFT_187180	36.6834	21.2209
Os01g0178500	SELMODRAFT_450582	37.1859	18.0488
Os01g0178700	SELMODRAFT_171829	43.662	47.449
Os01g0178700	SELMODRAFT_76977	43.662	46.1538
Os01g0179200	SELMODRAFT_131549	54.9419	59.0625
Os01g0179200	SELMODRAFT_233311	51.4535	59.7973
Os01g0179300	SELMODRAFT_232461	38.3686	42.053
Os01g0179300	SELMODRAFT_407147	9.06344	22.9008
Os01g0179300	SELMODRAFT_444781	31.7221	25.6098
Os01g0179300	SELMODRAFT_445244	32.0242	24.594
Os01g0179400	SELMODRAFT_421796	38.7822	44.781
Os01g0179400	SELMODRAFT_439584	38.6885	44.6728
Os01g0179500	SELMODRAFT_425401	16.5121	13.3935
Os01g0179500	SELMODRAFT_444069	16.5121	13.4036
Os01g0179700	SELMODRAFT_177231	85.7143	86.1386
Os01g0179700	SELMODRAFT_228158	85.2217	85.6436
Os01g0179700	SELMODRAFT_229020	85.2217	85.6436
Os01g0179700	SELMODRAFT_449886	85.7143	86.1386
Os01g0179800	SELMODRAFT_104684	42.9929	45.9391
Os01g0179800	SELMODRAFT_117651	48.9311	56.4384
Os01g0179800	SELMODRAFT_179397	44.4181	48.9529
Os01g0179800	SELMODRAFT_449363	42.7553	46.6321
Os01g0179800	SELMODRAFT_83891	48.9311	56.4384
Os01g0179800	SELMODRAFT_85365	44.1805	44.9275
Os01g0179800	SELMODRAFT_89240	42.9929	45.9391
Os01g0180000	SELMODRAFT_412903	36.1538	47.1178
Os01g0180000	SELMODRAFT_423462	36.1538	47.1178
Os01g0180600	SELMODRAFT_125776	34.5588	45.3863
Os01g0180600	SELMODRAFT_129323	34.3954	45.1717
Os01g0180700	SELMODRAFT_411205	28.3525	20.4138
Os01g0180700	SELMODRAFT_55254	22.9885	41.6667
Os01g0180800	SELMODRAFT_109750	58.8166	63.7997
Os01g0180800	SELMODRAFT_124091	59.2899	64.7287
Os01g0181000	SELMODRAFT_115612	16.3025	17.1076
Os01g0181000	SELMODRAFT_123480	16.3025	17.1076
Os01g0181000	SELMODRAFT_144478	13.9496	20.4938
Os01g0181000	SELMODRAFT_34543	12.605	25.6849
Os01g0181000	SELMODRAFT_76871	21.6807	22.2798
Os01g0182200	SELMODRAFT_115406	45.122	47.0339
Os01g0182200	SELMODRAFT_117054	45.122	47.0339
Os01g0182400	SELMODRAFT_410828	23.6111	21.6758
Os01g0182400	SELMODRAFT_424293	13.4921	14.0496
Os01g0182400	SELMODRAFT_424296	23.4127	20.922
Os01g0182600	SELMODRAFT_140066	48.5345	52.9633
Os01g0182600	SELMODRAFT_170553	48.2759	53.0303
Os01g0182700	SELMODRAFT_18126	16.4286	56.7901
Os01g0182700	SELMODRAFT_69405	16.4286	56.0976
Os01g0182832	SELMODRAFT_121984	0	0
Os01g0182832	SELMODRAFT_157234	0	0
Os01g0182832	SELMODRAFT_92147	0	0
Os01g0182832	SELMODRAFT_92664	0	0
Os01g0182900	SELMODRAFT_121984	1.23077	1.17302
Os01g0182900	SELMODRAFT_157234	57.5385	13.3858
Os01g0182900	SELMODRAFT_92147	1.23077	1.12045
Os01g0182900	SELMODRAFT_92664	58.7692	13.6722
Os01g0183000	SELMODRAFT_103062	50.4087	50.1355
Os01g0183000	SELMODRAFT_136490	50.4087	49.5979
Os01g0183100	SELMODRAFT_119155	48.1273	49.9029
Os01g0183100	SELMODRAFT_402172	48.5019	45.922
Os01g0184100	SELMODRAFT_118204	30.7229	43.5897
Os01g0184100	SELMODRAFT_124672	37.3494	50.8197
Os01g0184100	SELMODRAFT_131356	38.5542	51.6129
Os01g0184100	SELMODRAFT_414788	37.9518	52.0661
Os01g0184100	SELMODRAFT_73459	30.7229	43.5897
Os01g0184100	SELMODRAFT_74961	39.759	51.9685
Os01g0184100	SELMODRAFT_76462	38.5542	51.6129
Os01g0184100	SELMODRAFT_80181	37.9518	52.0661
Os01g0184100	SELMODRAFT_81204	42.7711	58.6777
Os01g0184100	SELMODRAFT_88339	42.7711	58.6777
Os01g0184100	SELMODRAFT_92031	37.3494	50.8197
Os01g0184500	SELMODRAFT_176623	42.88	45.3469
Os01g0184500	SELMODRAFT_86079	37.92	51.0776
Os01g0184800	SELMODRAFT_127396	62.1514	63.4146
Os01g0184800	SELMODRAFT_148698	62.5498	63.8211
Os01g0184900	SELMODRAFT_159743	57.2543	56.7233
Os01g0184900	SELMODRAFT_166865	57.2543	56.7233
Os01g0185100	SELMODRAFT_229533	31.4721	20.1299
Os01g0185100	SELMODRAFT_271950	31.4721	19.5584
Os01g0185200	SELMODRAFT_108529	60.5528	62.9243
Os01g0185200	SELMODRAFT_168502	60.9296	63.2334
Os01g0185200	SELMODRAFT_404079	53.1407	55.6579
Os01g0185200	SELMODRAFT_78641	52.7638	55.0459
Os01g0185400	SELMODRAFT_405665	30.1887	20.0942
Os01g0185400	SELMODRAFT_415566	29.4811	24.5098
Os01g0185500	SELMODRAFT_58213	28.9286	47.093
Os01g0185500	SELMODRAFT_68172	28.9286	47.093
Os01g0185500	SELMODRAFT_90722	36.0714	42.2594
Os01g0186000	SELMODRAFT_18126	21.2435	50.6173
Os01g0186000	SELMODRAFT_69405	21.2435	50
Os01g0186200	SELMODRAFT_112753	36.2025	38.2353
Os01g0186200	SELMODRAFT_443359	35.9494	36.0406
Os01g0186700	SELMODRAFT_117203	61.0294	67.8937
Os01g0186700	SELMODRAFT_132737	61.0294	67.8937
Os01g0186900	SELMODRAFT_102485	50.9934	53.3487
Os01g0187400	SELMODRAFT_120214	55.8351	55.9916
Os01g0187400	SELMODRAFT_98651	55.9748	56.1317
Os01g0187500	SELMODRAFT_128484	17.5532	7.53425
Os01g0187500	SELMODRAFT_157928	12.766	7.5
Os01g0187500	SELMODRAFT_89394	15.4255	8.73494
Os01g0187500	SELMODRAFT_93904	15.4255	8.73494
Os01g0187600	SELMODRAFT_106833	41.9492	19.8
Os01g0187600	SELMODRAFT_127173	39.4068	17.2542
Os01g0187600	SELMODRAFT_174721	41.5254	19.4444
Os01g0187600	SELMODRAFT_98722	39.4068	17.2542
Os01g0187900	SELMODRAFT_133546	27.8689	58.2857
Os01g0187900	SELMODRAFT_137652	27.8689	58.2857
Os01g0188100	SELMODRAFT_116993	55.0898	55.9271
Os01g0188100	SELMODRAFT_117056	51.7964	58.6441
Os01g0188100	SELMODRAFT_132655	53.5928	55.0769
Os01g0188100	SELMODRAFT_228878	54.7904	55.6231
