Gene stable ID	Triticum urartu gene stable ID	%id. target Triticum urartu gene identical to query gene	%id. query gene identical to target Triticum urartu gene
Os01g0124401	TRIUR3_00396	5.51181	11.7647
Os01g0124401	TRIUR3_00397	9.84252	14.2045
Os01g0124401	TRIUR3_00398	11.0236	11.2
Os01g0124401	TRIUR3_07182	14.5669	20.3297
Os01g0124401	TRIUR3_08867	14.5669	12.8472
Os01g0124401	TRIUR3_28795	26.7717	31.3364
Os01g0124600	TRIUR3_00396	7.89474	12.605
Os01g0124600	TRIUR3_00397	13.6842	14.7727
Os01g0124600	TRIUR3_00398	17.8947	13.6
Os01g0124600	TRIUR3_07182	20	20.8791
Os01g0124600	TRIUR3_08867	22.1053	14.5833
Os01g0124600	TRIUR3_28795	37.3684	32.7189
Os01g0124650	TRIUR3_00396	8.10811	12.605
Os01g0124650	TRIUR3_00397	15.1351	15.9091
Os01g0124650	TRIUR3_00398	17.2973	12.8
Os01g0124650	TRIUR3_07182	22.7027	23.0769
Os01g0124650	TRIUR3_08867	20	12.8472
Os01g0124650	TRIUR3_28795	38.3784	32.7189
Os01g0125000	TRIUR3_31371	40.708	21.87
Os01g0125500	TRIUR3_00633	31.3167	28.0255
Os01g0125600	TRIUR3_22734	32.381	53.7549
Os01g0125700	TRIUR3_22735	80.3175	79.3103
Os01g0125800	TRIUR3_11910	70.4918	79.3358
Os01g0125900	TRIUR3_11909	77.1402	76.6355
Os01g0126000	TRIUR3_05050	50.365	50.7353
Os01g0126000	TRIUR3_21963	58.3942	58.8235
Os01g0126100	TRIUR3_21340	34.5361	72.3022
Os01g0126200	TRIUR3_05049	72.2408	72.8499
Os01g0126200	TRIUR3_21962	64.5485	79.2608
Os01g0126600	TRIUR3_32685	36.2283	44.3769
Os01g0127100	TRIUR3_21341	57.5221	59.633
Os01g0127300	TRIUR3_30071	43.9834	76.8116
Os01g0127400	TRIUR3_20384	47.8774	89.0351
Os01g0127450	TRIUR3_20385	32.1053	33.1522
Os01g0127500	TRIUR3_07186	75.6677	77.5076
Os01g0127600	TRIUR3_00396	5.58659	8.40336
Os01g0127600	TRIUR3_00397	11.1732	11.3636
Os01g0127600	TRIUR3_00398	7.26257	5.2
Os01g0127600	TRIUR3_07182	11.1732	10.989
Os01g0127600	TRIUR3_08867	10.6145	6.59722
Os01g0127600	TRIUR3_28795	10.0559	8.29493
Os01g0127900	TRIUR3_09344	62.8505	66.9154
Os01g0128000	TRIUR3_09345	64.2857	65.0289
Os01g0128100	TRIUR3_13240	74.5704	73.064
Os01g0128200	TRIUR3_10610	60.3896	79.1489
Os01g0128200	TRIUR3_10611	45.7792	46.3816
Os01g0128300	TRIUR3_10609	50	70.3704
Os01g0128400	TRIUR3_10608	62.2867	66.0036
Os01g0128800	TRIUR3_16064	81.1159	22.2877
Os01g0129500	TRIUR3_24189	52.6066	55.9664
Os01g0130000	TRIUR3_16170	83.376	83.376
Os01g0130100	TRIUR3_13831	59.0909	62.5
Os01g0130100	TRIUR3_16171	74.5455	76.6355
Os01g0130100	TRIUR3_18606	51.8182	55.8824
Os01g0130400	TRIUR3_19569	66.2017	80.2341
Os01g0131800	TRIUR3_01554	63.6905	78.6765
Os01g0131900	TRIUR3_06537	23.7624	27.2727
Os01g0131900	TRIUR3_06538	20.7921	23.3333
Os01g0131900	TRIUR3_06539	23.7624	27.2727
Os01g0131900	TRIUR3_06540	18.8119	21.3483
Os01g0131900	TRIUR3_15056	18.8119	21.1111
Os01g0131900	TRIUR3_15057	13.8614	11.0236
Os01g0131900	TRIUR3_15058	19.802	22.2222
Os01g0132100	TRIUR3_04663	54.6448	50.5476
Os01g0132700	TRIUR3_20995	61.4865	65.942
Os01g0132800	TRIUR3_20994	52.8958	88.3871
Os01g0133100	TRIUR3_03387	25.2647	26.6348
Os01g0133100	TRIUR3_27233	2.42057	5.90406
Os01g0133400	TRIUR3_03391	81.9188	89.336
Os01g0133500	TRIUR3_03392	48.289	76.506
Os01g0133600	TRIUR3_03393	32.0574	49.8141
Os01g0133600	TRIUR3_28117	33.0144	61.0619
Os01g0133700	TRIUR3_03393	51.5837	42.3792
Os01g0133700	TRIUR3_28117	42.9864	42.0354
Os01g0134500	TRIUR3_22930	47.8102	72.7778
Os01g0134700	TRIUR3_22931	54.3379	63.6364
Os01g0134800	TRIUR3_35282	29.0761	33.2298
Os01g0134900	TRIUR3_25842	74.3268	80.0774
Os01g0135700	TRIUR3_25843	70.1657	69.0217
Os01g0135900	TRIUR3_34188	65.0602	65.8537
Os01g0136050	TRIUR3_03548	63.3333	77.027
Os01g0136100	TRIUR3_03466	77.3333	80.5556
Os01g0136100	TRIUR3_03467	82.6667	76.0736
Os01g0136100	TRIUR3_03549	84	83.4437
Os01g0136400	TRIUR3_00629	50.5988	73.9606
Os01g0136400	TRIUR3_03465	57.7844	49.6144
Os01g0136400	TRIUR3_03470	56.1377	67.0841
Os01g0136400	TRIUR3_03550	59.5808	62.776
Os01g0136500	TRIUR3_00269	19.8381	23.6715
Os01g0136500	TRIUR3_00279	19.8381	10.8407
Os01g0136500	TRIUR3_00625	10.1215	13.8889
Os01g0136500	TRIUR3_00626	13.7652	14.5299
Os01g0136500	TRIUR3_00627	21.4575	21.2
Os01g0136500	TRIUR3_00628	22.6721	13.5593
Os01g0136500	TRIUR3_02827	21.0526	21.3992
Os01g0136500	TRIUR3_03464	21.4575	22.6496
Os01g0136500	TRIUR3_03468	21.0526	17.7474
Os01g0136500	TRIUR3_03469	22.2672	22.541
Os01g0136500	TRIUR3_03551	39.2713	21.087
Os01g0136500	TRIUR3_03552	16.1943	14.7601
Os01g0136500	TRIUR3_20662	20.6478	19.7674
Os01g0136500	TRIUR3_32200	21.4575	23.7668
Os01g0136700	TRIUR3_02828	28.5714	47.1204
Os01g0136700	TRIUR3_02829	42.2222	37.5706
Os01g0136800	TRIUR3_00622	39.3393	71.3896
Os01g0136900	TRIUR3_24626	59.7328	60.3083
Os01g0137250	TRIUR3_02831	58.2245	65.3959
Os01g0137250	TRIUR3_11945	65.5352	40.0958
Os01g0137250	TRIUR3_15732	56.3969	69.9029
Os01g0137250	TRIUR3_24627	65.7963	42.7844
Os01g0137400	TRIUR3_00268	39.5604	77.7778
Os01g0137400	TRIUR3_00271	48.9796	64.3299
Os01g0137400	TRIUR3_00276	56.2009	56.7353
Os01g0137400	TRIUR3_02830	40.0314	71.229
Os01g0137400	TRIUR3_05488	37.6766	58.1114
Os01g0137400	TRIUR3_05490	54.6311	55.1506
Os01g0137400	TRIUR3_11944	45.3689	46.463
Os01g0137400	TRIUR3_33913	45.3689	71.7122
Os01g0137500	TRIUR3_02831	60.8309	60.1173
Os01g0137500	TRIUR3_11945	65.2819	35.1438
Os01g0137500	TRIUR3_15732	64.6884	70.5502
Os01g0137500	TRIUR3_24627	68.546	39.219
Os01g0137700	TRIUR3_02828	29.4915	45.5497
Os01g0137700	TRIUR3_02829	44.7458	37.2881
Os01g0137950	TRIUR3_29338	68.6274	40.5797
Os01g0138300	TRIUR3_00268	38.724	80.5556
Os01g0138300	TRIUR3_00271	49.4065	68.6598
Os01g0138300	TRIUR3_00276	56.0831	59.9049
Os01g0138300	TRIUR3_02830	39.1691	73.743
Os01g0138300	TRIUR3_05488	36.0534	58.8378
Os01g0138300	TRIUR3_05490	57.5668	61.4897
Os01g0138300	TRIUR3_11944	45.4006	49.1961
Os01g0138300	TRIUR3_33913	44.5104	74.4417
Os01g0138400	TRIUR3_00267	42.4597	64.0177
Os01g0138600	TRIUR3_21861	35.7143	20.9059
Os01g0138800	TRIUR3_24648	56.6125	74.8466
Os01g0138800	TRIUR3_24649	38.051	80
Os01g0138900	TRIUR3_24165	31.3901	48.7805
Os01g0138900	TRIUR3_26406	49.7758	54.2787
Os01g0138900	TRIUR3_26407	53.8117	82.1918
Os01g0139000	TRIUR3_16755	68.5446	71.5686
Os01g0139600	TRIUR3_25374	66.7732	44.2797
Os01g0140400	TRIUR3_27817	52.3511	89.5442
Os01g0140500	TRIUR3_25978	55.814	45.8599
Os01g0141000	TRIUR3_24850	32.3288	47.7733
Os01g0141000	TRIUR3_24851	68.4931	44.0141
Os01g0141100	TRIUR3_34594	93.7294	56.2376
Os01g0141300	TRIUR3_34594	66.1088	62.5743
Os01g0141600	TRIUR3_09513	73.065	52.6786
Os01g0141700	TRIUR3_09514	81.9897	83.5664
Os01g0142100	TRIUR3_00545	63.5531	60.453
Os01g0142300	TRIUR3_00546	82.1101	60.5753
Os01g0142500	TRIUR3_18966	22.1088	59.0909
Os01g0142875	TRIUR3_13566	22.7092	71.25
Os01g0143100	TRIUR3_10827	58.3851	75.502
Os01g0143300	TRIUR3_35416	37.8788	32.3625
Os01g0143700	TRIUR3_35416	33.9768	28.479
Os01g0143800	TRIUR3_05705	54.9091	41.7127
Os01g0143900	TRIUR3_04705	60.274	63.7681
Os01g0143900	TRIUR3_05706	47.9452	50
Os01g0144000	TRIUR3_04706	57.5668	76.9841
Os01g0144100	TRIUR3_04710	56.5657	60.5405
Os01g0144200	TRIUR3_05800	90.8257	90.8257
Os01g0144300	TRIUR3_05801	68.2493	61.1702
Os01g0144340	TRIUR3_21372	71.8487	86.9492
Os01g0144600	TRIUR3_11339	17.5	61.4035
Os01g0144600	TRIUR3_29287	52	63.0303
Os01g0144700	TRIUR3_06559	69.2308	74.1176
Os01g0147200	TRIUR3_12770	51.7824	80.2326
Os01g0147300	TRIUR3_12771	16.6667	31.1927
Os01g0147400	TRIUR3_01024	55.8333	24.8148
Os01g0147400	TRIUR3_05258	55	56.6524
Os01g0147600	TRIUR3_01033	15.444	17.6991
Os01g0147600	TRIUR3_01034	17.3745	13.8889
Os01g0147700	TRIUR3_35150	76.7143	72.962
Os01g0147900	TRIUR3_22282	56.5217	86.6667
Os01g0148000	TRIUR3_19014	63.171	37.2059
Os01g0148050	TRIUR3_19014	12.5392	8.82353
Os01g0148500	TRIUR3_20826	44.3609	44.697
Os01g0149700	TRIUR3_02230	13.172	35.2518
Os01g0149800	TRIUR3_02631	68.2927	69.1358
Os01g0149900	TRIUR3_25687	38.1402	40.4864
Os01g0150000	TRIUR3_25686	71.9355	65.5882
Os01g0150100	TRIUR3_23789	69.3333	22.6087
Os01g0150400	TRIUR3_25650	44.5498	31.5436
Os01g0150500	TRIUR3_25650	40.2715	29.8658
Os01g0150800	TRIUR3_25650	57.3333	43.2886
Os01g0151100	TRIUR3_25651	79.7075	82.4197
Os01g0151200	TRIUR3_11012	54.902	50.8064
Os01g0151400	TRIUR3_17906	75.7143	33.6152
Os01g0151400	TRIUR3_33402	74.7619	33.9093
Os01g0151500	TRIUR3_17906	48.3636	56.2368
Os01g0151500	TRIUR3_33402	47.0909	55.9395
Os01g0151600	TRIUR3_15770	62.2905	58.0729
Os01g0151700	TRIUR3_17342	74.4548	80.4714
Os01g0151700	TRIUR3_33719	77.5701	70.339
Os01g0151750	TRIUR3_17343	57.6271	59.6491
Os01g0151900	TRIUR3_08085	78.839	78.3985
Os01g0151900	TRIUR3_23380	79.7753	79.1822
Os01g0152100	TRIUR3_01586	18.7364	20.4276
Os01g0152100	TRIUR3_02626	22.2222	22.7679
Os01g0152100	TRIUR3_02985	19.1721	21.4112
Os01g0152100	TRIUR3_03376	15.9041	19.0104
Os01g0152100	TRIUR3_03442	19.1721	21.5686
Os01g0152100	TRIUR3_03797	20.4793	22.381
Os01g0152100	TRIUR3_06004	19.39	21.0402
Os01g0152100	TRIUR3_06046	21.1329	23.8916
Os01g0152100	TRIUR3_07228	19.1721	21.0024
Os01g0152100	TRIUR3_07229	18.9542	21.2714
Os01g0152100	TRIUR3_07231	17.6471	22.2527
Os01g0152100	TRIUR3_07644	18.3007	19.8582
Os01g0152100	TRIUR3_09195	19.8257	22.1411
Os01g0152100	TRIUR3_11965	16.7756	18.6441
Os01g0152100	TRIUR3_11966	18.9542	20.5189
Os01g0152100	TRIUR3_13708	16.9935	19.2118
Os01g0152100	TRIUR3_16193	19.39	21.0402
Os01g0152100	TRIUR3_17197	9.58606	18.7234
Os01g0152100	TRIUR3_17962	18.7364	21.1302
Os01g0152100	TRIUR3_18492	19.39	22.3618
Os01g0152100	TRIUR3_18764	18.9542	21.1679
Os01g0152100	TRIUR3_22117	20.6972	23.4568
Os01g0152100	TRIUR3_22442	18.7364	21.34
Os01g0152100	TRIUR3_22443	20.915	23.0216
Os01g0152100	TRIUR3_24682	22.0044	22.6966
Os01g0152100	TRIUR3_25448	14.5969	22.1854
Os01g0152100	TRIUR3_26863	20.0436	21.2963
Os01g0152100	TRIUR3_27146	17.4292	20.6718
Os01g0152100	TRIUR3_27206	21.7865	24.0964
Os01g0152100	TRIUR3_27995	16.9935	18.932
Os01g0152100	TRIUR3_28840	14.1612	19.3452
Os01g0152100	TRIUR3_30533	15.6863	18.6528
Os01g0152100	TRIUR3_30975	20.4793	23.8579
Os01g0152100	TRIUR3_33998	20.2614	23.4848
Os01g0152200	TRIUR3_01586	17.8313	17.5772
Os01g0152200	TRIUR3_02626	18.5542	17.1875
Os01g0152200	TRIUR3_02985	16.3855	16.545
Os01g0152200	TRIUR3_03376	14.4578	15.625
Os01g0152200	TRIUR3_03442	15.4217	15.6863
Os01g0152200	TRIUR3_03797	19.2771	19.0476
Os01g0152200	TRIUR3_06004	18.7952	18.4397
Os01g0152200	TRIUR3_06046	20.241	20.6897
Os01g0152200	TRIUR3_07228	16.6265	16.4678
Os01g0152200	TRIUR3_07229	15.4217	15.6479
Os01g0152200	TRIUR3_07231	14.6988	16.7582
Os01g0152200	TRIUR3_07644	15.4217	15.13
Os01g0152200	TRIUR3_09195	20.241	20.438
Os01g0152200	TRIUR3_11965	15.4217	15.4964
Os01g0152200	TRIUR3_11966	16.8675	16.5094
Os01g0152200	TRIUR3_13708	14.2169	14.532
Os01g0152200	TRIUR3_16193	17.8313	17.4941
Os01g0152200	TRIUR3_17197	9.87952	17.4468
Os01g0152200	TRIUR3_17962	15.4217	15.7248
Os01g0152200	TRIUR3_18492	16.1446	16.8342
Os01g0152200	TRIUR3_18764	19.0361	19.2214
Os01g0152200	TRIUR3_22117	17.8313	18.2716
Os01g0152200	TRIUR3_22442	15.6627	16.129
Os01g0152200	TRIUR3_22443	19.2771	19.1847
Os01g0152200	TRIUR3_24682	19.0361	17.7528
Os01g0152200	TRIUR3_25448	15.6627	21.5232
Os01g0152200	TRIUR3_26863	20.241	19.4444
Os01g0152200	TRIUR3_27146	15.4217	16.5375
Os01g0152200	TRIUR3_27206	19.2771	19.2771
Os01g0152200	TRIUR3_27995	15.1807	15.2913
Os01g0152200	TRIUR3_28840	12.0482	14.881
Os01g0152200	TRIUR3_30533	15.1807	16.3212
Os01g0152200	TRIUR3_30975	17.3494	18.2741
Os01g0152200	TRIUR3_33998	18.0723	18.9394
Os01g0152500	TRIUR3_14159	33.377	33.5526
Os01g0152600	TRIUR3_06342	57.0476	60.444
Os01g0152600	TRIUR3_07785	57.7143	59.8223
Os01g0152600	TRIUR3_10184	47.5238	55.0165
Os01g0152600	TRIUR3_15283	59.1429	59.0304
Os01g0152600	TRIUR3_15498	59.8095	60.0957
Os01g0152600	TRIUR3_16065	58.381	59.6884
Os01g0152600	TRIUR3_17992	57.0476	59.073
Os01g0152600	TRIUR3_30349	59.1429	60.2328
Os01g0152800	TRIUR3_06342	58.5157	62.0585
Os01g0152800	TRIUR3_07785	59.2769	61.5005
Os01g0152800	TRIUR3_10184	49.7621	57.6626
Os01g0152800	TRIUR3_15283	62.4167	62.3574
Os01g0152800	TRIUR3_15498	62.4167	62.7751
Os01g0152800	TRIUR3_16065	61.3701	62.8043
Os01g0152800	TRIUR3_17992	59.372	61.5385
Os01g0152800	TRIUR3_30349	62.0362	63.2396
Os01g0152950	TRIUR3_01586	24.594	25.1781
Os01g0152950	TRIUR3_02626	26.4501	25.4464
Os01g0152950	TRIUR3_02985	27.3782	28.7105
Os01g0152950	TRIUR3_03376	20.6497	23.1771
Os01g0152950	TRIUR3_03442	25.522	26.9608
Os01g0152950	TRIUR3_03797	26.2181	26.9048
Os01g0152950	TRIUR3_06004	25.9861	26.4775
Os01g0152950	TRIUR3_06046	26.4501	28.0788
Os01g0152950	TRIUR3_07228	25.7541	26.4916
Os01g0152950	TRIUR3_07229	23.4339	24.6944
Os01g0152950	TRIUR3_07231	23.2019	27.4725
Os01g0152950	TRIUR3_07644	25.9861	26.4775
Os01g0152950	TRIUR3_09195	26.2181	27.4939
Os01g0152950	TRIUR3_11965	23.2019	24.2131
Os01g0152950	TRIUR3_11966	25.7541	26.1792
Os01g0152950	TRIUR3_13708	21.3457	22.6601
Os01g0152950	TRIUR3_16193	24.826	25.2955
Os01g0152950	TRIUR3_17197	12.761	23.4043
Os01g0152950	TRIUR3_17962	27.1462	28.7469
Os01g0152950	TRIUR3_18492	24.1299	26.1307
Os01g0152950	TRIUR3_18764	26.4501	27.7372
Os01g0152950	TRIUR3_22117	25.7541	27.4074
Os01g0152950	TRIUR3_22442	24.1299	25.8065
Os01g0152950	TRIUR3_22443	24.594	25.4197
Os01g0152950	TRIUR3_24682	27.6102	26.7416
Os01g0152950	TRIUR3_25448	18.0974	25.8278
Os01g0152950	TRIUR3_26863	24.1299	24.0741
Os01g0152950	TRIUR3_27146	22.2738	24.8062
Os01g0152950	TRIUR3_27206	26.4501	27.4699
Os01g0152950	TRIUR3_27995	23.8979	25
Os01g0152950	TRIUR3_28840	20.1856	25.8929
Os01g0152950	TRIUR3_30533	21.3457	23.8342
Os01g0152950	TRIUR3_30975	24.826	27.1574
Os01g0152950	TRIUR3_33998	23.4339	25.5051
Os01g0153000	TRIUR3_06342	55.8541	58.7286
Os01g0153000	TRIUR3_07785	58.3493	60.0197
Os01g0153000	TRIUR3_10184	47.3129	54.355
Os01g0153000	TRIUR3_15283	59.0211	58.4601
Os01g0153000	TRIUR3_15498	59.9808	59.8086
Os01g0153000	TRIUR3_16065	58.8292	59.6884
Os01g0153000	TRIUR3_17992	57.3896	58.9744
Os01g0153000	TRIUR3_30349	57.9655	58.5839
Os01g0153200	TRIUR3_04089	31.5789	27.0677
Os01g0153200	TRIUR3_21853	31.5789	27.6923
Os01g0153250	TRIUR3_22823	70.9571	75.4386
Os01g0153400	TRIUR3_28732	91.9271	56.2998
Os01g0153500	TRIUR3_09550	24.2798	46.0938
Os01g0153900	TRIUR3_09550	16.0784	32.0312
Os01g0153950	TRIUR3_09550	0	0
Os01g0154100	TRIUR3_09550	16.8539	35.1562
Os01g0154500	TRIUR3_25538	60.084	59.0909
Os01g0154600	TRIUR3_25538	63.4855	63.2231
Os01g0155400	TRIUR3_08343	82.2472	59.0323
Os01g0155600	TRIUR3_08340	84.8765	63.8051
Os01g0156000	TRIUR3_06252	48.6928	61.0656
Os01g0157700	TRIUR3_22192	24.1379	12.069
Os01g0157800	TRIUR3_22193	86.6071	72.9323
Os01g0157900	TRIUR3_09567	51.9149	67.7778
Os01g0158000	TRIUR3_09566	82.9545	76.7075
Os01g0158100	TRIUR3_33408	30.7116	71.9298
Os01g0158200	TRIUR3_18045	66.6667	87.9552
Os01g0158400	TRIUR3_18044	72.1311	72.1311
Os01g0158500	TRIUR3_19080	68.7291	42.1107
Os01g0158900	TRIUR3_19081	42.0242	67.6106
Os01g0159300	TRIUR3_33739	53.493	44.8161
Os01g0159600	TRIUR3_33004	69.8925	53.719
Os01g0159800	TRIUR3_07421	56.2044	30.4348
Os01g0159800	TRIUR3_21807	51.8248	26.1029
Os01g0160100	TRIUR3_07417	70.6868	85.2525
Os01g0160700	TRIUR3_03433	60.1761	62.184
Os01g0160700	TRIUR3_25992	45.3033	62.3149
Os01g0160800	TRIUR3_17468	38.2979	45.3782
Os01g0160800	TRIUR3_17469	21.2766	41.6667
Os01g0161000	TRIUR3_03433	62.1257	41.9616
Os01g0161000	TRIUR3_25992	44.1617	39.7039
Os01g0161300	TRIUR3_05927	34.1223	38.9201
Os01g0164500	TRIUR3_21692	44.9768	43.4978
Os01g0164600	TRIUR3_29075	77.0393	71.0306
Os01g0164700	TRIUR3_03987	34.6154	15.0502
Os01g0164800	TRIUR3_17974	67.9842	11.8051
Os01g0164900	TRIUR3_17974	39.7089	13.1091
Os01g0165100	TRIUR3_17972	70.5179	79.9097
Os01g0165200	TRIUR3_32824	51.5714	51.4245
Os01g0165600	TRIUR3_31855	28.8235	62.0253
Os01g0166100	TRIUR3_26875	59.5166	73.7828
Os01g0166300	TRIUR3_07916	0	0
Os01g0166700	TRIUR3_29270	62.8319	56.1265
Os01g0166800	TRIUR3_14930	85.2596	85.4027
Os01g0167400	TRIUR3_17468	49.2593	55.8824
Os01g0167400	TRIUR3_17469	31.1111	58.3333
Os01g0167500	TRIUR3_14931	91.8539	90.5817
Os01g0167700	TRIUR3_18526	55.0838	54.961
Os01g0167750	TRIUR3_09024	29.7771	64.0411
Os01g0167900	TRIUR3_08551	74.7685	72.2595
Os01g0168100	TRIUR3_08550	68.4654	67.2185
Os01g0168300	TRIUR3_19175	48.1579	93.3673
Os01g0168400	TRIUR3_18385	55.5035	79
Os01g0168500	TRIUR3_18384	83.4532	87
Os01g0168600	TRIUR3_25287	56.8493	42.2392
Os01g0168800	TRIUR3_25286	32.1429	65.8537
Os01g0169400	TRIUR3_10339	42.6295	83.5938
Os01g0169500	TRIUR3_10338	63.4636	78.9332
Os01g0169800	TRIUR3_06775	41.4201	69.7674
Os01g0169800	TRIUR3_06776	29.9803	58.9147
Os01g0169800	TRIUR3_28891	58.1854	54.0293
Os01g0169900	TRIUR3_30524	59.3103	60.7774
Os01g0170000	TRIUR3_24841	80.4734	43.3121
Os01g0170100	TRIUR3_22183	65.8088	41.5313
Os01g0170300	TRIUR3_22182	59.8926	83.8346
Os01g0170500	TRIUR3_27507	73.5363	72.1839
Os01g0170600	TRIUR3_00519	0	0
Os01g0170800	TRIUR3_00521	69.509	75.5618
Os01g0170900	TRIUR3_00526	45.5357	52.0408
Os01g0171000	TRIUR3_00527	81.6879	78.8018
Os01g0171100	TRIUR3_00528	29.5337	36.076
Os01g0171800	TRIUR3_26698	51.7751	60.5536
Os01g0172100	TRIUR3_17628	67.9389	80.1802
Os01g0172200	TRIUR3_17629	59.6838	79.7535
Os01g0172200	TRIUR3_22455	5.5336	80.7692
Os01g0172300	TRIUR3_19400	39.7849	47.1338
Os01g0172400	TRIUR3_09822	86.8227	86.8227
Os01g0172600	TRIUR3_09821	81.9383	55.5224
Os01g0172900	TRIUR3_16546	47.1186	31.7352
Os01g0173000	TRIUR3_16545	62.8415	59.5855
Os01g0173100	TRIUR3_16544	43.4211	58.9286
Os01g0173600	TRIUR3_27380	37.2093	65.5738
Os01g0173900	TRIUR3_07157	71.8937	88.7613
Os01g0173900	TRIUR3_07657	67.1761	73.102
Os01g0174000	TRIUR3_07158	15.2738	81.5385
Os01g0174100	TRIUR3_07159	61.2613	62.963
Os01g0174300	TRIUR3_27879	78.7781	80.0654
Os01g0174500	TRIUR3_32098	67.9868	63.1902
Os01g0174600	TRIUR3_32098	4.6595	3.98773
Os01g0174700	TRIUR3_21915	56.1866	66.1098
Os01g0174900	TRIUR3_19635	70.8108	48.1618
Os01g0175000	TRIUR3_19634	89.4942	50.7726
Os01g0175400	TRIUR3_31476	0	0
Os01g0175600	TRIUR3_18252	82.1429	70.4082
Os01g0175633	TRIUR3_18253	58.8235	69.4444
Os01g0175700	TRIUR3_18252	82.7381	70.9184
Os01g0175733	TRIUR3_18253	39.1667	65.2778
Os01g0175850	TRIUR3_32422	20.2091	25.5507
Os01g0176000	TRIUR3_06329	44.3775	62.4294
Os01g0176000	TRIUR3_08836	69.2771	70.9877
Os01g0176000	TRIUR3_08838	68.6747	70.5155
Os01g0176000	TRIUR3_09350	71.4859	70.9163
Os01g0176000	TRIUR3_20744	57.6305	71.393
Os01g0176000	TRIUR3_30644	63.253	64.4172
Os01g0176000	TRIUR3_32263	42.1687	69.3069
Os01g0176100	TRIUR3_06329	46.7066	66.1017
Os01g0176100	TRIUR3_08836	69.8603	72.0165
Os01g0176100	TRIUR3_08838	69.4611	71.7526
Os01g0176100	TRIUR3_09350	71.0579	70.9163
Os01g0176100	TRIUR3_20744	58.2834	72.6368
Os01g0176100	TRIUR3_30644	62.0758	63.5992
Os01g0176100	TRIUR3_32263	40.7186	67.3267
Os01g0176200	TRIUR3_06329	45.8753	64.4068
Os01g0176200	TRIUR3_08836	71.6298	73.251
Os01g0176200	TRIUR3_08838	70.825	72.5773
Os01g0176200	TRIUR3_09350	73.2394	72.51
Os01g0176200	TRIUR3_20744	59.3561	73.3831
Os01g0176200	TRIUR3_30644	63.5815	64.6217
Os01g0176200	TRIUR3_32263	44.4668	72.9373
Os01g0176300	TRIUR3_08837	74.7368	79.0143
Os01g0176300	TRIUR3_08839	72.4812	77.3676
Os01g0176500	TRIUR3_14703	63.101	67.7419
Os01g0176700	TRIUR3_14704	43.1866	60.767
Os01g0176800	TRIUR3_26887	48.5819	77.2926
Os01g0176900	TRIUR3_20244	22.6974	44.2308
Os01g0177100	TRIUR3_33296	70.4675	76.2963
Os01g0177200	TRIUR3_17353	82.6196	86.0892
Os01g0177400	TRIUR3_27532	58.6486	59.9448
Os01g0177400	TRIUR3_32206	22.7027	65.1163
Os01g0177900	TRIUR3_34737	84.3619	89.4424
Os01g0178000	TRIUR3_35425	88.5787	81.352
Os01g0178100	TRIUR3_08265	62.0283	69.0289
Os01g0178200	TRIUR3_08264	70.5706	73.4375
Os01g0178400	TRIUR3_08263	73.1707	34.4828
Os01g0178500	TRIUR3_08262	55.7789	59.0426
Os01g0178700	TRIUR3_19245	64.0845	70.5426
Os01g0178850	TRIUR3_22150	40.5063	34.7826
Os01g0179000	TRIUR3_32618	31.1213	88.3117
Os01g0179300	TRIUR3_23257	63.142	54.1451
Os01g0179400	TRIUR3_23256	78.0796	83.5589
Os01g0179700	TRIUR3_15032	79.3103	63.1373
Os01g0179700	TRIUR3_15033	70.4434	49.6528
Os01g0179700	TRIUR3_15034	79.3103	85.1852
Os01g0180050	TRIUR3_19982	44.898	16.1567
Os01g0180300	TRIUR3_21977	62.0104	60.5096
Os01g0180600	TRIUR3_10189	72.1405	75.085
Os01g0180700	TRIUR3_10191	36.9732	38.9899
Os01g0181000	TRIUR3_32895	44.5378	51.1583
Os01g0182200	TRIUR3_09724	65.0406	83.7696
Os01g0182400	TRIUR3_05392	45.4365	49.0364
Os01g0182400	TRIUR3_34375	56.5476	50.4425
Os01g0182600	TRIUR3_30834	83.4483	85.968
Os01g0182832	TRIUR3_08816	0	0
Os01g0182832	TRIUR3_11175	0	0
Os01g0182832	TRIUR3_28773	0	0
Os01g0182832	TRIUR3_29215	22.9358	53.3808
Os01g0182832	TRIUR3_31173	0	0
Os01g0182832	TRIUR3_31191	0	0
Os01g0182900	TRIUR3_08816	91.3846	81.8182
Os01g0182900	TRIUR3_11175	91.3846	74.25
Os01g0182900	TRIUR3_28773	0	0
Os01g0182900	TRIUR3_29215	0	0
Os01g0182900	TRIUR3_31173	0	0
Os01g0182900	TRIUR3_31191	2.15385	2.39726
Os01g0183000	TRIUR3_08817	51.2262	73.1517
Os01g0183000	TRIUR3_11174	50.9537	78.2427
Os01g0183100	TRIUR3_03668	77.1536	77.2983
Os01g0183100	TRIUR3_29572	75.8427	73.9051
Os01g0183500	TRIUR3_18597	80.6283	28.2051
Os01g0183600	TRIUR3_10783	12.0792	70.9302
Os01g0183600	TRIUR3_15028	39.802	79.1339
Os01g0183600	TRIUR3_21633	32.6733	74.3243
Os01g0183800	TRIUR3_19693	61.0959	53.8647
Os01g0184000	TRIUR3_10393	59.8945	58.961
Os01g0184050	TRIUR3_10395	28.5714	72.093
Os01g0184100	TRIUR3_10394	43.3735	66.055
Os01g0184800	TRIUR3_01803	63.3466	85.0267
