Gene stable ID	Ostreococcus lucimarinus gene stable ID	%id. target Ostreococcus lucimarinus gene identical to query gene	%id. query gene identical to target Ostreococcus lucimarinus gene
Os01g0616500	OSTLU_8608	19.7842	50.4587
Os01g0616900	OSTLU_28993	53.2189	63.3731
Os01g0617500	OSTLU_48350	31.5732	32.5397
Os01g0617900	OSTLU_7791	23.4921	40.4372
Os01g0617900	OSTLU_7889	23.4921	40.4372
Os01g0618400	OSTLU_46542	33.8384	36.8807
Os01g0618500	OSTLU_46542	38.806	38.1651
Os01g0618700	OSTLU_17468	26.1364	6.28988
Os01g0618700	OSTLU_32381	19.697	14.1304
Os01g0618800	OSTLU_38163	58.4416	22.5
Os01g0620100	OSTLU_16850	23.7654	23.1231
Os01g0621700	OSTLU_7883	22.973	28.6517
Os01g0622300	OSTLU_18446	48.7562	61.0592
Os01g0624500	OSTLU_4906	43.2203	15.4545
Os01g0626100	OSTLU_86921	33.0097	8.66242
Os01g0626200	OSTLU_86921	22.6415	1.52866
Os01g0629400	OSTLU_7767	46.3277	43.1579
Os01g0629900	OSTLU_1909	41.2439	65.1163
Os01g0631100	OSTLU_47312	43.2282	52.0089
Os01g0631200	OSTLU_4668	45.0909	49.7992
Os01g0631900	OSTLU_44385	38.5027	47.5771
Os01g0633000	OSTLU_9266	22.2222	42.2535
Os01g0633100	OSTLU_42209	47.2973	51.5789
Os01g0634300	OSTLU_24322	4.18848	9.55631
Os01g0634900	OSTLU_9648	10.1744	31.8182
Os01g0635400	OSTLU_12608	54.9419	54.7826
Os01g0636600	OSTLU_33985	33.829	37.9167
Os01g0636700	OSTLU_15012	23.6674	12.3608
Os01g0637100	OSTLU_19583	31.7073	10.3175
Os01g0637600	OSTLU_33985	35.316	39.5833
Os01g0639100	OSTLU_26958	80.4455	80.4455
Os01g0639900	OSTLU_8182	22.7941	33.5135
Os01g0640000	OSTLU_8182	18.5654	23.7838
Os01g0640800	OSTLU_17638	36.5432	58.2677
Os01g0641000	OSTLU_46664	20.8763	14.6209
Os01g0641100	OSTLU_42027	31.3208	42.5641
Os01g0642000	OSTLU_25096	36.3905	29.0094
Os01g0643800	OSTLU_1909	51.497	66.6667
Os01g0645000	OSTLU_9818	12.0944	56.9444
Os01g0645900	OSTLU_50753	39.3089	38.3158
Os01g0647100	OSTLU_2522	26.324	35.8811
Os01g0648000	OSTLU_41686	16.8984	24.3827
Os01g0648700	OSTLU_13787	18.0672	22.6316
Os01g0649100	OSTLU_24671	64.4118	65.3731
Os01g0652600	OSTLU_30575	59.3066	59.5238
Os01g0654100	OSTLU_28993	62.1262	63.7138
Os01g0654300	OSTLU_8144	28.125	12.9496
Os01g0654500	OSTLU_29641	32.2816	32.5183
Os01g0654500	OSTLU_47417	31.7961	32.9975
Os01g0656200	OSTLU_13696	22.5806	25.6338
Os01g0656200	OSTLU_32845	21.0918	24.6377
Os01g0659200	OSTLU_7408	43.4783	46.2963
Os01g0660500	OSTLU_93442	11.7647	11.8252
Os01g0660800	OSTLU_93442	23.1156	11.8252
Os01g0660900	OSTLU_93538	27.0548	29.9242
Os01g0662300	OSTLU_37027	49.0196	16.7785
Os01g0662600	OSTLU_28911	58.4795	63.2911
Os01g0662700	OSTLU_40076	60.423	59.3472
Os01g0662800	OSTLU_14167	21.0744	6.89189
Os01g0663300	OSTLU_3863	27.0471	31.0541
Os01g0663300	OSTLU_4036	23.0769	35.3612
Os01g0663400	OSTLU_44385	43.6782	50.2203
Os01g0663500	OSTLU_28416	21.5789	33.0645
Os01g0664000	OSTLU_37419	35.7918	36.9955
Os01g0665200	OSTLU_1909	42.2034	64.3411
Os01g0665300	OSTLU_7767	21.8679	50.5263
Os01g0665400	OSTLU_36777	32.4251	33.427
Os01g0665400	OSTLU_41900	32.4251	33.427
Os01g0666000	OSTLU_33830	29.4915	32.9545
Os01g0667200	OSTLU_38033	46.2295	54.6512
Os01g0667400	OSTLU_27102	7.31707	18.932
Os01g0667600	OSTLU_24119	54.9107	60.8911
Os01g0667800	OSTLU_13306	57.0048	48.5597
Os01g0668000	OSTLU_87073	39.2405	38.75
Os01g0668200	OSTLU_42681	1.08108	2.06897
Os01g0668300	OSTLU_42681	0.318134	1.03448
Os01g0672500	OSTLU_35532	0	0
Os01g0672700	OSTLU_2530	26.1246	43.5159
Os01g0673600	OSTLU_38691	64.7059	65.1316
Os01g0673700	OSTLU_24922	17.6292	6.53153
Os01g0673800	OSTLU_27966	21.978	23.8095
Os01g0674100	OSTLU_3085	13.3583	40.0749
Os01g0674100	OSTLU_42011	10.1124	31.0345
Os01g0674100	OSTLU_7730	10.1124	40.2985
Os01g0674500	OSTLU_44336	21.3483	27.1429
Os01g0675933	OSTLU_17468	30.3571	3.09936
Os01g0675933	OSTLU_32381	13.3929	4.07609
Os01g0678600	OSTLU_9610	17.8571	41.6667
Os01g0678700	OSTLU_38105	28.2313	25.228
Os01g0679700	OSTLU_13231	76.087	76.087
Os01g0680400	OSTLU_30305	19.4313	29.2857
Os01g0681400	OSTLU_7055	21.4	48.8584
Os01g0681600	OSTLU_26533	28.3784	37.1681
Os01g0682200	OSTLU_88181	18.1102	7.44337
Os01g0682500	OSTLU_41282	33.0144	38.5475
Os01g0683550	OSTLU_3295	20.6226	14.4809
Os01g0684800	OSTLU_92061	18.6441	14.1026
Os01g0685200	OSTLU_7952	28.2895	56.2092
Os01g0685800	OSTLU_119590	72.8905	76.6038
Os01g0686600	OSTLU_42299	29.5455	13.4021
Os01g0686800	OSTLU_19794	66.7665	69.4704
Os01g0686800	OSTLU_48240	66.7665	69.4704
Os01g0687500	OSTLU_43843	46.4088	43.5233
Os01g0687700	OSTLU_30485	26.6458	24.4957
Os01g0688200	OSTLU_31753	21.5026	21.7277
Os01g0688300	OSTLU_34266	25.2976	19.1441
Os01g0689451	OSTLU_44133	16.1003	49.1358
Os01g0689800	OSTLU_5113	28.5714	37.6812
Os01g0691500	OSTLU_25512	34.3066	21.6092
Os01g0691500	OSTLU_51418	34.3066	21.6092
Os01g0691600	OSTLU_34480	62.7586	46.6069
Os01g0691700	OSTLU_42032	77.8878	76.873
Os01g0692600	OSTLU_19134	16.6124	24.4604
Os01g0693300	OSTLU_33830	27.0186	32.9545
Os01g0693800	OSTLU_37018	64.381	68.008
Os01g0693900	OSTLU_7303	32.4	42.8571
Os01g0694300	OSTLU_87525	29.7872	3.8078
Os01g0694900	OSTLU_27074	21.4789	18.5129
Os01g0695300	OSTLU_34113	50.8143	44.8276
Os01g0695600	OSTLU_28382	20.8609	17.2603
Os01g0696100	OSTLU_41153	14.8148	22.6415
Os01g0698900	OSTLU_12381	13.089	41.3223
Os01g0700200	OSTLU_26074	20.0192	26.6922
Os01g0702450	OSTLU_5621	31.8452	33.1269
Os01g0702900	OSTLU_18069	41.0853	8.86288
Os01g0702900	OSTLU_18123	41.0853	8.86288
Os01g0703400	OSTLU_34113	47.8754	48.5632
Os01g0703600	OSTLU_119564	42.1911	41.8014
Os01g0704100	OSTLU_26062	43.4109	45.3441
Os01g0704700	OSTLU_37468	18.5897	10.8614
Os01g0706400	OSTLU_30485	9.53679	30.2594
Os01g0706900	OSTLU_31131	35.0877	36.1174
Os01g0707300	OSTLU_31153	43.8914	43.1111
Os01g0708000	OSTLU_27049	19.0789	30.8511
Os01g0708100	OSTLU_31720	51.2586	47.3573
Os01g0708300	OSTLU_29344	32.1918	29.653
Os01g0708500	OSTLU_119538	43.4978	50
Os01g0708600	OSTLU_42667	47.9381	48.9474
Os01g0708900	OSTLU_5965	28.1899	32.3129
Os01g0710000	OSTLU_35336	41.0596	38.2716
Os01g0711000	OSTLU_88387	81.3525	78.6139
Os01g0711100	OSTLU_29535	37.2973	15.8257
Os01g0711400	OSTLU_26284	68.6335	22.6434
Os01g0711500	OSTLU_27748	30.4511	37.8505
Os01g0711800	OSTLU_41877	46.1279	36.828
Os01g0712600	OSTLU_27591	59.919	61.4108
Os01g0712700	OSTLU_6240	31.4103	40.3292
Os01g0713800	OSTLU_32864	47.1233	41.4458
Os01g0713900	OSTLU_40911	47.3118	12.1129
Os01g0714900	OSTLU_14983	65.2174	65.2174
Os01g0715400	OSTLU_46693	25.7991	11.5424
Os01g0716400	OSTLU_46153	31.0734	31.5488
Os01g0716800	OSTLU_49318	22.1893	29.8211
Os01g0718700	OSTLU_41686	22.5201	12.963
Os01g0719700	OSTLU_37610	12.1795	4.11255
Os01g0720600	OSTLU_48511	22.0513	37.9189
Os01g0720700	OSTLU_87889	45	2.40642
Os01g0722800	OSTLU_8571	36.3095	44.8529
Os01g0723000	OSTLU_52010	67.8781	68.2783
Os01g0723200	OSTLU_42986	61.5942	65.3846
Os01g0723400	OSTLU_41212	35.9254	41.6216
Os01g0723600	OSTLU_18322	49.3888	66.4474
Os01g0723600	OSTLU_27455	46.4548	62.2951
Os01g0723600	OSTLU_43177	46.6993	62.013
Os01g0723800	OSTLU_48483	32.658	32.24
Os01g0725600	OSTLU_4661	13.2855	22.561
Os01g0725800	OSTLU_33818	14.0127	21.8905
Os01g0727400	OSTLU_119688	4.36681	2.48756
Os01g0729100	OSTLU_5597	37.4214	47.7912
Os01g0729600	OSTLU_39592	34.7403	43.2323
Os01g0730300	OSTLU_51081	42.9385	44.9344
Os01g0730800	OSTLU_7358	28.8703	37.5
Os01g0730900	OSTLU_35082	9.96785	18.1287
Os01g0731000	OSTLU_28105	30.9735	25.1799
Os01g0732100	OSTLU_30600	35.2941	41.0959
Os01g0732200	OSTLU_29397	33.5443	41.8972
Os01g0732200	OSTLU_6940	30.3797	47.7612
Os01g0733600	OSTLU_40283	43.6102	43.128
Os01g0734100	OSTLU_19091	55.7377	61.8182
Os01g0736400	OSTLU_3070	38.4444	49.1477
Os01g0737300	OSTLU_32206	14.2857	21.5247
Os01g0737401	OSTLU_32206	54.0541	8.96861
Os01g0737600	OSTLU_93442	23.5577	12.5964
Os01g0737700	OSTLU_93442	20.0855	12.0823
Os01g0737800	OSTLU_86397	37.4477	42.217
Os01g0738100	OSTLU_17568	8.69565	5.15337
Os01g0738400	OSTLU_24342	35.5556	14.3885
Os01g0738600	OSTLU_34819	11.3057	35.8586
Os01g0739000	OSTLU_51888	42.0842	46.875
Os01g0739400	OSTLU_44068	24.3542	32.1168
Os01g0742000	OSTLU_27615	34.9693	17.9245
Os01g0742200	OSTLU_52010	75.1816	73.2311
Os01g0743400	OSTLU_19560	54.1353	63.1579
Os01g0743500	OSTLU_41212	42.735	45.045
Os01g0744300	OSTLU_24026	69.0117	68.5524
Os01g0745700	OSTLU_15409	16.2791	25.9259
Os01g0745700	OSTLU_32750	16.5375	16.2025
Os01g0746200	OSTLU_29239	18.8267	19.8847
Os01g0746700	OSTLU_3863	24.4944	31.0541
Os01g0746700	OSTLU_4036	21.573	36.5019
Os01g0747500	OSTLU_27192	48.2759	51.3089
Os01g0747500	OSTLU_29717	48.2759	51.3089
Os01g0747700	OSTLU_41009	33.4426	33.6634
Os01g0748200	OSTLU_31547	21.5247	21.8679
Os01g0748600	OSTLU_3629	25.641	32.7869
Os01g0749200	OSTLU_15678	36.9099	39.4495
Os01g0749400	OSTLU_51081	42.4973	46.2455
Os01g0749900	OSTLU_87077	18.896	23.7333
Os01g0750000	OSTLU_24119	58.371	63.8614
Os01g0750500	OSTLU_12740	53.4884	52.7523
Os01g0750800	OSTLU_30600	42.2535	41.0959
Os01g0752200	OSTLU_4293	24.9357	29.3939
Os01g0752300	OSTLU_32420	58.427	58.1006
Os01g0752400	OSTLU_7884	5.29101	7.14286
Os01g0752700	OSTLU_13224	45.7652	47.0229
Os01g0752700	OSTLU_36776	45.6166	46.9419
Os01g0753100	OSTLU_14898	22.4658	21.134
Os01g0753100	OSTLU_31588	28.7671	30.1724
Os01g0753200	OSTLU_7291	17.0635	30.0699
Os01g0754200	OSTLU_35532	3.96648	38.172
Os01g0756700	OSTLU_41686	20.3187	15.7407
Os01g0757800	OSTLU_44217	27.4143	32.9588
Os01g0757900	OSTLU_29210	12.7551	8.65052
Os01g0758200	OSTLU_9704	18.4834	59.0909
Os01g0758300	OSTLU_51006	48.0519	44.0914
Os01g0758400	OSTLU_32481	30.8911	32.636
Os01g0759100	OSTLU_44336	20.9239	27.5
Os01g0761000	OSTLU_8449	17.2185	28.8889
Os01g0761300	OSTLU_12975	26.2537	40.6393
Os01g0762000	OSTLU_4077	20.6413	47.4654
Os01g0762300	OSTLU_88811	31.7829	21.9251
Os01g0762400	OSTLU_34411	30.1939	45.9916
Os01g0763100	OSTLU_8424	19.7531	40
Os01g0764300	OSTLU_40884	28.0105	37.1528
Os01g0764400	OSTLU_16515	45.0479	42.7273
Os01g0764600	OSTLU_92808	25.3731	22.3684
Os01g0765000	OSTLU_8218	34.6774	68.8
Os01g0766900	OSTLU_18489	27.907	9.33852
Os01g0769000	OSTLU_88475	14.8331	26.0304
Os01g0770200	OSTLU_36228	19.137	22.5166
Os01g0770500	OSTLU_6635	43.5897	57.2115
Os01g0772200	OSTLU_6696	26.3538	30.2905
Os01g0772400	OSTLU_19114	22.5681	24.4726
Os01g0772600	OSTLU_24026	57.7364	67.0549
Os01g0772800	OSTLU_26018	54.6371	52.8265
Os01g0773000	OSTLU_34867	30.0836	16.5644
Os01g0773100	OSTLU_28627	23.8095	23.7099
Os01g0773200	OSTLU_24412	17.1598	5.15098
Os01g0773600	OSTLU_1860	35.3801	55.5046
Os01g0775300	OSTLU_4022	16.1167	55.7029
Os01g0776600	OSTLU_2983	24.3011	36.2179
Os01g0777000	OSTLU_17608	19.8058	24.4898
Os01g0777300	OSTLU_13915	17.9426	45.4545
Os01g0777500	OSTLU_33883	30.3922	5.60072
Os01g0777700	OSTLU_33883	47.1673	32.3397
Os01g0778700	OSTLU_10211	19.4064	29.1096
Os01g0780500	OSTLU_89451	24.4755	31.8182
Os01g0781000	OSTLU_29067	42.723	41.7431
Os01g0782200	OSTLU_17414	27.4472	28.3168
Os01g0783100	OSTLU_2458	13.1579	23.8727
Os01g0783600	OSTLU_30187	25.7576	30.5389
Os01g0784800	OSTLU_7955	24.6305	34.2466
Os01g0788200	OSTLU_40307	41.0959	47.2441
Os01g0788950	OSTLU_35737	62.7273	60.5263
Os01g0789100	OSTLU_5483	20.9726	37.9121
Os01g0794500	OSTLU_37721	44.3478	59.3023
Os01g0796400	OSTLU_9226	0	0
Os01g0796500	OSTLU_5256	39.1489	44.6602
Os01g0798500	OSTLU_31170	18.1507	32.5153
Os01g0800266	OSTLU_46028	47.4684	34.4828
Os01g0800500	OSTLU_1604	23.6508	27.6438
Os01g0801000	OSTLU_5639	21.4429	39.777
Os01g0801000	OSTLU_5808	22.6453	41.3919
Os01g0801100	OSTLU_5639	33.5484	38.6617
Os01g0801100	OSTLU_5808	35.1613	39.9267
Os01g0801700	OSTLU_32981	21.1594	29.5547
Os01g0802100	OSTLU_4287	42.8928	60.3509
Os01g0802850	OSTLU_34640	42.3823	43.7143
Os01g0805200	OSTLU_27150	29.6651	46.9697
Os01g0805200	OSTLU_29759	29.6651	46.9697
Os01g0805300	OSTLU_119587	30.5147	29.1228
Os01g0805600	OSTLU_39570	40.625	38.4615
Os01g0805800	OSTLU_36865	53.8095	55.122
Os01g0805900	OSTLU_12139	89.9329	89.9329
Os01g0805900	OSTLU_28827	87.2483	87.8378
Os01g0806000	OSTLU_28631	18.3521	21.5859
Os01g0809900	OSTLU_4703	40.1442	44.7721
Os01g0810000	OSTLU_32092	38.4279	33.0827
Os01g0810300	OSTLU_39965	63.1016	79.1946
Os01g0811100	OSTLU_7255	51.004	53.3613
Os01g0812800	OSTLU_37627	66.9643	67.5676
Os01g0813000	OSTLU_33695	34.2466	18.1159
Os01g0813400	OSTLU_51064	93.3702	93.3702
Os01g0813500	OSTLU_4459	21.0291	42.5339
Os01g0813500	OSTLU_4531	21.0291	42.5339
Os01g0813700	OSTLU_2583	30.4	33.5541
Os01g0813800	OSTLU_2583	33.6207	17.2185
Os01g0813900	OSTLU_30703	5.24345	7.36842
Os01g0814200	OSTLU_49318	22.3827	12.326
Os01g0814800	OSTLU_26961	47.7041	61.3115
Os01g0814900	OSTLU_3554	3.22581	2.4
Os01g0815800	OSTLU_43138	45.679	58.2677
Os01g0816400	OSTLU_39040	26.5899	27.9621
Os01g0816500	OSTLU_39040	26.9388	3.47551
Os01g0817000	OSTLU_26049	23.2787	20.3438
Os01g0817700	OSTLU_33106	58.3184	59.5978
Os01g0818000	OSTLU_93051	18.9815	21.5223
Os01g0818400	OSTLU_27102	19.4757	25.2427
Os01g0819200	OSTLU_27161	21.6393	10.802
Os01g0819200	OSTLU_29748	21.6393	10.802
Os01g0819300	OSTLU_27161	14.7826	2.78232
Os01g0819300	OSTLU_29748	14.7826	2.78232
Os01g0819900	OSTLU_36544	33.2121	44.6982
Os01g0819900	OSTLU_41554	33.2121	44.6982
Os01g0821800	OSTLU_8479	20.5379	56.7568
Os01g0821900	OSTLU_1531	15.4839	26.8456
Os01g0823200	OSTLU_5074	48.9011	31.6726
Os01g0823300	OSTLU_14364	47.3684	55.2632
Os01g0823600	OSTLU_18686	28.8235	21.3974
Os01g0825800	OSTLU_28839	19.2982	11.828
Os01g0827200	OSTLU_27578	26.3889	26.3366
Os01g0827400	OSTLU_44260	34.4828	25.7732
Os01g0829100	OSTLU_5133	13.3803	30.9783
Os01g0829800	OSTLU_12282	52.2727	64.8903
Os01g0830000	OSTLU_16322	62.1324	71.7622
Os01g0830200	OSTLU_26544	9.62567	28.125
Os01g0831300	OSTLU_31514	20.0913	10.5263
Os01g0831300	OSTLU_32601	26.484	10.9434
Os01g0831900	OSTLU_31514	21.9561	26.3158
Os01g0831900	OSTLU_32601	25.7485	24.3396
Os01g0832000	OSTLU_35668	40.2439	39.4422
Os01g0832300	OSTLU_24253	40.6534	46.7641
Os01g0832300	OSTLU_49728	34.8457	36.7816
Os01g0832900	OSTLU_36819	27.2977	50.3797
Os01g0833000	OSTLU_31572	16.391	20.3358
Os01g0833150	OSTLU_119593	13.6986	10.2564
Os01g0833200	OSTLU_119593	31.016	29.7436
Os01g0833700	OSTLU_94212	44.2085	54.0094
Os01g0834200	OSTLU_46292	48.8998	47.5059
Os01g0834400	OSTLU_35958	42.1348	65.7895
Os01g0834500	OSTLU_32119	86.6197	86.6197
Os01g0834600	OSTLU_32119	93.4783	30.2817
Os01g0834700	OSTLU_38590	29.7814	38.3803
Os01g0835000	OSTLU_8298	5.58252	33.5766
Os01g0835900	OSTLU_14029	99.0291	99.0291
Os01g0835900	OSTLU_44220	99.0291	99.0291
Os01g0836400	OSTLU_31543	12.6915	22.0114
Os01g0836700	OSTLU_36648	30.5455	19.3995
Os01g0836700	OSTLU_46582	30.5455	19.3995
Os01g0836800	OSTLU_36648	37.1938	38.5681
Os01g0836800	OSTLU_46582	37.1938	38.5681
Os01g0837200	OSTLU_31753	28.5714	8.90052
Os01g0837300	OSTLU_29801	29.1457	17.0588
Os01g0837300	OSTLU_33309	29.1457	17.0588
Os01g0837300	OSTLU_43376	29.6482	18.0982
Os01g0837500	OSTLU_31398	73.8462	73.8462
Os01g0837600	OSTLU_28974	26.4706	11.9469
Os01g0837800	OSTLU_33926	41.4458	45.5026
Os01g0837900	OSTLU_50484	36.8664	41.7755
Os01g0838800	OSTLU_119586	46.3277	46.8571
Os01g0839300	OSTLU_119585	29.1925	43.1193
Os01g0839500	OSTLU_12804	64.0288	79.4643
Os01g0839500	OSTLU_13105	64.0288	79.4643
Os01g0839700	OSTLU_15194	69.2308	70.9091
Os01g0840100	OSTLU_28169	84.1049	83.8462
Os01g0840300	OSTLU_27102	36.9231	11.6505
Os01g0840700	OSTLU_119615	60.9756	23.8095
Os01g0841500	OSTLU_34891	19.2504	62.7778
Os01g0841600	OSTLU_24989	61.1765	55.914
Os01g0841600	OSTLU_36521	61.1765	58.6466
Os01g0841600	OSTLU_43602	57.6471	43.4911
Os01g0841800	OSTLU_34816	16.6058	14.1085
Os01g0842801	OSTLU_26580	11.2821	9.01639
Os01g0844400	OSTLU_34299	38.7324	36.6667
Os01g0844900	OSTLU_26838	20.0913	17.2549
Os01g0846300	OSTLU_13696	21.4976	25.0704
Os01g0846300	OSTLU_32845	19.5652	23.4783
Os01g0846450	OSTLU_94724	25.2427	8.21485
Os01g0846500	OSTLU_94724	23.622	14.218
Os01g0846800	OSTLU_40439	16.2162	18.75
Os01g0846800	OSTLU_89498	16.7568	8.24468
Os01g0846900	OSTLU_28936	7.19557	22.9412
Os01g0848200	OSTLU_1184	31.4286	55
Os01g0848400	OSTLU_27999	11.6013	19.6133
Os01g0848700	OSTLU_24119	60.1852	64.3564
Os01g0850400	OSTLU_9404	14.77	63.5417
Os01g0850900	OSTLU_30678	34.2593	37
Os01g0851400	OSTLU_33432	27.6786	23.8462
Os01g0851700	OSTLU_25192	55.7669	59.4423
Os01g0852200	OSTLU_2927	39.499	47.7855
Os01g0852900	OSTLU_2458	12.66	23.6074
Os01g0853700	OSTLU_8087	29.4314	55.6962
Os01g0854500	OSTLU_27102	16	15.534
Os01g0855400	OSTLU_40769	10.2679	45.098
Os01g0855400	OSTLU_8749	12.2768	50.4587
Os01g0856000	OSTLU_37384	29.1262	33.9367
Os01g0856800	OSTLU_13112	37.9747	45.1128
Os01g0856800	OSTLU_9067	29.7468	39.8305
Os01g0856900	OSTLU_26014	11.8734	18.0723
Os01g0856900	OSTLU_32121	12.6649	20.0837
Os01g0857000	OSTLU_14465	15.4762	13.8955
Os01g0857200	OSTLU_88710	40.678	43.956
Os01g0857700	OSTLU_10590	38.6207	38.8889
Os01g0858500	OSTLU_28936	15.9468	28.2353
Os01g0860300	OSTLU_45590	71.2963	71.2963
Os01g0862000	OSTLU_39469	32.7957	19.9346
Os01g0862300	OSTLU_30347	24.5614	21.3974
Os01g0862300	OSTLU_93346	19.2982	11
Os01g0863300	OSTLU_8087	41.8919	39.2405
Os01g0866300	OSTLU_14089	51.3889	53.8835
Os01g0866600	OSTLU_26832	35.6164	33.7662
Os01g0866700	OSTLU_43771	67.3077	72.1649
Os01g0866800	OSTLU_44336	18.75	30
Os01g0867200	OSTLU_27569	30.4709	28.5714
Os01g0867700	OSTLU_6551	30.1471	47.3988
Os01g0868200	OSTLU_10631	5.89623	43.1034
Os01g0868300	OSTLU_297	29.4655	45.6566
Os01g0869200	OSTLU_40656	28.4689	29.3827
Os01g0869300	OSTLU_13959	4.06504	1.18671
Os01g0869900	OSTLU_42248	12.5	29.8013
Os01g0870201	OSTLU_31299	10.6897	17.2222
Os01g0870300	OSTLU_31514	24.498	29.1866
Os01g0870300	OSTLU_32601	25.9036	24.3396
Os01g0871300	OSTLU_89248	52.1834	52.8761
Os01g0872700	OSTLU_18607	11.1423	15.2564
Os01g0872800	OSTLU_34210	26.3052	34.026
Os01g0873100	OSTLU_19754	27.619	5.15098
Os01g0874100	OSTLU_119574	19.9546	29.0429
Os01g0874900	OSTLU_30421	47.1667	60.9914
Os01g0875400	OSTLU_6029	40	43.8871
Os01g0875700	OSTLU_30687	23.8532	19.3069
Os01g0876100	OSTLU_14344	20.1835	24.5125
Os01g0876100	OSTLU_34455	23.9679	26.0599
Os01g0876100	OSTLU_50496	23.9679	24.0506
Os01g0876400	OSTLU_32403	12.64	11.8619
Os01g0877300	OSTLU_28954	17.2222	16.8937
Os01g0877500	OSTLU_24586	23.743	21.3836
Os01g0879500	OSTLU_16466	24.0404	25.5914
Os01g0879500	OSTLU_25650	24.2424	27.5862
Os01g0879500	OSTLU_89730	24.8485	25.4132
Os01g0880800	OSTLU_15111	49.3438	57.1429
Os01g0881400	OSTLU_40815	7.30659	28.022
Os01g0883400	OSTLU_14985	20.8145	3.12076
Os01g0884900	OSTLU_10356	41.844	39.5973
Os01g0885000	OSTLU_15043	66.6667	66.0714
Os01g0885600	OSTLU_33405	36.25	41.1932
Os01g0886000	OSTLU_29987	17.7966	26.6949
Os01g0886600	OSTLU_23955	41.3306	39.1221
Os01g0887100	OSTLU_24843	56.8966	36
Os01g0887700	OSTLU_29338	38.9706	39.7004
Os01g0888500	OSTLU_41441	56.116	33.0119
Os01g0888700	OSTLU_40859	35.0305	53.75
Os01g0892500	OSTLU_29431	18.6869	14.9194
Os01g0892600	OSTLU_29431	20.9596	16.7339
Os01g0892800	OSTLU_3629	22.0126	28.6885
Os01g0895100	OSTLU_5914	47.3186	62.2407
Os01g0896500	OSTLU_33072	14.7673	17.2285
Os01g0896700	OSTLU_27400	54.2763	55
Os01g0896700	OSTLU_51384	54.2763	55
Os01g0896800	OSTLU_27400	49.2492	54.6667
Os01g0896800	OSTLU_51384	49.2492	54.6667
Os01g0897000	OSTLU_27354	71.2871	65.6535
Os01g0897800	OSTLU_7426	8.62559	63.1944
Os01g0900900	OSTLU_31820	17.4699	40.2778
Os01g0901200	OSTLU_26240	37.5291	43.6314
Os01g0901300	OSTLU_3702	29.2517	13.4796
Os01g0901700	OSTLU_87314	33.1536	20.297
Os01g0901800	OSTLU_30621	44.4444	47.205
Os01g0902200	OSTLU_46518	22.5899	27.1157
Os01g0903800	OSTLU_29140	33.8028	20.6897
Os01g0904200	OSTLU_119489	28.3368	22.0447
Os01g0904400	OSTLU_19472	51.4894	51.0118
Os01g0904500	OSTLU_28999	21.0074	33.6614
Os01g0904500	OSTLU_87002	16.8305	28.0738
Os01g0904700	OSTLU_5500	23.1959	50
Os01g0906200	OSTLU_43793	30.6373	16.3827
Os01g0907300	OSTLU_28873	21.7532	30.5936
Os01g0907400	OSTLU_32976	14.1524	15.2429
Os01g0907900	OSTLU_38903	11.8594	54.7297
Os01g0908100	OSTLU_28778	33.9674	39.3082
Os01g0908500	OSTLU_40656	28.1532	30.8642
Os01g0911000	OSTLU_6323	27.1642	36.1111
Os01g0911100	OSTLU_27227	41.7191	44.0266
Os01g0911100	OSTLU_36611	41.7191	44.0266
Os01g0911300	OSTLU_49993	32.3204	22.4568
Os01g0911900	OSTLU_48446	33.6323	30.9917
Os01g0912600	OSTLU_40633	14.9813	31.25
Os01g0912700	OSTLU_88671	25.9615	31.7647
Os01g0913000	OSTLU_9576	22.4599	42
Os01g0914700	OSTLU_31074	29.2543	27.4686
Os01g0915800	OSTLU_30671	26.5823	26.25
Os01g0915800	OSTLU_88325	26.5823	16.1538
Os01g0916200	OSTLU_39338	30.285	40.4762
Os01g0916300	OSTLU_33395	17.3664	31.7073
Os01g0916800	OSTLU_119527	15.2969	24.5428
Os01g0918200	OSTLU_42569	32.6733	46.4789
Os01g0918300	OSTLU_42569	37	52.1127
Os01g0919500	OSTLU_26746	14.1079	19.6532
Os01g0919700	OSTLU_18226	16.3588	16.5775
Os01g0919900	OSTLU_15111	47.75	58.0547
Os01g0920300	OSTLU_24318	23.8994	17.2336
Os01g0920400	OSTLU_29011	40.9535	47.6529
Os01g0921600	OSTLU_7779	35.1485	51.4493
Os01g0922800	OSTLU_29140	20.7317	29.3103
Os01g0923600	OSTLU_26252	21.1845	17.0174
Os01g0924000	OSTLU_39278	23.0769	33.8346
Os01g0924300	OSTLU_31512	40.8624	36.9888
Os01g0924800	OSTLU_41276	68.9873	42.9134
Os01g0924900	OSTLU_32956	18.2711	22.7384
Os01g0925000	OSTLU_32691	10.6122	15.2493
Os01g0925200	OSTLU_16135	39.5189	41.3669
Os01g0925300	OSTLU_10631	6.2954	44.8276
Os01g0925700	OSTLU_3057	30.9973	34.6386
Os01g0925800	OSTLU_31727	54.359	55.2083
Os01g0926200	OSTLU_29546	20.0873	29.1139
Os01g0926800	OSTLU_39956	22.2672	15.5367
Os01g0927900	OSTLU_44504	44.7368	55.0756
Os01g0928100	OSTLU_94054	17.0175	26.6484
Os01g0928300	OSTLU_92092	14.2857	5.43131
Os01g0928600	OSTLU_40144	43.0862	43.4343
Os01g0928700	OSTLU_40144	44.2656	44.4444
