Gene stable ID	Solanum tuberosum gene stable ID	%id. target Solanum tuberosum gene identical to query gene	%id. query gene identical to target Solanum tuberosum gene
Os01g0142100	PGSC0003DMG400028078	55.3114	62.268
Os01g0142200	PGSC0003DMG400025894	73.2558	73.6842
Os01g0142300	PGSC0003DMG400011091	73.3945	74.0741
Os01g0142300	PGSC0003DMG400020317	75.2294	75.576
Os01g0143300	PGSC0003DMG400021701	49.2424	50.9804
Os01g0143300	PGSC0003DMG402008889	37.8788	39.8406
Os01g0143700	PGSC0003DMG400021701	36.6795	37.2549
Os01g0143700	PGSC0003DMG402008889	33.9768	35.0598
Os01g0143800	PGSC0003DMG400021701	32.3636	34.902
Os01g0143800	PGSC0003DMG402008889	31.2727	34.2629
Os01g0144000	PGSC0003DMG400004924	46.8843	60.3053
Os01g0144000	PGSC0003DMG400005106	48.368	63.4241
Os01g0144000	PGSC0003DMG400021427	48.0712	62.7907
Os01g0144000	PGSC0003DMG400026782	28.1899	62.9139
Os01g0144100	PGSC0003DMG400034939	73.2323	66.21
Os01g0144200	PGSC0003DMG400011070	70.1835	71.1628
Os01g0144600	PGSC0003DMG400002149	37	39.7849
Os01g0144700	PGSC0003DMG400013576	35.1648	32
Os01g0147200	PGSC0003DMG400016781	61.7261	62.9063
Os01g0147300	PGSC0003DMG400004402	59.8039	31.5245
Os01g0147300	PGSC0003DMG400008831	60.2941	31.8653
Os01g0147800	PGSC0003DMG400010894	35.5319	21.9737
Os01g0147900	PGSC0003DMG400027745	84.1897	83.8583
Os01g0148400	PGSC0003DMG400012714	10.2236	20.5128
Os01g0149350	PGSC0003DMG400003527	21.8182	25.4717
Os01g0149350	PGSC0003DMG400026161	19.798	22.1971
Os01g0149350	PGSC0003DMG400026187	20.9091	23.6571
Os01g0149350	PGSC0003DMG400030754	3.43434	21.6561
Os01g0149500	PGSC0003DMG400003527	22.8514	26.6509
Os01g0149500	PGSC0003DMG400026161	20.5258	22.9898
Os01g0149500	PGSC0003DMG400026187	21.1325	23.8857
Os01g0149500	PGSC0003DMG400030754	3.74115	23.5669
Os01g0149600	PGSC0003DMG400000420	73.8562	79.5775
Os01g0149600	PGSC0003DMG400007158	74.5098	79.7203
Os01g0149600	PGSC0003DMG400007159	75.1634	80.9859
Os01g0149600	PGSC0003DMG400008572	77.1242	81.9444
Os01g0149600	PGSC0003DMG400016921	79.085	85.8156
Os01g0149600	PGSC0003DMG400023375	79.085	82.3129
Os01g0149600	PGSC0003DMG400027363	78.4314	83.3333
Os01g0149600	PGSC0003DMG400027364	76.4706	82.3944
Os01g0149600	PGSC0003DMG400028770	56.8627	22.8346
Os01g0149600	PGSC0003DMG400028771	65.3595	74.0741
Os01g0149600	PGSC0003DMG400029167	79.085	82.3129
Os01g0149600	PGSC0003DMG401008565	77.1242	81.9444
Os01g0149600	PGSC0003DMG403030312	83.0065	86.9863
Os01g0149800	PGSC0003DMG401008909	48.7805	34.188
Os01g0149800	PGSC0003DMG402008909	58.5366	58.5366
Os01g0149900	PGSC0003DMG400008910	16.7116	17.2462
Os01g0149900	PGSC0003DMG400011004	15.6334	16.4306
Os01g0149900	PGSC0003DMG400030320	14.1509	14.7679
Os01g0150000	PGSC0003DMG400023428	82.2581	82.2581
Os01g0150100	PGSC0003DMG400023528	50.6667	20.6522
Os01g0150200	PGSC0003DMG400016135	41.629	57.5
Os01g0150200	PGSC0003DMG400023576	73.3032	73.3032
Os01g0150400	PGSC0003DMG400016135	37.4408	49.375
Os01g0150400	PGSC0003DMG400023576	36.9668	35.2941
Os01g0150500	PGSC0003DMG400016135	28.0543	38.75
Os01g0150500	PGSC0003DMG400023576	34.8416	34.8416
Os01g0150800	PGSC0003DMG400016135	34.2222	48.125
Os01g0150800	PGSC0003DMG400023576	55.5556	56.5611
Os01g0151100	PGSC0003DMG400000399	54.479	58.5462
Os01g0151100	PGSC0003DMG400008844	55.5759	61.6633
Os01g0151100	PGSC0003DMG400019157	58.5009	64
Os01g0151100	PGSC0003DMG400027732	55.9415	60.9562
Os01g0151200	PGSC0003DMG400000401	67.756	69.4196
Os01g0151400	PGSC0003DMG400000288	60.9524	20.3175
Os01g0151500	PGSC0003DMG400000288	50.7273	44.2857
Os01g0151700	PGSC0003DMG400008850	68.5358	68.75
Os01g0151700	PGSC0003DMG400019158	71.9626	71.517
Os01g0151900	PGSC0003DMG400015326	42.1348	46.0123
Os01g0152000	PGSC0003DMG400000996	40	42.515
Os01g0152000	PGSC0003DMG400006502	38.4977	40.6343
Os01g0152000	PGSC0003DMG400011509	37.3709	41.1157
Os01g0152000	PGSC0003DMG400011932	37.3709	41.5016
Os01g0152000	PGSC0003DMG400015283	39.7183	39.8305
Os01g0152000	PGSC0003DMG400020744	33.8028	41.958
Os01g0152000	PGSC0003DMG400023283	36.5258	41.5155
Os01g0152000	PGSC0003DMG400030443	40.2817	34.8214
Os01g0152000	PGSC0003DMG402005482	39.7183	41.3086
Os01g0152300	PGSC0003DMG400000420	73.8562	79.5775
Os01g0152300	PGSC0003DMG400007158	73.8562	79.021
Os01g0152300	PGSC0003DMG400007159	74.5098	80.2817
Os01g0152300	PGSC0003DMG400008572	76.4706	81.25
Os01g0152300	PGSC0003DMG400016921	78.4314	85.1064
Os01g0152300	PGSC0003DMG400023375	78.4314	81.6327
Os01g0152300	PGSC0003DMG400027363	77.7778	82.6389
Os01g0152300	PGSC0003DMG400027364	75.817	81.6901
Os01g0152300	PGSC0003DMG400028770	56.2092	22.5722
Os01g0152300	PGSC0003DMG400028771	64.7059	73.3333
Os01g0152300	PGSC0003DMG400029167	78.4314	81.6327
Os01g0152300	PGSC0003DMG401008565	76.4706	81.25
Os01g0152300	PGSC0003DMG403030312	82.3529	86.3014
Os01g0152600	PGSC0003DMG400000996	40	41.9162
Os01g0152600	PGSC0003DMG400006502	40	41.6254
Os01g0152600	PGSC0003DMG400011509	37.9048	41.1157
Os01g0152600	PGSC0003DMG400011932	39.7143	43.4828
Os01g0152600	PGSC0003DMG400015283	40.2857	39.8305
Os01g0152600	PGSC0003DMG400020744	35.8095	43.8228
Os01g0152600	PGSC0003DMG400023283	36.1905	40.555
Os01g0152600	PGSC0003DMG400030443	40	34.0909
Os01g0152600	PGSC0003DMG402005482	40.4762	41.5039
Os01g0152700	PGSC0003DMG400045967	48.7805	16.5289
Os01g0152800	PGSC0003DMG400000996	40.1522	42.1158
Os01g0152800	PGSC0003DMG400006502	38.059	39.6432
Os01g0152800	PGSC0003DMG400011509	38.2493	41.5289
Os01g0152800	PGSC0003DMG400011932	39.0105	42.7529
Os01g0152800	PGSC0003DMG400015283	39.6765	39.2655
Os01g0152800	PGSC0003DMG400020744	34.9191	42.7739
Os01g0152800	PGSC0003DMG400023283	36.6318	41.0886
Os01g0152800	PGSC0003DMG400030443	40.628	34.6591
Os01g0152800	PGSC0003DMG402005482	39.8668	40.918
Os01g0152900	PGSC0003DMG400000420	73.8562	79.5775
Os01g0152900	PGSC0003DMG400007158	74.5098	79.7203
Os01g0152900	PGSC0003DMG400007159	75.1634	80.9859
Os01g0152900	PGSC0003DMG400008572	77.1242	81.9444
Os01g0152900	PGSC0003DMG400016921	79.085	85.8156
Os01g0152900	PGSC0003DMG400023375	79.085	82.3129
Os01g0152900	PGSC0003DMG400027363	77.7778	82.6389
Os01g0152900	PGSC0003DMG400027364	76.4706	82.3944
Os01g0152900	PGSC0003DMG400028770	56.8627	22.8346
Os01g0152900	PGSC0003DMG400028771	65.3595	74.0741
Os01g0152900	PGSC0003DMG400029167	79.085	82.3129
Os01g0152900	PGSC0003DMG401008565	77.1242	81.9444
Os01g0152900	PGSC0003DMG403030312	82.3529	86.3014
Os01g0153000	PGSC0003DMG400000996	38.7716	40.3194
Os01g0153000	PGSC0003DMG400006502	37.428	38.6521
Os01g0153000	PGSC0003DMG400011509	38.0998	41.0124
Os01g0153000	PGSC0003DMG400011932	36.9482	40.146
Os01g0153000	PGSC0003DMG400015283	39.2514	38.5122
Os01g0153000	PGSC0003DMG400020744	33.3013	40.4429
Os01g0153000	PGSC0003DMG400023283	36.5643	40.6617
Os01g0153000	PGSC0003DMG400030443	39.4434	33.3604
Os01g0153000	PGSC0003DMG402005482	40.595	41.3086
Os01g0153100	PGSC0003DMG400000420	74.5098	80.2817
Os01g0153100	PGSC0003DMG400007158	75.817	81.1189
Os01g0153100	PGSC0003DMG400007159	75.1634	80.9859
Os01g0153100	PGSC0003DMG400008572	77.7778	82.6389
Os01g0153100	PGSC0003DMG400016921	79.7386	86.5248
Os01g0153100	PGSC0003DMG400023375	79.7386	82.9932
Os01g0153100	PGSC0003DMG400027363	79.7386	84.7222
Os01g0153100	PGSC0003DMG400027364	77.1242	83.0986
Os01g0153100	PGSC0003DMG400028770	56.2092	22.5722
Os01g0153100	PGSC0003DMG400028771	66.6667	75.5556
Os01g0153100	PGSC0003DMG400029167	79.7386	82.9932
Os01g0153100	PGSC0003DMG401008565	77.7778	82.6389
Os01g0153100	PGSC0003DMG403030312	83.0065	86.9863
Os01g0153200	PGSC0003DMG400023020	30.7018	22.4359
Os01g0153300	PGSC0003DMG400000420	72.2581	78.8732
Os01g0153300	PGSC0003DMG400007158	74.1936	80.4196
Os01g0153300	PGSC0003DMG400007159	73.5484	80.2817
Os01g0153300	PGSC0003DMG400008572	75.4839	81.25
Os01g0153300	PGSC0003DMG400016921	77.4194	85.1064
Os01g0153300	PGSC0003DMG400023375	77.4194	81.6327
Os01g0153300	PGSC0003DMG400027363	78.0645	84.0278
Os01g0153300	PGSC0003DMG400027364	74.8387	81.6901
Os01g0153300	PGSC0003DMG400028770	56.129	22.8346
Os01g0153300	PGSC0003DMG400028771	64.5161	74.0741
Os01g0153300	PGSC0003DMG400029167	77.4194	81.6327
Os01g0153300	PGSC0003DMG401008565	75.4839	81.25
Os01g0153300	PGSC0003DMG403030312	81.2903	86.3014
Os01g0153400	PGSC0003DMG402005133	72.1354	72.3238
Os01g0153500	PGSC0003DMG400026950	27.9835	45.3333
Os01g0153500	PGSC0003DMG400026954	27.9835	32.6923
Os01g0153500	PGSC0003DMG400026955	41.9753	45.7399
Os01g0153500	PGSC0003DMG400033081	42.7984	44.0678
Os01g0153600	PGSC0003DMG400026950	7.79221	16
Os01g0153600	PGSC0003DMG400026954	5.84416	8.65385
Os01g0153600	PGSC0003DMG400026955	13.3117	18.3857
Os01g0153600	PGSC0003DMG400033081	14.6104	19.0678
Os01g0153800	PGSC0003DMG400003009	39.2371	44.7205
Os01g0153800	PGSC0003DMG401008665	24.5232	36.4372
Os01g0153900	PGSC0003DMG400026950	26.2745	44.6667
Os01g0153900	PGSC0003DMG400026954	23.5294	28.8462
Os01g0153900	PGSC0003DMG400026955	35.2941	40.3587
Os01g0153900	PGSC0003DMG400033081	33.7255	36.4407
Os01g0153950	PGSC0003DMG400026950	0	0
Os01g0153950	PGSC0003DMG400026954	0	0
Os01g0153950	PGSC0003DMG400026955	0	0
Os01g0153950	PGSC0003DMG400033081	0	0
Os01g0154100	PGSC0003DMG400026950	21.3483	38
Os01g0154100	PGSC0003DMG400026954	23.221	29.8077
Os01g0154100	PGSC0003DMG400026955	32.9588	39.4619
Os01g0154100	PGSC0003DMG400033081	32.2097	36.4407
Os01g0154200	PGSC0003DMG400026950	18.9189	32.6667
Os01g0154200	PGSC0003DMG400026954	23.166	28.8462
Os01g0154200	PGSC0003DMG400026955	35.9073	41.704
Os01g0154200	PGSC0003DMG400033081	33.9768	37.2881
Os01g0154500	PGSC0003DMG400026950	18.4874	29.3333
Os01g0154500	PGSC0003DMG400026954	26.4706	30.2885
Os01g0154500	PGSC0003DMG400026955	33.6134	35.8744
Os01g0154500	PGSC0003DMG400033081	35.2941	35.5932
Os01g0154600	PGSC0003DMG400026950	18.6722	30
Os01g0154600	PGSC0003DMG400026954	25.3112	29.3269
Os01g0154600	PGSC0003DMG400026955	33.195	35.8744
Os01g0154600	PGSC0003DMG400033081	35.2697	36.0169
Os01g0155000	PGSC0003DMG400003009	40.3561	42.236
Os01g0155000	PGSC0003DMG401008665	30.2671	41.2955
Os01g0155200	PGSC0003DMG400042814	44.4043	45
Os01g0155300	PGSC0003DMG400015556	41.4706	41.9643
Os01g0155300	PGSC0003DMG400030396	42.0588	43.3333
Os01g0155400	PGSC0003DMG400023933	36.8539	37.7011
Os01g0155500	PGSC0003DMG400009689	38.7821	43.7877
Os01g0155500	PGSC0003DMG400015547	39.6368	44.4844
Os01g0155500	PGSC0003DMG400023508	34.9359	39.9756
Os01g0155600	PGSC0003DMG402023504	62.3457	67.3333
Os01g0157700	PGSC0003DMG400001769	35.7759	22.4324
Os01g0157800	PGSC0003DMG400001767	75.8929	75.8929
Os01g0157800	PGSC0003DMG400017591	76.7857	76.7857
Os01g0157900	PGSC0003DMG400001744	55.7447	54.3568
Os01g0157900	PGSC0003DMG400010481	53.1915	50.4032
Os01g0158000	PGSC0003DMG400010467	59.6591	60.5769
Os01g0158400	PGSC0003DMG400010372	14.7541	31.3043
Os01g0158400	PGSC0003DMG400045350	25.8197	37.0588
Os01g0158400	PGSC0003DMG402010355	40.9836	38.1679
Os01g0158500	PGSC0003DMG400000355	36.1204	70.8197
Os01g0158600	PGSC0003DMG400001829	27.7179	29.4792
Os01g0158600	PGSC0003DMG400001831	27.0323	29.3305
Os01g0158600	PGSC0003DMG400002885	28.0118	31.7425
Os01g0158600	PGSC0003DMG400002910	24.192	27.784
Os01g0158600	PGSC0003DMG400002937	27.2282	32.6291
Os01g0158600	PGSC0003DMG400003195	28.0118	33.4503
Os01g0158600	PGSC0003DMG400004284	30.8521	31.8826
Os01g0158600	PGSC0003DMG400005226	26.0529	31.7044
Os01g0158600	PGSC0003DMG400005539	17.7277	36.3454
Os01g0158600	PGSC0003DMG400006268	36.239	32.5132
Os01g0158600	PGSC0003DMG400010700	22.2331	32.5681
Os01g0158600	PGSC0003DMG400015347	27.1303	31.4059
Os01g0158600	PGSC0003DMG400015351	27.8159	31.312
Os01g0158600	PGSC0003DMG400015824	28.5015	31.2903
Os01g0158600	PGSC0003DMG400017966	23.8981	32.1053
Os01g0158600	PGSC0003DMG400020330	23.8981	32.021
Os01g0158600	PGSC0003DMG400021051	26.4447	30.9633
Os01g0158600	PGSC0003DMG400022067	35.4554	21.8599
Os01g0158600	PGSC0003DMG400022068	30.7542	34.7345
Os01g0158600	PGSC0003DMG400022452	29.285	29.9599
Os01g0158600	PGSC0003DMG400023863	23.3105	32.8729
Os01g0158600	PGSC0003DMG400026231	25.2693	32.6582
Os01g0158600	PGSC0003DMG400028575	30.95	34.4978
Os01g0158600	PGSC0003DMG400028576	31.1459	33.9744
Os01g0158600	PGSC0003DMG400028591	28.5994	30.6723
Os01g0158600	PGSC0003DMG400029572	27.522	28.6151
Os01g0158600	PGSC0003DMG400036994	25.9549	30.0795
Os01g0158600	PGSC0003DMG400038495	28.5015	37.0701
Os01g0158600	PGSC0003DMG401001828	23.8002	25.7143
Os01g0158600	PGSC0003DMG401002869	28.7953	34.0278
Os01g0158600	PGSC0003DMG401002888	30.7542	31.7814
Os01g0158600	PGSC0003DMG401004726	30.5583	33.2268
Os01g0158600	PGSC0003DMG401021049	24.094	30.7116
Os01g0158600	PGSC0003DMG402015894	29.4809	35.9618
Os01g0158600	PGSC0003DMG402021049	24.6817	31.3823
Os01g0158900	PGSC0003DMG400019018	10.7811	47.5728
Os01g0159000	PGSC0003DMG400023327	40.884	26.0563
Os01g0159200	PGSC0003DMG400001754	36.7021	27.9352
Os01g0159200	PGSC0003DMG400003371	52.6596	39.759
Os01g0159200	PGSC0003DMG400008063	50	39.4958
Os01g0159200	PGSC0003DMG400010459	37.234	26.3158
Os01g0159200	PGSC0003DMG400041435	39.3617	30.9623
Os01g0159300	PGSC0003DMG400001775	21.5569	19.9262
Os01g0159400	PGSC0003DMG400011023	73.2102	72.2096
Os01g0159400	PGSC0003DMG401019176	76.6744	75.6264
Os01g0159800	PGSC0003DMG400015659	23.3577	14.2222
Os01g0159800	PGSC0003DMG400027725	27.0073	16.5179
Os01g0160100	PGSC0003DMG400006270	79.8995	79.1045
Os01g0160100	PGSC0003DMG400030369	76.5494	77.8535
Os01g0160100	PGSC0003DMG400038451	50.9213	81.9407
Os01g0160200	PGSC0003DMG400001829	28.2672	30.4167
Os01g0160200	PGSC0003DMG400001831	27.88	30.6057
Os01g0160200	PGSC0003DMG400002885	27.7832	31.8535
Os01g0160200	PGSC0003DMG400002910	23.9109	27.784
Os01g0160200	PGSC0003DMG400002937	26.5247	32.1596
Os01g0160200	PGSC0003DMG400003195	27.9768	33.8012
Os01g0160200	PGSC0003DMG400004284	30.0097	31.3765
Os01g0160200	PGSC0003DMG400005226	26.2343	32.3004
Os01g0160200	PGSC0003DMG400005539	17.2314	35.743
Os01g0160200	PGSC0003DMG400006268	36.2052	32.8647
Os01g0160200	PGSC0003DMG400010700	22.0716	32.7116
Os01g0160200	PGSC0003DMG400015347	27.1055	31.746
Os01g0160200	PGSC0003DMG400015351	28.0736	31.9735
Os01g0160200	PGSC0003DMG400015824	29.2352	32.4731
Os01g0160200	PGSC0003DMG400017966	24.1045	32.7632
Os01g0160200	PGSC0003DMG400020330	23.3301	31.6273
Os01g0160200	PGSC0003DMG400021051	26.4279	31.3073
Os01g0160200	PGSC0003DMG400022067	32.1394	20.0483
Os01g0160200	PGSC0003DMG400022068	30.0097	34.292
Os01g0160200	PGSC0003DMG400022452	30.1065	31.1623
Os01g0160200	PGSC0003DMG400023863	23.5237	33.5635
Os01g0160200	PGSC0003DMG400026231	24.9758	32.6582
Os01g0160200	PGSC0003DMG400028575	29.5257	33.2969
Os01g0160200	PGSC0003DMG400028576	29.332	32.3718
Os01g0160200	PGSC0003DMG400028591	29.2352	31.7227
Os01g0160200	PGSC0003DMG400029572	28.5576	30.0407
Os01g0160200	PGSC0003DMG400036994	25.6534	30.0795
Os01g0160200	PGSC0003DMG400038495	26.9119	35.414
Os01g0160200	PGSC0003DMG401001828	24.6854	26.9841
Os01g0160200	PGSC0003DMG401002869	28.5576	34.1435
Os01g0160200	PGSC0003DMG401002888	29.8161	31.1741
Os01g0160200	PGSC0003DMG401004726	30.2033	33.2268
Os01g0160200	PGSC0003DMG401021049	23.0397	29.7129
Os01g0160200	PGSC0003DMG402015894	28.1704	34.767
Os01g0160200	PGSC0003DMG402021049	24.5886	31.6314
Os01g0160700	PGSC0003DMG400001829	28.865	30.7292
Os01g0160700	PGSC0003DMG400001831	28.7671	31.2434
Os01g0160700	PGSC0003DMG400002885	29.0607	32.9634
Os01g0160700	PGSC0003DMG400002910	24.7554	28.4589
Os01g0160700	PGSC0003DMG400002937	28.9628	34.7418
Os01g0160700	PGSC0003DMG400003195	27.8865	33.3333
Os01g0160700	PGSC0003DMG400004284	30.5284	31.5789
Os01g0160700	PGSC0003DMG400005226	25.7339	31.3468
Os01g0160700	PGSC0003DMG400005539	16.1448	33.1325
Os01g0160700	PGSC0003DMG400006268	36.6928	32.9525
Os01g0160700	PGSC0003DMG400010700	21.4286	31.4204
Os01g0160700	PGSC0003DMG400015347	28.18	32.6531
Os01g0160700	PGSC0003DMG400015351	28.3757	31.9735
Os01g0160700	PGSC0003DMG400015824	28.7671	31.6129
Os01g0160700	PGSC0003DMG400017966	23.5812	31.7105
Os01g0160700	PGSC0003DMG400020330	23.4834	31.4961
Os01g0160700	PGSC0003DMG400021051	26.0274	30.5046
Os01g0160700	PGSC0003DMG400022067	33.2681	20.5314
Os01g0160700	PGSC0003DMG400022068	29.8434	33.7389
Os01g0160700	PGSC0003DMG400022452	30.4305	31.1623
Os01g0160700	PGSC0003DMG400023863	22.1135	31.2155
Os01g0160700	PGSC0003DMG400026231	24.9511	32.2785
Os01g0160700	PGSC0003DMG400028575	29.8434	33.2969
Os01g0160700	PGSC0003DMG400028576	30.8219	33.6538
Os01g0160700	PGSC0003DMG400028591	29.2564	31.4076
Os01g0160700	PGSC0003DMG400029572	29.5499	30.7536
Os01g0160700	PGSC0003DMG400036994	25.2446	29.2849
Os01g0160700	PGSC0003DMG400038495	27.593	35.9236
Os01g0160700	PGSC0003DMG401001828	25.636	27.7249
Os01g0160700	PGSC0003DMG401002869	28.5714	33.7963
Os01g0160700	PGSC0003DMG401002888	31.409	32.4899
Os01g0160700	PGSC0003DMG401004726	29.3542	31.9489
Os01g0160700	PGSC0003DMG401021049	23.5812	30.0874
Os01g0160700	PGSC0003DMG402015894	28.4736	34.767
Os01g0160700	PGSC0003DMG402021049	23.5812	30.0125
Os01g0161000	PGSC0003DMG400001829	32.1856	22.3958
Os01g0161000	PGSC0003DMG400001831	31.5868	22.423
Os01g0161000	PGSC0003DMG400002885	31.7365	23.5294
Os01g0161000	PGSC0003DMG400002910	29.9401	22.4972
Os01g0161000	PGSC0003DMG400002937	30.2395	23.7089
Os01g0161000	PGSC0003DMG400003195	29.0419	22.6901
Os01g0161000	PGSC0003DMG400004284	32.0359	21.6599
Os01g0161000	PGSC0003DMG400005226	32.6347	25.9833
Os01g0161000	PGSC0003DMG400005539	19.7605	26.506
Os01g0161000	PGSC0003DMG400006268	38.024	22.3199
Os01g0161000	PGSC0003DMG400010700	25.5988	24.5337
Os01g0161000	PGSC0003DMG400015347	30.2395	22.9025
Os01g0161000	PGSC0003DMG400015351	30.3892	22.3815
Os01g0161000	PGSC0003DMG400015824	30.988	22.2581
Os01g0161000	PGSC0003DMG400017966	25.8982	22.7632
Os01g0161000	PGSC0003DMG400020330	31.2874	27.4278
Os01g0161000	PGSC0003DMG400021051	31.7365	24.3119
Os01g0161000	PGSC0003DMG400022067	34.2814	13.8285
Os01g0161000	PGSC0003DMG400022068	31.2874	23.1195
Os01g0161000	PGSC0003DMG400022452	31.2874	20.9419
Os01g0161000	PGSC0003DMG400023863	26.0479	24.0331
Os01g0161000	PGSC0003DMG400026231	30.0898	25.443
Os01g0161000	PGSC0003DMG400028575	34.8802	25.4367
Os01g0161000	PGSC0003DMG400028576	35.7784	25.5342
Os01g0161000	PGSC0003DMG400028591	31.7365	22.2689
Os01g0161000	PGSC0003DMG400029572	32.1856	21.8941
Os01g0161000	PGSC0003DMG400036994	29.7904	22.588
Os01g0161000	PGSC0003DMG400038495	27.3952	23.3121
Os01g0161000	PGSC0003DMG401001828	26.497	18.7302
Os01g0161000	PGSC0003DMG401002869	30.5389	23.6111
Os01g0161000	PGSC0003DMG401002888	33.5329	22.6721
Os01g0161000	PGSC0003DMG401004726	31.8862	22.6837
Os01g0161000	PGSC0003DMG401021049	27.0958	22.5968
Os01g0161000	PGSC0003DMG402015894	28.8922	23.0585
Os01g0161000	PGSC0003DMG402021049	28.2934	23.5367
Os01g0161300	PGSC0003DMG400001829	25.4438	26.875
Os01g0161300	PGSC0003DMG400001831	25.641	27.6302
Os01g0161300	PGSC0003DMG400002885	23.4714	26.4151
Os01g0161300	PGSC0003DMG400002910	23.7673	27.1091
Os01g0161300	PGSC0003DMG400002937	23.7673	28.2864
Os01g0161300	PGSC0003DMG400003195	27.6134	32.7485
Os01g0161300	PGSC0003DMG400004284	26.9231	27.6316
Os01g0161300	PGSC0003DMG400005226	23.4714	28.3671
Os01g0161300	PGSC0003DMG400005539	16.7653	34.1365
Os01g0161300	PGSC0003DMG400006268	32.0513	28.5589
Os01g0161300	PGSC0003DMG400010700	20.8087	30.2726
Os01g0161300	PGSC0003DMG400015347	26.5286	30.4989
Os01g0161300	PGSC0003DMG400015351	26.3314	29.4377
Os01g0161300	PGSC0003DMG400015824	25.641	27.957
Os01g0161300	PGSC0003DMG400017966	25.4438	33.9474
Os01g0161300	PGSC0003DMG400020330	22.8797	30.4462
Os01g0161300	PGSC0003DMG400021051	24.359	28.3257
Os01g0161300	PGSC0003DMG400022067	30.0789	18.4179
Os01g0161300	PGSC0003DMG400022068	27.3176	30.6416
Os01g0161300	PGSC0003DMG400022452	26.2327	26.6533
Os01g0161300	PGSC0003DMG400023863	23.9645	33.5635
Os01g0161300	PGSC0003DMG400026231	21.8935	28.1013
Os01g0161300	PGSC0003DMG400028575	29.5858	32.7511
Os01g0161300	PGSC0003DMG400028576	30.572	33.1197
Os01g0161300	PGSC0003DMG400028591	24.9507	26.5756
Os01g0161300	PGSC0003DMG400029572	25.5424	26.3747
Os01g0161300	PGSC0003DMG400036994	23.4714	27.0148
Os01g0161300	PGSC0003DMG400038495	25.1479	32.4841
Os01g0161300	PGSC0003DMG401001828	21.0059	22.5397
Os01g0161300	PGSC0003DMG401002869	26.7258	31.3657
Os01g0161300	PGSC0003DMG401002888	26.0355	26.7206
Os01g0161300	PGSC0003DMG401004726	25.8383	27.902
Os01g0161300	PGSC0003DMG401021049	22.6824	28.7141
Os01g0161300	PGSC0003DMG402015894	25.1479	30.466
Os01g0161300	PGSC0003DMG402021049	22.1893	28.0199
Os01g0162300	PGSC0003DMG400001830	39.5062	36.0563
Os01g0162300	PGSC0003DMG400004727	41.0494	29.7539
Os01g0162300	PGSC0003DMG400005538	38.8889	20.6219
Os01g0162300	PGSC0003DMG400005541	26.5432	36.7521
Os01g0162300	PGSC0003DMG400005542	39.1975	19.419
Os01g0162300	PGSC0003DMG400009755	24.0741	37.6812
Os01g0162300	PGSC0003DMG400011610	25.6173	32.549
Os01g0162300	PGSC0003DMG400014718	41.6667	29.0948
Os01g0162300	PGSC0003DMG400016357	25.3086	38.6792
Os01g0162300	PGSC0003DMG400017081	39.5062	29.5612
Os01g0162300	PGSC0003DMG400017967	37.037	37.7358
Os01g0162300	PGSC0003DMG400017969	39.1975	28.2851
Os01g0162300	PGSC0003DMG400018865	36.7284	30.3571
Os01g0162300	PGSC0003DMG400023867	40.7407	21.5334
Os01g0162300	PGSC0003DMG400023869	40.1235	31.5534
Os01g0162300	PGSC0003DMG400024404	40.7407	35.2941
Os01g0162300	PGSC0003DMG400031283	24.0741	31.7073
Os01g0162300	PGSC0003DMG400031284	27.4691	37.2385
Os01g0162300	PGSC0003DMG400031446	28.0864	31.4879
Os01g0162300	PGSC0003DMG400031448	30.5556	37.6426
Os01g0162300	PGSC0003DMG400031451	41.0494	24.0942
Os01g0162300	PGSC0003DMG400032130	26.8519	33.3333
Os01g0162300	PGSC0003DMG400033632	40.7407	35.7724
Os01g0162300	PGSC0003DMG400038990	34.2593	35.6913
Os01g0162300	PGSC0003DMG401024846	25.3086	33.8843
Os01g0162300	PGSC0003DMG402004726	24.6914	32.2581
Os01g0162300	PGSC0003DMG402023866	37.037	37.7358
Os01g0162300	PGSC0003DMG402025507	28.3951	34.8485
Os01g0162800	PGSC0003DMG400001829	28.1977	30.3125
Os01g0162800	PGSC0003DMG400001831	27.7132	30.3932
Os01g0162800	PGSC0003DMG400002885	28.5853	32.7414
Os01g0162800	PGSC0003DMG400002910	25.2907	29.3588
Os01g0162800	PGSC0003DMG400002937	28.4884	34.507
Os01g0162800	PGSC0003DMG400003195	26.938	32.5146
Os01g0162800	PGSC0003DMG400004284	29.9419	31.2753
Os01g0162800	PGSC0003DMG400005226	25.7752	31.7044
Os01g0162800	PGSC0003DMG400005539	16.376	33.9357
Os01g0162800	PGSC0003DMG400006268	35.9496	32.6011
Os01g0162800	PGSC0003DMG400010700	21.8023	32.2812
Os01g0162800	PGSC0003DMG400015347	28.2946	33.1066
Os01g0162800	PGSC0003DMG400015351	29.1667	33.1863
Os01g0162800	PGSC0003DMG400015824	28.9729	32.1505
Os01g0162800	PGSC0003DMG400017966	23.9341	32.5
Os01g0162800	PGSC0003DMG400020330	23.8372	32.2835
Os01g0162800	PGSC0003DMG400021051	26.2597	31.078
Os01g0162800	PGSC0003DMG400022067	33.1395	20.6522
Os01g0162800	PGSC0003DMG400022068	30.7171	35.0664
Os01g0162800	PGSC0003DMG400022452	30.4264	31.4629
Os01g0162800	PGSC0003DMG400023863	23.062	32.8729
