Gene stable ID	Manihot esculenta gene stable ID	%id. target Manihot esculenta gene identical to query gene	%id. query gene identical to target Manihot esculenta gene
Os01g0152600	MANES_07G127100	40.4762	40.5148
Os01g0152600	MANES_07G128000	40.0952	41.315
Os01g0152600	MANES_07G128100	40.381	43.8923
Os01g0152600	MANES_10G014300	41.0476	42.2964
Os01g0152600	MANES_10G015500	37.1429	42.1166
Os01g0152600	MANES_10G015800	42.1905	43.474
Os01g0152600	MANES_10G015900	37.3333	43.0769
Os01g0152600	MANES_10G016000	42.381	43.6703
Os01g0152600	MANES_10G113800	39.4286	42.3746
Os01g0152600	MANES_10G114600	40.0952	41.8905
Os01g0152600	MANES_10G114700	40.2857	41.349
Os01g0152600	MANES_10G114900	37.8095	41.4405
Os01g0152600	MANES_10G128200	40.5714	41.1594
Os01g0152600	MANES_10G128300	39.9048	42.668
Os01g0152600	MANES_11G121300	40.8571	42.4332
Os01g0152600	MANES_11G121400	41.5238	43.2969
Os01g0152600	MANES_11G122200	42.4762	41.7994
Os01g0152600	MANES_18G127200	36.0952	42.4412
Os01g0152600	MANES_S057300	38.8571	43.4968
Os01g0152600	MANES_S072800	32.1905	42.9479
Os01g0152600	MANES_S077600	40	41.708
Os01g0152600	MANES_S086800	42.381	43.6703
Os01g0152800	MANES_01G129300	41.294	42.5908
Os01g0152800	MANES_01G129500	41.1989	42.2439
Os01g0152800	MANES_07G016600	30.6375	43.6314
Os01g0152800	MANES_07G016700	41.6746	44.332
Os01g0152800	MANES_07G027500	40.2474	41.068
Os01g0152800	MANES_07G059800	38.8202	41.6327
Os01g0152800	MANES_07G127100	41.6746	41.7541
Os01g0152800	MANES_07G128000	40.8183	42.1001
Os01g0152800	MANES_07G128100	39.7716	43.2712
Os01g0152800	MANES_10G014300	41.6746	42.9833
Os01g0152800	MANES_10G015500	37.7735	42.8726
Os01g0152800	MANES_10G015800	42.7212	44.0628
Os01g0152800	MANES_10G015900	36.7269	42.4176
Os01g0152800	MANES_10G016000	42.9115	44.2591
Os01g0152800	MANES_10G113800	39.3911	42.3746
Os01g0152800	MANES_10G114600	39.6765	41.4925
Os01g0152800	MANES_10G114700	40.2474	41.349
Os01g0152800	MANES_10G114900	36.5366	40.0835
Os01g0152800	MANES_10G128200	40.8183	41.4493
Os01g0152800	MANES_10G128300	40.0571	42.8717
Os01g0152800	MANES_11G121300	40.628	42.2354
Os01g0152800	MANES_11G121400	41.8649	43.6941
Os01g0152800	MANES_11G122200	42.1503	41.5183
Os01g0152800	MANES_18G127200	36.8221	43.3371
Os01g0152800	MANES_S057300	39.6765	44.4563
Os01g0152800	MANES_S072800	33.1113	44.2186
Os01g0152800	MANES_S077600	39.5814	41.3108
Os01g0152800	MANES_S086800	42.7212	44.0628
Os01g0152900	MANES_04G012600	79.085	84.6154
Os01g0152900	MANES_04G031500	79.085	82.3129
Os01g0152900	MANES_06G025200	78.4314	86.3309
Os01g0152900	MANES_07G093700	78.4314	85.7143
Os01g0152900	MANES_10G052900	79.7386	87.7698
Os01g0152900	MANES_11G133700	79.085	82.3129
Os01g0152900	MANES_11G152700	78.4314	82.7586
Os01g0152900	MANES_S022500	76.4706	84.1727
Os01g0153000	MANES_01G129300	40.1152	41.0206
Os01g0153000	MANES_01G129500	40.0192	40.6829
Os01g0153000	MANES_07G016600	30.4223	42.9539
Os01g0153000	MANES_07G016700	40.9789	43.2186
Os01g0153000	MANES_07G027500	39.5393	40
Os01g0153000	MANES_07G059800	38.6756	41.1224
Os01g0153000	MANES_07G127100	40.7869	40.5148
Os01g0153000	MANES_07G128000	39.9232	40.8243
Os01g0153000	MANES_07G128100	40.2111	43.3747
Os01g0153000	MANES_10G014300	39.8273	40.7262
Os01g0153000	MANES_10G015500	37.62	42.3326
Os01g0153000	MANES_10G015800	41.5547	42.4926
Os01g0153000	MANES_10G015900	36.2764	41.5385
Os01g0153000	MANES_10G016000	41.6507	42.5908
Os01g0153000	MANES_10G113800	39.6353	42.2723
Os01g0153000	MANES_10G114600	38.9635	40.398
Os01g0153000	MANES_10G114700	40.3071	41.0557
Os01g0153000	MANES_10G114900	35.9885	39.1441
Os01g0153000	MANES_10G128200	40.0192	40.2899
Os01g0153000	MANES_10G128300	39.7313	42.1589
Os01g0153000	MANES_11G121300	39.0595	40.2572
Os01g0153000	MANES_11G121400	40.2111	41.6087
Os01g0153000	MANES_11G122200	40.2111	39.269
Os01g0153000	MANES_18G127200	36.5643	42.6652
Os01g0153000	MANES_S057300	38.9635	43.2836
Os01g0153000	MANES_S072800	32.2457	42.6938
Os01g0153000	MANES_S077600	38.7716	40.1192
Os01g0153000	MANES_S086800	41.7466	42.6889
Os01g0153100	MANES_04G012600	79.7386	85.3147
Os01g0153100	MANES_04G031500	81.0458	84.3537
Os01g0153100	MANES_06G025200	80.3922	88.4892
Os01g0153100	MANES_07G093700	80.3922	87.8571
Os01g0153100	MANES_10G052900	80.3922	88.4892
Os01g0153100	MANES_11G133700	81.0458	84.3537
Os01g0153100	MANES_11G152700	79.085	83.4483
Os01g0153100	MANES_S022500	78.4314	86.3309
Os01g0153200	MANES_02G223700	29.8246	26.1538
Os01g0153200	MANES_04G031400	29.8246	26.1538
Os01g0153200	MANES_10G034000	29.8246	26.1538
Os01g0153200	MANES_11G133800	29.8246	26.1538
Os01g0153250	MANES_01G128700	41.1441	43.539
Os01g0153300	MANES_04G012600	77.4194	83.9161
Os01g0153300	MANES_04G031500	78.7097	82.9932
Os01g0153300	MANES_06G025200	78.7097	87.7698
Os01g0153300	MANES_07G093700	78.0645	86.4286
Os01g0153300	MANES_10G052900	78.7097	87.7698
Os01g0153300	MANES_11G133700	78.7097	82.9932
Os01g0153300	MANES_11G152700	76.7742	82.069
Os01g0153300	MANES_S022500	76.129	84.8921
Os01g0153400	MANES_07G052300	60.6771	38.3855
Os01g0153500	MANES_04G034100	28.3951	29.8701
Os01g0153500	MANES_07G110700	39.0947	39.0947
Os01g0153500	MANES_07G110800	39.0947	43.7788
Os01g0153500	MANES_07G110900	39.9177	45.9716
Os01g0153500	MANES_10G038000	41.5638	38.8462
Os01g0153500	MANES_10G038100	38.6831	43.318
Os01g0153600	MANES_04G034100	11.039	14.7186
Os01g0153600	MANES_07G110700	11.6883	14.8148
Os01g0153600	MANES_07G110800	16.2338	23.0415
Os01g0153600	MANES_07G110900	15.2597	22.2749
Os01g0153600	MANES_10G038000	12.987	15.3846
Os01g0153600	MANES_10G038100	8.44156	11.9816
Os01g0153800	MANES_08G037900	39.2371	44.3077
Os01g0153800	MANES_11G104700	38.4196	43.9252
Os01g0153900	MANES_04G034100	23.1373	25.5411
Os01g0153900	MANES_07G110700	32.549	34.1564
Os01g0153900	MANES_07G110800	33.3333	39.1705
Os01g0153900	MANES_07G110900	32.549	39.3365
Os01g0153900	MANES_10G038000	34.902	34.2308
Os01g0153900	MANES_10G038100	34.902	41.0138
Os01g0153950	MANES_04G034100	0	0
Os01g0153950	MANES_07G110700	0	0
Os01g0153950	MANES_07G110800	0	0
Os01g0153950	MANES_07G110900	0	0
Os01g0153950	MANES_10G038000	0	0
Os01g0153950	MANES_10G038100	0	0
Os01g0154100	MANES_04G034100	24.7191	28.5714
Os01g0154100	MANES_07G110700	31.4607	34.5679
Os01g0154100	MANES_07G110800	31.4607	38.7097
Os01g0154100	MANES_07G110900	30.7116	38.8626
Os01g0154100	MANES_10G038000	32.2097	33.0769
Os01g0154100	MANES_10G038100	33.3333	41.0138
Os01g0154200	MANES_04G034100	24.3243	27.2727
Os01g0154200	MANES_07G110700	33.5907	35.8025
Os01g0154200	MANES_07G110800	34.3629	41.0138
Os01g0154200	MANES_07G110900	33.5907	41.2322
Os01g0154200	MANES_10G038000	32.0463	31.9231
Os01g0154200	MANES_10G038100	28.9575	34.5622
Os01g0154500	MANES_04G034100	24.3697	25.1082
Os01g0154500	MANES_07G110700	31.9328	31.2757
Os01g0154500	MANES_07G110800	33.1933	36.4055
Os01g0154500	MANES_07G110900	34.4538	38.8626
Os01g0154500	MANES_10G038000	33.1933	30.3846
Os01g0154500	MANES_10G038100	31.5126	34.5622
Os01g0154600	MANES_04G034100	27.3859	28.5714
Os01g0154600	MANES_07G110700	33.195	32.9218
Os01g0154600	MANES_07G110800	34.4398	38.2488
Os01g0154600	MANES_07G110900	35.2697	40.2844
Os01g0154600	MANES_10G038000	34.8548	32.3077
Os01g0154600	MANES_10G038100	31.9502	35.4839
Os01g0155000	MANES_08G037900	39.7626	41.2308
Os01g0155000	MANES_11G104700	40.0593	42.0561
Os01g0155200	MANES_12G088800	41.6366	43.853
Os01g0155200	MANES_13G076800	45.367	45.7524
Os01g0155300	MANES_07G109300	42.0588	48.1481
Os01g0155300	MANES_10G036700	41.4706	47.9592
Os01g0155400	MANES_07G107300	50.1124	32.7941
Os01g0155400	MANES_08G072900	27.4157	36.747
Os01g0155400	MANES_08G073000	0	0
Os01g0155400	MANES_09G088100	16.4045	33.0317
Os01g0155400	MANES_10G038600	48.9888	32.106
Os01g0155500	MANES_04G029000	40.7051	45.9036
Os01g0155500	MANES_04G121700	34.188	43.5374
Os01g0155500	MANES_07G107000	36.4316	41.687
Os01g0155500	MANES_10G038700	36.6453	42.0343
Os01g0155500	MANES_11G136800	40.4915	45.4982
Os01g0157700	MANES_03G064000	35.3448	22.2222
Os01g0157700	MANES_08G003900	35.3448	23.0337
Os01g0157800	MANES_02G021600	73.2143	73.2143
Os01g0157800	MANES_02G141900	70.5357	70.5357
Os01g0157800	MANES_10G043200	77.6786	77.6786
Os01g0157900	MANES_03G063700	58.7234	54.3307
Os01g0157900	MANES_08G004600	56.5957	43.3225
Os01g0158000	MANES_08G004000	64.2045	65.444
Os01g0158200	MANES_07G103900	55.6263	56.5875
Os01g0158400	MANES_S111000	41.8033	37.6384
Os01g0158500	MANES_03G028000	67.2241	62.3256
Os01g0158500	MANES_16G107800	66.8896	67.9117
Os01g0158600	MANES_01G180200	31.9295	33.3675
Os01g0158600	MANES_01G180300	31.7336	33.9979
Os01g0158600	MANES_02G140900	19.2948	32.0847
Os01g0158600	MANES_03G091100	33.2027	32.9446
Os01g0158600	MANES_03G143500	24.3879	33.6942
Os01g0158600	MANES_06G117200	34.476	34.6116
Os01g0158600	MANES_06G117300	28.8932	31.5846
Os01g0158600	MANES_08G094500	37.904	36.3722
Os01g0158600	MANES_08G094600	37.904	36.2699
Os01g0158600	MANES_08G094700	37.5122	33.9539
Os01g0158600	MANES_08G116000	26.6405	31.7016
Os01g0158600	MANES_09G108500	38.1978	34.6667
Os01g0158600	MANES_10G020900	27.2282	33.4537
Os01g0158600	MANES_10G023900	27.1303	31.621
Os01g0158600	MANES_10G024100	29.383	32.0513
Os01g0158600	MANES_10G024300	26.7385	33.3333
Os01g0158600	MANES_10G024400	27.62	32.3766
Os01g0158600	MANES_10G026700	25.5632	30.3488
Os01g0158600	MANES_10G0285001	11.2635	38.9831
Os01g0158600	MANES_12G064900	29.0891	30.8091
Os01g0158600	MANES_S111500	26.0529	33.0025
Os01g0158800	MANES_08G092600	28.5714	28.3333
Os01g0158900	MANES_10G012200	53.4653	55.0396
Os01g0159200	MANES_03G074600	40.9574	28.5185
Os01g0159200	MANES_04G022900	42.5532	32.5203
Os01g0159200	MANES_04G023000	42.5532	29.7398
Os01g0159200	MANES_04G023100	42.5532	29.9625
Os01g0159200	MANES_04G023200	38.8298	27.037
Os01g0159200	MANES_04G023300	41.4894	28.8889
Os01g0159200	MANES_04G023400	36.1702	27.2
Os01g0159200	MANES_04G023600	42.5532	31.8725
Os01g0159200	MANES_08G005900	51.5957	41.453
Os01g0159200	MANES_11G143000	35.6383	26.6932
Os01g0159200	MANES_11G143100	35.6383	29.1304
Os01g0159200	MANES_11G143200	40.4255	28.3582
Os01g0159200	MANES_11G143300	40.4255	28.1481
Os01g0159200	MANES_11G143400	36.7021	31.3636
Os01g0159200	MANES_11G143500	40.4255	28.1481
Os01g0159200	MANES_11G143600	40.9574	28.5185
Os01g0159200	MANES_11G143700	42.0213	33.617
Os01g0159300	MANES_08G005200	15.3693	19.6429
Os01g0159400	MANES_08G093200	77.3672	76.3098
Os01g0159800	MANES_07G131700	26.2774	13.1387
Os01g0160100	MANES_08G094400	82.5796	81.4876
Os01g0160100	MANES_09G106300	79.397	78.2178
Os01g0160100	MANES_14G086300	57.2864	66.6667
Os01g0160200	MANES_01G180200	32.817	34.6981
Os01g0160200	MANES_01G180300	32.0426	34.7324
Os01g0160200	MANES_02G140900	20.2323	34.0391
Os01g0160200	MANES_03G091100	32.817	32.9446
Os01g0160200	MANES_03G143500	23.4269	32.747
Os01g0160200	MANES_06G117200	33.7851	34.3166
Os01g0160200	MANES_06G117300	28.5576	31.5846
Os01g0160200	MANES_08G094500	37.1733	36.0902
Os01g0160200	MANES_08G094600	37.2701	36.0825
Os01g0160200	MANES_08G094700	37.1733	34.0426
Os01g0160200	MANES_08G116000	25.363	30.5361
Os01g0160200	MANES_09G108500	38.2381	35.1111
Os01g0160200	MANES_10G020900	26.0407	32.3706
Os01g0160200	MANES_10G023900	25.1694	29.6804
Os01g0160200	MANES_10G024100	27.0087	29.8077
Os01g0160200	MANES_10G024300	25.1694	31.746
Os01g0160200	MANES_10G024400	26.2343	31.1137
Os01g0160200	MANES_10G026700	24.6854	29.6512
Os01g0160200	MANES_10G0285001	10.5518	36.9492
Os01g0160200	MANES_12G064900	28.6544	30.7054
Os01g0160200	MANES_S111500	25.5566	32.7543
Os01g0160700	MANES_01G180200	33.1703	34.6981
Os01g0160700	MANES_01G180300	32.0939	34.4176
Os01g0160700	MANES_02G140900	20.0587	33.3876
Os01g0160700	MANES_03G091100	31.8004	31.5841
Os01g0160700	MANES_03G143500	23.3855	32.341
Os01g0160700	MANES_06G117200	33.4638	33.6283
Os01g0160700	MANES_06G117300	29.1585	31.9058
Os01g0160700	MANES_08G094500	36.9863	35.5263
Os01g0160700	MANES_08G094600	36.9863	35.4264
Os01g0160700	MANES_08G094700	37.2798	33.7766
Os01g0160700	MANES_08G116000	23.7769	28.3217
Os01g0160700	MANES_09G108500	37.3777	33.9556
Os01g0160700	MANES_10G020900	26.1252	32.13
Os01g0160700	MANES_10G023900	26.0274	30.3653
Os01g0160700	MANES_10G024100	27.6908	30.235
Os01g0160700	MANES_10G024300	25.8317	32.2344
Os01g0160700	MANES_10G024400	26.1252	30.6544
Os01g0160700	MANES_10G026700	25.5382	30.3488
Os01g0160700	MANES_10G0285001	9.78474	33.8983
Os01g0160700	MANES_12G064900	28.865	30.6017
Os01g0160700	MANES_S111500	25.636	32.5062
Os01g0161000	MANES_01G180200	35.1796	24.0532
Os01g0161000	MANES_01G180300	35.0299	24.554
Os01g0161000	MANES_02G140900	15.5689	16.9381
Os01g0161000	MANES_03G091100	34.4311	22.3518
Os01g0161000	MANES_03G143500	24.7006	22.3275
Os01g0161000	MANES_06G117200	36.3772	23.8938
Os01g0161000	MANES_06G117300	32.6347	23.3405
Os01g0161000	MANES_08G094500	38.9222	24.4361
Os01g0161000	MANES_08G094600	39.0719	24.4611
Os01g0161000	MANES_08G094700	38.7725	22.961
Os01g0161000	MANES_08G116000	27.994	21.7949
Os01g0161000	MANES_09G108500	38.7725	23.0222
Os01g0161000	MANES_10G020900	29.3413	23.586
Os01g0161000	MANES_10G023900	27.5449	21.0046
Os01g0161000	MANES_10G024100	29.7904	21.2607
Os01g0161000	MANES_10G024300	29.6407	24.1758
Os01g0161000	MANES_10G024400	27.5449	21.1251
Os01g0161000	MANES_10G026700	27.994	21.7442
Os01g0161000	MANES_10G0285001	15.5689	35.2542
Os01g0161000	MANES_12G064900	29.1916	20.2282
Os01g0161000	MANES_S111500	28.8922	23.9454
Os01g0161300	MANES_01G180200	26.5286	27.5333
Os01g0161300	MANES_01G180300	27.5148	29.276
Os01g0161300	MANES_02G140900	14.3984	23.7785
Os01g0161300	MANES_03G091100	28.6982	28.2799
Os01g0161300	MANES_03G143500	22.4852	30.8525
Os01g0161300	MANES_06G117200	31.2623	31.1701
Os01g0161300	MANES_06G117300	24.8521	26.9807
Os01g0161300	MANES_08G094500	32.9389	31.391
Os01g0161300	MANES_08G094600	33.6292	31.9588
Os01g0161300	MANES_08G094700	33.925	30.4965
Os01g0161300	MANES_08G116000	20.3156	24.0093
Os01g0161300	MANES_09G108500	34.8126	31.3778
Os01g0161300	MANES_10G020900	21.6963	26.4741
Os01g0161300	MANES_10G023900	21.4004	24.7717
Os01g0161300	MANES_10G024100	23.8659	25.8547
Os01g0161300	MANES_10G024300	20.8087	25.7631
Os01g0161300	MANES_10G024400	23.9645	27.899
Os01g0161300	MANES_10G026700	21.0059	24.7674
Os01g0161300	MANES_10G0285001	11.144	38.3051
Os01g0161300	MANES_12G064900	24.359	25.6224
Os01g0161300	MANES_S111500	23.7673	29.9007
Os01g0162300	MANES_02G140800	36.4198	36.646
Os01g0162300	MANES_13G063000	0.925926	0.561798
Os01g0162300	MANES_S070900	32.4074	22.6782
Os01g0162300	MANES_S071000	35.1852	14.3396
Os01g0162300	MANES_S0711001	3.08642	1.81818
Os01g0162300	MANES_S084600	36.4198	25.7081
Os01g0162300	MANES_S103600	23.1481	12
Os01g0162300	MANES_S103700	36.4198	14.1827
Os01g0162800	MANES_01G180200	30.814	32.5486
Os01g0162800	MANES_01G180300	31.3953	33.9979
Os01g0162800	MANES_02G140900	18.0233	30.2932
Os01g0162800	MANES_03G091100	31.8798	31.9728
Os01g0162800	MANES_03G143500	23.5465	32.8823
Os01g0162800	MANES_06G117200	32.7519	33.235
Os01g0162800	MANES_06G117300	28.9729	32.0128
Os01g0162800	MANES_08G094500	35.4651	34.3985
Os01g0162800	MANES_08G094600	36.0465	34.8641
Os01g0162800	MANES_08G094700	35.4651	32.4468
Os01g0162800	MANES_08G116000	23.5465	28.3217
Os01g0162800	MANES_09G108500	37.2093	34.1333
Os01g0162800	MANES_10G020900	24.031	29.8436
Os01g0162800	MANES_10G023900	25	29.4521
Os01g0162800	MANES_10G024100	26.7442	29.4872
Os01g0162800	MANES_10G024300	23.9341	30.1587
Os01g0162800	MANES_10G024400	25.7752	30.5396
Os01g0162800	MANES_10G026700	25.2907	30.3488
Os01g0162800	MANES_10G0285001	10.1744	35.5932
Os01g0162800	MANES_12G064900	29.0698	31.1203
Os01g0162800	MANES_S111500	26.8411	34.3672
Os01g0163000	MANES_01G180200	33.9506	33.7769
Os01g0163000	MANES_01G180300	34.5679	35.2571
Os01g0163000	MANES_02G140900	20.5761	32.5733
Os01g0163000	MANES_03G091100	33.642	31.7784
Os01g0163000	MANES_03G143500	24.5885	32.341
Os01g0163000	MANES_06G117200	35.6996	34.12
Os01g0163000	MANES_06G117300	30.4527	31.6916
Os01g0163000	MANES_08G094500	38.9918	35.6203
Os01g0163000	MANES_08G094600	39.4033	35.895
Os01g0163000	MANES_08G094700	39.3004	33.8652
Os01g0163000	MANES_08G116000	26.3374	29.8368
Os01g0163000	MANES_09G108500	40.0206	34.5778
Os01g0163000	MANES_10G020900	27.0576	31.6486
Os01g0163000	MANES_10G023900	29.2181	32.4201
Os01g0163000	MANES_10G024100	30.7613	31.9444
Os01g0163000	MANES_10G024300	28.3951	33.6996
Os01g0163000	MANES_10G024400	29.2181	32.6062
Os01g0163000	MANES_10G026700	26.9547	30.4651
Os01g0163000	MANES_10G0285001	10.4938	34.5763
Os01g0163000	MANES_12G064900	29.321	29.5643
Os01g0163000	MANES_S111500	26.6461	32.134
Os01g0164075	MANES_07G132700	33.1461	33.5227
Os01g0164075	MANES_10G009700	32.0225	32.0225
Os01g0164300	MANES_07G132700	34.5361	38.0682
Os01g0164300	MANES_10G009700	34.5361	37.6404
Os01g0164400	MANES_02G216300	72.9167	30.5677
Os01g0164400	MANES_18G146300	76.0417	30.8017
Os01g0164500	MANES_07G074600	61.6692	67.6271
Os01g0164500	MANES_07G134800	61.5147	67.5722
Os01g0164600	MANES_18G142800	54.3807	59.2105
Os01g0164700	MANES_07G102100	37.6923	15.0769
Os01g0164800	MANES_09G111200	45.8498	10.5072
Os01g0164900	MANES_09G111200	7.90021	3.44203
Os01g0165000	MANES_07G135300	36.8613	26.0309
Os01g0165100	MANES_10G007400	51.992	52.7273
Os01g0165200	MANES_09G112000	34.2857	36.9231
Os01g0165600	MANES_02G217100	41.7647	46.1039
Os01g0165600	MANES_03G108500	43.5294	47.1338
Os01g0166100	MANES_07G136500	61.6314	60.8955
Os01g0166100	MANES_10G007000	60.7251	60
Os01g0166300	MANES_07G136500	56.7568	37.6119
Os01g0166300	MANES_10G007000	56.3063	37.3134
Os01g0166400	MANES_03G014200	36.3636	39.3443
Os01g0166500	MANES_07G138400	21.1382	29.3785
Os01g0166500	MANES_08G172400	23.5772	29.7436
Os01g0166500	MANES_09G115500	23.5772	29.7436
Os01g0166500	MANES_10G005600	24.3902	23.9044
Os01g0166700	MANES_08G173200	40.2655	37.6033
Os01g0166700	MANES_09G115700	43.8053	41.4226
Os01g0166800	MANES_07G137600	51.4238	51.4238
Os01g0167500	MANES_02G210700	50	77.3913
Os01g0167500	MANES_18G139100	58.7079	77.6952
Os01g0167750	MANES_13G134700	43.949	42.527
Os01g0167900	MANES_02G210800	37.5	25.7962
Os01g0167900	MANES_18G139900	31.713	24.2049
Os01g0168100	MANES_02G210800	39.9663	37.7389
Os01g0168100	MANES_18G139900	32.8836	34.4523
Os01g0168200	MANES_08G170000	63.3588	59.7122
Os01g0168200	MANES_09G122800	61.8321	58.6957
Os01g0168300	MANES_03G048500	54.4737	53.3505
Os01g0168300	MANES_10G004100	53.6842	52.5773
Os01g0168400	MANES_08G167800	64.637	58.2278
Os01g0168400	MANES_09G121400	64.8712	58.6864
Os01g0168400	MANES_18G124800	60.6557	55.4604
Os01g0168800	MANES_03G054200	33.631	35.9873
Os01g0169400	MANES_06G108700	49.4024	67.027
Os01g0169400	MANES_14G062100	49.004	66.4865
Os01g0169400	MANES_15G149900	43.4263	63.3721
Os01g0169400	MANES_17G112700	40.6375	56.9832
Os01g0169500	MANES_17G113000	41.2052	40.8504
Os01g0169800	MANES_12G024800	39.645	50.5025
Os01g0169800	MANES_14G062400	45.7594	51.7857
Os01g0169800	MANES_14G170000	28.5996	46.9256
Os01g0169900	MANES_06G108400	25.1724	28.2398
Os01g0169900	MANES_15G166200	40.1724	39.1597
Os01g0169900	MANES_15G166300	41.5517	40.301
Os01g0170000	MANES_06G108300	64.2012	28.2185
Os01g0170000	MANES_14G062500	61.8343	27.0026
Os01g0170000	MANES_17G115500	64.2012	27.7849
Os01g0170100	MANES_14G062600	44.8529	26.6376
Os01g0170300	MANES_06G107900	56.4906	56.6936
Os01g0170500	MANES_06G107700	62.0609	54.8654
Os01g0170500	MANES_14G063200	63.7002	56.4315
Os01g0170600	MANES_03G204200	0.735294	0.930233
Os01g0170600	MANES_15G005000	0	0
Os01g0170800	MANES_16G125800	39.5349	27.4194
Os01g0171000	MANES_12G025900	73.8854	74.1214
Os01g0171000	MANES_13G027500	73.5669	73.8019
Os01g0171800	MANES_06G106100	47.3373	46.1095
Os01g0171800	MANES_14G064500	45.2663	44.0922
Os01g0171800	MANES_15G166900	46.1538	46.2908
Os01g0172000	MANES_05G064100	58.5185	18.287
Os01g0172100	MANES_15G149000	51.3995	49.3888
Os01g0172200	MANES_15G149200	44.137	54.0323
Os01g0172300	MANES_03G015200	33.871	28.8991
Os01g0172300	MANES_04G113700	34.4086	36.5714
Os01g0172300	MANES_06G057900	31.7204	34.104
Os01g0172300	MANES_11G055800	34.9462	40.625
Os01g0172300	MANES_16G121700	39.2473	42.9412
Os01g0172600	MANES_14G132500	74.8899	53.125
Os01g0172800	MANES_14G132300	38.7435	44.5783
Os01g0173000	MANES_04G115000	48.0874	50.2857
Os01g0173600	MANES_04G115700	46.5116	57.8035
Os01g0173600	MANES_11G054100	45.5814	56.9767
Os01g0173600	MANES_14G130900	45.5814	51.0417
Os01g0173900	MANES_03G138700	29.701	68.4533
Os01g0174000	MANES_12G040300	17.5793	37.8882
Os01g0174100	MANES_04G115900	36.9369	33.6066
Os01g0174300	MANES_06G049900	72.9904	70.0617
Os01g0174300	MANES_14G130700	71.0611	68.2099
Os01g0174500	MANES_06G149500	38.2838	37.5405
Os01g0174600	MANES_06G149500	2.15054	1.94175
Os01g0174700	MANES_06G053600	58.8235	59.4262
Os01g0174700	MANES_14G129800	63.8945	64.8148
Os01g0174900	MANES_04G117000	48.6486	48.913
Os01g0174900	MANES_11G052500	44.8649	49.1124
Os01g0175000	MANES_03G017200	71.5953	72.4409
Os01g0175000	MANES_04G117300	67.3152	67.0543
Os01g0175000	MANES_06G053100	72.3735	72.093
Os01g0175000	MANES_11G052300	64.9805	57.3883
Os01g0175100	MANES_04G118400	31.1594	32.8244
Os01g0175100	MANES_06G050300	31.8841	33.8462
Os01g0175100	MANES_14G128700	30.4348	33.6
Os01g0175600	MANES_03G017800	65.625	65.7228
Os01g0175600	MANES_11G048700	66.8155	67.3163
Os01g0175600	MANES_11G048800	67.5595	67.5595
Os01g0175600	MANES_16G118700	65.625	65.9193
Os01g0175700	MANES_03G017800	65.9226	66.0209
Os01g0175700	MANES_11G048700	67.7083	68.2159
Os01g0175700	MANES_11G048800	68.4524	68.4524
Os01g0175700	MANES_16G118700	65.4762	65.7698
Os01g0175850	MANES_03G102900	20.2091	19.9313
Os01g0175850	MANES_08G014200	13.5889	28.2609
Os01g0176000	MANES_01G120500	43.9759	43.9759
Os01g0176000	MANES_01G120600	43.1727	43.6105
Os01g0176000	MANES_08G014100	42.1687	42.8571
Os01g0176000	MANES_08G015600	43.5743	44.3763
Os01g0176000	MANES_08G016900	43.7751	44.856
Os01g0176000	MANES_09G048100	46.5863	43.1227
Os01g0176000	MANES_12G036400	31.1245	45.7227
Os01g0176000	MANES_S049100	46.5863	47.8351
Os01g0176000	MANES_S049200	46.3855	47.3361
Os01g0176000	MANES_S049300	47.1888	48.0573
Os01g0176100	MANES_01G120500	42.9142	43.1727
Os01g0176100	MANES_01G120600	42.3154	43.002
