Gene stable ID	Chlamydomonas reinhardtii gene stable ID	%id. target Chlamydomonas reinhardtii gene identical to query gene	%id. query gene identical to target Chlamydomonas reinhardtii gene
Os01g0231500	CHLREDRAFT_101519	14.186	62.2449
Os01g0232300	CHLREDRAFT_171949	21.875	10.5479
Os01g0232400	CHLREDRAFT_96488	10.101	39.1061
Os01g0232500	CHLREDRAFT_188669	17.3196	38.009
Os01g0232700	CHLREDRAFT_126232	62.7907	64.2857
Os01g0233100	CHLREDRAFT_147453	29.3279	34.2043
Os01g0233400	CHLREDRAFT_144397	20.2381	35.4167
Os01g0233500	CHLREDRAFT_147453	29.5276	35.6295
Os01g0233900	CHLREDRAFT_188669	17.2043	36.1991
Os01g0234800	CHLREDRAFT_57076	63.6986	42.4658
Os01g0235100	CHLREDRAFT_166099	17.9775	29.0909
Os01g0235300	CHLREDRAFT_145011	22.4299	28.0702
Os01g0235400	CHLREDRAFT_189325	16.9742	23.1738
Os01g0238500	CHLREDRAFT_30522	27.1084	21.9512
Os01g0238900	CHLREDRAFT_98291	1.08303	1.84049
Os01g0239100	CHLREDRAFT_11900	35.2436	12.9474
Os01g0239100	CHLREDRAFT_177421	22.9226	28.777
Os01g0239100	CHLREDRAFT_298	44.6991	40.9449
Os01g0239100	CHLREDRAFT_78044	34.6705	34.9711
Os01g0239100	CHLREDRAFT_96566	46.1318	50.9494
Os01g0239200	CHLREDRAFT_205633	39.0887	40.1478
Os01g0242500	CHLREDRAFT_103073	47.4576	54.5455
Os01g0243100	CHLREDRAFT_140337	18.8161	19.8661
Os01g0246400	CHLREDRAFT_137766	25.7426	29.7143
Os01g0246400	CHLREDRAFT_137786	25.7426	29.7143
Os01g0248400	CHLREDRAFT_196567	66.1836	56.7288
Os01g0248600	CHLREDRAFT_146514	37.4408	36.4055
Os01g0248701	CHLREDRAFT_195038	43.5096	52.4638
Os01g0250900	CHLREDRAFT_99000	43.8687	54.1578
Os01g0251100	CHLREDRAFT_171607	37.6176	42.1053
Os01g0251200	CHLREDRAFT_150664	21.1669	16.1324
Os01g0252100	CHLREDRAFT_114692	66.9118	70.5426
Os01g0253300	CHLREDRAFT_139246	65.2091	61.8018
Os01g0253900	CHLREDRAFT_205924	18.9533	22.3333
Os01g0254000	CHLREDRAFT_82091	78.2383	78.6458
Os01g0256400	CHLREDRAFT_194837	44.6154	63.7363
Os01g0256800	CHLREDRAFT_108839	2.97915	32.6087
Os01g0256900	CHLREDRAFT_196303	61.9048	67.9104
Os01g0259400	CHLREDRAFT_193436	30.0892	37.4653
Os01g0259600	CHLREDRAFT_13453	35.2113	8.65052
Os01g0260700	CHLREDRAFT_176799	24.3506	23.6593
Os01g0261500	CHLREDRAFT_173029	22.8571	15.8103
Os01g0263600	CHLREDRAFT_129783	53.3243	41.4995
Os01g0264000	CHLREDRAFT_205894	11.8952	9.45513
Os01g0264100	CHLREDRAFT_157049	26.5625	17.9325
Os01g0264700	CHLREDRAFT_193602	30.5466	31.457
Os01g0265000	CHLREDRAFT_136810	48.7965	44.246
Os01g0265100	CHLREDRAFT_186126	91.7127	91.7127
Os01g0265100	CHLREDRAFT_2332	91.7127	91.7127
Os01g0265200	CHLREDRAFT_187064	32.5459	41.7508
Os01g0265700	CHLREDRAFT_195671	26.971	21.3115
Os01g0266000	CHLREDRAFT_99865	4.00433	41.1111
Os01g0266500	CHLREDRAFT_151272	33.3333	28.1421
Os01g0266600	CHLREDRAFT_160787	27.7778	24.3363
Os01g0267100	CHLREDRAFT_146896	8.11518	50.8197
Os01g0267200	CHLREDRAFT_24132	75.57	76.5677
Os01g0267300	CHLREDRAFT_205541	23.9006	32.0513
Os01g0268300	CHLREDRAFT_114600	47.5995	53.4669
Os01g0268800	CHLREDRAFT_148390	33.9041	32.8904
Os01g0269000	CHLREDRAFT_195057	38.1264	47.9452
Os01g0270700	CHLREDRAFT_111968	25.8929	44.1065
Os01g0271200	CHLREDRAFT_195543	53.5664	50.1966
Os01g0271400	CHLREDRAFT_147520	35.2349	38.0435
Os01g0271500	CHLREDRAFT_114649	52.7716	57.9075
Os01g0272600	CHLREDRAFT_139469	37.3656	29.9569
Os01g0272600	CHLREDRAFT_146573	41.6667	27.193
Os01g0272600	CHLREDRAFT_190337	23.3871	21.2714
Os01g0272600	CHLREDRAFT_191344	22.3118	14.2367
Os01g0273300	CHLREDRAFT_181778	5.95903	27.8261
Os01g0273300	CHLREDRAFT_191691	14.7114	15.9919
Os01g0273500	CHLREDRAFT_141756	31.5603	5.89795
Os01g0276000	CHLREDRAFT_166012	72.0721	72.7273
Os01g0276100	CHLREDRAFT_196044	66.5746	67.1309
Os01g0276200	CHLREDRAFT_195513	33.5749	41.0029
Os01g0276400	CHLREDRAFT_206031	39.6635	28.5962
Os01g0276500	CHLREDRAFT_187988	43.7908	43.5065
Os01g0276700	CHLREDRAFT_136854	65.8824	66.1417
Os01g0276800	CHLREDRAFT_105079	0.162866	1.08696
Os01g0277500	CHLREDRAFT_205894	12.2744	10.8974
Os01g0278200	CHLREDRAFT_109222	52.7273	9.5082
Os01g0278200	CHLREDRAFT_195180	0	0
Os01g0279000	CHLREDRAFT_132294	28.7105	37.9421
Os01g0279100	CHLREDRAFT_183476	57.598	57.7396
Os01g0279100	CHLREDRAFT_205856	61.5196	61.6708
Os01g0279200	CHLREDRAFT_189898	67.1982	67.5057
Os01g0279700	CHLREDRAFT_130070	43.8563	60.2597
Os01g0280000	CHLREDRAFT_101941	8.75576	41.7582
Os01g0280500	CHLREDRAFT_188065	65.8537	66.1225
Os01g0281200	CHLREDRAFT_206115	35.461	35.3774
Os01g0281400	CHLREDRAFT_195438	63.4737	62.878
Os01g0282800	CHLREDRAFT_129868	90.8277	91.6479
Os01g0282800	CHLREDRAFT_129876	90.8277	91.6479
Os01g0283500	CHLREDRAFT_190549	25.4286	35.743
Os01g0284300	CHLREDRAFT_187846	15.2589	22.49
Os01g0286600	CHLREDRAFT_191043	57.4627	54.7069
Os01g0290000	CHLREDRAFT_128744	28.8889	47.1947
Os01g0290100	CHLREDRAFT_152707	24.4813	26.0486
Os01g0290600	CHLREDRAFT_152707	24.3697	25.6071
Os01g0292900	CHLREDRAFT_101247	4.64037	51.2821
Os01g0292900	CHLREDRAFT_101657	3.94432	43.5897
Os01g0292900	CHLREDRAFT_105679	3.59629	43.0556
Os01g0292900	CHLREDRAFT_106739	3.7123	42.1053
Os01g0292900	CHLREDRAFT_108149	3.24826	38.3562
Os01g0292900	CHLREDRAFT_108444	3.59629	40.2597
Os01g0292900	CHLREDRAFT_115124	4.40835	52.0548
Os01g0292900	CHLREDRAFT_118761	3.36427	40.8451
Os01g0292900	CHLREDRAFT_121939	4.29234	42.0455
Os01g0292900	CHLREDRAFT_165760	15.6613	7.67918
Os01g0292900	CHLREDRAFT_171833	4.9884	28.8591
Os01g0292900	CHLREDRAFT_186869	16.9374	11.0774
Os01g0292900	CHLREDRAFT_195928	19.9536	13.961
Os01g0292900	CHLREDRAFT_96716	3.7123	44.4444
Os01g0293000	CHLREDRAFT_182408	78.2828	79.4872
Os01g0295900	CHLREDRAFT_121180	35.0254	20.6587
Os01g0296100	CHLREDRAFT_114692	61.7647	65.1163
Os01g0299700	CHLREDRAFT_168851	25.7384	22.0217
Os01g0300000	CHLREDRAFT_168851	28.3582	20.5776
Os01g0300200	CHLREDRAFT_186611	64.3092	73.221
Os01g0302500	CHLREDRAFT_206298	20.9302	13.8462
Os01g0303000	CHLREDRAFT_148487	33.0645	38.3178
Os01g0303200	CHLREDRAFT_113417	9.30714	38.2979
Os01g0303600	CHLREDRAFT_95634	18.6364	33.8843
Os01g0304000	CHLREDRAFT_147472	61.6667	68.5185
Os01g0307562	CHLREDRAFT_168224	0	0
Os01g0309900	CHLREDRAFT_175290	20.7874	14.3791
Os01g0313300	CHLREDRAFT_205919	18.8406	24.6835
Os01g0314100	CHLREDRAFT_101057	14.7228	49.359
Os01g0314300	CHLREDRAFT_127678	57.4586	56.2162
Os01g0315600	CHLREDRAFT_188602	28.481	6.32022
Os01g0315700	CHLREDRAFT_188602	32.8125	5.89888
Os01g0315800	CHLREDRAFT_135101	55.7647	72.2561
Os01g0316100	CHLREDRAFT_153238	23.3906	21.4145
Os01g0316600	CHLREDRAFT_195849	25.8065	9.46746
Os01g0317800	CHLREDRAFT_188602	28.2675	13.0618
Os01g0318000	CHLREDRAFT_188602	27.0588	6.46067
Os01g0318700	CHLREDRAFT_126076	52.988	26.9231
Os01g0321300	CHLREDRAFT_121029	30.8333	44.8485
Os01g0322300	CHLREDRAFT_174103	48.6486	18.75
Os01g0322800	CHLREDRAFT_189778	64.7969	65.3021
Os01g0323600	CHLREDRAFT_182408	80.203	81.0256
Os01g0327600	CHLREDRAFT_179466	10.6238	22.6018
Os01g0328400	CHLREDRAFT_142065	58.7097	50
Os01g0328600	CHLREDRAFT_205606	12.9032	8
Os01g0328700	CHLREDRAFT_57890	62.4254	62.5498
Os01g0329400	CHLREDRAFT_96857	30.3951	37.1747
Os01g0330200	CHLREDRAFT_155869	35.8543	25.7028
Os01g0331900	CHLREDRAFT_145545	33.8798	32.4607
Os01g0332500	CHLREDRAFT_119383	37.4	43.6916
Os01g0332800	CHLREDRAFT_119383	38.3333	42.9907
Os01g0337500	CHLREDRAFT_137778	63.26	64.0891
Os01g0337600	CHLREDRAFT_170459	24.9448	35.5905
Os01g0337900	CHLREDRAFT_205763	56.328	55.0523
Os01g0338000	CHLREDRAFT_82091	75.6477	76.0417
Os01g0338200	CHLREDRAFT_101854	17.795	49.1979
Os01g0338600	CHLREDRAFT_184411	47.3498	54.6939
Os01g0339900	CHLREDRAFT_189940	23.9892	35.0394
Os01g0342750	CHLREDRAFT_131711	41.3695	21.0297
Os01g0342750	CHLREDRAFT_60710	39.3723	20.6897
Os01g0343200	CHLREDRAFT_139246	54.2553	55.1351
Os01g0343500	CHLREDRAFT_205921	23.4783	10.6299
Os01g0347100	CHLREDRAFT_168414	10.5051	3.13253
Os01g0347600	CHLREDRAFT_155869	38.1924	26.3052
Os01g0348600	CHLREDRAFT_132158	44.2916	45.6738
Os01g0348700	CHLREDRAFT_174711	70.3947	72.7891
Os01g0349400	CHLREDRAFT_160030	66.1538	70.7237
Os01g0354200	CHLREDRAFT_196516	32.6087	24.7059
Os01g0355600	CHLREDRAFT_152851	10.3093	9.18197
Os01g0355900	CHLREDRAFT_178039	14.8893	23.9482
Os01g0356500	CHLREDRAFT_72868	34.4569	34.4569
Os01g0357100	CHLREDRAFT_192085	36.8421	39.219
Os01g0358300	CHLREDRAFT_140924	16.7033	27.6364
Os01g0358400	CHLREDRAFT_188837	68.6792	69.7318
Os01g0360600	CHLREDRAFT_182932	38.2609	39.4619
Os01g0361500	CHLREDRAFT_175615	21.261	29.8354
Os01g0361500	CHLREDRAFT_176249	20.088	26.5504
Os01g0361700	CHLREDRAFT_175615	3.125	0.411523
Os01g0361700	CHLREDRAFT_176249	0	0
Os01g0362100	CHLREDRAFT_175615	22.063	31.6872
Os01g0362100	CHLREDRAFT_176249	20.0573	27.1318
Os01g0363600	CHLREDRAFT_126905	42.328	28.8809
Os01g0367100	CHLREDRAFT_193550	37.0588	33.1579
Os01g0367300	CHLREDRAFT_195740	2.29226	8.24742
Os01g0367400	CHLREDRAFT_193550	29.5139	22.3684
Os01g0367700	CHLREDRAFT_148395	25.2688	28.9528
Os01g0367900	CHLREDRAFT_135484	56.2782	58.7182
Os01g0368000	CHLREDRAFT_206139	35.3712	29.7794
Os01g0369000	CHLREDRAFT_116937	64.5161	64.5161
Os01g0369900	CHLREDRAFT_121264	25.4144	13.2948
Os01g0369900	CHLREDRAFT_129245	20.442	8.64486
Os01g0369900	CHLREDRAFT_132041	25.9669	10.8046
Os01g0369900	CHLREDRAFT_192522	26.5193	12.2762
Os01g0370000	CHLREDRAFT_121264	28.8835	34.3931
Os01g0370000	CHLREDRAFT_129245	21.8447	21.028
Os01g0370000	CHLREDRAFT_132041	29.6117	28.046
Os01g0370000	CHLREDRAFT_192522	25	26.3427
Os01g0372700	CHLREDRAFT_117306	59.5707	62.243
Os01g0374600	CHLREDRAFT_146556	24.0437	13.442
Os01g0374600	CHLREDRAFT_166940	22.9508	20.3554
Os01g0374900	CHLREDRAFT_182811	30.6709	26.087
Os01g0375000	CHLREDRAFT_116921	30.9645	48.1579
Os01g0375200	CHLREDRAFT_196935	43.4185	39.8917
Os01g0375500	CHLREDRAFT_196935	41.115	21.2996
Os01g0376700	CHLREDRAFT_149366	17.9669	17.0404
Os01g0377500	CHLREDRAFT_134551	32.0843	54.5817
Os01g0382700	CHLREDRAFT_107169	37.5723	48.3271
Os01g0383700	CHLREDRAFT_122289	0	0
Os01g0388000	CHLREDRAFT_196723	32.967	19.0476
Os01g0390900	CHLREDRAFT_123624	22.6131	48.3871
Os01g0392800	CHLREDRAFT_143449	9.09091	1.75
Os01g0499300	CHLREDRAFT_101854	18.3398	50.8021
Os01g0500900	CHLREDRAFT_139405	52.9175	53.4553
Os01g0501700	CHLREDRAFT_195726	40.9471	46.519
Os01g0501800	CHLREDRAFT_130316	52.2523	59.7938
Os01g0502300	CHLREDRAFT_196283	26.4214	20
Os01g0502700	CHLREDRAFT_100147	39.4636	79.2308
Os01g0502700	CHLREDRAFT_100223	39.4636	79.2308
Os01g0502700	CHLREDRAFT_107113	39.0805	79.0698
Os01g0502700	CHLREDRAFT_109409	37.1647	80.8333
Os01g0502700	CHLREDRAFT_112398	39.8467	78.7879
Os01g0502700	CHLREDRAFT_112753	39.8467	78.7879
Os01g0502700	CHLREDRAFT_115469	39.0805	79.0698
Os01g0502700	CHLREDRAFT_117095	39.8467	78.7879
Os01g0502700	CHLREDRAFT_167193	39.4636	78.0303
Os01g0502700	CHLREDRAFT_167223	39.8467	78.7879
Os01g0502700	CHLREDRAFT_169653	39.4636	79.2308
Os01g0502700	CHLREDRAFT_187	39.0805	79.0698
Os01g0502700	CHLREDRAFT_246	39.0805	79.0698
Os01g0502700	CHLREDRAFT_248	39.0805	79.0698
Os01g0502700	CHLREDRAFT_333	39.8467	78.7879
Os01g0502700	CHLREDRAFT_645	39.0805	79.0698
Os01g0502700	CHLREDRAFT_647	39.0805	79.0698
Os01g0502700	CHLREDRAFT_655	39.0805	79.0698
Os01g0502700	CHLREDRAFT_702	39.4636	78.0303
Os01g0502700	CHLREDRAFT_793	39.0805	79.0698
Os01g0502700	CHLREDRAFT_800	39.0805	79.0698
Os01g0502700	CHLREDRAFT_82	39.4636	79.2308
Os01g0502700	CHLREDRAFT_834	39.4636	79.2308
Os01g0502700	CHLREDRAFT_872	39.0805	79.0698
Os01g0502700	CHLREDRAFT_97737	39.4636	79.2308
Os01g0502700	CHLREDRAFT_97953	39.4636	79.2308
Os01g0502700	CHLREDRAFT_98017	39.4636	79.2308
Os01g0502700	CHLREDRAFT_98019	39.8467	78.7879
Os01g0502700	CHLREDRAFT_99930	39.4636	79.2308
Os01g0502800	CHLREDRAFT_184151	41.5094	13.3333
Os01g0503400	CHLREDRAFT_113049	25.2727	30.8889
Os01g0503400	CHLREDRAFT_128400	26.5455	28.46
Os01g0505600	CHLREDRAFT_9509	30.8057	42.2078
Os01g0507300	CHLREDRAFT_165256	40.2062	32.6816
Os01g0510100	CHLREDRAFT_187846	25.3521	36.1446
Os01g0510600	CHLREDRAFT_196796	27.7778	23.3766
Os01g0510800	CHLREDRAFT_101370	6.09982	44.5946
Os01g0511300	CHLREDRAFT_56672	45.7143	43.7811
Os01g0511600	CHLREDRAFT_148310	21.7742	11.8681
Os01g0512800	CHLREDRAFT_108398	41.5584	25.9459
Os01g0513100	CHLREDRAFT_141397	16.5563	4.82625
Os01g0513100	CHLREDRAFT_143041	20.5298	7.69231
Os01g0513100	CHLREDRAFT_172865	22.5166	5.09745
Os01g0513200	CHLREDRAFT_122344	41	13.5314
Os01g0513700	CHLREDRAFT_184510	39.4444	42.7711
Os01g0513800	CHLREDRAFT_183898	44.1936	41.5152
Os01g0513900	CHLREDRAFT_98837	17.086	42.3377
Os01g0514000	CHLREDRAFT_83083	51.2195	52.5
Os01g0514600	CHLREDRAFT_191590	9.35252	17.8082
Os01g0516700	CHLREDRAFT_192581	25.3369	21.3636
Os01g0517800	CHLREDRAFT_106059	30.9942	37.8571
Os01g0517900	CHLREDRAFT_133650	44.9153	24.0181
Os01g0518000	CHLREDRAFT_106059	23.9631	37.1429
Os01g0518500	CHLREDRAFT_116873	14.0216	27.7439
Os01g0521400	CHLREDRAFT_108522	35.9914	42.8205
Os01g0521500	CHLREDRAFT_146711	27.8607	17.3733
Os01g0523401	DAA00937	23.1405	20.438
Os01g0526200	CHLREDRAFT_143724	33.1742	28.0808
Os01g0527700	CHLREDRAFT_123320	32.6437	51.4493
Os01g0528000	CHLREDRAFT_168625	26.3514	10.8635
Os01g0529800	CHLREDRAFT_138664	38.0753	32.2124
Os01g0530366	CHLREDRAFT_78868	65.3846	58.6207
Os01g0530400	CHLREDRAFT_195767	27.5676	32.9032
Os01g0531300	CHLREDRAFT_115105	0.45045	0.328947
Os01g0531500	CHLREDRAFT_122702	18.1495	45.1327
Os01g0531500	CHLREDRAFT_142342	27.758	24.7619
Os01g0532200	CHLREDRAFT_205828	14.1328	8.84719
Os01g0534700	CHLREDRAFT_138602	41.2297	36.5092
Os01g0534700	CHLREDRAFT_138672	41.8626	37.2187
Os01g0535900	CHLREDRAFT_177276	33.0578	29.8507
Os01g0541900	CHLREDRAFT_152921	34.8554	31.9832
Os01g0543400	CHLREDRAFT_149530	27.2	6.30798
Os01g0544450	CHLREDRAFT_113236	34.1067	54.0441
Os01g0546250	CHLREDRAFT_126810	41.8367	16.5992
Os01g0546900	CHLREDRAFT_168928	13.6476	32.1637
Os01g0547600	CHLREDRAFT_130019	35.0515	27.0701
Os01g0547600	CHLREDRAFT_192088	34.0206	31.3093
Os01g0547600	CHLREDRAFT_192090	34.8454	31.8267
Os01g0549400	CHLREDRAFT_136620	37.7525	52.7337
Os01g0549700	CHLREDRAFT_83282	67.8241	67.3563
Os01g0550000	CHLREDRAFT_83282	68.287	67.8161
Os01g0550100	CHLREDRAFT_58437	44.7257	46.087
Os01g0551100	CHLREDRAFT_173928	18.75	2.49092
Os01g0556400	CHLREDRAFT_175485	28.9474	28.133
Os01g0558600	CHLREDRAFT_60490	82.6733	82.266
Os01g0558800	CHLREDRAFT_196285	25.9786	16.2946
Os01g0558850	CHLREDRAFT_177997	19.0405	46.6912
Os01g0559000	CHLREDRAFT_166687	38.7255	36.9159
Os01g0559100	CHLREDRAFT_206186	43.2941	38.9831
Os01g0559300	CHLREDRAFT_152590	26.6667	23.7443
Os01g0559600	CHLREDRAFT_196085	44.1118	33.4342
Os01g0560000	CHLREDRAFT_105119	39.5928	43.1034
Os01g0560000	CHLREDRAFT_123463	41.4027	46.8031
Os01g0560200	CHLREDRAFT_187998	37.1041	36.7713
Os01g0562400	CHLREDRAFT_34008	17.1875	17.3989
Os01g0563000	CHLREDRAFT_34008	16.7178	19.1564
Os01g0564300	CHLREDRAFT_34008	11.6114	8.6116
Os01g0565900	CHLREDRAFT_1670	40	35.9551
Os01g0566500	CHLREDRAFT_141185	29.7101	29.078
Os01g0566500	CHLREDRAFT_141186	28.6232	25.8592
Os01g0566500	CHLREDRAFT_175612	21.3768	25.9341
Os01g0570500	CHLREDRAFT_101519	15.0424	72.449
Os01g0570700	CHLREDRAFT_195255	57.0552	17.3023
Os01g0571000	CHLREDRAFT_123309	40.5882	48.7633
Os01g0571300	CHLREDRAFT_117914	14.9254	59.4059
Os01g0574400	CHLREDRAFT_61144	51.481	63.1488
Os01g0574500	CHLREDRAFT_61144	52.3077	64.7059
Os01g0574600	CHLREDRAFT_120516	49.5601	55.7756
Os01g0575000	CHLREDRAFT_114371	36.6005	38.163
Os01g0575500	CHLREDRAFT_146168	5.89701	26.7925
Os01g0577600	CHLREDRAFT_145855	11.5523	21.4047
Os01g0578000	CHLREDRAFT_196696	27.7937	28.2799
Os01g0578200	CHLREDRAFT_16242	27.5	7.74648
Os01g0579900	CHLREDRAFT_102309	32.7273	32.2581
Os01g0580000	CHLREDRAFT_102309	29.0123	33.6918
Os01g0580400	CHLREDRAFT_117655	6.78733	35.2941
Os01g0581300	CHLREDRAFT_187094	39.6296	36.7067
Os01g0581400	CHLREDRAFT_116959	20	39.0306
Os01g0582400	CHLREDRAFT_35795	42.8858	34.5719
Os01g0583100	CHLREDRAFT_121320	31.5657	42.8082
Os01g0583100	CHLREDRAFT_184244	32.5758	24.0672
Os01g0583200	CHLREDRAFT_145274	22.0395	12.5468
Os01g0583300	CHLREDRAFT_145274	14.5631	5.61798
Os01g0583700	CHLREDRAFT_141272	2.40385	0.605694
Os01g0583900	CHLREDRAFT_141272	10.3814	2.9679
Os01g0584200	CHLREDRAFT_185104	33.7331	13.6945
Os01g0584800	CHLREDRAFT_168235	7.14286	0.262467
Os01g0585100	CHLREDRAFT_147467	19.1375	20.6997
Os01g0585700	CHLREDRAFT_180347	9.71302	8.20895
Os01g0586000	CHLREDRAFT_180347	5.31915	0.932836
Os01g0587000	CHLREDRAFT_135171	72.3647	72.3647
Os01g0588100	CHLREDRAFT_139332	37.2611	38.7417
Os01g0588200	CHLREDRAFT_127172	27.6364	27.5362
Os01g0588200	CHLREDRAFT_146232	28	27.5
Os01g0588400	CHLREDRAFT_139332	46.3022	47.6821
Os01g0588600	CHLREDRAFT_59704	30.9278	54.5455
Os01g0588700	CHLREDRAFT_59704	32.1212	64.2424
Os01g0588800	CHLREDRAFT_141994	23.4127	31.4667
Os01g0588900	CHLREDRAFT_116096	37.6033	48.1481
Os01g0589800	CHLREDRAFT_187308	53.6232	25.6944
Os01g0590700	CHLREDRAFT_101226	4.79233	13.2159
Os01g0590700	CHLREDRAFT_117572	7.50799	22.9268
Os01g0590900	CHLREDRAFT_130101	49.2268	58.2317
Os01g0591000	CHLREDRAFT_135609	55.7769	52.2388
Os01g0591300	CHLREDRAFT_135609	52.86	50
Os01g0592900	CHLREDRAFT_96887	3.74753	70.3704
Os01g0593500	CHLREDRAFT_186521	23.9852	17.4263
Os01g0593600	CHLREDRAFT_53483	50.6579	36.8421
Os01g0594800	CHLREDRAFT_205744	20.0744	15.126
Os01g0595201	CHLREDRAFT_163414	19.084	35.7143
Os01g0597400	CHLREDRAFT_196429	27.088	25.3165
Os01g0597600	CHLREDRAFT_196429	28.3019	25.3165
Os01g0598900	CHLREDRAFT_153738	60.9231	55.4622
Os01g0599900	CHLREDRAFT_176330	14.6825	7.79768
Os01g0600200	CHLREDRAFT_185509	55.4241	58.7866
Os01g0600500	CHLREDRAFT_117519	21.5789	19.9029
Os01g0600900	CHLREDRAFT_184067	66.2835	69.4779
Os01g0600900	CHLREDRAFT_184071	66.2835	69.4779
Os01g0600900	CHLREDRAFT_184479	67.0498	68.8976
Os01g0600900	CHLREDRAFT_184490	68.5824	70.751
Os01g0600900	CHLREDRAFT_184775	66.2835	64.5522
Os01g0600900	CHLREDRAFT_185533	66.6667	65.4135
Os01g0600900	CHLREDRAFT_191690	68.9655	70.8661
Os01g0600900	CHLREDRAFT_195162	68.5824	69.6498
Os01g0600900	CHLREDRAFT_205752	68.5824	70.4724
Os01g0603000	CHLREDRAFT_33956	27.7778	29.0859
Os01g0604500	CHLREDRAFT_9509	24.498	39.6104
Os01g0607200	CHLREDRAFT_182166	29.3233	34.9776
Os01g0607400	CHLREDRAFT_115105	7.07763	20.3947
Os01g0607600	CHLREDRAFT_115105	4.4757	11.5132
Os01g0609200	CHLREDRAFT_131711	39.5492	41.9869
Os01g0609200	CHLREDRAFT_60710	34.8361	38.2309
Os01g0609300	CHLREDRAFT_131711	42.0727	39.4489
Os01g0609300	CHLREDRAFT_60710	38.2057	37.0315
Os01g0609900	CHLREDRAFT_131711	39.6974	39.9565
Os01g0609900	CHLREDRAFT_60710	35.5908	37.0315
Os01g0610100	CHLREDRAFT_192558	69.8864	60
Os01g0610400	CHLREDRAFT_76671	37.9888	42.7673
Os01g0610500	CHLREDRAFT_192447	31.5068	21.8527
Os01g0610600	CHLREDRAFT_177332	9.19158	29.2254
Os01g0612000	CHLREDRAFT_154586	32.9317	15.2134
Os01g0612500	CHLREDRAFT_144069	16.0494	20.6349
Os01g0612700	CHLREDRAFT_205637	4.7836	23.7288
Os01g0613500	CHLREDRAFT_155869	35.5556	25.7028
Os01g0613800	CHLREDRAFT_155869	28.9694	20.8835
Os01g0613900	CHLREDRAFT_116572	49.6842	51.3043
Os01g0614700	CHLREDRAFT_156217	12.9032	38.835
Os01g0614900	CHLREDRAFT_114160	21.2092	36.5289
Os01g0616300	CHLREDRAFT_186231	17.7419	3.10734
Os01g0616333	CHLREDRAFT_186231	4.13223	1.41243
Os01g0616500	CHLREDRAFT_142534	18.3453	32.0755
Os01g0616900	CHLREDRAFT_176554	29.3276	66.9935
Os01g0617500	CHLREDRAFT_131649	6.16062	58.9474
Os01g0617900	CHLREDRAFT_127879	32.381	33.5526
Os01g0618000	CHLREDRAFT_101941	13.1579	43.956
Os01g0618100	CHLREDRAFT_120977	38.6628	38.3285
Os01g0618400	CHLREDRAFT_105835	27.9461	45.3552
Os01g0618400	CHLREDRAFT_151537	35.0168	33.7115
Os01g0618500	CHLREDRAFT_105835	30.7836	45.082
Os01g0618500	CHLREDRAFT_151537	37.5	32.577
Os01g0618700	CHLREDRAFT_205924	31.0606	13.6667
Os01g0618800	CHLREDRAFT_101226	12.6623	17.1806
Os01g0618800	CHLREDRAFT_117572	29.5455	44.3902
Os01g0618900	CHLREDRAFT_173470	20.3647	12.2711
Os01g0619800	CHLREDRAFT_190601	21.4634	10.628
Os01g0620100	CHLREDRAFT_172606	22.5309	21.5976
Os01g0622300	CHLREDRAFT_186446	54.9751	56.0914
Os01g0622600	CHLREDRAFT_127871	48.8417	52.2727
Os01g0623500	CHLREDRAFT_144746	9.72906	27.6224
Os01g0624000	CHLREDRAFT_120172	42.293	44.4444
Os01g0624500	CHLREDRAFT_108398	51.6949	16.4865
Os01g0625200	CHLREDRAFT_104388	21.0356	18.5185
Os01g0625300	CHLREDRAFT_117914	17.4041	58.4158
Os01g0626100	CHLREDRAFT_195449	39.8058	9.55711
Os01g0626200	CHLREDRAFT_195449	30.1887	1.8648
Os01g0629400	CHLREDRAFT_118402	57.0621	46.9767
Os01g0629600	CHLREDRAFT_126671	34.5133	33.6933
Os01g0629600	CHLREDRAFT_189662	31.8584	34.7826
Os01g0629900	CHLREDRAFT_108650	35.6792	61.7564
Os01g0629900	CHLREDRAFT_137528	45.1718	69.3467
Os01g0631100	CHLREDRAFT_190979	46.3822	50.9165
Os01g0631200	CHLREDRAFT_191432	48.3636	36.2398
Os01g0631900	CHLREDRAFT_128744	24.9554	46.2046
Os01g0633000	CHLREDRAFT_195624	29.6296	29.4118
Os01g0633500	CHLREDRAFT_107266	10.0946	26.6667
Os01g0633500	CHLREDRAFT_167932	20.5047	17.1958
Os01g0633500	CHLREDRAFT_179737	23.9748	19
Os01g0633500	CHLREDRAFT_181368	17.0347	17.8218
Os01g0633500	CHLREDRAFT_194674	22.3975	19.5592
Os01g0633500	CHLREDRAFT_206056	20.5047	20.3125
Os01g0633500	CHLREDRAFT_206212	21.4511	18.4282
Os01g0635400	CHLREDRAFT_138990	52.907	51.7045
Os01g0636600	CHLREDRAFT_146702	33.4572	36.2903
Os01g0636600	CHLREDRAFT_171943	28.2528	30.4
Os01g0636700	CHLREDRAFT_180087	20.8955	10.1871
Os01g0637100	CHLREDRAFT_99951	25.6098	13.5484
Os01g0637600	CHLREDRAFT_146702	36.0595	39.1129
Os01g0637600	CHLREDRAFT_171943	30.1115	32.4
Os01g0639100	CHLREDRAFT_608	80.9406	83.4184
