Gene stable ID	Corchorus capsularis gene stable ID	%id. target Corchorus capsularis gene identical to query gene	%id. query gene identical to target Corchorus capsularis gene
Os01g0170000	CCACVL1_30764	54.7337	24.5358
Os01g0170000	CCACVL1_30768	64.2012	27.3644
Os01g0170100	CCACVL1_00121	44.8529	25.7928
Os01g0170300	CCACVL1_30776	50.2238	56.044
Os01g0170500	CCACVL1_24469	65.1054	64.5012
Os01g0170600	CCACVL1_28574	0	0
Os01g0171000	CCACVL1_14520	74.0446	74.2812
Os01g0171800	CCACVL1_24497	44.0828	40.8219
Os01g0172000	CCACVL1_22261	62.963	20.9877
Os01g0172100	CCACVL1_25002	51.9084	49.8778
Os01g0172200	CCACVL1_25015	54.809	60.3774
Os01g0172300	CCACVL1_12574	29.0323	28.2723
Os01g0172300	CCACVL1_27883	12.9032	25.5319
Os01g0172400	CCACVL1_12572	69.0887	47.1825
Os01g0173000	CCACVL1_27898	48.0874	51.1628
Os01g0173600	CCACVL1_23528	40.9302	51.462
Os01g0173600	CCACVL1_27904	46.5116	58.8235
Os01g0173900	CCACVL1_21383	55.1495	54.1422
Os01g0174100	CCACVL1_23524	36.9369	37.963
Os01g0174100	CCACVL1_27910	36.036	28.777
Os01g0174300	CCACVL1_12496	73.955	70.5521
Os01g0174500	CCACVL1_19977	40.264	41.3559
Os01g0174600	CCACVL1_19977	0.358423	0.338983
Os01g0174900	CCACVL1_27930	46.4865	50.8876
Os01g0175000	CCACVL1_07790	71.2062	73.494
Os01g0175000	CCACVL1_12519	71.5953	71.5953
Os01g0175000	CCACVL1_27933	69.2607	68.9922
Os01g0175100	CCACVL1_17451	29.7101	31.7829
Os01g0175100	CCACVL1_27938	29.7101	32.5397
Os01g0175600	CCACVL1_04693	67.7083	69.1489
Os01g0175600	CCACVL1_27939	68.8988	69.5195
Os01g0175700	CCACVL1_04693	68.1548	69.6049
Os01g0175700	CCACVL1_27939	68.8988	69.5195
Os01g0176000	CCACVL1_07735	45.3815	46.6942
Os01g0176000	CCACVL1_07736	42.3695	42.7992
Os01g0176000	CCACVL1_12162	43.9759	46.0084
Os01g0176000	CCACVL1_12163	40.7631	42.9175
Os01g0176000	CCACVL1_12164	42.9719	36.5812
Os01g0176000	CCACVL1_12165	42.7711	43.6475
Os01g0176100	CCACVL1_07735	43.3134	44.8347
Os01g0176100	CCACVL1_07736	42.9142	43.6105
Os01g0176100	CCACVL1_12162	41.7166	43.9076
Os01g0176100	CCACVL1_12163	39.1218	41.4376
Os01g0176100	CCACVL1_12164	40.9182	35.0427
Os01g0176100	CCACVL1_12165	41.9162	43.0328
Os01g0176200	CCACVL1_07735	44.8692	46.0744
Os01g0176200	CCACVL1_07736	44.668	45.0304
Os01g0176200	CCACVL1_12162	43.662	45.5882
Os01g0176200	CCACVL1_12163	39.839	41.8605
Os01g0176200	CCACVL1_12164	40.4427	34.359
Os01g0176200	CCACVL1_12165	41.8511	42.623
Os01g0176400	CCACVL1_27947	39.1753	18.4466
Os01g0176500	CCACVL1_27952	42.9087	46.124
Os01g0176700	CCACVL1_12706	45.283	45.8599
Os01g0176800	CCACVL1_27955	46.1116	48.0458
Os01g0176900	CCACVL1_10520	20.3947	34.8315
Os01g0177100	CCACVL1_12719	57.6967	57.3696
Os01g0177200	CCACVL1_12950	67.2544	39.7914
Os01g0177200	CCACVL1_25100	12.5945	59.1716
Os01g0177400	CCACVL1_12727	7.83784	32.5843
Os01g0177400	CCACVL1_12729	33.5135	37.69
Os01g0177400	CCACVL1_27964	39.4595	39.6739
Os01g0177400	CCACVL1_29241	37.2973	39.7695
Os01g0178000	CCACVL1_27969	72.335	72.335
Os01g0178200	CCACVL1_12732	54.6547	26.2248
Os01g0178400	CCACVL1_12733	57.561	23.3202
Os01g0178500	CCACVL1_12734	50.2513	44.843
Os01g0178500	CCACVL1_27975	53.7688	52.9703
Os01g0178700	CCACVL1_12736	23.2394	39.1304
Os01g0178700	CCACVL1_27987	42.4883	48.1383
Os01g0178700	CCACVL1_29249	50.939	48.5459
Os01g0179200	CCACVL1_12742	66.5698	67.1554
Os01g0179300	CCACVL1_12740	48.0363	50.7987
Os01g0179300	CCACVL1_29259	43.2024	47.1947
Os01g0179400	CCACVL1_29258	59.6721	58.2533
Os01g0179500	CCACVL1_29260	31.1688	21.2389
Os01g0179600	CCACVL1_23786	18.6858	38.2353
Os01g0179600	CCACVL1_26885	35.1129	39.0411
Os01g0179600	CCACVL1_26886	33.0595	34.6983
Os01g0179600	CCACVL1_26887	33.2649	34.6154
Os01g0179600	CCACVL1_26888	33.8809	35.4077
Os01g0179600	CCACVL1_29585	36.5503	38.1974
Os01g0179700	CCACVL1_05255	91.133	83.3333
Os01g0179700	CCACVL1_05793	91.133	58.9172
Os01g0179700	CCACVL1_19379	84.2365	72.4576
Os01g0179800	CCACVL1_09427	54.8694	55
Os01g0180000	CCACVL1_09428	56.1538	37.4359
Os01g0180000	CCACVL1_29266	50	45.5341
Os01g0180300	CCACVL1_28032	33.5509	38.0741
Os01g0180400	CCACVL1_28033	40.9574	19.0594
Os01g0180700	CCACVL1_23204	31.8008	32.0463
Os01g0180800	CCACVL1_28036	74.3195	73.4503
Os01g0181000	CCACVL1_09437	26.3866	29.3458
Os01g0182200	CCACVL1_03948	49.5935	50.4132
Os01g0182200	CCACVL1_10711	56.9106	58.0913
Os01g0182300	CCACVL1_09438	21.0526	31.8584
Os01g0182300	CCACVL1_09439	21.0526	32.1429
Os01g0182300	CCACVL1_23199	21.0526	33.6449
Os01g0182300	CCACVL1_28042	22.807	33.6207
Os01g0182400	CCACVL1_26906	22.8175	25.7848
Os01g0182500	CCACVL1_12461	24.7525	23.2558
Os01g0182500	CCACVL1_26904	23.7624	23.5294
Os01g0182500	CCACVL1_26905	25.2475	25.2475
Os01g0182600	CCACVL1_12464	71.4655	69.9578
Os01g0182700	CCACVL1_19371	25	33.9806
Os01g0182700	CCACVL1_26899	39.2857	44.5344
Os01g0182832	CCACVL1_26898	29.052	5.3733
Os01g0182900	CCACVL1_26898	72.6154	6.67421
Os01g0183000	CCACVL1_14757	61.0354	65.3061
Os01g0183000	CCACVL1_23710	61.5804	65.6977
Os01g0183300	CCACVL1_07078	48.6088	50.6826
Os01g0183400	CCACVL1_24116	23.1092	38.4615
Os01g0183500	CCACVL1_16932	44.5026	9.0812
Os01g0183500	CCACVL1_24262	2.09424	2.73973
Os01g0183633	CCACVL1_18700	40.367	33.8462
Os01g0184000	CCACVL1_06721	43.7995	52.0376
Os01g0184000	CCACVL1_30756	52.2427	52.2427
Os01g0184100	CCACVL1_20868	63.253	65.625
Os01g0184100	CCACVL1_20869	54.2169	49.4506
Os01g0184100	CCACVL1_20870	66.8675	71.1538
Os01g0184500	CCACVL1_03018	17.6	33.6391
Os01g0184500	CCACVL1_24957	59.68	60.2585
Os01g0184800	CCACVL1_17186	70.5179	70.8
Os01g0184900	CCACVL1_13840	70.8268	71.2716
Os01g0185100	CCACVL1_25402	34.5178	24.9084
Os01g0185200	CCACVL1_17508	71.1055	49.5622
Os01g0185200	CCACVL1_19693	71.608	58.5817
Os01g0185400	CCACVL1_13836	44.1038	37.251
Os01g0185500	CCACVL1_13832	46.4286	42.3453
Os01g0185900	CCACVL1_13830	37.6726	32.8744
Os01g0185900	CCACVL1_30743	37.8698	35.1648
Os01g0186000	CCACVL1_20873	30.0518	34.7305
Os01g0186200	CCACVL1_07424	46.8354	46.3659
Os01g0186200	CCACVL1_25509	11.1392	37.6068
Os01g0186700	CCACVL1_20668	64.5221	74.3644
Os01g0186700	CCACVL1_20881	70.5882	76.494
Os01g0186900	CCACVL1_20159	43.4879	43.1072
Os01g0186900	CCACVL1_20667	54.0839	50.1022
Os01g0186900	CCACVL1_20883	53.2009	49.1837
Os01g0186900	CCACVL1_30702	56.0706	12.8738
Os01g0187400	CCACVL1_00911	5.80014	63.3588
Os01g0187400	CCACVL1_01872	27.6031	70.41
Os01g0187400	CCACVL1_20945	12.369	52.5223
Os01g0187400	CCACVL1_20946	47.0999	68.4264
Os01g0187500	CCACVL1_09884	21.8085	11.326
Os01g0187500	CCACVL1_11059	22.8723	9.77273
Os01g0187500	CCACVL1_15990	1.59574	4
Os01g0187500	CCACVL1_19978	22.8723	9.77273
Os01g0187500	CCACVL1_23484	21.8085	3.21065
Os01g0187500	CCACVL1_25778	20.2128	10.4396
Os01g0187500	CCACVL1_28293	7.44681	4.30769
Os01g0187600	CCACVL1_20638	41.9492	19.8
Os01g0188100	CCACVL1_11814	73.3533	72.4852
Os01g0188200	CCACVL1_13200	30.1695	6.09589
Os01g0188400	CCACVL1_00286	72.144	78.0034
Os01g0188400	CCACVL1_06145	72.3005	79.5181
Os01g0188400	CCACVL1_18536	73.8654	70.4478
Os01g0190000	CCACVL1_18546	69.1228	59.8784
Os01g0190400	CCACVL1_11789	64.8472	51.6522
Os01g0190400	CCACVL1_18550	60.0437	58.2627
Os01g0190500	CCACVL1_11784	50.5376	54.9065
Os01g0190500	CCACVL1_18553	43.2258	51.4067
Os01g0191000	CCACVL1_19080	60.2273	73.1034
Os01g0191100	CCACVL1_01734	71.0526	71.0526
Os01g0191100	CCACVL1_04498	33.3333	40.4255
Os01g0191100	CCACVL1_19082	70.1754	70.7965
Os01g0191150	CCACVL1_11776	56.8966	25.1908
Os01g0191150	CCACVL1_20953	44.8276	12.1495
Os01g0191200	CCACVL1_03979	39.2739	44.2379
Os01g0191200	CCACVL1_03980	39.2739	44.9057
Os01g0191200	CCACVL1_18562	38.6139	45
Os01g0191300	CCACVL1_20564	57.5058	60.7317
Os01g0191500	CCACVL1_18563	54.0594	56.405
Os01g0191500	CCACVL1_20565	56.8317	56.8317
Os01g0191800	CCACVL1_20951	86.9863	86.1017
Os01g0192000	CCACVL1_20572	47.4093	52.5862
Os01g0192000	CCACVL1_20943	47.9275	50.8242
Os01g0192500	CCACVL1_04206	19.4553	21.097
Os01g0192600	CCACVL1_20604	64.2651	76.1092
Os01g0192600	CCACVL1_20921	74.928	75.1445
Os01g0192900	CCACVL1_20600	54.409	66.21
Os01g0193500	CCACVL1_20594	33.1126	25.9516
Os01g0193600	CCACVL1_18586	62.6571	32.1956
Os01g0193900	CCACVL1_19551	11.8624	40.9836
Os01g0193900	CCACVL1_19813	27.6394	19.9486
Os01g0193900	CCACVL1_28433	30.2491	21.8135
Os01g0194000	CCACVL1_23334	37.2671	29.0323
Os01g0194300	CCACVL1_20653	59.622	58.8136
Os01g0194600	CCACVL1_20897	44	34.8101
Os01g0195200	CCACVL1_18670	48.4375	26.7241
Os01g0195200	CCACVL1_20632	64.7321	21.8209
Os01g0195400	CCACVL1_18669	33.6806	37.4517
Os01g0195500	CCACVL1_20635	72.3618	75.3927
Os01g0195500	CCACVL1_20902	75.3769	75.7576
Os01g0195801	CCACVL1_20641	21.7993	16.7109
Os01g0196300	CCACVL1_20641	18.6788	21.7507
Os01g0196500	CCACVL1_18643	45.7711	50
Os01g0196500	CCACVL1_20618	36.3184	24.1722
Os01g0196600	CCACVL1_20619	39.2484	32.9825
Os01g0197100	CCACVL1_18648	37.7551	55.8912
Os01g0197200	CCACVL1_18649	84.413	61.7778
Os01g0197400	CCACVL1_18653	33.195	23.3236
Os01g0197700	CCACVL1_20638	40.177	45.4
Os01g0197900	CCACVL1_11817	42.6357	17.0103
Os01g0197900	CCACVL1_11818	44.9612	16.2313
Os01g0198000	CCACVL1_11817	40.9781	25.0515
Os01g0198000	CCACVL1_11818	42.3271	23.4142
Os01g0198100	CCACVL1_11817	20.8333	9.79381
Os01g0198100	CCACVL1_11818	21.4912	9.14179
Os01g0198200	CCACVL1_01601	9.90566	23.4201
Os01g0198200	CCACVL1_06143	69.3396	68.7988
Os01g0198200	CCACVL1_26521	25.9434	23.8095
Os01g0198200	CCACVL1_26841	2.20126	66.6667
Os01g0198200	CCACVL1_28143	69.4969	62.7841
Os01g0198500	CCACVL1_11820	22.3629	24.3119
Os01g0198500	CCACVL1_28142	23.6287	27.1845
Os01g0198900	CCACVL1_05038	21.2963	25.9887
Os01g0198900	CCACVL1_05039	18.0556	23.7805
Os01g0198900	CCACVL1_05041	19.9074	24.8555
Os01g0198900	CCACVL1_05042	22.2222	26.2295
Os01g0198900	CCACVL1_11823	18.9815	30.1471
Os01g0199300	CCACVL1_05038	26.5625	28.8136
Os01g0199300	CCACVL1_05039	26.5625	31.0976
Os01g0199300	CCACVL1_05041	23.4375	26.0116
Os01g0199300	CCACVL1_05042	24.4792	25.6831
Os01g0199300	CCACVL1_11823	21.3542	30.1471
Os01g0199400	CCACVL1_05037	62.0253	63.4715
Os01g0199700	CCACVL1_05036	31.9149	38.0711
Os01g0199900	CCACVL1_18004	63.233	61.3846
Os01g0200000	CCACVL1_19429	74.0506	74.7604
Os01g0200200	CCACVL1_05035	33.5294	36.7742
Os01g0200300	CCACVL1_05033	60.0928	30.8701
Os01g0200300	CCACVL1_28138	61.0209	31.3842
Os01g0200400	CCACVL1_05032	49.6183	50.5837
Os01g0200500	CCACVL1_28136	44.3425	44.0729
Os01g0200600	CCACVL1_02924	42.5439	38.6454
Os01g0200600	CCACVL1_28127	39.4737	35.1562
Os01g0200700	CCACVL1_27138	64.5161	62.5
Os01g0201100	CCACVL1_27130	49.1667	55.9242
Os01g0201200	CCACVL1_15682	44.9378	50.8032
Os01g0201250	CCACVL1_15686	42.4528	36.2903
Os01g0201250	CCACVL1_27122	42.4528	33.9623
Os01g0201400	CCACVL1_09503	32.1918	40.8696
Os01g0201400	CCACVL1_22264	30.137	37.2881
Os01g0201400	CCACVL1_28460	29.4521	33.8583
Os01g0201600	CCACVL1_23498	28.2392	29.0102
Os01g0202700	CCACVL1_25746	55.6818	56.3218
Os01g0202800	CCACVL1_09620	42.3221	51.8349
Os01g0203000	CCACVL1_15885	55.6164	58
Os01g0203800	CCACVL1_15873	32.5	36.1884
Os01g0203800	CCACVL1_16513	34.8077	21.5733
Os01g0204000	CCACVL1_16507	41.6016	23.7194
Os01g0205100	CCACVL1_15852	51.9685	52.6596
Os01g0205200	CCACVL1_15849	55.922	47.335
Os01g0205600	CCACVL1_25255	42.1053	42.623
Os01g0205600	CCACVL1_25256	39.2713	41.2766
Os01g0205600	CCACVL1_27555	37.247	45.5446
Os01g0205600	CCACVL1_27558	41.2955	42.5
Os01g0205700	CCACVL1_11122	89.6996	51.1002
Os01g0205700	CCACVL1_15846	87.5536	54.2553
Os01g0206300	CCACVL1_15837	55.5773	59.5388
Os01g0206800	CCACVL1_15831	45.388	28.7303
Os01g0207200	CCACVL1_04364	11.3965	43.8272
Os01g0207400	CCACVL1_04364	0	0
Os01g0207600	CCACVL1_04364	9.64052	36.4198
Os01g0207700	CCACVL1_01520	34.749	20.9302
Os01g0207700	CCACVL1_26933	30.1158	27.5618
Os01g0207900	CCACVL1_01520	38.2979	33.4884
Os01g0207900	CCACVL1_26933	38.8298	51.5901
Os01g0208000	CCACVL1_01520	32.1212	12.3256
Os01g0208000	CCACVL1_26933	43.6364	25.4417
Os01g0208400	CCACVL1_04364	10.2273	38.8889
Os01g0208600	CCACVL1_15816	25.4873	29.0847
Os01g0209000	CCACVL1_16466	69.2308	68.3938
Os01g0209200	CCACVL1_00603	16.7315	53.0864
Os01g0209200	CCACVL1_04029	62.2568	61.3027
Os01g0209200	CCACVL1_15811	61.0895	60.8527
Os01g0209400	CCACVL1_16587	63.6364	65.5518
Os01g0209700	CCACVL1_16582	49.2537	49.5495
Os01g0209700	CCACVL1_19016	49.2537	48.9614
Os01g0209800	CCACVL1_19789	59.4156	65.7092
Os01g0210400	CCACVL1_19018	49.499	41.443
Os01g0210500	CCACVL1_16577	60.0917	56.9565
Os01g0210600	CCACVL1_19019	46.7066	53.0612
Os01g0210600	CCACVL1_19020	38.3234	37.8698
Os01g0210700	CCACVL1_19022	58.0699	46.9717
Os01g0210800	CCACVL1_18983	8.33333	4.16667
Os01g0210900	CCACVL1_19028	57.9256	26.6907
Os01g0211000	CCACVL1_19028	57.2797	26.9612
Os01g0211200	CCACVL1_19028	59.5238	27.0514
Os01g0211600	CCACVL1_19028	65.1832	22.4527
Os01g0211800	CCACVL1_16426	41.2121	45.0331
Os01g0214200	CCACVL1_15781	60.084	58.6066
Os01g0214300	CCACVL1_06320	43.3735	6.75422
Os01g0214300	CCACVL1_16437	30.1205	8.7108
Os01g0215100	CCACVL1_23979	53.6585	14.442
Os01g0215100	CCACVL1_24016	55.2846	14.8797
Os01g0218032	CCACVL1_04044	30.9426	30.5668
Os01g0218032	CCACVL1_12092	30.6352	33.8235
Os01g0218100	CCACVL1_04017	28.839	33.3333
Os01g0218100	CCACVL1_15803	37.0787	37.218
Os01g0218200	CCACVL1_04023	52.5298	50.7184
Os01g0218200	CCACVL1_16456	56.8452	55.0432
Os01g0218700	CCACVL1_10623	57.0687	58.9812
Os01g0219100	CCACVL1_08413	66.8675	68.5185
Os01g0219600	CCACVL1_13458	59.0625	59.0625
Os01g0220100	CCACVL1_13458	61.875	61.875
Os01g0220200	CCACVL1_21872	51.2397	16.8937
Os01g0220300	CCACVL1_16104	66.4384	49.7436
Os01g0220500	CCACVL1_13466	22.3214	26.3158
Os01g0221300	CCACVL1_15968	25.7752	21.732
Os01g0221400	CCACVL1_11249	44.3038	31.8182
Os01g0221400	CCACVL1_13497	46.8354	67.2727
Os01g0221400	CCACVL1_15270	34.1772	23.0769
Os01g0221400	CCACVL1_19401	44.3038	26.9231
Os01g0221400	CCACVL1_24967	39.2405	10.0649
Os01g0221600	CCACVL1_13524	68.8931	68.5009
Os01g0221700	CCACVL1_13522	55.3571	47.3282
Os01g0221900	CCACVL1_00387	42.7273	13.0194
Os01g0222300	CCACVL1_28757	36.9627	12.7596
Os01g0222500	CCACVL1_13576	70.1299	70.7424
Os01g0223600	CCACVL1_13500	60.1626	47.0588
Os01g0223600	CCACVL1_30008	60.5691	47.3016
Os01g0224100	CCACVL1_15957	20.2632	26.2799
Os01g0224100	CCACVL1_20028	31.0526	34.7059
Os01g0224200	CCACVL1_15960	41.1765	38.4615
Os01g0224300	CCACVL1_20024	37.1429	38.806
Os01g0224400	CCACVL1_15966	53.2609	10.6522
Os01g0224400	CCACVL1_21838	48.913	11.3065
Os01g0224500	CCACVL1_28699	34.8624	43.6782
Os01g0224700	CCACVL1_02417	51.9362	55.4745
Os01g0224700	CCACVL1_23192	55.1253	43.6036
Os01g0225000	CCACVL1_28055	63.354	66.4495
Os01g0225100	CCACVL1_10879	22.695	12.2371
Os01g0225300	CCACVL1_09364	47.7816	25.7353
Os01g0225300	CCACVL1_25474	0	0
Os01g0225400	CCACVL1_21798	73.913	29.3103
Os01g0225500	CCACVL1_21798	8.02005	9.1954
Os01g0226200	CCACVL1_13530	21.256	33.0827
Os01g0226300	CCACVL1_01652	64.6067	45.4545
Os01g0226300	CCACVL1_13528	70.2247	49.2126
Os01g0226400	CCACVL1_13527	67.619	36.0178
Os01g0226500	CCACVL1_01650	49.1954	53.7688
Os01g0226600	CCACVL1_03596	48.0183	51.5548
Os01g0226700	CCACVL1_02420	24.8	18.0233
Os01g0227100	CCACVL1_07934	68.0556	65.7088
Os01g0227200	CCACVL1_07931	63.6516	36.9291
Os01g0227300	CCACVL1_28065	65.2174	90
Os01g0227500	CCACVL1_01753	31.5508	37.7399
Os01g0227500	CCACVL1_02478	34.4029	37.4757
Os01g0227500	CCACVL1_17877	37.9679	40.8046
Os01g0227500	CCACVL1_17878	34.4029	37.8431
Os01g0227500	CCACVL1_17879	36.5419	40.6746
Os01g0227500	CCACVL1_17880	29.0553	39.7561
Os01g0227500	CCACVL1_20365	28.877	38.0282
Os01g0227700	CCACVL1_01753	34.5084	39.6588
Os01g0227700	CCACVL1_02478	36.5492	38.2524
Os01g0227700	CCACVL1_17877	42.3006	43.6782
Os01g0227700	CCACVL1_17878	40.2597	42.549
Os01g0227700	CCACVL1_17879	41.5584	44.4444
Os01g0227700	CCACVL1_17880	32.282	42.439
Os01g0227700	CCACVL1_20365	29.8701	37.7934
Os01g0227800	CCACVL1_01753	33.3333	38.3795
Os01g0227800	CCACVL1_02478	34.2593	35.9223
Os01g0227800	CCACVL1_17877	40	41.3793
Os01g0227800	CCACVL1_17878	38.8889	41.1765
Os01g0227800	CCACVL1_17879	39.6296	42.4603
Os01g0227800	CCACVL1_17880	31.6667	41.7073
Os01g0227800	CCACVL1_20365	30.5556	38.7324
Os01g0228300	CCACVL1_23189	61.7117	63.4259
Os01g0228400	CCACVL1_08628	43.3962	17.0686
Os01g0228400	CCACVL1_23188	42.1384	38.7844
Os01g0228500	CCACVL1_08627	50	53.0547
Os01g0228500	CCACVL1_28077	50.9091	55.082
Os01g0228600	CCACVL1_28082	59.8101	61.165
Os01g0228600	CCACVL1_28083	61.076	61.6613
Os01g0228600	CCACVL1_28084	67.4051	68.0511
Os01g0228800	CCACVL1_08624	19.9418	15.3415
Os01g0229100	CCACVL1_23179	70.6334	70.7692
Os01g0229200	CCACVL1_10390	15.6118	67.2727
Os01g0229200	CCACVL1_20682	20.9564	30.0403
Os01g0229200	CCACVL1_23176	42.3347	48.16
Os01g0229500	CCACVL1_28095	35.9281	38.961
Os01g0229500	CCACVL1_28096	34.7305	36.25
Os01g0229500	CCACVL1_28098	34.7305	37.6623
Os01g0229800	CCACVL1_23161	55.8442	12.6844
Os01g0229900	CCACVL1_03735	24.6324	13.4269
Os01g0229900	CCACVL1_27140	24.2647	9.63504
Os01g0230200	CCACVL1_08613	34.2365	36.87
Os01g0231000	CCACVL1_08609	33.0798	62.1429
Os01g0231000	CCACVL1_28114	51.3308	41.7957
Os01g0231500	CCACVL1_11850	63.4884	50.369
Os01g0231500	CCACVL1_23157	66.5116	34.6247
Os01g0231700	CCACVL1_06364	69.7479	69.7479
Os01g0232000	CCACVL1_23155	58.9641	54.2125
Os01g0232100	CCACVL1_23155	54.2969	50.9158
Os01g0232200	CCACVL1_23154	37.7143	44.5946
Os01g0232300	CCACVL1_03499	0	0
Os01g0232300	CCACVL1_03500	27.8409	18.1146
Os01g0232300	CCACVL1_21696	36.3636	14.832
Os01g0232300	CCACVL1_28120	52.5568	19.2108
Os01g0232300	CCACVL1_29097	26.9886	14.095
Os01g0232400	CCACVL1_28123	52.2367	51.6405
Os01g0232500	CCACVL1_03735	36.2887	35.2705
Os01g0232500	CCACVL1_27140	38.1443	27.0073
Os01g0232700	CCACVL1_07973	77.8013	74.9491
Os01g0232800	CCACVL1_30730	68.6957	55.4386
Os01g0233000	CCACVL1_19767	45.5882	45.1456
Os01g0233100	CCACVL1_30461	47.4542	54.0603
Os01g0233100	CCACVL1_30463	56.2118	56.4417
Os01g0233400	CCACVL1_27542	58.3333	67.1233
Os01g0233500	CCACVL1_30461	46.4567	54.7564
Os01g0233500	CCACVL1_30463	56.2992	58.4867
Os01g0233900	CCACVL1_03735	33.3333	31.0621
Os01g0233900	CCACVL1_27140	33.3333	22.6277
Os01g0234100	CCACVL1_05770	26.4646	32.4257
Os01g0234100	CCACVL1_16946	25.6566	30.6024
Os01g0234100	CCACVL1_18578	17.7778	29.8305
Os01g0234100	CCACVL1_26351	26.6667	26.1386
Os01g0234200	CCACVL1_25176	43.943	12.9916
Os01g0234499	CCACVL1_20801	29.0196	37
Os01g0234700	CCACVL1_13432	28.5714	13.0742
Os01g0234800	CCACVL1_18793	89.726	60.0917
Os01g0234850	CCACVL1_07178	49.6703	38.6986
Os01g0234850	CCACVL1_13431	49.6703	39.1003
Os01g0234850	CCACVL1_21887	48.5714	37.1429
Os01g0234900	CCACVL1_03229	75.7925	77.3529
Os01g0234900	CCACVL1_21889	74.928	27.4551
Os01g0235200	CCACVL1_03232	34.4498	6.42857
Os01g0235300	CCACVL1_14504	44.3925	43.578
Os01g0235300	CCACVL1_24472	36.9159	60.3053
Os01g0235350	CCACVL1_06411	30.4286	21.4286
Os01g0235350	CCACVL1_29144	33.5714	31.586
Os01g0235400	CCACVL1_21898	39.6679	34.345
Os01g0235700	CCACVL1_21894	44.8947	44.822
Os01g0235800	CCACVL1_30185	46.5812	32.3923
Os01g0235900	CCACVL1_13416	37.8517	39.5722
Os01g0236300	CCACVL1_13412	49.4993	49.6413
Os01g0236300	CCACVL1_21900	48.6409	48.5714
Os01g0236400	CCACVL1_08654	43.2177	42.1538
Os01g0236400	CCACVL1_13407	34.3849	34.9359
Os01g0236700	CCACVL1_13406	49.3603	50.3808
Os01g0237000	CCACVL1_24604	35.8025	33.7209
Os01g0237100	CCACVL1_15666	60.066	46.5473
Os01g0237366	CCACVL1_22674	2.33918	2.1164
Os01g0238500	CCACVL1_13205	66.8675	48.7912
Os01g0238700	CCACVL1_24366	44.0678	44.8276
Os01g0238700	CCACVL1_24367	44.3503	45.6395
Os01g0238700	CCACVL1_24401	44.3503	45.6395
Os01g0238800	CCACVL1_03754	43.1579	39.8058
Os01g0238800	CCACVL1_15719	45.2632	42.1569
Os01g0238900	CCACVL1_03756	74.0072	45.354
Os01g0239000	CCACVL1_29078	38.961	50.3597
Os01g0239100	CCACVL1_15729	67.0487	67.6301
Os01g0239200	CCACVL1_15727	73.3813	71.3287
Os01g0239700	CCACVL1_06900	56.1876	58.2213
Os01g0239700	CCACVL1_15732	61.976	62.2869
Os01g0241100	CCACVL1_11714	41.5778	42.7632
Os01g0241400	CCACVL1_15737	28.6765	27.6596
Os01g0241400	CCACVL1_28150	40.4412	35.0318
Os01g0242400	CCACVL1_15753	18.8755	16.726
Os01g0242400	CCACVL1_28437	22.0884	19.5035
Os01g0243000	CCACVL1_05198	53.7604	47.6543
Os01g0243100	CCACVL1_18234	50.74	25.7235
Os01g0243200	CCACVL1_12848	58.6047	30.2521
Os01g0243600	CCACVL1_02766	31.7597	32.4561
Os01g0246100	CCACVL1_13170	27.5862	28.7113
Os01g0246400	CCACVL1_27670	48.0198	48.9899
Os01g0246500	CCACVL1_30875	28.5714	33.5821
Os01g0246700	CCACVL1_15377	37.2881	26.8293
Os01g0247700	CCACVL1_08998	32.2767	38.8889
Os01g0247700	CCACVL1_08999	50.1441	45.4308
Os01g0247900	CCACVL1_06267	55.5556	60.8974
Os01g0248000	CCACVL1_11344	26.6667	14.8148
Os01g0248000	CCACVL1_11366	29.6296	24.5399
Os01g0248000	CCACVL1_15371	34.0741	31.2925
Os01g0248000	CCACVL1_15373	34.8148	32.6389
Os01g0248000	CCACVL1_20850	35.5556	36.9231
Os01g0248000	CCACVL1_24256	31.1111	28
Os01g0248000	CCACVL1_27124	28.8889	24.0741
Os01g0248400	CCACVL1_10626	83.8164	83.4135
Os01g0248600	CCACVL1_25177	66.8246	58.75
Os01g0248701	CCACVL1_27222	36.7788	51.1706
Os01g0248701	CCACVL1_27223	46.3942	52.7322
Os01g0249300	CCACVL1_06571	50.7937	38.3234
Os01g0249900	CCACVL1_22916	19.8718	22.0641
Os01g0250900	CCACVL1_28677	69.7755	67.2213
Os01g0251000	CCACVL1_28675	46.4363	28.6667
Os01g0251100	CCACVL1_28669	64.8903	65.0943
Os01g0251200	CCACVL1_09714	34.464	31.2423
Os01g0251200	CCACVL1_22061	40.8412	36.5735
Os01g0252100	CCACVL1_09720	87.7451	63.5879
Os01g0252900	CCACVL1_22102	56	24.9595
Os01g0253100	CCACVL1_22120	45.4802	53.4884
Os01g0253300	CCACVL1_04815	84.7909	84.4697
Os01g0253400	CCACVL1_28536	28.2828	31.2268
Os01g0253600	CCACVL1_12001	44.3396	51.087
Os01g0253900	CCACVL1_22148	48.0905	45.2128
Os01g0254000	CCACVL1_09655	86.5285	49.5549
Os01g0254000	CCACVL1_22139	93.7824	93.7824
Os01g0254000	CCACVL1_25811	12.9534	100
Os01g0254000	CCACVL1_28555	69.4301	48.5507
Os01g0254100	CCACVL1_04832	71.5678	72.9242
