Gene stable ID	Zea mays gene stable ID	%id. target Zea mays gene identical to query gene	%id. query gene identical to target Zea mays gene
Os01g0152100	Zm00001d018673	30.2832	29.2632
Os01g0152200	Zm00001d018670	25.0602	22.0339
Os01g0152200	Zm00001d018673	24.3373	21.2632
Os01g0152300	Zm00001d005789	92.1569	92.7632
Os01g0152300	Zm00001d007084	92.8105	93.4211
Os01g0152300	Zm00001d011236	92.8105	94.6667
Os01g0152300	Zm00001d020580	92.8105	94.0397
Os01g0152300	Zm00001d025913	90.8497	92.6667
Os01g0152300	Zm00001d032070	90.1961	92
Os01g0152300	Zm00001d039821	89.5425	91.9463
Os01g0152300	Zm00001d050100	90.8497	92.6667
Os01g0152300	Zm00001d051591	90.1961	89.6104
Os01g0152600	Zm00001d054012	63.1429	62.5472
Os01g0152687	Zm00001d024629	35.6436	6.97674
Os01g0152687	Zm00001d046819	35.6436	22.3602
Os01g0152687	Zm00001d050416	35.6436	25.5319
Os01g0152687	Zm00001d052529	35.6436	25.3521
Os01g0152800	Zm00001d054012	63.1779	62.6415
Os01g0152900	Zm00001d005789	91.5033	92.1053
Os01g0152900	Zm00001d007084	92.1569	92.7632
Os01g0152900	Zm00001d011236	92.1569	94
Os01g0152900	Zm00001d020580	92.8105	94.0397
Os01g0152900	Zm00001d025913	91.5033	93.3333
Os01g0152900	Zm00001d032070	90.1961	92
Os01g0152900	Zm00001d039821	89.5425	91.9463
Os01g0152900	Zm00001d050100	91.5033	93.3333
Os01g0152900	Zm00001d051591	89.5425	88.961
Os01g0153000	Zm00001d054012	61.3244	60.283
Os01g0153100	Zm00001d005789	91.5033	92.1053
Os01g0153100	Zm00001d007084	92.1569	92.7632
Os01g0153100	Zm00001d011236	93.4641	95.3333
Os01g0153100	Zm00001d020580	92.8105	94.0397
Os01g0153100	Zm00001d025913	91.5033	93.3333
Os01g0153100	Zm00001d032070	90.1961	92
Os01g0153100	Zm00001d039821	89.5425	91.9463
Os01g0153100	Zm00001d050100	92.8105	94.6667
Os01g0153100	Zm00001d051591	90.8497	90.2597
Os01g0153250	Zm00001d039808	71.8372	61.9545
Os01g0153300	Zm00001d005789	90.9677	92.7632
Os01g0153300	Zm00001d007084	91.6129	93.4211
Os01g0153300	Zm00001d011236	92.9032	96
Os01g0153300	Zm00001d020580	92.2581	94.702
Os01g0153300	Zm00001d025913	90.9677	94
Os01g0153300	Zm00001d032070	88.3871	91.3333
Os01g0153300	Zm00001d039821	89.0323	92.6174
Os01g0153300	Zm00001d050100	90.9677	94
Os01g0153300	Zm00001d051591	90.3226	90.9091
Os01g0153400	Zm00001d039816	91.4062	69.3676
Os01g0153500	Zm00001d039796	50.6173	49.3976
Os01g0153500	Zm00001d039802	57.6132	56.4516
Os01g0153500	Zm00001d039803	56.7901	54.7619
Os01g0153500	Zm00001d039805	60.9053	58.7302
Os01g0153500	Zm00001d039807	52.2634	47.5655
Os01g0153500	Zm00001d039817	61.7284	59.2885
Os01g0153500	Zm00001d039818	62.1399	61.1336
Os01g0153800	Zm00001d008634	58.3106	64.6526
Os01g0153800	Zm00001d039795	46.8665	66.4093
Os01g0153800	Zm00001d039799	58.0381	62.8319
Os01g0153900	Zm00001d039796	43.9216	44.9799
Os01g0153900	Zm00001d039802	45.4902	46.7742
Os01g0153900	Zm00001d039803	45.098	45.6349
Os01g0153900	Zm00001d039805	49.0196	49.6032
Os01g0153900	Zm00001d039807	40	38.2022
Os01g0153900	Zm00001d039817	45.4902	45.8498
Os01g0153900	Zm00001d039818	47.451	48.9879
Os01g0153950	Zm00001d039796	0	0
Os01g0153950	Zm00001d039802	0	0
Os01g0153950	Zm00001d039803	0	0
Os01g0153950	Zm00001d039805	0	0
Os01g0153950	Zm00001d039807	0	0
Os01g0153950	Zm00001d039817	0	0
Os01g0153950	Zm00001d039818	0	0
Os01g0154100	Zm00001d039796	38.5768	41.3655
Os01g0154100	Zm00001d039802	41.9476	45.1613
Os01g0154100	Zm00001d039803	38.9513	41.2698
Os01g0154100	Zm00001d039805	41.573	44.0476
Os01g0154100	Zm00001d039807	35.9551	35.9551
Os01g0154100	Zm00001d039817	42.6966	45.0593
Os01g0154100	Zm00001d039818	40.4494	43.7247
Os01g0155000	Zm00001d008635	60.5341	60
Os01g0155200	Zm00001d039789	62.3345	60.1626
Os01g0155300	Zm00001d039788	68.5294	64.3646
Os01g0155400	Zm00001d039787	77.7528	50.6589
Os01g0156000	Zm00001d011020	32.0261	48.2759
Os01g0156000	Zm00001d012051	25.817	58.0882
Os01g0156000	Zm00001d015487	17.3203	67.9487
Os01g0156000	Zm00001d023295	20.5882	66.3158
Os01g0156000	Zm00001d032105	25.1634	60.6299
Os01g0156000	Zm00001d039559	20.2614	25.3061
Os01g0156000	Zm00001d039785	60.4575	65.8363
Os01g0156000	Zm00001d044969	20.915	68.0851
Os01g0157500	Zm00001d039783	38.7234	46.9072
Os01g0157600	Zm00001d039782	35.5932	41.0156
Os01g0157600	Zm00001d043826	14.5763	51.1905
Os01g0157700	Zm00001d039781	55.6034	41.0828
Os01g0157800	Zm00001d024171	86.6071	51.8717
Os01g0157800	Zm00001d039780	84.8214	76.6129
Os01g0157900	Zm00001d039776	73.617	67.8431
Os01g0158000	Zm00001d008640	82.3864	82.6996
Os01g0158100	Zm00001d008641	72.6592	73.7643
Os01g0158200	Zm00001d008642	80.8917	82.2894
Os01g0158200	Zm00001d039772	78.3439	70.1521
Os01g0158400	Zm00001d008646	58.1967	55.6863
Os01g0158600	Zm00001d039749	57.3947	38.502
Os01g0158900	Zm00001d008648	71.5071	71.2719
Os01g0159000	Zm00001d039771	66.2983	44.1176
Os01g0159200	Zm00001d039770	73.9362	53.668
Os01g0159300	Zm00001d008649	56.0878	53.3207
Os01g0159300	Zm00001d039769	55.6886	50.6352
Os01g0159400	Zm00001d039768	89.8383	86.2528
Os01g0159800	Zm00001d039764	57.6642	30.2682
Os01g0160100	Zm00001d008651	91.9598	92.5801
Os01g0160800	Zm00001d010371	29.4326	27.5748
Os01g0160800	Zm00001d022032	29.7872	28.1879
Os01g0164075	Zm00001d039748	44.9438	38.0952
Os01g0164300	Zm00001d039748	59.7938	55.2381
Os01g0164400	Zm00001d008656	86.9792	37.2768
Os01g0164400	Zm00001d039747	69.7917	29.386
Os01g0164500	Zm00001d024719	42.813	81.9527
Os01g0164500	Zm00001d027279	35.3941	80.3509
Os01g0164500	Zm00001d039746	82.5348	73.6552
Os01g0164500	Zm00001d041799	29.6754	72.7273
Os01g0164600	Zm00001d039745	78.5499	79.0274
Os01g0164700	Zm00001d008662	48.4615	46.6667
Os01g0164700	Zm00001d039740	52.3077	20
Os01g0164800	Zm00001d024953	71.9368	11.7952
Os01g0164900	Zm00001d024953	46.7775	14.582
Os01g0165000	Zm00001d008665	65.3285	68.5824
Os01g0165200	Zm00001d008666	49.7143	51.8629
Os01g0165600	Zm00001d039735	65.2941	62.0112
Os01g0166100	Zm00001d039732	46.2236	74.2718
Os01g0166300	Zm00001d039728	22.0721	43.75
Os01g0166400	Zm00001d039727	58.0808	60.8466
Os01g0166500	Zm00001d008676	43.4959	42.9719
Os01g0166500	Zm00001d039726	48.374	45.4198
Os01g0166700	Zm00001d039719	46.0177	47.4886
Os01g0166800	Zm00001d015280	15.7454	47
Os01g0166800	Zm00001d039718	82.7471	83.0252
Os01g0167400	Zm00001d010371	32.5926	29.2359
Os01g0167400	Zm00001d022032	31.4815	28.5235
Os01g0167500	Zm00001d008679	92.9775	92.7171
Os01g0167500	Zm00001d016280	22.191	37.9808
Os01g0167500	Zm00001d039717	93.2584	92.9972
Os01g0167600	Zm00001d008680	25.1412	29.9663
Os01g0167600	Zm00001d039716	29.096	48.3568
Os01g0167700	Zm00001d000382	51.5084	50.1087
Os01g0167750	Zm00001d039714	78.8217	78.6963
Os01g0167900	Zm00001d039712	72.2222	76.6585
Os01g0168100	Zm00001d039711	66.4418	67.4658
Os01g0168200	Zm00001d039710	80.1527	72.9167
Os01g0168300	Zm00001d008689	78.1579	78.5714
Os01g0168300	Zm00001d039709	79.7368	79.3194
Os01g0168400	Zm00001d001792	55.2693	63.6119
Os01g0168400	Zm00001d008690	80.0937	80.8511
Os01g0168400	Zm00001d039706	78.6885	67.2
Os01g0168400	Zm00001d053519	56.2061	72.9483
Os01g0168500	Zm00001d008691	85.1319	81.6092
Os01g0168500	Zm00001d039703	88.4892	88.4892
Os01g0168600	Zm00001d008692	85.6164	49.9002
Os01g0168600	Zm00001d039702	82.1918	50.9554
Os01g0168800	Zm00001d008693	67.2619	69.3252
Os01g0168800	Zm00001d039701	58.631	41.2134
Os01g0169400	Zm00001d039694	83.6653	80.4598
Os01g0169500	Zm00001d039693	72.3127	72.8267
Os01g0169800	Zm00001d008700	71.4004	68.3019
Os01g0169800	Zm00001d039691	71.9921	68.097
Os01g0169900	Zm00001d008708	69.3103	71.4032
Os01g0169900	Zm00001d039686	69.6552	71.1268
Os01g0170000	Zm00001d039685	81.0651	34.6835
Os01g0170100	Zm00001d039683	69.8529	42.8894
Os01g0170300	Zm00001d008715	83.5273	83.6021
Os01g0170500	Zm00001d008716	76.5808	72.3451
Os01g0170500	Zm00001d039682	77.9859	64.0385
Os01g0170600	Zm00001d008721	0	0
Os01g0170800	Zm00001d039679	69.2506	51.6378
Os01g0170800	Zm00001d039680	69.2506	46.2069
Os01g0170900	Zm00001d008722	42.8571	39.6694
Os01g0171000	Zm00001d008724	89.8089	89.5238
Os01g0171000	Zm00001d039678	90.7643	86.1027
Os01g0171800	Zm00001d030645	25.4438	74.7826
Os01g0171800	Zm00001d039677	57.1006	55.7803
Os01g0172000	Zm00001d039675	78.5185	23.0435
Os01g0172100	Zm00001d039674	74.5547	70.6024
Os01g0172200	Zm00001d008725	70.751	77.4892
Os01g0172200	Zm00001d039673	70.8827	76.7475
Os01g0172300	Zm00001d008726	52.1505	40.9283
Os01g0172400	Zm00001d008727	89.4089	89.4089
Os01g0172400	Zm00001d039670	90.3941	90.3941
Os01g0172800	Zm00001d008730	52.356	50
Os01g0172900	Zm00001d039668	52.2034	35.2403
Os01g0173000	Zm00001d039667	61.2022	59.2593
Os01g0173100	Zm00001d008731	58.5526	36.9295
Os01g0173100	Zm00001d039663	73.6842	56.2814
Os01g0173600	Zm00001d039661	32.093	48.5915
Os01g0173900	Zm00001d008733	84.3189	84.713
Os01g0174000	Zm00001d008734	34.2939	63.6364
Os01g0174000	Zm00001d025589	25.3602	33.3333
Os01g0174000	Zm00001d039658	36.0231	51.4403
Os01g0174100	Zm00001d039657	63.964	60.1695
Os01g0174300	Zm00001d039656	90.6752	90.6752
Os01g0174700	Zm00001d039654	79.3103	78.5141
Os01g0174900	Zm00001d008736	69.1892	76.6467
Os01g0174900	Zm00001d025121	28.1081	41.9355
Os01g0175000	Zm00001d008737	41.2451	50.4762
Os01g0175000	Zm00001d039653	85.214	63.2948
Os01g0175100	Zm00001d039648	52.1739	60.5042
Os01g0175600	Zm00001d000089	13.8393	39.9142
Os01g0175600	Zm00001d010317	19.0476	72.3164
Os01g0175600	Zm00001d030297	26.1905	34.308
Os01g0175600	Zm00001d039647	81.6964	81.9403
Os01g0175600	Zm00001d050809	10.8631	52.8986
Os01g0175700	Zm00001d000089	13.3929	38.6266
Os01g0175700	Zm00001d010317	18.8988	71.7514
Os01g0175700	Zm00001d030297	25.8929	33.9181
Os01g0175700	Zm00001d039647	82.1429	82.3881
Os01g0175700	Zm00001d050809	10.5655	51.4493
Os01g0175850	Zm00001d039644	47.3868	51.1278
Os01g0176000	Zm00001d039642	70.4819	69.3676
Os01g0176100	Zm00001d039642	69.4611	68.7747
Os01g0176200	Zm00001d039642	71.6298	70.3557
Os01g0176400	Zm00001d014738	3.09278	3.125
Os01g0176400	Zm00001d033601	41.7526	34.322
Os01g0176400	Zm00001d037325	1.54639	2.32558
Os01g0176400	Zm00001d038457	41.2371	55.1724
Os01g0176400	Zm00001d039639	69.5876	29.0948
Os01g0176400	Zm00001d040369	54.1237	21.4286
Os01g0176500	Zm00001d020107	13.4615	76.7123
Os01g0176500	Zm00001d039638	71.5144	73.1857
Os01g0176700	Zm00001d039637	63.522	56.5299
Os01g0176800	Zm00001d039636	77.8591	77.5752
Os01g0176900	Zm00001d039635	31.5789	56.1404
Os01g0177100	Zm00001d008742	70.8096	73.0588
Os01g0177200	Zm00001d008743	87.2796	87.1698
Os01g0177400	Zm00001d039634	76.7568	74.3456
Os01g0177900	Zm00001d039631	89.4109	85.3414
Os01g0178000	Zm00001d008744	88.0711	88.0711
Os01g0178000	Zm00001d039628	45.4315	86.0577
Os01g0178000	Zm00001d039629	32.9949	83.3333
Os01g0178100	Zm00001d008748	72.6415	69.526
Os01g0178200	Zm00001d009419	28.8288	68.0851
Os01g0178200	Zm00001d010542	31.8318	71.6216
Os01g0178200	Zm00001d011287	12.6126	50
Os01g0178200	Zm00001d015176	26.7267	61.3793
Os01g0178200	Zm00001d039626	80.4805	87.013
Os01g0178200	Zm00001d048216	30.9309	59.5376
Os01g0178400	Zm00001d039625	86.3415	35.6137
Os01g0178500	Zm00001d008749	76.8844	69.863
Os01g0178500	Zm00001d039624	89.9497	81.3636
Os01g0178700	Zm00001d039623	67.6056	70.2439
Os01g0179000	Zm00001d008756	81.2357	80.1354
Os01g0179000	Zm00001d039615	81.2357	77.8509
Os01g0179200	Zm00001d008758	87.2093	87.2093
Os01g0179200	Zm00001d039614	85.4651	85.7143
Os01g0179300	Zm00001d008759	63.4441	57.2207
Os01g0179300	Zm00001d039613	67.0695	68.5185
Os01g0179400	Zm00001d039612	83.2318	83.7023
Os01g0179500	Zm00001d002634	13.8219	46.13
Os01g0179500	Zm00001d008763	63.1725	44.2208
Os01g0179500	Zm00001d030136	8.81262	66.9014
Os01g0179500	Zm00001d039608	62.2449	43.5432
Os01g0179600	Zm00001d008764	67.5565	65.8
Os01g0179600	Zm00001d039607	69.4045	69.2623
Os01g0179700	Zm00001d017456	97.0443	49.1272
Os01g0179700	Zm00001d051336	95.0739	70.9559
Os01g0179800	Zm00001d008769	69.3587	58.1673
Os01g0179800	Zm00001d008772	67.4584	63.964
Os01g0179800	Zm00001d039606	72.4466	72.4466
Os01g0180000	Zm00001d006435	55.7692	67.757
Os01g0180000	Zm00001d008779	73.6538	72.5379
Os01g0180000	Zm00001d022471	22.6923	74.2138
Os01g0180000	Zm00001d033721	42.5	71.2903
Os01g0180000	Zm00001d034402	40.1923	69.6667
Os01g0180000	Zm00001d039600	75.9615	65.6146
Os01g0180050	Zm00001d033722	54.7619	41.0714
Os01g0180300	Zm00001d039598	61.2272	60.2828
Os01g0180400	Zm00001d008782	63.2979	33.711
Os01g0180400	Zm00001d039597	63.8298	33.8028
Os01g0180600	Zm00001d039596	67.6471	66.8281
Os01g0180700	Zm00001d039595	62.4521	64.5545
Os01g0181000	Zm00001d039594	62.1849	57.903
Os01g0182200	Zm00001d010325	82.1138	83.1276
Os01g0182200	Zm00001d017903	47.1545	27.4232
Os01g0182200	Zm00001d032015	43.4959	42.8
Os01g0182200	Zm00001d044543	44.3089	43.083
Os01g0182200	Zm00001d048959	74.3902	77.8723
Os01g0182300	Zm00001d008825	42.1053	50.7042
Os01g0182300	Zm00001d039591	56.7251	60.625
Os01g0182400	Zm00001d039590	51.1905	57.7181
Os01g0182600	Zm00001d008826	91.7241	90.0169
Os01g0182600	Zm00001d039589	90.3448	88.8889
Os01g0182700	Zm00001d039584	67.8571	64.8464
Os01g0182832	Zm00001d034624	59.1743	12.4839
Os01g0182900	Zm00001d034624	94.1538	9.87097
Os01g0183000	Zm00001d008827	78.7466	70.4878
Os01g0183100	Zm00001d036359	75.4682	79.1749
Os01g0183300	Zm00001d039582	68.4124	60.492
Os01g0183400	Zm00001d039581	52.521	61.5764
Os01g0183500	Zm00001d008836	30.3665	55.2381
Os01g0183600	Zm00001d008837	78.8119	77.8865
Os01g0183633	Zm00001d008839	84.4037	84.4037
Os01g0183633	Zm00001d039580	69.7248	75.2475
Os01g0183800	Zm00001d039576	57.8082	57.1816
Os01g0183850	Zm00001d039569	32.5301	28.2723
Os01g0183850	Zm00001d039571	32.5301	28.2723
Os01g0183850	Zm00001d039572	34.3373	30.9783
Os01g0183850	Zm00001d039573	34.3373	31.4917
Os01g0183850	Zm00001d039574	34.3373	30.3191
Os01g0184000	Zm00001d039568	71.504	68.262
Os01g0184100	Zm00001d008841	80.1205	81.0976
Os01g0184100	Zm00001d039566	83.7349	84.2424
Os01g0184100	Zm00001d047542	77.7108	80.625
Os01g0184100	Zm00001d047548	75.3012	81.1688
Os01g0184100	Zm00001d047553	75.3012	81.1688
Os01g0184800	Zm00001d036057	91.6335	92
Os01g0184800	Zm00001d039560	92.4303	92.8
Os01g0184900	Zm00001d008847	90.1716	90.4538
Os01g0184900	Zm00001d039551	11.0764	89.8734
Os01g0185100	Zm00001d039549	46.7005	31.6151
Os01g0185200	Zm00001d008846	90.9548	87.8641
Os01g0185200	Zm00001d039547	90.5779	90.5779
Os01g0185300	Zm00001d039535	88.5442	88.9688
Os01g0185400	Zm00001d022454	20.0472	65.3846
Os01g0185400	Zm00001d039534	68.8679	60.0823
Os01g0185400	Zm00001d045882	27.5943	70.0599
Os01g0185500	Zm00001d039533	67.8571	68.1004
Os01g0185900	Zm00001d008794	59.7633	56.1111
Os01g0185900	Zm00001d039532	59.5661	55.2102
Os01g0186000	Zm00001d008793	56.4767	47.5983
Os01g0186000	Zm00001d039531	58.0311	41.0256
Os01g0186200	Zm00001d039530	76.4557	75.1244
Os01g0186600	Zm00001d008792	43.75	40.4444
Os01g0186600	Zm00001d039527	38.9423	36.4865
Os01g0186700	Zm00001d008791	91.5441	88.1416
Os01g0186700	Zm00001d020587	20.9559	91.9355
Os01g0186700	Zm00001d039526	83.4559	78.2759
Os01g0186700	Zm00001d051049	20.9559	94.2149
Os01g0186900	Zm00001d039524	73.7307	70.7627
Os01g0187000	Zm00001d010146	36.0714	19.7266
Os01g0187000	Zm00001d010149	36.4286	19.9219
Os01g0187400	Zm00001d004397	12.369	77.9736
Os01g0187400	Zm00001d008789	87.072	83.2331
Os01g0187400	Zm00001d032106	12.2991	41.7062
Os01g0187400	Zm00001d039522	86.9322	87.0539
Os01g0187400	Zm00001d039736	9.2942	76
Os01g0187500	Zm00001d004407	15.9574	15.625
Os01g0187500	Zm00001d039521	37.234	17.1149
Os01g0187600	Zm00001d039520	72.0339	31.8949
Os01g0187900	Zm00001d008198	55.7377	68.4564
Os01g0188100	Zm00001d008820	87.4251	87.4251
Os01g0188200	Zm00001d040193	49.8305	11.76
Os01g0188400	Zm00001d000316	76.8388	81.4262
Os01g0188400	Zm00001d037961	86.385	85.7143
Os01g0188400	Zm00001d037962	86.072	85.4037
Os01g0190000	Zm00001d039514	84.2105	73.8462
Os01g0190000	Zm00001d039517	80	64.2253
Os01g0190300	Zm00001d039513	57.563	59.8253
Os01g0190400	Zm00001d039512	83.1878	75.7455
Os01g0190500	Zm00001d008819	65.8064	65.6652
Os01g0190500	Zm00001d039510	73.1183	70.6861
Os01g0191100	Zm00001d001899	82.4561	83.1858
Os01g0191100	Zm00001d009652	75.4386	33.9921
Os01g0191100	Zm00001d009653	81.5789	77.5
Os01g0191100	Zm00001d009657	80.7018	32.7402
Os01g0191100	Zm00001d026578	83.3333	85.5856
Os01g0191150	Zm00001d036213	25.8621	9.31677
Os01g0191300	Zm00001d008817	78.291	76.8708
Os01g0191300	Zm00001d039506	85.6813	71.4836
Os01g0191500	Zm00001d039505	82.9703	82.9703
Os01g0191700	Zm00001d008816	92.0904	92.0904
Os01g0191700	Zm00001d039499	89.6422	90.1515
Os01g0191800	Zm00001d008815	90.411	79.0419
Os01g0191800	Zm00001d039498	92.8082	83.1288
Os01g0191900	Zm00001d039496	62.8788	66.4
Os01g0192000	Zm00001d008812	78.4974	80.1587
Os01g0192000	Zm00001d039495	75.3886	78.6487
Os01g0192300	Zm00001d008808	65.4839	58.5014
Os01g0192300	Zm00001d039492	65.4839	60.961
Os01g0192600	Zm00001d008805	88.1844	88.1844
Os01g0192600	Zm00001d039488	89.9135	89.9135
Os01g0192900	Zm00001d039487	71.4822	82.4675
Os01g0193400	Zm00001d008803	46.6488	44.9612
Os01g0193400	Zm00001d039480	47.185	42.4096
Os01g0193500	Zm00001d039481	65.3422	66.5169
Os01g0193600	Zm00001d039477	81.6876	81.5412
Os01g0193900	Zm00001d008800	46.8565	44.8864
Os01g0193900	Zm00001d039475	48.7544	41.5992
Os01g0194000	Zm00001d008799	44.9275	47.2767
Os01g0194000	Zm00001d039472	46.3768	47.3573
Os01g0194200	Zm00001d039471	84.3891	82.8889
Os01g0194300	Zm00001d039469	82.1306	81.9897
Os01g0194600	Zm00001d008843	72.8	75.8333
Os01g0194600	Zm00001d037757	72	73.7705
Os01g0194600	Zm00001d039468	72.8	75.8333
Os01g0195000	Zm00001d008842	69.8152	72.8051
Os01g0195000	Zm00001d039467	74.538	73.0382
Os01g0195300	Zm00001d039464	56.5789	50.8876
Os01g0195400	Zm00001d008850	68.0556	69.5035
Os01g0195400	Zm00001d039461	65.9722	56.5476
Os01g0195500	Zm00001d008851	82.9146	54.0984
Os01g0195500	Zm00001d039460	88.9447	79.0179
Os01g0195801	Zm00001d008853	47.7509	28.1633
Os01g0195801	Zm00001d039459	43.9446	28.4753
Os01g0196300	Zm00001d008853	44.8747	40.2041
Os01g0196300	Zm00001d039459	42.1412	41.4798
Os01g0196500	Zm00001d039455	79.1045	82.3834
Os01g0196600	Zm00001d039454	74.9478	76.7094
Os01g0196600	Zm00001d044311	58.6639	73.1771
Os01g0196600	Zm00001d047948	59.499	74.4125
Os01g0197100	Zm00001d039453	81.2245	78.9683
Os01g0197200	Zm00001d039452	95.749	85.5335
Os01g0197400	Zm00001d008858	41.9087	32.4759
Os01g0197450	Zm00001d039449	67.5039	74.1379
Os01g0197500	Zm00001d008859	73.2484	40.493
Os01g0197500	Zm00001d024431	55.414	69.6
Os01g0197700	Zm00001d008862	64.6018	62.7148
Os01g0197900	Zm00001d004415	30.7494	53.3632
Os01g0197900	Zm00001d004416	22.4806	11.5232
Os01g0197900	Zm00001d004418	28.6822	51.8692
Os01g0198000	Zm00001d004415	19.0556	50.6726
Os01g0198000	Zm00001d004416	29.0051	22.7815
Os01g0198000	Zm00001d004418	17.8752	49.5327
Os01g0198100	Zm00001d004415	0	0
Os01g0198100	Zm00001d004416	28.0702	16.9536
Os01g0198100	Zm00001d004418	0	0
Os01g0198200	Zm00001d008863	65.7233	82.9365
Os01g0198200	Zm00001d039409	81.9182	85.2701
Os01g0198500	Zm00001d008866	45.9916	43.6
Os01g0198500	Zm00001d039412	47.6793	40.6475
Os01g0198900	Zm00001d039414	58.7963	65.4639
Os01g0199400	Zm00001d039416	78.2279	77.25
Os01g0199700	Zm00001d037819	39.5745	54.7059
Os01g0199700	Zm00001d039419	40	54.6512
Os01g0199700	Zm00001d039420	48.9362	55.2885
Os01g0199900	Zm00001d037818	78.7639	74.7368
Os01g0199900	Zm00001d039422	79.0808	75.0376
Os01g0200000	Zm00001d000178	89.557	83.2353
Os01g0200000	Zm00001d003156	48.1013	89.9408
Os01g0200000	Zm00001d011914	47.7848	89.3491
Os01g0200000	Zm00001d013458	41.1392	64.0394
Os01g0200000	Zm00001d027651	48.1013	89.9408
Os01g0200200	Zm00001d039423	65.8824	60.5405
Os01g0200300	Zm00001d008869	75.8701	38.1119
Os01g0200400	Zm00001d008589	20.9924	43.6508
Os01g0200400	Zm00001d008870	78.626	75.1825
Os01g0200400	Zm00001d029348	20.229	51.4563
Os01g0200500	Zm00001d008871	80.4281	81.677
Os01g0200600	Zm00001d008872	60.0877	53.7255
Os01g0201100	Zm00001d039426	68.75	71.2743
Os01g0201200	Zm00001d008875	72.2913	72.549
Os01g0201200	Zm00001d039427	72.8242	71.4286
Os01g0201250	Zm00001d008878	74.0566	74.0566
Os01g0201250	Zm00001d039428	75	73.9535
Os01g0201400	Zm00001d037738	46.5753	52.7132
Os01g0201600	Zm00001d037094	50.1661	41.8283
Os01g0201600	Zm00001d039432	49.5017	45.8462
Os01g0201700	Zm00001d008882	70.2899	58.9666
Os01g0201700	Zm00001d039434	76.8116	80.916
Os01g0201800	Zm00001d039435	42.0765	37.8844
Os01g0201900	Zm00001d039435	44.1498	34.8093
Os01g0202500	Zm00001d039437	65.5367	64.624
Os01g0203000	Zm00001d039439	80.5479	85.2174
Os01g0203300	Zm00001d039441	68.3258	70.892
Os01g0203800	Zm00001d039444	80.9615	82.3875
Os01g0204000	Zm00001d005854	25.1953	54.4304
Os01g0204000	Zm00001d008890	69.9219	69.3798
Os01g0204000	Zm00001d009575	15.8203	51.2658
Os01g0204000	Zm00001d012722	25.1953	54.4304
Os01g0204000	Zm00001d020034	16.2109	44.1489
Os01g0204000	Zm00001d020997	12.3047	59.434
Os01g0204000	Zm00001d021234	14.0625	64.8649
Os01g0204000	Zm00001d023705	38.8672	48.301
Os01g0204000	Zm00001d027476	23.6328	57.8947
Os01g0204000	Zm00001d030017	14.6484	63.0252
Os01g0204000	Zm00001d039446	69.1406	69.2759
Os01g0204000	Zm00001d041196	23.0469	59.2965
Os01g0204000	Zm00001d041666	18.1641	54.386
Os01g0204000	Zm00001d045626	15.0391	67.5439
Os01g0204000	Zm00001d047405	16.0156	54.6667
Os01g0204000	Zm00001d047406	16.0156	54.6667
Os01g0204000	Zm00001d047408	16.0156	54.6667
Os01g0204000	Zm00001d050611	15.625	53.3333
Os01g0204000	Zm00001d051613	25.1953	54.4304
Os01g0205100	Zm00001d039448	76.9029	50.5172
Os01g0205200	Zm00001d031535	80.6597	49.3126
Os01g0205500	Zm00001d004475	28.022	60
Os01g0205500	Zm00001d016011	35.7143	83.3333
Os01g0205500	Zm00001d030198	57.1429	75.3623
Os01g0205500	Zm00001d040878	54.9451	32.2581
Os01g0205600	Zm00001d008892	72.0648	73.5537
Os01g0205600	Zm00001d039408	70.0405	72.0833
Os01g0205700	Zm00001d008893	93.133	53.4483
Os01g0205700	Zm00001d039407	91.4163	49.6503
Os01g0205900	Zm00001d008898	73.3945	70.1754
Os01g0206300	Zm00001d008899	77.4951	76.8932
Os01g0206600	Zm00001d008900	73.8462	70.5882
Os01g0206700	Zm00001d008901	80.9111	82.34
Os01g0206800	Zm00001d039406	68.2284	68.8331
Os01g0207300	Zm00001d009146	93.9024	36.0656
Os01g0207300	Zm00001d040697	93.9024	39.0863
Os01g0207400	Zm00001d008905	75.6863	32.879
Os01g0207700	Zm00001d035713	53.2819	36.6048
Os01g0207900	Zm00001d035713	59.3085	59.1512
Os01g0208000	Zm00001d035713	47.8788	20.9549
Os01g0208400	Zm00001d013995	58.7662	56.0372
Os01g0208600	Zm00001d008906	55.8471	53.405
Os01g0208700	Zm00001d037294	5.6213	45.6
Os01g0209000	Zm00001d039403	91.4336	87.0216
Os01g0209400	Zm00001d008907	80.8442	82.4503
Os01g0209400	Zm00001d039401	80.8442	83.2776
Os01g0209500	Zm00001d039400	53.6842	5.6044
Os01g0209700	Zm00001d008909	77.3134	77.0833
Os01g0209700	Zm00001d039394	74.9254	75.8308
Os01g0209800	Zm00001d039392	84.9026	84.3548
Os01g0209800	Zm00001d039393	69.4805	78.9668
Os01g0210300	Zm00001d039391	67.8201	58.8589
Os01g0210400	Zm00001d039390	65.1303	71.2719
Os01g0210500	Zm00001d039387	83.0275	83.0275
Os01g0210600	Zm00001d008910	51.497	68.254
Os01g0210700	Zm00001d039386	66.7221	61.8827
Os01g0210800	Zm00001d039385	37.1795	13.0337
