Gene stable ID	Medicago truncatula str. A17 gene stable ID	% identity	Medicago truncatula str. A17 % identity	Orthology confidence [0 low, 1 high]
OS01G0116400	MTR_1g027410	26	43	0
OS01G0116400	MTR_1g027440	27	31	0
OS01G0116400	MTR_1g027460	26	49	0
OS01G0116400	MTR_1g027540	26	41	0
OS01G0116400	MTR_1g027680	35	33	0
OS01G0116400	MTR_1g027730	26	49	0
OS01G0116400	MTR_1g027830	31	31	0
OS01G0116400	MTR_1g027840	26	50	0
OS01G0116400	MTR_1g027930	22	49	0
OS01G0116400	MTR_1g027990	34	33	0
OS01G0116400	MTR_1g028020	29	29	0
OS01G0116400	MTR_1g028100	29	47	0
OS01G0116400	MTR_1g028170	29	45	0
OS01G0116400	MTR_1g028280	35	34	0
OS01G0116400	MTR_1g031200	29	38	0
OS01G0116400	MTR_1g031280	33	33	0
OS01G0116400	MTR_1g031510	33	35	0
OS01G0116400	MTR_1g031520	33	35	0
OS01G0116400	MTR_1g031530	26	50	0
OS01G0116400	MTR_1g031560	33	35	0
OS01G0116400	MTR_3g028630	27	43	0
OS01G0116400	MTR_4g073220	32	30	0
OS01G0116400	MTR_6g045030	27	43	0
OS01G0116600	MTR_8g087950	53	46	1
OS01G0116800	MTR_1g026990	44	50	0
OS01G0116800	MTR_1g027030	47	23	0
OS01G0116800	MTR_1g027050	48	24	0
OS01G0116800	MTR_1g027070	49	25	0
OS01G0116800	MTR_1g027140	47	23	0
OS01G0116800	MTR_1g027160	44	50	0
OS01G0116800	MTR_1g027250	45	51	0
OS01G0116800	MTR_1g027320	43	48	0
OS01G0116800	MTR_1g027410	45	42	0
OS01G0116800	MTR_1g027440	44	28	0
OS01G0116800	MTR_1g027460	46	49	0
OS01G0116800	MTR_1g027540	45	40	0
OS01G0116800	MTR_1g027680	51	27	0
OS01G0116800	MTR_1g027730	46	49	0
OS01G0116800	MTR_1g027830	47	26	0
OS01G0116800	MTR_1g027840	47	49	0
OS01G0116800	MTR_1g027930	39	48	0
OS01G0116800	MTR_1g027990	49	26	0
OS01G0116800	MTR_1g028020	48	26	0
OS01G0116800	MTR_1g028100	49	45	0
OS01G0116800	MTR_1g028170	49	42	0
OS01G0116800	MTR_1g028280	49	26	0
OS01G0116800	MTR_1g031200	47	34	0
OS01G0116800	MTR_1g031280	47	27	0
OS01G0116800	MTR_1g031510	47	28	0
OS01G0116800	MTR_1g031520	48	29	0
OS01G0116800	MTR_1g031530	45	49	0
OS01G0116800	MTR_1g031560	47	27	0
OS01G0116800	MTR_3g028630	48	42	0
OS01G0116800	MTR_4g073220	47	25	0
OS01G0116800	MTR_6g045030	48	43	0
OS01G0116900	MTR_0690s0010	35	33	0
OS01G0116900	MTR_1g026940	39	33	0
OS01G0116900	MTR_1g027040	37	34	0
OS01G0116900	MTR_1g027060	36	36	0
OS01G0116900	MTR_1g027150	38	34	0
OS01G0116900	MTR_1g027200	35	33	0
OS01G0116900	MTR_1g027370	37	31	0
OS01G0116900	MTR_1g027420	32	30	0
OS01G0116900	MTR_1g027500	37	31	0
OS01G0116900	MTR_1g027690	38	32	0
OS01G0116900	MTR_1g027700	32	48	0
OS01G0116900	MTR_1g027820	37	34	0
OS01G0116900	MTR_1g027890	31	39	0
OS01G0116900	MTR_1g027960	36	32	0
OS01G0116900	MTR_1g027970	39	33	0
OS01G0116900	MTR_1g028080	39	34	0
OS01G0116900	MTR_1g028130	40	35	0
OS01G0116900	MTR_1g028220	36	32	0
OS01G0116900	MTR_1g028290	42	36	0
OS01G0116900	MTR_1g031320	41	34	0
OS01G0116900	MTR_1g031460	40	34	0
OS01G0116900	MTR_1g031540	41	19	0
OS01G0116900	MTR_1g031580	40	34	0
OS01G0116900	MTR_3g028650	37	34	0
OS01G0116900	MTR_4g073230	40	33	0
OS01G0116900	MTR_6g445600	35	31	0
OS01G0117000	MTR_1g026990	21	46	0
OS01G0117000	MTR_1g027030	30	29	0
OS01G0117000	MTR_1g027050	30	29	0
OS01G0117000	MTR_1g027070	30	31	0
OS01G0117000	MTR_1g027140	30	29	0
OS01G0117000	MTR_1g027160	20	45	0
OS01G0117000	MTR_1g027250	21	47	0
OS01G0117000	MTR_1g027320	20	44	0
OS01G0117000	MTR_1g027410	21	39	0
OS01G0117000	MTR_1g027440	24	30	0
OS01G0117000	MTR_1g027460	21	44	0
OS01G0117000	MTR_1g027540	22	38	0
OS01G0117000	MTR_1g027680	31	32	0
OS01G0117000	MTR_1g027730	22	46	0
OS01G0117000	MTR_1g027830	27	29	0
OS01G0117000	MTR_1g027840	22	46	0
OS01G0117000	MTR_1g027930	18	44	0
OS01G0117000	MTR_1g027990	30	31	0
OS01G0117000	MTR_1g028020	24	26	0
OS01G0117000	MTR_1g028100	24	43	0
OS01G0117000	MTR_1g028170	24	41	0
OS01G0117000	MTR_1g028280	30	32	0
OS01G0117000	MTR_1g031200	25	36	0
OS01G0117000	MTR_1g031280	29	32	0
OS01G0117000	MTR_1g031510	29	33	0
OS01G0117000	MTR_1g031520	29	34	0
OS01G0117000	MTR_1g031530	21	46	0
OS01G0117000	MTR_1g031560	29	33	0
OS01G0117000	MTR_3g028630	22	38	0
OS01G0117000	MTR_4g073220	27	28	0
OS01G0117000	MTR_6g045030	22	39	0
OS01G0117100	MTR_0690s0010	45	30	0
OS01G0117100	MTR_1g026940	46	27	0
OS01G0117100	MTR_1g027040	48	30	0
OS01G0117100	MTR_1g027060	47	33	0
OS01G0117100	MTR_1g027150	48	31	0
OS01G0117100	MTR_1g027200	45	30	0
OS01G0117100	MTR_1g027370	46	27	0
OS01G0117100	MTR_1g027420	37	24	0
OS01G0117100	MTR_1g027500	45	27	0
OS01G0117100	MTR_1g027690	46	28	0
OS01G0117100	MTR_1g027700	45	47	0
OS01G0117100	MTR_1g027820	46	29	0
OS01G0117100	MTR_1g027890	44	39	0
OS01G0117100	MTR_1g027960	47	29	0
OS01G0117100	MTR_1g027970	47	28	0
OS01G0117100	MTR_1g028080	47	28	0
OS01G0117100	MTR_1g028130	47	29	0
OS01G0117100	MTR_1g028220	45	29	0
OS01G0117100	MTR_1g028290	52	32	0
OS01G0117100	MTR_1g031320	48	28	0
OS01G0117100	MTR_1g031460	48	29	0
OS01G0117100	MTR_1g031540	49	16	0
OS01G0117100	MTR_1g031580	48	28	0
OS01G0117100	MTR_3g028650	46	29	0
OS01G0117100	MTR_4g073230	48	28	0
OS01G0117100	MTR_6g445600	46	29	0
OS01G0117200	MTR_1g026990	24	53	0
OS01G0117200	MTR_1g027030	34	32	0
OS01G0117200	MTR_1g027050	33	31	0
OS01G0117200	MTR_1g027070	34	34	0
OS01G0117200	MTR_1g027140	34	32	0
OS01G0117200	MTR_1g027160	24	52	0
OS01G0117200	MTR_1g027250	24	53	0
OS01G0117200	MTR_1g027320	23	50	0
OS01G0117200	MTR_1g027410	25	45	0
OS01G0117200	MTR_1g027440	27	32	0
OS01G0117200	MTR_1g027460	25	50	0
OS01G0117200	MTR_1g027540	25	42	0
OS01G0117200	MTR_1g027680	34	35	0
OS01G0117200	MTR_1g027730	25	51	0
OS01G0117200	MTR_1g027830	29	31	0
OS01G0117200	MTR_1g027840	25	50	0
OS01G0117200	MTR_1g027930	20	48	0
OS01G0117200	MTR_1g027990	34	35	0
OS01G0117200	MTR_1g028020	27	29	0
OS01G0117200	MTR_1g028100	27	48	0
OS01G0117200	MTR_1g028170	27	44	0
OS01G0117200	MTR_1g028280	33	35	0
OS01G0117200	MTR_1g031200	28	39	0
OS01G0117200	MTR_1g031280	31	34	0
OS01G0117200	MTR_1g031510	32	36	0
OS01G0117200	MTR_1g031520	31	36	0
OS01G0117200	MTR_1g031530	24	50	0
OS01G0117200	MTR_1g031560	31	35	0
OS01G0117200	MTR_3g028630	25	43	0
OS01G0117200	MTR_4g073220	31	31	0
OS01G0117200	MTR_6g045030	26	44	0
OS01G0117300	MTR_0690s0010	43	31	0
OS01G0117300	MTR_1g026940	45	29	0
OS01G0117300	MTR_1g027040	46	32	0
OS01G0117300	MTR_1g027060	45	34	0
OS01G0117300	MTR_1g027150	46	32	0
OS01G0117300	MTR_1g027200	43	32	0
OS01G0117300	MTR_1g027370	44	28	0
OS01G0117300	MTR_1g027420	36	25	0
OS01G0117300	MTR_1g027500	44	28	0
OS01G0117300	MTR_1g027690	45	30	0
OS01G0117300	MTR_1g027700	42	48	0
OS01G0117300	MTR_1g027820	45	31	0
OS01G0117300	MTR_1g027890	41	39	0
OS01G0117300	MTR_1g027960	45	30	0
OS01G0117300	MTR_1g027970	45	30	0
OS01G0117300	MTR_1g028080	45	30	0
OS01G0117300	MTR_1g028130	46	30	0
OS01G0117300	MTR_1g028220	44	30	0
OS01G0117300	MTR_1g028290	49	33	0
OS01G0117300	MTR_1g031320	47	30	0
OS01G0117300	MTR_1g031460	47	31	0
OS01G0117300	MTR_1g031540	47	17	0
OS01G0117300	MTR_1g031580	47	30	0
OS01G0117300	MTR_3g028650	46	32	0
OS01G0117300	MTR_4g073230	46	30	0
OS01G0117300	MTR_6g445600	44	30	0
OS01G0117400	MTR_1g031400	34	27	1
OS01G0117400	MTR_1g031430	46	48	1
OS01G0117400	MTR_1g031470	18	31	1
OS01G0117500	MTR_0690s0010	36	31	0
OS01G0117500	MTR_1g026940	38	30	0
OS01G0117500	MTR_1g027040	38	31	0
OS01G0117500	MTR_1g027060	38	34	0
OS01G0117500	MTR_1g027150	38	32	0
OS01G0117500	MTR_1g027200	35	31	0
OS01G0117500	MTR_1g027370	37	29	0
OS01G0117500	MTR_1g027420	31	26	0
OS01G0117500	MTR_1g027500	37	29	0
OS01G0117500	MTR_1g027690	38	30	0
OS01G0117500	MTR_1g027700	35	48	0
OS01G0117500	MTR_1g027820	37	31	0
OS01G0117500	MTR_1g027890	34	39	0
OS01G0117500	MTR_1g027960	37	30	0
OS01G0117500	MTR_1g027970	38	29	0
OS01G0117500	MTR_1g028080	38	30	0
OS01G0117500	MTR_1g028130	38	30	0
OS01G0117500	MTR_1g028220	37	30	0
OS01G0117500	MTR_1g028290	42	34	0
OS01G0117500	MTR_1g031320	39	30	0
OS01G0117500	MTR_1g031460	40	31	0
OS01G0117500	MTR_1g031540	40	17	0
OS01G0117500	MTR_1g031580	40	30	0
OS01G0117500	MTR_3g028650	38	31	0
OS01G0117500	MTR_4g073230	38	30	0
OS01G0117500	MTR_6g445600	36	30	0
OS01G0117600	MTR_1g026990	23	50	0
OS01G0117600	MTR_1g027030	32	30	0
OS01G0117600	MTR_1g027050	32	31	0
OS01G0117600	MTR_1g027070	32	32	0
OS01G0117600	MTR_1g027140	32	31	0
OS01G0117600	MTR_1g027160	23	50	0
OS01G0117600	MTR_1g027250	23	51	0
OS01G0117600	MTR_1g027320	22	48	0
OS01G0117600	MTR_1g027410	24	42	0
OS01G0117600	MTR_1g027440	26	31	0
OS01G0117600	MTR_1g027460	24	48	0
OS01G0117600	MTR_1g027540	24	40	0
OS01G0117600	MTR_1g027680	34	34	0
OS01G0117600	MTR_1g027730	24	49	0
OS01G0117600	MTR_1g027830	29	31	0
OS01G0117600	MTR_1g027840	24	49	0
OS01G0117600	MTR_1g027930	20	48	0
OS01G0117600	MTR_1g027990	33	33	0
OS01G0117600	MTR_1g028020	26	28	0
OS01G0117600	MTR_1g028100	26	46	0
OS01G0117600	MTR_1g028170	27	44	0
OS01G0117600	MTR_1g028280	33	34	0
OS01G0117600	MTR_1g031200	28	39	0
OS01G0117600	MTR_1g031280	31	34	0
OS01G0117600	MTR_1g031510	31	36	0
OS01G0117600	MTR_1g031520	32	36	0
OS01G0117600	MTR_1g031530	24	49	0
OS01G0117600	MTR_1g031560	32	35	0
OS01G0117600	MTR_3g028630	24	42	0
OS01G0117600	MTR_4g073220	30	31	0
OS01G0117600	MTR_6g045030	25	43	0
OS01G0117700	MTR_0690s0010	30	35	0
OS01G0117700	MTR_1g026940	32	34	0
OS01G0117700	MTR_1g027040	32	35	0
OS01G0117700	MTR_1g027060	31	39	0
OS01G0117700	MTR_1g027150	33	37	0
OS01G0117700	MTR_1g027200	29	35	0
OS01G0117700	MTR_1g027370	31	33	0
OS01G0117700	MTR_1g027420	27	31	0
OS01G0117700	MTR_1g027500	31	32	0
OS01G0117700	MTR_1g027690	31	34	0
OS01G0117700	MTR_1g027700	26	48	0
OS01G0117700	MTR_1g027820	30	34	0
OS01G0117700	MTR_1g027890	26	40	0
OS01G0117700	MTR_1g027960	31	34	0
OS01G0117700	MTR_1g027970	31	34	0
OS01G0117700	MTR_1g028080	32	35	0
OS01G0117700	MTR_1g028130	34	36	0
OS01G0117700	MTR_1g028220	30	33	0
OS01G0117700	MTR_1g028290	35	38	0
OS01G0117700	MTR_1g031320	34	35	0
OS01G0117700	MTR_1g031460	34	36	0
OS01G0117700	MTR_1g031540	33	19	0
OS01G0117700	MTR_1g031580	33	34	0
OS01G0117700	MTR_3g028650	31	35	0
OS01G0117700	MTR_4g073230	34	36	0
OS01G0117700	MTR_6g445600	30	34	0
OS01G0117900	MTR_6g081840	61	63	1
OS01G0118000	MTR_1g109200	85	85	1
OS01G0118100	MTR_1g109170	70	46	1
OS01G0118100	MTR_8g106630	74	52	1
OS01G0118300	MTR_1g109120	74	29	1
OS01G0118400	MTR_5g043220	22	28	0
OS01G0118400	MTR_5g043230	21	26	0
OS01G0118600	MTR_5g043220	23	28	0
OS01G0118600	MTR_5g043230	22	27	0
OS01G0118700	MTR_5g011170	24	28	1
OS01G0118700	MTR_8g106640	31	28	1
OS01G0118700	MTR_8g106650	5	33	1
OS01G0119000	MTR_5g011170	23	26	1
OS01G0119000	MTR_8g106640	31	26	1
OS01G0119000	MTR_8g106650	5	34	1
OS01G0119100	MTR_5g011170	23	30	1
OS01G0119100	MTR_8g106640	29	30	1
OS01G0119100	MTR_8g106650	7	52	1
OS01G0120300	MTR_4g132500	72	59	1
OS01G0120400	MTR_4g119840	48	50	1
OS01G0120400	MTR_4g123440	22	31	1
OS01G0120500	MTR_8g106690	53	58	1
OS01G0120600	MTR_1g108710	41	40	1
OS01G0120700	MTR_1g108700	40	36	1
OS01G0120800	MTR_7g053110	8	39	0
OS01G0120800	MTR_7g087180	56	65	0
OS01G0120800	MTR_7g098840	12	50	0
OS01G0120800	MTR_7g099920	65	67	0
OS01G0121000	MTR_8g107420	35	42	1
OS01G0121100	MTR_7g082910	54	54	1
OS01G0121200	MTR_7g082950	36	45	1
OS01G0121300	MTR_1g108460	41	39	1
OS01G0121500	MTR_1g108330	30	24	0
OS01G0121600	MTR_1g108330	32	31	0
OS01G0121700	MTR_1g108340	70	64	1
OS01G0121800	MTR_1g108280	60	60	1
OS01G0121900	MTR_7g085590	14	14	1
OS01G0121950	MTR_7g085590	12	15	1
OS01G0122701	MTR_7g085590	8	3	1
OS01G0123800	MTR_7g085590	12	16	1
OS01G0124900	MTR_7g085590	15	10	1
OS01G0125000	MTR_7g085590	14	16	1
OS01G0125500	MTR_7g085590	12	12	1
OS01G0125600	MTR_1g107565	35	39	1
OS01G0125600	MTR_3g067750	11	21	1
OS01G0125700	MTR_5g086010	60	59	1
OS01G0125700	MTR_5g087440	60	60	1
OS01G0125800	MTR_1g107560	66	67	1
OS01G0125800	MTR_8g106820	68	68	1
OS01G0125900	MTR_1g112730	49	47	1
OS01G0126200	MTR_1g107555	51	53	0
OS01G0127300	MTR_5g014290	43	44	1
OS01G0127400	MTR_1g030640	65	68	1
OS01G0127500	MTR_5g056600	57	60	0
OS01G0127900	MTR_7g007320	56	56	1
OS01G0128000	MTR_1g110460	36	40	1
OS01G0128100	MTR_1g110510	59	61	1
OS01G0128100	MTR_5g056140	56	55	1
OS01G0128100	MTR_5g056160	58	57	1
OS01G0128100	MTR_5g056560	27	41	1
OS01G0128300	MTR_6g018550	47	46	0
OS01G0128300	MTR_6g025680	49	46	0
OS01G0128300	MTR_7g007280	46	44	0
OS01G0128800	MTR_6g084400	53	15	1
OS01G0128800	MTR_8g104330	44	13	1
OS01G0129200	MTR_1g110710	37	26	1
OS01G0129500	MTR_6g084440	33	34	1
OS01G0129500	MTR_8g104270	31	34	1
OS01G0130000	MTR_2g064405	64	64	1
OS01G0130000	MTR_3g080090	57	56	1
OS01G0130000	MTR_8g046550	63	63	1
OS01G0130400	MTR_1g110980	66	66	1
OS01G0130400	MTR_1g111000	64	63	1
OS01G0130400	MTR_5g057990	65	66	1
OS01G0131300	MTR_1g111060	35	31	1
OS01G0131300	MTR_6g084600	27	20	1
OS01G0131300	MTR_8g104140	26	25	1
OS01G0132100	MTR_2g078260	26	31	1
OS01G0132100	MTR_4g013315	30	32	1
OS01G0132100	MTR_4g017260	23	28	1
OS01G0132100	MTR_4g017280	31	31	1
OS01G0132100	MTR_4g017350	31	31	1
OS01G0132100	MTR_4g017370	30	29	1
OS01G0132100	MTR_4g017490	24	31	1
OS01G0132100	MTR_4g017600	31	31	1
OS01G0132100	MTR_4g017640	32	32	1
OS01G0132100	MTR_4g017700	31	32	1
OS01G0132100	MTR_4g017710	29	32	1
OS01G0132100	MTR_4g017720	32	33	1
OS01G0132100	MTR_4g017730	30	34	1
OS01G0132100	MTR_4g017780	25	32	1
OS01G0132100	MTR_4g018910	26	29	1
OS01G0132100	MTR_4g018920	18	31	1
OS01G0132100	MTR_4g018940	31	32	1
OS01G0132100	MTR_4g019010	29	31	1
OS01G0132100	MTR_4g019030	29	32	1
OS01G0132100	MTR_4g417260	31	31	1
OS01G0132100	MTR_5g046350	29	30	1
OS01G0132500	MTR_1g110360	27	24	1
OS01G0132500	MTR_1g110370	30	26	1
OS01G0132500	MTR_4g100570	25	22	1
OS01G0132500	MTR_5g056040	25	19	1
OS01G0132500	MTR_5g056110	25	22	1
OS01G0132500	MTR_5g083820	29	21	1
OS01G0132500	MTR_6g008660	29	22	1
OS01G0132500	MTR_6g083920	29	27	1
OS01G0132700	MTR_2g062860	60	59	1
OS01G0132800	MTR_7g082240	59	61	1
OS01G0132800	MTR_8g095500	58	61	1
OS01G0133400	MTR_6g018790	75	74	1
OS01G0133400	MTR_7g082270	71	76	1
OS01G0133500	MTR_1g110300	47	47	1
OS01G0133600	MTR_1g110290	39	39	0
OS01G0133600	MTR_3g104840	33	35	0
OS01G0133600	MTR_5g006920	36	36	0
OS01G0133600	MTR_5g006930	34	36	0
OS01G0133600	MTR_5g055480	39	41	0
OS01G0133600	MTR_6g083830	36	36	0
OS01G0133700	MTR_1g110290	44	24	0
OS01G0133700	MTR_3g104840	43	24	0
OS01G0133700	MTR_5g006920	43	23	0
OS01G0133700	MTR_5g006930	43	25	0
OS01G0133700	MTR_5g055480	44	25	0
OS01G0133700	MTR_6g083830	43	23	0
OS01G0134500	MTR_6g018820	63	63	0
OS01G0134500	MTR_6g018860	61	60	0
OS01G0134500	MTR_6g018900	49	70	0
OS01G0134700	MTR_6g083320	35	36	1
OS01G0134700	MTR_6g083730	41	37	1
OS01G0134700	MTR_6g083810	13	39	1
OS01G0134700	MTR_8g104490	43	39	1
OS01G0134700	MTR_8g104510	45	41	1
OS01G0135700	MTR_1g046950	34	44	1
OS01G0135700	MTR_1g047100	36	47	1
OS01G0135700	MTR_3g067610	34	45	1
OS01G0135700	MTR_5g008695	25	39	1
OS01G0135700	MTR_5g008705	28	39	1
OS01G0135700	MTR_5g079340	38	49	1
OS01G0135700	MTR_6g079570	39	41	1
OS01G0135700	MTR_8g107110	40	44	1
OS01G0135800	MTR_6g022000	45	48	1
OS01G0136400	MTR_7g082530	40	39	0
OS01G0136700	MTR_1g110090	19	21	1
OS01G0136700	MTR_6g082850	22	26	1
OS01G0136800	MTR_7g082530	38	37	0
OS01G0136900	MTR_1g108910	25	40	1
OS01G0136900	MTR_1g110140	26	39	1
OS01G0136900	MTR_1g110160	27	24	1
OS01G0136900	MTR_1g110220	29	27	1
OS01G0136900	MTR_1g110230	34	30	1
OS01G0136900	MTR_1g110260	34	32	1
OS01G0136900	MTR_1g110270	33	27	1
OS01G0136900	MTR_6g082830	24	42	1
OS01G0136900	MTR_6g082860	27	40	1
OS01G0136900	MTR_6g082870	35	28	1
OS01G0136900	MTR_6g082950	29	36	1
OS01G0136900	MTR_6g083210	25	43	1
OS01G0136900	MTR_6g083300	25	43	1
OS01G0136900	MTR_6g083760	35	29	1
OS01G0136900	MTR_6g083780	32	26	1
OS01G0136900	MTR_8g104520	36	29	1
OS01G0137250	MTR_1g108910	43	50	1
OS01G0137250	MTR_1g110140	46	49	1
OS01G0137250	MTR_1g110160	39	26	1
OS01G0137250	MTR_1g110220	42	29	1
OS01G0137250	MTR_1g110230	45	28	1
OS01G0137250	MTR_1g110260	49	34	1
OS01G0137250	MTR_1g110270	46	27	1
OS01G0137250	MTR_6g082830	45	57	1
OS01G0137250	MTR_6g082860	51	54	1
OS01G0137250	MTR_6g082870	52	30	1
OS01G0137250	MTR_6g082950	51	46	1
OS01G0137250	MTR_6g083210	45	57	1
OS01G0137250	MTR_6g083300	45	56	1
OS01G0137250	MTR_6g083760	51	32	1
OS01G0137250	MTR_6g083780	50	29	1
OS01G0137250	MTR_8g104520	50	29	1
OS01G0137282	MTR_1g110090	22	20	1
OS01G0137282	MTR_6g082850	21	21	1
OS01G0137400	MTR_1g108910	25	49	1
OS01G0137400	MTR_1g110140	27	49	1
OS01G0137400	MTR_1g110160	26	29	1
OS01G0137400	MTR_1g110220	30	34	1
OS01G0137400	MTR_1g110230	33	35	1
OS01G0137400	MTR_1g110260	31	36	1
OS01G0137400	MTR_1g110270	34	33	1
OS01G0137400	MTR_6g082830	26	55	1
OS01G0137400	MTR_6g082860	29	52	1
OS01G0137400	MTR_6g082870	33	32	1
OS01G0137400	MTR_6g082950	29	44	1
OS01G0137400	MTR_6g083210	27	56	1
OS01G0137400	MTR_6g083300	26	55	1
OS01G0137400	MTR_6g083760	33	33	1
OS01G0137400	MTR_6g083780	31	30	1
OS01G0137400	MTR_8g104520	34	33	1
OS01G0137500	MTR_1g108910	44	46	1
OS01G0137500	MTR_1g110140	49	46	1
OS01G0137500	MTR_1g110160	40	23	1
OS01G0137500	MTR_1g110220	45	27	1
OS01G0137500	MTR_1g110230	48	27	1
OS01G0137500	MTR_1g110260	52	32	1
OS01G0137500	MTR_1g110270	48	25	1
OS01G0137500	MTR_6g082830	46	51	1
OS01G0137500	MTR_6g082860	53	50	1
OS01G0137500	MTR_6g082870	53	27	1
OS01G0137500	MTR_6g082950	52	41	1
OS01G0137500	MTR_6g083210	47	52	1
OS01G0137500	MTR_6g083300	46	51	1
OS01G0137500	MTR_6g083760	53	28	1
OS01G0137500	MTR_6g083780	50	26	1
OS01G0137500	MTR_8g104520	52	27	1
OS01G0137700	MTR_1g110090	20	20	1
OS01G0137700	MTR_6g082850	22	24	1
OS01G0137950	MTR_1g108910	43	27	1
OS01G0137950	MTR_1g110140	50	28	1
OS01G0137950	MTR_1g110160	35	12	1
OS01G0137950	MTR_1g110220	40	15	1
OS01G0137950	MTR_1g110230	46	15	1
OS01G0137950	MTR_1g110260	49	18	1
OS01G0137950	MTR_1g110270	47	15	1
OS01G0137950	MTR_6g082830	51	34	1
OS01G0137950	MTR_6g082860	50	29	1
OS01G0137950	MTR_6g082870	50	16	1
OS01G0137950	MTR_6g082950	50	24	1
OS01G0137950	MTR_6g083210	49	33	1
OS01G0137950	MTR_6g083300	49	33	1
OS01G0137950	MTR_6g083760	48	16	1
OS01G0137950	MTR_6g083780	51	16	1
OS01G0137950	MTR_8g104520	51	16	1
OS01G0138300	MTR_1g108910	24	49	1
OS01G0138300	MTR_1g110140	26	49	1
OS01G0138300	MTR_1g110160	24	28	1
OS01G0138300	MTR_1g110220	27	32	1
OS01G0138300	MTR_1g110230	30	34	1
OS01G0138300	MTR_1g110260	31	38	1
OS01G0138300	MTR_1g110270	30	32	1
OS01G0138300	MTR_6g082830	25	56	1
OS01G0138300	MTR_6g082860	28	52	1
OS01G0138300	MTR_6g082870	32	32	1
OS01G0138300	MTR_6g082950	28	44	1
OS01G0138300	MTR_6g083210	25	55	1
OS01G0138300	MTR_6g083300	25	55	1
OS01G0138300	MTR_6g083760	31	34	1
OS01G0138300	MTR_6g083780	31	32	1
OS01G0138300	MTR_8g104520	32	33	1
OS01G0138400	MTR_1g108910	14	29	1
OS01G0138400	MTR_1g110140	17	32	1
OS01G0138400	MTR_1g110160	13	16	1
OS01G0138400	MTR_1g110220	15	18	1
OS01G0138400	MTR_1g110230	17	19	1
OS01G0138400	MTR_1g110260	16	20	1
OS01G0138400	MTR_1g110270	16	17	1
OS01G0138400	MTR_6g082830	16	36	1
OS01G0138400	MTR_6g082860	16	30	1
OS01G0138400	MTR_6g082870	18	18	1
OS01G0138400	MTR_6g082950	17	28	1
OS01G0138400	MTR_6g083210	17	38	1
OS01G0138400	MTR_6g083300	17	38	1
OS01G0138400	MTR_6g083760	18	20	1
OS01G0138400	MTR_6g083780	17	18	1
OS01G0138400	MTR_8g104520	17	18	1
OS01G0138600	MTR_7g075050	24	14	1
OS01G0138600	MTR_8g059560	23	13	1
OS01G0138800	MTR_1g110060	63	63	1
OS01G0138800	MTR_6g004280	60	63	1
OS01G0138800	MTR_7g082570	68	69	1
OS01G0139000	MTR_1g109630	19	20	0
OS01G0139200	MTR_1g109470	37	33	1
OS01G0139200	MTR_6g082400	33	34	1
OS01G0139200	MTR_8g106245	27	30	1
OS01G0139600	MTR_1g109430	56	52	1
OS01G0139600	MTR_5g005730	56	54	1
OS01G0139600	MTR_7g082670	59	47	1
OS01G0140100	MTR_1g111350	51	55	1
OS01G0140100	MTR_6g085010	47	48	1
OS01G0140100	MTR_8g103880	32	35	1
OS01G0140400	MTR_1g093630	50	50	1
OS01G0140400	MTR_5g053610	53	53	1
OS01G0140500	MTR_2g012450	50	45	0
OS01G0140500	MTR_4g126220	35	25	0
OS01G0140500	MTR_5g015570	50	44	0
OS01G0140500	MTR_5g096540	50	45	0
OS01G0140500	MTR_8g073140	17	31	0
OS01G0140700	MTR_1g093600	51	42	0
OS01G0140700	MTR_5g053920	51	43	0
OS01G0141000	MTR_1g093600	46	44	0
OS01G0141000	MTR_5g053920	48	47	0
OS01G0141100	MTR_2g086160	92	63	0
OS01G0141100	MTR_4g053350	90	63	0
OS01G0141300	MTR_2g086160	66	72	0
OS01G0141300	MTR_4g053350	66	72	0
OS01G0141600	MTR_7g068310	55	36	1
OS01G0141700	MTR_5g070310	59	62	0
OS01G0141900	MTR_3g070300	50	48	1
OS01G0141900	MTR_3g076760	7	47	1
OS01G0141900	MTR_5g082480	49	48	1
OS01G0141900	MTR_7g068220	43	52	1
OS01G0142100	MTR_5g082260	57	60	1
OS01G0142200	MTR_2g105210	47	51	1
OS01G0142200	MTR_8g099835	67	76	1
OS01G0142300	MTR_4g015260	72	61	1
OS01G0142300	MTR_7g067340	73	62	1
OS01G0142500	MTR_3g462790	48	43	1
OS01G0142500	MTR_4g015130	18	62	1
OS01G0142500	MTR_5g069710	47	45	1
OS01G0142500	MTR_5g081860	39	42	1
OS01G0142500	MTR_7g067080	44	42	1
OS01G0143300	MTR_5g080870	34	27	0
OS01G0143300	MTR_5g080880	47	38	0
OS01G0143300	MTR_7g063520	39	40	0
OS01G0143700	MTR_5g080870	28	22	0
OS01G0143700	MTR_5g080880	39	30	0
OS01G0143700	MTR_7g063520	36	36	0
OS01G0143800	MTR_5g080870	24	20	0
OS01G0143800	MTR_5g080880	32	27	0
OS01G0143800	MTR_7g063520	30	33	0
OS01G0144000	MTR_1g017220	45	60	1
OS01G0144000	MTR_2g010540	47	61	1
OS01G0144000	MTR_3g109730	20	55	1
OS01G0144000	MTR_4g097530	44	57	1
OS01G0144100	MTR_3g068150	70	62	1
OS01G0144200	MTR_4g020460	76	76	1
OS01G0144340	MTR_3g067945	63	63	1
OS01G0144600	MTR_2g097480	37	40	1
